open,high,ema-26,ema-12,low,mean-grad-hist,close,volume,sma-25,long_jcrosk,short_kdj,sma-compare,ask,bid,is_short,predicted_action,reward
193.332,202.382,186.39382221671613,183.03252776196408,193.332,0,200.017,157215.0,182.491319999996,0,0,0,79943.44120615536,77271.55879384466,1,go_long,3.32687728
115.101,118.334,110.94636292943588,108.18783515539666,114.399,0,117.813,93590.0,106.72403999999602,0,0,0,47339.87081068549,46250.12918931451,1,go_long,2.01119674
281.0,284.667,276.25911538100416,273.3917744077314,280.96,0,283.815,13391.0,271.5633999999958,0,0,0,6728.869922009861,6662.130077990138,1,go_long,1.18299294
87.325,92.838,85.08654641363893,82.34626630473592,87.325,0,90.698,109502.0,81.56871999999593,1,0,0,55788.366649253185,53713.633350746815,1,go_long,-1.51893729
119.479,122.91,117.2315929146934,114.07867802900276,118.65,1,121.299,78334.0,113.49047999999571,0,0,0,39463.056699532346,38870.94330046765,1,go_long,4.34076363
58.676,59.726,57.45062399216442,55.80903542261996,58.424,1,58.559,147945.0,55.07695999999568,1,0,0,73898.6757794174,74046.3242205826,1,go_long,-1.87952985
69.707,71.653,67.67923124561585,65.93433956790106,69.706,0,71.251,65841.0,65.11891999999575,0,0,0,33281.098561273575,32559.901438726425,1,go_long,-2.2405116
87.142,89.874,84.41563539426735,82.2083572563631,86.9,0,89.652,227619.0,81.12931999999574,0,0,0,115425.2892518977,112193.71074810231,1,go_long,-1.07162316
101.0,101.822,97.3385485577002,95.4428037233433,100.028,1,100.484,147222.0,94.56071999999573,0,0,0,73422.48242044034,73799.51757955967,1,go_long,0.30055088
95.514,96.867,94.03516759547752,92.93916917956504,95.514,1,95.528,52653.0,92.48479999999536,1,0,0,26328.429266862782,26324.570733137214,1,go_long,1.48112181
105.923,109.593,104.93382905321369,103.60841330563666,105.923,0,107.113,58104.0,104.06055999999568,1,0,0,29214.281867853322,28889.71813214668,1,go_long,-1.20885432
78.131,78.764,77.69843089010924,77.33489020009313,78.131,0,78.748,5906.0,77.41315999999564,0,0,0,2964.614052868771,2941.385947131228,1,go_long,1.06957939
209.218,211.638,206.22915253035964,202.6957727550198,208.332,0,211.638,3490.0,201.984839999996,0,0,0,1755.0340734122835,1734.9659265877165,1,go_long,-2.8921868
374.997,416.987,373.07466909270016,359.6559274926035,374.997,0,405.844,136265.0,353.52495999999667,0,0,0,70824.0636185856,65440.936381414394,1,go_long,4.26642128
482.323,506.927,539.9111313100216,567.0600108683112,318.066,1,437.236,146633.0,581.1541599999977,0,0,1,69721.71050253436,76911.28949746562,1,go_long,-2.2090683
406.45,611.885,509.1827271509621,547.626020291762,394.091,0,449.828,62286.0,568.2878399999976,0,0,1,32720.66642842628,29565.333571573716,1,go_long,-0.81927392
486.52,493.501,465.83081648021295,455.2594665655513,483.801,0,489.455,18585.0,455.8051599999975,0,0,0,9320.444862829478,9264.555137170522,1,go_long,4.0807877
284.705,290.36,265.8007550090358,260.26885467757694,282.121,1,283.192,17635.0,250.5068399999972,0,0,0,8794.008279670434,8840.991720329568,1,go_long,-3.13680039
381.527,393.7,373.3950057833752,362.47741262668166,378.528,0,389.766,9097.0,361.2393199999973,0,0,0,4597.087361093644,4499.912638906356,1,go_long,0.15547346
376.931,384.231,372.8929115706606,367.36992319334274,376.931,0,382.902,10109.0,365.3863599999971,0,0,0,5094.219806194256,5014.780193805744,1,go_long,3.26934546
186.37,192.155,194.0893660356104,205.5918944185252,182.841,0,185.762,61892.0,209.69551999999592,0,0,1,30895.439532209002,30996.560467791,1,go_long,-1.27523655
215.417,218.925,209.0592268163753,207.34996787475217,213.663,0,217.116,4138.0,208.6261199999968,0,0,0,2077.1270816330775,2060.872918366922,1,go_long,-1.0283484
293.868,304.704,282.8794139563926,278.1586918007042,291.522,0,300.56,86393.0,276.041559999997,1,0,0,43682.80107935696,42710.19892064304,1,go_long,0.65546316
277.849,278.999,275.2933882297091,272.89428849475667,275.704,1,275.972,16540.0,272.44247999999675,1,0,0,8241.971467315252,8298.02853268475,1,go_long,-2.9195181
362.096,379.218,359.76517734447737,356.7718662428251,360.24,0,379.0,71596.0,355.89179999999607,0,0,0,36614.53306993966,34981.46693006034,1,go_long,0.4931478
348.152,357.691,346.6794379019998,358.117880069461,346.449,0,352.294,18926.0,361.49631999999576,0,0,0,9518.95826944547,9407.041730554532,1,go_long,-1.11769192
402.314,418.084,402.0102228455985,397.198576829297,402.314,0,412.0,48793.0,395.6313199999959,0,0,0,24686.68842731428,24106.311572685718,1,go_long,1.49647974
335.417,338.204,332.2878310628747,329.10713244476955,335.417,1,337.237,1040.0,328.4436799999964,0,0,0,521.4069640558148,518.5930359441853,1,go_long,-1.49817762
240.0,242.82,236.76284688560875,234.04259587721296,239.042,0,241.911,6785.0,233.9646399999968,0,0,0,3405.9528315394336,3379.0471684605664,1,go_long,-2.16766588
82.356,82.665,82.37248238684668,82.39481646969251,50.023,0,82.498,620294.0,82.38951999999557,0,0,1,310414.15077583806,309879.849224162,1,go_long,2.0704791
60.441,62.421,60.2821655806945,60.21667310135188,60.441,0,62.19,62580.0,60.22103999999536,0,0,0,31736.267338601167,30843.732661398833,1,go_long,-0.0860734
62.485,62.847,62.09506427811013,61.88293569467812,62.185,0,62.198,13588.0,62.02139999999538,0,0,0,6778.361316298133,6809.638683701868,1,go_long,-2.85728744
110.06,115.24,109.12084178583478,107.78040153252824,109.72,0,114.25,195445.0,107.01239999999656,0,0,0,99547.90802906691,95897.09197093308,1,go_long,0.74998258
102.09,106.59,100.19079997456812,99.567002167623,102.09,0,104.64,166848.0,98.9179999999966,0,0,0,84453.02916848061,82394.97083151937,1,go_long,-1.46169839
122.27,123.48,120.39165272774804,119.03341630135256,122.27,0,122.73,29076.0,119.09959999999664,1,0,0,14565.295836734695,14510.704163265305,1,go_long,-2.05795302
149.96,153.09,147.5194178378327,144.45175244555895,149.9,1,152.35,277481.0,143.26159999999666,0,0,0,139837.353544375,137643.64645562504,1,go_long,-0.17718688
156.04,158.02,154.84569376445407,153.94245335654904,155.95,0,157.22,32166.0,153.7923999999964,0,0,0,16143.582072399922,16022.417927600076,1,go_long,-0.68935942
169.1,171.38,165.14984165275902,162.6689474326828,168.31,0,168.47,241051.0,162.74679999999654,1,0,0,120300.56571970257,120750.43428029743,1,go_long,-1.52622605
94.84,95.5,93.53426973733578,92.38742049814842,94.49,0,95.5,7204.0,92.04439999999651,0,0,0,3614.489860250079,3589.510139749921,1,go_long,-1.52725469
199.17,201.68,196.06744315130229,194.14469860152548,198.63,0,200.64,104133.0,193.1899999999972,0,0,0,52257.93531927666,51875.06468072335,1,go_long,-2.72899209
301.08,306.6,297.3683011535187,293.04893444529745,300.38,0,305.87,97836.0,291.37279999999663,0,0,0,49304.05687453661,48531.943125463375,1,go_long,-1.74866576
2.926,2.926,2.989584538416125,3.040433885821668,2.776,1,2.845,15454.0,3.04312,0,0,1,7618.546179171721,7835.453820828278,0,go_long,0.60308208
1.873,1.873,1.9210121017779875,2.004130122475216,1.75,1,1.753,87793.0,2.029800000000001,0,0,1,42443.77523441809,45349.22476558191,0,go_long,1.55412712
2.057,2.063,2.0787540614551667,2.135320255520849,2.0,0,2.0,105464.0,2.1612800000000005,0,0,1,51991.126448114366,53472.87355188563,0,go_long,2.054913
2.461,2.483,2.519760244181248,2.5492009589138744,2.349,1,2.41,75198.0,2.553760000000001,0,0,1,37205.3336070622,37992.66639293779,0,go_long,1.2422492
2.117,2.172,2.410191068343332,2.549923373390361,1.718,1,1.806,388200.0,2.5883199999999964,0,0,1,178712.51593168496,209487.48406831507,0,go_long,-1.07849751
265.19,269.8,259.8227269634191,256.5218391787888,265.11,0,269.71,64783.0,255.4127999999972,0,0,0,32665.21392783698,32117.78607216302,1,go_long,-0.93307731
91.87,92.51,91.25532733164064,90.56479126776183,91.61,0,92.24,47831.0,90.8399999999964,0,0,0,23963.56221823909,23867.437781760906,1,go_long,-0.25917199
98.09,99.3,96.85086232290575,94.56133770076102,97.96,0,99.25,55878.0,94.27959999999624,0,0,0,28103.230465186985,27774.769534813015,1,go_long,0.68261444
83.77,84.7,87.52833374283817,90.64619190842608,67.55,1,76.85,1226472.0,91.5699999999957,0,0,1,586815.9208068732,639656.0791931266,1,go_long,-2.60709465
81.285,82.997,77.78658358507535,76.26456750935597,81.151,0,82.296,59346.0,75.35795999999543,0,0,0,29856.391732536173,29489.60826746382,1,go_long,-0.9996058
91.716,91.977,91.1340106710394,90.59494879446116,91.631,1,91.796,1440.0,90.34159999999548,0,0,0,720.3138759318193,719.6861240681807,1,go_long,0.9785121
81.53,83.012,81.36075950875679,80.99882271466613,81.517,0,83.012,209783.0,80.94411999999554,0,0,0,105836.23874755383,103946.7612524462,1,go_long,3.21075699
58.039,58.151,57.33279250042938,58.43044579215528,46.803,1,50.168,363970.0,58.89959999999555,0,0,1,168747.37272080366,195222.62727919637,1,go_long,-2.86902441
64.481,67.095,61.279265422680886,59.37925518890029,64.38,0,66.027,229286.0,58.45395999999553,0,0,0,116001.06293867045,113284.93706132959,1,go_long,-1.63781972
77.932,78.781,76.54785800011467,75.47011429648673,77.932,0,78.4,36409.0,75.38007999999562,0,0,0,18258.9975181025,18150.0024818975,1,go_long,2.17907356
57.696,59.611,57.3785080604677,57.23779896465837,57.696,0,59.358,90297.0,57.04943999999556,0,0,0,45789.54436413962,44507.455635860366,1,go_long,-1.21640139
66.687,67.807,66.47124588105783,66.1899392877058,66.687,0,67.238,130964.0,66.06967999999561,0,0,0,65751.40886316968,65212.591136830306,1,go_long,-1.47741802
77.42,79.04,75.4216514350633,73.4482066261863,77.37,1,78.71,159006.0,72.68279999999562,0,0,0,80159.88125280215,78846.11874719785,1,go_long,-2.63597433
100.23,104.57,98.0004413513804,97.1818330792615,97.71,1,97.9,716116.0,96.64759999999563,1,0,0,353847.2538232474,362268.74617675267,1,go_long,-0.61447977
103.64,105.72,101.46100110029889,99.86476057873207,103.58,0,104.71,124855.0,99.38279999999573,1,0,0,62748.101991840645,62106.89800815935,1,go_long,-1.39081854
117.79,122.36,114.52312085359095,112.62305836178172,117.77,0,121.94,347722.0,112.0739999999957,0,0,0,176870.7324072915,170851.26759270846,1,go_long,0.38771182
116.23,118.03,115.15193626061384,113.27768640855282,115.59,1,117.07,13324.0,112.61919999999571,0,0,0,6685.986626660951,6638.0133733390485,1,go_long,1.16568124
102.54,104.06,100.56177967873072,99.1252231676285,101.9,0,103.07,170083.0,98.74759999999554,0,0,0,85260.71110354553,84822.28889645445,1,go_long,-1.05764012
113.77,116.72,113.68661915141742,112.4179780553668,112.97,0,116.27,188619.0,112.98119999999555,0,0,0,95334.42501304121,93284.57498695879,1,go_long,2.97687616
641.215,655.519,625.199766976251,609.6446280663928,639.308,0,650.803,16317.0,609.5180799999976,1,0,0,8219.043814405062,8097.956185594939,1,go_long,2.11674112
1.714,1.714,1.739388812961225,1.741984335022454,1.674,1,1.711,23546.0,1.741039999999999,0,0,0,11762.687883211678,11783.312116788322,0,go_long,0.3612336
613.696,634.654,598.0866316452687,580.5045864499459,613.696,0,628.0,19472.0,575.8919199999973,0,0,0,9848.156070406929,9623.843929593073,1,go_long,-0.2924009
414.112,416.999,405.4701720971072,402.6323770905642,411.561,0,416.039,13480.0,401.78175999999735,0,0,0,6755.645322357016,6724.354677642983,1,go_long,-2.26039128
39524.5,40465.7,39457.0455057742,39314.4107666088,39457.9,0,40465.7,14231731.0,39293.92400000002,0,0,0,7199593.914338256,7032137.085661744,1,go_long,0.91268482
35787.4,35878.5,35034.446018211696,34733.01454833074,35583.4,0,35708.5,5436437.0,34616.03200000002,1,0,0,2715218.7833777885,2721218.2166222124,1,go_long,-2.82365
49628.0,49788.0,49451.466481005285,49262.4519309511,49450.0,1,49663.1,2492469.0,49194.51200000006,0,0,0,1246675.05137822,1245793.9486217797,1,go_long,0.04265896
47985.8,49321.7,48113.647334475936,48015.63403602504,47985.8,0,48919.8,10203764.0,47996.06800000004,1,0,0,5151055.193169435,5052708.8068305645,1,go_long,-1.62776032
64331.4,66135.4,64366.757811984426,64138.45341820832,64288.0,0,65886.9,12546435.0,64059.73600000001,0,0,0,6348153.125954647,6198281.874045353,1,go_long,1.61046436
48910.9,54761.1,50781.57410094172,52022.05094257656,41510.0,1,45623.8,53197864.0,52421.45600000004,0,0,1,25674050.98406405,27523813.015935946,1,go_long,-0.79378868
35259.6,37499.8,36237.74396871985,37331.21221636215,35237.7,0,37453.0,11320571.0,37777.148000000016,0,0,0,5831029.913151228,5489541.086848771,1,go_long,-0.50887156
40714.9,63942.2,40910.92799852711,41280.87309945517,39700.0,1,39877.0,30510193.0,41424.72800000005,1,0,1,15096491.908752618,15413701.091247384,1,go_long,-0.70800216
41845.0,44562.4,41887.40540497746,41316.500836403946,41796.2,0,43654.6,22774632.0,41439.11999999974,0,0,0,11628328.671797294,11146303.328202704,1,go_long,2.71656946
29583.6,30095.9,29386.33584424444,29128.339320167222,29494.8,0,29992.6,5706608.0,28982.987999999827,0,0,0,2872892.381534908,2833715.6184650916,1,go_long,1.6915653
21136.1,21601.6,21155.16974025319,21100.469038794155,21106.4,0,21524.2,22921313.0,21166.89199999984,0,0,0,11564919.26391985,11356393.73608015,1,go_long,-1.0821228
23986.3,24185.5,23882.58035684535,23756.80288522693,23977.5,0,24176.2,13998664.0,23718.09199999986,0,0,0,7026929.677587334,6971734.322412666,1,go_long,0.65753571
21654.4,21994.4,21723.41062674477,21682.42579640201,21651.7,0,21932.0,7103747.0,21663.15999999982,0,0,0,3574495.23713819,3529251.7628618106,1,go_long,1.59562596
17615.0,17951.1,17263.901238588147,16979.497491554466,17582.8,1,17678.9,10941337.0,16840.407999999832,0,0,0,5480573.206398273,5460763.793601727,1,go_long,-0.6582264
42904.3,43337.4,42804.89029620786,42693.05791583987,42747.7,0,43286.4,25887246.0,42628.40799999983,0,0,0,13001004.577691097,12886241.422308901,1,go_long,-0.27088792
19207.0,19290.2,19059.4776891121,18978.809521583844,19204.3,0,19247.7,4887465.0,18962.91599999983,0,0,0,2446318.917596549,2441146.0824034517,1,go_long,-1.43321464
55450.0,56540.0,55060.34745865685,54902.72841768315,55315.6,0,55577.5,4094604.0,54785.58400000006,1,0,0,2049653.048208777,2044950.951791223,1,go_long,1.81097479
56712.1,107711.1,56482.073787906746,56393.55387586965,56600.0,1,56673.7,109853.0,56169.66400000005,0,0,0,54907.89822094125,54945.10177905876,1,go_long,-0.15813555
7949.0,8044.5,7918.106162172969,7890.007851794179,7940.5,0,8029.5,837360.0,7870.78,1,0,0,420789.31814625906,416570.68185374094,1,go_long,1.00630896
7223.3,7223.3,7207.468065751243,7380.007126255799,6274.0,1,6295.2,31623366.0,7424.364,0,0,1,14726146.661478713,16897219.338521287,1,go_long,1.90223805
4150.0,5172.3,4606.418282722671,4984.682847339403,4133.0,0,5146.3,16454328.0,5080.456000000001,0,0,1,9108882.90894227,7345445.091057734,1,go_long,-1.78129313
5944.0,6332.0,5893.613847341107,5773.5958861084055,5928.5,0,6235.4,12209832.0,5763.587999999994,0,0,0,6250980.05261343,5958851.947386571,1,go_long,-2.38399215
7748.8,7863.0,7739.828911486239,7733.835774153325,7710.0,0,7755.1,16442366.0,7731.883999999994,1,0,0,8224523.672534008,8217842.3274659915,1,go_long,-3.09318529
9838.5,10261.9,9791.122025785997,9741.122068155011,9838.5,0,10022.1,35169936.0,9718.531999999992,0,0,0,17747531.070843786,17422404.92915622,1,go_long,-1.7317612
57502.2,59528.0,57518.14765724841,57198.8195001044,57389.3,0,59208.7,4541053.0,57057.12000000005,0,0,0,2303725.2284156834,2237327.771584316,1,go_long,0.26762445
11668.1,11766.6,11628.051821083644,11571.920473852662,11660.4,0,11725.6,2159191.0,11550.684000000045,0,0,0,1082249.0666119512,1076941.933388049,1,go_long,-3.61627696
21214.5,21437.5,20923.99101044025,20747.270098047964,21214.5,0,21322.3,1919527.0,20782.44400000004,0,0,0,962195.8057987436,957331.1942012563,1,go_long,-3.31471212
29466.0,29645.5,29336.74206390953,29267.35502419617,29460.1,0,29511.1,1499176.0,29216.008000000053,0,0,0,750161.212633378,749014.787366622,1,go_long,-2.96646642
39046.9,39710.5,38549.36183600022,38175.03416414797,39041.3,0,39161.7,1894135.0,38062.76400000004,0,0,0,948457.6712727244,945677.3287272755,1,go_long,0.26223198
37673.5,38319.3,34641.967389581456,33915.625828704935,36354.6,0,36464.8,12948888.0,33491.93200000005,1,0,0,6368889.105123802,6579998.894876197,1,go_long,-1.62043144
42877.3,44883.9,41074.3500011626,40145.81826394855,42702.7,0,44012.8,11610798.0,39810.132000000056,0,0,0,5881265.301966507,5729532.698033493,1,go_long,-3.08321762
56595.6,107525.0,56276.18433552384,56284.32253733387,56549.0,0,56633.5,148710.0,56176.28800000005,0,0,0,74379.88807647504,74330.11192352495,1,go_long,-2.21934249
16128.1,16319.7,16142.34833232844,16087.902197951156,16120.1,0,16319.5,3624639.0,16089.69600000004,0,0,0,1823009.9039836538,1801629.0960163465,1,go_long,-3.05183322
22450.5,23005.4,22330.134981243285,22235.725289050308,22376.5,0,22888.0,29231212.0,22174.36799999985,0,0,0,14756641.270796344,14474570.729203656,1,go_long,-1.63774496
26968.4,27155.2,26868.59538078342,26780.95809220137,26939.3,0,27118.3,5687251.0,26768.135999999853,0,0,0,2851506.540301035,2835744.459698965,1,go_long,-0.13429505
27209.6,28282.2,27237.488462719684,27169.177508234723,27209.5,0,27851.4,45730314.0,27128.63199999985,1,0,0,23131677.00077369,22598636.99922631,1,go_long,-2.27393108
189.499,195.18,186.36201134477253,181.23841231049045,189.499,0,193.594,14474.0,181.26083999999983,0,0,0,7314.358539571332,7159.641460428669,1,go_long,-0.3966501
201.216,205.0,197.27744390897445,195.01526223467056,201.216,0,201.585,2683.0,193.5993599999996,0,0,0,1342.7289281804167,1340.2710718195833,1,go_long,-2.67250472
261.305,269.431,255.75205140742872,250.8153926492897,261.305,0,267.999,4474.0,249.6229599999996,0,0,0,2265.2908838776957,2208.709116122304,1,go_long,-1.8578385
328.751,330.0,321.989192774488,317.1831024699681,327.942,0,329.999,2317.0,315.6761999999994,0,0,0,1160.6947749525618,1156.3052250474382,1,go_long,-3.78961926
420.17,457.622,390.557078539178,372.1022901830697,417.279,0,423.449,122681.0,364.77679999999935,1,0,0,61578.91983110859,61102.08016889141,1,go_long,-2.37647036
525.995,539.999,509.3370440138376,501.105620564885,520.466,0,536.305,12376.0,499.4664799999992,0,0,0,6248.056744799021,6127.943255200979,1,go_long,-0.15365291
153.865,154.4,150.74576760473587,148.705384562651,153.865,1,154.4,573.0,148.11595999999986,0,0,0,286.99722641234,286.00277358766,1,go_long,-2.45980866
540.486,545.611,520.9489690404008,511.2049281916984,535.033,0,542.125,9970.0,506.2372799999994,0,0,0,4992.5469536149185,4977.453046385082,1,go_long,-0.79353268
375.616,393.328,367.6737573500189,358.1244162631742,374.928,0,389.137,2457.0,356.6658399999985,1,0,0,1250.2201482047146,1206.7798517952856,1,go_long,3.33313062
404.994,406.735,397.7618566023853,392.80787346045145,160.0,0,401.842,205962.0,397.09807999999873,0,0,0,102578.69257693012,103383.30742306987,1,go_long,-0.2176566
407.501,417.834,399.64149655294113,394.3838848531905,405.999,0,417.834,7969.0,393.1586399999985,0,0,0,4034.385002453549,3934.614997546451,1,go_long,0.76625908
375.338,379.323,371.34950085956666,368.9446142783108,375.338,0,377.966,9414.0,369.1604399999973,0,0,0,4723.420988073872,4690.579011926127,1,go_long,-1.6642893
458.8,468.762,450.0809759960842,443.6095581973703,455.685,0,466.229,12359.0,442.18551999999727,0,0,0,6229.128179765175,6129.8718202348255,1,go_long,1.73653616
368.847,386.388,370.60688914593095,391.5463621775168,351.438,0,360.201,31910.0,400.49031999999744,0,0,1,15765.784845442275,16144.215154557724,1,go_long,-1.15042232
454.681,885.728,467.416889441794,472.9520257567728,434.207,1,448.917,26641.0,475.8925199999989,0,0,1,13235.529291786834,13405.470708213166,1,go_long,1.29387998
126.225,127.828,119.15559119399556,115.94894786626526,123.781,0,123.794,1745.0,114.90903999999982,1,0,0,864.016454749439,880.983545250561,1,go_long,-2.36779848
108.375,113.115,107.89755071664386,105.39465822465324,108.375,0,112.49,9532.0,105.39535999999993,0,0,0,4854.796731034795,4677.203268965205,1,go_long,-1.06560976
85.448,87.543,84.32712761363162,83.03885363940438,85.448,0,87.17,8177.0,82.63607999999994,0,0,0,4129.285995666733,4047.7140043332674,1,go_long,-2.88421738
32170.4,37103.0,31989.331645666727,31551.729028467824,32014.8,0,34098.3,62859429.0,31427.487999999845,1,0,0,32344072.961604796,30515356.038395196,1,go_long,-1.96507943
43923.8,44267.6,43738.27365069743,43398.890598229686,43885.3,0,43906.7,9760431.0,43457.58799999985,1,0,0,4879265.35528888,4881165.64471112,1,go_long,-0.14216967
62537.0,64286.4,61626.08548613358,60707.6724168109,62270.0,0,64000.1,25247398.0,60513.239999999845,0,0,0,12769661.994306808,12477736.005693192,1,go_long,0.10860971
64469.2,65499.9,64451.381417504286,64261.55345015471,64414.3,0,65355.3,11590173.0,64150.43599999984,0,0,0,5834640.098493736,5755532.901506264,1,go_long,0.45325467
61448.3,61797.0,61021.266166302834,60732.90696676673,61371.3,0,61389.7,4360185.0,60654.85199999981,0,0,0,2179052.4845284033,2181132.5154715967,1,go_long,-0.11531059
62301.3,62738.9,60873.99128450619,60131.27692725574,62070.7,0,62318.2,5522666.0,60012.84399999984,0,0,0,2761707.472114717,2760958.527885283,1,go_long,-0.34396966
65300.2,65831.2,65114.27460366053,64763.417727036816,65260.3,1,65533.1,6531638.0,64724.24799999985,1,0,0,3271632.575329064,3260005.4246709365,1,go_long,-1.16917048
76842.0,77500.0,76786.40029963279,76637.43824582298,76835.9,0,77247.5,9260383.0,76598.04799999984,0,0,0,4642376.254011467,4618006.745988533,1,go_long,-2.91306813
47.655,47.7,46.22130567343061,45.9951566951567,47.068,0,47.7,538.0,45.90740000000001,0,0,0,269.126946672959,268.873053327041,1,go_long,-3.6797901
63.565,66.3,62.52977831886154,61.35033563614844,63.565,0,65.439,6623.0,61.42036000000002,1,0,0,3359.6051052680536,3263.3948947319464,1,go_long,-0.7290951
68.693,69.763,67.29320967351956,66.72946418596713,67.363,0,67.363,16938.0,67.34588000000002,0,0,0,8386.21225083789,8551.787749162111,1,go_long,-2.32154595
82.7,82.7,80.53700487664157,79.75360818599754,82.026,0,82.4,13182.0,79.69468,0,0,0,6579.023622047243,6602.976377952756,1,go_long,1.803015
66.667,69.162,64.02881082140773,62.23468994487846,66.667,0,67.819,45281.0,61.13859999999997,1,0,0,22834.437331766876,22446.562668233128,1,go_long,-1.50533236
76.596,78.74,76.10169354115204,75.67378253118282,76.596,0,77.18,18302.0,75.58479999999996,0,0,0,9185.753043387786,9116.246956612214,1,go_long,-2.31823787
93.17,95.46,92.5864479837896,91.79172790586648,93.144,0,94.493,26772.0,91.363,0,0,0,13480.369577380729,13291.63042261927,1,go_long,0.8080479
525.795,531.014,518.5388231096595,510.7672917093108,525.0,0,526.011,2781.0,514.3202799999972,0,0,0,1390.7855545604418,1390.214445439558,1,go_long,-1.01066569
2.02,2.02,2.0272720813083103,2.043769932856967,1.7000000000000002,1,1.827,976818.0,2.0472799999999967,0,0,1,463906.02703405253,512911.9729659475,0,go_long,0.04749264
1.365,1.378,1.500362778632614,1.5924444866261025,1.043,1,1.11,1296147.0,1.6287199999999948,0,0,1,581302.2909090909,714844.7090909091,0,go_long,-0.1971745
1.088,1.09,1.1016655758395486,1.1057052373070702,1.087,1,1.09,17405.0,1.104719999999998,0,0,1,8710.491276400367,8694.508723599634,0,go_long,-3.01371004
502.187,502.187,504.9983197845793,507.90747171054295,491.225,1,492.516,4265793.0,509.2381199999992,0,0,1,2112159.413601849,2153633.5863981512,0,go_long,-1.23173403
430.615,430.973,435.1709923886583,435.6776280297119,427.369,1,427.861,916710.0,436.07639999999975,0,0,1,456884.59235901764,459825.4076409824,0,go_long,-1.21798956
374.642,375.658,379.4927898011954,383.8877894430068,373.174,0,374.755,80201.0,385.7732799999986,0,0,1,40106.5466701895,40094.4533298105,0,go_long,0.88926096
413.93,413.93,416.38862710793023,418.99322197906713,410.501,1,412.104,328905.0,419.7741999999982,0,0,1,164088.9674274909,164816.03257250914,0,go_long,-1.2062437
220.678,242.633,236.3817432531069,246.0083330136173,215.957,0,239.154,5772197.0,248.74623999999923,0,0,0,3002061.6254153694,2770135.374584631,0,go_long,1.2469122
279.098,279.858,280.82935467364626,282.3487305572141,273.437,1,274.682,1718630.0,282.05623999999875,0,0,1,852462.5765827586,866167.4234172415,0,go_long,-1.25743604
546.711,550.999,566.9389231704005,577.4761470660123,516.176,1,530.107,10785596.0,580.7468399999988,0,0,1,5309643.726954787,5475952.273045213,0,go_long,-0.48718816
235.368,235.395,237.4643768820244,239.45515589185104,234.624,0,234.902,262045.0,240.40555999999927,0,0,1,130892.66716992366,131152.33283007634,0,go_long,3.11546127
286.618,287.658,292.1224175009754,292.75380239545154,281.368,1,283.118,993476.0,293.1582399999992,0,0,1,493686.4410323378,499789.5589676622,0,go_long,-0.51767052
268.659,268.735,268.4668899723429,269.00498806442585,265.352,1,266.407,1208172.0,268.7197999999994,1,0,1,601543.5067898165,606628.4932101833,0,go_long,0.47940008
283.624,285.22,288.7001786991213,293.3851833878943,280.216,1,280.669,939473.0,294.42959999999886,0,0,1,467276.65846820705,472196.3415317929,0,go_long,-0.11443132
283.598,283.617,282.09114168744816,282.2914212476502,274.26,1,276.869,3218061.0,281.9484399999984,0,0,0,1589712.3845097034,1628348.6154902964,0,go_long,0.77252544
307.735,308.818,309.9579860383269,308.3882214179854,299.364,1,304.477,6124543.0,309.11659999999864,0,0,0,3045975.052777469,3078567.947222531,0,go_long,-0.17087638
305.126,306.334,309.04947619090547,310.73454923446104,297.349,1,299.423,2525713.0,310.9833199999992,0,0,1,1250943.3703454973,1274769.6296545027,0,go_long,0.34814057
322.328,322.418,323.56699720203727,323.7431052780907,318.899,1,319.593,580303.0,323.64123999999924,0,0,0,288915.2663318383,291387.7336681616,0,go_long,-0.99438948
309.729,328.17,313.6279274815741,313.89591020573675,309.56,0,324.862,10441524.0,315.19347999999945,0,0,0,5345260.758012641,5096263.241987359,0,go_long,0.21140862
630.61,630.611,634.205171735949,635.9239108577609,626.447,1,629.578,2605079.0,635.4659199999988,0,0,1,1301472.8172796438,1303606.182720356,0,go_long,-1.46204561
397.984,418.051,445.1578904141375,460.53816826306434,341.849,1,392.574,4407708.0,463.3445599999993,0,0,1,2188772.4371798146,2218935.562820185,0,go_long,0.67725199
21.515,21.515,21.645452640735588,21.81818686537332,21.0,1,21.192,1262.0,21.838559999999845,0,0,1,626.2276441801109,635.772355819889,0,go_long,-0.0419256
21.523,21.523,21.85141770571268,22.112638480895104,20.685,1,20.86,4358.0,22.06727999999988,0,0,1,2144.913762593493,2213.0862374065073,0,go_long,2.89461936
27.119,27.229,27.983800611618328,28.33086563812613,26.7,1,27.058,8668.0,28.483519999999903,0,0,1,4329.120180150248,4338.879819849752,0,go_long,0.76960498
29.53,29.53,29.59779929986352,29.72968580528457,28.861,1,28.861,31814.0,29.73111999999985,0,0,1,15724.749601822197,16089.2503981778,0,go_long,0.92279686
31.828,31.828,32.08156859680248,32.40816819663961,31.367,1,31.367,825.0,32.48771999999984,1,0,1,409.490861618799,415.509138381201,0,go_long,-0.03182519
31.7,31.7,31.955679414899905,32.119141096948454,31.256,1,31.4,945.0,32.1651199999998,0,0,1,470.2535657686213,474.7464342313788,0,go_long,3.83113821
425.403,426.638,431.84815901910616,433.7431484667247,421.323,1,422.792,1204266.0,434.55007999999856,0,0,1,600279.4530408692,603986.5469591309,0,go_long,4.4817887
