,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),close_date,ema-12 (exit),sma-07 (exit),close (exit),high (exit),sma-compare (exit),short-large-rl (exit),ema-26 (exit),low (exit),long-large-rl (exit),short_kdj (exit),volume (exit),sma-05 (exit),short-small-rl (exit),sma-25 (exit),long-small-rl (exit),mean-grad-hist (exit),open (exit),long_jcrosk (exit)
84,LPT/USDT:USDT,2022-02-24 04:30:00+00:00,first_buy,roi,19.947,20.054,20.812736764853028,21.52054174083942,19.737,1,19.804,12578.4,0,False,20.17099999999997,20.44771428571406,21.645879999999824,23.36886497,0.3929229899949415,1,go_long,go_long,go_short,go_short,2022-03-01 13:45:00+00:00,26.499807171042193,26.664857142856885,26.999,27.131,0,go_short,26.585583648210175,26.72,go_short,False,16572.3,26.714599999999972,go_long,26.479279999999836,go_long,0,26.742,0
3,AAVE/USDT:USDT,2021-04-27 06:30:00+00:00,first_buy,roi,417.074,420.235,409.13716297086063,404.833857377126,415.003,0,419.619,5063.4,0,False,415.64820000000236,412.0064285714284,402.8476000000009,15.33434483,0.36515254917944634,0,go_long,go_long,go_short,go_short,2021-05-12 14:30:00+00:00,532.2288099665392,546.7057142857141,586.88,593.95,0,go_short,545.0169044293286,568.3,go_short,False,71222.8,554.3220000000006,go_long,529.6732000000011,go_long,0,568.32,0
165,STORJ/USDT:USDT,2021-09-05 00:30:00+00:00,second_buy,roi,1.8425,1.9151,1.745799395556853,1.7197354828937035,1.8305,0,1.8596,5790469.0,1,False,1.7744600000000084,1.748085714285736,1.7108959999999964,23.53232309,0.3959556870422678,0,go_long,go_short,do_nothing,do_nothing,2021-09-07 15:00:00+00:00,1.6480395123562654,1.6011142857143075,1.3656000000000001,1.5918,1,do_nothing,1.6025226473075402,1.3238,do_nothing,False,3887866.0,1.5717000000000092,go_short,1.6512759999999964,go_long,1,1.5918,0
2,AAVE/USDT:USDT,2021-04-18 03:45:00+00:00,first_buy,roi,335.81,336.385,383.74105586736437,404.18404448215745,227.699,1,300.604,196102.9,0,False,367.62780000000237,379.7300000000001,413.2870000000006,23.5138725,0.3909147842578584,1,go_long,go_long,go_short,go_short,2021-04-27 06:15:00+00:00,403.65104596729606,408.685714285714,417.073,418.914,0,go_short,407.231374420108,415.379,go_short,False,7743.7,412.92580000000237,go_long,402.15996000000086,go_long,0,416.092,0
168,STORJ/USDT:USDT,2021-10-31 13:30:00+00:00,second_buy,roi,2.3146,2.468,1.8938776515774716,1.7090101112270781,2.181,0,2.298,64588275.0,1,False,2.085060000000006,1.9795857142857418,1.6336880000000038,23.73609043,0.3976677090493453,0,go_long,go_short,do_nothing,do_nothing,2021-11-10 21:15:00+00:00,1.620377830468248,1.5775142857143105,1.5468000000000002,1.5626,1,do_nothing,1.6001173810755793,1.5394,do_nothing,False,848234.0,1.5612600000000039,go_short,1.638148000000004,go_long,1,1.5537,1
6,AAVE/USDT:USDT,2021-05-23 12:45:00+00:00,first_buy,roi,273.61,277.84,281.49621869218413,292.53594842727074,256.9,1,258.09,32919.7,0,False,277.5860000000001,281.0042857142842,290.9000000000015,20.27119337,0.39270366171991206,1,go_long,go_long,go_short,go_short,2021-05-24 15:30:00+00:00,336.3472377668477,345.26285714285586,355.97,356.53,0,go_short,344.0384609783516,349.4,go_short,False,9107.7,347.47600000000034,go_long,335.9432000000015,go_long,0,350.01,0
14,AAVE/USDT:USDT,2022-01-22 10:15:00+00:00,first_buy,roi,143.17,144.19,149.4983555511555,155.60288471126538,134.9,1,138.85,58495.1,0,False,146.24000000000572,147.6571428571431,156.61960000000053,21.05659678,0.3787461508603028,1,go_long,go_long,go_short,go_short,2022-03-29 12:45:00+00:00,181.62157908935993,184.28000000000094,193.32,194.22,0,go_short,183.82933420260164,182.65,go_short,False,248382.2,184.84000000000583,go_long,181.58960000000067,go_long,0,182.83,0
56,1000SHIB/USDT:USDT,2021-11-05 19:45:00+00:00,second_buy,roi,0.059385999999999994,0.062758,0.05769944114742759,0.05591057064156491,0.059290999999999996,0,0.061420999999999996,4835637534.0,0,False,0.05864379999999984,0.05814571428571445,0.05579488000000001,24.80699695,0.40476608800265457,0,do_nothing,go_short,do_nothing,do_nothing,2021-11-24 06:00:00+00:00,0.0409144048138214,0.04058957142857178,0.040222999999999995,0.040468,1,do_nothing,0.04060298969120928,0.040080000000000005,do_nothing,False,233921930.0,0.04051839999999981,go_short,0.04105652000000011,do_nothing,1,0.040365,1
94,LPT/USDT:USDT,2023-01-26 03:45:00+00:00,first_buy,roi,7.664,7.724,7.655999065265607,7.604420089983744,7.664,1,7.709,40839.1,0,False,7.684399999999874,7.691285714285464,7.6183599999998135,23.70467764,0.3888434961496039,0,go_long,go_long,go_short,go_short,2023-02-07 13:15:00+00:00,9.811380641678143,10.09371428571404,10.461,10.503,0,go_short,10.037052751882444,10.35,go_short,False,186424.3,10.210399999999883,go_long,9.777239999999814,go_long,0,10.387,0
25,AAVE/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,roi,104.04,104.12,105.8562876966637,109.36414571110282,86.53,1,95.75,172575.3,0,False,103.19600000000494,104.23857142857523,110.20399999999992,21.30686617,0.3703901404157199,1,go_long,go_long,go_short,go_short,2024-08-21 06:30:00+00:00,131.69222056800592,132.95142857143227,133.64,133.84,0,go_short,132.67332238760412,133.37,go_short,False,12057.9,133.10400000000428,go_long,131.83120000000008,go_long,0,133.72,0
153,STORJ/USDT:USDT,2021-03-28 01:45:00+00:00,second_buy,roi,3.7374,3.835,3.39832771588262,3.121687782050642,3.5862,1,3.6383,8469687.0,0,False,3.581600000000001,3.567600000000001,3.053855999999999,22.95881483,0.3947785535301683,0,go_long,go_short,do_nothing,do_nothing,2021-04-07 06:15:00+00:00,2.4726598533655078,2.422771428571429,2.3993,2.4478,0,do_nothing,2.440010349761265,2.3953,do_nothing,False,619154.0,2.425680000000002,go_short,2.475268000000001,go_long,1,2.4322,1
20,AAVE/USDT:USDT,2022-06-24 17:00:00+00:00,first_buy,roi,66.11,66.78,66.77194662145558,67.07062520948908,66.03,0,66.77,12998.0,0,False,66.43400000000494,66.40285714285928,67.58440000000033,23.56488988,0.3918072786676741,0,go_long,go_long,go_short,go_short,2022-07-15 01:45:00+00:00,89.53117761008713,90.62428571428815,92.46,92.8,0,go_short,90.53442429453321,90.65,go_short,False,108306.8,90.85200000000489,go_long,89.97560000000026,go_long,0,90.84,0
19,AAVE/USDT:USDT,2022-06-14 02:00:00+00:00,first_buy,roi,55.1,56.1,57.40583270459462,58.321312161615595,53.71,1,53.78,94849.6,0,False,56.46800000000508,57.32428571428808,58.882400000000345,23.31444276,0.39363774287873055,1,go_long,go_long,go_short,go_short,2022-06-21 13:45:00+00:00,66.48096515967205,66.5114285714308,69.01,69.1,0,go_short,66.79146507805017,66.5,go_short,False,63883.0,66.72200000000502,go_long,66.88200000000035,go_long,0,66.62,0
93,LPT/USDT:USDT,2022-12-28 05:30:00+00:00,first_buy,roi,4.9,4.907,4.926153723614983,4.97206732759317,4.848,1,4.854,52234.2,0,False,4.90419999999987,4.914285714285451,4.978319999999811,23.91678684,0.3903378806689987,1,go_long,go_long,go_short,go_short,2023-01-22 13:45:00+00:00,6.565397901324926,6.633571428571171,6.736,6.748,0,go_short,6.620977482618842,6.6690000000000005,go_short,False,44881.1,6.670199999999875,go_long,6.558479999999816,go_long,0,6.681,0
23,AAVE/USDT:USDT,2023-11-02 03:00:00+00:00,first_buy,roi,97.25,101.28,91.41508732104124,90.13053015734508,96.94,0,98.19,313789.9,0,False,92.30200000000492,91.49285714286111,89.98600000000006,22.51505299,0.3817863399119128,0,go_long,go_long,go_short,go_short,2024-03-13 06:00:00+00:00,138.44529098861756,141.86142857143219,142.79,143.12,0,go_short,140.5587566617585,142.3,go_short,False,13420.0,142.0960000000045,go_long,137.82479999999984,go_long,0,142.87,0
154,STORJ/USDT:USDT,2021-04-07 06:30:00+00:00,second_buy,roi,2.3992,2.419,2.4280395267210704,2.4644776420050998,2.3387000000000002,1,2.3622,1498678.0,0,False,2.4101800000000018,2.416142857142858,2.466448000000001,25.18693347,0.42690844711705733,1,go_long,go_short,do_nothing,do_nothing,2021-04-18 03:30:00+00:00,2.2873211543404213,2.1930285714285844,1.9649,2.1874000000000002,1,do_nothing,2.2144919593131798,1.8026,do_nothing,False,3971774.0,2.1676800000000065,go_short,2.314207999999999,go_long,1,2.1856,0
22,AAVE/USDT:USDT,2022-11-11 13:00:00+00:00,first_buy,roi,66.48,67.28,66.77536470471453,66.75916112855309,66.48,0,67.18,8428.0,0,False,66.6260000000055,66.70428571428928,66.85680000000028,21.33269887,0.3524757282676307,1,go_long,go_long,go_short,go_short,2023-11-02 02:45:00+00:00,89.48577256993268,90.21142857143255,97.26,98.75,0,go_short,90.18328501577601,88.61,go_short,False,334433.2,90.53400000000492,go_long,89.69360000000006,go_long,0,88.83,0
350,APE/USDT:USDT,2024-02-20 07:00:00+00:00,second_buy,stop_loss,1.8693,1.9148,1.8111134008615961,1.776748715493253,1.8607,0,1.8838,4507183.0,0,False,1.8475799999999627,1.8313999999999697,1.7542800000000167,-21.60754968,-0.35880233535372086,0,go_long,go_short,do_nothing,do_nothing,2024-03-13 08:45:00+00:00,2.4125371538113476,2.45931428571426,2.5823,2.6223,0,do_nothing,2.45690520186367,2.4773,do_nothing,False,6292170.0,2.4715399999999654,go_short,2.40421600000002,go_long,0,2.4865,0
384,COTI/USDT:USDT,2021-03-10 13:45:00+00:00,first_buy,stop_loss,0.44017000000000006,0.45783,0.443675331464238,0.43715754985754984,0.4378,0,0.44655000000000006,2480597.0,0,False,0.4416479999999998,0.44353428571428577,0.43857680000000004,-32.69849499,-0.5339529934009754,0,go_long,go_short,go_short,go_short,2021-04-18 03:15:00+00:00,0.3451045873806129,0.33510285714285715,0.32135,0.334,1,go_short,0.33732958189940204,0.31782000000000005,go_short,False,4827312.0,0.33291399999999705,go_short,0.34859399999999996,go_long,1,0.33065,0
349,APE/USDT:USDT,2023-08-17 21:45:00+00:00,second_buy,stop_loss,1.722,1.729,1.7044999319828527,1.7456229045012432,1.341,1,1.369,16457560.0,0,False,1.6777999999999729,1.7047142857142539,1.7652800000000113,-21.08194509,-0.35033946706517927,1,go_long,go_short,do_nothing,do_nothing,2024-02-20 06:45:00+00:00,1.7681846127327134,1.8157857142856837,1.8692000000000002,1.8815,0,do_nothing,1.7978976555637045,1.837,do_nothing,False,4031494.0,1.8303599999999627,go_short,1.7473560000000168,go_long,0,1.842,0
71,1000SHIB/USDT:USDT,2024-03-01 20:45:00+00:00,second_buy,stop_loss,0.015007999999999999,0.015781,0.014934099094903607,0.014580917971503087,0.014931999999999999,0,0.015724,2189303606.0,0,False,0.015086400000000052,0.014961999999999951,0.014620480000000022,-24.20116722,-0.39491553651788946,0,do_nothing,go_short,do_nothing,do_nothing,2024-03-02 07:30:00+00:00,0.0199212653443972,0.020965714285714233,0.021526,0.021820000000000003,0,do_nothing,0.020725267752733176,0.021026,do_nothing,False,2577583842.0,0.021109400000000042,go_short,0.020088240000000025,do_nothing,0,0.021737,0
75,1000SHIB/USDT:USDT,2024-03-05 20:00:00+00:00,second_buy,stop_loss,0.029691,0.029981999999999998,0.03140584562184883,0.033793823161573484,0.025330000000000002,1,0.028027,8907841175.0,0,False,0.030190000000000033,0.030879571428571416,0.03438856000000004,-24.22207161,-0.3953724182569835,1,do_nothing,go_short,do_nothing,do_nothing,2024-03-06 08:15:00+00:00,0.03492981945413824,0.03633971428571427,0.038325,0.038384,0,do_nothing,0.03599013595752588,0.036134,do_nothing,False,2921952948.0,0.03657520000000003,go_short,0.034263000000000036,do_nothing,0,0.036588999999999997,0
58,1000SHIB/USDT:USDT,2022-01-21 12:45:00+00:00,second_buy,stop_loss,0.025217,0.025217,0.025394704944804617,0.025593879609863597,0.024003999999999998,1,0.024503,1246256093.0,0,False,0.025218999999999926,0.0253578571428574,0.02561232000000007,-24.37270907,-0.3976965969805375,1,do_nothing,go_short,do_nothing,do_nothing,2022-02-07 16:30:00+00:00,0.029579351379837263,0.0317324285714288,0.033488,0.033561,0,do_nothing,0.030782669382239565,0.031865,do_nothing,False,4994565026.0,0.03223499999999993,go_short,0.028994479999999996,do_nothing,0,0.031938999999999995,0
367,MASK/USDT:USDT,2022-05-02 11:00:00+00:00,first_buy,stop_loss,3.8,3.809,3.8991878464057916,3.944956029149493,3.766,1,3.782,138026.0,0,False,3.8354000000001323,3.8681428571429324,3.985359999999971,-23.87799164,-0.3941008707126868,1,go_long,go_long,go_short,go_short,2022-05-11 12:30:00+00:00,2.5888385661732163,2.520285714285784,2.436,2.493,1,go_short,2.541291476551848,2.412,go_short,False,391009.0,2.4864000000001214,go_long,2.5661999999999727,go_long,1,2.48,0
368,MASK/USDT:USDT,2022-05-11 12:45:00+00:00,first_buy,stop_loss,2.436,2.438,2.489092787851564,2.5601838575677927,2.1390000000000002,1,2.202,1203812.0,0,False,2.4146000000001213,2.4627142857143554,2.5489199999999728,-23.46233133,-0.39405679860060255,1,go_long,go_long,go_short,go_short,2022-05-12 07:00:00+00:00,1.5453605249588667,1.4290000000000698,1.404,1.4809999999999999,1,go_short,1.4590041772407576,1.399,go_short,False,412309.0,1.4282000000001207,go_long,1.5607599999999728,go_long,1,1.443,0
68,1000SHIB/USDT:USDT,2023-06-10 04:30:00+00:00,second_buy,stop_loss,0.007287,0.007287,0.00717366972881916,0.007467477698097041,0.004841,1,0.005684,6460967784.0,0,False,0.006969400000000054,0.007077857142857275,0.007600080000000044,-24.2712252,-0.39602225032902344,1,do_nothing,go_short,do_nothing,do_nothing,2023-06-22 02:45:00+00:00,0.007661332490645538,0.007818571428571567,0.007873,0.007873999999999999,0,do_nothing,0.007748642505950617,0.007803,do_nothing,False,309478865.0,0.007827200000000077,go_short,0.0076277600000000546,do_nothing,1,0.007809,0
78,1000SHIB/USDT:USDT,2024-07-04 01:45:00+00:00,second_buy,stop_loss,0.016228,0.016232,0.016259307115079457,0.01632444310990954,0.01566,1,0.015827,1085291215.0,0,False,0.016218199999999995,0.016280000000000037,0.016295640000000108,-23.46540146,-0.3828711921726404,1,do_nothing,go_short,do_nothing,do_nothing,2024-11-10 01:15:00+00:00,0.02012178070515184,0.020688571428571435,0.021745999999999998,0.021910000000000002,0,do_nothing,0.020544242895719017,0.020852,do_nothing,False,2780901069.0,0.020769599999999985,go_short,0.019974000000000096,do_nothing,0,0.020905999999999998,0
346,APE/USDT:USDT,2022-11-30 18:30:00+00:00,second_buy,stop_loss,3.993,3.993,3.97696318815507,3.9990227777845364,3.94,1,3.9450000000000003,1113581.0,0,False,3.973399999999921,3.9792857142856994,3.98868000000002,-30.13657501,-0.509788622758796,1,go_long,go_short,do_nothing,do_nothing,2023-01-14 08:45:00+00:00,5.243585156570225,5.3635714285714124,5.476,5.489,0,do_nothing,5.327569361174034,5.373,do_nothing,False,991010.0,5.367399999999915,go_short,5.232440000000012,go_long,0,5.378,0
390,COTI/USDT:USDT,2021-05-19 15:45:00+00:00,first_buy,stop_loss,0.25653000000000004,0.26973,0.24128897354269485,0.25598673677300576,0.25374,0,0.26971,2123138.0,0,False,0.250975999999998,0.24417285714285653,0.257192000000001,-23.73384456,-0.3876987913967399,0,go_long,go_short,go_short,go_short,2021-05-23 08:45:00+00:00,0.18733883084852104,0.17763142857142775,0.16846000000000003,0.17545000000000002,1,go_short,0.18071291068485812,0.1683,go_short,False,1689887.0,0.1750539999999984,go_short,0.1890460000000009,go_long,1,0.17544,1
386,COTI/USDT:USDT,2021-04-29 09:45:00+00:00,first_buy,stop_loss,0.39873000000000003,0.40597000000000005,0.3875600955303741,0.38064539968900596,0.39428,0,0.40508000000000005,4940669.0,0,False,0.39351399999999664,0.3899671428571427,0.37544360000000004,-25.30103942,-0.4134597092430383,0,go_long,go_short,go_short,go_short,2021-05-19 12:30:00+00:00,0.3105361438465759,0.28883285714285656,0.27724000000000004,0.28741,1,go_short,0.29719928025516085,0.27454,go_short,False,2998031.0,0.28097799999999795,go_short,0.31347920000000096,go_long,1,0.28624000000000005,0
387,COTI/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,stop_loss,0.27718000000000004,0.27729000000000004,0.2871070832928284,0.30468902208016285,0.23118000000000002,1,0.2316,7070145.0,1,False,0.27121799999999796,0.277401428571428,0.309640400000001,-24.12489816,-0.394174866584193,1,go_long,go_short,go_short,go_short,2021-05-19 13:00:00+00:00,0.2954542797038545,0.259501428571428,0.18002,0.23897000000000002,1,go_short,0.27063214740162406,0.1578,go_short,False,14247485.0,0.251309999999998,go_short,0.304014800000001,go_long,1,0.2316,0
379,MASK/USDT:USDT,2024-01-07 00:15:00+00:00,first_buy,stop_loss,4.7940000000000005,5.067,4.705297383108312,4.5860733571935,4.733,0,4.779,16739754.0,1,False,4.748000000000158,4.727142857142967,4.625879999999984,-27.40535512,-0.4775006478104008,0,go_long,go_long,go_short,go_short,2024-04-13 20:00:00+00:00,3.58033849064408,3.478142857142932,3.2640000000000002,3.452,1,go_short,3.493289496955911,3.1,go_short,False,4347789.0,3.4600000000001776,go_long,3.611880000000001,go_long,1,3.449,0
70,1000SHIB/USDT:USDT,2023-08-12 00:45:00+00:00,second_buy,stop_loss,0.010754999999999999,0.01105,0.010574697153105493,0.010466167248704665,0.010721999999999999,0,0.010971999999999999,5941833413.0,1,False,0.010649000000000092,0.01058871428571436,0.010457240000000045,-20.06159401,-0.32735928076569476,0,do_nothing,go_short,do_nothing,do_nothing,2024-03-01 20:30:00+00:00,0.014489471409223334,0.014842857142857093,0.015007,0.01506,0,do_nothing,0.014790480748522445,0.014766999999999999,do_nothing,False,638773128.0,0.014877800000000052,go_short,0.014570400000000022,do_nothing,0,0.014776,1
69,1000SHIB/USDT:USDT,2023-06-22 03:00:00+00:00,second_buy,stop_loss,0.00787,0.007936,0.007774082120419753,0.007680048602449572,0.007847,0,0.007914,481169980.0,0,False,0.007844000000000077,0.007835000000000137,0.007642680000000055,-23.51637834,-0.3837019450684953,0,do_nothing,go_short,do_nothing,do_nothing,2023-08-12 00:30:00+00:00,0.010425700628601039,0.010517714285714361,0.010757,0.010881,0,do_nothing,0.010502460271851945,0.010520000000000002,do_nothing,False,4174912260.0,0.010540000000000091,go_short,0.010435600000000047,do_nothing,0,0.010541,0
374,MASK/USDT:USDT,2023-02-07 13:15:00+00:00,first_buy,stop_loss,4.327,4.33,4.325924980650897,4.3280441181902285,4.291,1,4.294,431569.0,0,False,4.31560000000013,4.324428571428654,4.3289999999999855,-23.88777163,-0.3968719062411063,1,go_long,go_long,go_short,go_short,2023-03-10 10:30:00+00:00,2.7908397866453276,2.72914285714293,2.6390000000000002,2.707,1,go_short,2.745127823977173,2.6310000000000002,go_short,False,3454900.0,2.7106000000001216,go_long,2.79751999999998,go_long,1,2.7039999999999997,0
363,MASK/USDT:USDT,2021-11-27 01:15:00+00:00,first_buy,stop_loss,19.4434,21.2998,18.402357263930234,17.44553085369209,19.4067,0,19.8789,1394790.0,0,False,19.01346000000007,19.041914285714366,16.96119999999997,-23.65188853,-0.39614157311018794,0,go_long,go_long,go_short,go_short,2021-12-04 04:00:00+00:00,12.803207520766708,12.518442857142938,12.1599,12.5177,1,go_short,12.552383258362559,12.1045,go_short,False,131918.0,12.504500000000078,go_long,12.78451599999999,go_long,1,12.5037,0
359,MASK/USDT:USDT,2021-09-12 16:15:00+00:00,first_buy,stop_loss,11.5137,12.4268,11.353818334930459,10.890283340648748,11.4792,0,12.317,1402615.0,0,False,11.63150000000002,11.475500000000014,10.937675999999996,-19.62005324,-0.39783656575950094,0,go_long,go_long,go_short,go_short,2021-09-26 07:45:00+00:00,8.337378199430628,8.169114285714326,7.7311,8.1454,1,go_short,8.197429241364095,7.625,go_short,False,364613.0,8.109100000000016,go_long,8.312647999999992,go_long,1,8.1217,0
72,1000SHIB/USDT:USDT,2024-03-02 07:45:00+00:00,second_buy,stop_loss,0.021526,0.022,0.020917688098466534,0.020073467911478887,0.021058999999999998,0,0.021976,2134480438.0,0,False,0.021362200000000043,0.02120399999999995,0.020208480000000025,-23.89701211,-0.3900423121198221,0,do_nothing,go_short,do_nothing,do_nothing,2024-03-04 16:15:00+00:00,0.027206958958079525,0.028473999999999975,0.029914999999999997,0.029941,0,do_nothing,0.028047122322486247,0.028718999999999998,do_nothing,False,2592892839.0,0.028919000000000045,go_short,0.02690020000000002,do_nothing,0,0.029141,0
357,MASK/USDT:USDT,2021-08-27 10:15:00+00:00,first_buy,stop_loss,14.4638,14.7058,14.261761481063484,13.99550769230769,14.3778,0,14.5982,99088.0,0,False,14.62508,14.386571428571427,13.96164,-23.99980579,-0.40992453136074775,0,go_long,go_long,go_short,go_short,2021-09-07 14:45:00+00:00,11.26959806919496,10.95884285714286,10.2312,10.6308,1,go_short,10.982660544005247,9.6202,go_short,False,341552.0,10.768420000000008,go_long,11.290367999999994,go_long,1,9.8959,0
364,MASK/USDT:USDT,2021-12-04 04:15:00+00:00,first_buy,stop_loss,12.1094,12.4287,12.532585833999088,12.775095852561767,12.0314,1,12.4237,132470.0,0,False,12.435180000000079,12.508914285714367,12.74967199999999,-20.2186297,-0.40637763197698495,1,go_long,go_long,go_short,go_short,2022-01-21 02:00:00+00:00,8.095285767242409,7.824285714285801,7.584,7.688,1,go_short,7.884712829424118,7.563,go_short,False,95703.0,7.77160000000017,go_long,8.150319999999967,go_long,1,7.673,0
375,MASK/USDT:USDT,2023-03-23 15:30:00+00:00,first_buy,stop_loss,5.628,5.82,5.471370643561073,5.410254224897126,5.583,0,5.793,7154826.0,0,False,5.522000000000112,5.471000000000086,5.404719999999973,-22.91688769,-0.39520099596588465,0,go_long,go_long,go_short,go_short,2023-05-12 04:00:00+00:00,3.6249321758680857,3.5782857142858124,3.531,3.5700000000000003,1,go_short,3.5949284106334796,3.519,go_short,False,794735.0,3.5628000000001436,go_long,3.641679999999994,go_long,1,3.5700000000000003,0
376,MASK/USDT:USDT,2023-06-05 16:00:00+00:00,first_buy,stop_loss,4.201,4.205,4.211874327611492,4.253907119314045,3.99,1,3.9939999999999998,3716477.0,0,False,4.1834000000001454,4.208428571428676,4.264439999999997,-24.29170312,-0.4050648586933014,1,go_long,go_long,go_short,go_short,2023-08-17 21:30:00+00:00,2.9900113553599743,2.9787142857143816,2.938,2.961,1,go_short,2.979449387920384,2.9290000000000003,go_short,False,504297.0,2.9662000000001494,go_long,2.9837999999999996,go_long,1,2.942,0
73,1000SHIB/USDT:USDT,2024-03-04 16:30:00+00:00,second_buy,stop_loss,0.029911,0.031675999999999996,0.028382026580565285,0.027430443479703265,0.029580000000000002,0,0.030223999999999997,6004245377.0,1,False,0.029345000000000045,0.028867571428571406,0.02706484000000002,-24.2118616,-0.39506831181675417,0,do_nothing,go_short,do_nothing,do_nothing,2024-03-05 00:45:00+00:00,0.034925966013870095,0.03746614285714284,0.041443999999999995,0.041883,0,do_nothing,0.036855167504223865,0.03801,do_nothing,False,4079516860.0,0.03813980000000004,go_short,0.03475156000000003,do_nothing,0,0.039487,0
365,MASK/USDT:USDT,2022-01-21 02:15:00+00:00,first_buy,stop_loss,7.584,7.69,7.845064701820408,8.06059793263186,7.539,0,7.627,76356.0,0,False,7.7150000000001695,7.777285714285801,8.109399999999967,-24.40877899,-0.3997441736951573,1,go_long,go_long,go_short,go_short,2022-02-20 08:15:00+00:00,4.7937338678700705,4.679571428571511,4.679,4.71,0,go_short,4.716032902406784,4.668,go_short,False,105321.0,4.679800000000137,go_long,4.8069199999999705,go_long,0,4.707,0
355,APE/USDT:USDT,2024-10-20 03:15:00+00:00,second_buy,stop_loss,0.9028,0.973,0.9015910167790947,0.8717906429329155,0.8938,0,0.9645,33236191.0,0,False,0.9149399999999799,0.9095428571428377,0.8832880000000267,-24.4139288,-0.4021882736703312,0,go_long,go_short,do_nothing,do_nothing,2024-10-20 08:30:00+00:00,1.14528466163045,1.2607571428571236,1.3165,1.327,0,do_nothing,1.2317542798730112,1.2436,do_nothing,False,56046979.0,1.2644599999999806,go_short,1.1349280000000266,go_long,0,1.2454,0
354,APE/USDT:USDT,2024-07-05 03:00:00+00:00,second_buy,stop_loss,0.7101000000000001,0.7133,0.7204837333624599,0.7478184372189516,0.6478,1,0.6674,6961694.0,0,False,0.7072599999999731,0.710114285714264,0.7590880000000275,-24.3792936,-0.4018167482356874,1,go_long,go_short,do_nothing,do_nothing,2024-10-20 03:00:00+00:00,0.8643738943675487,0.8984857142856948,0.9026000000000001,0.9088,0,do_nothing,0.8901530198298392,0.898,do_nothing,False,5399607.0,0.90309999999998,go_short,0.8749440000000267,go_long,0,0.906,1
65,1000SHIB/USDT:USDT,2023-01-04 06:30:00+00:00,second_buy,stop_loss,0.008267,0.008284999999999999,0.008256450600717554,0.008225296417584464,0.008265999999999999,1,0.008281,62287600.0,0,False,0.008268200000000095,0.008261285714285865,0.008223040000000036,-23.71155748,-0.3869052844851309,0,do_nothing,go_short,do_nothing,do_nothing,2023-01-18 01:00:00+00:00,0.01063550912284697,0.010637714285714406,0.010723,0.0108,0,do_nothing,0.010648166929086617,0.010707,do_nothing,False,273619233.0,0.010679000000000091,go_short,0.01064052000000005,do_nothing,0,0.010784,0
63,1000SHIB/USDT:USDT,2022-06-21 13:45:00+00:00,second_buy,stop_loss,0.010026,0.010698,0.009562361580119978,0.009174757480510198,0.0099,0,0.010546,7100051015.0,0,False,0.009822799999999883,0.009666142857143128,0.009086120000000008,-24.46343108,-0.3992144311570711,0,do_nothing,go_short,do_nothing,do_nothing,2022-08-14 05:30:00+00:00,0.01313173740978937,0.013635142857143108,0.014450999999999999,0.014678,0,do_nothing,0.01346075095179112,0.013942999999999999,do_nothing,False,4212780688.0,0.013764199999999843,go_short,0.012978040000000019,do_nothing,0,0.014088,0
380,MASK/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,stop_loss,3.263,3.308,3.423552651270386,3.540313417263037,2.723,1,3.04,5780554.0,0,False,3.352400000000178,3.4101428571429317,3.582520000000001,-25.19994361,-0.4141949463830016,1,go_long,go_long,go_short,go_short,2024-07-05 02:45:00+00:00,2.0471282605161703,1.952714285714356,1.951,1.97,1,go_short,1.986598001789711,1.9300000000000002,go_short,False,521659.0,1.9524000000001862,go_long,2.0729199999999968,go_long,0,1.931,0
369,MASK/USDT:USDT,2022-05-28 19:15:00+00:00,first_buy,stop_loss,1.758,1.76,1.73858018803626,1.730905391119585,1.742,0,1.749,160695.0,0,False,1.7436000000001297,1.7387142857143574,1.7319199999999728,-24.8849493,-0.4065759949429914,0,go_long,go_long,go_short,go_short,2022-10-13 02:15:00+00:00,1.0964660181754564,1.09114285714293,1.079,1.086,1,go_short,1.0926027027580365,1.077,go_short,False,117264.0,1.0878000000001182,go_long,1.0985999999999745,go_long,1,1.085,0
46,1000SHIB/USDT:USDT,2021-09-07 15:00:00+00:00,second_buy,stop_loss,0.006526,0.006546,0.006446930637624483,0.006671351296397315,0.004737,1,0.0048259999999999996,5852871312.0,0,False,0.006293999999999941,0.006457857142857278,0.006718999999999936,-24.6714403,-0.4025658514357066,1,do_nothing,go_short,do_nothing,do_nothing,2021-09-08 15:45:00+00:00,0.0060257873910488325,0.00617242857142871,0.006391,0.006508,0,do_nothing,0.006148055625863295,0.006359,do_nothing,False,939118815.0,0.006250999999999942,go_short,0.005981039999999935,do_nothing,0,0.006487,0
