,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),open (exit),close (exit),sma-07 (exit),mean-grad-hist (exit),volume (exit),sma-compare (exit),short_kdj (exit),ema-12 (exit),sma-25 (exit),ema-26 (exit),low (exit),long_jcrosk (exit),sma-05 (exit),high (exit)
2050,AAVE/USDT:USDT,2021-01-11 14:15:00+00:00,first_buy,trailing_stop_loss,107.112,108.618,109.60176816092589,111.72102288595184,99.055,1,99.8,22614.8,0,False,107.39739999999979,108.92642857142867,113.25600000000018,2.0283498,0.03397010364631597,1,107.004,106.591,106.50014285714296,0,3622.6,0,False,110.44308479263427,112.1934400000002,108.49354931572981,106.202,1,107.77899999999977,109.088
2036,AAVE/USDT:USDT,2021-01-10 04:30:00+00:00,first_buy,trailing_stop_loss,121.732,130.078,120.9260821475748,119.78643301704113,121.289,0,127.025,45820.9,0,False,120.9601999999999,120.71557142857162,119.6004800000002,0.13567729,0.002669510935749562,0,134.745,130.351,131.66200000000018,1,16104.4,0,False,129.58252177334987,130.6898000000002,131.5196658009863,129.544,1,131.99119999999982,135.605
2037,AAVE/USDT:USDT,2021-01-10 10:45:00+00:00,first_buy,trailing_stop_loss,130.299,131.366,131.2714095239115,129.6064831234721,127.467,1,129.906,11691.9,0,False,131.7811999999998,131.58028571428585,130.8050400000002,-3.3689804,-0.06481759606687386,0,130.181,127.098,130.88357142857157,1,9431.9,1,False,129.46007400846372,131.02564000000018,130.4873997183035,125.903,0,130.43619999999981,130.23
2038,AAVE/USDT:USDT,2021-01-10 11:30:00+00:00,first_buy,trailing_stop_loss,127.066,127.724,129.1887228385645,128.91088334117012,121.593,1,122.046,21152.1,0,False,127.91639999999984,129.39128571428586,130.86636000000018,-1.29985303,-0.02130454251746416,1,124.717,121.614,125.18842857142872,1,19103.9,0,False,124.99179782576513,123.81096000000016,124.50119049011373,119.618,0,125.19319999999986,125.063
2039,AAVE/USDT:USDT,2021-01-10 17:30:00+00:00,first_buy,trailing_stop_loss,121.82,121.854,123.66931503009623,124.5549239127455,117.36,1,119.094,11971.0,0,False,123.42379999999984,124.34671428571444,123.49080000000016,-1.086959,-0.018261017201552657,0,123.065,120.629,122.84571428571444,1,10269.4,0,False,123.50689702208717,123.41372000000018,122.84596220613574,119.79,1,123.11459999999984,124.357
2040,AAVE/USDT:USDT,2021-01-10 20:15:00+00:00,first_buy,trailing_stop_loss,120.566,121.538,121.85181417442254,122.97927502045108,116.185,1,116.384,6787.5,0,False,121.92339999999983,122.08828571428587,123.06740000000018,2.95011665,0.05061343111713202,1,123.914,124.313,127.07414285714297,1,6295.2,0,False,124.94994688094366,123.88036000000022,125.9141112989564,123.221,0,126.28919999999982,126.298
2041,AAVE/USDT:USDT,2021-01-11 00:45:00+00:00,first_buy,trailing_stop_loss,124.302,126.001,125.42024802219387,124.7835804453182,122.352,1,122.704,6039.8,0,False,125.19839999999981,126.20428571428582,123.92108000000022,-3.9941255,-0.06514453538559464,0,118.612,119.049,121.02100000000011,1,7984.6,1,False,123.22918270738744,123.2220800000002,122.23422313973694,117.1,0,120.02599999999981,119.907
2051,AAVE/USDT:USDT,2021-01-11 15:45:00+00:00,first_buy,trailing_stop_loss,106.616,107.286,107.64484942100215,109.89004147466136,101.455,1,102.977,13807.2,0,False,106.87079999999976,105.95314285714296,111.69052000000018,-3.75463633,-0.07267749359727657,0,103.22,101.444,106.1880000000001,1,5925.4,1,False,109.26440877283459,111.14988000000018,106.69087258700182,100.953,0,105.40879999999974,104.099
2042,AAVE/USDT:USDT,2021-01-11 02:15:00+00:00,first_buy,trailing_stop_loss,119.121,119.843,121.42495804131588,122.76583584017355,114.52,1,116.974,15282.5,0,False,119.14779999999982,119.97257142857156,123.07588000000021,-2.400506,-0.04106630406376964,1,118.877,117.147,118.13557142857155,0,7113.9,1,False,121.66209983248041,123.2364400000002,119.85473698361012,116.921,0,117.63479999999981,119.52
2044,AAVE/USDT:USDT,2021-01-11 03:45:00+00:00,first_buy,trailing_stop_loss,110.339,110.48,115.65621525952893,119.1325907576338,102.673,1,106.028,35804.2,0,False,112.96919999999982,113.96971428571442,121.9743600000002,0.6835205,0.012860798431808613,1,111.538,114.193,112.93957142857155,0,18260.9,1,False,118.24580414749126,120.9008400000002,114.89500619173373,110.746,0,110.87879999999981,115.38
