,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),sma-05 (exit),volume (exit),ema-26 (exit),high (exit),imit-enter-short (exit),short_kdj (exit),nlp-enter-long (exit),open (exit),imit-exit-short (exit),nlp-enter-short (exit),ema-12 (exit),low (exit),long_jcrosk (exit),nlp-exit-short (exit),close (exit),sma-25 (exit),mean-grad-hist (exit),sma-07 (exit)
756,STORJ/USDT:USDT,2021-04-23 02:15:00+00:00,second_buy,trailing_stop_loss,1.4779,1.4972,1.545051443321025,1.6140755587612496,1.4142000000000001,1,1.4142000000000001,1050759.0,0,False,1.4887200000000116,1.5213285714285831,1.6189599999999964,-17.70224341,-0.29106665593572495,go_short,go_short,go_short,go_short,go_short,1.7607600000000112,544860.0,1.7292387236283981,1.7856,go_short,False,go_short,1.7783,go_short,go_short,1.6703172659738048,1.7309999999999999,1,go_short,1.7404000000000002,1.6645479999999973,1,1.7511000000000112
757,STORJ/USDT:USDT,2021-04-24 00:00:00+00:00,second_buy,trailing_stop_loss,2.0123,2.049,1.9420340845388224,1.8392931513573296,1.9749,1,2.005,3508529.0,0,False,2.0359600000000113,1.9945857142857253,1.8258519999999983,-4.34873158,-0.07242105318201679,go_short,go_short,go_short,go_short,go_short,2.098800000000012,458143.0,2.096137780640571,2.1279,go_short,False,go_short,2.0895,go_short,go_short,2.08193534866426,2.0895,0,go_short,2.1256,2.077691999999998,0,2.094300000000013
758,STORJ/USDT:USDT,2021-04-28 02:15:00+00:00,second_buy,trailing_stop_loss,2.1828,2.1833,2.1615498909056488,2.1297040869309765,2.1665,1,2.1731,236226.0,0,False,2.184940000000012,2.1870142857142985,2.126171999999998,-5.56312269,-0.09156200683639568,go_short,go_short,go_short,go_short,go_short,2.196880000000016,4042135.0,2.1451106834917497,2.3393,go_short,False,go_short,2.1917,go_short,go_short,2.0785563997714207,2.1779,0,go_short,2.3207,2.0651759999999992,0,2.172085714285731
759,STORJ/USDT:USDT,2021-05-10 14:45:00+00:00,second_buy,trailing_stop_loss,2.0342,2.0509,2.0663561946222173,2.0925855544906593,2.03,1,2.0465,359822.0,0,False,2.0531600000000116,2.0545285714285884,2.0957079999999983,29.78679519,0.5025706460300802,go_short,go_short,go_short,go_short,go_short,1.1666400000000101,2081765.0,1.225671100398833,1.1895,go_short,False,go_short,1.1895,go_short,go_short,1.2875486883053167,0.9948,1,go_short,0.9997,1.3046599999999986,1,1.1943714285714437
761,STORJ/USDT:USDT,2021-06-15 16:30:00+00:00,second_buy,trailing_stop_loss,0.9550000000000001,0.9562,0.9570168277340549,0.9641315078096168,0.9522,0,0.9522,49699.0,0,False,0.9513800000000139,0.9514142857143003,0.9656439999999991,16.92622922,0.27802674714464515,go_short,go_short,go_short,go_short,go_short,0.6573800000000117,1891084.0,0.6576911963674367,0.68,go_short,False,go_short,0.6609,go_short,go_short,0.651512802100881,0.6571,0,go_short,0.6737000000000001,0.6507319999999984,0,0.6597285714285859
748,COMP/USDT:USDT,2024-09-04 01:00:00+00:00,first_buy,trailing_stop_loss,43.01,43.13,43.03161979584382,43.203227506299775,42.4,1,42.54,3923.425,1,False,42.8980000000003,42.91142857142637,43.243599999998615,1.51265273,0.024645725825462116,go_long,go_long,go_long,go_long,go_long,46.09400000000038,12066.923,46.642475781613264,46.11,go_long,False,go_long,46.04,go_long,go_long,47.09212152842294,45.06,0,go_long,45.23,47.39679999999859,1,46.35571428571185
474,DYDX/USDT:USDT,2022-11-14 15:45:00+00:00,second_buy,trailing_stop_loss,2.313,2.481,2.311702616371565,2.2893644498507104,2.301,0,2.454,8315945.1,0,False,2.32839999999997,2.300857142857278,2.28135999999994,31.01804247,0.5060976619651437,go_short,go_short,go_short,go_short,go_short,1.1863999999999757,501476.6,1.1855924965138134,1.189,go_short,False,go_short,1.186,go_short,go_short,1.1838107354649008,1.185,0,go_short,1.188,1.1843999999999406,0,1.1858571428572857
459,DYDX/USDT:USDT,2022-01-12 17:15:00+00:00,second_buy,trailing_stop_loss,7.558,7.821,7.475684014175894,7.386837902186718,7.536,0,7.625,1162163.4,0,False,7.578599999999978,7.502714285714374,7.355559999999947,6.65838091,0.10926304845829436,go_short,go_short,go_short,go_short,go_short,6.546999999999992,202560.5,6.5026912995768855,6.627,go_short,False,go_short,6.578,go_short,go_short,6.447214921590356,6.561,0,go_short,6.625,6.436159999999948,0,6.522142857142961
472,DYDX/USDT:USDT,2022-10-30 05:45:00+00:00,second_buy,trailing_stop_loss,1.7850000000000001,1.792,1.780268525162557,1.771847080846441,1.7770000000000001,1,1.779,420755.1,1,False,1.7829999999999715,1.7811428571429926,1.7713199999999403,-7.343907,-0.1201233097091758,go_short,go_short,go_short,go_short,go_short,1.8945999999999728,3319696.5,1.8837176925337136,1.952,go_short,False,go_short,1.895,go_short,go_short,1.8718230684141064,1.8860000000000001,0,go_short,1.949,1.8699599999999392,0,1.8872857142858497
146,STMX/USDT:USDT,2022-05-12 07:00:00+00:00,second_buy,trailing_stop_loss,0.00725,0.007330000000000001,0.00737141375442789,0.007733216629865493,0.007050000000000001,1,0.007070000000000001,44673391.0,0,False,0.007222000000000594,0.007219999999999288,0.007831999999999935,-18.5163433,-0.3021347821473794,go_short,go_short,go_short,go_short,go_short,0.008850000000000594,20376171.0,0.008717161353873116,0.009000000000000001,go_short,False,go_short,0.00885,go_short,go_short,0.008475175081856565,0.00884,0,go_short,0.00893,0.008372799999999932,1,0.008828571428570714
147,STMX/USDT:USDT,2022-05-15 08:30:00+00:00,second_buy,trailing_stop_loss,0.00983,0.00987,0.009838846778619712,0.009792726408025726,0.00978,1,0.00983,6909967.0,0,False,0.009888000000000596,0.009921428571427849,0.009737999999999941,18.97482883,0.30960265635255607,go_short,go_short,go_short,go_short,go_short,0.00673800000000061,19276635.0,0.006643363540782359,0.0068000000000000005,go_short,False,go_short,0.00674,go_short,go_short,0.006466962729580985,0.006710000000000001,0,go_short,0.0068000000000000005,0.006460399999999941,0,0.006715714285713578
148,STMX/USDT:USDT,2022-06-19 19:15:00+00:00,second_buy,trailing_stop_loss,0.006450000000000001,0.00649,0.006250574182754486,0.0061864826442841175,0.006350000000000001,0,0.0064,70118883.0,1,False,0.0063240000000006225,0.006264285714285002,0.006167199999999945,-22.17109954,-0.36178424675327386,go_short,go_short,go_short,go_short,go_short,0.007732000000000646,586727274.0,0.007503902289405955,0.008230000000000001,go_short,False,go_short,0.007770000000000001,go_short,go_short,0.007258557962402972,0.007690000000000001,0,go_short,0.008180000000000002,0.007146399999999944,0,0.00763571428571357
149,STMX/USDT:USDT,2022-07-03 23:15:00+00:00,second_buy,trailing_stop_loss,0.0071200000000000005,0.0071200000000000005,0.0071398819659684604,0.007122728505487599,0.00708,1,0.007110000000000001,28433192.0,0,False,0.007136000000000651,0.00714142857142785,0.007132399999999944,-14.40004824,-0.2349734111146762,go_short,go_short,go_short,go_short,go_short,0.00859800000000068,18440130.0,0.008578899488157165,0.00868,go_short,False,go_short,0.008620000000000001,go_short,go_short,0.008523130789547041,0.008620000000000001,0,go_short,0.008650000000000001,0.008525199999999948,0,0.008591428571427858
150,STMX/USDT:USDT,2022-07-19 23:30:00+00:00,second_buy,trailing_stop_loss,0.00867,0.00868,0.008638205570601335,0.008588877951042075,0.008620000000000001,1,0.008620000000000001,7235154.0,0,False,0.008648000000000683,0.008659999999999285,0.008598799999999948,-5.56004866,-0.09072121804812752,go_short,go_short,go_short,go_short,go_short,0.008530000000000685,44861890.0,0.008490974375743799,0.008650000000000001,go_short,False,go_short,0.008480000000000001,go_short,go_short,0.008407127449184638,0.00847,0,go_short,0.00864,0.008371199999999962,0,0.008535714285713574
151,STMX/USDT:USDT,2022-08-08 09:00:00+00:00,second_buy,trailing_stop_loss,0.00915,0.009210000000000001,0.009132921618311689,0.009105894102164207,0.00915,0,0.00919,31918587.0,0,False,0.009146000000000678,0.00913714285714213,0.009100399999999956,-15.7862688,-0.25757271923771846,go_short,go_short,go_short,go_short,go_short,0.009710000000000675,624720008.0,0.009673646021452875,0.01054,go_short,False,go_short,0.009590000000000001,go_short,go_short,0.009615640673598817,0.00958,0,go_short,0.00991,0.00964879999999995,0,0.009681428571427841
152,STMX/USDT:USDT,2022-08-11 18:15:00+00:00,second_buy,trailing_stop_loss,0.01068,0.01068,0.010722768936056044,0.010487473825127503,0.01042,1,0.01043,257227636.0,0,False,0.010670000000000675,0.01074285714285641,0.01042519999999995,19.32976593,0.31541244214802344,go_short,go_short,go_short,go_short,go_short,0.006954000000000784,5132194.0,0.00693211499457585,0.0069700000000000005,go_short,False,go_short,0.0069700000000000005,go_short,go_short,0.006908385454924898,0.0069500000000000004,0,go_short,0.0069500000000000004,0.006903199999999951,1,0.006951428571427803
153,STMX/USDT:USDT,2022-10-29 16:45:00+00:00,second_buy,trailing_stop_loss,0.007050000000000001,0.007050000000000001,0.006982297557770543,0.006942538911437108,0.007010000000000001,1,0.00704,44364524.0,0,False,0.007046000000000795,0.007011428571427801,0.006914799999999952,14.12131175,0.23041955730194488,go_short,go_short,go_short,go_short,go_short,0.004960000000000781,24360035.0,0.0049613655305345335,0.0049,go_short,False,go_short,0.00487,go_short,go_short,0.004953255268486789,0.004860000000000001,0,go_short,0.0049,0.004951599999999956,1,0.004971428571427794
154,STMX/USDT:USDT,2022-11-22 12:30:00+00:00,second_buy,trailing_stop_loss,0.004770000000000001,0.0048000000000000004,0.004776480865375653,0.004806074930923877,0.00476,0,0.00476,26478608.0,0,False,0.0047600000000007775,0.0047699999999992245,0.004800399999999939,8.77361403,0.1431594164540877,go_short,go_short,go_short,go_short,go_short,0.004038000000000774,24644383.0,0.004022746600007489,0.00408,go_short,False,go_short,0.00404,go_short,go_short,0.003998151662443013,0.00404,1,go_short,0.004070000000000001,0.004003599999999957,0,0.004028571428570704
155,STMX/USDT:USDT,2023-01-09 16:45:00+00:00,second_buy,trailing_stop_loss,0.004090000000000001,0.0041400000000000005,0.0040860546611139106,0.004067404638621941,0.004090000000000001,0,0.0041400000000000005,47670706.0,0,False,0.004104000000000773,0.004091428571427848,0.004066399999999958,-20.17242882,-0.3291567547994807,go_short,go_short,go_short,go_short,go_short,0.0054160000000007796,40121258.0,0.005393979807855195,0.00544,go_short,False,go_short,0.0054,go_short,go_short,0.005369649018611982,0.00538,0,go_short,0.00544,0.005365199999999939,1,0.005408571428570724
156,STMX/USDT:USDT,2023-01-24 10:45:00+00:00,second_buy,trailing_stop_loss,0.0056700000000000006,0.0057,0.005698650343725439,0.005666092346970708,0.00566,1,0.005690000000000001,36854143.0,0,False,0.00569400000000078,0.005732857142856441,0.0056703999999999435,-13.51179016,-0.2204630492250391,go_short,go_short,go_short,go_short,go_short,0.006660000000000782,29454664.0,0.006646869542259654,0.00668,go_short,False,go_short,0.006670000000000001,go_short,go_short,0.006650029464494647,0.0066300000000000005,0,go_short,0.00666,0.006669599999999947,0,0.006647142857142156
157,STMX/USDT:USDT,2023-02-09 03:00:00+00:00,second_buy,trailing_stop_loss,0.00668,0.00672,0.006773628663814964,0.006803410565877532,0.00659,1,0.00659,68156691.0,0,False,0.006738000000000782,0.006765714285713583,0.006808399999999942,-8.6631082,-0.14135621921169703,go_short,go_short,go_short,go_short,go_short,0.006574000000000792,267189462.0,0.006494584835072632,0.0069500000000000004,go_short,False,go_short,0.00655,go_short,go_short,0.006389017400519205,0.00655,0,go_short,0.006920000000000001,0.006361199999999943,0,0.006529999999999298
158,STMX/USDT:USDT,2023-02-16 09:45:00+00:00,second_buy,trailing_stop_loss,0.007470000000000001,0.0074800000000000005,0.007533692028841774,0.007546402885877875,0.00744,0,0.00744,80351120.0,0,False,0.007460000000000792,0.0074528571428564405,0.007616799999999943,9.51506184,0.15526693911847625,go_short,go_short,go_short,go_short,go_short,0.006214000000000821,89552872.0,0.006111763320224012,0.00625,go_short,False,go_short,0.00623,go_short,go_short,0.0060340007279278945,0.00617,0,go_short,0.006240000000000001,0.00597119999999995,1,0.006189999999999291
159,STMX/USDT:USDT,2023-03-16 16:30:00+00:00,second_buy,trailing_stop_loss,0.005860000000000001,0.005880000000000001,0.0058459719694571146,0.005841909853696745,0.005840000000000001,0,0.00587,22219383.0,0,False,0.005862000000000823,0.005852857142856431,0.0058435999999999514,-10.51126458,-0.17150890091510812,go_short,go_short,go_short,go_short,go_short,0.0062800000000008405,223349599.0,0.00623113615119647,0.00634,go_short,False,go_short,0.006200000000000001,go_short,go_short,0.006165258439481926,0.00617,0,go_short,0.0063300000000000006,0.006143599999999967,0,0.006265714285713555
160,STMX/USDT:USDT,2023-04-12 01:45:00+00:00,second_buy,trailing_stop_loss,0.005960000000000001,0.0059700000000000005,0.005968372871372976,0.005984092729495334,0.00591,1,0.005920000000000001,24393983.0,1,False,0.005952000000000833,0.0059671428571421254,0.005980399999999968,22.8681444,0.37312833722748406,go_short,go_short,go_short,go_short,go_short,0.0038320000000008235,41534764.0,0.0038781154614222777,0.0038400000000000005,go_short,False,go_short,0.0038100000000000005,go_short,go_short,0.0039265946525746595,0.0038,0,go_short,0.0038300000000000005,0.003943599999999965,1,0.0038499999999992976
161,STMX/USDT:USDT,2023-06-21 16:00:00+00:00,second_buy,trailing_stop_loss,0.00371,0.0037300000000000002,0.0037057716617355427,0.003696805390154801,0.0037,0,0.00372,61580711.0,1,False,0.003718000000000826,0.0037128571428564424,0.0036963999999999647,-16.7830142,-0.27385113310443715,go_short,go_short,go_short,go_short,go_short,0.004502000000000852,1563848034.0,0.004500022830147856,0.00474,go_short,False,go_short,0.004520000000000001,go_short,go_short,0.004456203105271632,0.0045000000000000005,0,go_short,0.00459,0.00448719999999996,0,0.004487142857142161
162,STMX/USDT:USDT,2023-07-13 17:30:00+00:00,second_buy,trailing_stop_loss,0.0041600000000000005,0.00419,0.004156905514958251,0.004132791618827047,0.00415,0,0.0041800000000000006,58448041.0,0,False,0.004170000000000848,0.004172857142856445,0.004132799999999961,-21.94453639,-0.35805232361759354,go_short,go_short,go_short,go_short,go_short,0.005518000000000847,1455881529.0,0.00548257974348654,0.00566,go_short,False,go_short,0.005520000000000001,go_short,go_short,0.005350272680581095,0.005520000000000001,0,go_short,0.00564,0.00536319999999996,0,0.005508571428570741
163,STMX/USDT:USDT,2023-07-23 12:15:00+00:00,second_buy,trailing_stop_loss,0.008280000000000001,0.00829,0.0082877947808997,0.008202899409506052,0.0077800000000000005,1,0.00783,5885395885.0,0,False,0.00833400000000084,0.008381428571427884,0.00796599999999996,-2.14908195,-0.035066125868745024,go_short,go_short,go_short,go_short,go_short,0.007206000000000841,3225518093.0,0.007087556403879451,0.0074600000000000005,go_short,False,go_short,0.007390000000000001,go_short,go_short,0.00693689043989277,0.007350000000000001,0,go_short,0.00736,0.006906799999999955,0,0.007132857142856465
164,STMX/USDT:USDT,2023-08-02 17:00:00+00:00,second_buy,trailing_stop_loss,0.00619,0.006200000000000001,0.006204893110079914,0.00625874498939991,0.006070000000000001,1,0.00615,731592290.0,1,False,0.006184000000000853,0.006194285714285032,0.006297199999999951,1.55891926,0.025437247423269388,go_short,go_short,go_short,go_short,go_short,0.005328000000000871,115116582.0,0.005300602782136194,0.005350000000000001,go_short,False,go_short,0.0053100000000000005,go_short,go_short,0.005265036555692736,0.0053,0,go_short,0.005350000000000001,0.0052535999999999625,1,0.005324285714285032
165,STMX/USDT:USDT,2023-08-19 09:45:00+00:00,second_buy,trailing_stop_loss,0.005260000000000001,0.005260000000000001,0.005276540776351437,0.005278105273682552,0.00521,1,0.005220000000000001,139145933.0,0,False,0.00527400000000087,0.005287142857142174,0.005280799999999963,-6.11756368,-0.09982302461873883,go_short,go_short,go_short,go_short,go_short,0.005424000000000891,1293597670.0,0.005394560283800353,0.00557,go_short,False,go_short,0.005450000000000001,go_short,go_short,0.005258693827350228,0.00544,0,go_short,0.005560000000000001,0.005256799999999954,0,0.005409999999999278
166,STMX/USDT:USDT,2023-09-16 02:00:00+00:00,second_buy,trailing_stop_loss,0.00636,0.0064800000000000005,0.0064165719662479205,0.006410845641311804,0.006350000000000001,0,0.0064,617271298.0,0,False,0.006302000000000897,0.006347142857142134,0.0064307999999999544,-8.14928905,-0.13297871831795277,go_short,go_short,go_short,go_short,go_short,0.006822000000000902,219559760.0,0.006784679175074312,0.0068000000000000005,go_short,False,go_short,0.0067800000000000004,go_short,go_short,0.006744531114775458,0.006750000000000001,0,go_short,0.0068000000000000005,0.006729199999999953,1,0.006815714285713572
167,STMX/USDT:USDT,2023-09-30 10:30:00+00:00,second_buy,trailing_stop_loss,0.006640000000000001,0.0066500000000000005,0.006665199074762558,0.006692904045565424,0.006620000000000001,1,0.006640000000000001,89912896.0,0,False,0.006662000000000901,0.006658571428570709,0.00669039999999996,-10.80163836,-0.17624956515364076,go_short,go_short,go_short,go_short,go_short,0.007658000000000889,232083166.0,0.007601529220151666,0.007750000000000001,go_short,False,go_short,0.007690000000000001,go_short,go_short,0.007529115650263726,0.007680000000000001,0,go_short,0.007730000000000001,0.007509199999999951,0,0.007628571428570727
168,STMX/USDT:USDT,2023-11-04 09:00:00+00:00,second_buy,trailing_stop_loss,0.008440000000000001,0.008490000000000001,0.00829786695725846,0.008233567244326594,0.00839,1,0.00839,54045162.0,0,False,0.008386000000000896,0.008348571428570734,0.00818639999999995,-1.78153239,-0.029068999931304747,go_short,go_short,go_short,go_short,go_short,0.008446000000000922,56404754.0,0.00842374250130866,0.00858,go_short,False,go_short,0.008480000000000001,go_short,go_short,0.008368326774692639,0.008480000000000001,0,go_short,0.00856,0.008381599999999956,0,0.008409999999999307
145,STMX/USDT:USDT,2022-04-09 20:00:00+00:00,second_buy,trailing_stop_loss,0.02043,0.0205,0.020345757724889845,0.020275477133112254,0.020360000000000003,1,0.020360000000000003,6029948.0,1,False,0.020396000000000615,0.020371428571427857,0.02026159999999986,30.01398373,0.4897576734894983,go_short,go_short,go_short,go_short,go_short,0.00960400000000059,129206783.0,0.010070918695908518,0.01026,go_short,False,go_short,0.009770000000000001,go_short,go_short,0.010355288881128256,0.00939,0,go_short,0.010220000000000002,0.010465199999999937,0,0.009822857142856427
144,STMX/USDT:USDT,2022-03-28 21:30:00+00:00,second_buy,trailing_stop_loss,0.0213,0.02135,0.021362048104760438,0.021429050232930805,0.02119,1,0.02119,16540760.0,0,False,0.021294000000000514,0.021311428571427878,0.02141439999999986,-15.34013743,-0.2503683732842927,go_short,go_short,go_short,go_short,go_short,0.023624000000000568,31976099.0,0.023792888985752707,0.023520000000000003,go_short,False,go_short,0.02339,go_short,go_short,0.023943099232228114,0.02322,0,go_short,0.0235,0.024009999999999837,0,0.023715714285713597
143,STMX/USDT:USDT,2022-03-25 09:45:00+00:00,second_buy,trailing_stop_loss,0.01678,0.016870000000000003,0.016767116923976845,0.016729374702093052,0.01676,0,0.01686,5289423.0,0,False,0.01677200000000049,0.0167214285714279,0.016775199999999844,-20.49226563,-0.33442922584672674,go_short,go_short,go_short,go_short,go_short,0.018798000000000488,762160827.0,0.018434056609958595,0.021580000000000002,go_short,False,go_short,0.018430000000000002,go_short,go_short,0.017893929692182495,0.0183,0,go_short,0.021330000000000002,0.017717999999999855,0,0.0185414285714279
142,STMX/USDT:USDT,2022-02-28 22:30:00+00:00,second_buy,trailing_stop_loss,0.014740000000000001,0.0148,0.014584742236839175,0.014435417606698829,0.01471,0,0.0148,7476001.0,0,False,0.014670000000000466,0.014642857142856494,0.014453199999999831,-9.12555398,-0.14890438934353775,go_short,go_short,go_short,go_short,go_short,0.016798000000000493,5885604.0,0.01669392874072129,0.01692,go_short,False,go_short,0.01684,go_short,go_short,0.01658546614667557,0.01683,0,go_short,0.016890000000000002,0.01655599999999985,0,0.016751428571427904
118,STMX/USDT:USDT,2021-04-18 04:00:00+00:00,second_buy,trailing_stop_loss,0.04911,0.05455,0.058402689465268005,0.06127963186721895,0.048100000000000004,1,0.05417,30277024.0,0,False,0.055668000000000085,0.05736428571428539,0.06273479999999992,14.48835114,0.2365966477425616,go_short,go_short,go_short,go_short,go_short,0.03947200000000005,5982144.0,0.03931368856354092,0.0402,go_short,False,go_short,0.03959,go_short,go_short,0.03879423813105421,0.039540000000000006,0,go_short,0.0402,0.03911399999999988,0,0.0393142857142854
119,STMX/USDT:USDT,2021-04-25 05:00:00+00:00,second_buy,trailing_stop_loss,0.04077,0.041080000000000005,0.04100280703465213,0.04126459155374676,0.040560000000000006,0,0.04077,4200064.0,0,False,0.04081400000000003,0.04079285714285684,0.04122239999999988,-16.07900101,-0.26248532416713155,go_short,go_short,go_short,go_short,go_short,0.05073400000000002,6060125.0,0.05033305914309985,0.05138,go_short,False,go_short,0.05088,go_short,go_short,0.04987289815217827,0.05088,0,go_short,0.051250000000000004,0.050045999999999875,0,0.05053142857142824
120,STMX/USDT:USDT,2021-04-28 00:15:00+00:00,second_buy,trailing_stop_loss,0.054150000000000004,0.054830000000000004,0.05385841326612198,0.053374376030948925,0.053950000000000005,1,0.054520000000000006,9414023.0,0,False,0.05441000000000005,0.054334285714285384,0.0530683999999999,7.19102258,0.1174173605785148,go_short,go_short,go_short,go_short,go_short,0.045641999999999995,31028312.0,0.044941900181698635,0.0473,go_short,False,go_short,0.04607000000000001,go_short,go_short,0.04396809454944617,0.045840000000000006,0,go_short,0.04707,0.0435935999999998,0,0.045267142857142596
121,STMX/USDT:USDT,2021-05-11 13:45:00+00:00,second_buy,trailing_stop_loss,0.047630000000000006,0.048810000000000006,0.048538521665103626,0.04745954416244169,0.0473,1,0.047490000000000004,31368815.0,0,False,0.048603999999999994,0.04930999999999973,0.047570399999999805,31.58029281,0.515611093055992,go_short,go_short,go_short,go_short,go_short,0.02675000000000005,37011770.0,0.028366842841991632,0.027260000000000003,go_short,False,go_short,0.027240000000000004,go_short,go_short,0.02992018942574661,0.023370000000000002,1,go_short,0.02347,0.030335999999999867,1,0.027465714285713958
122,STMX/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,trailing_stop_loss,0.02341,0.02457,0.026948867020146768,0.02912239761643205,0.017130000000000003,1,0.01915,66779345.0,0,False,0.025076000000000053,0.025851428571428244,0.029863199999999864,-7.00325208,-0.11426819489646714,go_short,go_short,go_short,go_short,go_short,0.01802400000000005,8984302.0,0.022507884949475466,0.019270000000000002,go_short,False,go_short,0.017720000000000003,go_short,go_short,0.02611845745608406,0.015250000000000001,0,go_short,0.01863,0.027775199999999868,0,0.020125714285713962
123,STMX/USDT:USDT,2021-05-19 15:15:00+00:00,second_buy,trailing_stop_loss,0.024550000000000002,0.024690000000000004,0.023023473426641423,0.025213097253649418,0.023840000000000004,0,0.024690000000000004,6949391.0,0,False,0.023170000000000055,0.021742857142856818,0.026083999999999868,-9.44308963,-0.1541264144375519,go_short,go_short,go_short,go_short,go_short,0.02706200000000007,7769422.0,0.02674667900960278,0.027690000000000003,go_short,False,go_short,0.027020000000000002,go_short,go_short,0.026541054688217727,0.02678,0,go_short,0.02747,0.02638279999999987,0,0.02675428571428538
124,STMX/USDT:USDT,2021-05-21 22:30:00+00:00,second_buy,trailing_stop_loss,0.026080000000000002,0.02695,0.025879604132652462,0.026470190121739234,0.025920000000000002,0,0.0268,14026676.0,0,False,0.02596400000000009,0.025381428571428253,0.026487199999999853,2.74958371,0.044870049997359746,go_short,go_short,go_short,go_short,go_short,0.024336000000000087,113963406.0,0.024001357660136925,0.0252,go_short,False,go_short,0.024200000000000003,go_short,go_short,0.023628593500541452,0.02406,0,go_short,0.025030000000000004,0.02366319999999988,0,0.024138571428571114
125,STMX/USDT:USDT,2021-05-24 16:00:00+00:00,second_buy,trailing_stop_loss,0.02672,0.026920000000000003,0.02646528200014526,0.025650993934654864,0.026350000000000002,1,0.0268,18830678.0,0,False,0.02661600000000009,0.026721428571428254,0.02540199999999986,1.0690769,0.01744897807954641,go_short,go_short,go_short,go_short,go_short,0.025386000000000103,23681697.0,0.02504417464929064,0.0258,go_short,False,go_short,0.025490000000000002,go_short,go_short,0.02442566819961781,0.025380000000000003,0,go_short,0.0256,0.024133199999999876,1,0.025342857142856775
126,STMX/USDT:USDT,2021-06-12 04:45:00+00:00,second_buy,trailing_stop_loss,0.020380000000000002,0.020470000000000002,0.02055289562757485,0.021010411270879235,0.02006,1,0.02017,24119053.0,1,False,0.020372000000000102,0.020412857142856792,0.021096399999999876,18.66934821,0.30462737087016595,go_short,go_short,go_short,go_short,go_short,0.013658000000000083,11499292.0,0.013593770745652935,0.01386,go_short,False,go_short,0.013730000000000001,go_short,go_short,0.013515935451673306,0.013670000000000002,0,go_short,0.01386,0.013511999999999863,0,0.013591428571428163
127,STMX/USDT:USDT,2021-06-23 14:45:00+00:00,second_buy,trailing_stop_loss,0.013770000000000001,0.013880000000000002,0.013757617942035767,0.013654063088244215,0.0137,1,0.013850000000000001,14305813.0,0,False,0.013768000000000082,0.013864285714285303,0.013637999999999866,-14.45163078,-0.23581787921296885,go_short,go_short,go_short,go_short,go_short,0.016550000000000075,49696901.0,0.016462127567201872,0.01674,go_short,False,go_short,0.01631,go_short,go_short,0.016294721863599503,0.01615,0,go_short,0.0167,0.016237999999999878,0,0.016548571428571017
128,STMX/USDT:USDT,2021-06-29 05:30:00+00:00,second_buy,trailing_stop_loss,0.01788,0.01793,0.017850943657796516,0.017532692188429764,0.017750000000000002,1,0.01776,20919278.0,0,False,0.017980000000000072,0.018017142857142447,0.01756959999999988,-17.85007926,-0.2912838765585104,go_short,go_short,go_short,go_short,go_short,0.020772000000000086,84990181.0,0.02090181326619201,0.0213,go_short,False,go_short,0.02108,go_short,go_short,0.02094353536600905,0.020810000000000002,0,go_short,0.02099,0.020931199999999865,0,0.020841428571428157
169,STMX/USDT:USDT,2023-11-11 00:30:00+00:00,second_buy,trailing_stop_loss,0.008960000000000001,0.00898,0.008804671355850162,0.008763887923770773,0.0088,0,0.008860000000000002,115102316.0,0,False,0.008822000000000923,0.008815714285713596,0.008774799999999952,-5.05359205,-0.08246011029619062,go_short,go_short,go_short,go_short,go_short,0.008886000000000976,302319260.0,0.008844769971765505,0.0092,go_short,False,go_short,0.008960000000000001,go_short,go_short,0.00878520420614147,0.00894,0,go_short,0.00919,0.008768799999999957,0,0.008842857142856455
129,STMX/USDT:USDT,2021-07-07 12:15:00+00:00,second_buy,trailing_stop_loss,0.021060000000000002,0.02118,0.020843238518874704,0.020645708796334195,0.021060000000000002,1,0.021130000000000003,16372659.0,0,False,0.021034000000000063,0.02099428571428527,0.02054879999999988,9.82589329,0.16036078941907586,go_short,go_short,go_short,go_short,go_short,0.017440000000000004,23706667.0,0.01717749942442066,0.01769,go_short,False,go_short,0.017640000000000003,go_short,go_short,0.01690469324176727,0.017310000000000002,1,go_short,0.017400000000000002,0.016807599999999864,1,0.01734571428571383
131,STMX/USDT:USDT,2021-08-09 01:00:00+00:00,second_buy,trailing_stop_loss,0.02425,0.024360000000000003,0.024895860039504447,0.025048108722610398,0.024020000000000003,1,0.024190000000000003,24917360.0,0,False,0.024632000000000077,0.024927142857142464,0.024921199999999824,-22.89188247,-0.373541841576223,go_short,go_short,go_short,go_short,go_short,0.03227800000000012,101168448.0,0.03149684310071569,0.03325,go_short,False,go_short,0.032470000000000006,go_short,go_short,0.030998583870299502,0.03236,0,go_short,0.03293,0.030664399999999845,0,0.03178285714285673
