,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),sma-05 (exit),long-small-rl (exit),close (exit),low (exit),short_kdj (exit),mean-grad-hist (exit),short-bid-rl (exit),open (exit),volume (exit),long-large-rl (exit),short-small-rl (exit),long_jcrosk (exit),sma-07 (exit),ema-12 (exit),short-large-rl (exit),long-bid-rl (exit),sma-compare (exit),ema-26 (exit),high (exit),sma-25 (exit)
310,LQTY/USDT:USDT,2024-08-23 18:15:00+00:00,first_buy,long-exit-profit,0.8492000000000001,0.8719,0.7942719847192697,0.7597443058175883,0.8431000000000001,0,0.8714000000000001,2727589.6,0,False,0.8291199999999721,0.8153428571428611,0.7451640000000139,29.31418302,0.47758744719167695,0,go_short,go_short,do_nothing,do_nothing,go_long,go_long,1.1154599999999686,go_short,1.2917,1.0925,False,0,go_long,1.1019,13896769.0,do_nothing,go_short,0,1.102200000000007,1.062578943847977,do_nothing,go_long,0,1.100456622935981,1.3888,1.049948000000014
311,LQTY/USDT:USDT,2024-11-10 12:30:00+00:00,first_buy,long-exit-profit,1.2911000000000001,1.2911000000000001,1.1168325270996762,1.0732693924518304,1.2012,0,1.2069,6077330.5,0,False,1.1447199999999687,1.1222142857142927,1.0588240000000142,20.96584472,0.3416199996375796,0,go_short,go_short,do_nothing,do_nothing,go_long,go_long,1.5944599999999647,go_short,1.6306,1.5819,False,0,go_long,1.5985,747162.1,do_nothing,go_short,0,1.5840000000000085,1.531252995318546,do_nothing,go_long,0,1.569000887570376,1.6333000000000002,1.5222800000000145
317,IOTX/USDT:USDT,2022-05-11 13:00:00+00:00,first_buy,long-exit-profit,0.034440000000000005,0.034480000000000004,0.03604259730959633,0.03730300373676122,0.0287,1,0.029150000000000002,84385587.0,0,False,0.03512399999999817,0.03583714285714233,0.037169999999999606,21.63317314,0.3523655959899678,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.038309999999998276,go_short,0.039560000000000005,0.03798,False,0,go_long,0.03803,84266634.0,do_nothing,go_long,0,0.03814142857142808,0.037739732208950376,do_nothing,go_long,0,0.03801158232318142,0.039720000000000005,0.037613199999999625
319,IOTX/USDT:USDT,2022-06-11 15:45:00+00:00,first_buy,long-exit-profit,0.029310000000000003,0.02936,0.02980726096350738,0.030457708554020108,0.02866,1,0.02876,8826212.0,0,False,0.029325999999998353,0.029581428571428165,0.030570799999999752,19.98935806,0.3255993963154891,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.038163999999998685,go_short,0.038340000000000006,0.038110000000000005,False,0,go_long,0.038110000000000005,4577353.0,do_nothing,go_long,0,0.0381214285714282,0.03784783795037227,do_nothing,go_long,0,0.038066399136724875,0.038450000000000005,0.03787119999999978
321,IOTX/USDT:USDT,2022-09-06 17:15:00+00:00,first_buy,long-exit-profit,0.02952,0.029550000000000003,0.029343724219122312,0.02952870646406184,0.027780000000000003,1,0.02798,47820390.0,1,False,0.02924799999999888,0.029368571428571057,0.02959759999999984,19.96813559,0.32528060084374205,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.036663999999999045,go_short,0.0373,0.03669,False,0,go_long,0.037090000000000005,60590268.0,do_nothing,go_long,0,0.03659999999999962,0.035630943965801624,do_nothing,go_long,0,0.03643527618237279,0.0376,0.035824399999999895
324,IOTX/USDT:USDT,2022-12-16 22:45:00+00:00,first_buy,long-exit-profit,0.020950000000000003,0.020950000000000003,0.020870218830372537,0.021016703184693616,0.01957,1,0.019850000000000003,36374540.0,0,False,0.020783999999999088,0.020875714285714008,0.021004399999999913,24.02456631,0.3912933692704302,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.02605599999999908,go_short,0.027760000000000003,0.02604,False,0,go_long,0.02611,176635725.0,do_nothing,go_long,0,0.025875714285714,0.025522976599419815,do_nothing,go_long,0,0.025845470752366703,0.028290000000000003,0.025382399999999916
326,IOTX/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,0.01965,0.01965,0.019415303900588186,0.019906153632148833,0.016030000000000003,1,0.017050000000000003,104826829.0,0,False,0.019129999999999044,0.019325714285713995,0.020045999999999994,20.17312775,0.32851380084446996,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.022751999999999308,go_short,0.02289,0.022770000000000002,False,0,go_long,0.022770000000000002,5355863.0,do_nothing,go_long,0,0.022711428571428095,0.022592624978208978,do_nothing,go_long,0,0.022704941354771475,0.0229,0.02264039999999992
327,IOTX/USDT:USDT,2023-10-28 08:00:00+00:00,first_buy,long-exit-profit,0.02289,0.02298,0.022744181146345094,0.02261983794278609,0.02289,0,0.02296,4960339.0,0,False,0.022813999999999307,0.022759999999999524,0.02266519999999992,22.45749978,0.3656949719129584,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.030315999999999132,go_short,0.03171,0.030230000000000003,False,0,go_long,0.030250000000000003,222491635.0,do_nothing,go_long,0,0.030279999999999602,0.029831466517072226,do_nothing,go_long,0,0.030209653476515913,0.033010000000000005,0.0296783999999999
328,IOTX/USDT:USDT,2023-12-04 16:30:00+00:00,first_buy,long-exit-profit,0.03171,0.031920000000000004,0.030375860633975005,0.029939506034326137,0.031190000000000002,0,0.031290000000000005,95459406.0,0,False,0.030577999999999134,0.030491428571428173,0.0297643999999999,22.4105313,0.3649368057123811,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.040675999999999116,go_short,0.042730000000000004,0.04048,False,0,go_long,0.04079,179342501.0,do_nothing,go_long,0,0.040422857142856754,0.03853933561878105,do_nothing,go_long,0,0.04007899102649866,0.043500000000000004,0.03871919999999991
330,IOTX/USDT:USDT,2023-12-07 11:45:00+00:00,first_buy,long-exit-profit,0.033850000000000005,0.0339,0.03404173448347553,0.03448477810619069,0.03336,0,0.033460000000000004,16976274.0,0,False,0.03370199999999911,0.03382857142857101,0.0346039999999999,22.24405262,0.3623192716973502,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.04429199999999914,go_short,0.045790000000000004,0.044070000000000005,False,0,go_long,0.044070000000000005,56816501.0,do_nothing,go_long,0,0.0438271428571424,0.042690438880224175,do_nothing,go_long,0,0.043439335318785736,0.046130000000000004,0.042377599999999856
304,LQTY/USDT:USDT,2024-04-13 20:00:00+00:00,first_buy,long-exit-profit,1.0591,1.0597,1.0659978748092895,1.0941671132895248,0.8304,1,0.9702000000000001,4265478.4,0,False,1.0540199999999664,1.0619714285714335,1.1050120000000136,19.96452772,0.32523842842653283,1,go_short,go_short,do_nothing,do_nothing,go_long,go_long,1.2732999999999712,go_short,1.3011,1.284,False,0,go_long,1.2864,561492.0,do_nothing,go_short,0,1.2638857142857225,1.2483854312360687,do_nothing,go_long,0,1.260080899556011,1.307,1.245328000000014
123,TRB/USDT:USDT,2023-10-15 02:00:00+00:00,first_buy,long-exit-profit,64.381,64.45,54.25248239551513,52.95137265768059,59.253,0,59.351,1445364.7,0,False,55.3242000000004,54.056571428572106,52.49763999999999,19.44108157,0.32725596761571624,0,go_short,go_short,go_short,go_short,go_long,go_long,78.30580000000049,go_short,78.461,77.53,False,1,go_long,78.041,182681.1,go_short,go_short,0,78.14614285714353,76.51116777172406,go_short,go_long,0,77.77564420517108,78.848,77.06752
218,LTC/USDT:USDT,2022-11-22 13:30:00+00:00,first_buy,long-exit-profit,68.54,68.64,64.10322396024355,63.03939618718229,67.56,0,68.27,848325.559,1,False,65.17600000000081,64.33000000000212,62.55680000000114,20.10534469,0.32757262168500184,0,go_long,go_long,go_short,go_short,go_long,go_long,90.36400000000063,go_long,91.68,90.21,False,0,go_long,90.36,176289.71,go_short,go_long,0,90.32571428571678,90.1982566446624,go_short,go_long,0,90.40333656827411,92.31,90.25720000000103
60,INJ/USDT:USDT,2023-03-08 13:30:00+00:00,first_buy,long-exit-profit,3.012,3.045,3.0632215133188705,3.08835175459808,2.951,1,2.9619999999999997,966269.0,0,False,3.036000000000015,3.0557142857143007,3.09256,19.94633779,0.3249927646912646,1,go_long,go_long,go_short,go_short,go_long,go_long,3.8762000000000185,go_long,3.92,3.887,False,1,go_long,3.887,416557.0,go_short,go_long,0,3.8317142857143005,3.7381821429155475,go_short,go_long,0,3.7899740382238516,3.94,3.690400000000002
71,INJ/USDT:USDT,2023-12-14 14:15:00+00:00,first_buy,long-exit-profit,32.416,32.461,31.415170615524232,31.309305263046177,31.439,0,31.668,562658.0,0,False,31.372400000000077,31.391571428571442,31.285399999999953,19.71337793,0.32730507046386265,0,go_long,go_long,go_short,go_short,go_long,go_long,41.27720000000014,go_long,42.256,41.881,False,0,go_long,41.893,229387.1,go_short,go_long,0,40.67700000000006,39.35120626445055,go_short,go_long,0,40.35413777094704,42.287,39.070079999999955
73,INJ/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,long-exit-profit,36.033,36.078,36.016072732433614,36.6305858389979,27.613,1,31.695,2154315.2,0,False,35.42500000000007,35.87871428571435,36.95288000000002,19.80982842,0.3286366402011734,1,go_long,go_long,go_short,go_short,go_long,go_long,40.30020000000014,go_long,42.25,40.811,False,0,go_long,40.843,712501.5,go_short,go_long,0,40.04385714285714,39.00658521824561,go_short,go_long,0,39.858937514619285,42.3,38.928640000000044
25,STMX/USDT:USDT,2023-09-14 05:45:00+00:00,first_buy,long-exit-profit,0.005770000000000001,0.0058000000000000005,0.005502732510886643,0.005332378109868165,0.0056300000000000005,0,0.00578,2051331876.0,0,False,0.005594000000000891,0.005524285714284992,0.005337999999999954,19.97308648,0.3252522607049602,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.007304000000000898,go_short,0.007560000000000001,0.0072900000000000005,False,0,go_long,0.007320000000000001,2087571843.0,do_nothing,go_long,0,0.00727142857142785,0.00710705040217078,do_nothing,go_long,0,0.007265065133878962,0.0077,0.007140799999999954
75,INJ/USDT:USDT,2024-01-23 14:15:00+00:00,first_buy,long-exit-profit,30.712,30.854,30.999660659269363,31.576493614251046,30.27,1,30.59,215153.4,0,False,30.83220000000021,30.887857142857133,31.30164000000001,19.93371508,0.3255059217156703,1,go_long,go_long,go_short,go_short,go_long,go_long,40.41300000000016,go_long,41.48,40.349,False,0,go_long,40.609,338293.7,go_short,go_long,0,40.301428571428325,39.76928840563427,go_short,go_long,0,40.26525477249817,41.49,39.891479999999945
24,STMX/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,long-exit-profit,0.00527,0.005280000000000001,0.005165188250794789,0.005287274388467979,0.0041,1,0.004260000000000001,1157924234.0,0,False,0.0050860000000008685,0.0051614285714278885,0.005319999999999957,22.54511476,0.367133830925512,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.005504000000000891,go_short,0.005770000000000001,0.005520000000000001,False,0,go_long,0.005560000000000001,2660722346.0,do_nothing,go_long,0,0.005468571428570706,0.005296568358657619,do_nothing,go_long,0,0.00545232024013876,0.005790000000000001,0.005297199999999953
78,INJ/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,long-exit-profit,22.847,23.15,24.116105263343712,25.021853666332884,18.0,1,20.87,1648577.3,0,False,23.506400000000248,23.989142857142543,25.384839999999993,20.45875027,0.3377435078657765,1,go_long,go_long,go_short,go_short,go_long,go_long,26.54720000000023,go_long,27.913,26.943,False,0,go_long,27.12,374131.5,go_short,go_long,0,26.076571428571103,25.507015712383783,go_short,go_long,0,25.97227450396072,28.107,25.241880000000002
81,INJ/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,long-exit-profit,17.01,17.07,17.35021568806185,17.61658864576216,14.363,1,15.873,1358268.1,0,False,17.07000000000032,17.24899999999985,17.856200000000097,19.77979939,0.3275390750462358,1,go_long,go_long,go_short,go_short,go_long,go_long,20.781000000000244,go_long,21.11,20.746,False,0,go_long,20.749,137769.1,go_short,go_long,0,20.726714285714145,20.419531330202407,go_short,go_long,0,20.622077662901138,21.124,20.340160000000097
21,STMX/USDT:USDT,2023-07-22 15:45:00+00:00,first_buy,long-exit-profit,0.00689,0.0069700000000000005,0.006710637354244303,0.0065726173843687575,0.0068200000000000005,0,0.006960000000000001,2262845273.0,0,False,0.0067880000000008515,0.006758571428570742,0.006540399999999959,25.10057538,0.40872900413789937,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.008374000000000846,go_short,0.009540000000000002,0.008490000000000001,False,0,go_long,0.00854,15172653628.0,do_nothing,go_long,1,0.008227142857142171,0.007919910483860239,do_nothing,go_long,0,0.008198386695140844,0.0135,0.00787479999999996
20,STMX/USDT:USDT,2023-07-21 08:15:00+00:00,first_buy,long-exit-profit,0.00536,0.00542,0.0051450898789177245,0.005014921177276837,0.00525,1,0.005280000000000001,1767492623.0,1,False,0.005278000000000847,0.005218571428570741,0.00496839999999996,20.42507115,0.3326035086782569,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.006740000000000851,go_short,0.006900000000000001,0.00668,False,0,go_long,0.006710000000000001,2864928083.0,do_nothing,go_long,0,0.006707142857142171,0.006541626775118258,do_nothing,go_long,0,0.006665298691379631,0.0069500000000000004,0.0065147999999999595
83,INJ/USDT:USDT,2024-09-04 01:15:00+00:00,first_buy,long-exit-profit,15.694,15.703,15.89769728984212,16.07335559597753,15.004,1,15.318,551883.8,0,False,15.775200000000245,15.818142857142757,16.1358400000001,20.11448975,0.32799679019726685,1,go_long,go_long,go_short,go_short,go_long,go_long,20.15940000000025,go_long,20.398,20.142,False,0,go_long,20.167,85836.2,go_short,go_long,0,20.103142857142846,19.73690805878914,go_short,go_long,0,20.023584483829094,20.444,19.715000000000106
70,INJ/USDT:USDT,2023-12-11 22:45:00+00:00,first_buy,long-exit-profit,24.297,24.313,23.82303699477656,23.491227386313824,24.057,1,24.144,256634.6,1,False,24.08120000000008,23.996714285714294,23.457279999999972,20.39256186,0.3375114259497957,0,go_long,go_long,go_short,go_short,go_long,go_long,31.317200000000078,go_long,32.415,31.453,False,0,go_long,31.547,988118.2,go_short,go_long,0,31.34857142857144,31.28060968408987,go_short,go_long,0,31.36920163652864,32.859,31.28507999999995
84,INJ/USDT:USDT,2024-09-19 03:15:00+00:00,first_buy,long-exit-profit,20.399,20.718,20.12318687093231,19.80610005443439,20.398,0,20.671,138879.2,0,False,20.26900000000025,20.20985714285713,19.775720000000106,20.1138018,0.33518115611835586,0,go_long,go_long,go_short,go_short,go_long,go_long,27.416600000000308,go_long,28.042,27.623,False,0,go_long,27.655,216664.6,go_short,go_long,0,27.138857142857006,26.03124308108572,go_short,go_long,0,26.784698762637372,28.23,25.720240000000082
16,STMX/USDT:USDT,2023-01-16 00:15:00+00:00,first_buy,long-exit-profit,0.00529,0.0053,0.0051813922017651575,0.005158242058733716,0.0051400000000000005,1,0.005180000000000001,241073509.0,1,False,0.005200000000000779,0.00519571428571357,0.005150399999999957,25.32259916,0.4123626442753536,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.006802000000000782,go_short,0.007350000000000001,0.0066500000000000005,False,0,go_long,0.00666,1422269731.0,do_nothing,go_long,0,0.006755714285713585,0.00670187913379134,do_nothing,go_long,0,0.006755043458835092,0.00738,0.006694399999999946
15,STMX/USDT:USDT,2022-12-19 17:45:00+00:00,first_buy,long-exit-profit,0.00398,0.0039900000000000005,0.004018458365809772,0.004053434110546881,0.00394,1,0.00396,53223958.0,0,False,0.003990000000000768,0.003995714285713557,0.004068399999999954,19.95648197,0.32497296461541936,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.005204000000000778,go_short,0.00529,0.00515,False,0,go_long,0.005180000000000001,118703773.0,do_nothing,go_long,0,0.005189999999999284,0.005156501423432413,do_nothing,go_long,0,0.005181645329358823,0.00534,0.005148799999999958
13,STMX/USDT:USDT,2022-11-09 22:00:00+00:00,first_buy,long-exit-profit,0.004200000000000001,0.004240000000000001,0.004524050574074141,0.004721727692154462,0.004070000000000001,1,0.00415,93290546.0,0,False,0.004368000000000769,0.004467142857142088,0.004750799999999957,21.15496787,0.34449931366871395,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.005408000000000781,go_short,0.00553,0.005410000000000001,False,0,go_long,0.00542,87476151.0,do_nothing,go_long,0,0.005391428571427791,0.005346377117369789,do_nothing,go_long,0,0.00538281960079702,0.00553,0.0053395999999999435
91,TRB/USDT:USDT,2022-05-12 07:30:00+00:00,first_buy,long-exit-profit,6.99,8.17,8.22053829367166,8.71935009415474,6.67,0,8.08,172315.9,0,False,8.020000000000147,8.09142857142857,8.830800000000176,20.9221808,0.3449056026481769,1,go_short,go_short,go_short,go_short,go_long,go_long,10.180000000000149,go_short,10.83,10.18,False,0,go_long,10.2,63023.5,go_short,go_short,0,10.098571428571429,9.307240458420738,go_short,go_long,0,9.839765204829945,10.93,9.075600000000174
92,TRB/USDT:USDT,2022-05-13 05:30:00+00:00,first_buy,long-exit-profit,10.86,11.32,10.047493634856107,9.44670412816735,10.86,0,11.19,50737.5,0,False,10.460000000000148,10.282857142857143,9.198800000000174,27.70727177,0.4580742094102237,0,go_short,go_short,go_short,go_short,go_long,go_long,12.090000000000158,go_short,16.15,12.1,False,0,go_long,12.1,418710.1,go_short,go_short,0,11.620000000000005,10.825399766860752,go_short,go_long,0,11.540499265856944,16.53,10.508800000000154
44,STMX/USDT:USDT,2024-11-11 01:45:00+00:00,first_buy,long-exit-profit,0.006240000000000001,0.006240000000000001,0.00599078740346898,0.005930055628229727,0.006070000000000001,0,0.0061200000000000004,258530884.0,0,False,0.006058000000001177,0.006021428571428023,0.00589159999999999,19.99250996,0.32555582650645254,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.007008000000001189,go_short,0.00816,0.007050000000000001,False,0,go_long,0.0071200000000000005,2780798994.0,do_nothing,go_long,0,0.006847142857142304,0.006648081493139865,do_nothing,go_long,0,0.006837900919204806,0.00825,0.00657719999999999
94,TRB/USDT:USDT,2022-06-08 04:15:00+00:00,first_buy,long-exit-profit,12.5,12.53,13.02774455575165,13.094972479625778,12.22,0,12.45,74010.6,0,False,12.68600000000016,12.91571428571429,13.918800000000154,20.4643775,0.3351189831396372,1,go_short,go_short,go_short,go_short,go_long,go_long,15.542000000000144,go_short,16.62,15.93,False,0,go_long,16.16,2132435.8,go_short,go_short,0,15.351428571428576,14.634348296717947,go_short,go_long,0,15.174085253753487,17.46,14.68720000000015
96,TRB/USDT:USDT,2022-06-13 03:00:00+00:00,first_buy,long-exit-profit,11.88,11.9,12.197493584427734,12.774292943023758,11.55,1,11.69,134945.9,0,False,11.986000000000148,12.027142857142865,12.654000000000158,19.96020363,0.3280296006881846,1,go_short,go_short,go_short,go_short,go_long,go_long,15.47600000000017,go_short,15.6,15.48,False,0,go_long,15.48,119875.9,go_short,go_short,0,15.44428571428573,15.28965850798935,go_short,go_long,0,15.402643648828581,15.74,15.254000000000158
97,TRB/USDT:USDT,2022-07-09 00:45:00+00:00,first_buy,long-exit-profit,15.6,15.71,15.44839077977803,15.320054174064213,15.46,0,15.7,80073.5,0,False,15.542000000000169,15.501428571428589,15.272400000000157,20.93702396,0.341599017673491,0,go_short,go_short,go_short,go_short,go_long,go_long,20.252000000000173,go_short,21.16,20.4,False,0,go_long,20.4,444328.8,go_short,go_short,0,19.887142857142887,18.7475227752231,go_short,go_long,0,19.491719758446393,21.33,18.453200000000162
99,TRB/USDT:USDT,2022-07-20 20:15:00+00:00,first_buy,long-exit-profit,16.02,16.12,15.96606292449002,16.205762152990584,15.06,1,15.08,246752.9,0,False,15.878000000000167,15.94142857142859,16.27640000000014,20.91982854,0.34646766595473494,1,go_short,go_short,go_short,go_short,go_long,go_long,19.27000000000016,go_short,20.35,19.4,False,0,go_long,19.4,883595.6,go_short,go_short,0,18.960000000000026,18.20361253885655,go_short,go_long,0,18.739635654149065,20.66,17.984400000000143
19,STMX/USDT:USDT,2023-06-05 16:15:00+00:00,first_buy,long-exit-profit,0.0040100000000000005,0.00404,0.004177557210717949,0.004217239640700099,0.0038100000000000005,1,0.0039900000000000005,663233474.0,0,False,0.004136000000000823,0.004175714285713583,0.004233999999999963,20.58768952,0.3352629117118389,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.005254000000000847,go_short,0.00536,0.00523,False,0,go_long,0.005280000000000001,1537093525.0,do_nothing,go_long,0,0.005192857142856456,0.004993714871458984,do_nothing,go_long,0,0.0051205607659936744,0.0054,0.0049467999999999596
100,TRB/USDT:USDT,2022-07-23 20:45:00+00:00,first_buy,long-exit-profit,20.36,21.28,18.93046093812613,18.335196795237547,19.84,0,19.98,1365092.0,1,False,19.580000000000158,19.210000000000026,18.074800000000145,19.51453664,0.32507989992332165,0,go_short,go_short,go_short,go_short,go_long,go_long,26.16400000000018,go_short,26.58,25.94,False,0,go_long,26.16,224000.4,go_short,go_short,0,26.057142857142885,25.608022795403027,go_short,go_long,0,26.024097730806808,26.7,25.889200000000177
69,INJ/USDT:USDT,2023-11-09 11:00:00+00:00,first_buy,long-exit-profit,18.127,18.172,17.762060732941965,17.548149784637673,17.966,1,18.047,248112.2,0,False,17.949800000000078,17.8760000000001,17.498959999999983,19.63884463,0.3294115591519484,0,go_long,go_long,go_short,go_short,go_long,go_long,23.994400000000077,go_long,24.297,23.94,False,0,go_long,24.023,367103.8,go_short,go_long,0,23.948714285714292,23.43900557721893,go_short,go_long,0,23.764680084735936,24.37,23.411199999999972
27,STMX/USDT:USDT,2023-09-17 20:45:00+00:00,first_buy,long-exit-profit,0.00547,0.00547,0.005472215131078888,0.0055811046231125285,0.00538,1,0.005410000000000001,375050329.0,0,False,0.005434000000000902,0.005438571428570707,0.005556799999999952,21.04254682,0.3426525001826471,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.007046000000000903,go_short,0.007260000000000001,0.007130000000000001,False,0,go_long,0.007130000000000001,1761843652.0,do_nothing,go_long,0,0.0069785714285707165,0.006842797463329256,do_nothing,go_long,0,0.006950442484586079,0.00736,0.0067931999999999515
47,INJ/USDT:USDT,2022-08-28 23:30:00+00:00,first_buy,long-exit-profit,1.542,1.5430000000000001,1.553908280002689,1.5658111616715615,1.506,1,1.5110000000000001,115335.7,1,False,1.5430000000000006,1.548142857142859,1.5699600000000011,20.45118211,0.3336395479561265,1,go_long,go_long,go_short,go_short,go_long,go_long,1.9153999999999987,go_long,2.024,1.939,False,0,go_long,1.949,3333690.2,go_short,go_long,0,1.900571428571432,1.8698973038315445,go_short,go_long,0,1.8974874564673754,2.05,1.8532799999999994
40,STMX/USDT:USDT,2024-07-23 07:45:00+00:00,first_buy,long-exit-profit,0.0063100000000000005,0.006450000000000001,0.005820289111788777,0.005662345419467744,0.00627,0,0.00636,1442945594.0,0,False,0.006070000000001132,0.0058928571428565595,0.005577600000000026,22.7390414,0.3702829385877203,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.008338000000001147,go_short,0.00873,0.008350000000000002,False,0,go_long,0.008350000000000002,1879447189.0,do_nothing,go_long,0,0.00811285714285656,0.007550603544121854,do_nothing,go_long,0,0.007913000906348578,0.008780000000000001,0.007376000000000019
49,INJ/USDT:USDT,2022-09-18 21:15:00+00:00,first_buy,long-exit-profit,1.554,1.554,1.5475314478171935,1.5692204653435178,1.413,1,1.451,1154222.7,0,False,1.5336000000000016,1.5440000000000036,1.5735600000000016,20.39938771,0.332586017999339,1,go_long,go_long,go_short,go_short,go_long,go_long,1.8788000000000082,go_long,1.925,1.88,False,0,go_long,1.896,2838021.1,go_short,go_long,1,1.8655714285714322,1.828258783016953,go_short,go_long,0,1.854803008971192,1.9300000000000002,1.8179600000000025
39,STMX/USDT:USDT,2024-06-18 01:45:00+00:00,first_buy,long-exit-profit,0.00491,0.00491,0.00494794455379928,0.005004114615737589,0.00446,1,0.004560000000000001,530199528.0,0,False,0.004872000000001119,0.004914285714285089,0.005098400000000012,23.16018442,0.37715854437716506,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.005888000000001132,go_short,0.0063100000000000005,0.005880000000000001,False,0,go_long,0.00593,2645095966.0,do_nothing,go_long,0,0.005755714285713703,0.005606533053025163,do_nothing,go_long,0,0.005722159859386736,0.006470000000000001,0.005543600000000025
50,INJ/USDT:USDT,2022-10-05 17:30:00+00:00,first_buy,long-exit-profit,1.925,1.948,1.8680640845140855,1.8366099842749566,1.9140000000000001,0,1.941,2128342.2,0,False,1.8996000000000084,1.8807142857142893,1.8248800000000025,22.55146043,0.3673059609509241,0,go_long,go_long,go_short,go_short,go_long,go_long,2.4558000000000053,go_long,2.637,2.5060000000000002,False,0,go_long,2.5300000000000002,9832914.9,go_short,go_long,0,2.4308571428571457,2.352901124711411,go_short,go_long,0,2.4180663835838017,2.668,2.3338400000000026
53,INJ/USDT:USDT,2022-12-27 16:15:00+00:00,first_buy,long-exit-profit,1.283,1.283,1.2936380626182435,1.3025552727465777,1.256,1,1.262,811866.7,0,False,1.2856000000000232,1.2882857142857311,1.3073200000000031,20.75712599,0.33809404368921886,1,go_long,go_long,go_short,go_short,go_long,go_long,1.670400000000027,go_long,1.6960000000000002,1.6720000000000002,False,0,go_long,1.678,277793.4,go_short,go_long,0,1.6700000000000101,1.6266486638823425,go_short,go_long,0,1.6535419861562404,1.698,1.6191599999999997
54,INJ/USDT:USDT,2023-01-14 08:45:00+00:00,first_buy,long-exit-profit,1.6960000000000002,1.7189999999999999,1.663458603670665,1.6334154295206875,1.686,0,1.718,383774.9,0,False,1.6824000000000272,1.6762857142857244,1.6241199999999998,21.07352325,0.3440148567435467,0,go_long,go_long,go_short,go_short,go_long,go_long,2.0086000000000306,go_long,2.322,1.945,False,0,go_long,1.947,20817290.2,go_short,go_long,0,1.9877142857142935,1.926584467418767,go_short,go_long,0,1.9751182831896108,2.429,1.9059200000000027
55,INJ/USDT:USDT,2023-01-25 14:30:00+00:00,first_buy,long-exit-profit,2.321,2.347,2.030638547314286,1.9569115439062659,2.179,0,2.336,8976424.8,0,False,2.0914000000000303,2.045142857142865,1.9235200000000026,20.09041882,0.32778940299151177,0,go_long,go_long,go_short,go_short,go_long,go_long,2.9680000000000315,go_long,3.111,3.006,False,0,go_long,3.072,2738994.3,go_short,go_long,0,2.9321428571428654,2.8416144881616954,go_short,go_long,0,2.910803167709856,3.12,2.8061999999999987
35,STMX/USDT:USDT,2024-03-17 01:00:00+00:00,first_buy,long-exit-profit,0.01008,0.01012,0.010162598782921896,0.01027223322404939,0.00975,1,0.009760000000000001,146355504.0,0,False,0.01013800000000103,0.010159999999999319,0.010241999999999984,20.67884283,0.33674961517929813,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,0.012796000000001032,go_short,0.013130000000000001,0.012560000000000002,False,1,go_long,0.012560000000000002,537365378.0,do_nothing,go_long,0,0.012699999999999313,0.012483602809261618,do_nothing,go_long,0,0.012625547757934811,0.013370000000000002,0.01242519999999998
56,INJ/USDT:USDT,2023-01-31 16:45:00+00:00,first_buy,long-exit-profit,3.11,3.147,2.940371911139109,2.860976377927496,3.098,0,3.103,1836888.3,0,False,3.0196000000000316,2.9711428571428655,2.821439999999999,21.4893546,0.35107617342101094,0,go_long,go_long,go_short,go_short,go_long,go_long,4.0624000000000295,go_long,4.214,4.071,False,0,go_long,4.075,3962325.2,go_short,go_long,0,3.9867142857142923,3.827787826330382,go_short,go_long,0,3.9297623478860118,4.238,3.7903200000000017
