,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-small-rl (exit),long-small-rl (exit),volume (exit),open (exit),sma-25 (exit),mean-grad-hist (exit),short_kdj (exit),long-large-rl (exit),long_jcrosk (exit),low (exit),sma-05 (exit),ema-12 (exit),high (exit),sma-compare (exit),ema-26 (exit),short-large-rl (exit),long-bid-rl (exit),close (exit),sma-07 (exit),short-bid-rl (exit)
21,ARB/USDT:USDT,2023-04-14 00:45:00+00:00,second_buy,trailing_stop_loss,1.4306,1.4985,1.3917686969292178,1.372992459714819,1.4235,0,1.4727999999999999,18646974.2,0,False,1.4058799999999987,1.3912285714285708,1.3711519999999993,33.03985674,0.14940664420601885,0,go_long,go_long,do_nothing,do_nothing,do_nothing,go_long,2023-05-29 00:15:00+00:00,go_long,go_long,930394.0,1.2473,1.2243000000000022,1,False,do_nothing,0,1.2416,1.247219999999995,1.2274022948216328,1.2523,0,1.2401286334674035,do_nothing,do_nothing,1.2509000000000001,1.2476714285714243,go_long
402,EGLD/USDT:USDT,2023-01-23 08:30:00+00:00,second_buy,trailing_stop_loss,44.5,44.75,44.28145743447765,44.13572464278544,44.2,1,44.3,6825.09,1,False,44.30000000000039,44.32857142856901,44.112000000000606,-35.86363714,-0.1630529755357276,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2023-02-16 15:15:00+00:00,go_short,go_short,1811.02,46.25,46.770000000000636,0,False,do_nothing,0,46.2,46.22000000000041,46.63595931762618,46.6,1,46.4649998384402,go_short,do_nothing,46.5,46.27142857142622,go_long
506,MANA/USDT:USDT,2022-01-31 19:30:00+00:00,second_buy,trailing_stop_loss,2.7785,2.8335,2.7222890194098035,2.667850746334394,2.7715,0,2.8155,592426.9,0,False,2.7694999999999865,2.7518571428571312,2.648860000000008,-46.28812744,-0.19851533526560555,0,go_long,do_nothing,go_long,go_short,do_nothing,go_long,2022-02-06 16:15:00+00:00,do_nothing,go_long,987692.5,3.2615,3.1388000000000087,0,False,go_long,0,3.2595,3.2290999999999945,3.150976676461065,3.3375,0,3.1904081992221482,go_short,do_nothing,3.3375,3.196499999999987,go_long
533,MKR/USDT:USDT,2022-09-06 19:15:00+00:00,first_buy,trailing_stop_loss,701.5,705.5,714.5560899872454,727.0231512800756,698.0,0,703.0,21.827,0,False,704.6,706.2142857142857,730.98,93.27012893,0.4141934209549341,1,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,2022-10-09 23:30:00+00:00,do_nothing,do_nothing,37.776,887.5,885.22,0,False,do_nothing,0,886.5,886.8,885.4685772714646,889.5,0,886.3398761948307,do_nothing,go_short,889.0,886.6428571428571,do_nothing
534,MKR/USDT:USDT,2022-10-09 23:45:00+00:00,first_buy,trailing_stop_loss,889.0,1170.0,922.2106644725491,902.8042382143191,886.5,0,1119.5,4637.726,0,False,933.8,920.0,894.74,-88.91933311,-0.39087868047792534,0,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,2022-11-08 19:15:00+00:00,do_nothing,do_nothing,1016.781,715.0,769.66,1,False,do_nothing,1,706.0,722.1,763.0813035795957,721.5,1,745.6665887060269,do_nothing,go_short,708.5,733.3571428571429,do_nothing
17,1INCH/USDT:USDT,2023-10-10 20:45:00+00:00,first_buy,trailing_stop_loss,0.23850000000000002,0.23900000000000002,0.23882949704884232,0.2391464010651072,0.23700000000000002,1,0.23750000000000002,169966.1,0,False,0.23880000000000828,0.2390000000000004,0.2389800000000063,81.64073162,0.356083618710526,0,go_long,go_long,go_short,go_long,go_short,do_nothing,2023-11-21 22:45:00+00:00,go_long,go_long,145754.6,0.331,0.33892000000000744,1,False,go_short,0,0.33,0.3351000000000074,0.33946685333007304,0.3335,1,0.3367134383445373,go_long,go_short,0.331,0.33692857142857235,do_nothing
536,MKR/USDT:USDT,2022-11-20 05:00:00+00:00,first_buy,trailing_stop_loss,674.5,674.5,675.1386944848476,675.31963053862,674.5,0,674.5,0.135,0,False,673.2,674.0,677.4,-18.84153656,-0.08280763570841067,1,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,2023-01-18 16:45:00+00:00,do_nothing,do_nothing,269.218,639.0,683.88,1,False,do_nothing,0,632.5,653.8,680.7809469010091,643.0,1,669.3658880083801,do_nothing,go_short,634.5,666.4285714285714,do_nothing
566,SOL/USDT:USDT,2022-05-12 11:00:00+00:00,second_buy,trailing_stop_loss,45.29,47.955,43.938626265546,44.26323924198728,44.86,0,44.945,274706.6,0,False,43.780000000000854,43.89571428571555,43.25520000000015,-65.86164318,-0.2933699888786328,0,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,2022-05-15 21:45:00+00:00,do_nothing,do_nothing,29273.7,56.685,54.89020000000015,1,False,go_long,0,56.2,56.54300000000087,55.05044968845504,56.82,0,55.88382418922419,go_long,do_nothing,56.555,56.34928571428694,go_long
565,SOL/USDT:USDT,2022-04-06 09:00:00+00:00,second_buy,trailing_stop_loss,125.135,125.14,125.61474283316248,125.84150136179552,125.135,1,125.14,0.1,0,False,125.11500000000107,125.50000000000128,125.50440000000032,139.74910958,0.6210333252471836,1,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,2022-05-12 10:45:00+00:00,do_nothing,do_nothing,76602.5,44.18,43.25440000000015,0,False,go_long,0,43.915,43.51600000000086,44.20869838134626,45.43,0,43.755649222917995,go_long,do_nothing,45.29,43.70857142857269,go_long
563,SOL/USDT:USDT,2022-03-24 16:30:00+00:00,second_buy,trailing_stop_loss,101.2,102.67,100.99771050094667,100.11788094397674,100.83,1,102.005,59863.8,0,False,101.56900000000088,101.44571428571562,100.32220000000038,-71.3742972,-0.318370057363244,0,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,2022-04-01 16:00:00+00:00,do_nothing,do_nothing,33495.3,133.355,127.65580000000038,1,False,go_long,1,132.465,132.78500000000108,128.58458503295466,133.375,0,130.85744264412233,go_long,do_nothing,132.685,132.34857142857277,go_long
562,SOL/USDT:USDT,2022-02-28 20:30:00+00:00,second_buy,trailing_stop_loss,96.235,99.0,96.13659024641954,94.91659196765931,96.05,0,98.145,58997.8,0,False,96.49500000000097,96.42714285714408,95.34940000000037,-9.12660911,-0.04047137378747441,0,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,2022-03-24 16:15:00+00:00,do_nothing,do_nothing,26805.3,101.58,100.18920000000037,1,False,go_long,0,100.74,101.40700000000088,99.96691141949488,101.65,0,100.81456695566425,go_long,do_nothing,101.2,101.15000000000134,go_long
561,SOL/USDT:USDT,2022-02-05 06:30:00+00:00,second_buy,trailing_stop_loss,117.285,118.485,115.71284365834816,113.93883824036273,117.115,1,118.265,18929.0,0,False,116.96800000000071,116.58500000000086,113.36040000000034,39.82517228,0.17741173287161666,0,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,2022-02-28 20:15:00+00:00,do_nothing,do_nothing,7452.0,96.125,95.01320000000037,0,False,go_long,0,95.8,96.10000000000097,94.65831932507206,96.47,0,95.77142483667764,go_long,do_nothing,96.235,96.07785714285838,go_long
560,SOL/USDT:USDT,2022-01-26 19:15:00+00:00,second_buy,trailing_stop_loss,97.935,104.625,98.20126034853594,98.18696093695827,97.775,0,98.865,157497.1,0,False,97.458000000001,97.70500000000085,98.80120000000038,-44.95533756,-0.197899805830515,1,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,2022-02-05 06:15:00+00:00,do_nothing,do_nothing,11020.3,116.375,113.10660000000034,1,False,go_long,0,116.375,116.4290000000007,113.59274529959174,117.31,0,115.24881523259329,go_long,do_nothing,117.285,116.16285714285802,go_long
559,SOL/USDT:USDT,2021-12-24 16:15:00+00:00,second_buy,trailing_stop_loss,195.495,197.22,192.1504678548547,190.95809839724413,194.395,0,196.49,18016.1,0,False,192.97600000000028,192.32357142857182,190.59000000000037,104.54276532,0.48416719209736664,0,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,2022-01-26 19:00:00+00:00,do_nothing,do_nothing,40112.5,96.585,98.69480000000038,0,False,go_long,0,96.4,97.35000000000099,98.13271781191493,99.235,1,98.08058041190611,go_long,do_nothing,97.935,97.78285714285799,go_long
558,SOL/USDT:USDT,2021-12-01 17:15:00+00:00,second_buy,trailing_stop_loss,228.855,231.5,227.49544888688118,225.53335575104168,228.315,1,228.44,13691.7,0,False,228.1600000000009,228.32714285714317,225.37540000000004,33.09652213,0.1450256162746532,0,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,2021-12-24 16:00:00+00:00,do_nothing,do_nothing,15400.4,193.155,190.37200000000038,0,False,go_long,0,192.295,191.6940000000003,190.51554626902367,195.565,0,191.36146201028282,go_long,do_nothing,195.495,191.5392857142861,go_long
557,SOL/USDT:USDT,2021-11-03 20:15:00+00:00,second_buy,trailing_stop_loss,234.82,239.31,233.3993815752512,230.8459187592626,234.5,1,238.975,15659.1,0,False,236.2100000000002,236.01642857142855,229.03020000000006,13.44176206,0.06255985529531112,0,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,2021-12-01 17:00:00+00:00,do_nothing,do_nothing,6008.9,227.2,225.14280000000005,1,False,go_long,0,226.595,228.33400000000088,225.30082421112502,229.005,0,227.32371232085958,go_long,do_nothing,228.855,228.26428571428602,go_long
556,SOL/USDT:USDT,2021-10-22 13:00:00+00:00,second_buy,trailing_stop_loss,204.24,210.24,204.53753315422503,203.6689905025556,204.17,0,209.92,59347.1,0,False,204.78999999999985,204.53071428571442,203.85159999999996,-27.01837619,-0.11712436604252537,0,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,2021-11-03 20:00:00+00:00,do_nothing,do_nothing,8129.8,235.935,228.50780000000006,1,False,go_long,0,234.66,235.7290000000002,230.1955922600036,236.5,0,232.3856327707514,go_long,do_nothing,234.82,235.05642857142854,go_long
555,SOL/USDT:USDT,2021-10-15 06:45:00+00:00,second_buy,trailing_stop_loss,162.26,162.96,156.58653843077263,152.56531339031338,158.63,0,160.175,46569.7,1,False,158.94799999999995,157.54428571428565,152.50979999999998,-65.89618565,-0.2941521451885117,0,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,2021-10-22 12:45:00+00:00,do_nothing,do_nothing,5921.8,202.98,203.58419999999995,0,False,go_long,0,202.955,203.52899999999985,203.16890974276004,204.285,0,203.55890281862958,go_long,do_nothing,204.24,203.61428571428584,go_long
9,1INCH/USDT:USDT,2022-10-22 21:45:00+00:00,first_buy,trailing_stop_loss,0.5685,0.5695,0.5678186396118734,0.5673302473331,0.5685,1,0.5690000000000001,4386.4,0,False,0.5687000000000089,0.5682142857142923,0.5669600000000082,-42.52774285,-0.1854608384359641,0,go_long,go_long,go_short,go_long,go_short,do_nothing,2022-12-06 15:00:00+00:00,go_long,go_long,137658.4,0.47700000000000004,0.4791200000000092,1,False,go_short,0,0.47500000000000003,0.4774000000000075,0.47925963425507634,0.47750000000000004,1,0.47806199178803666,go_long,go_short,0.47600000000000003,0.4779285714285753,do_nothing
553,ORBS/USDT:USDT,2023-11-14 19:00:00+00:00,first_buy,trailing_stop_loss,0.04551,0.04567,0.04613690891401082,0.046763393216499825,0.04164,1,0.043820000000000005,85611940.0,0,False,0.04561399999999989,0.04595142857142863,0.04681000000000006,-41.48250149,-0.18579785866977885,1,go_short,go_long,go_long,go_long,go_short,go_short,2024-01-03 12:00:00+00:00,go_long,go_short,8348420.0,0.04041,0.040755200000000234,1,False,go_long,0,0.039290000000000005,0.04034000000000026,0.04069815381338847,0.04057,1,0.040606572842694526,go_long,go_short,0.03977,0.04058857142857171,go_short
568,SOL/USDT:USDT,2022-06-15 19:45:00+00:00,second_buy,trailing_stop_loss,32.11,33.0,30.380894259545293,29.714458899949687,31.75,0,31.825,337022.1,0,False,31.323000000000935,30.60500000000121,29.578400000000187,-39.7497443,-0.17609299905439668,0,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,2022-06-21 05:45:00+00:00,do_nothing,do_nothing,239982.4,36.27,35.18340000000018,0,False,go_long,0,36.225,35.780000000000896,35.22900068538265,36.995,0,35.52318551531409,go_long,do_nothing,36.78,35.56000000000119,go_long
552,ORBS/USDT:USDT,2023-10-13 15:15:00+00:00,first_buy,trailing_stop_loss,0.03062,0.030660000000000003,0.030569615204579084,0.03076360398860399,0.029920000000000002,0,0.030150000000000003,9044010.0,0,False,0.030388000000000005,0.03039857142857143,0.031012400000000002,117.61879732,0.5134682145879125,1,go_short,go_long,go_long,go_long,go_short,go_short,2023-11-14 18:45:00+00:00,go_long,go_short,22701270.0,0.04637,0.046936400000000066,1,False,go_long,0,0.04481,0.046199999999999894,0.046998864673819814,0.046520000000000006,1,0.046558165080194606,go_long,go_short,0.04551,0.04639428571428577,go_short
11,1INCH/USDT:USDT,2023-02-09 19:45:00+00:00,first_buy,trailing_stop_loss,0.5365,0.537,0.545129964374586,0.5492244743118192,0.519,1,0.5345,1489008.9,0,False,0.5417000000000101,0.5435714285714307,0.5522600000000104,-21.74574005,-0.09841070736139106,1,go_long,go_long,go_short,go_long,go_short,do_nothing,2023-03-27 14:30:00+00:00,go_long,go_long,434113.0,0.501,0.5036400000000096,1,False,go_short,0,0.49350000000000005,0.5006000000000126,0.5032109120504514,0.5015000000000001,1,0.5018659738466283,go_long,go_short,0.4965,0.5007857142857122,do_nothing
12,1INCH/USDT:USDT,2023-03-27 14:45:00+00:00,first_buy,trailing_stop_loss,0.4965,0.499,0.5003481317163778,0.5023804741207883,0.49050000000000005,1,0.492,1597057.8,0,False,0.49850000000001254,0.49942857142856933,0.5032000000000096,-31.04264491,-0.13988409887414466,1,go_long,go_long,go_short,go_long,go_short,do_nothing,2023-05-08 01:30:00+00:00,go_long,go_long,92688.4,0.447,0.4495200000000098,1,False,go_short,0,0.4415,0.44680000000001596,0.44902219324674386,0.4475,1,0.44774627869857014,go_long,go_short,0.442,0.44714285714285473,do_nothing
548,OG/USDT:USDT,2023-11-26 15:45:00+00:00,first_buy,trailing_stop_loss,4.6603,4.6603,4.661550680673364,4.669607594841651,4.6122,1,4.6235,978.7,1,False,4.648019999999972,4.651071428571427,4.6930799999999895,-33.45260266,-0.1496503861988857,1,go_short,go_short,go_short,do_nothing,go_short,do_nothing,2024-01-03 12:00:00+00:00,go_short,go_short,16053.3,4.8026,4.873467999999995,1,False,go_short,0,4.6983,4.816599999999983,4.8646722402613465,4.8167,1,4.841947644407255,do_nothing,go_short,4.7428,4.838942857142847,do_nothing
13,1INCH/USDT:USDT,2023-05-08 01:45:00+00:00,first_buy,trailing_stop_loss,0.442,0.444,0.44386223582186707,0.44705758633957765,0.42150000000000004,1,0.42250000000000004,1389686.0,0,False,0.4416000000000159,0.4436428571428547,0.4484400000000097,-77.03620555,-0.3478839997274052,1,go_long,go_long,go_short,go_long,go_short,do_nothing,2023-06-10 04:15:00+00:00,go_long,go_long,177203.4,0.3075,0.3170200000000075,1,False,go_short,0,0.3075,0.3093000000000156,0.3155362259648379,0.31,1,0.3120302639379725,go_long,go_short,0.3085,0.30971428571428306,do_nothing
546,OG/USDT:USDT,2023-10-02 02:15:00+00:00,first_buy,trailing_stop_loss,4.5262,4.5262,4.520804308163726,4.515794346266279,4.5168,1,4.5168,108.7,0,False,4.524239999999976,4.520857142857125,4.515624,-5.37446431,-0.0234919857161512,0,go_short,go_short,go_short,do_nothing,go_short,do_nothing,2023-11-14 10:00:00+00:00,go_short,go_short,797.2,4.5684000000000005,4.586739999999993,1,False,go_short,0,4.5488,4.576579999999984,4.5892566885961825,4.5684000000000005,1,4.580766224464544,do_nothing,go_short,4.5645,4.5795714285714,do_nothing
15,1INCH/USDT:USDT,2023-06-29 06:15:00+00:00,first_buy,trailing_stop_loss,0.3005,0.3005,0.30030159635575976,0.3001775427875501,0.2995,1,0.30000000000000004,29065.2,1,False,0.30050000000001553,0.3004285714285701,0.300180000000007,-19.90307994,-0.08832265788582419,0,go_long,go_long,go_short,go_long,go_short,do_nothing,2023-08-15 19:00:00+00:00,go_long,go_long,38394.4,0.302,0.304380000000007,1,False,go_short,0,0.302,0.30280000000001633,0.3041087738851285,0.303,1,0.3033363149197854,go_long,go_short,0.302,0.3032142857142854,do_nothing
543,MKR/USDT:USDT,2023-10-09 11:30:00+00:00,first_buy,trailing_stop_loss,1356.5,1357.0,1374.7003447457942,1389.4693497190658,1340.5,1,1347.0,451.547,0,False,1360.4,1362.2857142857142,1397.68,-10.88930225,-0.04750610867799392,1,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,2023-12-11 02:00:00+00:00,do_nothing,do_nothing,36.911,1406.8,1417.7439999999997,1,False,do_nothing,0,1406.5,1408.0999999999992,1415.0994231943575,1414.0,1,1412.6977555581182,do_nothing,go_short,1414.0,1410.1285714285714,do_nothing
542,MKR/USDT:USDT,2023-07-24 03:30:00+00:00,first_buy,trailing_stop_loss,1064.0,1065.0,1068.945581972291,1078.9910229948596,1046.0,1,1049.0,870.426,0,False,1063.2,1064.0,1080.86,58.85387427,0.2594846908467023,1,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,2023-10-09 11:15:00+00:00,do_nothing,do_nothing,69.191,1364.5,1400.58,0,False,do_nothing,0,1356.5,1364.6,1392.866897696591,1364.5,1,1379.7367710632113,do_nothing,go_short,1356.5,1368.4285714285713,do_nothing
541,MKR/USDT:USDT,2023-06-18 03:45:00+00:00,first_buy,trailing_stop_loss,667.0,667.0,666.9242653305703,667.6186860273656,666.5,0,666.5,6.048,0,False,666.7,666.8571428571429,667.66,125.78066696,0.5611001498055405,1,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,2023-07-24 03:15:00+00:00,do_nothing,do_nothing,346.532,1068.0,1082.94,1,False,do_nothing,1,1063.5,1066.8,1081.3903048344484,1068.5,1,1072.5720514217983,do_nothing,go_short,1064.0,1066.9285714285713,do_nothing
16,1INCH/USDT:USDT,2023-08-15 19:15:00+00:00,first_buy,trailing_stop_loss,0.302,0.3025,0.3004384203167415,0.30265627211585977,0.2625,1,0.28450000000000003,35730567.1,0,False,0.2989000000000163,0.30035714285714255,0.303560000000007,-41.30444518,-0.18211645726508305,1,go_long,go_long,go_short,go_long,go_short,do_nothing,2023-10-10 20:30:00+00:00,go_long,go_long,54081.4,0.23900000000000002,0.23910000000000628,1,False,go_short,0,0.23850000000000002,0.2392000000000083,0.23927811315031577,0.23950000000000002,0,0.23907122378499546,go_long,go_short,0.23850000000000002,0.2392857142857147,do_nothing
539,MKR/USDT:USDT,2023-04-21 19:15:00+00:00,first_buy,trailing_stop_loss,712.5,713.0,709.2567375907832,709.3124609300851,679.5,1,685.5,1221.359,0,False,708.9,710.8571428571429,709.76,-32.19595545,-0.14616882262232883,0,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,2023-06-10 04:15:00+00:00,do_nothing,do_nothing,18.099,608.0,620.5,1,False,do_nothing,0,607.0,609.8,618.159864867922,609.5,1,613.6523018564627,do_nothing,go_short,608.5,610.2142857142857,do_nothing
538,MKR/USDT:USDT,2023-03-09 20:30:00+00:00,first_buy,trailing_stop_loss,822.5,826.5,834.1276220271274,842.9342753582229,812.5,1,821.0,472.5,0,False,828.6,831.0714285714286,846.32,-37.81578377,-0.17169635575579364,1,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,2023-04-21 19:00:00+00:00,do_nothing,do_nothing,63.711,713.0,710.5,1,False,do_nothing,0,711.5,715.0,711.2174578044919,715.0,0,713.576144425471,do_nothing,go_short,712.5,714.4285714285714,do_nothing
537,MKR/USDT:USDT,2023-01-18 17:00:00+00:00,first_buy,trailing_stop_loss,634.5,649.5,665.8480590840139,678.2416175009344,630.0,0,646.5,240.075,0,False,645.9,659.0,682.4,56.04271282,0.2524773498650779,1,do_nothing,do_nothing,do_nothing,do_nothing,go_short,do_nothing,2023-03-09 20:15:00+00:00,do_nothing,do_nothing,234.362,830.0,848.48,1,False,do_nothing,0,822.5,831.6,844.6890173868807,831.0,1,836.514462395696,do_nothing,go_short,822.5,833.3571428571429,do_nothing
10,1INCH/USDT:USDT,2022-12-06 15:15:00+00:00,first_buy,trailing_stop_loss,0.47600000000000003,0.47650000000000003,0.47720630074372333,0.4787589206065522,0.4655,1,0.47250000000000003,919536.1,0,False,0.4762000000000075,0.4769285714285753,0.47870000000000923,20.29313875,0.08784917334700884,1,go_long,go_long,go_short,go_long,go_short,do_nothing,2023-02-09 19:30:00+00:00,go_long,go_long,1635526.5,0.5425,0.5529800000000105,1,False,go_short,0,0.529,0.54450000000001,0.5504024322567648,0.544,1,0.5470626851699654,go_long,go_short,0.5365,0.5455000000000022,do_nothing
401,EGLD/USDT:USDT,2022-12-31 19:00:00+00:00,second_buy,trailing_stop_loss,32.85,32.85,32.90701133950668,32.97410855904663,32.8,0,32.85,78.94,0,False,32.84000000000045,32.84999999999763,33.02400000000055,-79.97729543,-0.35015200048453776,1,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2023-01-23 08:15:00+00:00,go_short,go_short,2107.54,44.25,44.09800000000061,1,False,do_nothing,0,44.2,44.310000000000386,44.12258261420828,44.5,0,44.27808605892813,go_short,do_nothing,44.5,44.35714285714044,go_long
387,EGLD/USDT:USDT,2022-01-23 09:45:00+00:00,second_buy,trailing_stop_loss,140.75,142.1,135.2622330962026,132.0770882094592,138.15,1,138.5,454.84,1,False,138.32000000000107,137.19285714285633,130.71599999999972,-36.6876789,-0.15877733328996868,0,go_short,go_short,do_nothing,go_short,do_nothing,go_long,2022-02-05 06:00:00+00:00,go_short,go_short,68.61,159.2,155.6239999999997,0,False,do_nothing,0,158.85,158.42000000000138,155.666333830643,159.95,0,157.53445729178745,go_short,do_nothing,159.15,158.29999999999907,go_long
42,AVAX/USDT:USDT,2022-07-25 03:00:00+00:00,first_buy,trailing_stop_loss,22.225,22.325,22.773737988901747,23.20562462275132,22.125,0,22.135,40200.4,0,False,22.463999999999174,22.55642857142924,23.43420000000046,-30.52969822,-0.13508550038745762,1,go_long,go_long,go_long,do_nothing,go_short,go_short,2022-08-28 21:45:00+00:00,go_long,go_long,17447.0,19.735,19.918000000000475,1,False,go_long,0,19.65,19.734999999999197,19.8682006631555,19.785,1,19.79742944454683,do_nothing,go_short,19.65,19.760714285714972,go_short
107,BAND/USDT:USDT,2023-06-05 16:15:00+00:00,first_buy,trailing_stop_loss,1.313,1.322,1.3812728341248235,1.4004403488264117,1.238,1,1.314,421762.7,0,False,1.358000000000018,1.3757142857142455,1.4096000000000035,-10.43200084,-0.04679166166376738,1,go_long,go_long,go_long,go_short,go_short,do_nothing,2023-07-22 18:15:00+00:00,go_long,go_long,24441.8,1.264,1.2717200000000026,1,False,go_long,0,1.2570000000000001,1.2662000000000118,1.2717003058216134,1.264,1,1.2676929784110067,go_short,go_short,1.258,1.2677142857142327,do_nothing
229,CFX/USDT:USDT,2024-01-27 13:30:00+00:00,second_buy,trailing_stop_loss,0.22837000000000002,0.233,0.22754171363574435,0.22644292459093696,0.22836,0,0.23076000000000002,10874270.0,0,False,0.22850200000000537,0.22815857142857116,0.225278399999999,-28.6457771,-0.12526303141177064,0,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,2024-02-20 05:00:00+00:00,go_long,do_nothing,2155154.0,0.25985,0.2510651999999986,0,False,go_long,0,0.25834,0.2584520000000049,0.2524693739026699,0.26238,0,0.2563152637487717,do_nothing,do_nothing,0.26192000000000004,0.2584857142857137,go_long
228,CFX/USDT:USDT,2024-01-18 13:00:00+00:00,second_buy,trailing_stop_loss,0.20862000000000003,0.23323000000000002,0.20169867560175928,0.19900709941865635,0.20825000000000002,0,0.22781,48628774.0,0,False,0.20364400000000527,0.20122857142857134,0.19767759999999907,-2.75878546,-0.012073854649472023,0,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,2024-01-27 13:15:00+00:00,go_long,do_nothing,4622607.0,0.22748000000000002,0.22497599999999898,0,False,go_long,0,0.22709000000000001,0.22812000000000535,0.22609755855821193,0.23020000000000002,0,0.22695657066042513,do_nothing,do_nothing,0.22837000000000002,0.22747714285714257,go_long
227,CFX/USDT:USDT,2024-01-02 16:00:00+00:00,second_buy,trailing_stop_loss,0.21678000000000003,0.21872000000000003,0.2122196159794744,0.20898448072044204,0.21450000000000002,0,0.21680000000000002,5174900.0,0,False,0.21353400000000491,0.21380428571428514,0.20840359999999933,-4.09312569,-0.017879498270678838,0,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,2024-01-18 12:45:00+00:00,go_long,do_nothing,30470047.0,0.19344000000000003,0.1964683999999991,0,False,go_long,0,0.19344000000000003,0.19710200000000525,0.19670286737214887,0.209,0,0.19695116207480642,do_nothing,do_nothing,0.20862000000000003,0.19647571428571417,go_long
226,CFX/USDT:USDT,2023-12-04 16:30:00+00:00,second_buy,trailing_stop_loss,0.17641,0.18474000000000002,0.1767903275132105,0.1745684884929282,0.17641,0,0.1834,9193200.0,0,False,0.1777920000000046,0.1776714285714281,0.1735883999999999,-34.57118711,-0.15568502948928967,0,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,2024-01-02 15:45:00+00:00,go_long,do_nothing,8537360.0,0.21346,0.20802719999999933,0,False,go_long,0,0.21045000000000003,0.2127140000000049,0.20835923917807742,0.21721000000000001,0,0.21138681888483338,do_nothing,do_nothing,0.21678000000000003,0.2133957142857137,go_long
225,CFX/USDT:USDT,2023-10-31 12:15:00+00:00,second_buy,trailing_stop_loss,0.16916,0.17333,0.16720860152138467,0.16577671778756678,0.16901000000000002,1,0.17036,6174584.0,0,False,0.1688840000000042,0.16835999999999943,0.1648763999999994,-11.61572262,-0.05074471628403778,0,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,2023-12-04 16:15:00+00:00,go_long,do_nothing,2714166.0,0.17709000000000003,0.17308679999999993,0,False,go_long,0,0.1753,0.1766540000000046,0.17386196757236244,0.17753000000000002,0,0.17558856887924876,do_nothing,do_nothing,0.17641,0.17665285714285667,go_long
224,CFX/USDT:USDT,2023-10-24 05:00:00+00:00,second_buy,trailing_stop_loss,0.12557000000000001,0.13529000000000002,0.12521097360891154,0.12224798552951911,0.12544000000000002,0,0.13438,18064135.0,0,False,0.12583600000000442,0.1252842857142853,0.12218679999999953,-65.63970942,-0.2854362728710743,0,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,2023-10-31 12:00:00+00:00,go_long,do_nothing,2013359.0,0.16849,0.1646731999999994,0,False,go_long,0,0.16849,0.16829000000000421,0.16541005521057212,0.17049,0,0.16663561997981824,do_nothing,do_nothing,0.16916,0.16759285714285657,go_long
223,CFX/USDT:USDT,2023-08-17 21:45:00+00:00,second_buy,trailing_stop_loss,0.15181,0.152,0.14783621289497081,0.15171332851752875,0.11187000000000001,1,0.11377000000000001,46976926.0,0,False,0.1451240000000048,0.14794285714285713,0.1529107999999994,-24.31300369,-0.10738806959856226,1,do_nothing,go_long,go_long,do_nothing,do_nothing,go_long,2023-10-24 04:45:00+00:00,go_long,do_nothing,4713997.0,0.12490000000000001,0.12144679999999954,0,False,go_long,0,0.12424000000000002,0.1235640000000044,0.12127742437188065,0.12654,0,0.12354387790144089,do_nothing,do_nothing,0.12557000000000001,0.12408285714285672,go_long
