,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),mean-grad-hist (exit),sma-05 (exit),close (exit),long-bid-rl (exit),short-bid-rl (exit),high (exit),low (exit),long-small-rl (exit),ema-26 (exit),volume (exit),short-small-rl (exit),long_jcrosk (exit),sma-compare (exit),open (exit),short-large-rl (exit),ema-12 (exit),short_kdj (exit),long-large-rl (exit),sma-25 (exit),sma-07 (exit)
123,BAKE/USDT:USDT,2024-06-24 04:00:00+00:00,second_buy,stop_loss,0.2833,0.28550000000000003,0.29188031434492834,0.29712539258517223,0.27890000000000004,1,0.28450000000000003,21870544.0,0,False,0.2894999999999859,0.29078571428573374,0.29547600000000657,-16.23891455,-0.2657484729590014,1,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.34995999999998684,0.3542,go_long,go_long,0.35660000000000003,0.352,do_nothing,0.34604988708006973,5418613.0,go_long,1,0,0.3538,do_nothing,0.341417096338371,False,do_nothing,0.3411560000000069,0.34715714285716276
121,BAKE/USDT:USDT,2024-05-22 23:30:00+00:00,second_buy,stop_loss,0.326,0.3337,0.32070897177615937,0.316662982735064,0.32430000000000003,0,0.33240000000000003,9973094.0,0,False,0.3238999999999847,0.3229285714285904,0.3157840000000074,-16.49901186,-0.2699497774989766,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.38893999999998485,0.39930000000000004,go_long,go_long,0.39940000000000003,0.387,do_nothing,0.38365249598415563,10617729.0,go_long,0,0,0.38820000000000005,do_nothing,0.3783677054383804,False,do_nothing,0.3735520000000069,0.3860142857143054
120,BAKE/USDT:USDT,2024-04-15 10:45:00+00:00,second_buy,stop_loss,0.25570000000000004,0.2582,0.25292961166891964,0.24963269223174026,0.25570000000000004,0,0.25680000000000003,1521094.0,0,False,0.25485999999998754,0.253328571428591,0.24926800000000734,-16.41917919,-0.26891434993070507,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.3219799999999847,0.3259,go_long,go_long,0.3272,0.31970000000000004,do_nothing,0.3185833302809156,6012349.0,go_long,0,0,0.32330000000000003,do_nothing,0.3154040213538691,False,do_nothing,0.31527200000000744,0.32047142857144756
90,BAKE/USDT:USDT,2022-05-12 04:00:00+00:00,second_buy,stop_loss,0.2313,0.23370000000000002,0.23835981597912329,0.2490345447750377,0.223,1,0.2237,3048827.0,0,False,0.22903999999998392,0.23198571428573642,0.24986000000000572,-16.98938499,-0.2774569594539967,1,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.28079999999998406,0.28250000000000003,go_long,go_long,0.2838,0.2785,do_nothing,0.27757024109488404,1348612.0,go_long,0,0,0.2808,do_nothing,0.2727537850539194,False,do_nothing,0.2749800000000058,0.2781142857143078
145,DOT/USDT:USDT,2023-12-26 01:30:00+00:00,first_buy,stop_loss,9.59,9.595,9.38306879092432,9.299370362823819,9.425,1,9.474,798117.1,1,False,9.49040000000009,9.425000000000448,9.256839999999748,-17.29382864,-0.2849336356065299,0,go_long,go_long,go_short,go_short,go_long,go_long,1,8.290400000000101,8.141,go_long,go_long,8.295,8.065,go_long,8.371941750919113,2133077.8,go_long,0,1,8.287,go_short,8.433169706012194,False,go_short,8.470079999999745,8.344428571429026
85,TRB/USDT:USDT,2024-11-10 12:15:00+00:00,first_buy,stop_loss,105.138,109.99,91.9575339292523,81.71904806456341,95.3,1,98.607,1472201.6,1,False,98.49800000000316,97.11357142857233,77.93975999999961,-16.45186727,-0.27763866936547404,0,go_short,go_short,go_short,go_short,go_long,go_long,1,73.0676000000031,71.73,go_long,go_long,73.625,71.64,go_short,74.00411326827619,48489.2,go_short,1,1,73.373,go_short,74.86538935531209,False,go_short,75.35507999999956,73.52814285714383
80,TRB/USDT:USDT,2024-08-04 14:45:00+00:00,first_buy,stop_loss,60.813,60.884,61.78922309863707,62.115189639558764,59.74,1,59.985,70179.1,0,False,61.348200000003224,61.6978571428584,62.27891999999959,-16.59683859,-0.27640213269210034,1,go_short,go_short,go_short,go_short,go_long,go_long,1,54.94560000000322,53.381,go_long,go_long,55.172,52.348,go_short,55.57577818880211,119662.2,go_short,0,1,54.493,go_short,56.36787372730523,False,go_short,56.50579999999961,55.31385714285841
34,TRB/USDT:USDT,2022-01-22 10:00:00+00:00,first_buy,stop_loss,18.39,18.58,18.99727844050682,19.707969494943868,17.74,1,17.92,53093.0,0,False,18.577999999999996,18.74285714285711,19.90800000000002,-18.65874046,-0.30593652113380315,1,go_short,go_short,go_short,go_short,go_long,go_long,1,13.214000000000135,13.07,go_long,go_long,13.15,13.0,go_short,13.306072577853753,11844.7,go_short,0,1,13.08,go_short,13.4627671318481,False,go_short,13.449200000000172,13.268571428571416
33,TRB/USDT:USDT,2022-01-20 22:00:00+00:00,first_buy,stop_loss,25.88,25.88,26.366935993389976,26.68038555151324,25.0,1,25.0,26300.5,0,False,26.063999999999975,26.24857142857136,26.888000000000012,-16.6131523,-0.27660926240426237,1,go_short,go_short,go_short,go_short,go_long,go_long,1,18.784,18.39,go_long,go_long,18.92,18.16,go_short,19.193147247871693,38334.2,go_short,0,1,18.78,go_short,19.851007054539377,False,go_short,20.024400000000018,18.95142857142854
32,TRB/USDT:USDT,2021-03-03 00:15:00+00:00,first_buy,stop_loss,35.163,35.164,34.750748980428405,34.52299287749288,34.684,0,35.058,3326.3,0,False,34.9908,34.871,34.49412,-40.51432978,-0.6790881241214545,0,go_short,go_short,go_short,go_short,go_long,go_long,1,26.39799999999998,25.89,go_long,go_long,26.37,25.7,go_short,26.615469810369973,17879.6,go_short,0,1,26.33,go_short,26.8148163956343,False,go_short,26.984400000000008,26.512857142857076
28,INJ/USDT:USDT,2024-08-23 05:30:00+00:00,first_buy,stop_loss,21.11,21.155,20.680681099377885,20.462751231668896,20.951,0,21.003,112430.0,1,False,20.851200000000244,20.789285714285572,20.380840000000095,-16.9067769,-0.2773644618532966,0,go_long,go_long,go_short,go_short,go_long,go_long,1,15.882200000000244,15.694,go_long,go_long,15.979,15.619,go_long,16.00309679708614,100866.7,go_long,1,1,15.907,go_short,16.133784043655734,False,go_short,16.170920000000102,15.917285714285613
26,INJ/USDT:USDT,2024-06-17 16:30:00+00:00,first_buy,stop_loss,21.604,21.675,21.988395288420836,22.404125879612202,20.0,1,21.35,1017619.2,0,False,21.730400000000305,21.821999999999758,22.448640000000022,-16.96704263,-0.28355447457329114,1,go_long,go_long,go_short,go_short,go_long,go_long,1,17.423200000000318,17.012,go_long,go_long,17.458,16.8,go_long,17.618800358618554,302539.4,go_long,0,1,17.287,go_short,17.756075737423135,False,go_short,17.9290800000001,17.523714285714135
25,INJ/USDT:USDT,2024-04-17 18:45:00+00:00,first_buy,stop_loss,27.914,28.191,26.293924580274453,25.696347881836836,27.654,0,28.063,343813.6,1,False,27.08880000000023,26.514714285713957,25.383879999999998,-17.03435054,-0.2887812980020263,0,go_long,go_long,go_short,go_short,go_long,go_long,1,21.8584000000003,21.606,go_long,go_long,21.928,21.556,go_long,22.104467159042805,238598.0,go_long,1,1,21.827,go_short,22.488455949981176,False,go_short,22.500760000000025,21.95514285714262
35,TRB/USDT:USDT,2022-05-08 02:45:00+00:00,first_buy,stop_loss,13.07,13.13,13.268215258183945,13.432932529488982,12.99,1,13.06,7445.2,0,False,13.154000000000135,13.2242857142857,13.417200000000172,-16.27677313,-0.27045861111377895,1,go_short,go_short,go_short,go_short,go_long,go_long,0,9.858000000000152,9.86,go_long,go_long,9.98,9.72,go_short,10.258979458672759,82558.9,go_short,0,1,9.91,go_short,10.902684421970296,False,go_short,10.995600000000168,9.930000000000003
23,INJ/USDT:USDT,2024-04-12 17:30:00+00:00,first_buy,stop_loss,31.062,31.098,30.502925331397265,30.93767599291143,26.702,1,27.606,888358.2,1,False,30.29180000000025,30.50314285714254,31.01852,-16.81452387,-0.27658226709371714,1,go_long,go_long,go_short,go_short,go_long,go_long,1,24.407200000000245,22.846,go_long,go_long,24.33,21.0,go_long,24.706306220315298,908994.8,go_long,0,1,24.287,go_short,25.354001959639515,False,go_short,25.622839999999997,24.570142857142542
15,INJ/USDT:USDT,2023-04-17 08:45:00+00:00,first_buy,stop_loss,9.073,9.133,9.220355701359022,9.23834761055115,9.052,1,9.116,527814.8,0,False,9.161800000000024,9.210285714285728,9.285319999999986,-16.68905574,-0.27300224096156667,1,go_long,go_long,go_short,go_short,go_long,go_long,1,6.690400000000059,6.68,go_long,go_long,6.725,6.6690000000000005,go_long,6.713811502291555,268393.4,go_long,0,1,6.675,go_short,6.76949674267796,False,go_short,6.775919999999992,6.698142857142879
11,INJ/USDT:USDT,2023-02-03 12:30:00+00:00,first_buy,stop_loss,3.626,3.656,3.6321803458695148,3.6507180073298215,3.616,0,3.6550000000000002,295389.5,0,False,3.6208000000000298,3.620142857142864,3.6501200000000025,-17.51616458,-0.28668243672577004,0,go_long,go_long,go_short,go_short,go_long,go_long,1,2.747800000000015,2.692,go_long,go_long,2.747,2.683,go_long,2.795793609472146,463240.3,go_long,0,1,2.717,go_short,2.8454286941199607,False,go_short,2.8767600000000018,2.7688571428571565
7,INJ/USDT:USDT,2022-11-13 23:30:00+00:00,first_buy,stop_loss,1.799,1.832,1.814322589196066,1.8155704303902616,1.786,0,1.824,261797.3,0,False,1.8102000000000078,1.8087142857142955,1.8238800000000084,-17.34418699,-0.2827194961666884,0,go_long,go_long,go_short,go_short,go_long,go_long,1,1.3626000000000207,1.337,go_long,go_long,1.359,1.335,go_long,1.3671497412891505,217535.4,go_long,0,1,1.359,go_short,1.3787006759487845,False,go_short,1.3811200000000048,1.365428571428587
5,INJ/USDT:USDT,2022-11-08 19:15:00+00:00,first_buy,stop_loss,2.058,2.088,2.175302031128247,2.2388274239854615,1.998,1,2.008,1154519.9,1,False,2.079600000000011,2.124428571428582,2.2568400000000084,-16.80278938,-0.2740840470351933,1,go_long,go_long,go_short,go_short,go_long,go_long,1,1.5040000000000124,1.47,go_long,go_long,1.542,1.46,go_long,1.5124391851122718,524482.8,go_long,0,1,1.5150000000000001,go_short,1.5573303065397919,False,go_short,1.5584000000000091,1.5048571428571549
4,INJ/USDT:USDT,2022-11-04 20:00:00+00:00,first_buy,stop_loss,2.774,2.777,2.7732646983943923,2.775898658056556,2.76,0,2.769,131155.1,1,False,2.7708000000000093,2.77528571428572,2.773000000000006,-16.9476411,-0.2765687699431594,0,go_long,go_long,go_short,go_short,go_long,go_long,1,2.2596000000000114,2.137,go_long,go_long,2.239,2.07,go_long,2.2859880685099285,1892243.9,go_long,0,0,2.168,go_short,2.30244507399746,False,go_short,2.291680000000008,2.3125714285714394
2,INJ/USDT:USDT,2022-09-13 11:30:00+00:00,first_buy,stop_loss,1.975,1.979,1.9658333753739268,1.9482983511726235,1.957,1,1.963,389812.1,1,False,1.980399999999999,1.9717142857142893,1.9642000000000002,-16.97310977,-0.2768550494465499,0,go_long,go_long,go_short,go_short,go_long,go_long,1,1.5570000000000015,1.554,go_long,go_long,1.557,1.549,go_long,1.5650826201475923,80688.2,go_long,0,1,1.55,go_short,1.5786781025709993,False,go_short,1.5797200000000016,1.561285714285718
22,INJ/USDT:USDT,2023-12-19 04:30:00+00:00,first_buy,stop_loss,38.371,38.395,37.45124495486644,36.71651710401318,37.366,1,37.475,327952.3,1,False,37.71540000000011,37.6301428571429,37.09471999999996,-23.24905542,-0.3873450606789944,0,go_long,go_long,go_short,go_short,go_long,go_long,1,30.96220000000025,31.064,go_long,go_long,31.149,30.897,go_long,31.029639028014948,56209.0,go_long,0,1,30.987,go_short,31.204210072344345,False,go_short,31.19152,30.995142857142543
36,TRB/USDT:USDT,2022-05-11 21:00:00+00:00,first_buy,stop_loss,9.86,9.89,10.109905695800027,10.783226316639162,9.22,1,9.29,53310.7,1,False,9.76000000000015,9.805714285714288,10.862000000000169,-16.71293341,-0.2761991261013594,1,go_short,go_short,go_short,go_short,go_long,go_long,1,8.048000000000147,7.0,go_long,go_long,8.09,6.93,go_short,8.246090710702871,114738.9,go_short,1,1,8.09,go_short,8.770498101687119,False,go_short,8.916400000000175,8.138571428571428
40,TRB/USDT:USDT,2022-06-11 14:45:00+00:00,first_buy,stop_loss,15.15,15.43,15.173898885100023,15.300583477992578,15.02,1,15.09,237686.0,0,False,15.16200000000014,15.212857142857148,15.266800000000154,-16.71431007,-0.2766337385278737,1,go_short,go_short,go_short,go_short,go_long,go_long,1,11.550000000000148,11.39,go_long,go_long,11.69,11.28,go_short,11.680655680969082,138633.1,go_short,1,1,11.57,go_short,11.933026286678194,False,go_short,11.847200000000157,11.62142857142858
46,TRB/USDT:USDT,2022-08-14 02:45:00+00:00,first_buy,stop_loss,41.33,41.53,40.491049072121726,40.0065059082302,41.15,0,41.51,59670.2,0,False,40.856000000000265,40.58571428571448,40.03960000000019,-16.44529366,-0.2827006365971159,0,go_short,go_short,go_short,go_short,go_long,go_long,0,30.868000000000244,30.73,go_long,go_long,30.8,30.55,go_short,31.398003249917036,176869.9,go_short,0,1,30.66,go_short,32.41015071386721,False,go_short,32.66640000000009,31.01428571428615
79,TRB/USDT:USDT,2024-07-04 23:15:00+00:00,first_buy,stop_loss,83.447,83.48,84.3355652605344,84.6486837065033,81.936,1,83.017,54951.4,0,False,84.08460000000329,84.37485714285852,84.71343999999972,-16.2602574,-0.27952652930024446,1,go_short,go_short,go_short,go_short,go_long,go_long,1,61.85840000000322,60.796,go_long,go_long,61.578,60.728,go_short,62.117263662025636,39046.4,go_short,0,1,61.362,go_short,62.28560481072346,False,go_short,62.35911999999959,62.1288571428584
78,TRB/USDT:USDT,2024-05-07 09:15:00+00:00,first_buy,stop_loss,111.447,114.472,105.77277008107325,101.79728030160055,111.358,0,113.139,568337.8,0,False,108.82800000000232,108.18885714285867,100.12947999999973,-16.14492284,-0.2851171851359233,0,go_short,go_short,go_short,go_short,go_long,go_long,1,84.5344000000033,83.455,go_long,go_long,84.104,83.396,go_short,84.57530439881337,10530.3,go_short,0,1,84.027,go_short,84.77921840302356,False,go_short,84.81731999999973,84.69800000000137
74,TRB/USDT:USDT,2024-04-24 05:00:00+00:00,first_buy,stop_loss,62.157,63.247,61.63227990621694,61.06085313545344,62.156,0,63.127,33046.7,0,False,61.94120000000213,61.838285714287096,60.90127999999977,-15.75633057,-0.27709720712715147,0,go_short,go_short,go_short,go_short,go_long,go_long,1,47.81460000000218,47.238,go_long,go_long,47.927,47.195,go_short,48.145211174515005,23112.6,go_short,0,1,47.865,go_short,48.57362473493412,False,go_short,48.52395999999978,47.95828571428719
72,TRB/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,stop_loss,73.295,73.411,74.88565101643874,78.30408205406692,59.0,1,63.904,273766.1,0,False,72.03700000000227,73.36742857142978,79.11271999999974,-15.93991336,-0.2765877993265831,1,go_short,go_short,go_short,go_short,go_long,go_long,1,56.17780000000221,51.654,go_long,go_long,56.44,47.2,go_short,57.21333251011975,321196.7,go_short,0,1,56.4,go_short,59.36028608301052,False,go_short,60.17599999999974,56.62142857142982
71,TRB/USDT:USDT,2024-03-05 20:00:00+00:00,first_buy,stop_loss,109.936,110.373,110.57296276307305,113.35639508061797,77.343,1,94.109,376342.8,0,False,108.59160000000165,110.38857142857289,114.0411599999997,-17.10713889,-0.3028539578443885,1,go_short,go_short,go_short,go_short,go_long,go_long,1,74.07740000000226,73.3,go_long,go_long,74.523,72.684,go_short,76.88231483760943,25813.7,go_short,1,1,74.5,go_short,79.45608861839227,False,go_short,79.95199999999973,75.61814285714408
70,TRB/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,stop_loss,168.649,168.74,165.59805319785573,170.05884537868963,109.5,1,132.933,703449.7,0,False,162.27440000000144,164.96457142857284,171.5804399999997,-15.66488715,-0.2940259640780083,1,go_short,go_short,go_short,go_short,go_long,go_long,1,112.75180000000164,109.927,go_long,go_long,112.645,107.985,go_short,113.56641053817724,81998.2,go_short,0,1,112.501,go_short,114.89618668706741,False,go_short,114.99899999999971,113.41628571428717
69,TRB/USDT:USDT,2024-01-01 05:30:00+00:00,first_buy,stop_loss,181.794,221.827,173.08036451057123,199.93121498197968,177.596,0,214.881,832110.4,0,False,169.63120000000134,161.9341428571445,177.65507999999969,-11.8971626,-0.2764480871838383,0,go_short,go_short,go_short,go_short,go_long,go_long,1,170.0218000000014,168.639,go_long,go_long,170.776,165.3,go_short,171.53715377928404,106094.5,go_short,0,1,170.775,go_short,173.0289130089848,False,go_short,173.30963999999972,170.67314285714428
67,TRB/USDT:USDT,2023-12-31 23:00:00+00:00,first_buy,stop_loss,228.419,240.967,367.6107080211652,376.87593185352307,155.8,1,174.289,1550431.6,0,False,328.86400000000134,373.9564285714302,401.8615599999999,-14.4848934,-0.27644855144855146,1,go_short,go_short,go_short,go_short,go_long,go_long,0,160.2654000000013,154.99,go_long,go_long,163.798,151.201,go_short,176.36922500151326,404580.6,go_short,0,0,159.225,go_short,219.37226887638502,False,go_short,212.2977599999997,160.1791428571445
66,TRB/USDT:USDT,2023-12-31 22:45:00+00:00,first_buy,stop_loss,361.637,370.64,402.7601094795589,393.0828864018049,226.0,1,228.344,1150173.9,0,False,395.0414000000013,415.3570000000016,407.31231999999983,-12.6418046,-0.27644756838475404,0,go_short,go_short,go_short,go_short,go_long,go_long,1,395.0414000000013,228.344,go_long,go_long,370.64,226.0,go_short,402.7601094795589,1150173.9,go_short,0,0,361.637,go_short,393.0828864018049,False,go_short,407.31231999999983,415.3570000000016
65,TRB/USDT:USDT,2023-12-31 19:00:00+00:00,first_buy,stop_loss,444.802,464.4,362.9556432214385,326.1870196272149,407.17,0,417.808,658608.7,1,False,399.5786000000013,383.8862857142872,302.78415999999976,-11.5625769,-0.2764481334617536,0,go_short,go_short,go_short,go_short,go_long,go_long,1,443.0124000000013,361.631,go_long,go_long,420.282,346.073,go_short,434.4721293849332,484680.7,go_short,0,0,418.391,go_short,406.2619973139493,False,go_short,409.59787999999986,441.8261428571445
59,TRB/USDT:USDT,2023-11-08 16:15:00+00:00,first_buy,stop_loss,132.52,132.549,130.67649369007052,129.89267398008113,131.121,1,131.69,88923.0,1,False,131.59420000000114,131.2031428571438,129.50107999999994,-13.72289205,-0.2602548194079442,0,go_short,go_short,go_short,go_short,go_long,go_long,0,100.02300000000119,96.514,go_long,go_long,97.693,95.5,go_short,106.89259396653691,433201.8,go_short,0,1,97.16,go_short,116.36647200834203,False,go_short,119.58695999999998,103.6660000000011
52,TRB/USDT:USDT,2023-06-10 01:00:00+00:00,first_buy,stop_loss,10.41,10.42,10.473836020434145,10.512884449681257,10.31,1,10.35,22439.3,0,False,10.454000000000367,10.462857142857677,10.509200000000094,-16.8967386,-0.2764244451200973,1,go_short,go_short,go_short,go_short,go_long,go_long,1,9.928000000000365,9.87,go_long,go_long,9.92,9.84,go_short,10.057892078768539,24556.7,go_short,0,1,9.86,go_short,10.220706165897463,False,go_short,10.284000000000091,9.960000000000536
51,TRB/USDT:USDT,2023-03-09 19:00:00+00:00,first_buy,stop_loss,14.1,14.1,14.287071175702515,14.344001031013583,13.97,1,14.01,28804.2,0,False,14.200000000000319,14.26428571428625,14.409200000000121,-18.10912491,-0.300301012169445,1,go_short,go_short,go_short,go_short,go_long,go_long,1,11.280000000000356,10.61,go_long,go_long,11.35,10.56,go_short,11.407148006891877,122291.9,go_short,0,1,11.33,go_short,11.51805100195842,False,go_short,11.582000000000116,11.378571428571968
50,TRB/USDT:USDT,2023-02-24 01:15:00+00:00,first_buy,stop_loss,19.92,19.92,19.83748391724091,19.840536549154915,19.68,1,19.77,28726.2,1,False,19.832000000000246,19.792857142857617,19.878800000000123,-17.16335303,-0.27962762684981285,0,go_short,go_short,go_short,go_short,go_long,go_long,1,14.578000000000301,14.52,go_long,go_long,14.54,14.45,go_short,14.636415064285586,12976.1,go_short,0,1,14.51,go_short,14.680628333238658,False,go_short,14.677600000000114,14.620000000000532
47,TRB/USDT:USDT,2022-09-07 02:15:00+00:00,first_buy,stop_loss,16.02,16.17,16.003611143356828,16.018154380840357,15.95,1,15.99,115042.5,0,False,16.07400000000021,16.03000000000047,15.922000000000118,-16.64319457,-0.27363431095089036,0,go_short,go_short,go_short,go_short,go_long,go_long,1,11.910000000000254,11.79,go_long,go_long,11.91,11.65,go_short,12.083640568685404,46699.0,go_short,0,1,11.9,go_short,12.326712878170147,False,go_short,12.314400000000077,11.994285714286244
82,TRB/USDT:USDT,2024-08-23 06:00:00+00:00,first_buy,stop_loss,65.886,70.53,61.72308569291658,59.66575281888983,65.798,0,69.936,356675.8,0,False,64.02080000000345,62.17928571428685,58.79327999999957,-15.94014629,-0.2846050555463981,0,go_short,go_short,go_short,go_short,go_long,go_long,1,53.136800000003156,51.631,go_long,go_long,52.724,51.502,go_short,53.64013793885543,108047.5,go_short,0,1,52.527,go_short,54.0916659337252,False,go_short,54.13831999999964,53.68571428571522
296,APE/USDT:USDT,2022-06-09 06:15:00+00:00,first_buy,stop_loss,5.79,5.805,5.782655540806469,5.774900436681931,5.789,1,5.797,169107.0,0,False,5.796199999999979,5.792857142857099,5.752480000000025,-16.02627056,-0.2761341893704778,0,go_long,go_short,go_short,go_short,go_long,go_long,0,4.291399999999982,4.275,go_long,go_long,4.295,4.24,go_long,4.365484183506254,824862.0,go_short,0,1,4.242,go_short,4.498108559916451,False,go_short,4.5472000000000286,4.306142857142829
147,DOT/USDT:USDT,2024-03-02 21:45:00+00:00,first_buy,stop_loss,9.356,9.397,9.241666319711207,9.190764414657258,9.302,0,9.335,631479.3,0,False,9.26260000000017,9.235428571429026,9.183999999999743,-19.02834487,-0.31325119528154927,0,go_long,go_long,go_short,go_short,go_long,go_long,1,7.665600000000192,7.58,go_long,go_long,7.697,7.521,go_long,7.863552800430488,1703571.0,go_long,1,1,7.69,go_short,8.032856029767657,False,go_short,8.078039999999705,7.781285714286147
149,DOT/USDT:USDT,2024-07-05 03:15:00+00:00,first_buy,stop_loss,5.028,5.131,5.2982483913614375,5.447686230197639,4.888,1,5.024,5628029.6,0,False,5.195200000000264,5.251142857143229,5.506719999999692,-17.22749472,-0.28078802788523993,1,go_long,go_long,go_short,go_short,go_long,go_long,1,3.9336000000002946,3.898,go_long,go_long,3.956,3.8689999999999998,go_long,3.9876603663531665,2759857.2,go_long,1,1,3.918,go_short,4.1373749965099735,False,go_short,4.122519999999694,3.9421428571432284
252,MKR/USDT:USDT,2022-11-13 03:45:00+00:00,first_buy,stop_loss,714.1,723.8,712.491409453253,707.3446013353652,713.6,0,722.8,399.839,0,False,717.8600000000066,715.3428571428615,705.2560000000136,-16.76503951,-0.2759264036413022,0,go_long,go_long,go_short,go_short,go_long,go_long,1,533.5200000000048,529.3,go_long,go_long,532.9,529.2,go_long,533.5778690210392,246.951,go_long,0,1,532.9,go_short,535.505148733171,False,go_short,534.7080000000117,533.9142857142914
250,MKR/USDT:USDT,2022-10-13 10:30:00+00:00,first_buy,stop_loss,904.5,906.1,907.9969906829483,914.0185774053117,891.2,1,892.0,3726.639,0,False,904.0400000000096,906.6714285714331,918.4640000000142,-16.40311045,-0.27021891822015165,1,go_long,go_long,go_short,go_short,go_long,go_long,1,705.6400000000062,653.4,go_long,go_long,714.9,651.0,go_long,731.4323204209877,3473.974,go_long,0,1,709.3,go_short,754.8221231828154,False,go_short,764.1360000000147,716.1571428571472
249,MKR/USDT:USDT,2022-08-19 06:45:00+00:00,first_buy,stop_loss,877.3,878.1,874.4545241282925,879.9137185475008,823.6,1,848.6,1872.214,0,False,874.6400000000115,876.2000000000041,873.4800000000148,-16.42472409,-0.2685520559062275,0,go_long,go_long,go_short,go_short,go_long,go_long,1,648.5600000000088,644.9,go_long,go_long,649.8,643.9,go_long,650.3197134282962,329.972,go_long,1,1,649.1,go_short,655.2500289289159,False,go_short,655.1800000000138,649.3000000000045
248,MKR/USDT:USDT,2022-07-29 22:45:00+00:00,first_buy,stop_loss,1147.8,1168.8,1136.969817624705,1123.823549597685,1144.9,0,1160.0,319.714,0,False,1143.1800000000098,1144.228571428574,1116.7720000000152,-16.63885985,-0.27556759967486094,0,go_long,go_long,go_short,go_short,go_long,go_long,1,880.8200000000113,877.3,go_long,go_long,886.5,876.5,go_long,879.155346697073,301.341,go_long,1,0,885.6,go_short,882.4188160313009,False,go_short,874.8120000000149,880.5142857142898
246,MKR/USDT:USDT,2022-05-28 17:30:00+00:00,first_buy,stop_loss,1231.4,1236.9,1221.4938636851348,1208.9981674502585,1214.7,1,1219.1,1787.691,1,False,1228.3200000000143,1226.1857142857132,1209.6240000000146,-16.94920419,-0.2779199330009342,0,go_long,go_long,go_short,go_short,go_long,go_long,1,908.3200000000122,886.8,go_long,go_long,918.5,883.9,go_long,918.5171228238867,500.016,go_long,0,1,915.7,go_short,929.409672458701,False,go_short,933.680000000015,913.5857142857163
245,MKR/USDT:USDT,2022-05-13 05:30:00+00:00,first_buy,stop_loss,1681.9,1689.0,1600.5109813545782,1522.3862039211092,1657.8,0,1671.2,1016.13,0,False,1629.900000000011,1615.5142857142862,1525.4440000000131,-16.7527906,-0.278277507506527,0,go_long,go_long,go_short,go_short,go_long,go_long,1,1220.0400000000132,1217.9,go_long,go_long,1225.0,1216.1,go_long,1229.08137827061,252.187,go_long,0,1,1222.4,go_short,1242.2401186633867,False,go_short,1247.380000000015,1221.0428571428567
254,MKR/USDT:USDT,2023-02-09 21:30:00+00:00,first_buy,stop_loss,725.4,735.2,733.8283765718486,745.2774506397169,725.4,0,729.9,841.908,0,False,725.0999999999997,725.342857142862,748.6760000000115,-18.92202177,-0.3081434024397777,1,go_long,go_long,go_short,go_short,go_long,go_long,1,609.8400000000008,609.0,go_long,go_long,610.0,606.8,go_long,613.6978845244781,441.389,go_long,0,1,607.7,go_short,618.180037217687,False,go_short,620.4800000000108,610.3000000000042
243,MKR/USDT:USDT,2022-05-11 09:00:00+00:00,first_buy,stop_loss,1381.0,1396.1,1293.03681980605,1267.033736466646,1348.1,0,1384.1,3712.775,0,False,1327.1600000000083,1294.685714285716,1267.5560000000128,-16.79605166,-0.2756194707418787,0,go_long,go_long,go_short,go_short,go_long,go_long,1,1056.1800000000096,1027.3,go_long,go_long,1063.2,1027.3,go_long,1082.141621065565,1291.009,go_long,1,1,1059.9,go_short,1123.0232426323432,False,go_short,1115.8360000000132,1065.2571428571434
240,MKR/USDT:USDT,2021-03-03 00:15:00+00:00,first_buy,stop_loss,2161.01,2174.47,2147.9312506459314,2132.5830199430197,2148.99,0,2174.39,309.312,0,False,2161.414,2156.6442857142856,2129.7787999999996,-34.85268073,-0.5720822322095308,0,go_long,go_long,go_short,go_short,go_long,go_long,1,1630.8599999999915,1587.0,go_long,go_long,1628.9,1583.8,go_long,1667.7712701821833,502.278,go_long,0,1,1599.3,go_short,1708.4210276230588,False,go_short,1717.0840000000137,1656.7999999999909
234,ADA/USDT:USDT,2024-04-12 17:30:00+00:00,first_buy,stop_loss,0.5574,0.5576,0.5563521588174173,0.5647695827878209,0.5093,1,0.5223,114241660.0,1,False,0.5518600000000066,0.554928571428572,0.5666919999999991,-17.74381939,-0.2900728908902814,1,go_short,do_nothing,go_short,go_short,go_long,go_long,1,0.3958800000000041,0.3891,go_long,go_long,0.3967,0.3835,go_short,0.39892160624837764,49664203.0,do_nothing,0,1,0.3966,go_short,0.40244343413278255,False,go_short,0.4046519999999991,0.39730000000000076
