,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),ema-12 (exit),mean-grad-hist (exit),sma-compare (exit),sma-07 (exit),low (exit),short_kdj (exit),sma-05 (exit),volume (exit),sma-25 (exit),long-large-rl (exit),open (exit),close (exit),ema-26 (exit),high (exit),short-large-rl (exit),long_jcrosk (exit),short-small-rl (exit),long-small-rl (exit)
113,BAKE/USDT:USDT,2024-02-15 07:00:00+00:00,first_buy,stop_loss,0.4278,0.4344,0.41375700597318493,0.4034577322248756,0.4204,0,0.43270000000000003,13423040.0,0,False,0.42059999999998476,0.41761428571430576,0.39938400000000707,-28.62357945,-0.46868802465033943,0,go_long,go_long,go_long,go_long,0.34029916081496503,1,1,0.3246857142857336,0.311,False,0.3180599999999878,3084764.0,0.3425960000000074,go_long,0.31970000000000004,0.31370000000000003,0.32965569929103017,0.32,go_long,1,go_long,go_long
114,BAKE/USDT:USDT,2024-06-12 14:30:00+00:00,first_buy,stop_loss,0.3876,0.3894,0.3588428903129563,0.34041776248137917,0.3794,1,0.3798,14152451.0,1,False,0.3733599999999849,0.3690428571428768,0.3362960000000069,-24.38946035,-0.3982526193976014,0,go_long,go_long,go_long,go_long,0.25051258202574367,1,1,0.24737142857144723,0.234,False,0.24491999999998576,19385094.0,0.25050400000000683,go_long,0.2434,0.2341,0.24727184276301928,0.24350000000000002,go_long,0,go_long,go_long
128,COMP/USDT:USDT,2020-06-30 15:45:00+00:00,first_buy,stop_loss,219.05,219.25,218.84558697542113,220.15118233618227,218.14,0,218.19,985.569,0,False,218.18800000000002,217.87428571428578,219.59839999999994,-22.16405001,-0.36113857640314634,0,go_long,do_nothing,go_long,go_long,142.45868132335983,1,1,140.46285714285798,133.71,False,139.78800000000007,8649.091,142.90119999999996,go_long,140.78,134.76,140.78417510359174,140.78,go_long,0,do_nothing,go_long
116,EGLD/USDT:USDT,2020-09-15 14:45:00+00:00,first_buy,stop_loss,13.644,13.95,13.968840428534836,14.109786854921921,13.576,1,13.624,13728.9,0,False,13.768599999999996,13.907999999999992,14.165960000000007,-24.27500834,-0.3957595094761871,1,go_long,go_long,go_long,go_long,8.840494400901127,0,1,8.669428571428556,8.5,False,8.64539999999998,8095.4,8.955920000000008,go_long,8.64,8.538,8.779873280602178,8.666,go_long,0,go_long,go_long
118,EGLD/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,stop_loss,136.747,140.058,137.67476960414595,137.4160747521813,136.703,0,139.271,4165.6,0,False,137.21979999999965,137.27714285714325,137.2846399999999,-34.53744025,-0.6192199804861327,1,go_long,go_long,go_long,go_long,120.73341573969246,1,1,110.6021428571436,94.817,False,108.12220000000039,36171.0,122.14596000000029,go_long,110.175,95.178,114.07177671491321,110.451,go_long,1,go_long,go_long
120,EGLD/USDT:USDT,2022-05-01 23:00:00+00:00,first_buy,stop_loss,125.6,125.86,125.56703843344575,125.97406099947595,124.98,1,125.36,3706.4,1,False,125.85400000000251,125.71428571428798,125.97760000000139,-19.86066308,-0.3956768956952429,0,go_long,go_long,go_long,go_long,90.1186007422716,0,1,84.8428571428594,82.71,False,84.37000000000293,43657.4,90.60160000000133,go_long,84.95,83.97,86.15737873791191,85.22,go_long,0,go_long,go_long
168,ETC/USDT:USDT,2022-05-01 23:00:00+00:00,first_buy,stop_loss,27.353,27.354,27.238721389313465,27.17364338770849,27.147,1,27.172,77463.04,1,False,27.351999999999084,27.310571428571432,27.246199999999952,-24.09907329,-0.3938021876544566,0,go_long,go_long,go_long,go_long,19.189218999860337,1,1,18.305857142857146,17.516,False,18.069599999999006,384285.32,19.440639999999913,go_long,18.13,17.686,18.63348802853457,18.17,go_long,0,go_long,go_long
124,EGLD/USDT:USDT,2023-02-16 15:45:00+00:00,first_buy,stop_loss,52.47,53.65,48.06103846327825,47.40339270556368,50.72,0,51.83,482000.8,0,False,48.61400000000339,47.90428571428743,47.184000000001525,-23.61299575,-0.4139944953256641,0,go_long,go_long,go_long,go_long,33.928621893752336,1,1,33.24571428571555,32.99,False,33.21200000000343,12753.9,34.10280000000128,go_long,33.08,33.1,33.51751786461958,33.26,go_long,0,go_long,go_long
125,EGLD/USDT:USDT,2023-12-10 00:15:00+00:00,first_buy,stop_loss,60.19,60.92,58.362224423950494,57.591888011125455,58.32,0,59.03,233563.2,1,False,59.010000000003274,58.767142857144286,57.534000000001186,-29.10632778,-0.49258428814959393,0,go_long,go_long,go_long,go_long,41.068530511913195,1,0,40.09285714285876,39.58,False,40.17200000000345,17143.2,41.31840000000121,go_long,39.99,39.61,40.356525878479644,40.36,go_long,0,go_long,go_long
123,EGLD/USDT:USDT,2022-06-15 23:30:00+00:00,first_buy,stop_loss,57.4,57.5,53.11478362280685,50.65133355532467,55.76,0,56.1,80647.2,0,False,54.53200000000328,54.09142857143071,50.009600000001356,-23.21779716,-0.4135984764165934,0,go_long,go_long,go_long,go_long,37.18129449996281,1,1,36.1985714285733,35.76,False,36.03000000000329,11905.5,37.25480000000143,go_long,35.98,35.8,36.55315786929076,36.06,go_long,0,go_long,go_long
122,EGLD/USDT:USDT,2022-06-06 12:00:00+00:00,first_buy,stop_loss,69.39,69.87,71.40139460987345,72.2530106562253,64.21,1,66.32,555090.8,0,False,70.41200000000319,71.27142857143077,72.56200000000135,-23.4559417,-0.3924057471457622,1,go_long,go_long,go_long,go_long,43.55139447028708,1,1,42.44571428571645,40.77,False,42.18800000000333,47747.5,43.74320000000137,go_long,41.32,40.91,42.76995854816363,41.78,go_long,0,go_long,go_long
332,IOTA/USDT:USDT,2022-05-11 12:45:00+00:00,first_buy,trailing_stop_loss,0.3491,0.3491,0.3534900623072865,0.36021065774873773,0.3194,1,0.32630000000000003,6771093.6,0,False,0.3457199999999935,0.3504857142856964,0.3584480000000039,-2.91995661,-0.04756642528453974,1,go_long,go_long,go_long,go_long,0.31572655177641296,1,1,0.3156857142856951,0.312,False,0.31529999999999303,726387.5,0.3165200000000043,go_long,0.3139,0.31270000000000003,0.31587705569780217,0.3149,go_long,0,go_long,go_long
17,OGN/USDT:USDT,2022-05-17 23:30:00+00:00,first_buy,trailing_stop_loss,0.2519,0.2565,0.24180363279216874,0.23478131672366148,0.2519,1,0.2546,7674064.0,0,False,0.24974000000001229,0.24661428571428767,0.23065199999999814,-14.48569985,-0.23593945693498147,0,go_long,go_long,go_long,go_long,0.19497237567063413,1,0,0.19580000000000192,0.19640000000000002,False,0.19594000000001227,0.0,0.19477199999999834,go_long,0.19640000000000002,0.19640000000000002,0.19558437490231617,0.19640000000000002,go_long,0,go_long,go_long
216,ADA/USDT:USDT,2022-02-24 05:45:00+00:00,first_buy,trailing_stop_loss,0.7785000000000001,0.781,0.800619650746855,0.8270980852623778,0.75,1,0.7531,58200345.0,0,False,0.7879800000000017,0.7909142857142782,0.8318439999999933,1.10031225,0.018017168508405897,1,go_long,do_nothing,go_long,go_long,0.7841619187224201,1,1,0.7794571428571374,0.7724000000000001,False,0.7780600000000107,4400401.0,0.7867519999999918,go_long,0.7782,0.7724000000000001,0.781316840433852,0.779,go_long,1,do_nothing,go_long
160,DOT/USDT:USDT,2022-05-15 22:30:00+00:00,first_buy,trailing_stop_loss,11.707,11.798,11.531441547352951,11.371991394314483,11.688,0,11.729,373796.6,0,False,11.587400000000006,11.582428571428881,11.340079999999876,-12.22388752,-0.2002216046380084,0,go_long,go_short,go_long,go_long,9.422602276117525,1,0,9.459714285714586,9.469,False,9.461600000000017,0.0,9.437639999999872,go_long,9.469,9.469,9.453932238596877,9.469,go_long,0,go_short,go_long
257,APE/USDT:USDT,2022-05-12 15:15:00+00:00,first_buy,trailing_stop_loss,7.921,8.696,7.30974691374487,6.8874967359622925,7.714,0,8.624,9534450.0,0,False,7.631599999999986,7.4262857142856475,6.776480000000036,-16.32214376,-0.270326728262702,0,go_long,do_nothing,go_long,go_long,6.297479326542615,1,0,6.340285714285651,6.345,False,6.340999999999985,0.0,6.303840000000024,go_long,6.345,6.345,6.324969274581014,6.345,go_long,0,do_nothing,go_long
280,CTSI/USDT:USDT,2022-02-24 07:45:00+00:00,first_buy,trailing_stop_loss,0.3083,0.3133,0.31836356539144267,0.3306706863249361,0.303,0,0.3125,1441052.0,0,False,0.31315999999999844,0.31441428571428415,0.3325360000000039,-7.90131028,-0.12866624605752203,1,go_long,go_long,go_long,go_long,0.28198683504397865,0,1,0.2794142857142848,0.2788,False,0.27873999999999716,317964.0,0.28279200000000393,go_long,0.2788,0.27890000000000004,0.28067540763321375,0.2808,go_long,0,go_long,go_long
282,CTSI/USDT:USDT,2022-05-11 14:15:00+00:00,first_buy,trailing_stop_loss,0.221,0.229,0.18991004504429,0.1866793748564592,0.20090000000000002,0,0.2169,10180325.0,0,False,0.19771999999999604,0.1867714285714272,0.18364800000000361,-9.74941412,-0.1592339909811438,0,go_long,go_long,go_long,go_long,0.1816189949590578,1,0,0.18282857142857015,0.1834,False,0.18297999999999606,0.0,0.18164800000000345,go_long,0.1834,0.1834,0.1824776449582912,0.1834,go_long,0,go_long,go_long
218,ADA/USDT:USDT,2022-05-12 04:00:00+00:00,first_buy,trailing_stop_loss,0.4776,0.4813,0.48745652445637344,0.5048249302161015,0.44010000000000005,1,0.44060000000000005,50007433.0,0,False,0.47060000000001095,0.4776999999999957,0.5090119999999918,2.49598558,0.040714462095704805,1,go_long,do_nothing,go_long,go_long,0.4632569763801987,1,1,0.46297142857142487,0.4571,False,0.46262000000000897,12501883.0,0.4637359999999915,go_long,0.4641,0.45830000000000004,0.463118637587993,0.4642,go_long,1,do_nothing,go_long
105,BAKE/USDT:USDT,2022-05-13 03:45:00+00:00,first_buy,trailing_stop_loss,0.2626,0.26730000000000004,0.24954021341414345,0.24047865719131142,0.2612,0,0.26680000000000004,2012245.0,0,False,0.257999999999984,0.2549142857143078,0.2347440000000058,2.73145123,0.04466198954276967,0,go_long,go_long,go_long,go_long,0.28261035406280377,1,0,0.283057142857165,0.2786,False,0.2823799999999846,1443939.0,0.28302400000000555,go_long,0.2812,0.2806,0.28274751561988304,0.2822,go_long,0,go_long,go_long
169,ETC/USDT:USDT,2022-05-23 12:00:00+00:00,first_buy,trailing_stop_loss,23.385,23.455,22.26141982046067,21.79849553447745,22.9,0,23.039,1037480.63,1,False,22.715399999998983,22.5028571428572,21.642679999999928,-1.61957237,-0.026395310696640743,0,go_long,go_long,go_long,go_long,22.74256375586118,1,1,22.731285714285786,22.557,False,22.727999999998968,94607.58,22.75855999999994,go_long,22.665,22.558,22.72706760582822,22.733,go_long,0,go_long,go_long
158,DOT/USDT:USDT,2021-05-23 16:45:00+00:00,first_buy,trailing_stop_loss,15.236,15.493,16.397087194357358,17.387837997785805,13.611,1,14.139,4547204.6,0,False,15.757399999999823,16.2035714285716,17.477280000000047,-5.33672751,-0.08772798141717,1,go_long,go_short,go_long,go_long,15.285984296147358,1,1,15.166714285714642,15.033,False,15.158200000000008,380063.0,15.33547999999987,go_long,15.08,15.071,15.219720267390445,15.119,go_long,0,go_short,go_long
180,EOS/USDT:USDT,2022-05-12 04:30:00+00:00,first_buy,trailing_stop_loss,1.266,1.288,1.3367214282514397,1.3737286508404598,1.223,1,1.2850000000000001,6149518.3,0,False,1.3058000000000118,1.3181428571427989,1.3828399999999845,-2.14681049,-0.034989531265869275,1,go_long,go_long,go_long,go_long,1.2509369442817755,1,0,1.256999999999939,1.258,False,1.257600000000016,0.0,1.2514799999999824,go_long,1.258,1.258,1.2549977074136196,1.258,go_long,0,go_long,go_long
3,LINK/USDT:USDT,2021-05-23 13:15:00+00:00,first_buy,trailing_stop_loss,17.417,17.6,18.696600504771215,19.71470936155092,16.338,1,17.318,1794262.68,0,False,17.997200000000298,18.434142857142653,19.64952,-33.99188725,-0.5539112715857397,1,go_long,go_long,go_long,go_long,11.216087489560772,1,1,11.15014285714263,11.034,False,11.13240000000038,219332.06,11.234600000000096,go_long,11.146,11.039,11.179236953033072,11.15,go_long,0,go_long,go_long
245,RUNE/USDT:USDT,2022-05-11 07:45:00+00:00,first_buy,trailing_stop_loss,3.972,3.973,4.097370053113454,4.2268048828550455,3.803,1,3.88,1578553.0,0,False,3.9615999999999714,4.030571428571432,4.2564400000000635,-20.4294355,-0.3506705579643724,1,go_long,go_short,go_long,go_long,2.52945567237397,1,0,2.5570000000000035,2.56,False,2.556199999999965,0.0,2.530680000000062,go_long,2.56,2.56,2.5471480390815815,2.56,go_long,0,go_short,go_long
330,IOTA/USDT:USDT,2021-05-23 16:30:00+00:00,first_buy,trailing_stop_loss,0.7371000000000001,0.7427,0.7727811561008735,0.8086995210501388,0.6985,1,0.7078,3077379.4,0,False,0.7591999999999957,0.7699857142856967,0.8104560000000052,-8.78847382,-0.1432392803504774,1,go_long,go_long,go_long,go_long,0.5420488791215801,1,1,0.5374285714285538,0.5325,False,0.5364999999999941,209369.0,0.5439800000000043,go_long,0.5334,0.5331,0.5395431770122999,0.5343,go_long,1,go_long,go_long
5,LINK/USDT:USDT,2022-05-11 21:00:00+00:00,first_buy,trailing_stop_loss,7.021,7.04,7.050397069967623,7.304088678294163,6.639,1,6.694,1294890.05,0,False,6.899400000000395,6.94285714285692,7.3211600000001,-2.29308675,-0.03736544069124482,1,go_long,go_long,go_long,go_long,6.493570467590831,1,0,6.5422857142855095,6.55,False,6.546600000000407,0.0,6.495440000000108,go_long,6.55,6.55,6.5256388948617605,6.55,go_long,1,go_long,go_long
178,EOS/USDT:USDT,2022-01-22 06:45:00+00:00,first_buy,trailing_stop_loss,2.266,2.299,2.33066812028062,2.3651147995487705,2.201,0,2.295,8272353.5,0,False,2.293800000000002,2.3144285714285107,2.3738399999999844,-7.93297483,-0.12933261168995913,1,go_long,go_long,go_long,go_long,2.0900460081457624,0,1,2.067571428571368,2.053,False,2.067000000000009,555758.2,2.100439999999983,go_long,2.058,2.065,2.0777296003862546,2.069,go_long,0,go_long,go_long
121,EGLD/USDT:USDT,2022-05-11 21:00:00+00:00,first_buy,trailing_stop_loss,84.04,84.25,85.29470508592546,89.40981550210333,72.9,1,80.55,66743.3,0,False,83.71200000000293,84.10857142857368,89.74280000000134,-8.70163018,-0.1541136978824459,1,go_long,go_long,go_long,go_long,72.72765150872333,1,1,72.29571428571649,68.54,False,71.84000000000319,200966.6,72.78240000000135,go_long,70.72,69.4,72.32528453894135,71.04,go_long,0,go_long,go_long
190,BNB/USDT:USDT,2022-05-12 04:30:00+00:00,first_buy,trailing_stop_loss,249.98,250.58,259.4855561879884,265.5534135177604,235.0,1,247.25,154438.2,0,False,253.48599999999388,255.73142857142608,267.6359999999981,14.4641026,0.2435061163979263,1,go_long,go_long,go_long,go_long,306.61700516086285,1,1,305.5628571428544,303.38,False,305.0959999999932,25341.81,307.2975999999982,go_long,304.82,303.84,306.0978986443237,304.94,go_long,0,go_long,go_long
315,ATOM/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,trailing_stop_loss,13.95,14.768,16.5594902910401,18.004452044347953,9.64,1,11.815,700616.49,0,False,15.445999999999907,15.928714285714104,18.455160000000127,11.02709722,0.1797887520386213,1,go_long,go_short,go_long,go_long,17.980277201763837,1,1,17.83714285714253,17.72,False,17.815600000000057,62218.63,18.05172000000045,go_long,17.764,17.72,17.89399750711844,17.795,go_long,0,go_short,go_long
41,UNI/USDT:USDT,2022-05-23 07:45:00+00:00,first_buy,trailing_stop_loss,5.783,5.924,5.668952544356436,5.5812249487000996,5.775,0,5.892,961043.0,0,False,5.754999999999917,5.714000000000083,5.534519999999997,-10.57997516,-0.17947708871193335,0,go_long,go_long,go_long,go_long,4.940352571562645,1,1,4.943571428571521,4.848,False,4.925199999999913,647629.0,4.9521599999999975,go_long,4.922,4.864,4.940717533100604,4.927,go_long,0,go_long,go_long
144,STORJ/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,trailing_stop_loss,0.6486000000000001,0.656,0.6532210410778297,0.6514382036106663,0.647,0,0.6545000000000001,245148.0,0,False,0.6499399999999965,0.6505999999999984,0.650704,-11.89772913,-0.195270842664322,1,go_long,do_nothing,go_long,go_long,0.8868782642694978,0,1,0.8789000000000426,0.8732000000000001,False,0.8759199999999989,248371.0,0.8885599999999981,go_long,0.8744000000000001,0.8763000000000001,0.8827218419775642,0.88,go_long,0,do_nothing,go_long
39,UNI/USDT:USDT,2022-04-30 15:15:00+00:00,first_buy,trailing_stop_loss,7.475,7.547,7.606567558813174,7.644257275325206,7.424,1,7.521,135239.0,0,False,7.566599999999889,7.582714285714374,7.6550400000000005,-5.02255141,-0.08342534377699981,1,go_long,go_long,go_long,go_long,7.033929216061519,1,1,7.00557142857152,6.925,False,6.998599999999892,80742.0,7.0338800000000035,go_long,6.99,6.941,7.0169592195370445,6.997,go_long,0,go_long,go_long
205,ALGO/USDT:USDT,2022-05-12 07:30:00+00:00,first_buy,trailing_stop_loss,0.3638,0.4043,0.3894164593300731,0.4045863902354539,0.3562,0,0.40090000000000003,18168991.2,0,False,0.3849799999999898,0.38335714285714156,0.4094800000000167,-5.89255218,-0.09598629136919767,0,go_long,go_long,go_long,go_long,0.36591708621768443,1,1,0.3658857142857131,0.3638,False,0.3656399999999881,866048.0,0.36648000000001635,go_long,0.3654,0.3639,0.3658683395180249,0.3655,go_long,0,go_long,go_long
102,BAKE/USDT:USDT,2022-01-22 07:45:00+00:00,first_buy,trailing_stop_loss,0.6137,0.6227,0.6460852841034971,0.6671872017563699,0.5999,1,0.6204000000000001,1808918.0,0,False,0.6312199999999814,0.6351000000000226,0.6730920000000018,-8.78917018,-0.1443696651398875,1,go_long,go_long,go_long,go_long,0.5619366554636703,1,1,0.556000000000022,0.5485,False,0.5554599999999849,624538.0,0.5650400000000058,go_long,0.5502,0.5516,0.5589001821543953,0.5528000000000001,go_long,0,go_long,go_long
203,ALGO/USDT:USDT,2022-04-25 07:00:00+00:00,first_buy,trailing_stop_loss,0.6798000000000001,0.6814,0.6836523856651607,0.6882091056762222,0.6676000000000001,1,0.6704,7224200.8,0,False,0.6792399999999883,0.6816428571428595,0.6872120000000161,-7.78770742,-0.12693044558724137,1,go_long,go_long,go_long,go_long,0.5966945008667798,0,1,0.5923857142857144,0.5897,False,0.5911999999999886,1719015.8,0.5984280000000161,go_long,0.5902000000000001,0.5911000000000001,0.5943649234462643,0.5936,go_long,0,go_long,go_long
146,STORJ/USDT:USDT,2022-05-11 13:00:00+00:00,first_buy,trailing_stop_loss,0.5444,0.5453,0.5819720240945785,0.5998338815603488,0.48310000000000003,1,0.507,4341600.0,1,False,0.5649600000000008,0.5752000000000439,0.5999519999999986,1.00075278,0.016426015821717713,1,go_long,do_nothing,go_long,go_long,0.5210913272009202,1,0,0.5238714285714715,0.5251,False,0.5244200000000021,0.0,0.5213759999999996,go_long,0.5251,0.5251,0.5228853016658429,0.5251,go_long,0,do_nothing,go_long
232,API3/USDT:USDT,2022-04-30 23:15:00+00:00,first_buy,trailing_stop_loss,3.414,3.447,3.462425858156983,3.539115498257259,2.989,1,3.145,1187348.1,0,False,3.4058000000000015,3.450142857142871,3.5395599999999905,1.19395757,0.01948627776598468,1,go_long,go_long,go_long,go_long,3.2858649661315864,1,1,3.2525714285714464,3.227,False,3.2454000000000023,23036.7,3.3003599999999897,go_long,3.233,3.228,3.264809605609584,3.243,go_long,0,go_long,go_long
198,ETH/USDT:USDT,2022-05-27 05:45:00+00:00,first_buy,trailing_stop_loss,1752.08,1753.3,1752.5700371331145,1768.0991822568321,1708.83,1,1723.62,116169.886,0,False,1744.5940000000307,1750.5114285713878,1763.147199999991,1.31628822,0.02179765967530352,1,go_long,go_long,go_long,go_long,1783.7786762193332,1,0,1793.685714285673,1793.84,False,1793.1200000000274,0.0,1785.0759999999916,go_long,1793.84,1793.84,1790.2304454148407,1793.84,go_long,0,go_long,go_long
29,XLM/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,trailing_stop_loss,0.39798000000000006,0.41772000000000004,0.47556800047498415,0.5226621575142582,0.2215,1,0.2642,161179933.0,0,False,0.43947600000000087,0.4598842857142823,0.5398740000000007,-31.831132,-0.5187967035705165,1,go_long,go_short,go_long,go_long,0.1739253116574543,1,1,0.1730242857142867,0.17169,False,0.1727560000000014,2057568.0,0.17394920000000025,go_long,0.17233,0.17189000000000002,0.1733707125426851,0.17237000000000002,go_long,0,go_short,go_long
225,MKR/USDT:USDT,2022-05-02 18:00:00+00:00,first_buy,trailing_stop_loss,1416.6,1416.6,1441.7692825661675,1447.4620765597624,1407.9,1,1415.5,131.858,0,False,1426.3000000000097,1435.1571428571358,1450.1480000000133,-8.47404203,-0.13910398573638677,1,go_long,go_long,go_long,go_long,1208.1900208462791,1,0,1226.428571428562,1231.5,False,1229.1000000000142,0.0,1208.1880000000147,go_long,1231.5,1231.5,1221.9291116278866,1231.5,go_long,0,go_long,go_long
135,COMP/USDT:USDT,2022-05-12 04:00:00+00:00,first_buy,trailing_stop_loss,63.83,64.42,66.0194618186472,68.21453350671443,62.32,1,62.49,22702.668,1,False,63.88200000000037,64.66857142857025,68.77519999999853,-6.18147754,-0.10073460459503876,1,go_long,do_nothing,go_long,go_long,57.065073163012194,1,1,57.07142857142746,56.63,False,57.06000000000031,4490.046,57.15039999999859,go_long,57.24,56.86,57.106854188265366,57.27,go_long,0,do_nothing,go_long
224,MKR/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,trailing_stop_loss,2178.44,2191.81,2178.7073281593152,2174.205535292921,2169.03,1,2188.07,700.576,0,False,2181.574000000002,2183.878571428563,2162.806800000001,-40.55412978,-0.660727922531896,0,go_long,go_long,go_long,go_long,1450.0190426845434,1,1,1440.9285714285645,1415.1,False,1434.0000000000098,162.632,1450.3080000000132,go_long,1424.3,1417.1,1446.545515760016,1426.3,go_long,0,go_long,go_long
194,ETH/USDT:USDT,2019-11-27 14:30:00+00:00,first_buy,trailing_stop_loss,148.0,148.08,146.61829631659472,142.35257834757832,146.8,0,147.38,2693.24,0,False,147.926,147.84857142857143,141.84359999999998,1.80154208,0.02935674625977944,0,go_long,go_long,go_long,go_long,152.58522170157053,1,0,152.79857142857153,152.4,False,152.834,967.14,153.29719999999998,go_long,154.23,152.4,152.94878706423683,154.23,go_long,0,go_long,go_long
52,DYDX/USDT:USDT,2022-03-13 23:00:00+00:00,first_buy,trailing_stop_loss,4.592,4.596,4.575129630967522,4.597159213242715,4.25,1,4.3629999999999995,2105037.9,0,False,4.560399999999977,4.579714285714402,4.605599999999952,-13.19627866,-0.2158261937139512,1,go_long,go_long,go_long,go_long,3.5631766366903204,0,1,3.5315714285715605,3.512,False,3.5190000000000032,192275.4,3.5750399999999356,go_long,3.513,3.518,3.5468870661797003,3.537,go_long,0,go_long,go_long
133,COMP/USDT:USDT,2022-01-22 10:15:00+00:00,first_buy,trailing_stop_loss,117.14,118.19,122.09608480481565,126.86523224707145,110.0,1,113.04,24533.184,0,False,119.60800000000104,120.9485714285713,127.64359999999846,-6.92917052,-0.11300367880106568,1,go_long,do_nothing,go_long,go_long,105.47236491268653,1,1,104.65714285714179,103.78,False,104.37600000000066,4253.846,106.0335999999986,go_long,104.64,103.99,104.96638128273607,104.7,go_long,0,do_nothing,go_long
54,DYDX/USDT:USDT,2022-05-11 08:00:00+00:00,first_buy,trailing_stop_loss,2.221,2.301,2.4375718270320235,2.544987161360725,2.093,0,2.3,5623792.8,0,False,2.3236000000000074,2.369428571428703,2.5874399999999373,-14.89926527,-0.24328834405215577,1,go_long,go_long,go_long,go_long,1.710971960955847,1,0,1.7241428571429824,1.73,False,1.7257999999999982,0.0,1.7099199999999342,go_long,1.73,1.73,1.7212235270768355,1.73,go_long,0,go_long,go_long
317,ATOM/USDT:USDT,2022-05-11 12:45:00+00:00,first_buy,trailing_stop_loss,11.781,11.781,11.881971356435859,12.261531048531502,10.235,1,10.285,2249845.56,0,False,11.565200000000056,11.785428571428273,12.180000000000453,-4.10159482,-0.06685787715499228,1,go_long,go_short,go_long,go_long,9.519484610905279,1,0,9.582857142856856,9.578,False,9.582200000000023,0.0,9.513160000000434,go_long,9.578,9.578,9.5552096243476,9.578,go_long,0,go_short,go_long
234,API3/USDT:USDT,2022-05-11 12:45:00+00:00,first_buy,trailing_stop_loss,2.116,2.116,2.1339797575517787,2.181282112128628,1.9060000000000001,1,1.962,514528.9,0,False,2.0886000000000022,2.1132857142857304,2.1697199999999874,-12.67365931,-0.20637996856765195,1,go_long,go_long,go_long,go_long,1.5626607013187424,1,0,1.5807142857142977,1.5859999999999999,False,1.5809999999999989,0.0,1.5608399999999865,go_long,1.5859999999999999,1.5859999999999999,1.57508378790103,1.5859999999999999,go_long,0,go_long,go_long
