,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,open (exit),long_jcrosk (exit),close (exit),mean-grad-hist (exit),volume (exit),short_kdj (exit),high (exit),sma-05 (exit),sma-07 (exit),ema-12 (exit),ema-26 (exit),low (exit),sma-25 (exit)
13,STMX/USDT:USDT,2021-05-24 15:30:00+00:00,second_buy,trailing_stop_loss,0.026430000000000002,0.026760000000000003,0.026337955851442548,0.025462199325381435,0.026260000000000002,1,0.026650000000000004,21559883.0,0,False,0.02669600000000009,0.026802857142856823,0.025136399999999857,0.7982462,0.013024733289190491,0.025490000000000002,0,0.0256,1,23681697.0,False,0.0258,0.025386000000000103,0.025342857142856775,0.02442566819961781,0.02504417464929064,0.025380000000000003,0.024133199999999876
12,STMX/USDT:USDT,2021-05-21 00:45:00+00:00,second_buy,trailing_stop_loss,0.029390000000000003,0.03029,0.027873395430942787,0.027167354544703655,0.029120000000000004,0,0.030070000000000003,19956121.0,0,False,0.028632000000000074,0.028134285714285386,0.02681159999999987,9.15438068,0.1494322502743569,0.024200000000000003,0,0.025030000000000004,0,113963406.0,False,0.0252,0.024336000000000087,0.024138571428571114,0.023628593500541452,0.024001357660136925,0.02406,0.02366319999999988
11,STMX/USDT:USDT,2021-05-19 14:15:00+00:00,second_buy,trailing_stop_loss,0.01863,0.022580000000000003,0.022440518034171547,0.02581857171859635,0.01567,0,0.022070000000000003,28733773.0,0,False,0.01860800000000005,0.019379999999999675,0.027390399999999867,-17.81899628,-0.2907443286332152,0.027020000000000002,0,0.02747,0,7769422.0,False,0.027690000000000003,0.02706200000000007,0.02675428571428538,0.026541054688217727,0.02674667900960278,0.02678,0.02638279999999987
10,STMX/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,trailing_stop_loss,0.02341,0.02457,0.026948867020146768,0.02912239761643205,0.017130000000000003,1,0.01915,66779345.0,0,False,0.025076000000000053,0.025851428571428244,0.029863199999999864,-7.00325208,-0.11426819489646714,0.017720000000000003,0,0.01863,0,8984302.0,False,0.019270000000000002,0.01802400000000005,0.020125714285713962,0.02611845745608406,0.022507884949475466,0.015250000000000001,0.027775199999999868
9,STMX/USDT:USDT,2021-05-11 13:00:00+00:00,second_buy,trailing_stop_loss,0.05086,0.051840000000000004,0.04908486258319509,0.04739307441595774,0.048740000000000006,1,0.04893,70702456.0,0,False,0.04985999999999999,0.0495614285714283,0.04708839999999981,32.45325688,0.5298665605591358,0.027240000000000004,1,0.02347,1,37011770.0,False,0.027260000000000003,0.02675000000000005,0.027465714285713958,0.02992018942574661,0.028366842841991632,0.023370000000000002,0.030335999999999867
15,STMX/USDT:USDT,2021-06-23 17:30:00+00:00,second_buy,trailing_stop_loss,0.01331,0.013330000000000002,0.013388752544439095,0.013477061222803743,0.013070000000000002,1,0.013070000000000002,12982413.0,0,False,0.01330800000000008,0.013344285714285304,0.013568399999999868,-18.95832063,-0.30938014944191033,0.01631,0,0.0167,0,49696901.0,False,0.01674,0.016550000000000075,0.016548571428571017,0.016294721863599503,0.016462127567201872,0.01615,0.016237999999999878
8,STMX/USDT:USDT,2021-04-27 11:15:00+00:00,second_buy,trailing_stop_loss,0.05088,0.05138,0.05033305914309985,0.04987289815217827,0.05088,0,0.051250000000000004,6060125.0,0,False,0.05073400000000002,0.05053142857142824,0.050045999999999875,3.77984284,0.06170065130401099,0.04607000000000001,0,0.04707,0,31028312.0,False,0.0473,0.045641999999999995,0.045267142857142596,0.04396809454944617,0.044941900181698635,0.045840000000000006,0.0435935999999998
6,STMX/USDT:USDT,2021-04-18 03:45:00+00:00,second_buy,trailing_stop_loss,0.05473000000000001,0.05507000000000001,0.059172269368044005,0.06184840241659647,0.036750000000000005,1,0.04916,48682434.0,0,False,0.057076000000000085,0.058457142857142534,0.06321559999999991,9.70965952,0.15845507028956743,0.03959,0,0.0402,0,5982144.0,False,0.0402,0.03947200000000005,0.0393142857142854,0.03879423813105421,0.03931368856354092,0.039540000000000006,0.03911399999999988
5,STMX/USDT:USDT,2021-04-09 09:45:00+00:00,second_buy,trailing_stop_loss,0.07583000000000001,0.07633000000000001,0.07613489673033559,0.076343040582299,0.07540000000000001,0,0.07627,3945544.0,0,False,0.07582600000000005,0.07592999999999976,0.07647319999999988,23.87733823,0.3897719914500767,0.05936,0,0.05471,1,54685862.0,False,0.05947,0.059644000000000086,0.06027571428571397,0.06286347460992418,0.06099268198041564,0.051000000000000004,0.06391479999999991
4,STMX/USDT:USDT,2021-04-05 12:15:00+00:00,second_buy,trailing_stop_loss,0.09452,0.09859000000000001,0.09186231363845579,0.08923049453249589,0.09366000000000001,0,0.09649,34056801.0,0,False,0.09360599999999998,0.0925114285714285,0.08851999999999995,12.35597476,0.20174175395468608,0.07463,0,0.07557000000000001,0,13261708.0,False,0.07587,0.07368,0.0734742857142855,0.07087501545587703,0.07275335912098305,0.07366,0.07083679999999991
3,STMX/USDT:USDT,2021-04-02 14:45:00+00:00,second_buy,trailing_stop_loss,0.07938,0.08700000000000001,0.07500275275240188,0.07190508279430982,0.07854000000000001,0,0.08611,170341609.0,0,False,0.07726799999999999,0.0760342857142857,0.0707904,-6.38263875,-0.10420803182527472,0.09051000000000001,0,0.09164000000000001,0,16363361.0,False,0.093,0.09041399999999997,0.09084571428571422,0.08765682584851946,0.08959830433034362,0.09028000000000001,0.08743079999999996
2,STMX/USDT:USDT,2021-03-31 08:15:00+00:00,second_buy,trailing_stop_loss,0.06339,0.06429,0.0628459786565394,0.06202061106492404,0.05654000000000001,1,0.061360000000000005,109580458.0,0,False,0.06368999999999998,0.0632885714285714,0.06214520000000007,-22.63894609,-0.3694601650045567,0.07505,0,0.07938,0,68472062.0,False,0.07994000000000001,0.07443399999999999,0.07387571428571427,0.07076868941785461,0.07298325325283858,0.07485,0.06999720000000001
1,STMX/USDT:USDT,2021-03-24 00:00:00+00:00,second_buy,trailing_stop_loss,0.05133000000000001,0.05135000000000001,0.052589490804463554,0.05286721266363711,0.05061,0,0.050800000000000005,3850815.0,1,False,0.051398000000000076,0.052015714285714276,0.05401200000000004,-18.48247808,-0.3015682849604128,0.06368,0,0.06465,0,31344237.0,False,0.06547,0.06306999999999999,0.0629828571428571,0.0616959236858176,0.06264719392067397,0.06329,0.061851200000000064
7,STMX/USDT:USDT,2021-04-24 02:15:00+00:00,second_buy,trailing_stop_loss,0.042460000000000005,0.04259,0.04122296804209868,0.040292974807120185,0.041170000000000005,1,0.041260000000000005,10662744.0,0,False,0.04174800000000005,0.04158571428571396,0.04022839999999987,-14.83025812,-0.24213575171452328,0.050550000000000005,0,0.050800000000000005,0,6415142.0,False,0.05093,0.05051000000000002,0.050302857142856816,0.04976273000435253,0.05016634262366346,0.0505,0.04996239999999988
16,STMX/USDT:USDT,2021-06-29 05:30:00+00:00,second_buy,trailing_stop_loss,0.01788,0.01793,0.017850943657796516,0.017532692188429764,0.017750000000000002,1,0.01776,20919278.0,0,False,0.017980000000000072,0.018017142857142447,0.01756959999999988,-17.85007926,-0.2912838765585104,0.02108,0,0.02099,0,84990181.0,False,0.0213,0.020772000000000086,0.020841428571428157,0.02094353536600905,0.02090181326619201,0.020810000000000002,0.020931199999999865
17,STMX/USDT:USDT,2021-07-02 03:45:00+00:00,second_buy,trailing_stop_loss,0.021730000000000003,0.02222,0.021938393274683762,0.02168008458085204,0.02161,1,0.021890000000000003,98611819.0,0,False,0.022088000000000076,0.022065714285713876,0.021575999999999852,12.10533387,0.19755926021192396,0.017040000000000003,1,0.01719,0,23698744.0,False,0.01729,0.01696000000000001,0.0168871428571424,0.016649706843099868,0.01681389903689776,0.017,0.016599199999999866
18,STMX/USDT:USDT,2021-07-26 01:30:00+00:00,second_buy,trailing_stop_loss,0.01727,0.017410000000000002,0.01695752534594455,0.016744920132973136,0.01718,0,0.01737,15258152.0,0,False,0.017166000000000008,0.017061428571428113,0.016676399999999866,-22.88732875,-0.3735392661976576,0.022930000000000002,0,0.023010000000000003,0,69792789.0,False,0.023430000000000003,0.022562000000000016,0.022381428571428167,0.021513835235112782,0.022060882448413862,0.02287,0.021283999999999855
33,STMX/USDT:USDT,2022-02-27 16:00:00+00:00,second_buy,trailing_stop_loss,0.01416,0.014260000000000002,0.014165281831573132,0.014161825407622907,0.014150000000000001,0,0.014240000000000001,9289133.0,0,False,0.014150000000000459,0.014125714285713643,0.014212799999999836,-11.58277096,-0.18899977904521317,0.01682,1,0.01683,0,4685570.0,False,0.01685,0.01674800000000049,0.01670857142857076,0.016561103438409615,0.016658279420852434,0.016800000000000002,0.016536799999999848
32,STMX/USDT:USDT,2022-02-04 20:15:00+00:00,second_buy,trailing_stop_loss,0.015940000000000003,0.015960000000000002,0.015885601746380085,0.015831046922543255,0.0159,0,0.01592,6914204.0,0,False,0.01587000000000044,0.01586428571428503,0.015841999999999825,5.28721466,0.08626889791069266,0.014110000000000001,0,0.014260000000000002,0,7487564.0,False,0.014260000000000002,0.014214000000000443,0.014262857142856494,0.01422014866046283,0.014262250471866763,0.014100000000000001,0.014207999999999827
31,STMX/USDT:USDT,2022-01-23 09:30:00+00:00,second_buy,trailing_stop_loss,0.013380000000000001,0.013430000000000001,0.013107519576535855,0.012892175017444284,0.013340000000000001,1,0.013410000000000002,6955728.0,0,False,0.013260000000000419,0.013199999999999315,0.012806399999999803,-10.82059458,-0.17658780126438486,0.015540000000000002,0,0.015620000000000002,0,12783095.0,False,0.01563,0.015528000000000411,0.015514285714285045,0.015354359643972205,0.015441990962355042,0.0155,0.01531879999999981
30,STMX/USDT:USDT,2021-12-09 15:00:00+00:00,second_buy,trailing_stop_loss,0.02721,0.02722,0.027020562950621583,0.02692457367203502,0.026600000000000002,1,0.02695,55205987.0,0,False,0.02714600000000044,0.027092857142856554,0.026960399999999815,31.43316362,0.5129695401601,0.013030000000000002,0,0.013170000000000001,0,11916018.0,False,0.013240000000000002,0.013062000000000417,0.013041428571427885,0.012767545655574773,0.012933854627835665,0.013030000000000002,0.012677199999999804
29,STMX/USDT:USDT,2021-12-04 19:45:00+00:00,second_buy,trailing_stop_loss,0.024950000000000003,0.02519,0.024650736580417616,0.02442723381714073,0.02493,0,0.0251,11614578.0,1,False,0.024858000000000383,0.024789999999999392,0.024370799999999793,-6.98492917,-0.1139793926957342,0.024650000000000002,0,0.027420000000000003,0,89569321.0,False,0.027420000000000003,0.024960000000000402,0.024729999999999412,0.024722324282316445,0.024842477801273227,0.024540000000000003,0.024705599999999803
28,STMX/USDT:USDT,2021-11-25 12:45:00+00:00,second_buy,trailing_stop_loss,0.03327,0.03355,0.03364180429290062,0.03360180043897601,0.033240000000000006,1,0.0335,36944189.0,0,False,0.033616000000000416,0.03356285714285655,0.033811199999999826,16.45520158,0.26853726865269373,0.024450000000000003,1,0.02441,1,30306940.0,False,0.024530000000000003,0.024248000000000387,0.024141428571427957,0.023996757651095327,0.02402321612047535,0.024200000000000003,0.023727199999999803
27,STMX/USDT:USDT,2021-10-31 01:15:00+00:00,second_buy,trailing_stop_loss,0.03,0.030090000000000002,0.030058163627008853,0.030092262608033975,0.02995,1,0.03002,7991715.0,0,False,0.030020000000000206,0.030094285714285133,0.030217599999999803,-7.99441372,-0.1304387308253649,0.034230000000000003,0,0.03393,1,24313420.0,False,0.03432,0.034052000000000436,0.03393142857142798,0.033330905057111705,0.03372897679108997,0.03386,0.033256399999999825
26,STMX/USDT:USDT,2021-10-09 11:30:00+00:00,second_buy,trailing_stop_loss,0.03812,0.03823,0.03962339230062409,0.039958813333561924,0.03713,1,0.037180000000000005,89948222.0,0,False,0.03916600000000001,0.039659999999999515,0.04037919999999984,11.9770679,0.1954302077845201,0.029810000000000003,0,0.030220000000000004,0,9399370.0,False,0.030230000000000003,0.029736000000000196,0.029717142857142293,0.029676231756985194,0.02973617088539321,0.029790000000000004,0.02963759999999979
25,STMX/USDT:USDT,2021-10-03 17:30:00+00:00,second_buy,trailing_stop_loss,0.030430000000000002,0.030490000000000003,0.030349448090515336,0.030378133710655224,0.030340000000000002,0,0.03037,5085238.0,0,False,0.030316,0.03028428571428523,0.030427599999999812,-17.77910645,-0.2901485159150244,0.03758,0,0.038650000000000004,0,85559290.0,False,0.038700000000000005,0.037751999999999994,0.037635714285713835,0.03603596653897218,0.03704064399126147,0.037570000000000006,0.03559559999999982
24,STMX/USDT:USDT,2021-09-07 15:45:00+00:00,second_buy,trailing_stop_loss,0.03271,0.035730000000000005,0.03654314021872207,0.03834524479653392,0.03259,0,0.03479,69172202.0,0,False,0.03420000000000013,0.035645714285713885,0.03883239999999982,9.43874224,0.15404184464375328,0.029050000000000003,0,0.02902,0,6273405.0,False,0.029070000000000002,0.028785999999999996,0.028738571428570947,0.028627927573006997,0.028800056430715558,0.028940000000000004,0.028698399999999822
23,STMX/USDT:USDT,2021-09-05 00:00:00+00:00,second_buy,trailing_stop_loss,0.055940000000000004,0.05784,0.04912240905323617,0.04693134434745597,0.053750000000000006,0,0.05586000000000001,473396270.0,0,False,0.05146400000000014,0.04965428571428533,0.045911199999999826,22.4309204,0.3660819654811921,0.030390000000000004,0,0.03261,1,86066209.0,False,0.033960000000000004,0.034964000000000134,0.036398571428571024,0.03862966438025664,0.036861892985762444,0.030050000000000004,0.03906399999999983
22,STMX/USDT:USDT,2021-09-01 05:45:00+00:00,second_buy,trailing_stop_loss,0.03467,0.034850000000000006,0.034799937327660374,0.03456984480812593,0.03461,1,0.034730000000000004,12211596.0,0,False,0.03491800000000011,0.03490428571428534,0.03480119999999982,-21.40467951,-0.34943686267743085,0.04326000000000001,0,0.045140000000000007,0,241384209.0,False,0.045660000000000006,0.04324800000000012,0.04277571428571391,0.04067285052786667,0.042175410133919816,0.04317000000000001,0.04050079999999981
21,STMX/USDT:USDT,2021-08-17 20:15:00+00:00,second_buy,trailing_stop_loss,0.030140000000000004,0.030230000000000003,0.030564721640664122,0.03094165756302553,0.029540000000000004,1,0.029630000000000004,38168502.0,0,False,0.030202000000000107,0.030415714285713887,0.030990799999999843,-13.12527278,-0.21416951906593829,0.03359,0,0.035070000000000004,0,218875553.0,False,0.035250000000000004,0.033740000000000124,0.033618571428571054,0.0332563856531947,0.03350073531349758,0.033510000000000005,0.03311719999999982
20,STMX/USDT:USDT,2021-08-08 17:15:00+00:00,second_buy,trailing_stop_loss,0.025230000000000002,0.02528,0.025611612833939666,0.02598781307173776,0.024620000000000003,1,0.024720000000000002,39893583.0,0,False,0.025392000000000064,0.025442857142856757,0.026130799999999815,-20.71904717,-0.338167299586645,0.032310000000000005,0,0.032470000000000006,0,65720687.0,False,0.032490000000000005,0.031802000000000115,0.031447142857142445,0.03084407057992346,0.031236269119027632,0.03202,0.030587199999999846
19,STMX/USDT:USDT,2021-07-31 02:30:00+00:00,second_buy,trailing_stop_loss,0.022480000000000003,0.022660000000000003,0.022482314843366654,0.022470745578625318,0.022480000000000003,0,0.02254,15742822.0,0,False,0.022416000000000026,0.022448571428571044,0.02251079999999986,-15.60520276,-0.2546956186442948,0.026560000000000004,0,0.026770000000000002,0,34587564.0,False,0.026990000000000004,0.026590000000000048,0.026408571428571052,0.025818298300018885,0.026205269510570797,0.026500000000000003,0.025678799999999825
35,STMX/USDT:USDT,2022-03-28 13:45:00+00:00,second_buy,trailing_stop_loss,0.02169,0.02177,0.021679868904394255,0.02167878865995819,0.021650000000000003,0,0.02171,25819782.0,0,False,0.021640000000000503,0.021641428571427885,0.02169439999999985,-13.41646657,-0.2189516141972136,0.02339,0,0.0235,0,31976099.0,False,0.023520000000000003,0.023624000000000568,0.023715714285713597,0.023943099232228114,0.023792888985752707,0.02322,0.024009999999999837
1743,ETC/USDT:USDT,2021-02-05 22:15:00+00:00,second_buy,trailing_stop_loss,8.56,8.786,8.380690111978149,8.261233392059006,8.514,0,8.699,604197.01,0,False,8.47379999999995,8.446571428571364,8.202399999999987,-13.67105651,-0.22314036668845527,10.52,1,10.43,0,282207.85,False,10.629,10.41279999999995,10.226428571428512,9.924998427409422,10.127437626484861,10.409,9.886719999999986
74,STMX/USDT:USDT,2024-07-23 11:30:00+00:00,second_buy,trailing_stop_loss,0.00623,0.006350000000000001,0.006243099691372898,0.006085591139086137,0.00623,1,0.0063100000000000005,465644381.0,0,False,0.0062680000000011294,0.006295714285713702,0.0060628000000000236,-22.85938119,-0.3729897296720078,0.00829,0,0.008350000000000002,0,747344533.0,False,0.00837,0.008116000000001147,0.00790428571428513,0.007456251827651602,0.007764455616593773,0.008230000000000001,0.00730480000000002
76,STMX/USDT:USDT,2024-08-11 07:00:00+00:00,second_buy,trailing_stop_loss,0.0064,0.0064,0.006388375042822844,0.006396326998879549,0.00638,0,0.00638,30067288.0,0,False,0.006392000000001128,0.006389999999999438,0.006392400000000007,-1.27739383,-0.020844296141472717,0.00636,0,0.006450000000000001,0,571236304.0,False,0.00649,0.006338000000001123,0.006312857142856599,0.006270542244055939,0.006310011506533522,0.00634,0.006254800000000008
1163,1000SHIB/USDT:USDT,2021-05-13 01:30:00+00:00,second_buy,trailing_stop_loss,0.018625,0.020200000000000003,0.019029795039935446,0.019859462850397795,0.018608,0,0.020017,1132999501.0,0,False,0.018799999999999976,0.018471857142857127,0.01952315999999998,-1.09879919,-0.017932605581365304,0.0188,0,0.019183,0,1463180968.0,False,0.019433,0.01826959999999997,0.01806842857142856,0.017774089558658487,0.017842253350715407,0.018456,0.017198639999999998
1162,1000SHIB/USDT:USDT,2021-05-12 19:15:00+00:00,second_buy,trailing_stop_loss,0.020904,0.020935,0.02132975181445426,0.0236743949446427,0.018930000000000002,0,0.019729,2894588989.0,0,False,0.018564199999999982,0.019082571428571414,0.024535319999999982,-1.71736497,-0.028023817320347776,0.018253,0,0.018630999999999998,0,795458724.0,False,0.018925,0.018220999999999977,0.018385428571428556,0.01984685987842962,0.01885030322901462,0.017855,0.01951163999999998
1161,1000SHIB/USDT:USDT,2021-05-11 10:00:00+00:00,second_buy,trailing_stop_loss,0.031685,0.032124,0.032118148223050653,0.032675071763655826,0.031032999999999998,0,0.031487,402326582.0,1,False,0.032049399999999964,0.0316562857142857,0.033222,16.95892803,0.27681870779875134,0.025672999999999998,1,0.022466,1,2722351333.0,False,0.025876,0.024881399999999984,0.025145714285714264,0.02661416043264656,0.025627574003815927,0.021588,0.02687355999999999
1159,DYDX/USDT:USDT,2024-08-15 02:45:00+00:00,second_buy,trailing_stop_loss,1.066,1.068,1.0635294058065017,1.0622037411722995,1.063,0,1.066,263413.5,0,False,1.063200000000016,1.0637142857144146,1.0615199999999563,4.32026048,0.07055363512627563,0.982,0,0.994,0,1909937.2,False,0.994,0.9812000000000186,0.9784285714286961,0.9759789312682637,0.9788012246316143,0.981,0.976439999999959
1158,DYDX/USDT:USDT,2024-07-08 01:00:00+00:00,second_buy,trailing_stop_loss,1.233,1.24,1.2478382095359697,1.2566751244082117,1.22,1,1.226,1227912.2,1,False,1.2428000000000192,1.2457142857144128,1.2583999999999569,8.8792779,0.144994552464373,1.054,1,1.052,0,104363.4,False,1.055,1.050800000000018,1.0495714285715572,1.0454811060054423,1.0479362704562032,1.051,1.044039999999956
1157,DYDX/USDT:USDT,2024-06-07 04:45:00+00:00,second_buy,trailing_stop_loss,2.173,2.174,2.166587109685327,2.1671899300428303,2.168,0,2.169,103955.9,1,False,2.171000000000018,2.1658571428572753,2.1686799999999544,26.09591695,0.4268725526847238,1.24,0,1.2469999999999999,0,706486.6,False,1.2530000000000001,1.2330000000000196,1.2281428571429847,1.221786615296747,1.227279849535318,1.239,1.218879999999955
1164,1000SHIB/USDT:USDT,2021-05-13 17:00:00+00:00,second_buy,trailing_stop_loss,0.017742,0.017938,0.017882146794887113,0.017890617281674313,0.016562,1,0.01692,1902208611.0,1,False,0.017827799999999977,0.01781099999999999,0.017536319999999998,-20.07462614,-0.32755794540383054,0.021075,0,0.021561,0,1159666020.0,False,0.02196,0.020274999999999967,0.019645571428571425,0.018531390721066066,0.01928438117806084,0.021039,0.01808363999999999
1156,DYDX/USDT:USDT,2024-04-20 17:30:00+00:00,second_buy,trailing_stop_loss,2.362,2.385,2.331443226480045,2.3092434461482223,2.3609999999999998,0,2.38,446540.4,0,False,2.352600000000018,2.3465714285715604,2.299199999999961,5.20125192,0.08512013828562238,2.189,0,2.189,0,702218.6,False,2.197,2.183800000000019,2.180714285714418,2.1698627542220357,2.1774679835777913,2.185,2.1743999999999555
1154,DYDX/USDT:USDT,2024-02-29 00:45:00+00:00,second_buy,trailing_stop_loss,3.384,3.445,3.397549162861565,3.4004619565065095,3.374,0,3.439,701623.0,0,False,3.400000000000002,3.4035714285715577,3.3607199999999637,-12.57142877,-0.20557342549249655,4.076,0,4.062,0,609729.2,False,4.09,4.070200000000004,4.0704285714287,4.000858998378902,4.056790243956848,4.035,4.019879999999959
1153,DYDX/USDT:USDT,2024-01-03 12:15:00+00:00,second_buy,trailing_stop_loss,2.96,2.961,2.956660527990617,3.0167697399070756,2.055,1,2.476,20736059.1,0,False,2.895800000000013,2.946714285714425,3.0476399999999546,-15.43777101,-0.2526803750700528,3.073,0,3.095,0,1246106.8,False,3.1,3.0604000000000218,3.055000000000141,3.026709331574351,3.051008622349816,3.065,3.0215999999999514
1152,DYDX/USDT:USDT,2023-12-24 02:15:00+00:00,second_buy,trailing_stop_loss,3.202,3.221,3.17345764743081,3.1614308820043773,3.198,0,3.206,893420.5,0,False,3.1862000000000097,3.175285714285853,3.1542399999999544,9.49965806,0.15529075436480727,3.024,0,2.96,1,4488805.1,False,3.028,3.016400000000013,3.0365714285715684,3.0600313190996418,3.0440533512616383,2.9,3.0722399999999546
1151,DYDX/USDT:USDT,2023-11-30 04:15:00+00:00,second_buy,trailing_stop_loss,3.226,3.23,3.2094204268721582,3.2129893512268413,3.213,0,3.217,358500.8,0,False,3.202400000000002,3.2051428571429925,3.2188799999999493,-1.58080995,-0.02588865635427486,3.2720000000000002,0,3.317,0,3047306.0,False,3.319,3.2470000000000097,3.235571428571567,3.205601018816692,3.2276477687694562,3.26,3.185159999999953
1150,DYDX/USDT:USDT,2023-11-13 00:45:00+00:00,second_buy,trailing_stop_loss,3.254,3.2880000000000003,3.2370932605554823,3.239464621416584,3.242,0,3.286,1506598.4,0,False,3.2285999999999953,3.2257142857144245,3.244159999999945,-13.76633385,-0.22546145530998185,3.847,0,3.942,0,4420427.8,False,3.964,3.7991999999999964,3.756285714285854,3.611689761738067,3.7169221847515663,3.838,3.580239999999948
1149,DYDX/USDT:USDT,2023-10-23 12:15:00+00:00,second_buy,trailing_stop_loss,2.061,2.063,2.0629189179829286,2.054339885558558,2.054,0,2.059,463231.9,0,False,2.060799999999994,2.062285714285843,2.057679999999942,-20.5413549,-0.3362411032261553,2.7199999999999998,0,2.737,0,1966102.8,False,2.7560000000000002,2.694399999999993,2.685142857142996,2.6691537423323646,2.683770000325688,2.717,2.659359999999943
1155,DYDX/USDT:USDT,2024-03-06 12:30:00+00:00,second_buy,trailing_stop_loss,4.062,4.26,4.087899437194256,4.0199805540545395,4.012,0,4.259,4905087.2,0,False,4.1048000000000044,4.095571428571557,4.036399999999959,28.12407946,0.4591395231800874,2.62,0,2.576,1,1111615.8,False,2.62,2.608200000000018,2.674142857142988,2.7929194244022026,2.7127603529886475,2.55,2.8159599999999587
1165,1000SHIB/USDT:USDT,2021-05-14 09:00:00+00:00,second_buy,trailing_stop_loss,0.020415,0.020648,0.02060245319974025,0.020459353333852,0.020300000000000002,1,0.020565,223279054.0,0,False,0.020661199999999963,0.02073985714285715,0.02038155999999998,11.04520164,0.1802296308940206,0.014797,0,0.015653999999999998,0,2204935466.0,False,0.01583,0.014149199999999973,0.013781571428571436,0.014186489214128906,0.013945359670124493,0.014384,0.014151919999999962
1166,1000SHIB/USDT:USDT,2021-05-17 01:15:00+00:00,second_buy,trailing_stop_loss,0.016375,0.0165,0.016372073059429375,0.015793041834839084,0.015676,1,0.015698,1864589555.0,0,False,0.016565599999999975,0.016886285714285725,0.015049239999999965,26.4177601,0.43108140581635734,0.010672,1,0.009256,1,2646230763.0,False,0.01072,0.010484199999999997,0.010782857142857169,0.012182053853873599,0.011325731891816746,0.009215,0.012416559999999964
1167,1000SHIB/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,trailing_stop_loss,0.009257,0.01,0.01072315775461417,0.01182849430914222,0.0063,1,0.007409,4504280764.0,0,False,0.009903399999999998,0.010045428571428597,0.012192519999999962,-11.4625906,-0.18704305064265023,0.009257,0,0.007409,1,4504280764.0,False,0.01,0.009903399999999998,0.010045428571428597,0.01182849430914222,0.01072315775461417,0.0063,0.012192519999999962
1184,1000SHIB/USDT:USDT,2021-09-16 21:00:00+00:00,second_buy,trailing_stop_loss,0.008111,0.008114,0.007955799534247458,0.007643312633678365,0.00786,1,0.007951,1471639527.0,0,False,0.008061999999999942,0.008073285714285864,0.0075461599999999355,-7.98863401,-0.1303446061872463,0.008520000000000002,0,0.008733,0,2115025699.0,False,0.008737,0.008511399999999943,0.008409000000000156,0.008205329143078307,0.008339800302869562,0.008494999999999999,0.00815851999999994
1183,1000SHIB/USDT:USDT,2021-09-09 16:45:00+00:00,second_buy,trailing_stop_loss,0.007153,0.007201,0.007111882659878238,0.007059453193216708,0.007082,0,0.007176,490910359.0,0,False,0.0071411999999999465,0.00714042857142871,0.007027039999999937,-10.69932055,-0.17458329695100483,0.007679,0,0.00783,0,5365669335.0,False,0.008017,0.007477599999999943,0.0073920000000001485,0.006967444452030033,0.007203716335452799,0.007618,0.0068436399999999365
1182,1000SHIB/USDT:USDT,2021-09-07 17:00:00+00:00,second_buy,trailing_stop_loss,0.006162,0.006195,0.006020849477127637,0.006267869870452899,0.006081,0,0.006127,1037290986.0,0,False,0.006025599999999942,0.005835142857142992,0.0063705999999999355,-13.77929298,-0.22483567791594497,0.006390000000000001,0,0.007349,0,5629280873.0,False,0.0074600000000000005,0.006536399999999942,0.00637042857142871,0.00612380313986003,0.006332816298807403,0.006327999999999999,0.006041399999999935
1181,1000SHIB/USDT:USDT,2021-09-07 15:00:00+00:00,second_buy,trailing_stop_loss,0.006526,0.006546,0.006446930637624483,0.006671351296397315,0.004737,1,0.0048259999999999996,5852871312.0,0,False,0.006293999999999941,0.006457857142857278,0.006718999999999936,-9.14810204,-0.1492703077717487,0.004922999999999999,0,0.005042,1,3602267890.0,False,0.005398,0.005564399999999942,0.005920285714285849,0.006431224362480552,0.006033317202086168,0.004363,0.006570479999999935
1180,1000SHIB/USDT:USDT,2021-08-08 02:00:00+00:00,second_buy,trailing_stop_loss,0.008185999999999999,0.008305,0.008065208438106843,0.007722302388241283,0.008156,1,0.008243,1960897406.0,0,False,0.008360599999999947,0.008349714285714413,0.007592839999999937,20.64316934,0.3368539150906943,0.006496999999999999,0,0.006522,1,1385124363.0,False,0.006658,0.006699199999999942,0.0067450000000001354,0.0068189794001091006,0.006741645299010752,0.006423,0.006797999999999936
1179,1000SHIB/USDT:USDT,2021-06-29 11:15:00+00:00,second_buy,trailing_stop_loss,0.009524,0.009648,0.009154920788416251,0.008865449776478351,0.009441,1,0.009533,1909176644.0,1,False,0.009378599999999961,0.009316571428571516,0.008781919999999959,14.34814023,0.2341272586386052,0.007137999999999999,0,0.007212,0,392131898.0,False,0.007215,0.0071507999999999485,0.007147857142857269,0.007042395386718835,0.007103572750982191,0.007102,0.006995759999999937
