,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short-large-rl (exit),volume (exit),sma-07 (exit),open (exit),short-small-rl (exit),low (exit),long-small-rl (exit),sma-compare (exit),long-large-rl (exit),long_jcrosk (exit),short-bid-rl (exit),sma-05 (exit),close (exit),ema-12 (exit),sma-25 (exit),short_kdj (exit),mean-grad-hist (exit),high (exit),long-bid-rl (exit),ema-26 (exit)
64,INJ/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,long-exit-profit,22.847,23.15,24.116105263343712,25.021853666332884,18.0,1,20.87,1648577.3,0,False,23.506400000000248,23.989142857142543,25.384839999999993,20.45875027,0.3377435078657765,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,374131.5,26.076571428571103,27.12,do_nothing,26.943,do_nothing,0,go_long,0,go_long,26.54720000000023,27.913,25.507015712383783,25.241880000000002,False,0,28.107,go_long,25.97227450396072
53,INJ/USDT:USDT,2023-10-23 13:15:00+00:00,first_buy,long-exit-profit,10.402,10.548,10.02987279741699,9.848172442461227,10.213,0,10.34,1045874.2,0,False,10.255800000000027,10.11314285714297,9.803239999999988,19.80449817,0.3243076657467045,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,484107.6,13.533142857142977,13.599,do_nothing,13.561,do_nothing,0,go_long,0,go_long,13.576600000000031,13.732,13.505589401599071,13.540679999999984,False,0,13.867,go_long,13.55400113375569
54,INJ/USDT:USDT,2023-10-28 02:45:00+00:00,first_buy,long-exit-profit,13.733,13.761,13.561231728562507,13.512656853332473,13.582,0,13.600999999999999,272390.4,1,False,13.609400000000031,13.559857142857263,13.541479999999984,19.98988245,0.32628176910950235,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,363098.6,17.78242857142867,17.933,do_nothing,17.892,do_nothing,0,go_long,0,go_long,17.88680000000008,18.127,17.508241767408688,17.46671999999998,False,0,18.154,go_long,17.710253593476867
61,INJ/USDT:USDT,2024-01-23 14:15:00+00:00,first_buy,long-exit-profit,30.712,30.854,30.999660659269363,31.576493614251046,30.27,1,30.59,215153.4,0,False,30.83220000000021,30.887857142857133,31.30164000000001,19.93371508,0.3255059217156703,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,338293.7,40.301428571428325,40.609,do_nothing,40.349,do_nothing,0,go_long,0,go_long,40.41300000000016,41.48,39.76928840563427,39.891479999999945,False,0,41.49,go_long,40.26525477249817
55,INJ/USDT:USDT,2023-11-09 11:00:00+00:00,first_buy,long-exit-profit,18.127,18.172,17.762060732941965,17.548149784637673,17.966,1,18.047,248112.2,0,False,17.949800000000078,17.8760000000001,17.498959999999983,19.63884463,0.3294115591519484,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,367103.8,23.948714285714292,24.023,do_nothing,23.94,do_nothing,0,go_long,0,go_long,23.994400000000077,24.297,23.43900557721893,23.411199999999972,False,0,24.37,go_long,23.764680084735936
59,INJ/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,long-exit-profit,36.033,36.078,36.016072732433614,36.6305858389979,27.613,1,31.695,2154315.2,0,False,35.42500000000007,35.87871428571435,36.95288000000002,19.80982842,0.3286366402011734,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,712501.5,40.04385714285714,40.843,do_nothing,40.811,do_nothing,0,go_long,0,go_long,40.30020000000014,42.25,39.00658521824561,38.928640000000044,False,0,42.3,go_long,39.858937514619285
56,INJ/USDT:USDT,2023-12-11 22:45:00+00:00,first_buy,long-exit-profit,24.297,24.313,23.82303699477656,23.491227386313824,24.057,1,24.144,256634.6,1,False,24.08120000000008,23.996714285714294,23.457279999999972,20.39256186,0.3375114259497957,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,988118.2,31.34857142857144,31.547,do_nothing,31.453,do_nothing,0,go_long,0,go_long,31.317200000000078,32.415,31.28060968408987,31.28507999999995,False,0,32.859,go_long,31.36920163652864
69,INJ/USDT:USDT,2024-09-04 01:15:00+00:00,first_buy,long-exit-profit,15.694,15.703,15.89769728984212,16.07335559597753,15.004,1,15.318,551883.8,0,False,15.775200000000245,15.818142857142757,16.1358400000001,20.11448975,0.32799679019726685,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,85836.2,20.103142857142846,20.167,do_nothing,20.142,do_nothing,0,go_long,0,go_long,20.15940000000025,20.398,19.73690805878914,19.715000000000106,False,0,20.444,go_long,20.023584483829094
36,INJ/USDT:USDT,2022-10-05 17:30:00+00:00,first_buy,long-exit-profit,1.925,1.948,1.8680640845140855,1.8366099842749566,1.9140000000000001,0,1.941,2128342.2,0,False,1.8996000000000084,1.8807142857142893,1.8248800000000025,22.55146043,0.3673059609509241,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,9832914.9,2.4308571428571457,2.5300000000000002,do_nothing,2.5060000000000002,do_nothing,0,go_long,0,go_long,2.4558000000000053,2.637,2.352901124711411,2.3338400000000026,False,0,2.668,go_long,2.4180663835838017
41,INJ/USDT:USDT,2023-01-25 14:30:00+00:00,first_buy,long-exit-profit,2.321,2.347,2.030638547314286,1.9569115439062659,2.179,0,2.336,8976424.8,0,False,2.0914000000000303,2.045142857142865,1.9235200000000026,20.09041882,0.32778940299151177,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,2738994.3,2.9321428571428654,3.072,do_nothing,3.006,do_nothing,0,go_long,0,go_long,2.9680000000000315,3.111,2.8416144881616954,2.8061999999999987,False,0,3.12,go_long,2.910803167709856
398,NEO/USDT:USDT,2023-03-09 20:30:00+00:00,first_buy,long-exit-profit,10.147,10.195,10.393973301774734,10.534335870184252,10.0,1,10.083,259547.59,0,False,10.235600000000286,10.307285714285019,10.638280000000202,20.33859106,0.3314312389276372,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,366220.81,13.234428571427856,13.156,do_nothing,13.057,do_nothing,0,go_long,0,go_long,13.328800000000252,13.482,12.965152327097002,12.903360000000184,False,1,13.543,go_long,13.125282461376646
405,NEO/USDT:USDT,2023-11-04 23:00:00+00:00,first_buy,long-exit-profit,11.422,11.5,11.277444708171073,11.163695838110323,11.402,0,11.444,172253.9,0,False,11.352800000000313,11.326857142856474,11.134440000000298,21.82531215,0.3554542796550927,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,499963.47,15.53614285714205,15.772,do_nothing,15.606,do_nothing,0,go_long,0,go_long,15.698200000000321,16.161,14.973656358128236,14.829360000000241,False,0,16.257,go_long,15.345471269923287
408,NEO/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,long-exit-profit,16.795,16.964,17.54943390924023,18.219775816024224,14.526,1,15.781,1585175.34,0,False,17.08440000000039,17.35514285714213,18.39800000000021,20.02133595,0.3266161786919473,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,676179.51,20.551428571427838,20.73,do_nothing,20.587,do_nothing,0,go_long,0,go_long,20.646800000000407,20.968,18.886394894743127,18.42548000000021,False,1,21.138,go_long,19.75742909688159
404,NEO/USDT:USDT,2023-10-27 07:00:00+00:00,first_buy,long-exit-profit,8.48,8.581,8.406207819188944,8.335944771194526,8.439,0,8.552,346433.94,0,False,8.44040000000031,8.42385714285648,8.323920000000289,20.12296669,0.32788524128302343,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,172573.0,11.294714285713615,11.328,do_nothing,11.323,do_nothing,0,go_long,0,go_long,11.314200000000312,11.42,11.141271505159148,11.110040000000296,False,0,11.461,go_long,11.24716192783854
403,NEO/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,long-exit-profit,7.441,7.449,7.34069893406455,7.472929873221655,6.244,1,6.313,476875.77,0,False,7.243600000000262,7.339142857142191,7.504920000000295,19.94233981,0.3249529045520572,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,150425.75,8.39985714285648,8.447,do_nothing,8.415,do_nothing,0,go_long,0,go_long,8.40360000000031,8.479,8.318660352890088,8.312240000000289,False,0,8.498,go_long,8.37970014995057
401,NEO/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,8.506,8.507,8.380156689972253,8.61902445929012,6.8,1,7.126,1185815.75,0,False,8.225800000000252,8.331571428570774,8.711480000000272,20.03851079,0.32631973914790713,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,143437.67,9.439285714285052,9.47,do_nothing,9.443,do_nothing,0,go_long,1,go_long,9.442400000000273,9.504,9.241206903023823,9.219560000000271,False,1,9.591,go_long,9.371660293642899
35,INJ/USDT:USDT,2022-09-18 21:15:00+00:00,first_buy,long-exit-profit,1.554,1.554,1.5475314478171935,1.5692204653435178,1.413,1,1.451,1154222.7,0,False,1.5336000000000016,1.5440000000000036,1.5735600000000016,20.39938771,0.332586017999339,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,2838021.1,1.8655714285714322,1.896,do_nothing,1.88,do_nothing,0,go_long,1,go_long,1.8788000000000082,1.925,1.828258783016953,1.8179600000000025,False,0,1.9300000000000002,go_long,1.854803008971192
396,NEO/USDT:USDT,2023-02-19 12:45:00+00:00,first_buy,long-exit-profit,10.51,10.577,10.23581510769834,10.053040588408795,10.396,0,10.575,245819.45,0,False,10.368600000000345,10.324857142856407,9.9831600000002,20.46302107,0.3333884315679102,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,844846.1,13.740142857142132,13.812,do_nothing,13.803,do_nothing,0,go_long,0,go_long,13.794400000000346,14.116,13.274264139672427,13.29712000000021,False,0,14.168,go_long,13.689554693542151
395,NEO/USDT:USDT,2022-10-13 07:15:00+00:00,first_buy,long-exit-profit,7.714,7.715,7.766497655813715,7.831216695874272,7.609,1,7.631,63871.37,0,False,7.72100000000043,7.753857142856451,7.836080000000226,21.55807402,0.3514624097930083,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,243313.92,10.253428571427836,10.271,do_nothing,10.265,do_nothing,0,go_long,0,go_long,10.308800000000343,10.509,10.011283835481498,9.9500800000002,False,0,10.529,go_long,10.174145127279857
406,NEO/USDT:USDT,2024-03-01 10:45:00+00:00,first_buy,long-exit-profit,16.162,16.194,15.404937228396628,15.029829961229849,15.725999999999999,1,15.732,399605.46,0,False,15.759400000000321,15.631714285713477,14.88540000000024,20.39149142,0.332853991662283,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,965262.16,21.10128571428495,21.259,do_nothing,21.17,do_nothing,0,go_long,0,go_long,21.217400000000378,21.474,20.401787806763288,20.415760000000226,False,0,21.572,go_long,20.871132097601027
33,INJ/USDT:USDT,2022-08-28 23:30:00+00:00,first_buy,long-exit-profit,1.542,1.5430000000000001,1.553908280002689,1.5658111616715615,1.506,1,1.5110000000000001,115335.7,1,False,1.5430000000000006,1.548142857142859,1.5699600000000011,20.45118211,0.3336395479561265,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,3333690.2,1.900571428571432,1.949,do_nothing,1.939,do_nothing,0,go_long,0,go_long,1.9153999999999987,2.024,1.8698973038315445,1.8532799999999994,False,0,2.05,go_long,1.8974874564673754
79,1000SHIB/USDT:USDT,2022-05-13 04:30:00+00:00,second_buy,roi,0.012879,0.013493999999999999,0.012571977686354662,0.012015799252073618,0.012832999999999999,1,0.013476,641698738.0,0,False,0.012985999999999914,0.012864571428571659,0.011726520000000018,11.76615535,0.19200148208252793,0,go_short,do_nothing,go_long,go_long,go_short,go_short,go_long,0.0,0.01073742857142881,0.010761,do_nothing,0.010761,go_short,0,go_long,0,go_short,0.01074259999999989,0.010761,0.010700075184699448,0.010708559999999995,False,0,0.010761,go_short,0.01072665246116297
229,ALGO/USDT:USDT,2022-05-11 08:00:00+00:00,second_buy,roi,0.4984,0.5249,0.5471365419256332,0.5634310204964394,0.4922,0,0.5245000000000001,18805904.5,0,False,0.5248199999999996,0.537985714285713,0.5702880000000096,18.09401968,0.2952305071663915,1,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,0.0,0.36775714285714145,0.3682,do_nothing,0.3682,go_long,0,go_long,0,go_short,0.367779999999998,0.3682,0.3654725984908255,0.365268000000009,False,1,0.3682,go_short,0.36673019065512646
393,NEO/USDT:USDT,2022-05-11 21:00:00+00:00,first_buy,roi,10.582,10.600999999999999,10.658843402335103,11.11232527496484,10.0,1,10.047,85163.34,0,False,10.47460000000039,10.514571428570735,11.106280000000247,3.31807775,0.05405389121285037,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,0.0,10.586857142856445,10.608,do_nothing,10.608,do_nothing,0,go_long,0,go_long,10.598600000000426,10.608,10.511203467923828,10.500760000000252,False,1,10.608,go_long,10.558456411577573
265,BCH/USDT:USDT,2022-05-11 21:15:00+00:00,second_buy,roi,185.45,194.14,195.58825718074243,202.45087954271497,185.33,1,190.54,26287.92,0,False,191.57200000000157,192.7414285714165,202.65320000000182,3.98810888,0.06526950589979195,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,0.0,178.0542857142741,177.88,do_nothing,177.88,do_nothing,0,go_long,0,go_short,177.9240000000019,177.88,177.4734801267187,177.49640000000173,False,1,177.88,go_short,177.81945970982167
366,ATOM/USDT:USDT,2022-05-11 08:00:00+00:00,second_buy,roi,11.844,11.975999999999999,12.563289765569328,12.97736930947547,11.5,0,11.97,1107197.58,0,False,12.103400000000043,12.295571428571208,13.146560000000491,11.18092028,0.18252834432524545,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,0.0,9.582999999999796,9.578,do_nothing,9.578,do_nothing,0,go_long,0,go_short,9.58320000000001,9.578,9.514803379777701,9.505360000000472,False,1,9.578,go_short,9.551065919683529
288,SOL/USDT:USDT,2021-03-03 00:15:00+00:00,first_buy,roi,13.9628,13.9629,13.832860392552897,13.831203276353277,13.7627,0,13.8386,83368.0,1,False,13.90318,13.862499999999999,13.798408000000002,222.87875577,4.023653331423748,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,go_long,0.0,88.79142857142891,88.66,do_nothing,88.66,do_nothing,0,go_long,1,go_long,88.89399999999766,88.66,88.76785536168691,88.95760000000007,False,1,88.66,go_long,88.71156155631
334,NMR/USDT:USDT,2024-07-17 01:30:00+00:00,second_buy,short-exit-profit,15.153,15.214,15.042849934933423,14.979761556930484,15.086,0,15.116,8656.0,0,False,15.070799999999753,15.055142857142759,15.002600000000003,19.90062313,0.3295266273022178,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,88369.5,10.974999999999904,10.784,do_nothing,9.32,do_nothing,1,go_long,0,go_short,10.871799999999812,10.12,11.222840617252245,11.332160000000009,False,1,10.846,go_short,11.02990989327828
17,AAVE/USDT:USDT,2023-02-19 14:15:00+00:00,second_buy,short-exit-profit,93.47,95.51,92.5833591686665,91.63795636420056,93.38,0,94.91,90130.3,0,False,93.59800000000544,93.447142857146,91.03440000000066,18.48836415,0.32498983284200855,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,54399.3,64.98571428571775,64.81,do_nothing,64.0,do_nothing,1,go_long,0,go_short,64.94400000000567,64.37,65.4369367067596,65.2988000000007,False,1,65.25,go_short,65.04140053916142
234,ALGO/USDT:USDT,2023-02-07 13:15:00+00:00,second_buy,short-exit-profit,0.2753,0.2777,0.27268106311696116,0.2695615706142408,0.2735,1,0.27390000000000003,17074325.9,0,False,0.27425999999999695,0.2737285714285725,0.2694440000000098,20.17637159,0.32933012097369385,0,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,6300087.2,0.19045714285714435,0.1887,do_nothing,0.1847,go_long,1,go_long,0,go_short,0.18899999999999703,0.1852,0.1911020065128877,0.19136400000001022,False,1,0.1888,go_short,0.19026002889423305
7,AAVE/USDT:USDT,2022-05-30 20:15:00+00:00,second_buy,short-exit-profit,113.56,116.64,112.23464050756847,110.0962920881169,113.07,0,115.63,96401.7,1,False,113.66400000000547,113.29714285714503,109.95080000000074,18.879064,0.32695435920349414,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,73977.4,79.8728571428593,78.85,do_nothing,77.24,do_nothing,1,go_long,0,go_short,79.51800000000529,77.79,81.973594250771,81.98200000000075,False,1,80.16,go_short,80.2563960134399
231,ALGO/USDT:USDT,2022-11-14 00:45:00+00:00,second_buy,short-exit-profit,0.24960000000000002,0.25320000000000004,0.257768699786035,0.2595976012867921,0.24880000000000002,1,0.2516,7809391.7,0,False,0.25635999999999715,0.2572142857142874,0.2602040000000095,20.15303361,0.328874804480477,1,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,15137557.2,0.17222857142857312,0.17320000000000002,do_nothing,0.169,go_long,1,go_long,1,go_short,0.1721999999999962,0.1699,0.17385380437680897,0.17405200000000953,False,1,0.1733,go_short,0.1725040214496703
14,AAVE/USDT:USDT,2022-11-04 07:15:00+00:00,second_buy,short-exit-profit,88.77,91.55,88.4943653874704,87.36379057507713,88.7,0,91.28,68082.9,0,False,88.96800000000562,88.63428571428904,87.07040000000076,19.24422635,0.3516903976309899,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,57163.7,63.558571428574716,62.41,do_nothing,57.83,do_nothing,1,go_long,0,go_short,63.06800000000569,59.07,64.5919723580688,64.37480000000069,False,1,62.52,go_short,63.50513227869921
4,AAVE/USDT:USDT,2022-05-11 08:00:00+00:00,second_buy,short-exit-profit,97.07,98.39,100.75134581175573,102.63480091727389,95.67,0,98.39,55762.7,0,False,98.54800000000533,99.70428571428779,103.42840000000061,19.20740898,0.32568749560618654,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,57778.2,70.72142857143065,70.06,do_nothing,66.1,do_nothing,1,go_long,1,go_short,70.3660000000054,66.19,74.7760346746896,75.62840000000067,False,1,70.99,go_short,71.51198465300574
247,ALGO/USDT:USDT,2024-03-07 00:45:00+00:00,second_buy,short-exit-profit,0.2697,0.2756,0.25969642079062427,0.254649337309176,0.2679,0,0.26830000000000004,17401185.1,0,False,0.26421999999999235,0.26139999999999947,0.25378400000001067,20.77781233,0.3391075290639605,0,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,60235017.1,0.20470000000000077,0.2049,do_nothing,0.16870000000000002,go_long,1,go_long,1,go_short,0.20209999999999226,0.18430000000000002,0.215358893199382,0.21749600000001149,False,1,0.2053,go_short,0.20814403813708976
244,ALGO/USDT:USDT,2023-12-22 02:15:00+00:00,second_buy,short-exit-profit,0.23770000000000002,0.2426,0.2316623796071242,0.2267035674869018,0.23670000000000002,0,0.24180000000000001,28249209.1,0,False,0.23465999999999504,0.23312857142857163,0.22687200000001012,20.31003095,0.3314185621631273,0,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,15481094.8,0.16944285714285737,0.1678,do_nothing,0.1635,go_long,1,go_long,0,go_short,0.1682799999999936,0.1652,0.17505834668182324,0.17577600000000984,False,1,0.1678,go_short,0.1710089014444921
332,NMR/USDT:USDT,2024-06-18 02:00:00+00:00,second_buy,short-exit-profit,17.026,17.941,18.86569433309528,19.39871854081788,16.708,1,17.888,50971.7,0,False,18.45679999999981,18.673428571428445,19.55399999999997,19.96024771,0.3285919049879935,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,46423.3,12.78785714285704,12.725999999999999,do_nothing,11.504,do_nothing,1,go_long,0,go_short,12.702799999999815,11.993,13.384965982036213,13.574600000000007,False,1,12.786,go_short,12.946160421107917
322,NMR/USDT:USDT,2023-09-02 17:45:00+00:00,second_buy,short-exit-profit,21.64,23.19,19.119091684847252,17.613543566560566,21.22,0,22.64,2815005.8,0,False,20.441999999999886,19.54142857142861,17.502799999999997,20.13583606,0.3298799046177976,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,347709.5,14.835714285714348,14.78,do_nothing,14.26,do_nothing,1,go_long,0,go_short,14.81799999999989,14.58,15.269384044436435,15.179600000000008,False,1,14.79,go_short,14.920594690512882
237,ALGO/USDT:USDT,2023-05-08 18:30:00+00:00,second_buy,short-exit-profit,0.16160000000000002,0.1635,0.16578403456622748,0.1671208303171686,0.16140000000000002,1,0.1627,8575681.9,0,False,0.16423999999999653,0.16511428571428668,0.1680960000000104,25.45246749,0.4153703572413701,1,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,108735504.0,0.11440000000000052,0.1164,do_nothing,0.09,go_long,1,go_long,0,go_short,0.11263999999999666,0.0964,0.11874283969574147,0.12030000000000975,False,1,0.1164,go_short,0.11524101552461079
331,NMR/USDT:USDT,2024-04-20 15:45:00+00:00,second_buy,short-exit-profit,26.279,26.695,26.1487375625845,25.945329913695474,26.254,0,26.678,5531.2,0,False,26.28179999999974,26.2234285714286,25.87644000000003,21.56498237,0.3678241411915876,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,42841.8,18.907999999999873,18.709,do_nothing,16.77,do_nothing,1,go_long,1,go_short,18.69179999999981,17.042,19.519576024083314,19.655559999999973,False,1,18.712,go_short,19.043456939112605
22,AAVE/USDT:USDT,2023-07-14 15:15:00+00:00,second_buy,short-exit-profit,83.45,86.2,81.98242254725334,80.99042504239038,83.35,0,84.88,149825.6,0,False,83.20600000000532,82.61142857143211,80.35920000000061,25.0259258,0.4216697264181653,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,111747.8,57.41571428571796,58.28,do_nothing,49.41,do_nothing,1,go_long,0,go_short,56.73000000000532,49.6,58.36103094849737,58.59400000000055,False,1,58.3,go_short,57.41224204597135
8,AAVE/USDT:USDT,2022-06-11 15:15:00+00:00,second_buy,short-exit-profit,77.77,78.55,79.8600273959876,81.65555023219537,76.73,1,77.68,44632.6,0,False,78.91200000000529,79.43000000000218,81.71600000000076,17.67470394,0.3252039617736993,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,87590.0,54.70857142857344,53.14,do_nothing,51.44,do_nothing,1,go_long,0,go_short,54.12000000000518,52.17,55.6383565209409,55.689600000000794,False,1,53.14,go_short,54.813979058476626
226,ALGO/USDT:USDT,2021-11-18 04:45:00+00:00,second_buy,short-exit-profit,2.5833,2.8717,1.9023439974807739,1.7878730376669003,2.2222,0,2.3496,130050006.1,0,False,1.9908800000000006,1.9050857142857254,1.7399119999999995,46.94013949,0.7662692817081302,0,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,0.0,0.5937714285714287,0.5942000000000001,do_nothing,0.5942000000000001,go_long,0,go_long,0,go_short,0.5943799999999986,0.5942000000000001,0.5926337759094906,0.5941160000000089,False,1,0.5942000000000001,go_short,0.5933518117728092
228,ALGO/USDT:USDT,2022-05-07 17:45:00+00:00,second_buy,short-exit-profit,0.7512000000000001,0.7671,0.7404160469502346,0.7314180767504883,0.7495,0,0.7618,46780656.9,0,False,0.7447599999999989,0.7422857142857133,0.7332360000000092,21.14237345,0.34501454144841115,0,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,24680766.0,0.5459142857142844,0.5172,do_nothing,0.48250000000000004,go_long,1,go_long,0,go_short,0.5331799999999995,0.4983,0.5665455021361546,0.5722800000000096,False,1,0.5178,go_short,0.5512522768212028
329,NMR/USDT:USDT,2024-03-17 01:15:00+00:00,second_buy,short-exit-profit,33.47,34.04,34.151079591744214,34.465217417189386,33.46,1,33.86,9691.5,0,False,34.08599999999977,34.15857142857154,34.35759999999998,20.37611349,0.3345554899452154,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,60776.1,24.45171428571431,24.25,do_nothing,21.592,do_nothing,1,go_long,0,go_short,24.315599999999765,22.77,25.310831256445944,25.578199999999995,False,1,24.257,go_short,24.600063970726726
328,NMR/USDT:USDT,2024-03-09 21:30:00+00:00,second_buy,short-exit-profit,47.38,49.4,45.73009814418176,44.38507366723395,46.75,0,49.32,90777.1,0,False,47.53399999999982,46.52142857142871,43.77560000000006,19.28822257,0.3262288811182093,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,7384.5,34.17428571428583,34.08,do_nothing,33.43,do_nothing,1,go_long,0,go_short,34.17199999999977,33.47,34.51363481056454,34.364799999999974,False,1,34.26,go_short,34.204003153879526
27,AAVE/USDT:USDT,2024-03-13 04:00:00+00:00,second_buy,short-exit-profit,137.57,140.42,136.71797590872757,135.60297802872049,137.39,0,139.41,48933.1,1,False,137.4380000000047,136.97714285714622,135.59240000000028,18.19165808,0.32652897625785304,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,172575.3,104.23857142857496,104.04,do_nothing,86.53,do_nothing,1,go_long,0,go_short,103.19600000000511,95.75,109.36414571110282,110.20400000000036,False,1,104.12,go_short,105.8562876966637
239,ALGO/USDT:USDT,2023-06-23 15:30:00+00:00,second_buy,short-exit-profit,0.1298,0.131,0.12841573355658809,0.12785919087884842,0.1295,0,0.12990000000000002,9321884.2,0,False,0.1288799999999962,0.128428571428572,0.12774400000001,22.23718296,0.3628448400476372,0,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,72343411.6,0.0985142857142859,0.1003,do_nothing,0.0816,go_long,1,go_long,0,go_short,0.09713999999999628,0.0823,0.1003660832950868,0.10093600000000992,False,1,0.1005,go_short,0.09848483834310633
236,ALGO/USDT:USDT,2023-03-22 06:15:00+00:00,second_buy,short-exit-profit,0.23090000000000002,0.23800000000000002,0.22682031691966795,0.2241521680836715,0.2308,0,0.2363,33152648.5,0,False,0.22953999999999714,0.2277571428571443,0.22310800000001035,20.03233593,0.3268995052638134,0,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,33563369.6,0.16582857142857238,0.1631,do_nothing,0.157,go_long,1,go_long,0,go_short,0.16519999999999652,0.16160000000000002,0.16747449674254208,0.1683520000000104,False,1,0.1642,go_short,0.16634476812372337
19,AAVE/USDT:USDT,2023-04-14 00:45:00+00:00,second_buy,short-exit-profit,81.49,83.13,81.40305566030217,81.02800038076671,81.49,0,83.13,41856.3,0,False,81.65600000000559,81.45857142857474,80.97320000000063,23.51683084,0.40458495825675805,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,241680.2,57.23285714286086,58.13,do_nothing,46.36,do_nothing,1,go_long,0,go_short,56.66600000000578,50.48,58.49335829499557,58.94240000000075,False,1,58.13,go_short,57.41064624323708
230,ALGO/USDT:USDT,2022-05-28 17:30:00+00:00,second_buy,short-exit-profit,0.3682,0.3684,0.3666399589897651,0.3656172483631906,0.36310000000000003,1,0.3649,3754837.1,0,False,0.367959999999998,0.36742857142857005,0.365500000000009,20.75258554,0.33864523540921027,0,go_long,do_nothing,go_long,go_long,go_short,go_short,go_long,23192660.3,0.25870000000000165,0.2604,do_nothing,0.244,go_long,1,go_long,1,go_short,0.2580599999999971,0.2495,0.26023740938973544,0.26053200000000953,False,1,0.261,go_short,0.25889028156531413
12,AAVE/USDT:USDT,2022-07-31 10:30:00+00:00,second_buy,short-exit-profit,105.11,106.67,97.92758001083334,96.80648674421415,103.18,0,104.28,236535.2,0,False,99.0140000000051,97.6628571428596,96.44080000000064,16.85034779,0.32349856166100893,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_long,21625.1,71.48714285714598,71.51,do_nothing,70.81,do_nothing,1,go_long,0,go_short,71.39200000000565,70.85,71.62983163271443,71.68000000000059,False,1,71.51,go_short,71.52267661399681
