,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),close_date,volume (exit),close (exit),long_jcrosk (exit),long-small-rl (exit),sma-05 (exit),sma-25 (exit),sma-compare (exit),mean-grad-hist (exit),low (exit),open (exit),short-small-rl (exit),sma-07 (exit),short-large-rl (exit),ema-12 (exit),short_kdj (exit),long-large-rl (exit),ema-26 (exit),high (exit)
89,BAKE/USDT:USDT,2022-05-09 11:00:00+00:00,second_buy,short-exit-profit,0.46480000000000005,0.4682,0.4772327245493826,0.483062328388872,0.45890000000000003,1,0.4622,2678631.0,0,False,0.4725599999999838,0.4761571428571646,0.4833440000000057,24.403813,0.4004813539185609,1,do_nothing,go_long,do_nothing,do_nothing,2022-05-11 17:45:00+00:00,2191789.0,0.2768,0,do_nothing,0.2862999999999839,0.3157440000000058,1,0,0.276,0.2822,go_long,0.2886428571428792,do_nothing,0.3164935883449341,False,do_nothing,0.2972207890578203,0.2858
88,BAKE/USDT:USDT,2022-04-17 23:45:00+00:00,second_buy,short-exit-profit,0.7734000000000001,0.7767000000000001,0.7944250233677307,0.8035450938826567,0.766,1,0.7675000000000001,1229428.0,0,False,0.7862199999999862,0.7923714285714519,0.8047120000000058,24.10491076,0.3979555485886248,1,do_nothing,go_long,do_nothing,do_nothing,2022-05-09 10:45:00+00:00,1502007.0,0.4647,0,do_nothing,0.47683999999998383,0.48460000000000575,1,1,0.46190000000000003,0.4741,go_long,0.4799428571428789,do_nothing,0.4847313146599817,False,do_nothing,0.4799659471947249,0.4753
87,BAKE/USDT:USDT,2022-03-31 19:45:00+00:00,second_buy,short-exit-profit,1.2998,1.354,1.252045084099597,1.2090793352047107,1.2828,1,1.2882,25032522.0,0,False,1.273099999999986,1.2643428571428827,1.1972920000000062,24.33447733,0.40229225329382057,0,do_nothing,go_long,do_nothing,do_nothing,2022-04-17 23:30:00+00:00,2236149.0,0.7736000000000001,0,do_nothing,0.7940799999999861,0.8067240000000058,1,1,0.77,0.7879,go_long,0.7982714285714518,do_nothing,0.8064287013932693,False,do_nothing,0.7993204821618635,0.7894
84,BAKE/USDT:USDT,2021-12-04 05:30:00+00:00,second_buy,short-exit-profit,1.3652,1.3845,1.502978109101268,1.5929054201716093,1.045,1,1.1267,5081530.0,0,False,1.425339999999982,1.4800285714285875,1.6279040000000038,24.09896036,0.39617219534513554,1,do_nothing,go_long,do_nothing,do_nothing,2022-01-21 23:45:00+00:00,537040.0,0.6945,0,do_nothing,0.6989599999999813,0.7375080000000022,1,0,0.6919000000000001,0.7049000000000001,go_long,0.702557142857166,do_nothing,0.7309568312100075,False,do_nothing,0.7138905334419312,0.705
83,BAKE/USDT:USDT,2021-09-07 15:30:00+00:00,second_buy,short-exit-profit,1.8959000000000001,2.2466,2.37214815319515,2.5244815752070418,1.8835000000000002,1,2.1057,2556724.0,0,False,2.1858799999999636,2.314614285714294,2.5722640000000077,25.15872977,0.41205732701245446,1,do_nothing,go_long,do_nothing,do_nothing,2021-12-04 05:15:00+00:00,3362682.0,1.3653,0,do_nothing,1.5254599999999823,1.6516040000000038,1,1,1.3214000000000001,1.4541,go_long,1.5549285714285876,do_nothing,1.630201853785338,False,do_nothing,1.571392310756044,1.4763
82,BAKE/USDT:USDT,2021-08-22 17:00:00+00:00,second_buy,short-exit-profit,3.1117,3.2076000000000002,3.104078852820548,3.0816778330338197,3.1004,0,3.1837,3868090.0,0,False,3.1214199999999654,3.113585714285719,3.0866440000000073,25.92894831,0.4288060826623779,0,do_nothing,go_long,do_nothing,do_nothing,2021-09-07 15:15:00+00:00,3287663.0,1.8914,1,do_nothing,2.2915799999999633,2.5963000000000074,1,1,1.6928,2.059,go_long,2.3932285714285797,do_nothing,2.5579841012236053,False,do_nothing,2.4205932719579044,2.21
80,BAKE/USDT:USDT,2021-05-25 00:45:00+00:00,second_buy,short-exit-profit,3.6586,3.8358,3.4326360115427623,3.358254504344324,3.5417,0,3.7921,487968.0,0,False,3.5046799999999907,3.4288285714285713,3.3649119999999972,24.30488019,0.40015147038485854,0,do_nothing,go_long,do_nothing,do_nothing,2021-06-21 10:30:00+00:00,822353.0,2.306,0,do_nothing,2.4003199999999745,2.523707999999998,1,1,2.306,2.3942,go_long,2.4282142857142825,do_nothing,2.5238163568302308,False,do_nothing,2.4489235904592532,2.3969
92,BAKE/USDT:USDT,2022-11-08 19:45:00+00:00,second_buy,short-exit-profit,0.195,0.20140000000000002,0.2170874764089162,0.2243385218360037,0.18180000000000002,1,0.2008,4507131.0,0,False,0.20823999999998546,0.21157142857145023,0.2274240000000049,24.37321022,0.3979709294156729,1,do_nothing,go_long,do_nothing,do_nothing,2022-12-28 05:45:00+00:00,4446402.0,0.1218,0,do_nothing,0.12515999999998462,0.12677600000000422,1,1,0.12140000000000001,0.1254,go_long,0.1254571428571646,do_nothing,0.1263188108936469,False,do_nothing,0.1255564920175895,0.1255
105,BAKE/USDT:USDT,2024-03-03 04:45:00+00:00,second_buy,short-exit-profit,0.47190000000000004,0.5036,0.47297831679103153,0.4703054161305494,0.4696,0,0.4919,14643143.0,0,False,0.47459999999998603,0.4729857142857341,0.47022000000000747,24.22058675,0.3974041368604376,0,do_nothing,go_long,do_nothing,do_nothing,2024-04-12 17:30:00+00:00,16792847.0,0.3184,0,do_nothing,0.3368999999999878,0.3500960000000073,1,1,0.3015,0.3406,go_long,0.33890000000001935,do_nothing,0.34840922143402453,False,do_nothing,0.34112452888813005,0.34090000000000004
103,BAKE/USDT:USDT,2023-12-24 14:30:00+00:00,second_buy,short-exit-profit,0.6242,0.6696000000000001,0.6015716500511219,0.5778578048708868,0.6235,0,0.6539,71144038.0,0,False,0.617399999999986,0.6100714285714489,0.5728200000000055,24.08244362,0.39634589737545906,0,do_nothing,go_long,do_nothing,do_nothing,2024-01-06 06:30:00+00:00,4966199.0,0.3519,1,do_nothing,0.3570599999999867,0.371272000000006,1,1,0.3496,0.3552,go_long,0.3609857142857343,do_nothing,0.3696421896664148,False,do_nothing,0.36486086936667295,0.3568
445,IOTA/USDT:USDT,2022-04-29 19:00:00+00:00,second_buy,short-exit-profit,0.5813,0.5823,0.5891953376246801,0.5933726018435131,0.5755,1,0.5799000000000001,1472737.7,0,False,0.5861399999999923,0.5879714285714189,0.5945479999999995,24.21730298,0.39518132066471856,1,do_nothing,go_long,do_nothing,do_nothing,2022-05-11 07:00:00+00:00,2495234.2,0.3512,0,do_nothing,0.3639599999999914,0.37814399999999965,1,1,0.3491,0.36010000000000003,go_long,0.36711428571427496,do_nothing,0.3760009714669171,False,do_nothing,0.3687687258616615,0.36010000000000003
444,IOTA/USDT:USDT,2022-01-21 02:15:00+00:00,second_buy,short-exit-profit,0.9632000000000001,0.9818,1.00597910697317,1.0267146289546465,0.9626,1,0.972,1767982.1,0,False,0.9920799999999932,1.0031428571428478,1.0298880000000012,24.30728155,0.3967527647849607,1,do_nothing,go_long,do_nothing,do_nothing,2022-04-29 18:45:00+00:00,836996.9,0.5812,0,do_nothing,0.5886799999999923,0.5953079999999996,1,1,0.5799000000000001,0.5876,go_long,0.5895857142857047,do_nothing,0.5944504099909942,False,do_nothing,0.5908853990109856,0.5882000000000001
109,BAKE/USDT:USDT,2024-08-17 13:15:00+00:00,second_buy,short-exit-profit,0.3541,0.37,0.34921144291390516,0.34328249660960275,0.354,0,0.36660000000000004,19726468.0,0,False,0.3547799999999869,0.35084285714287705,0.3424880000000069,24.23502163,0.39624974128520224,0,do_nothing,go_long,do_nothing,do_nothing,2024-09-06 21:00:00+00:00,8763126.0,0.2215,1,do_nothing,0.22613999999998663,0.2292360000000067,0,1,0.2205,0.2263,go_long,0.2261000000000195,do_nothing,0.22887300035116703,False,do_nothing,0.22675649529650743,0.2263
441,IOTA/USDT:USDT,2021-09-04 18:45:00+00:00,second_buy,short-exit-profit,1.7923,1.8832,1.7711772382299111,1.728456958461621,1.7726000000000002,0,1.8614000000000002,10871356.6,0,False,1.7881799999999966,1.7764999999999895,1.718827999999999,24.46001092,0.4000266539962876,0,do_nothing,go_long,do_nothing,do_nothing,2021-09-26 07:45:00+00:00,2111032.7,1.1279,0,do_nothing,1.157299999999997,1.1795039999999972,1,1,1.1207,1.1561,go_long,1.1640571428571307,do_nothing,1.1793527782958064,False,do_nothing,1.167014688359103,1.1604
447,IOTA/USDT:USDT,2022-06-01 07:15:00+00:00,second_buy,short-exit-profit,0.3569,0.3603,0.35497853428200876,0.3534253289046305,0.3553,1,0.358,1447957.1,0,False,0.35715999999999026,0.3559857142857018,0.3529560000000002,25.22618138,0.4117614041296561,0,do_nothing,go_long,do_nothing,do_nothing,2022-11-08 19:30:00+00:00,8312699.3,0.2132,0,do_nothing,0.22941999999998827,0.24378000000000008,1,1,0.2112,0.23070000000000002,go_long,0.23271428571427205,do_nothing,0.2419638335045805,False,do_nothing,0.23633451090515448,0.232
448,IOTA/USDT:USDT,2022-11-08 19:45:00+00:00,second_buy,short-exit-profit,0.213,0.2228,0.2341138169197461,0.24047762361535233,0.2025,1,0.22190000000000001,6388325.8,0,False,0.22689999999998828,0.22974285714284348,0.24279200000000006,26.46214943,0.4318021267807548,1,do_nothing,go_long,do_nothing,do_nothing,2023-08-17 21:45:00+00:00,11182803.9,0.1321,0,do_nothing,0.14793999999999285,0.15251600000000062,1,1,0.12990000000000002,0.1511,go_long,0.1495428571428438,do_nothing,0.15186365028458754,False,do_nothing,0.1496271382915681,0.1512
107,BAKE/USDT:USDT,2024-06-15 05:15:00+00:00,second_buy,short-exit-profit,0.4393,0.4474,0.43162626409515037,0.41882398240221896,0.43710000000000004,1,0.44010000000000005,16343112.0,0,False,0.43735999999998487,0.4359000000000197,0.41856000000000665,25.17205112,0.4118018357968151,0,do_nothing,go_long,do_nothing,do_nothing,2024-06-26 17:15:00+00:00,61461184.0,0.259,0,do_nothing,0.2702599999999862,0.2725960000000065,1,1,0.2477,0.2726,go_long,0.27070000000001937,do_nothing,0.27228266648829613,False,do_nothing,0.2708240777183402,0.273
443,IOTA/USDT:USDT,2021-10-11 00:15:00+00:00,second_buy,short-exit-profit,1.4004,1.5803,1.424055081883561,1.4198790147062268,1.3919000000000001,0,1.5428000000000002,27694028.2,0,False,1.434179999999996,1.4235714285714154,1.4122399999999942,24.59034895,0.401830382337948,0,do_nothing,go_long,do_nothing,do_nothing,2022-01-21 02:00:00+00:00,3304233.1,0.9631000000000001,0,do_nothing,1.0032599999999934,1.0343120000000012,1,1,0.961,0.9929,go_long,1.0103714285714192,do_nothing,1.0310917992710182,False,do_nothing,1.0121571264228373,0.9931000000000001
435,IOTA/USDT:USDT,2021-05-19 17:15:00+00:00,second_buy,short-exit-profit,1.3718,1.4261,1.295460348327492,1.3204258965026363,1.3585,0,1.409,3220975.7,0,False,1.324759999999992,1.3198285714285625,1.2531719999999997,24.29614372,0.3967717909806974,0,do_nothing,go_long,do_nothing,do_nothing,2021-05-23 09:15:00+00:00,2455282.9,0.8428,0,do_nothing,0.8790599999999931,0.964704000000001,1,1,0.8399000000000001,0.861,go_long,0.8928142857142755,do_nothing,0.9516256889467809,False,do_nothing,0.9129558073451682,0.8812000000000001
432,IOTA/USDT:USDT,2021-04-16 21:15:00+00:00,second_buy,short-exit-profit,2.5864000000000003,2.6864,2.525775809945196,2.469988716248558,2.5863,0,2.6459,3197568.3,0,False,2.565220000000005,2.5483999999999933,2.4658960000000016,24.40155736,0.39936619569256704,0,do_nothing,go_long,do_nothing,do_nothing,2021-04-18 03:45:00+00:00,7791493.1,1.6147,0,do_nothing,2.071080000000003,2.2872440000000007,1,1,1.4417,1.9786000000000001,go_long,2.129885714285707,do_nothing,2.2495406853990416,False,do_nothing,2.14182597175426,1.9809999999999999
437,IOTA/USDT:USDT,2021-05-26 20:45:00+00:00,second_buy,short-exit-profit,1.2205,1.2513,1.1962601957368213,1.179754007841136,1.216,0,1.2507000000000001,1424128.6,0,False,1.2078999999999922,1.2023571428571305,1.1697480000000011,24.51457904,0.4002224324768879,0,do_nothing,go_long,do_nothing,do_nothing,2021-06-22 12:00:00+00:00,1118921.0,0.6837000000000001,0,do_nothing,0.7009999999999953,0.7392200000000004,1,1,0.6822,0.6951,go_long,0.7081999999999803,do_nothing,0.7332406380388516,False,do_nothing,0.7140512446189364,0.7056
452,IOTA/USDT:USDT,2024-03-11 17:15:00+00:00,second_buy,short-exit-profit,0.38170000000000004,0.39580000000000004,0.37305661550595093,0.36686629145638056,0.381,0,0.392,13419588.2,0,False,0.3760399999999889,0.37389999999998214,0.36543199999999953,24.88701573,0.4062316371361509,0,do_nothing,go_long,do_nothing,do_nothing,2024-04-13 17:15:00+00:00,5036552.0,0.2399,0,do_nothing,0.2459799999999877,0.2533000000000002,1,1,0.23900000000000002,0.2452,go_long,0.24817142857141183,do_nothing,0.2519077031186594,False,do_nothing,0.24914952175864355,0.2454
453,IOTA/USDT:USDT,2024-04-13 17:30:00+00:00,second_buy,short-exit-profit,0.24,0.24180000000000001,0.24720344148808301,0.2507663917765365,0.2348,1,0.23650000000000002,6467615.0,0,False,0.24343999999998772,0.24547142857141183,0.2524720000000002,24.51059706,0.4000724674691911,1,do_nothing,go_long,do_nothing,do_nothing,2024-07-05 00:15:00+00:00,8933390.2,0.1463,0,do_nothing,0.1508999999999884,0.15450400000000003,1,1,0.1453,0.1505,go_long,0.15215714285712595,do_nothing,0.15386127165832708,False,do_nothing,0.15260383570179534,0.1505
433,IOTA/USDT:USDT,2021-04-18 04:00:00+00:00,second_buy,short-exit-profit,1.612,1.8388,2.092006591484374,2.2175747087028164,1.5707,1,1.818,7478304.4,0,False,1.9803800000000027,2.0637571428571357,2.262540000000001,24.92058731,0.40719090541265607,1,do_nothing,go_long,do_nothing,do_nothing,2021-05-19 12:45:00+00:00,4791065.7,1.1588,1,do_nothing,1.3725399999999914,1.58504,1,1,1.1508,1.4013,go_long,1.4085285714285625,do_nothing,1.5552383671838292,False,do_nothing,1.4584534097200827,1.4013
43,TRB/USDT:USDT,2022-08-14 02:45:00+00:00,first_buy,stop_loss,41.33,41.53,40.491049072121726,40.0065059082302,41.15,0,41.51,59670.2,0,False,40.856000000000265,40.58571428571455,40.03960000000019,-23.29969506,-0.4005303135450776,0,go_short,go_short,go_short,go_short,2022-08-30 16:30:00+00:00,1065143.1,26.7,0,go_short,28.536000000000247,30.9760000000001,1,1,26.31,27.45,go_short,28.917142857143354,go_short,30.8840060142177,False,go_short,29.426737306790674,27.69
44,TRB/USDT:USDT,2022-08-30 16:45:00+00:00,first_buy,stop_loss,26.71,26.77,28.433393105745953,30.29778334649787,22.77,1,22.97,2958334.4,0,False,27.138000000000243,27.96142857142907,30.531600000000097,-19.36881332,-0.32371037334198577,1,go_short,go_short,go_short,go_short,2022-09-18 21:00:00+00:00,32136.0,15.91,0,go_short,15.966000000000225,16.127600000000076,1,1,15.84,15.95,go_short,16.022857142857667,go_short,16.156503858065363,False,go_short,16.050165022817172,15.96
339,COTI/USDT:USDT,2021-05-24 08:00:00+00:00,first_buy,stop_loss,0.20213,0.20428000000000002,0.18780147761793,0.17988476776524154,0.19733,0,0.20112000000000002,2819381.0,0,False,0.1949279999999985,0.19062142857142783,0.1793720000000011,-24.21989587,-0.3954838210171652,0,go_long,go_long,go_short,go_short,2021-06-22 12:30:00+00:00,3248017.0,0.12509,0,go_long,0.13018799999999814,0.1405920000000008,1,1,0.12284,0.12738000000000002,go_long,0.13232428571428487,go_short,0.13840383979038087,False,go_short,0.1338766851638612,0.13018000000000002
436,IOTA/USDT:USDT,2021-05-23 09:30:00+00:00,second_buy,stop_loss,0.8432000000000001,0.8836,0.9083626062151423,0.9465497119877601,0.8366,0,0.8831,2316316.3,0,False,0.8762599999999929,0.8872714285714183,0.9599240000000009,-25.77780639,-0.4207081745368577,1,do_nothing,go_long,do_nothing,do_nothing,2021-05-26 20:30:00+00:00,953393.9,1.2205,0,do_nothing,1.1946599999999923,1.165340000000001,0,0,1.189,1.1916,go_long,1.1955999999999878,do_nothing,1.1740783284684269,False,do_nothing,1.1863620495071523,1.222
21,TRB/USDT:USDT,2021-05-16 19:15:00+00:00,first_buy,stop_loss,89.84,90.68,92.45360858001733,94.30247702807536,87.94,1,89.32,19351.5,0,False,91.34800000000008,92.12142857142898,94.53960000000006,-21.19432861,-0.3949920799668953,1,go_short,go_short,go_short,go_short,2021-05-19 12:45:00+00:00,49366.0,55.76,1,go_short,65.33000000000013,75.10920000000002,1,1,55.47,66.61,go_short,66.9157142857146,go_short,73.84716069781533,False,go_short,69.36265205495158,66.61
438,IOTA/USDT:USDT,2021-06-22 12:15:00+00:00,second_buy,stop_loss,0.6837000000000001,0.6867000000000001,0.7065202839083309,0.728193183369307,0.664,1,0.6651,3116582.3,0,False,0.6886799999999953,0.7015999999999802,0.7352720000000004,-26.13307452,-0.42658654161173154,1,do_nothing,go_long,do_nothing,do_nothing,2021-07-07 06:30:00+00:00,1044499.9,0.9032,0,do_nothing,0.9028999999999957,0.8684479999999988,0,1,0.9,0.9045000000000001,go_long,0.9019428571428408,do_nothing,0.8743844121687991,False,do_nothing,0.8895208354027978,0.9091
434,IOTA/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,stop_loss,1.1584,1.2198,1.3927375005323777,1.516428117762805,0.8251000000000001,1,1.0313,9226587.0,0,False,1.2935199999999916,1.3317142857142767,1.5593119999999998,-24.83747379,-0.4053333353895811,1,do_nothing,go_long,do_nothing,do_nothing,2021-05-19 17:00:00+00:00,2415644.1,1.3718,0,do_nothing,1.3051799999999918,1.2605359999999997,0,0,1.3065,1.3423,go_long,1.295699999999991,do_nothing,1.3133399682228473,False,do_nothing,1.2748167752961268,1.3753
346,COTI/USDT:USDT,2021-09-23 21:30:00+00:00,first_buy,stop_loss,0.53357,0.56,0.5085333809739438,0.48887696340767384,0.52571,0,0.55257,51303006.0,0,False,0.5200539999999988,0.5162442857142848,0.4869704000000015,-26.40690338,-0.4338095527828357,0,go_long,go_long,go_short,go_short,2021-12-04 05:00:00+00:00,23902496.0,0.35538000000000003,1,go_long,0.38207199999999675,0.4041928000000017,1,1,0.34124000000000004,0.38218,go_long,0.3867857142857161,go_short,0.4016827906514462,False,go_short,0.39048399256964883,0.38764000000000004
347,COTI/USDT:USDT,2021-12-04 05:15:00+00:00,first_buy,stop_loss,0.35697,0.36435,0.38061414755893364,0.39610110245504276,0.31324,1,0.32633,24229288.0,0,False,0.3703379999999967,0.3764514285714304,0.4004240000000017,-22.69632034,-0.3713612482627559,1,go_long,go_long,go_short,go_short,2022-02-22 03:00:00+00:00,1259690.0,0.20555,0,go_long,0.20519999999999589,0.20988520000000213,0,1,0.20441,0.20552,go_long,0.20505714285714424,go_short,0.20951935835824476,False,go_short,0.2060153334759874,0.20619
431,IOTA/USDT:USDT,2021-04-08 14:45:00+00:00,second_buy,stop_loss,1.9052,1.9434,1.883099082339257,1.8467028716334577,1.892,0,1.9214,2006939.5,0,False,1.8959600000000019,1.8946999999999952,1.8395599999999999,-21.35288447,-0.3484525760990368,0,do_nothing,go_long,do_nothing,do_nothing,2021-04-16 21:00:00+00:00,1847818.0,2.5865,1,do_nothing,2.537560000000005,2.4532200000000017,0,0,2.5453,2.5453,go_long,2.5213571428571364,do_nothing,2.455915813548443,False,do_nothing,2.50393504811705,2.6129
350,COTI/USDT:USDT,2022-05-02 11:00:00+00:00,first_buy,stop_loss,0.1912,0.19142,0.19295579822285924,0.19421673375234158,0.18948,1,0.19049000000000002,1056681.0,0,False,0.19152199999999459,0.19226285714285923,0.19545520000000202,-24.10262782,-0.3925153709791936,1,go_long,go_long,go_short,go_short,2022-05-11 12:45:00+00:00,23009766.0,0.12278000000000001,0,go_long,0.13155799999999496,0.13835280000000222,1,1,0.11889000000000001,0.13347,go_long,0.13375714285714507,go_short,0.1392079523536043,False,go_short,0.13551212296359713,0.13347
343,COTI/USDT:USDT,2021-08-26 00:00:00+00:00,first_buy,stop_loss,0.46428,0.49447,0.3500991238529888,0.325334430991813,0.42969,0,0.48007000000000005,139305294.0,0,False,0.37019999999999853,0.3497428571428572,0.3160296000000013,-24.82642692,-0.4068338572294607,0,go_long,go_long,go_short,go_short,2021-09-07 14:45:00+00:00,8924320.0,0.31420000000000003,0,go_long,0.3236299999999986,0.33457080000000106,1,1,0.31035,0.31071000000000004,go_long,0.3273685714285714,go_short,0.3347327460034097,False,go_short,0.328502813046905,0.32164000000000004
46,TRB/USDT:USDT,2023-02-22 04:45:00+00:00,first_buy,stop_loss,20.48,20.66,20.227105518940434,20.036572397509534,20.29,1,20.36,44085.0,0,False,20.336000000000226,20.340000000000543,20.00440000000012,-24.34808457,-0.3982279110869485,0,go_short,go_short,go_short,go_short,2023-03-10 09:30:00+00:00,13118.6,12.55,0,go_short,12.668000000000323,12.733200000000114,1,1,12.54,12.63,go_short,12.710000000000603,go_short,12.760413750150452,False,go_short,12.70736028152671,12.67
439,IOTA/USDT:USDT,2021-07-07 06:45:00+00:00,second_buy,stop_loss,0.9033,0.9277000000000001,0.8948714761100597,0.8780818631192585,0.9033,0,0.9243,1649735.4,0,False,0.9081399999999957,0.9060999999999836,0.8716399999999987,-26.34612028,-0.4304925919305004,0,do_nothing,go_long,do_nothing,do_nothing,2021-09-02 10:45:00+00:00,2162742.8,1.2668,0,do_nothing,1.2593599999999956,1.243963999999998,0,0,1.2649,1.2657,go_long,1.2583428571428463,do_nothing,1.2425903227884123,False,do_nothing,1.2564665218769064,1.275
47,TRB/USDT:USDT,2023-03-10 09:45:00+00:00,first_buy,stop_loss,12.56,12.58,12.655458699753371,12.73149421310227,12.34,1,12.37,30162.7,0,False,12.582000000000322,12.645714285714888,12.717600000000113,-25.5519608,-0.4214786732321902,1,go_short,go_short,go_short,go_short,2023-06-10 04:15:00+00:00,24556.7,9.87,0,go_short,9.928000000000365,10.284000000000091,1,1,9.84,9.86,go_short,9.960000000000601,go_short,10.220706165897463,False,go_short,10.057892078768539,9.92
54,TRB/USDT:USDT,2023-09-16 03:45:00+00:00,first_buy,stop_loss,43.777,43.9,41.46743780293087,40.23166365189594,42.113,1,42.214,917307.2,1,False,42.18020000000037,41.85142857142927,40.32720000000007,-15.34525815,-0.2593914040328229,0,go_short,go_short,go_short,go_short,2023-09-18 00:00:00+00:00,865200.5,26.121,0,go_short,26.641000000000382,28.990320000000068,1,0,26.089,26.355,go_short,26.946142857143577,go_short,29.114435848191608,False,go_short,27.293629935841636,27.001
451,IOTA/USDT:USDT,2023-11-29 19:15:00+00:00,second_buy,stop_loss,0.25980000000000003,0.2876,0.24686869504717016,0.23291028978536024,0.25980000000000003,0,0.2806,321225256.5,0,False,0.25549999999999207,0.24952857142855542,0.23589599999999944,-20.54999087,-0.33535772957163795,0,do_nothing,go_long,do_nothing,do_nothing,2024-03-11 17:00:00+00:00,12990145.3,0.38180000000000003,0,do_nothing,0.3705799999999889,0.36395999999999956,0,0,0.37820000000000004,0.3788,go_long,0.371357142857125,do_nothing,0.364855594772891,False,do_nothing,0.3696123637797602,0.3861
450,IOTA/USDT:USDT,2023-11-11 09:00:00+00:00,second_buy,stop_loss,0.1903,0.1938,0.18744674932948188,0.18578649970506095,0.1892,0,0.1904,9400533.5,1,False,0.18913999999999198,0.18839999999998355,0.18469199999999958,-24.45033193,-0.3989958875260712,0,do_nothing,go_long,do_nothing,do_nothing,2023-11-29 19:00:00+00:00,188561449.9,0.2599,0,do_nothing,0.24643999999999208,0.23347599999999946,0,0,0.245,0.24530000000000002,go_long,0.2429142857142697,do_nothing,0.22909511296818905,False,do_nothing,0.24073573051029198,0.2635
323,APE/USDT:USDT,2024-03-02 06:45:00+00:00,first_buy,stop_loss,2.2309,2.3522,2.183154668898101,2.1458633261364963,2.23,0,2.3376,4891559.0,0,False,2.210759999999964,2.1862857142856873,2.139940000000017,-26.57034809,-0.4368113766261122,0,go_long,go_short,go_short,go_short,2024-04-12 17:15:00+00:00,934386.0,1.5105,0,go_long,1.512959999999962,1.555224000000019,1,1,1.5035,1.5146000000000002,go_short,1.5171428571428376,go_short,1.5504223774979655,False,go_short,1.5258949697604798,1.5182
324,APE/USDT:USDT,2024-04-12 17:30:00+00:00,first_buy,stop_loss,1.5104000000000002,1.5105,1.506403435951175,1.5392207199055237,1.3229,1,1.3992,8474335.0,0,False,1.491179999999962,1.4984428571428374,1.546312000000019,-24.04696365,-0.4002529300407986,1,go_long,go_short,go_short,go_short,2024-06-24 09:30:00+00:00,499671.0,0.8845000000000001,1,go_long,0.8882999999999722,0.887104000000027,0,1,0.8826,0.8897,go_short,0.8855571428571215,go_short,0.8889017617303543,False,go_short,0.88623878143513,0.8914000000000001
449,IOTA/USDT:USDT,2023-08-17 22:00:00+00:00,second_buy,stop_loss,0.1323,0.14,0.14789988624671146,0.15086634285609957,0.1301,1,0.1384,8826383.5,0,False,0.14499999999999286,0.14734285714284376,0.15193600000000063,-23.2295701,-0.3790878301482342,1,do_nothing,go_long,do_nothing,do_nothing,2023-11-11 08:45:00+00:00,1766177.1,0.1903,0,do_nothing,0.18833999999999199,0.18441599999999955,0,0,0.189,0.1898,go_long,0.18778571428569785,do_nothing,0.18541741968146583,False,do_nothing,0.18690979466211496,0.1903
337,COTI/USDT:USDT,2021-05-19 14:30:00+00:00,first_buy,stop_loss,0.22341000000000003,0.23401000000000002,0.2243624114944197,0.2576118959584604,0.22097000000000003,0,0.23033,1565337.0,0,False,0.19692399999999793,0.18796428571428514,0.27233760000000096,-23.71166329,-0.38661343569077217,0,go_long,go_long,go_short,go_short,2021-05-23 13:30:00+00:00,3994950.0,0.1414,0,go_long,0.14569999999999836,0.163408000000001,1,1,0.14016,0.14581000000000002,go_long,0.15011142857142773,go_short,0.16353000455340477,False,go_short,0.15394940772296525,0.1466
325,APE/USDT:USDT,2024-06-24 09:45:00+00:00,first_buy,stop_loss,0.8845000000000001,0.8848,0.8847558919835715,0.8879905201206985,0.84,1,0.8766,5359449.0,0,False,0.8866399999999721,0.8850142857142644,0.886296000000027,-23.79352831,-0.3928937663877961,0,go_long,go_short,go_short,go_short,2024-08-05 01:00:00+00:00,5950427.0,0.579,0,go_long,0.5974799999999746,0.6112240000000259,1,1,0.5709000000000001,0.5911000000000001,go_short,0.6012714285714081,go_short,0.6077765008481535,False,go_short,0.6031036616055399,0.5975
442,IOTA/USDT:USDT,2021-09-26 08:00:00+00:00,second_buy,stop_loss,1.1279,1.1322,1.160320120919241,1.17521553545908,1.1069,1,1.1235,1736157.7,0,False,1.1461199999999971,1.1560285714285592,1.1766399999999972,-23.70967362,-0.3869649998911995,1,do_nothing,go_long,do_nothing,do_nothing,2021-10-11 00:00:00+00:00,1398972.5,1.401,1,do_nothing,1.406739999999996,1.4075559999999943,0,0,1.3813,1.3974,go_long,1.4020142857142726,do_nothing,1.410045335882725,False,do_nothing,1.4024650967714811,1.4034
332,COTI/USDT:USDT,2021-03-10 13:45:00+00:00,first_buy,stop_loss,0.44017000000000006,0.45783,0.443675331464238,0.43715754985754984,0.4378,0,0.44655000000000006,2480597.0,0,False,0.4416479999999998,0.44353428571428577,0.43857680000000004,-32.69849499,-0.5339529934009754,0,go_long,go_long,go_short,go_short,2021-04-18 03:15:00+00:00,4827312.0,0.32135,0,go_long,0.33291399999999705,0.34859399999999996,1,1,0.31782000000000005,0.33065,go_long,0.33510285714285715,go_short,0.3451045873806129,False,go_short,0.33732958189940204,0.334
