,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),volume (exit),close (exit),ema-12 (exit),sma-25 (exit),short-bid-rl (exit),ema-26 (exit),short_kdj (exit),sma-07 (exit),sma-compare (exit),long-small-rl (exit),short-large-rl (exit),open (exit),high (exit),mean-grad-hist (exit),long_jcrosk (exit),long-bid-rl (exit),short-small-rl (exit),sma-05 (exit),long-large-rl (exit),low (exit)
50,TRB/USDT:USDT,2021-05-03 02:15:00+00:00,first_buy,long-exit-proift,101.504,101.555,99.49649611409474,98.09957250085081,100.324,1,100.525,8857.5,0,False,100.4157999999998,100.3572857142858,97.74296000000035,10.54654299,0.17474908832348104,0,go_short,go_short,go_short,go_short,go_short,go_short,34006.7,118.6,111.95021530795644,113.22384000000035,go_short,114.32503207562007,False,114.40100000000017,0,go_short,go_short,114.836,119.998,0,0,go_short,go_short,114.62099999999991,go_short,114.618
144,TRB/USDT:USDT,2024-03-05 20:00:00+00:00,first_buy,long-exit-proift,109.936,110.373,110.57296276307305,113.35639508061797,77.343,1,94.109,376342.8,0,False,108.59160000000129,110.38857142857276,114.04115999999985,12.44432868,0.22030651751225913,1,go_short,go_short,go_short,go_short,go_short,go_short,144736.0,115.727,106.8638405474148,106.29131999999987,go_short,108.47538929537922,False,109.03128571428691,0,go_short,go_short,107.796,116.238,0,0,go_short,go_short,109.73540000000159,go_short,107.52
49,TRB/USDT:USDT,2021-04-19 20:30:00+00:00,first_buy,long-exit-proift,83.99,89.546,74.54831833698655,71.61209496659775,82.784,0,86.097,127119.4,1,False,77.88839999999992,75.38185714285682,69.24664000000016,10.38350456,0.17242342901975088,0,go_short,go_short,go_short,go_short,go_short,go_short,11179.6,101.545,97.90553830091888,97.60340000000035,go_short,99.3094954075665,False,100.14528571428579,0,go_short,go_short,99.858,101.595,1,0,go_short,go_short,100.5471999999998,go_short,99.785
131,TRB/USDT:USDT,2023-12-21 17:45:00+00:00,first_buy,long-exit-proift,157.374,159.0,153.43367173485663,147.29734276400072,156.269,1,157.91,104003.7,0,False,156.72980000000064,156.18371428571504,145.58496000000005,8.2839675,0.17469326865878043,0,go_short,go_short,go_short,go_short,go_short,go_short,332405.8,185.836,179.31913624415108,180.01603999999992,go_short,179.38428434046722,False,178.57742857142946,0,go_short,go_short,182.602,187.0,0,0,go_short,go_short,179.16180000000068,go_short,177.415
130,TRB/USDT:USDT,2023-12-20 14:45:00+00:00,first_buy,long-exit-proift,167.359,185.8,143.97610263817495,142.96988840824804,128.551,1,133.397,1935798.3,1,False,145.25040000000072,144.48757142857207,142.8804,9.5185356,0.17835622704064488,0,go_short,go_short,go_short,go_short,go_short,go_short,122177.4,157.374,146.44833018512077,144.63172000000006,go_short,152.61979386846693,False,155.39642857142934,0,go_short,go_short,156.102,158.5,1,0,go_short,go_short,156.15880000000064,go_short,154.877
129,TRB/USDT:USDT,2023-12-13 21:30:00+00:00,first_buy,long-exit-proift,128.639,128.888,122.81107402458618,120.29460215402581,125.705,0,126.045,80738.0,1,False,125.74760000000099,123.69557142857217,119.82236000000016,16.37068188,0.3244622999668194,0,go_short,go_short,go_short,go_short,go_short,go_short,357418.5,167.359,143.73571948090787,143.23420000000002,go_short,145.89957584511586,False,145.64200000000065,0,go_short,go_short,141.773,172.711,0,0,go_short,go_short,147.09040000000073,go_short,141.634
128,TRB/USDT:USDT,2023-12-12 02:45:00+00:00,first_buy,long-exit-proift,108.625,108.978,106.49730039097619,105.36086782129108,108.044,0,108.363,33907.3,0,False,107.51320000000105,107.09757142857218,104.68432000000008,9.93369526,0.18317821687869035,0,go_short,go_short,go_short,go_short,go_short,go_short,100285.6,128.628,119.83457032634787,119.42040000000016,go_short,122.22308748360184,False,122.6318571428579,0,go_short,go_short,126.751,128.7,0,0,go_short,go_short,124.281600000001,go_short,126.653
113,TRB/USDT:USDT,2023-09-18 00:15:00+00:00,first_buy,long-exit-proift,26.121,27.468,27.279840714942925,28.972922081658897,25.524,0,27.204,1363065.2,0,False,26.640000000000178,26.824000000000527,28.850960000000214,10.91553334,0.18219626591516783,1,go_short,go_short,go_short,go_short,go_short,go_short,1154572.6,31.278,29.257936709158667,29.247640000000203,go_short,29.577412305346826,False,29.579285714286243,0,go_short,go_short,30.551,32.0,0,0,go_short,go_short,29.880000000000173,go_short,30.524
114,TRB/USDT:USDT,2023-09-19 04:15:00+00:00,first_buy,long-exit-proift,31.273,32.43,29.885348873755007,29.429867323295063,31.015,0,31.579,954934.0,0,False,30.38580000000017,29.968428571429104,29.3373600000002,10.79332333,0.17971440458565072,0,go_short,go_short,go_short,go_short,go_short,go_short,1358789.8,36.514,33.5360885714107,33.48716000000021,go_short,33.90498450641952,False,33.90371428571482,0,go_short,go_short,33.914,37.5,0,0,go_short,go_short,34.25900000000016,go_short,33.833
115,TRB/USDT:USDT,2023-09-19 22:00:00+00:00,first_buy,long-exit-proift,36.508,37.165,34.28852535158575,33.74808201056546,36.25,0,36.398,529996.0,0,False,34.842000000000155,34.40857142857196,33.629880000000206,10.15104644,0.1741322588889763,0,go_short,go_short,go_short,go_short,go_short,go_short,935102.4,40.072,37.85246176580184,37.90460000000016,go_short,38.58798451110546,False,38.803000000000516,0,go_short,go_short,39.511,40.275,0,0,go_short,go_short,38.99600000000013,go_short,39.35
116,TRB/USDT:USDT,2023-09-26 14:15:00+00:00,first_buy,long-exit-proift,40.063,40.189,38.77583304785847,37.997390523890594,39.676,0,39.809,771745.2,1,False,39.29840000000013,39.0207142857148,38.01168000000016,10.77566269,0.18027578005321737,0,go_short,go_short,go_short,go_short,go_short,go_short,716157.4,45.89,43.97893285415255,44.041880000000184,go_short,44.94085916931547,False,45.2367142857148,0,go_short,go_short,45.687,46.468,0,0,go_short,go_short,45.47160000000012,go_short,45.103
117,TRB/USDT:USDT,2023-09-27 00:15:00+00:00,first_buy,long-exit-proift,45.89,46.095,45.02349622019002,44.08997486495607,44.863,1,45.478,744319.9,1,False,45.59800000000013,45.3087142857148,44.13392000000019,10.68211778,0.1804926313115881,0,go_short,go_short,go_short,go_short,go_short,go_short,1233294.3,52.59,49.020920976163,48.70944000000017,go_short,50.30809619406658,False,50.831571428571955,0,go_short,go_short,51.472,52.8,0,0,go_short,go_short,51.288000000000146,go_short,51.407
118,TRB/USDT:USDT,2023-09-27 15:30:00+00:00,first_buy,long-exit-proift,52.591,52.96,50.567158318056336,49.241000903854626,51.777,1,51.992,750433.0,0,False,51.41140000000015,51.2314285714291,48.92168000000017,14.19334992,0.2479448185464259,0,go_short,go_short,go_short,go_short,go_short,go_short,2708296.4,63.428,53.63197005363588,53.43516000000016,go_short,55.67024879357694,False,55.75400000000051,0,go_short,go_short,57.105,67.272,0,1,go_short,go_short,56.85580000000016,go_short,57.028
119,TRB/USDT:USDT,2023-09-27 20:45:00+00:00,first_buy,long-exit-proift,63.436,65.485,55.638518209949716,53.76767597558878,55.0,1,55.464,3199928.5,0,False,57.09560000000016,56.10528571428622,53.64560000000016,16.4089111,0.26865009860055594,0,go_short,go_short,go_short,go_short,go_short,go_short,2772712.5,64.313,52.439402470295036,52.20148000000014,go_short,53.3254791946997,False,52.922142857143406,0,go_short,go_short,51.054,81.0,0,0,go_short,go_short,53.6084000000002,go_short,51.039
14,INJ/USDT:USDT,2023-04-10 18:45:00+00:00,first_buy,long-exit-proift,6.094,6.199,5.9385592050003,5.842807230619263,6.094,0,6.163,1303290.8,0,False,6.008600000000021,5.975857142857158,5.803679999999993,10.61869124,0.17389216994421916,0,go_long,go_long,go_short,go_short,go_long,go_long,3171985.7,7.17,6.784895961228956,6.758319999999989,go_long,6.861001124066232,False,6.879571428571444,0,go_long,go_short,6.969,7.3,0,0,go_long,go_long,6.944600000000037,go_short,6.959
120,TRB/USDT:USDT,2023-10-15 02:00:00+00:00,first_buy,long-exit-proift,64.381,64.45,54.25248239551513,52.95137265768059,59.253,0,59.351,1445364.7,0,False,55.324200000000204,54.05657142857198,52.49764000000014,10.49546403,0.1766724358594209,0,go_short,go_short,go_short,go_short,go_short,go_short,290225.1,70.019,67.20125339556623,67.32144000000012,go_short,68.56692216856595,False,68.84814285714343,0,go_short,go_short,69.475,70.336,0,0,go_short,go_short,69.09880000000032,go_short,69.254
122,TRB/USDT:USDT,2023-10-23 15:15:00+00:00,first_buy,long-exit-proift,85.475,86.4,83.37192161283275,81.79398327702546,85.201,0,86.281,431235.4,0,False,84.18020000000027,83.65685714285769,81.71140000000013,10.69781094,0.17693034809833644,0,go_short,go_short,go_short,go_short,go_short,go_short,315332.2,100.287,94.14455197018835,93.18204000000016,go_short,96.34642474978268,False,97.56400000000052,0,go_short,go_short,98.362,100.41,0,0,go_short,go_short,98.57340000000029,go_short,97.526
123,TRB/USDT:USDT,2023-10-25 04:45:00+00:00,first_buy,long-exit-proift,100.288,103.0,97.3091286344315,94.77117775017439,99.995,0,102.604,549389.0,0,False,99.75660000000029,98.71400000000052,93.63444000000015,9.55260661,0.18598837549120145,0,go_short,go_short,go_short,go_short,go_short,go_short,270367.6,118.43,112.74452547510155,112.87208000000018,go_short,115.45274442376852,False,116.70057142857195,0,go_short,go_short,116.79,118.478,1,0,go_short,go_short,116.91520000000028,go_short,115.6
124,TRB/USDT:USDT,2023-10-26 00:15:00+00:00,first_buy,long-exit-proift,118.431,118.451,115.66155297395798,113.04567173620514,114.66,1,116.81,495195.7,0,False,117.04980000000027,116.91628571428623,113.26704000000018,10.24062306,0.1751659589639865,0,go_short,go_short,go_short,go_short,go_short,go_short,68668.0,130.384,128.45697788643784,128.44832000000005,go_short,128.89030426388896,False,129.0675714285723,0,go_short,go_short,129.815,130.5,0,0,go_short,go_short,129.51180000000093,go_short,129.334
126,TRB/USDT:USDT,2023-11-13 17:45:00+00:00,first_buy,long-exit-proift,81.061,81.25,81.17575809499242,81.9919189332524,77.469,1,77.763,293247.9,0,False,80.60900000000098,81.27014285714397,81.92032000000006,10.18304434,0.1868841676179356,1,go_short,go_short,go_short,go_short,go_short,go_short,145668.3,92.536,88.44380102776184,88.67576000000012,go_short,89.28180697867093,False,89.41128571428683,0,go_short,go_short,91.369,93.345,0,0,go_short,go_short,90.16520000000097,go_short,91.156
127,TRB/USDT:USDT,2023-11-15 17:15:00+00:00,first_buy,long-exit-proift,92.534,93.13,89.63429821272156,88.67559354422391,90.43,0,91.573,123313.7,1,False,90.97680000000096,89.99528571428684,88.73616000000011,9.52290837,0.173134508535797,0,go_short,go_short,go_short,go_short,go_short,go_short,46378.6,108.629,105.12069724699437,104.41724000000009,go_short,106.1580822802446,False,106.60700000000074,0,go_short,go_short,107.826,108.801,0,0,go_short,go_short,107.11400000000106,go_short,107.428
58,TRB/USDT:USDT,2021-05-24 03:30:00+00:00,first_buy,long-exit-proift,44.41,45.39,43.307095674795306,42.42317805659182,44.29,0,44.63,12915.4,0,False,43.98600000000001,43.58000000000016,42.447600000000165,10.31939422,0.17764483620873198,0,go_short,go_short,go_short,go_short,go_short,go_short,13261.3,52.63,49.89434267444553,49.61160000000017,go_short,50.69450968157664,False,51.197142857143035,0,go_short,go_short,51.57,52.88,0,0,go_short,go_short,51.477999999999994,go_short,51.0
57,TRB/USDT:USDT,2021-05-23 12:45:00+00:00,first_buy,long-exit-proift,40.77,41.3,42.175961732663616,44.034690254922324,37.57,1,37.63,33331.1,0,False,41.48000000000003,42.02000000000014,43.97360000000017,10.80262539,0.17929016408232917,1,go_short,go_short,go_short,go_short,go_short,go_short,9327.9,44.41,42.24663230111917,42.33520000000017,go_short,43.06656761566718,False,43.33857142857159,0,go_short,go_short,44.1,44.8,0,0,go_short,go_short,43.554000000000016,go_short,43.87
121,TRB/USDT:USDT,2023-10-20 13:45:00+00:00,first_buy,long-exit-proift,70.017,72.4,69.06508798878657,67.54227166256132,69.73,0,71.805,652779.5,0,False,69.89740000000032,69.41571428571486,67.64812000000013,11.21742443,0.19507802641471833,0,go_short,go_short,go_short,go_short,go_short,go_short,703899.8,85.474,81.4350219391875,81.43688000000012,go_short,82.84299826971143,False,82.96700000000055,0,go_short,go_short,83.709,85.9,0,0,go_short,go_short,83.43780000000027,go_short,83.552
217,LTC/USDT:USDT,2021-06-22 10:30:00+00:00,first_buy,long-exit-proift,116.96,119.0,121.33511631649404,124.21135307917184,114.66,0,116.81,178722.742,0,False,118.65999999999963,119.53714285714419,125.58200000000143,10.63599191,0.1732921775503699,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,63598.142,137.18,134.86642695404575,134.6868000000014,do_nothing,135.19750965684335,False,134.7214285714299,0,go_long,go_short,136.7,137.97,0,0,do_nothing,go_long,135.16199999999944,go_short,136.44
20,INJ/USDT:USDT,2023-11-02 09:15:00+00:00,first_buy,long-exit-proift,15.685,15.86,15.215666007465199,15.061690038952616,15.528,0,15.584,560227.2,0,False,15.416200000000089,15.33871428571438,14.95367999999998,10.58960626,0.17407245622312337,0,go_long,go_long,go_short,go_short,go_long,go_long,613095.2,18.377,17.43580597618861,17.498399999999982,go_long,17.769059699269626,False,17.864714285714363,0,go_long,go_short,17.821,18.535,0,0,go_long,go_long,17.943200000000083,go_short,17.765
219,LTC/USDT:USDT,2021-08-09 15:45:00+00:00,first_buy,long-exit-proift,164.44,164.56,160.02662176671632,157.115017912562,163.21,0,163.68,73020.389,0,False,161.9599999999999,161.5357142857156,156.7232000000014,10.682813,0.17432424697298335,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,99216.527,195.43,189.24102677482526,188.32760000000172,do_nothing,191.3787126006559,False,192.83714285714382,0,go_long,go_short,192.73,195.63,0,0,do_nothing,go_long,192.9000000000004,go_short,192.6
290,ALGO/USDT:USDT,2024-07-14 22:15:00+00:00,first_buy,long-exit-proift,0.1531,0.1535,0.15090901538927345,0.14989846478100463,0.1524,0,0.15280000000000002,2365791.5,0,False,0.15161999999998393,0.15118571428571553,0.1496440000000194,10.7100278,0.17442777937590506,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,57993637.3,0.1824,0.16624674934799985,0.1650480000000193,do_nothing,0.17078229285490037,False,0.17281428571428695,0,go_long,go_short,0.1726,0.1836,0,1,do_nothing,go_long,0.1743399999999843,go_short,0.17
289,ALGO/USDT:USDT,2024-06-18 01:45:00+00:00,first_buy,long-exit-proift,0.1396,0.1398,0.14135586242430107,0.14392005068512495,0.12490000000000001,1,0.12890000000000001,41091321.5,1,False,0.13925999999998342,0.14055714285714418,0.14498400000001951,11.24418845,0.1831308255821636,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,1418372.2,0.153,0.149666341963485,0.1494760000000194,do_nothing,0.150565200005505,False,0.15087142857142982,0,go_long,go_short,0.1514,0.1531,0,0,do_nothing,go_long,0.15105999999998393,go_short,0.15130000000000002
287,ALGO/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,long-exit-proift,0.2049,0.2053,0.20814403813708976,0.215358893199382,0.16870000000000002,1,0.18430000000000002,60235017.1,1,False,0.20209999999998232,0.20470000000000077,0.21749600000001887,14.04004171,0.2286654030953705,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,45426815.0,0.2272,0.203583922630625,0.20188800000001897,do_nothing,0.20852423524768654,False,0.20964285714285796,0,go_long,go_short,0.2096,0.2281,0,0,do_nothing,go_long,0.21209999999998255,go_short,0.20950000000000002
285,ALGO/USDT:USDT,2024-03-07 00:30:00+00:00,first_buy,long-exit-proift,0.2671,0.2727,0.25813213366164683,0.25355728429391006,0.2664,0,0.2696,21269044.5,1,False,0.2615599999999824,0.25937142857142803,0.25304000000001803,10.96583639,0.17862254696644125,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,6236034.5,0.32130000000000003,0.31346946694573957,0.31220800000001836,do_nothing,0.3156926577362013,False,0.31684285714285726,0,go_long,go_short,0.3138,0.32180000000000003,0,0,do_nothing,go_long,0.31757999999998254,go_short,0.3138
284,ALGO/USDT:USDT,2023-12-09 13:45:00+00:00,first_buy,long-exit-proift,0.2172,0.2205,0.2075296584572515,0.20314578844873762,0.2144,0,0.21580000000000002,77240315.2,1,False,0.21139999999998554,0.20895714285714284,0.20257600000001738,11.00608404,0.1792334275389151,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,16292769.8,0.2671,0.2522738670374229,0.25218000000001806,do_nothing,0.25604706705467356,False,0.2565857142857137,0,go_long,go_short,0.2595,0.2675,0,0,do_nothing,go_long,0.2583799999999824,go_short,0.2586
283,ALGO/USDT:USDT,2023-12-08 16:45:00+00:00,first_buy,long-exit-proift,0.1852,0.1855,0.18066201717698777,0.17718698449515805,0.1837,0,0.1847,9246863.1,1,False,0.18311999999998543,0.18181428571428554,0.17686000000001748,10.60128551,0.17265878577784063,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,60433430.5,0.2172,0.20213345152463663,0.2017280000000174,do_nothing,0.2060259599949336,False,0.20685714285714285,0,go_long,go_short,0.2126,0.2179,0,0,do_nothing,go_long,0.20881999999998552,go_short,0.21080000000000002
282,ALGO/USDT:USDT,2023-12-04 03:15:00+00:00,first_buy,long-exit-proift,0.15760000000000002,0.15860000000000002,0.15558789730662403,0.15406490531355915,0.157,1,0.1573,7838475.5,0,False,0.15667999999998586,0.15644285714285694,0.15332800000001753,10.5894477,0.17244313220155558,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,26843003.1,0.18510000000000001,0.1765859432547707,0.17623200000001746,do_nothing,0.17992783848189464,False,0.18099999999999983,0,go_long,go_short,0.1836,0.1859,0,0,do_nothing,go_long,0.18181999999998544,go_short,0.1826
281,ALGO/USDT:USDT,2023-06-23 16:30:00+00:00,first_buy,long-exit-proift,0.1328,0.13290000000000002,0.13008696316662605,0.12889866426762364,0.131,0,0.1321,14892296.2,1,False,0.13135999999998624,0.13072857142857203,0.12850000000001738,10.76836546,0.1753560201265428,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,3866002.5,0.15760000000000002,0.15380609773864387,0.15304800000001756,do_nothing,0.1552766059078284,False,0.15624285714285693,0,go_long,go_short,0.1569,0.1579,1,0,do_nothing,go_long,0.15637999999998584,go_short,0.1567
280,ALGO/USDT:USDT,2023-06-13 00:30:00+00:00,first_buy,long-exit-proift,0.11330000000000001,0.11380000000000001,0.11248358950178163,0.11229369032138488,0.1125,1,0.1125,5132922.4,0,False,0.1126799999999869,0.11258571428571477,0.11220400000001714,10.82151019,0.17622429228370912,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,12711114.3,0.1327,0.12864255740903352,0.12830400000001738,do_nothing,0.12972095646964896,False,0.1301714285714292,0,go_long,go_short,0.1316,0.1338,0,0,do_nothing,go_long,0.13087999999998626,go_short,0.1311
279,ALGO/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-proift,0.1164,0.1164,0.11524101552461079,0.11874283969574147,0.09,1,0.0964,108735504.0,0,False,0.11263999999998671,0.11440000000000052,0.12030000000001713,10.74939094,0.17505884586387524,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,2290150.9,0.11320000000000001,0.11227718554709568,0.11219200000001715,do_nothing,0.11248060577483283,False,0.11258571428571477,0,go_long,go_short,0.1125,0.11330000000000001,0,0,do_nothing,go_long,0.1126399999999869,go_short,0.1125
276,ALGO/USDT:USDT,2023-01-13 21:15:00+00:00,first_buy,long-exit-proift,0.2175,0.2177,0.21467127613293013,0.2133174201127267,0.2159,0,0.21730000000000002,3698079.7,0,False,0.21609999999998633,0.21547142857143006,0.21282800000001728,10.64844534,0.1734313541857013,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,2345975.4,0.25620000000000004,0.2541083689524066,0.2540080000000175,do_nothing,0.2550859843382896,False,0.2552714285714297,0,go_long,go_short,0.2556,0.25670000000000004,0,0,do_nothing,go_long,0.2553599999999871,go_short,0.2554
218,LTC/USDT:USDT,2021-06-25 02:45:00+00:00,first_buy,long-exit-proift,137.2,138.47,135.58250817117514,135.07632125374607,136.96,0,137.7,36511.968,0,False,136.17199999999943,135.18857142857274,134.8272000000014,11.29446833,0.18412222958121807,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,145826.491,164.45,156.58981934556695,156.2976000000014,do_nothing,159.36237117884656,False,160.51857142857276,0,go_long,go_short,161.78,164.94,0,0,do_nothing,go_long,161.4059999999999,go_short,161.77
275,ALGO/USDT:USDT,2022-12-16 22:45:00+00:00,first_buy,long-exit-proift,0.1998,0.2,0.19859170139455426,0.20055623258966299,0.17980000000000002,1,0.18460000000000001,59125822.7,0,False,0.19703999999998623,0.1983142857142874,0.20084800000001699,10.61938949,0.17294317763111217,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,4167645.2,0.2175,0.21299881372174484,0.21252000000001728,do_nothing,0.2141933263389174,False,0.21475714285714434,0,go_long,go_short,0.2156,0.21760000000000002,0,0,do_nothing,go_long,0.21551999999998633,go_short,0.2156
273,ALGO/USDT:USDT,2022-11-09 21:30:00+00:00,first_buy,long-exit-proift,0.2867,0.2867,0.28761214004315694,0.29328586530162315,0.251,1,0.26030000000000003,36932711.1,0,False,0.2840799999999873,0.2873000000000014,0.292916000000017,12.22338023,0.1991167475711886,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,19147351.3,0.3126,0.29359043065592383,0.293984000000017,do_nothing,0.29612765908976235,False,0.29710000000000153,0,go_long,go_short,0.2933,0.3189,0,0,do_nothing,go_long,0.2980599999999875,go_short,0.2923
271,ALGO/USDT:USDT,2022-07-18 16:00:00+00:00,first_buy,long-exit-proift,0.3649,0.3674,0.35887336259234753,0.35597353084171757,0.3632,0,0.3658,3638796.5,0,False,0.36295999999998807,0.36019999999999924,0.35518000000001637,11.12538435,0.18117746646440097,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,22877881.1,0.44110000000000005,0.4204848077935055,0.41735600000001677,do_nothing,0.42575207313404595,False,0.4294857142857159,0,go_long,go_short,0.4344,0.4415,0,0,do_nothing,go_long,0.4325399999999872,go_short,0.4338
270,ALGO/USDT:USDT,2022-06-13 02:00:00+00:00,first_buy,long-exit-proift,0.31010000000000004,0.31010000000000004,0.31821503354965414,0.3253760413615195,0.30460000000000004,0,0.30910000000000004,4878199.7,0,False,0.3107999999999871,0.3147714285714275,0.3284120000000157,10.7288217,0.17477418174910112,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,3705797.8,0.3649,0.35518741330905496,0.3547400000000163,do_nothing,0.35761397397277433,False,0.35815714285714206,0,go_long,go_short,0.3612,0.3664,0,1,do_nothing,go_long,0.36083999999998806,go_short,0.361
268,ALGO/USDT:USDT,2022-05-11 13:00:00+00:00,first_buy,long-exit-proift,0.47890000000000005,0.47990000000000005,0.5012164619144832,0.5220901826370971,0.41400000000000003,1,0.4293,34402085.7,1,False,0.4867999999999896,0.4937571428571415,0.5208880000000168,10.79513561,0.1757926428145021,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,6110142.4,0.5055000000000001,0.4903940119252251,0.49095200000001676,do_nothing,0.49408368421329046,False,0.4939428571428561,0,go_long,go_short,0.49770000000000003,0.5085000000000001,0,0,do_nothing,go_long,0.494779999999989,go_short,0.49450000000000005
266,ALGO/USDT:USDT,2022-04-29 19:00:00+00:00,first_buy,long-exit-proift,0.6372,0.6382,0.6472746948082593,0.6527908547656487,0.6307,1,0.6371,4411484.2,0,False,0.6440599999999883,0.6461000000000008,0.6536920000000166,10.84262297,0.17657717296356362,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,29606222.7,0.7511,0.7289875228905274,0.7313240000000165,do_nothing,0.7365280554866408,False,0.7393142857142847,0,go_long,go_short,0.7362000000000001,0.756,0,0,do_nothing,go_long,0.7391199999999889,go_short,0.7351000000000001
263,ALGO/USDT:USDT,2021-12-04 05:30:00+00:00,first_buy,long-exit-proift,1.5364,1.5568,1.6091195467719186,1.6625289408373276,1.317,1,1.4124,15285945.9,0,False,1.5711599999999886,1.5971857142857266,1.6760760000000068,10.758727,0.1753021067443005,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,863044.9,1.6633,1.613621153381521,1.6139160000000081,do_nothing,1.6371221839148091,False,1.645328571428583,0,go_long,go_short,1.653,1.6658,0,0,do_nothing,go_long,1.6491999999999876,go_short,1.6509
261,ALGO/USDT:USDT,2021-09-09 00:00:00+00:00,first_buy,long-exit-proift,1.9335,1.971,1.802748913718301,1.7524233476952769,1.8625,0,1.9187,17239882.7,1,False,1.8564999999999952,1.828600000000007,1.7219000000000082,10.75704845,0.17566599336771055,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,17776599.4,2.2598000000000003,2.0668666458614515,2.041368000000007,do_nothing,2.117377141034723,False,2.147500000000007,0,go_long,go_short,2.2058,2.2843,0,0,do_nothing,go_long,2.203859999999995,go_short,2.1643
260,ALGO/USDT:USDT,2021-09-08 05:30:00+00:00,first_buy,long-exit-proift,1.6421999999999999,1.6622,1.4804673889172548,1.3969809737220236,1.5925,1,1.5996000000000001,8677982.2,0,False,1.5798799999999944,1.5238285714285793,1.3662880000000086,12.63654229,0.2060425228494764,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,14924733.3,1.9334,1.739121215510899,1.711556000000008,do_nothing,1.7816668980307193,False,1.793714285714293,0,go_long,go_short,1.8601,1.94,0,0,do_nothing,go_long,1.8279999999999952,go_short,1.8302
259,ALGO/USDT:USDT,2021-09-06 08:00:00+00:00,first_buy,long-exit-proift,1.3664,1.3775,1.3482959588723211,1.335330074086714,1.3555000000000001,0,1.375,1971088.3,0,False,1.3573999999999953,1.3537571428571507,1.3286320000000098,11.63273428,0.18954177310651987,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,20138051.4,1.6421999999999999,1.3807714516197855,1.3527200000000084,do_nothing,1.4588069141749376,False,1.4861857142857222,0,go_long,go_short,1.5907,1.69,0,0,do_nothing,go_long,1.541179999999994,go_short,1.5582
258,ALGO/USDT:USDT,2021-08-21 11:15:00+00:00,first_buy,long-exit-proift,1.1855,1.1916,1.1447147021269675,1.133798043898939,1.1256,1,1.1421000000000001,6512358.5,1,False,1.156599999999997,1.1483285714285767,1.1302360000000111,10.7345088,0.17485162855423167,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,2454897.9,1.3666,1.3321564800136512,1.3258280000000098,do_nothing,1.3434406786672886,False,1.3481857142857223,0,go_long,go_short,1.3573,1.3725,0,0,do_nothing,go_long,1.3510799999999954,go_short,1.355
257,ALGO/USDT:USDT,2021-05-24 12:45:00+00:00,first_buy,long-exit-proift,0.9672000000000001,0.987,0.9476673897343824,0.9245479030205203,0.9654,0,0.9813000000000001,1936590.0,0,False,0.9644599999999945,0.9579000000000069,0.9281280000000129,10.58776435,0.17249515299703863,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,4642226.8,1.1854,1.133133887410854,1.1287360000000113,do_nothing,1.1451901025136888,False,1.1473714285714338,0,go_long,go_short,1.1769,1.1925,0,0,do_nothing,go_long,1.153839999999997,go_short,1.168
