,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,volume (exit),sma-07 (exit),low (exit),mean-grad-hist (exit),imit-exit-short (exit),nlp-enter-short (exit),nlp-enter-long (exit),high (exit),ema-12 (exit),sma-25 (exit),long-small-rl (exit),open (exit),nlp-exit-short (exit),imit-enter-short (exit),short-large-rl (exit),long-bid-rl (exit),ema-26 (exit),long-large-rl (exit),short-bid-rl (exit),long_jcrosk (exit),sma-05 (exit),close (exit),short_kdj (exit),sma-compare (exit),short-small-rl (exit)
843,INJ/USDT:USDT,2024-10-25 23:00:00+00:00,second_buy,roi,19.552,19.566,19.559500599909743,19.657604147001692,19.338,1,19.346,65218.5,0,False,19.54200000000019,19.572999999999933,19.62640000000012,0.62921657,0.01050332213400198,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-10-27 23:15:00+00:00,19734.4,19.01328571428566,19.003,1,go_short,go_short,go_short,19.112,18.861258132714664,18.84792000000013,go_long,19.003,go_short,go_short,do_nothing,go_long,18.954226587686357,do_nothing,go_long,0,19.046200000000212,19.093,False,0,go_long
821,INJ/USDT:USDT,2024-07-10 18:00:00+00:00,second_buy,roi,20.718,20.771,20.8401667780873,20.828405781333235,20.698,1,20.71,17386.6,0,False,20.790000000000312,20.891999999999758,20.80004000000009,2.34279449,0.03904726401754324,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-07-12 18:15:00+00:00,17138.1,19.812428571428338,19.749,1,go_short,go_short,go_short,19.795,19.7086286637174,19.679920000000084,go_long,19.795,go_short,go_short,do_nothing,go_long,19.7884716174352,do_nothing,go_long,0,19.806800000000287,19.771,False,0,go_long
820,INJ/USDT:USDT,2024-07-06 17:30:00+00:00,second_buy,roi,19.85,20.119,19.72405994918653,19.526881651623558,19.844,1,20.069,75272.0,0,False,19.970000000000336,19.8441428571426,19.467720000000092,1.74835048,0.02906805820885579,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-07-08 17:45:00+00:00,23931.2,19.436857142856883,19.336,0,go_short,go_short,go_short,19.496,19.663369690095564,19.869760000000095,go_long,19.419,go_short,go_short,do_nothing,go_long,19.554891662056022,do_nothing,go_long,1,19.431200000000313,19.387,False,1,go_long
819,INJ/USDT:USDT,2024-07-04 13:30:00+00:00,second_buy,roi,19.868,19.895,20.1673407388769,20.394062643469525,19.362,1,19.48,211233.2,0,False,19.93500000000035,20.09814285714261,20.42792000000009,-0.00207042,-3.432136995329118e-05,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-07-06 13:45:00+00:00,23091.4,19.26157142857117,19.251,0,go_short,go_short,go_short,19.434,19.2367910017116,19.25100000000009,go_long,19.276,go_short,go_short,do_nothing,go_long,19.2926428695401,do_nothing,go_long,0,19.243400000000342,19.39,False,0,go_long
818,INJ/USDT:USDT,2024-06-24 02:30:00+00:00,second_buy,roi,20.425,20.492,20.37555698788792,20.380244965241562,20.351,1,20.39,26765.2,0,False,20.415000000000326,20.400428571428343,20.325760000000038,0.06273718,0.001026596373890115,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-07-04 07:15:00+00:00,42813.3,20.747571428571177,20.46,1,go_short,go_short,go_short,20.714,20.883894459307637,20.8169200000001,go_long,20.673000000000002,go_short,go_short,do_nothing,go_long,20.768216602221354,do_nothing,go_long,0,20.69020000000034,20.486,False,1,go_long
796,INJ/USDT:USDT,2024-03-24 18:45:00+00:00,second_buy,roi,35.976,36.09,35.74649553356968,35.75271079767889,35.763,0,36.024,62552.9,0,False,35.746000000000095,35.62057142857112,35.84327999999998,0.2227606,0.003641398458474119,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-03-30 21:00:00+00:00,10907.6,36.43485714285676,36.287,1,go_short,go_short,go_short,36.43,36.561067612349596,36.57851999999997,go_long,36.421,go_short,go_short,do_nothing,go_long,36.470522353729244,do_nothing,go_long,0,36.41700000000013,36.294,False,1,go_long
797,INJ/USDT:USDT,2024-04-01 17:30:00+00:00,second_buy,roi,34.097,34.227,34.26139881627549,34.489083818851775,33.914,1,33.96,66863.4,0,False,34.1736000000002,34.176142857142516,34.53312,0.04876779,0.0007985729808801371,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-04-03 18:00:00+00:00,28141.9,34.22328571428535,33.962,1,go_short,go_short,go_short,34.199,34.00257961758439,33.928999999999995,go_long,34.069,go_short,go_short,do_nothing,go_long,34.05916511484758,do_nothing,go_long,0,34.16620000000026,33.982,False,0,go_long
798,INJ/USDT:USDT,2024-04-04 02:45:00+00:00,second_buy,roi,32.303,32.485,32.86902227041924,33.11803596257996,32.125,1,32.297,101894.2,0,False,32.62420000000025,32.799714285713925,33.09136,0.04573926,0.0007875940096648543,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-04-10 02:45:00+00:00,39133.2,32.98557142857111,32.603,1,go_short,go_short,go_short,32.937,33.2093872820032,33.24755999999999,go_long,32.921,go_short,go_short,do_nothing,go_long,33.054108697331785,do_nothing,go_long,1,32.9614000000002,32.603,False,1,go_long
799,INJ/USDT:USDT,2024-04-10 12:30:00+00:00,second_buy,roi,32.673,32.877,32.7656904349117,32.806633694738004,32.48,1,32.798,55037.2,0,False,32.79080000000021,32.76871428571397,32.80347999999999,2.29614466,0.0389314562961456,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-04-12 12:45:00+00:00,96040.6,31.715714285713982,31.2,1,go_short,go_short,go_short,31.548000000000002,31.846863704485028,31.844080000000012,go_long,31.548000000000002,go_short,go_short,do_nothing,go_long,31.72148164179215,do_nothing,go_long,0,31.641800000000252,31.312,False,1,go_long
802,INJ/USDT:USDT,2024-04-15 06:15:00+00:00,second_buy,roi,25.7,25.95,25.28606578740608,25.216157610331063,25.548000000000002,0,25.95,75141.0,0,False,25.436200000000255,25.292857142856814,25.17456000000001,1.13939294,0.01910847824367116,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-04-17 06:30:00+00:00,48980.4,25.219571428571093,25.057,1,go_short,go_short,go_short,25.255,24.897287391381298,24.817680000000006,go_long,25.213,go_short,go_short,do_nothing,go_long,25.044366797240656,do_nothing,go_long,0,25.222600000000227,25.141,False,0,go_long
803,INJ/USDT:USDT,2024-04-17 21:30:00+00:00,second_buy,roi,27.549,27.79,27.35119379114875,26.76801224288321,27.401,1,27.444,139706.8,0,False,27.549200000000223,27.572857142856822,26.5436,-0.02397328,-0.00039742961844543135,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-04-24 14:30:00+00:00,162521.3,28.427428571428315,27.679,1,go_short,go_short,go_short,28.271,28.680751951481973,28.809159999999988,go_long,28.172,go_short,go_short,do_nothing,go_long,28.535391306755756,do_nothing,go_long,0,28.251800000000276,27.919,False,1,go_long
804,INJ/USDT:USDT,2024-04-26 04:45:00+00:00,second_buy,roi,26.393,26.465,26.387707464639494,26.428695686824803,26.289,0,26.44,22665.7,0,False,26.35240000000034,26.38457142857117,26.399119999999975,0.02805611,0.000461785009260534,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-04-28 05:00:00+00:00,22048.5,26.34857142857116,26.243,1,go_short,go_short,go_short,26.29,26.17860299796578,26.165559999999996,go_long,26.262,go_short,go_short,do_nothing,go_long,26.291394353790448,do_nothing,go_long,0,26.306400000000348,26.264,False,0,go_long
794,INJ/USDT:USDT,2024-03-18 17:00:00+00:00,second_buy,roi,39.342,39.374,39.688965210390066,40.32854454743404,38.331,1,38.558,240937.6,0,False,39.33240000000008,39.43828571428542,40.65595999999996,3.7317296,0.06458272934068232,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-03-20 17:15:00+00:00,85090.4,35.118428571428275,34.688,0,go_short,go_short,go_short,35.492,35.9536232571539,36.279079999999965,go_long,34.941,go_short,go_short,do_nothing,go_long,35.5261169345309,do_nothing,go_long,0,35.01220000000011,35.482,False,1,go_long
805,INJ/USDT:USDT,2024-04-29 03:45:00+00:00,second_buy,roi,25.63,25.707,25.816778488166516,25.93793735377747,25.517,1,25.703,17743.8,0,False,25.701800000000325,25.795999999999708,25.925960000000003,4.74931495,0.08042436208740006,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-05-01 04:00:00+00:00,34936.4,23.50585714285685,23.462,0,go_short,go_short,go_short,23.638,23.510144156192805,23.600360000000023,go_long,23.581,go_short,go_short,do_nothing,go_long,23.503331288543293,do_nothing,go_long,0,23.47920000000031,23.465,False,1,go_long
807,INJ/USDT:USDT,2024-05-13 03:00:00+00:00,second_buy,roi,22.673000000000002,22.755,23.08370169912482,23.29157648325887,22.421,1,22.607,171030.3,0,False,22.891000000000314,22.981285714285395,23.350200000000015,2.46087675,0.0403515339015855,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-05-15 03:15:00+00:00,39736.5,21.514142857142524,21.526,0,go_short,go_short,go_short,21.665,21.474032852643216,21.431760000000008,go_long,21.526,go_short,go_short,do_nothing,go_long,21.482884062932815,do_nothing,go_long,0,21.55120000000029,21.659,False,0,go_long
809,INJ/USDT:USDT,2024-05-20 20:30:00+00:00,second_buy,roi,27.865,28.154,27.69774046061029,27.161612356822342,27.809,1,28.142,73991.6,1,False,27.920400000000274,27.87385714285681,27.118680000000012,2.16605294,0.03668583951178228,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-05-22 20:45:00+00:00,40714.2,27.08528571428538,26.812,1,go_short,go_short,go_short,27.143,27.215053535459433,27.24932000000001,go_long,27.102,go_short,go_short,do_nothing,go_long,27.13346640372633,do_nothing,go_long,1,27.094000000000243,26.929,False,0,go_long
810,INJ/USDT:USDT,2024-05-22 22:15:00+00:00,second_buy,roi,27.456,27.488,27.22595139680311,27.22834260250889,27.35,0,27.462,13379.8,0,False,27.259400000000237,27.183571428571092,27.247160000000008,4.01645858,0.06654615400882971,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-05-24 22:30:00+00:00,9999.0,25.445142857142518,25.418,1,go_short,go_short,go_short,25.523,25.302800892753535,25.23968000000001,go_long,25.472,go_short,go_short,do_nothing,go_long,25.399837277420833,do_nothing,go_long,0,25.47020000000024,25.489,False,0,go_long
811,INJ/USDT:USDT,2024-05-26 22:45:00+00:00,second_buy,roi,24.923000000000002,24.985,24.83371302166798,24.874873862999575,24.899,0,24.981,16443.7,0,False,24.845400000000257,24.790571428571095,24.86132000000001,0.10270191,0.001714715095384404,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-05-30 23:45:00+00:00,25797.8,25.174428571428244,25.083,1,go_short,go_short,go_short,25.261,25.361428880780185,25.458080000000017,go_long,25.173,go_short,go_short,do_nothing,go_long,25.212788196216234,do_nothing,go_long,1,25.174600000000293,25.107,False,0,go_long
812,INJ/USDT:USDT,2024-06-02 00:00:00+00:00,second_buy,roi,24.487,24.552,24.566429855809815,24.54783238638492,24.485,1,24.527,9910.7,0,False,24.549000000000333,24.57442857142828,24.568080000000005,0.06841509,0.0011168683259032669,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-06-04 09:15:00+00:00,52454.3,24.809571428571136,24.522,1,go_short,go_short,go_short,24.714,24.948271545842143,24.993640000000017,go_long,24.678,go_short,go_short,do_nothing,go_long,24.84881636006046,do_nothing,go_long,0,24.766800000000323,24.535,False,1,go_long
814,INJ/USDT:USDT,2024-06-13 18:45:00+00:00,second_buy,roi,29.362,29.579,29.36116791370109,29.67011982521104,29.219,0,29.238,112940.6,0,False,29.249000000000315,29.202428571428317,29.883680000000012,6.31844244,0.10816375153413836,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-06-15 19:00:00+00:00,68987.6,25.93871428571404,25.831,0,go_short,go_short,go_short,26.049,26.013311118186067,26.044400000000014,go_long,25.867,go_short,go_short,do_nothing,go_long,25.97475746080899,do_nothing,go_long,0,25.904600000000293,25.925,False,1,go_long
817,INJ/USDT:USDT,2024-06-19 15:45:00+00:00,second_buy,roi,20.718,20.781,20.844074076223606,20.859288543354726,20.626,1,20.744,58280.4,1,False,20.78880000000031,20.772571428571176,20.898880000000005,0.01912047,0.00031809646147214205,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-06-23 14:00:00+00:00,35870.6,20.962571428571184,20.817,1,go_short,go_short,go_short,20.909,21.076462898055222,21.14032000000004,go_long,20.887,go_short,go_short,do_nothing,go_long,20.99603121626765,do_nothing,go_long,0,20.942600000000322,20.855,False,1,go_long
806,INJ/USDT:USDT,2024-05-01 08:15:00+00:00,second_buy,roi,22.503,22.587,22.811711656890513,23.075793271684958,22.266,0,22.445,57701.9,0,False,22.499800000000317,22.649428571428277,23.191080000000035,0.01022399,0.000168884932114567,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-05-13 02:45:00+00:00,130299.4,23.093285714285393,22.656,1,go_short,go_short,go_short,22.891,23.346342601919577,23.385920000000013,go_long,22.845,go_short,go_short,do_nothing,go_long,23.170374735329332,do_nothing,go_long,0,22.985800000000317,22.675,False,1,go_long
632,UNI/USDT:USDT,2024-07-17 00:30:00+00:00,second_buy,roi,8.215,8.255,8.163685700103775,8.164697786712884,8.161,0,8.176,271183.0,0,False,8.179600000000056,8.165714285714566,8.168079999999925,2.67791322,0.04683732551394,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2024-07-19 00:45:00+00:00,54346.0,7.818000000000276,7.775,1,go_short,go_short,go_short,7.812,7.8027614166450645,7.785039999999931,go_long,7.781,go_short,go_short,do_nothing,go_long,7.808967558782944,do_nothing,go_long,0,7.81020000000006,7.782,False,0,go_long
744,INJ/USDT:USDT,2023-07-30 19:30:00+00:00,second_buy,roi,7.93,7.93,7.939070513325903,7.950198288736155,7.879,1,7.894,250405.7,0,False,7.927800000000024,7.938142857142927,7.954119999999989,-0.02847218,-0.0004688861288810617,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2023-08-01 19:45:00+00:00,156093.9,7.799571428571496,7.833,0,go_short,go_short,go_short,7.877,7.733102183142886,7.701559999999989,go_long,7.835,go_short,go_short,do_nothing,go_long,7.773176756730624,do_nothing,go_long,0,7.821200000000026,7.8469999999999995,False,0,go_long
742,INJ/USDT:USDT,2023-07-24 15:00:00+00:00,second_buy,roi,8.13,8.144,8.145237842909692,8.199176009309609,8.099,1,8.108,118287.5,1,False,8.129000000000014,8.126285714285771,8.188479999999988,0.32159019,0.005293083439833964,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2023-07-26 15:15:00+00:00,162453.9,7.9928571428572,8.015,0,go_short,go_short,go_short,8.049,7.953799074904719,7.935879999999992,go_long,8.03,go_short,go_short,do_nothing,go_long,7.981936804629286,do_nothing,go_long,0,8.006800000000009,8.045,False,0,go_long
662,INJ/USDT:USDT,2022-09-04 07:15:00+00:00,second_buy,roi,1.526,1.528,1.5320323923068186,1.5322944448338225,1.524,1,1.525,7679.2,0,False,1.531000000000002,1.5327142857142886,1.5341600000000006,0.04540572,0.0007413941957617025,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-06 17:00:00+00:00,38480.4,1.5968571428571467,1.595,1,go_short,go_short,go_short,1.603,1.6050804722366792,1.61216,go_long,1.597,go_short,go_short,do_nothing,go_long,1.599603883390948,do_nothing,go_long,0,1.5976000000000017,1.596,False,0,go_long
664,INJ/USDT:USDT,2022-09-11 20:30:00+00:00,second_buy,roi,1.887,1.9,1.8746337903474342,1.8545632485153498,1.871,0,1.897,775446.1,0,False,1.8765999999999987,1.8744285714285749,1.8575199999999998,6.11828622,0.09995268120318102,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-13 20:45:00+00:00,108440.8,1.6857142857142893,1.687,0,go_short,go_short,go_short,1.702,1.7393420429971673,1.72764,go_long,1.694,go_short,go_short,do_nothing,go_long,1.7016189895072433,do_nothing,go_long,0,1.6941999999999993,1.698,False,0,go_long
665,INJ/USDT:USDT,2022-09-13 22:15:00+00:00,second_buy,roi,1.6880000000000002,1.689,1.6899617508524662,1.7192606481793615,1.651,1,1.655,276544.7,1,False,1.6855999999999995,1.688142857142861,1.7014400000000007,0.89939684,0.014702329340036532,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-15 22:30:00+00:00,19457.1,1.6254285714285757,1.616,1,go_short,go_short,go_short,1.623,1.616278814568071,1.6134400000000015,go_long,1.6179999999999999,go_short,go_short,do_nothing,go_long,1.6228533581400983,do_nothing,go_long,0,1.6239999999999992,1.621,False,0,go_long
666,INJ/USDT:USDT,2022-09-15 22:45:00+00:00,second_buy,roi,1.621,1.6280000000000001,1.62195284150316,1.616332235711177,1.615,1,1.617,37081.7,0,False,1.6219999999999992,1.6235714285714329,1.6150800000000016,0.02654622,0.00043359869971253313,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-18 09:45:00+00:00,28130.2,1.6552857142857178,1.65,1,go_short,go_short,go_short,1.6560000000000001,1.6554097774549932,1.6522400000000017,go_long,1.655,go_short,go_short,do_nothing,go_long,1.6540873416778483,do_nothing,go_long,0,1.6544000000000025,1.65,False,0,go_long
667,INJ/USDT:USDT,2022-09-18 14:45:00+00:00,second_buy,roi,1.612,1.612,1.6126960763959728,1.6215281575103564,1.593,1,1.5979999999999999,105266.2,1,False,1.6116000000000015,1.6120000000000034,1.621520000000001,-0.20907613,-0.003419506357741815,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-20 15:00:00+00:00,342209.0,1.5518571428571477,1.55,0,go_short,go_short,go_short,1.574,1.5714029115725208,1.575960000000001,go_long,1.55,go_short,go_short,do_nothing,go_long,1.5616579138087845,do_nothing,go_long,0,1.5570000000000013,1.57,False,0,go_long
668,INJ/USDT:USDT,2022-09-20 16:15:00+00:00,second_buy,roi,1.577,1.58,1.565150144701943,1.5704231533680857,1.5590000000000002,1,1.56,237396.0,0,False,1.5688000000000009,1.5664285714285762,1.5718800000000004,1.4014405,0.022881897033720615,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-22 16:30:00+00:00,53370.3,1.507571428571433,1.501,0,go_short,go_short,go_short,1.521,1.513338126285939,1.518320000000001,go_long,1.504,go_short,go_short,do_nothing,go_long,1.5113027441302334,do_nothing,go_long,0,1.5082000000000015,1.518,False,0,go_long
669,INJ/USDT:USDT,2022-09-23 06:15:00+00:00,second_buy,roi,1.545,1.5590000000000002,1.5450785389737969,1.539141615860469,1.544,0,1.554,47808.5,0,False,1.5498000000000016,1.549428571428576,1.537080000000001,-0.24145729,-0.0039475496179662275,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-10-02 23:00:00+00:00,57625.5,1.6151428571428603,1.6059999999999999,1,go_short,go_short,go_short,1.62,1.6217952502227748,1.622600000000003,go_long,1.617,go_short,go_short,do_nothing,go_long,1.6180988127677878,do_nothing,go_long,1,1.6164000000000063,1.6099999999999999,False,0,go_long
670,INJ/USDT:USDT,2022-10-03 02:15:00+00:00,second_buy,roi,1.581,1.591,1.584659816549507,1.593920133392856,1.58,0,1.591,81286.4,0,False,1.5854000000000061,1.583571428571432,1.5960000000000025,-0.34548739,-0.0056459340808806555,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-10-13 10:30:00+00:00,552245.8,1.6375714285714327,1.591,1,go_short,go_short,go_short,1.627,1.6739582664933692,1.6787200000000013,go_long,1.625,go_short,go_short,do_nothing,go_long,1.6457207542867995,do_nothing,go_long,0,1.6270000000000056,1.592,False,1,go_long
671,INJ/USDT:USDT,2022-10-13 17:00:00+00:00,second_buy,roi,1.7730000000000001,1.774,1.7249279124878083,1.6952541062008513,1.746,1,1.751,417765.7,1,False,1.7530000000000066,1.7491428571428604,1.6700400000000015,-0.03891534,-0.0006352624640295874,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-10-15 17:15:00+00:00,114237.0,1.766285714285718,1.759,1,go_short,go_short,go_short,1.7730000000000001,1.7639686813434259,1.7677600000000013,go_long,1.7730000000000001,go_short,go_short,do_nothing,go_long,1.7682940425773754,do_nothing,go_long,0,1.7658000000000076,1.764,False,1,go_long
672,INJ/USDT:USDT,2022-10-16 01:15:00+00:00,second_buy,roi,1.792,1.792,1.7732289156453833,1.7667788943044531,1.7850000000000001,0,1.787,81287.0,1,False,1.7830000000000077,1.7758571428571466,1.7634000000000014,-0.51071115,-0.008335817865334369,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-10-21 12:00:00+00:00,622697.5,1.8464285714285773,1.815,1,go_short,go_short,go_short,1.837,1.846502085986425,1.8448000000000007,go_long,1.834,go_short,go_short,do_nothing,go_long,1.8446410110280245,do_nothing,go_long,0,1.8412000000000106,1.827,False,0,go_long
673,INJ/USDT:USDT,2022-10-21 14:00:00+00:00,second_buy,roi,1.843,1.859,1.8380127917539544,1.8396072566534467,1.839,0,1.8559999999999999,681917.6,0,False,1.8448000000000107,1.832714285714292,1.838960000000001,-0.00650836,-0.00010631149744414868,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-10-24 03:00:00+00:00,177193.1,1.870428571428577,1.8639999999999999,0,go_short,go_short,go_short,1.876,1.9024516348639753,1.9094800000000012,go_long,1.871,go_short,go_short,do_nothing,go_long,1.8860313795104093,do_nothing,go_long,0,1.8718000000000075,1.8639999999999999,False,0,go_long
674,INJ/USDT:USDT,2022-10-24 14:15:00+00:00,second_buy,roi,1.913,1.9140000000000001,1.9050672212104778,1.899677503270897,1.896,1,1.907,232356.2,0,False,1.9052000000000067,1.9034285714285768,1.897200000000002,0.00958599,0.0001567529626966331,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-10-28 07:30:00+00:00,356367.2,1.9545714285714324,1.923,1,go_short,go_short,go_short,1.957,1.974221786169324,1.9682400000000029,go_long,1.9540000000000002,go_short,go_short,do_nothing,go_long,1.9567932716325847,do_nothing,go_long,0,1.9492000000000071,1.924,False,1,go_long
676,INJ/USDT:USDT,2022-11-03 03:15:00+00:00,second_buy,roi,2.713,2.898,2.590819862492129,2.5450649254444824,2.71,0,2.774,5260031.4,1,False,2.634200000000008,2.5928571428571496,2.532160000000003,0.02105669,0.0003438158427767826,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-11-05 03:30:00+00:00,268079.9,2.7997142857142916,2.749,1,go_short,go_short,go_short,2.807,2.7804517260749138,2.7720000000000042,go_long,2.8,go_short,go_short,do_nothing,go_long,2.787544115963461,do_nothing,go_long,0,2.78900000000001,2.755,False,0,go_long
682,INJ/USDT:USDT,2022-11-11 14:15:00+00:00,second_buy,roi,1.811,1.814,1.7911915474885811,1.7782108514779138,1.755,1,1.7730000000000001,734515.8,0,False,1.8124000000000098,1.801571428571439,1.777520000000009,0.02751331,0.0004489443588778832,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-11-13 15:15:00+00:00,234821.0,1.7888571428571525,1.771,1,go_short,go_short,go_short,1.795,1.7943067985630545,1.788880000000009,go_long,1.7810000000000001,go_short,go_short,do_nothing,go_long,1.7886945207926017,do_nothing,go_long,0,1.7834000000000079,1.779,False,1,go_long
683,INJ/USDT:USDT,2022-11-13 22:00:00+00:00,second_buy,roi,1.827,1.83,1.8207722412239116,1.818950184836037,1.803,1,1.806,157915.8,0,False,1.810600000000008,1.81500000000001,1.8230000000000084,0.55552703,0.009082852522289075,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-11-15 22:15:00+00:00,48010.5,1.778857142857153,1.78,0,go_short,go_short,go_short,1.7890000000000001,1.793032512181302,1.8118800000000075,go_long,1.782,go_short,go_short,do_nothing,go_long,1.7866855893510851,do_nothing,go_long,0,1.7804000000000095,1.784,False,0,go_long
661,INJ/USDT:USDT,2022-09-01 11:45:00+00:00,second_buy,roi,1.517,1.522,1.5171327234860077,1.5181468973898378,1.514,1,1.521,3781.0,0,False,1.5210000000000004,1.5197142857142876,1.5137200000000013,0.00104173,1.700082451216358e-05,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-03 18:45:00+00:00,7331.4,1.5235714285714312,1.5230000000000001,0,go_short,go_short,go_short,1.525,1.5266295602008617,1.5272000000000006,go_long,1.524,go_short,go_short,do_nothing,go_long,1.5253499064760911,do_nothing,go_long,0,1.523800000000001,1.525,False,0,go_long
660,INJ/USDT:USDT,2022-08-29 05:15:00+00:00,second_buy,roi,1.488,1.495,1.4982861239012106,1.5079224583847008,1.488,1,1.492,11951.0,0,False,1.4986000000000006,1.5010000000000023,1.4971600000000012,0.03337874,0.0005452365800994475,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-01 07:30:00+00:00,39756.2,1.512714285714288,1.49,1,go_short,go_short,go_short,1.5030000000000001,1.526232181454997,1.5270800000000009,go_long,1.4969999999999999,go_short,go_short,do_nothing,go_long,1.515646644281204,do_nothing,go_long,0,1.5080000000000002,1.499,False,1,go_long
659,INJ/USDT:USDT,2022-08-26 22:30:00+00:00,second_buy,roi,1.649,1.6520000000000001,1.6436782156897254,1.649911394922499,1.645,1,1.6480000000000001,12344.2,0,False,1.6446000000000005,1.6455714285714294,1.6382000000000008,3.25983754,0.05322679560497965,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-08-28 22:45:00+00:00,24324.1,1.565285714285716,1.549,1,go_short,go_short,go_short,1.5550000000000002,1.573921478091606,1.5761200000000013,go_long,1.5510000000000002,go_short,go_short,do_nothing,go_long,1.5673136672921923,do_nothing,go_long,0,1.5614000000000003,1.5550000000000002,False,1,go_long
