,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,long_jcrosk (exit),long-small-rl (exit),high (exit),volume (exit),short-bid-rl (exit),sma-05 (exit),short-large-rl (exit),short-small-rl (exit),ema-26 (exit),short_kdj (exit),sma-25 (exit),mean-grad-hist (exit),sma-07 (exit),long-large-rl (exit),close (exit),ema-12 (exit),sma-compare (exit),long-bid-rl (exit),open (exit),low (exit)
63,BAKE/USDT:USDT,2021-05-19 13:45:00+00:00,first_buy,stop_loss,4.0939,4.6035,4.641993312296743,5.199198717948717,3.7,0,4.6,39395.0,0,False,4.1665399999999995,4.428285714285713,5.207255999999998,-23.64811708,-0.3950584044717824,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-05-23 06:30:00+00:00,0,do_nothing,2.9063,241447.0,go_long,2.9268399999999937,go_long,do_nothing,2.9756414251013212,False,3.0617359999999985,1,2.9442999999999984,go_long,2.8194,3.0391412052280478,1,go_long,2.9046000000000003,2.8
60,OP/USDT:USDT,2024-04-12 17:30:00+00:00,first_buy,stop_loss,2.908,2.9084000000000003,2.8738022001226122,2.912639921886349,2.52,1,2.6556,15088377.0,0,False,2.8541600000000233,2.86817142857146,2.925332,-25.1300377,-0.4108860590877628,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2024-06-24 09:30:00+00:00,1,do_nothing,1.6977,772700.2,go_long,1.6987400000000323,go_long,go_short,1.697516047142718,False,1.6999679999999964,1,1.696900000000038,go_long,1.6839,1.7025538621250396,0,go_long,1.6945000000000001,1.681
59,OP/USDT:USDT,2024-03-05 05:30:00+00:00,first_buy,stop_loss,4.487,4.506,4.196923571538842,4.069004965365712,4.3821,0,4.4038,5514187.5,0,False,4.355080000000036,4.292500000000024,4.011475999999998,-26.43630093,-0.4314339928418752,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2024-04-12 17:15:00+00:00,0,do_nothing,2.918,878455.9,go_long,2.9003200000000233,go_long,go_short,2.9134753274176326,False,2.9399399999999996,1,2.9050714285714596,go_long,2.9081,2.933203115637257,1,go_long,2.9136,2.888
54,OP/USDT:USDT,2023-05-30 16:30:00+00:00,first_buy,stop_loss,1.4743,1.4776,1.484490033912721,1.497422924697341,1.4373,1,1.4636,11969609.0,0,False,1.4769200000000153,1.4795285714285937,1.504911999999996,-24.36927025,-0.3970102294198663,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2023-06-10 04:15:00+00:00,0,do_nothing,1.2645,3016634.7,go_long,1.2605400000000155,go_long,go_short,1.2756079425610745,False,1.3024959999999952,1,1.261957142857165,go_long,1.2615,1.296652439684201,1,go_long,1.2483,1.2479
53,OP/USDT:USDT,2023-01-21 07:15:00+00:00,first_buy,stop_loss,2.4167,2.4367,2.2968273921959015,2.227030698844556,2.3613,0,2.401,6708540.8,0,False,2.3302800000000143,2.3133285714285665,2.2181920000000046,-24.57228903,-0.4009732260604518,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2023-05-30 16:15:00+00:00,0,do_nothing,1.4867,2841071.5,go_long,1.4820200000000154,go_long,go_short,1.488288221896852,False,1.5074359999999958,0,1.4810857142857365,go_long,1.4744000000000002,1.5001287586731282,0,go_long,1.4819,1.4721
49,OP/USDT:USDT,2022-09-09 17:45:00+00:00,first_buy,stop_loss,1.4258,1.4287,1.354624957919288,1.316853502879845,1.3937,1,1.403,9193040.0,0,False,1.3919600000000085,1.3773571428571505,1.3005400000000025,-24.24074238,-0.3950341529126424,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-10-02 14:45:00+00:00,0,do_nothing,0.8733000000000001,628474.9,go_long,0.8736400000000112,go_long,go_short,0.8742314167364714,False,0.8777639999999995,1,0.8731857142857206,go_long,0.8721,0.8781750373624665,0,go_long,0.8732000000000001,0.8702000000000001
47,OP/USDT:USDT,2022-07-29 05:15:00+00:00,first_buy,stop_loss,1.697,1.6975,1.6258256370745374,1.5758608967059458,1.6416,1,1.6543999999999999,11458762.1,0,False,1.6478400000000017,1.6405285714285722,1.5691160000000002,-24.41383399,-0.39843700248076463,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-08-26 23:45:00+00:00,1,do_nothing,1.0286,4486867.4,go_long,1.0287400000000095,go_long,go_short,1.0435789320853592,False,1.059332000000003,1,1.037914285714293,go_long,1.0178,1.0614176628656937,1,go_long,1.0241,1.0122
65,BAKE/USDT:USDT,2021-05-26 02:30:00+00:00,first_buy,stop_loss,3.8496,3.924,3.675786329053517,3.5789461017330892,3.8482000000000003,0,3.8775,327250.0,0,False,3.774059999999987,3.7280285714285704,3.5491399999999977,-23.41579716,-0.4018588528743913,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-06-21 10:15:00+00:00,0,do_nothing,2.4586,462898.0,go_long,2.4408199999999747,go_long,do_nothing,2.474909697815481,False,2.537547999999998,1,2.454228571428568,go_long,2.3945,2.541241665376649,1,go_long,2.444,2.3881
381,RUNE/USDT:USDT,2021-06-15 06:00:00+00:00,first_buy,stop_loss,9.56,9.77,9.407498679533779,9.243658866499633,9.54,0,9.712,271096.0,0,False,9.517000000000044,9.475285714285773,9.19828000000001,-22.93055274,-0.3930753473850354,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-06-22 00:00:00+00:00,1,do_nothing,6.099,295847.0,go_long,6.060200000000025,go_long,go_long,6.189183615690642,False,6.4114400000000105,1,6.104000000000042,go_long,5.965,6.366467564142751,1,go_long,6.04,5.939
179,LTC/USDT:USDT,2021-12-04 05:30:00+00:00,first_buy,stop_loss,153.42,158.21,169.2781626089497,177.28362039235932,128.64,1,137.91,606330.232,0,False,163.17000000000115,167.4914285714298,179.93320000000116,-25.00897963,-0.4076663550269009,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-05-09 15:30:00+00:00,0,do_nothing,86.07,83645.571,go_long,85.88600000000055,go_long,do_nothing,86.70072023945747,False,87.78200000000139,1,86.4585714285732,go_long,84.82,87.81021182423552,1,go_long,85.78,84.5
183,LTC/USDT:USDT,2023-07-02 22:45:00+00:00,first_buy,stop_loss,112.85,113.17,112.14491165054815,111.79190536561573,111.01,1,112.24,234974.202,0,False,112.43399999999986,112.36000000000266,111.6652000000019,-24.65126147,-0.4018865437434839,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-08-17 21:30:00+00:00,0,do_nothing,73.72,92282.743,go_long,73.74799999999985,go_long,do_nothing,73.98359537005008,False,74.06040000000203,1,73.93428571428852,go_long,73.33,74.21091625683482,1,go_long,73.23,73.03
324,QTUM/USDT:USDT,2022-05-23 12:00:00+00:00,first_buy,stop_loss,4.499,4.582,4.381450745069656,4.322524148264361,4.451,0,4.463,803750.6,0,False,4.422999999999659,4.411285714285811,4.313839999999935,-23.89408524,-0.3906617627078495,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-06-13 07:30:00+00:00,0,do_nothing,2.834,104429.2,go_long,2.788199999999657,go_long,go_long,2.8146710730925104,False,2.846799999999937,0,2.788714285714387,go_long,2.794,2.875076461888532,1,go_long,2.808,2.789
322,QTUM/USDT:USDT,2022-04-30 23:15:00+00:00,first_buy,stop_loss,5.533,5.563,5.550659353691948,5.605558110017221,5.206,1,5.33,508488.0,1,False,5.516799999999641,5.539857142857237,5.597559999999938,-23.8295473,-0.3883798280192766,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-05-12 05:00:00+00:00,0,do_nothing,3.436,308084.8,go_long,3.4561999999996553,go_long,go_long,3.613323926368367,False,3.8612799999999403,1,3.513857142857241,go_long,3.351,3.7787313426936273,1,go_long,3.428,3.314
321,QTUM/USDT:USDT,2022-03-30 07:45:00+00:00,first_buy,stop_loss,9.004,9.03,8.767797507109238,8.649423667256988,8.905,0,8.919,272288.9,0,False,8.837799999999666,8.82914285714295,8.626839999999952,-23.48227509,-0.3867951477303291,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-04-30 23:00:00+00:00,0,do_nothing,5.584,48610.1,go_long,5.569599999999641,go_long,go_long,5.590779236181393,False,5.611119999999938,1,5.580000000000093,go_long,5.532,5.6276027588185995,1,go_long,5.584,5.515
319,QTUM/USDT:USDT,2021-12-04 05:15:00+00:00,first_buy,stop_loss,11.55,11.685,12.271165416467824,12.777830911022646,10.383,1,10.789,953508.4,1,False,11.960799999999658,12.129285714285786,12.892679999999954,-24.32234528,-0.402200315707387,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-01-21 12:30:00+00:00,0,do_nothing,6.704,65242.3,go_long,6.70819999999968,go_long,go_long,6.732948947580788,False,6.759679999999959,1,6.724571428571518,go_long,6.652,6.765250462213341,1,go_long,6.655,6.627
318,QTUM/USDT:USDT,2021-11-01 08:00:00+00:00,first_buy,stop_loss,17.661,17.985,16.366844451663646,15.787343724949864,17.421,0,17.676,2352087.4,0,False,17.082799999999704,16.715714285714363,15.44091999999998,-24.96819127,-0.4150636163071474,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-12-04 05:00:00+00:00,0,do_nothing,12.452,856925.7,go_long,12.278399999999658,go_long,go_long,12.540650037643791,False,13.005999999999956,1,12.407142857142928,go_long,11.547,12.936937383904457,1,go_long,12.243,11.0
315,QTUM/USDT:USDT,2021-08-14 05:00:00+00:00,first_buy,stop_loss,14.8,14.844,14.4029800384785,14.070245087940284,14.426,0,14.529,811236.0,0,False,14.52939999999976,14.45971428571433,14.231959999999983,-25.90513298,-0.4238942678649024,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-09-26 07:45:00+00:00,0,do_nothing,9.182,247019.2,go_long,9.157199999999696,go_long,go_long,9.208949510517284,False,9.292399999999976,1,9.185571428571475,go_long,8.924,9.302712749696918,1,go_long,9.161,8.89
311,QTUM/USDT:USDT,2021-06-18 14:30:00+00:00,first_buy,stop_loss,8.162,8.175,8.2935774810819,8.35853742031364,8.062,1,8.161,89420.4,0,False,8.253999999999783,8.27100000000006,8.379559999999996,-24.2243517,-0.39508838902006527,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-06-22 10:15:00+00:00,0,do_nothing,5.221,257533.9,go_long,5.162999999999782,go_long,go_long,5.251450534727925,False,5.425479999999993,1,5.17414285714292,go_long,5.044,5.379685101627517,1,go_long,5.201,5.028
310,QTUM/USDT:USDT,2021-05-27 09:30:00+00:00,first_buy,stop_loss,13.416,13.482,13.098154333933325,12.923194964824683,13.335,0,13.376,148433.9,0,False,13.252999999999755,13.140000000000073,12.854039999999996,-23.58769828,-0.39136578883664086,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-06-18 14:15:00+00:00,1,do_nothing,8.361,154148.9,go_long,8.282399999999782,go_long,go_long,8.317682477642245,False,8.394599999999997,1,8.287571428571487,go_long,8.157,8.37434041393873,1,go_long,8.324,8.135
307,QTUM/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,stop_loss,13.533,13.536,13.926965289827292,14.683668914466985,11.5,1,11.504,419392.6,1,False,13.236999999999759,13.516142857142922,14.893639999999989,-23.42891563,-0.3838781280322533,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-23 16:15:00+00:00,0,do_nothing,7.5600000000000005,328590.5,go_long,7.464999999999769,go_long,go_long,7.6048834994707875,False,7.975919999999998,1,7.5674285714286365,go_long,7.067,7.975263149166452,1,go_long,7.471,7.018
306,QTUM/USDT:USDT,2021-05-13 00:00:00+00:00,first_buy,stop_loss,21.456,21.721,22.315093847217216,22.83538046034233,19.124,1,19.98,545088.9,0,False,21.91639999999978,22.107000000000046,22.89615999999998,-23.76918455,-0.3961931309588732,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-19 12:30:00+00:00,0,do_nothing,13.808,228099.4,go_long,13.656799999999759,go_long,go_long,14.367504433432254,False,15.057799999999988,1,14.020285714285778,go_long,13.543,14.938042427624344,1,go_long,13.782,13.353
305,QTUM/USDT:USDT,2021-05-07 01:45:00+00:00,first_buy,stop_loss,31.416,32.995,28.109939453277136,26.07842913736,30.85,0,32.526,1762251.7,0,False,29.98959999999987,29.478571428571485,25.362639999999963,-23.54602816,-0.4018962571306033,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-12 23:45:00+00:00,0,do_nothing,22.308,455295.5,go_long,22.40859999999978,go_long,go_long,22.739656364893072,False,23.02643999999998,1,22.494000000000046,go_long,21.479,23.063810897169713,1,go_long,22.033,20.967
299,QTUM/USDT:USDT,2021-02-10 09:30:00+00:00,first_buy,stop_loss,6.563,7.113,5.973019965354283,5.637669051772593,6.413,0,6.97,2170300.7,0,False,6.369199999999953,6.141285714285725,5.489519999999994,-26.13611198,-0.4304574946423127,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-02-23 09:00:00+00:00,0,do_nothing,5.226,460110.3,go_long,5.180799999999944,go_long,go_long,5.373158184882116,False,5.676319999999999,1,5.323285714285719,go_long,4.602,5.6237887119394685,1,go_long,5.123,4.591
296,QTUM/USDT:USDT,2020-08-21 02:45:00+00:00,first_buy,stop_loss,4.723,4.98,4.403687797283311,4.203411157161148,4.68,0,4.875,943830.0,0,False,4.522199999999982,4.461571428571449,4.167479999999992,-24.78280625,-0.4037239491391359,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2020-09-03 12:00:00+00:00,0,do_nothing,3.037,81785.4,go_long,3.012599999999982,go_long,go_long,3.0524694261218808,False,3.0945599999999907,1,3.030714285714306,go_long,2.974,3.092318693291166,1,go_long,3.024,2.972
290,QTUM/USDT:USDT,2020-03-12 10:45:00+00:00,first_buy,stop_loss,1.631,1.631,1.6371299830919146,1.6863546793379804,1.446,1,1.447,121404.0,0,False,1.6188000000000073,1.6372857142857176,1.6778400000000007,-24.13504219,-0.3939173288950524,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2020-03-13 01:45:00+00:00,0,do_nothing,1.022,24380.9,go_long,1.0212000000000077,go_long,go_long,1.093347026160297,False,1.2346400000000017,0,1.02514285714286,go_long,1.005,1.1932612790063863,1,go_long,1.013,1.005
289,QTUM/USDT:USDT,2020-02-20 14:45:00+00:00,first_buy,stop_loss,2.396,2.396,2.3816692738645524,2.402900284900285,2.3810000000000002,0,2.393,1762.4,0,False,2.375800000000001,2.3688571428571428,2.4013999999999998,-24.51239305,-0.3998991616726188,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2020-03-12 10:30:00+00:00,1,do_nothing,1.6640000000000001,33958.3,go_long,1.6668000000000074,go_long,go_long,1.6716990709268083,False,1.6885200000000007,1,1.6707142857142891,go_long,1.624,1.7055030536850189,1,go_long,1.663,1.6179999999999999
326,QTUM/USDT:USDT,2022-07-27 18:00:00+00:00,first_buy,stop_loss,3.791,3.7960000000000003,3.7248149319280452,3.683484359222185,3.751,0,3.765,332523.9,0,False,3.745199999999646,3.745857142857239,3.6718399999999405,-23.76942919,-0.38931817596270896,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-11-08 19:30:00+00:00,0,do_nothing,2.524,451076.6,go_long,2.4931999999996295,go_long,go_long,2.57866857767105,False,2.6729199999999302,1,2.5301428571429496,go_long,2.345,2.6453353267385777,1,go_long,2.508,2.343
328,QTUM/USDT:USDT,2023-02-20 06:00:00+00:00,first_buy,stop_loss,3.473,3.5,3.374041010651489,3.3247891211184997,3.43,0,3.438,632841.4,0,False,3.400799999999628,3.3955714285715515,3.307959999999933,-25.42565214,-0.41506121092273224,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-06-10 04:15:00+00:00,0,do_nothing,2.25,86221.5,go_long,2.2475999999995993,go_long,go_long,2.2649602610241364,False,2.2995999999999226,1,2.249142857142979,go_long,2.245,2.2892386265607203,1,go_long,2.233,2.231
332,QTUM/USDT:USDT,2024-03-04 08:45:00+00:00,first_buy,stop_loss,5.803,5.89,5.124063629157393,4.751169359152265,5.615,1,5.6370000000000005,3190718.1,1,False,5.579199999999608,5.400428571428713,4.568359999999902,-26.06191776,-0.4277377224147983,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-04-13 20:00:00+00:00,0,do_nothing,4.094,1602685.6,go_long,4.095199999999602,go_long,go_long,4.1411105413422655,False,4.257159999999921,1,4.125571428571559,go_long,3.8689999999999998,4.240660467086046,1,go_long,4.092,3.714
333,QTUM/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,stop_loss,3.8689999999999998,3.902,4.056324304212686,4.1924633954500425,3.26,1,3.59,1796349.3,0,False,3.9687999999996015,4.039714285714416,4.226479999999921,-24.82709149,-0.40639503851874814,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-07-04 23:30:00+00:00,0,do_nothing,2.223,115833.4,go_long,2.222999999999602,go_long,go_long,2.231691816219103,False,2.2436799999999137,1,2.2318571428572747,go_long,2.187,2.2428542309751025,1,go_long,2.221,2.187
377,RUNE/USDT:USDT,2021-05-19 14:00:00+00:00,first_buy,stop_loss,13.099,14.33,12.84745340528411,14.584931066285778,8.56,0,13.591,49535.0,0,False,10.471800000000037,11.391285714285782,15.24640000000004,-20.64780773,-0.380378781246783,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-21 21:00:00+00:00,0,do_nothing,9.655,638076.0,go_long,9.544400000000014,go_long,go_long,9.968600823590823,False,10.595760000000025,1,9.651000000000078,go_long,9.037,10.562289497561673,1,go_long,9.587,8.878
375,RUNE/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,stop_loss,12.292,13.21,14.754993286545965,16.03366193868283,8.4,1,11.047,1101539.0,0,False,13.876200000000036,14.238000000000069,16.33804000000004,-21.793765,-0.3941702363898435,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-19 13:00:00+00:00,0,do_nothing,13.21,1101539.0,go_long,13.876200000000036,go_long,go_long,14.754993286545965,False,16.33804000000004,1,14.238000000000069,go_long,11.047,16.03366193868283,1,go_long,12.292,8.4
374,RUNE/USDT:USDT,2021-05-03 23:30:00+00:00,first_buy,stop_loss,17.4329,17.4545,17.137023778849436,16.858166960200137,17.2404,1,17.3231,126130.0,0,False,17.331060000000004,17.250171428571527,16.89763600000001,-20.96802054,-0.402959297666616,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-19 12:45:00+00:00,1,do_nothing,15.083,617132.0,go_long,14.697600000000037,go_long,go_long,15.429173884099777,False,16.595040000000036,1,14.987428571428639,go_long,12.292,16.432594893777456,1,go_long,15.083,12.153
363,RUNE/USDT:USDT,2020-09-04 13:45:00+00:00,first_buy,stop_loss,0.7467,0.7969,0.7400012084910654,0.7255774928774928,0.7464000000000001,0,0.7852,120541.0,0,False,0.7505200000000001,0.7430857142857141,0.7245919999999999,-24.18027208,-0.3937619763645486,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2020-09-17 12:00:00+00:00,0,do_nothing,0.48850000000000005,45806.0,go_long,0.48757999999999857,go_long,go_long,0.4902359237779874,False,0.49948000000000015,0,0.48740000000000094,go_long,0.48750000000000004,0.5020670826182365,0,go_long,0.4859,0.4859
360,API3/USDT:USDT,2024-07-04 08:15:00+00:00,first_buy,stop_loss,1.9208,1.9284,1.9440631903628052,1.9714516243248514,1.9098000000000002,1,1.9266,78753.6,0,False,1.929360000000035,1.9357714285714458,1.9638400000000003,-24.35315829,-0.39712303670160576,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-08-05 01:00:00+00:00,0,go_long,1.3802,309848.0,go_long,1.3750000000000222,go_long,go_long,1.3851617705773538,False,1.4027040000000026,1,1.3808142857143062,go_long,1.3425,1.3933981493917145,1,go_long,1.3651,1.3241
359,API3/USDT:USDT,2024-05-27 16:00:00+00:00,first_buy,stop_loss,3.1837,3.21,3.04211804994397,2.963969216019059,3.1252,0,3.152,1337970.2,1,False,3.1304200000000293,3.075014285714311,2.934823999999996,-24.4239978,-0.3990200658360949,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-04 08:00:00+00:00,0,go_long,1.9361000000000002,78749.3,go_long,1.9341600000000347,go_long,go_long,1.9472383158833153,False,1.9654840000000002,1,1.937614285714303,go_long,1.921,1.9750397542708396,1,go_long,1.9315,1.9136000000000002
357,API3/USDT:USDT,2024-02-12 07:30:00+00:00,first_buy,stop_loss,3.7436,3.7906,3.5204147772005334,3.3992736007949222,3.68,0,3.6922,5901364.6,0,False,3.60408000000002,3.5672285714286067,3.352064000000009,-26.38339326,-0.4299762413660854,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-04-13 19:45:00+00:00,1,go_long,2.4458,124965.2,go_long,2.4235800000000203,go_long,go_long,2.451186863931677,False,2.5348359999999985,1,2.4207000000000347,go_long,2.396,2.506899990940652,0,go_long,2.4221,2.3953
283,SOL/USDT:USDT,2023-07-14 01:15:00+00:00,first_buy,stop_loss,29.378,29.404,26.88911689019315,26.14516141162568,28.39,0,28.887,4045010.0,0,False,27.43839999999714,27.02457142857107,26.118440000000437,-22.94935915,-0.3968021170217508,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-09-11 10:15:00+00:00,1,do_nothing,17.807,1538606.0,go_long,17.80119999999728,go_long,do_nothing,17.927069516950347,False,18.12432000000052,1,17.854571428571145,go_long,17.58,18.05976295997209,1,go_long,17.799,17.565
352,API3/USDT:USDT,2023-03-18 14:45:00+00:00,first_buy,stop_loss,1.6560000000000001,1.675,1.6280580928746013,1.6077498606388447,1.645,1,1.649,282123.0,0,False,1.6410000000000067,1.6354285714285983,1.6020799999999917,-25.14096923,-0.4096828573021613,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-06-10 04:15:00+00:00,0,go_long,1.045,150779.5,go_long,1.0430000000000141,go_long,go_long,1.050960448331141,False,1.0697999999999985,1,1.0425714285714671,go_long,1.041,1.0659120642015218,0,go_long,1.035,1.034
348,API3/USDT:USDT,2022-11-03 05:45:00+00:00,first_buy,stop_loss,2.332,2.336,2.087742770980346,2.0045256648078276,2.223,0,2.282,3052521.7,1,False,2.1561999999999992,2.1125714285714356,1.9688799999999902,-24.19119479,-0.3951598454196659,0,go_long,go_long,go_long,go_long,go_long,go_long,2022-11-09 21:15:00+00:00,1,go_long,1.471,119958.0,go_long,1.4642000000000028,go_long,go_long,1.4715240231220177,False,1.4889599999999887,1,1.4717142857142933,go_long,1.44,1.4906295091349782,1,go_long,1.471,1.424
346,API3/USDT:USDT,2022-08-12 06:45:00+00:00,first_buy,stop_loss,2.575,2.613,2.3338215254128425,2.2609979040314556,2.492,0,2.599,6640226.8,0,False,2.399599999999992,2.345142857142861,2.23195999999999,-23.61960317,-0.3846982731760776,0,go_long,go_long,go_long,go_long,go_long,go_long,2022-08-29 00:00:00+00:00,0,go_long,1.612,132720.6,go_long,1.6209999999999944,go_long,go_long,1.6432351141797326,False,1.6757199999999912,1,1.6298571428571478,go_long,1.604,1.6648984465842567,1,go_long,1.609,1.5859999999999999
343,API3/USDT:USDT,2022-05-21 18:30:00+00:00,first_buy,stop_loss,2.12,2.1310000000000002,1.9832161904934773,1.9296175530451862,2.031,1,2.037,911864.0,0,False,2.0148000000000024,2.007857142857158,1.9088799999999861,-24.13059949,-0.39335961002622233,0,go_long,go_long,go_long,go_long,go_long,go_long,2022-06-12 02:15:00+00:00,0,go_long,1.274,117438.6,go_long,1.2793999999999945,go_long,go_long,1.2921242596348137,False,1.3086799999999856,1,1.2888571428571554,go_long,1.271,1.3050059508196363,1,go_long,1.259,1.2570000000000001
341,API3/USDT:USDT,2022-05-10 00:00:00+00:00,first_buy,stop_loss,2.359,2.395,2.446350146283659,2.5213287934017887,2.2640000000000002,1,2.295,362350.0,0,False,2.396600000000001,2.4257142857143044,2.5059199999999886,-24.17976675,-0.3943786124829981,1,go_long,go_long,go_long,go_long,go_long,go_long,2022-05-12 04:15:00+00:00,0,go_long,1.46,278002.5,go_long,1.4678000000000027,go_long,go_long,1.5265509440534328,False,1.6064399999999863,1,1.4865714285714444,go_long,1.4100000000000001,1.5884448933549946,1,go_long,1.436,1.401
340,API3/USDT:USDT,2022-04-26 23:30:00+00:00,first_buy,stop_loss,3.886,3.891,3.9167087596460024,3.936540748385561,3.773,1,3.838,203094.7,0,False,3.9172000000000033,3.9250000000000127,3.9271599999999944,-24.2224949,-0.39643278112907093,1,go_long,go_long,go_long,go_long,go_long,go_long,2022-05-09 23:45:00+00:00,0,go_long,2.431,249239.8,go_long,2.437000000000001,go_long,go_long,2.47386835469887,False,2.5214799999999884,1,2.458000000000019,go_long,2.359,2.5394350968739317,1,go_long,2.41,2.3529999999999998
339,API3/USDT:USDT,2022-03-26 19:45:00+00:00,first_buy,stop_loss,6.288,6.39,6.114538182154704,5.976773658900251,6.259,1,6.265,785866.9,0,False,6.241600000000021,6.1952857142857,5.946840000000004,-24.42088013,-0.4013886700990396,0,go_long,go_long,go_long,go_long,go_long,go_long,2022-04-26 23:15:00+00:00,0,go_long,3.941,72510.0,go_long,3.9394000000000036,go_long,go_long,3.931019443218003,False,3.931199999999995,1,3.9407142857142987,go_long,3.886,3.944424008256406,0,go_long,3.936,3.877
337,API3/USDT:USDT,2022-02-28 18:30:00+00:00,first_buy,stop_loss,7.471,7.474,7.233393169969275,7.013929068377657,7.332,1,7.369,324289.4,0,False,7.3758000000000035,7.3115714285714235,6.899119999999999,-24.35562382,-0.3978665889530848,0,go_long,go_long,go_long,go_long,go_long,go_long,2022-03-16 04:30:00+00:00,0,go_long,4.5760000000000005,140750.8,go_long,4.594800000000017,go_long,go_long,4.634709743719787,False,4.673119999999996,1,4.62,go_long,4.518,4.663058871996485,1,go_long,4.575,4.508
350,API3/USDT:USDT,2023-02-09 08:45:00+00:00,first_buy,stop_loss,1.971,1.982,1.858270062803352,1.8365740191241757,1.907,0,1.9260000000000002,1877562.1,0,False,1.8750000000000013,1.8598571428571626,1.81227999999999,-24.48500461,-0.39937668687889105,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-03-10 10:30:00+00:00,0,go_long,1.204,113018.3,go_long,1.2008000000000045,go_long,go_long,1.212896571959397,False,1.229399999999991,1,1.2070000000000238,go_long,1.185,1.2239953185786014,1,go_long,1.203,1.183
280,SOL/USDT:USDT,2023-01-14 02:15:00+00:00,first_buy,stop_loss,20.915,22.86,19.979700070226794,18.97918986508963,20.881,0,22.383,6534499.0,0,False,20.784399999997262,20.572857142856844,18.678200000000352,-18.70288035,-0.4173747074531152,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-10 04:15:00+00:00,0,do_nothing,16.464,979649.0,go_long,16.412199999997235,go_long,do_nothing,16.60432058389366,False,16.968600000000446,1,16.39299999999965,go_long,16.403,16.9380793434256,0,go_long,16.279,16.225
276,SOL/USDT:USDT,2022-11-10 04:00:00+00:00,first_buy,stop_loss,14.334,14.65,12.418359966429007,12.006194889055166,13.84,0,14.087,4478410.0,0,False,13.023599999997256,12.52799999999977,11.676960000000344,-16.15097349,-0.2863427034029362,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-12-29 20:15:00+00:00,1,do_nothing,8.84,3150704.0,go_long,8.824199999997264,go_long,do_nothing,9.015647917106298,False,9.253360000000335,1,8.927857142856876,go_long,8.655,9.186485963460017,1,go_long,8.777,8.616
