,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,sma-05 (exit),short-small-rl (exit),short_kdj (exit),close (exit),long_jcrosk (exit),ema-26 (exit),sma-07 (exit),sma-25 (exit),mean-grad-hist (exit),low (exit),high (exit),open (exit),volume (exit),sma-compare (exit),long-small-rl (exit),long-large-rl (exit),ema-12 (exit),long-bid-rl (exit),short-bid-rl (exit),short-large-rl (exit)
1961,COTI/USDT:USDT,2023-05-08 15:30:00+00:00,second_buy,short-exit-profit,0.06952000000000001,0.07002,0.06999209534460428,0.07045728714109178,0.06942000000000001,1,0.06947,7633727.0,0,False,0.0698499999999942,0.06988571428571715,0.07039120000000222,0.26994454,0.004405686363478214,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-05-08 17:00:00+00:00,0.06916399999999417,do_nothing,False,0.06898,1,0.06945241795993637,0.06919714285714572,0.06996080000000221,0,0.06881000000000001,0.06931000000000001,0.06924000000000001,3092318.0,1,do_nothing,go_short,0.06997253076011323,go_short,go_short,go_short
1962,COTI/USDT:USDT,2023-05-08 17:15:00+00:00,second_buy,short-exit-profit,0.06899000000000001,0.06921000000000001,0.06938896904302308,0.06990345440751225,0.06835000000000001,0,0.06904,8319398.0,0,False,0.06910799999999417,0.06913571428571716,0.06988360000000221,1.02405048,0.016720225439808292,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-05-08 18:00:00+00:00,0.06871999999999416,do_nothing,False,0.06775,1,0.06901800536925977,0.06886285714286002,0.06961680000000221,1,0.06772,0.06904,0.06865,9533463.0,1,do_nothing,go_short,0.06961212595221149,go_short,go_short,go_short
1950,COTI/USDT:USDT,2023-04-23 19:15:00+00:00,second_buy,short-exit-profit,0.07804000000000001,0.07830000000000001,0.07933433233602619,0.08014293692096758,0.07776000000000001,0,0.07813,6211833.0,0,False,0.07851199999999443,0.07876857142857407,0.08050440000000209,0.46739754,0.007628399921499533,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-24 06:45:00+00:00,0.0777339999999944,do_nothing,False,0.07734,0,0.07807049173577771,0.07785571428571698,0.07891920000000205,1,0.0772,0.07787000000000001,0.0777,4158920.0,1,do_nothing,go_short,0.07857907153420006,go_short,go_short,go_short
1963,COTI/USDT:USDT,2023-05-08 18:15:00+00:00,second_buy,short-exit-profit,0.06775,0.06799000000000001,0.06873215838937365,0.06943048699278842,0.06451000000000001,1,0.06716000000000001,36624620.0,0,False,0.06835599999999417,0.06856714285714573,0.06948440000000222,0.35617623,0.00581457503786486,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-05-11 14:45:00+00:00,0.06691399999999409,do_nothing,False,0.06661,0,0.0672865474810379,0.06701428571428865,0.06784520000000221,1,0.06638000000000001,0.06699000000000001,0.06685,2750528.0,1,do_nothing,go_short,0.0677627966566643,go_short,go_short,go_short
1935,COTI/USDT:USDT,2023-04-20 16:15:00+00:00,second_buy,short-exit-profit,0.08737,0.08763000000000001,0.08875683261501158,0.08927796991181225,0.0845,1,0.08679,20391069.0,0,False,0.08835199999999443,0.08867142857143114,0.08941760000000201,0.33681142,0.005502333765958607,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-20 17:00:00+00:00,0.08697199999999443,do_nothing,False,0.08615,0,0.08800235967709623,0.08757428571428827,0.08900120000000204,1,0.08598,0.08753000000000001,0.08741,4832078.0,1,do_nothing,go_short,0.0887823746315128,go_short,go_short,go_short
1933,COTI/USDT:USDT,2023-04-19 18:45:00+00:00,second_buy,short-exit-profit,0.09009,0.0901,0.09072241367780745,0.0919758572506201,0.08881000000000001,1,0.08924000000000001,12334014.0,1,False,0.09028799999999444,0.09034285714285971,0.09190000000000208,0.48877652,0.007980471446505502,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-20 03:00:00+00:00,0.08921199999999443,do_nothing,False,0.08833,0,0.08954987078883096,0.08941571428571686,0.08991880000000202,1,0.08817000000000001,0.08906000000000001,0.08905,3145645.0,1,do_nothing,go_short,0.08996567546379068,go_short,go_short,go_short
1905,COTI/USDT:USDT,2023-03-18 04:30:00+00:00,second_buy,short-exit-profit,0.08195000000000001,0.0824,0.08135688258020209,0.08003695866133559,0.08195000000000001,1,0.08216000000000001,2414403.0,0,False,0.0822859999999944,0.08180714285714566,0.08000280000000179,0.7212701,0.011782539783513731,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-18 06:15:00+00:00,0.08194599999999441,do_nothing,False,0.08101000000000001,1,0.0817311125553345,0.08197285714285993,0.08107520000000179,1,0.08096,0.08223000000000001,0.08217,5518740.0,0,do_nothing,go_short,0.0808303766031753,go_short,go_short,go_short
1906,COTI/USDT:USDT,2023-03-18 06:30:00+00:00,second_buy,short-exit-profit,0.08101000000000001,0.08118,0.08158017216220612,0.08082442278071787,0.08062000000000001,1,0.08075,4200128.0,0,False,0.08170199999999442,0.08177000000000278,0.08116480000000179,0.39404244,0.006434864780580481,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-18 06:45:00+00:00,0.08127199999999442,do_nothing,False,0.08008000000000001,0,0.08134937644494364,0.08150857142857422,0.0812420000000018,1,0.07999,0.08087000000000001,0.08076000000000001,4563321.0,0,do_nothing,go_short,0.08076928035251654,go_short,go_short,go_short
1907,COTI/USDT:USDT,2023-03-18 07:00:00+00:00,second_buy,short-exit-profit,0.08008000000000001,0.08046,0.08120639545341385,0.08074340773381161,0.08006,1,0.08042,3092140.0,0,False,0.08088399999999442,0.08128714285714565,0.08130560000000181,0.51744311,0.008443383851891771,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-18 08:15:00+00:00,0.08064199999999441,do_nothing,False,0.07958000000000001,1,0.0808527342399877,0.08053000000000277,0.0813544000000018,1,0.07958000000000001,0.08165,0.08134000000000001,4926859.0,0,do_nothing,go_short,0.08070284128334682,go_short,go_short,go_short
1908,COTI/USDT:USDT,2023-03-18 08:30:00+00:00,second_buy,short-exit-profit,0.07957,0.08009000000000001,0.08071692897229729,0.08064855674383964,0.07908000000000001,1,0.07997000000000001,3553080.0,0,False,0.08048599999999442,0.08051428571428847,0.0813028000000018,0.70652972,0.01153179192198702,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-18 15:30:00+00:00,0.07998599999999442,do_nothing,False,0.07888,0,0.08005801857798159,0.08009285714285988,0.08015720000000177,1,0.07829000000000001,0.07994000000000001,0.07964,3591346.0,1,do_nothing,go_short,0.08019602898014146,go_short,go_short,go_short
1909,COTI/USDT:USDT,2023-03-18 15:45:00+00:00,second_buy,short-exit-profit,0.07888,0.07913,0.0795890926429075,0.07996002683346431,0.07664,1,0.07701000000000001,12439770.0,0,False,0.07917599999999442,0.07960285714285988,0.08005520000000177,1.01500109,0.01656806075919425,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-18 23:30:00+00:00,0.07676599999999441,do_nothing,False,0.07558000000000001,0,0.07709171897278855,0.07689857142857416,0.07767560000000176,1,0.07553,0.07680000000000001,0.0767,2669098.0,1,do_nothing,go_short,0.07767357581599782,go_short,go_short,go_short
1910,COTI/USDT:USDT,2023-03-18 23:45:00+00:00,second_buy,short-exit-profit,0.07562,0.0762,0.07685453143851338,0.07751627390370168,0.07552,1,0.07555,1922344.0,0,False,0.0762879999999944,0.07668285714285987,0.07760920000000175,0.3650965,0.005963097425647478,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-20 03:30:00+00:00,0.07659199999999444,do_nothing,False,0.07502,0,0.07680260437501288,0.07699000000000274,0.07707360000000177,1,0.07483000000000001,0.07671,0.0767,4089200.0,1,do_nothing,go_short,0.07709244884873624,go_short,go_short,go_short
1911,COTI/USDT:USDT,2023-03-20 03:45:00+00:00,second_buy,short-exit-profit,0.075,0.07535,0.07656066524039551,0.07695448967475578,0.07428000000000001,1,0.07523,4428188.0,0,False,0.07609199999999444,0.07665000000000273,0.07698560000000176,0.2526663,0.004125635872511703,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-20 04:00:00+00:00,0.07576799999999444,do_nothing,False,0.07477,0,0.07628517828033467,0.07613714285714558,0.07689000000000176,1,0.07454000000000001,0.07533000000000001,0.07522000000000001,2265661.0,1,do_nothing,go_short,0.07679267562477388,go_short,go_short,go_short
1912,COTI/USDT:USDT,2023-03-20 04:15:00+00:00,second_buy,short-exit-profit,0.07476000000000001,0.07477,0.07600438162182165,0.07661988483775359,0.07335000000000001,1,0.07446000000000001,5821056.0,0,False,0.07523599999999445,0.07567000000000272,0.07679600000000175,0.26301501,0.004292215015942472,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-20 14:00:00+00:00,0.07436599999999446,do_nothing,False,0.07401,0,0.07459403183748706,0.07442000000000273,0.07521560000000177,1,0.07376,0.07428000000000001,0.07412,2487466.0,1,do_nothing,go_short,0.07496645618408723,go_short,go_short,go_short
1913,COTI/USDT:USDT,2023-03-20 14:15:00+00:00,second_buy,short-exit-profit,0.07398,0.07471000000000001,0.07453802693941212,0.07491190387415485,0.07388,0,0.07423,2493423.0,0,False,0.07426399999999447,0.07436857142857416,0.07514120000000178,0.7526993,0.01228184707013126,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-20 17:00:00+00:00,0.07422199999999446,do_nothing,False,0.07313,0,0.07437295026807626,0.07442000000000273,0.07458200000000176,1,0.07274,0.07453000000000001,0.07432000000000001,6810350.0,1,do_nothing,go_short,0.07464386053511078,go_short,go_short,go_short
1914,COTI/USDT:USDT,2023-03-20 17:15:00+00:00,second_buy,short-exit-profit,0.07313,0.07392,0.07424172714991069,0.07456061160658406,0.0726,1,0.07352,5261224.0,0,False,0.07399999999999447,0.07424000000000273,0.07451400000000176,0.5368875,0.008764885669129412,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-20 18:00:00+00:00,0.07340199999999446,do_nothing,False,0.07273,1,0.0739010918691539,0.07371571428571702,0.07431520000000176,1,0.07267000000000001,0.07389000000000001,0.07354000000000001,3355889.0,1,do_nothing,go_short,0.0743251230174707,go_short,go_short,go_short
1915,COTI/USDT:USDT,2023-03-20 18:15:00+00:00,second_buy,short-exit-profit,0.07273,0.0728,0.0736363085046687,0.07416622501617658,0.07185000000000001,1,0.07218000000000001,7567369.0,0,False,0.07321199999999446,0.07336000000000274,0.07421200000000176,0.5403036,0.008824449882768209,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-20 19:30:00+00:00,0.07251799999999446,do_nothing,False,0.07142000000000001,1,0.0729416368770362,0.07250000000000274,0.07380840000000177,1,0.07103000000000001,0.07262,0.07259,6619568.0,0,do_nothing,go_short,0.07362429166999267,go_short,go_short,go_short
1916,COTI/USDT:USDT,2023-03-20 19:45:00+00:00,second_buy,short-exit-profit,0.07141,0.07203000000000001,0.07279676966518447,0.07350397376851173,0.07134,1,0.07200000000000001,2265345.0,0,False,0.07236199999999446,0.07239571428571702,0.07370600000000177,0.64532782,0.010537667880240806,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-21 05:45:00+00:00,0.07183199999999446,do_nothing,False,0.07104,0,0.071943644846747,0.07196000000000273,0.07218600000000178,1,0.07082000000000001,0.07192000000000001,0.07186000000000001,2817925.0,1,do_nothing,go_short,0.0721903990486177,go_short,go_short,go_short
1934,COTI/USDT:USDT,2023-04-20 03:15:00+00:00,second_buy,short-exit-profit,0.08836000000000001,0.089,0.08946373682131852,0.08989340320721359,0.0878,1,0.08899000000000001,5156993.0,0,False,0.08907599999999442,0.08930714285714544,0.08986560000000202,0.99997927,0.01632728168477139,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-20 16:00:00+00:00,0.08890599999999443,do_nothing,False,0.08737,0,0.08911443854501368,0.08907142857143113,0.08957040000000199,1,0.0873,0.08906000000000001,0.08877,18535785.0,1,do_nothing,go_short,0.08947700750475723,go_short,go_short,go_short
1917,COTI/USDT:USDT,2023-03-21 06:00:00+00:00,second_buy,short-exit-profit,0.07105,0.07143000000000001,0.07182769948570901,0.07211629541538675,0.07086,1,0.07119,1064482.0,0,False,0.07163999999999446,0.07176000000000274,0.07215240000000178,0.95463375,0.01557698048926119,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-21 07:15:00+00:00,0.07134199999999448,do_nothing,False,0.07,1,0.07149253966509717,0.07127714285714558,0.07188400000000178,1,0.0697,0.07182000000000001,0.07164000000000001,6046036.0,0,do_nothing,go_short,0.07185419982970732,go_short,go_short,go_short
1919,COTI/USDT:USDT,2023-03-21 09:00:00+00:00,second_buy,short-exit-profit,0.06954,0.07002,0.07057222653976078,0.07116416362762192,0.06949000000000001,0,0.06984,3999065.0,1,False,0.07018999999999448,0.07022857142857415,0.07133640000000178,0.65045339,0.010618225558427308,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-22 20:00:00+00:00,0.07168399999999447,do_nothing,False,0.06898,0,0.07233643479770574,0.0724542857142884,0.07327040000000182,1,0.06824000000000001,0.07087,0.07087,17509288.0,1,do_nothing,go_short,0.07296825078797356,go_short,go_short,go_short
1920,COTI/USDT:USDT,2023-03-22 20:15:00+00:00,second_buy,short-exit-profit,0.06899000000000001,0.07013000000000001,0.07192313713652024,0.07272245443330885,0.06852000000000001,1,0.06965,6239977.0,0,False,0.07081999999999447,0.0717600000000027,0.07312320000000182,0.71681321,0.011708441150931096,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-27 15:15:00+00:00,0.0703499999999944,do_nothing,False,0.06874000000000001,0,0.07095552447005421,0.07070285714285975,0.0719836000000018,1,0.06816000000000001,0.06984,0.06984,25116550.0,1,do_nothing,go_short,0.0717331673760167,go_short,go_short,go_short
1922,COTI/USDT:USDT,2023-04-11 04:00:00+00:00,second_buy,short-exit-profit,0.07906,0.07918,0.07884917267332371,0.07861260014366173,0.07901000000000001,0,0.07914,624974.0,0,False,0.07892999999999437,0.07893428571428819,0.07872400000000195,0.249705,0.004075341452142059,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-11 06:00:00+00:00,0.07922799999999437,do_nothing,False,0.07868,0,0.07909410682002432,0.0792285714285739,0.07890280000000197,1,0.07855000000000001,0.07921,0.0792,2177174.0,0,do_nothing,go_short,0.07888489040751871,go_short,go_short,go_short
1923,COTI/USDT:USDT,2023-04-11 06:15:00+00:00,second_buy,short-exit-profit,0.07866000000000001,0.07909000000000001,0.07908270577078981,0.07889489852548029,0.07866000000000001,1,0.07902,856571.0,0,False,0.07916999999999437,0.07919428571428819,0.07890800000000196,0.67265151,0.010981985100979565,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-12 01:45:00+00:00,0.07872999999999433,do_nothing,False,0.07799,0,0.07922391072438441,0.07910571428571675,0.07964400000000195,1,0.07787000000000001,0.07878,0.07877,2951310.0,1,do_nothing,go_short,0.07945780171537004,go_short,go_short,go_short
1924,COTI/USDT:USDT,2023-04-12 02:00:00+00:00,second_buy,short-exit-profit,0.07801000000000001,0.07809,0.07901561676678681,0.07934018677349078,0.0775,1,0.07787000000000001,2901183.0,0,False,0.07838199999999432,0.07878714285714532,0.07957840000000195,0.76764767,0.012540282383590885,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-12 02:15:00+00:00,0.07799199999999432,do_nothing,False,0.07672000000000001,0,0.07866244495651192,0.07832000000000247,0.07946560000000195,1,0.07665000000000001,0.0779,0.07786000000000001,5291637.0,1,do_nothing,go_short,0.07914609886434332,go_short,go_short,go_short
1926,COTI/USDT:USDT,2023-04-17 08:45:00+00:00,second_buy,short-exit-profit,0.10054,0.10442000000000001,0.09652348409371311,0.09528704143425154,0.09961,0,0.1012,104520761.0,0,False,0.09738799999999435,0.09711857142857401,0.09464960000000204,0.3505104,0.005721701541446575,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-17 10:00:00+00:00,0.10162599999999437,do_nothing,False,0.10042000000000001,1,0.0993552051258079,0.10140571428571686,0.09629360000000203,1,0.09952000000000001,0.10184000000000001,0.1014,35477862.0,0,do_nothing,go_short,0.09729799286777471,go_short,go_short,go_short
1927,COTI/USDT:USDT,2023-04-17 10:15:00+00:00,second_buy,short-exit-profit,0.10041000000000001,0.10060000000000001,0.09924825049106822,0.09739888228497659,0.09860000000000001,1,0.09866000000000001,28189670.0,0,False,0.10112199999999438,0.10114142857143114,0.09648880000000203,0.44931834,0.007338780669411938,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-17 10:30:00+00:00,0.10018199999999437,do_nothing,False,0.09778,0,0.09902236580013465,0.10065285714285972,0.09665440000000203,1,0.09773000000000001,0.09910000000000001,0.09869000000000001,15673514.0,0,do_nothing,go_short,0.09742711322683018,go_short,go_short,go_short
1928,COTI/USDT:USDT,2023-04-17 10:45:00+00:00,second_buy,short-exit-profit,0.09777000000000001,0.09949000000000001,0.09903584798472932,0.09755177150632424,0.09777000000000001,1,0.09911,15176285.0,0,False,0.09947599999999437,0.10035714285714543,0.09689160000000203,0.6080052,0.009928541147922994,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-18 17:45:00+00:00,0.0994399999999944,do_nothing,False,0.09805000000000001,0,0.10051448799436284,0.09990142857143113,0.10197360000000204,1,0.09765000000000001,0.09958,0.09939,14154942.0,1,do_nothing,go_short,0.1016322184551238,go_short,go_short,go_short
1929,COTI/USDT:USDT,2023-04-18 18:00:00+00:00,second_buy,short-exit-profit,0.09808000000000001,0.09851000000000001,0.10007072061061471,0.10133575782881833,0.09729,1,0.09763000000000001,19193448.0,1,False,0.09894799999999439,0.09938000000000255,0.10174440000000205,0.3803168,0.006211129161948834,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-18 19:15:00+00:00,0.09763799999999438,do_nothing,False,0.09678,0,0.09863929814206061,0.09769571428571684,0.10066600000000206,0,0.09669000000000001,0.09755000000000001,0.09753,7003709.0,1,do_nothing,go_short,0.1001410473638901,go_short,go_short,go_short
1930,COTI/USDT:USDT,2023-04-18 19:30:00+00:00,second_buy,short-exit-profit,0.09680000000000001,0.09721,0.09837017535097436,0.09990022904063897,0.09659000000000001,0,0.09689,4679961.0,0,False,0.09747999999999439,0.09753000000000256,0.10045400000000207,1.90472381,0.031087361010204737,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-19 08:15:00+00:00,0.09722799999999443,do_nothing,False,0.09367,0,0.09725488872218198,0.09726428571428827,0.09769640000000201,1,0.0897,0.09791000000000001,0.09787000000000001,39690532.0,1,do_nothing,go_short,0.09764946937613046,go_short,go_short,go_short
1931,COTI/USDT:USDT,2023-04-19 08:30:00+00:00,second_buy,short-exit-profit,0.09371,0.09469000000000001,0.09642644430338475,0.09722136053345413,0.08753000000000001,1,0.09187000000000001,39537171.0,0,False,0.09594199999999443,0.09647428571428827,0.09741840000000203,0.61227963,0.009992417515043792,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-19 16:15:00+00:00,0.09151599999999445,do_nothing,False,0.09073,0,0.0925025213186772,0.09193428571428829,0.0945012000000021,0,0.0906,0.0916,0.09141,7323368.0,1,do_nothing,go_short,0.09380577055272384,go_short,go_short,go_short
1932,COTI/USDT:USDT,2023-04-19 16:30:00+00:00,second_buy,short-exit-profit,0.09073,0.09122000000000001,0.09222828726964993,0.09357719495622577,0.09065000000000001,0,0.09072000000000001,3896000.0,1,False,0.09120999999999445,0.09157142857143115,0.0942960000000021,0.2968992,0.004846650199973978,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-19 18:30:00+00:00,0.09049199999999444,do_nothing,False,0.09009,0,0.09099194343740881,0.09059428571428828,0.09217880000000207,1,0.08982000000000001,0.09083000000000001,0.09082000000000001,3470016.0,1,do_nothing,go_short,0.0921947258306697,go_short,go_short,go_short
1918,COTI/USDT:USDT,2023-03-21 07:30:00+00:00,second_buy,short-exit-profit,0.07,0.07060000000000001,0.07132137971662068,0.07174499984232159,0.06997,1,0.07038000000000001,4239095.0,0,False,0.07113199999999448,0.07118285714285986,0.07181200000000179,0.62315633,0.010174249944994176,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-21 08:45:00+00:00,0.07027599999999448,do_nothing,False,0.06955,0,0.0707053586378991,0.0702514285714313,0.07143320000000179,1,0.06911,0.07097,0.07056000000000001,11065361.0,0,do_nothing,go_short,0.07127009671783167,go_short,go_short,go_short
1904,COTI/USDT:USDT,2023-03-18 03:45:00+00:00,second_buy,short-exit-profit,0.08196,0.08298000000000001,0.08079583097573552,0.07946692334918837,0.08188000000000001,0,0.08274000000000001,7512468.0,0,False,0.0812879999999944,0.08126571428571709,0.07932240000000179,0.45595212,0.007445134001401376,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-18 04:15:00+00:00,0.0819959999999944,do_nothing,False,0.08195000000000001,1,0.08121086123114792,0.08157285714285996,0.07978280000000179,1,0.08187000000000001,0.08289,0.08258,3762506.0,0,do_nothing,go_short,0.07986711535424243,go_short,go_short,go_short
1964,COTI/USDT:USDT,2023-05-11 15:00:00+00:00,second_buy,short-exit-profit,0.06662,0.06671,0.06716400171472438,0.06766851542283732,0.06602000000000001,1,0.06649000000000001,2955773.0,1,False,0.06675799999999409,0.06687428571428863,0.0677720000000022,0.27423046,0.004477108687635004,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-05-11 15:15:00+00:00,0.06660599999999409,do_nothing,False,0.06606000000000001,0,0.06699415529707448,0.0667314285714315,0.0676864000000022,1,0.06593,0.06667000000000001,0.0665,2648976.0,1,do_nothing,go_short,0.06754936613225677,go_short,go_short,go_short
1966,COTI/USDT:USDT,2023-05-11 17:45:00+00:00,second_buy,short-exit-profit,0.06599000000000001,0.06651,0.06646032249450128,0.06691698627814158,0.06591000000000001,1,0.06606000000000001,5333020.0,0,False,0.06634799999999409,0.06636285714286007,0.0669308000000022,0.25827168,0.004217843884762885,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-05-11 18:30:00+00:00,0.06596799999999409,do_nothing,False,0.06565,1,0.06623314030049213,0.06612000000000293,0.0666808000000022,1,0.06528,0.06584000000000001,0.0658,3989092.0,1,do_nothing,go_short,0.06670797696468841,go_short,go_short,go_short
1998,COTI/USDT:USDT,2023-06-21 11:00:00+00:00,second_buy,short-exit-profit,0.0472,0.047220000000000005,0.0474434072016475,0.04757126048003322,0.04687,1,0.04703,2891926.0,0,False,0.04733399999999397,0.047382857142859995,0.04778160000000222,0.85824046,0.014008477155939484,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-06-28 19:45:00+00:00,0.04766799999999391,do_nothing,False,0.046400000000000004,0,0.047921433841481294,0.04780714285714565,0.04852720000000227,1,0.045410000000000006,0.04748,0.04739,23139358.0,1,do_nothing,go_short,0.04835510380609429,go_short,go_short,go_short
2000,COTI/USDT:USDT,2023-07-10 22:00:00+00:00,second_buy,short-exit-profit,0.0505,0.05065000000000001,0.04995316461940674,0.04959315575622341,0.049760000000000006,1,0.04984,3676329.0,1,False,0.050133999999993795,0.05012000000000289,0.04949480000000224,0.46218643,0.007546899331178128,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-07-11 00:45:00+00:00,0.04960799999999379,do_nothing,False,0.04936,1,0.049697661801758525,0.04964428571428862,0.04985000000000226,1,0.049350000000000005,0.049690000000000005,0.049670000000000006,1616379.0,1,do_nothing,go_short,0.04964196680315702,go_short,go_short,go_short
2001,COTI/USDT:USDT,2023-07-11 01:00:00+00:00,second_buy,short-exit-profit,0.049370000000000004,0.04943,0.049650329216872596,0.04962330259551576,0.04916,1,0.04939,1549059.0,0,False,0.0495679999999938,0.0496000000000029,0.04984600000000226,0.30007611,0.0048977120886184574,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-07-11 19:15:00+00:00,0.04933199999999374,do_nothing,False,0.04905,0,0.049493335739961085,0.049417142857145734,0.04966440000000223,1,0.049010000000000005,0.049240000000000006,0.04918,2106251.0,1,do_nothing,go_short,0.04963223606569672,go_short,go_short,go_short
2002,COTI/USDT:USDT,2023-07-11 19:30:00+00:00,second_buy,short-exit-profit,0.04905,0.049260000000000005,0.04944820716458246,0.04960021857934881,0.049030000000000004,0,0.0492,1915649.0,0,False,0.049249999999993736,0.049345714285717164,0.04964760000000223,0.27304813,0.004458518502320458,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-07-12 21:45:00+00:00,0.04906399999999371,do_nothing,False,0.0489,0,0.04918737818653963,0.04907428571428863,0.04948600000000222,0,0.048870000000000004,0.049010000000000005,0.049010000000000005,751724.0,1,do_nothing,go_short,0.049422085739701305,go_short,go_short,go_short
2004,COTI/USDT:USDT,2023-07-24 10:00:00+00:00,second_buy,short-exit-profit,0.05142000000000001,0.05142000000000001,0.05117206903013613,0.05142707069473435,0.04782,1,0.049170000000000005,28620258.0,0,False,0.05103199999999347,0.051248571428574356,0.05136160000000216,0.51392611,0.00838671564428832,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-07-24 13:45:00+00:00,0.04894399999999345,do_nothing,False,0.04868,1,0.0492475632882304,0.048980000000002924,0.050118000000002175,0,0.04866,0.04907,0.049,1560102.0,1,do_nothing,go_short,0.049886303610793326,go_short,go_short,go_short
2005,COTI/USDT:USDT,2023-07-24 14:00:00+00:00,second_buy,short-exit-profit,0.04868,0.04888000000000001,0.04918947662850265,0.049811021861845675,0.04864,0,0.048870000000000004,1582628.0,0,False,0.04891599999999345,0.048940000000002926,0.050006800000002176,0.49292635,0.00804672867710117,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-07-24 15:00:00+00:00,0.04872199999999346,do_nothing,False,0.048380000000000006,1,0.048927105049469816,0.0487557142857172,0.04951760000000218,1,0.04834,0.04877,0.04868,1663727.0,1,do_nothing,go_short,0.04950854844617458,go_short,go_short,go_short
2006,COTI/USDT:USDT,2023-07-24 15:15:00+00:00,second_buy,short-exit-profit,0.04837,0.04843,0.04882293504185908,0.049415322635346835,0.047880000000000006,1,0.04825,6294835.0,0,False,0.04859799999999346,0.04864857142857435,0.04938680000000217,0.24759215,0.00404070426018442,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-07-25 04:45:00+00:00,0.04816199999999347,do_nothing,False,0.047920000000000004,0,0.04833352335447213,0.048260000000002946,0.04856560000000214,1,0.04791,0.048130000000000006,0.04805,1941266.0,1,do_nothing,go_short,0.04849759245769587,go_short,go_short,go_short
2007,COTI/USDT:USDT,2023-07-25 05:00:00+00:00,second_buy,short-exit-profit,0.04793000000000001,0.04803,0.048282212069168724,0.048460733757125805,0.04786000000000001,1,0.048,2023654.0,0,False,0.04809199999999346,0.0481771428571458,0.04854240000000214,0.25915459,0.004229721893743578,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-07-25 15:00:00+00:00,0.047881999999993465,do_nothing,False,0.04768000000000001,0,0.048027901721177865,0.04796285714286007,0.04821160000000215,1,0.04743000000000001,0.04777000000000001,0.04775,3669237.0,1,do_nothing,go_short,0.04812955616162663,go_short,go_short,go_short
