,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,ema-12 (exit),sma-25 (exit),short-bid-rl (exit),sma-05 (exit),close (exit),long-bid-rl (exit),long_jcrosk (exit),short_kdj (exit),ema-26 (exit),short-large-rl (exit),low (exit),sma-07 (exit),mean-grad-hist (exit),long-large-rl (exit),long-small-rl (exit),short-small-rl (exit),sma-compare (exit),high (exit),volume (exit),open (exit)
2799,MYRIA/USDT:USDT,2024-09-25 06:15:00+00:00,first_buy,long-exit-profit,0.00355,0.0035600000000000002,0.0034590734967916157,0.0034183723680856633,0.003505,0,0.003512,12646180.0,0,False,0.0034738000000000386,0.003461142857142912,0.0034341200000000288,5.12731645,0.022910517719348735,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-09-26 11:00:00+00:00,0.0034075570095388366,0.0033864400000000283,go_long,0.003511200000000035,0.003601,go_long,0,False,0.0034674633852391328,go_long,0.003477,0.0034985714285714837,0,go_long,go_short,go_short,0,0.003603,10456090.0,0.003493
2798,MYRIA/USDT:USDT,2024-09-25 00:45:00+00:00,first_buy,long-exit-profit,0.003492,0.003509,0.0033829299273988546,0.003299850819092507,0.003398,1,0.003447,19596210.0,0,False,0.0034354000000000376,0.0034231428571429106,0.003269560000000028,6.22483452,0.027823351583142704,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-09-25 06:00:00+00:00,0.003410882157532516,0.0034306000000000284,go_long,0.0034548000000000382,0.00355,go_long,0,False,0.003449450496208273,go_long,0.003457,0.0034487142857143405,0,go_long,go_short,go_short,0,0.003554,20961320.0,0.003475
2797,MYRIA/USDT:USDT,2024-09-24 23:15:00+00:00,first_buy,long-exit-profit,0.0034000000000000002,0.003459,0.003292720298052473,0.0032232369285196574,0.0033889999999999997,0,0.0034059999999999997,23150930.0,1,False,0.0033634000000000385,0.003321000000000054,0.003183480000000028,5.1665904,0.023100504897334024,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-09-25 00:30:00+00:00,0.0032880788846199075,0.0032552400000000277,go_long,0.003421800000000038,0.003492,go_long,0,False,0.0033712808232895554,go_long,0.003428,0.0034164285714286253,1,go_long,go_short,go_short,0,0.0035039999999999997,10497070.0,0.003437
2796,MYRIA/USDT:USDT,2024-09-24 22:30:00+00:00,first_buy,long-exit-profit,0.0033239999999999997,0.003345,0.003230850860121175,0.0031809295656993544,0.0032949999999999998,0,0.003339,7022630.0,0,False,0.0032718000000000387,0.0032575714285714825,0.003148880000000027,3.63060351,0.016234439415032404,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-09-24 23:00:00+00:00,0.00320861588280123,0.0031702400000000273,go_long,0.0033248000000000387,0.0034000000000000002,go_long,0,False,0.0032721239886074685,go_long,0.003319,0.003301000000000054,0,go_long,go_short,go_short,0,0.003407,9271950.0,0.003348
2795,MYRIA/USDT:USDT,2024-09-24 13:30:00+00:00,first_buy,long-exit-profit,0.0032459999999999998,0.003315,0.003102719746885713,0.0030171808402943557,0.0031839999999999998,0,0.003218,81122960.0,1,False,0.0031760000000000386,0.003147714285714339,0.0029814000000000294,6.87324447,0.030776588221203497,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-09-24 22:15:00+00:00,0.003168283930955303,0.0031418800000000274,go_long,0.003253600000000039,0.0033239999999999997,go_long,0,False,0.003211187380143207,go_long,0.0032129999999999997,0.003234000000000054,0,go_long,go_short,go_short,0,0.0033369999999999997,12842040.0,0.0032129999999999997
2794,MYRIA/USDT:USDT,2024-09-24 12:45:00+00:00,first_buy,long-exit-profit,0.0031279999999999997,0.003146,0.003035515615257634,0.0029686864946888835,0.003106,0,0.003146,12872750.0,0,False,0.003098600000000039,0.00308071428571434,0.0029426800000000295,6.63587112,0.029724884143193107,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-09-24 13:15:00+00:00,0.0030011153075179043,0.0029683600000000297,go_long,0.0031490000000000385,0.0032459999999999998,go_long,0,False,0.0030817597008649333,go_long,0.003134,0.0031258571428571967,0,go_long,go_short,go_short,0,0.0032459999999999998,44470480.0,0.003142
2793,MYRIA/USDT:USDT,2024-09-24 11:30:00+00:00,first_buy,long-exit-profit,0.003009,0.003067,0.002943528729010392,0.0029061209295305505,0.003009,0,0.0030629999999999998,9308300.0,0,False,0.0029824000000000387,0.002951571428571483,0.0029004400000000284,4.2812952,0.01918062349012398,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-09-24 12:30:00+00:00,0.002954501414263994,0.0029309200000000295,go_long,0.0030820000000000387,0.0031279999999999997,go_long,0,False,0.0030154275453044763,go_long,0.003078,0.00305771428571434,0,go_long,go_short,go_short,0,0.0031300000000000004,8894160.0,0.003083
2791,MYRIA/USDT:USDT,2024-09-23 16:15:00+00:00,first_buy,long-exit-profit,0.002868,0.0028829999999999997,0.002805918422805645,0.0027640778082821107,0.0028439999999999997,0,0.00286,10983690.0,0,False,0.0028392000000000374,0.002814571428571482,0.0027702400000000293,5.17216896,0.023126523825824523,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-09-23 18:45:00+00:00,0.0028213347721627977,0.00281860000000003,go_long,0.002885000000000037,0.0029319999999999997,go_long,0,False,0.0028635089373312025,go_long,0.002892,0.002864000000000055,0,go_long,go_short,go_short,0,0.002946,11420760.0,0.002898
1838,CORE/USDT:USDT,2024-03-26 19:30:00+00:00,first_buy,long-exit-profit,0.9613,1.0029,0.9398722288729432,0.9222292211224421,0.9590000000000001,0,1.0013,768332.1,0,False,0.9609599999999954,0.9477428571428624,0.9122959999999964,7.28157543,0.031989682144480905,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-03-26 20:00:00+00:00,0.936028618932135,0.9221679999999965,go_long,0.9884599999999955,1.0354,go_long,0,False,0.9625523058794446,go_long,1.0005,0.9773428571428625,0,go_long,go_short,go_short,0,1.0532,1131861.2,1.0012
2104,ETH/USDT:USDT,2023-12-07 16:45:00+00:00,first_buy,long-exit-profit,2347.99,2356.6,2308.161677175132,2283.442097223457,2343.66,1,2351.01,30261.92,0,False,2337.3139999999253,2326.621428571436,2269.743200000002,4.09417682,0.019330163694500725,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-12-09 08:30:00+00:00,2374.8357890806815,2371.135600000002,go_long,2388.587999999926,2404.51,go_long,0,False,2382.764211375059,go_long,2390.8,2385.890000000009,1,go_long,go_long,go_long,0,2409.54,30319.08,2390.88
2102,ETH/USDT:USDT,2023-12-04 05:30:00+00:00,first_buy,long-exit-profit,2243.7,2256.39,2225.2201942035895,2214.304280624928,2238.0,0,2239.6,26089.05,1,False,2231.475999999923,2227.494285714292,2214.4723999999987,4.79333624,0.021381263137648206,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-12-05 18:00:00+00:00,2232.8057896231894,2225.2620000000006,go_long,2263.097999999924,2293.6,go_long,0,False,2248.121559855354,go_long,2259.99,2255.311428571437,0,go_long,go_long,go_long,0,2302.58,60817.78,2260.19
1933,CORE/USDT:USDT,2024-11-10 05:15:00+00:00,first_buy,long-exit-profit,0.9507000000000001,0.9609000000000001,0.9399269290806542,0.931741143035093,0.9474,0,0.9557,127522.2,0,False,0.9445800000000014,0.9426000000000225,0.9306599999999965,4.60204608,0.02034922281861698,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-10 05:30:00+00:00,0.9351010583658269,0.9327759999999965,go_long,0.9525400000000015,0.9771000000000001,go_long,1,False,0.9456458630682459,go_long,0.9543,0.948128571428594,0,go_long,go_short,go_short,0,0.9962000000000001,439223.7,0.9557
1932,CORE/USDT:USDT,2024-11-07 02:30:00+00:00,first_buy,long-exit-profit,0.9308000000000001,0.9334,0.9189498676463376,0.9095786141448816,0.9265,1,0.9273,16736.7,0,False,0.9254400000000015,0.9215857142857361,0.9097159999999961,5.04556013,0.022314017275951892,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-10 05:00:00+00:00,0.9298244344779005,0.9292319999999965,go_long,0.9408200000000015,0.9507000000000001,go_long,0,False,0.9370590980044096,go_long,0.9411,0.9403857142857367,0,go_long,go_short,go_short,0,0.9526,86639.1,0.9411
1931,CORE/USDT:USDT,2024-11-06 22:30:00+00:00,first_buy,long-exit-profit,0.9054000000000001,0.91,0.8958938396478157,0.8877795639043362,0.8996000000000001,0,0.9093,24122.3,0,False,0.9031200000000019,0.8994285714285934,0.8850719999999959,4.86084272,0.021499022240156127,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-07 02:15:00+00:00,0.9081609032764721,0.9081799999999961,go_long,0.9232800000000015,0.9308000000000001,go_long,0,False,0.9174316617638535,go_long,0.9252,0.9186142857143077,0,go_long,go_short,go_short,0,0.9328000000000001,36148.0,0.9257000000000001
1930,CORE/USDT:USDT,2024-11-06 20:15:00+00:00,first_buy,long-exit-profit,0.8848,0.8899,0.8811438107452159,0.8772205125671599,0.8823000000000001,0,0.8889,174813.3,0,False,0.884220000000002,0.8837142857143075,0.8753439999999958,3.7352478,0.01652717852515355,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-06 22:15:00+00:00,0.8860579290166831,0.8835239999999958,go_long,0.899520000000002,0.9054000000000001,go_long,1,False,0.8934563559474186,go_long,0.9038,0.8961714285714505,0,go_long,go_short,go_short,0,0.914,60482.1,0.9045000000000001
1929,CORE/USDT:USDT,2024-11-06 02:45:00+00:00,first_buy,long-exit-profit,0.8613000000000001,0.8713000000000001,0.8439220830531639,0.8323745665188778,0.8606,0,0.8683000000000001,57422.7,0,False,0.8525400000000023,0.8505571428571648,0.8266159999999965,3.77876075,0.016766522667539228,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-06 20:00:00+00:00,0.8762861535725327,0.8746959999999959,go_long,0.8831000000000021,0.8848,go_long,0,False,0.8797335945170733,go_long,0.8812000000000001,0.8823571428571648,0,go_long,go_short,go_short,0,0.8853000000000001,27918.6,0.8819
1928,CORE/USDT:USDT,2024-11-06 01:00:00+00:00,first_buy,long-exit-profit,0.8388,0.8444,0.8234806537150445,0.8185836112206365,0.8381000000000001,0,0.841,35503.5,0,False,0.8282800000000025,0.8248857142857365,0.8159559999999967,4.97116521,0.022091701402046228,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-06 02:30:00+00:00,0.829500531840388,0.8242599999999964,go_long,0.8472400000000022,0.8613000000000001,go_long,0,False,0.8394897345173754,go_long,0.8451000000000001,0.8466571428571649,0,go_long,go_short,go_short,0,0.8619,50326.1,0.8458
1927,CORE/USDT:USDT,2024-11-05 16:30:00+00:00,first_buy,long-exit-profit,0.8212,0.8226,0.8144451905649277,0.8090156837745375,0.8186,0,0.8226,9709.4,0,False,0.817100000000002,0.8174857142857367,0.8077079999999967,3.94824493,0.017557375745277517,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-06 00:45:00+00:00,0.8167903001182875,0.8150919999999967,go_long,0.8231800000000025,0.8388,go_long,0,False,0.8202953180268708,go_long,0.8288000000000001,0.8212000000000222,0,go_long,go_short,go_short,0,0.8391000000000001,46048.1,0.8288000000000001
1926,CORE/USDT:USDT,2024-11-04 03:00:00+00:00,first_buy,long-exit-profit,0.8041,0.8067000000000001,0.7998753451370848,0.7969811612900803,0.8022,0,0.8062,5644.9,0,False,0.802220000000003,0.8015857142857364,0.7986239999999966,3.60439111,0.016077658405101284,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-05 16:15:00+00:00,0.8079289384765005,0.8067399999999967,go_long,0.815980000000002,0.8212,go_long,0,False,0.8129624979403691,go_long,0.8146,0.8167428571428796,0,go_long,go_short,go_short,0,0.8215,31171.4,0.8165
1925,CORE/USDT:USDT,2024-11-03 16:30:00+00:00,first_buy,long-exit-profit,0.7876000000000001,0.7904,0.7803255278397074,0.7843630430885519,0.7851,0,0.7886000000000001,38946.6,0,False,0.7792600000000033,0.7769428571428793,0.7853879999999974,3.92431545,0.01751703786956133,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-04 02:45:00+00:00,0.7962436541932868,0.7979959999999966,go_long,0.8008000000000031,0.8041,go_long,0,False,0.798725407889282,go_long,0.8015,0.7998714285714507,0,go_long,go_short,go_short,0,0.8041,5476.6,0.8023
1924,CORE/USDT:USDT,2024-11-03 15:15:00+00:00,first_buy,long-exit-profit,0.7752,0.7764000000000001,0.7793401419934584,0.7863599308098174,0.7576,0,0.7671,157219.5,0,False,0.7732400000000033,0.7749857142857364,0.7884399999999974,5.5331469,0.024711472262856263,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-03 16:15:00+00:00,0.784024086535636,0.7855999999999974,go_long,0.7749600000000033,0.7876000000000001,go_long,0,False,0.7788210783560179,go_long,0.7781,0.7746857142857364,0,go_long,go_short,go_short,0,0.7909,70736.0,0.7808
1922,CORE/USDT:USDT,2024-08-23 18:15:00+00:00,first_buy,long-exit-profit,1.2358,1.24,1.1989506922515896,1.1817675359507076,1.2199,0,1.2205,153139.6,1,False,1.2131400000000028,1.2057571428571623,1.1807759999999952,5.33982771,0.023923065873086357,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-08-23 22:00:00+00:00,1.2134136656598522,1.2151399999999952,go_long,1.2343800000000025,1.2522,go_long,0,False,1.2279646531418285,go_long,1.242,1.229871428571448,0,go_long,go_short,go_short,0,1.2555,69714.8,1.2425
1921,CORE/USDT:USDT,2024-08-23 17:15:00+00:00,first_buy,long-exit-profit,1.1924000000000001,1.197,1.179564013482525,1.1685388366673408,1.19,0,1.1951,116792.4,0,False,1.185300000000003,1.1840714285714482,1.171223999999995,7.16397552,0.031989682144480905,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-08-23 18:00:00+00:00,1.1786689388267642,1.1779799999999951,go_long,1.2075200000000028,1.2358,go_long,0,False,1.1950326362973331,go_long,1.216,1.1997142857143053,0,go_long,go_short,go_short,0,1.2439,242409.5,1.2165
1934,CORE/USDT:USDT,2024-11-10 05:45:00+00:00,first_buy,long-exit-profit,0.9771000000000001,0.9797,0.9498849610577466,0.9379232021905805,0.9702000000000001,0,0.9732000000000001,115633.0,0,False,0.9595600000000015,0.9533142857143082,0.9346479999999964,3.72582253,0.016464053816498382,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-10 13:00:00+00:00,0.9745720157227631,0.976695999999996,go_long,0.9828800000000015,0.9913000000000001,go_long,0,False,0.9816199201558242,go_long,0.9819,0.9826285714285936,0,go_long,go_short,go_short,0,0.9929,101012.0,0.9822000000000001
1920,CORE/USDT:USDT,2024-08-23 09:15:00+00:00,first_buy,long-exit-profit,1.154,1.1768,1.129459304836039,1.1027614282580753,1.1539,1,1.1676,173794.8,0,False,1.1495200000000028,1.1474428571428763,1.0911199999999948,4.29235522,0.01909801400175671,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-08-23 17:00:00+00:00,1.1664139436007281,1.170555999999995,go_long,1.183560000000003,1.1924000000000001,go_long,0,False,1.1767392886611658,go_long,1.1803,1.1797857142857338,0,go_long,go_short,go_short,0,1.1939,112987.6,1.1822
1918,CORE/USDT:USDT,2024-08-08 23:15:00+00:00,first_buy,long-exit-profit,1.0808,1.0857,1.0564471761529923,1.044598294876363,1.0733,0,1.078,33212.4,0,False,1.0677600000000018,1.063985714285736,1.0409599999999959,7.89561766,0.03526266817207202,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-08-23 07:15:00+00:00,1.0653292541795247,1.062555999999995,go_long,1.0827000000000027,1.121,go_long,0,False,1.07510785664934,go_long,1.0768,1.0782428571428768,0,go_long,go_short,go_short,0,1.1567,787472.8,1.0768
1917,CORE/USDT:USDT,2024-08-04 19:45:00+00:00,first_buy,long-exit-profit,1.0567,1.0608,1.0279986572976056,1.029664048202669,1.0432,0,1.0585,57656.7,0,False,1.0388800000000014,1.0278571428571652,1.0250479999999955,4.12307516,0.018381267436433917,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-08-08 23:00:00+00:00,1.041926158466472,1.039563999999996,go_long,1.0646200000000017,1.0808,go_long,0,False,1.0525284809080817,go_long,1.0617,1.058028571428593,0,go_long,go_short,go_short,0,1.0873,69306.5,1.0617
1916,CORE/USDT:USDT,2024-08-04 19:00:00+00:00,first_buy,long-exit-profit,1.0177,1.0311,1.0129400827068669,1.0242665254894807,1.0141,0,1.0272000000000001,62847.9,0,False,1.0097200000000015,1.006114285714308,1.0270239999999957,5.9767098,0.026663465039633263,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-08-04 19:30:00+00:00,1.0273571720588826,1.0253799999999957,go_long,1.0283200000000015,1.0567,go_long,0,False,1.022452958624443,go_long,1.0315,1.0199428571428795,0,go_long,go_short,go_short,0,1.066,154687.4,1.0343
1915,CORE/USDT:USDT,2024-08-04 17:15:00+00:00,first_buy,long-exit-profit,1.0107,1.0134,1.0210188502227053,1.036214145549594,0.9818,0,0.9947,254961.4,0,False,1.0107400000000015,1.013157142857165,1.0433719999999955,4.73900008,0.021078348614289102,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-08-04 18:45:00+00:00,1.0240318475286392,1.0285439999999957,go_long,1.0014400000000017,1.0177,go_long,0,False,1.0103473704717518,go_long,1.0037,1.0014714285714508,0,go_long,go_short,go_short,1,1.0188,25285.9,1.0057
1913,CORE/USDT:USDT,2024-07-21 15:00:00+00:00,first_buy,long-exit-profit,1.6165,1.6274000000000002,1.5886143635373835,1.5667184093889628,1.5945,0,1.6186,411594.7,0,False,1.6028400000000027,1.5958571428571615,1.5634359999999936,4.19020822,0.01843335215029328,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-07-21 22:00:00+00:00,1.6033661043832133,1.6004799999999932,go_long,1.639900000000002,1.6519,go_long,0,False,1.6187284652464755,go_long,1.6419000000000001,1.6363285714285893,0,go_long,go_short,go_short,0,1.6588,78008.3,1.6421000000000001
1912,CORE/USDT:USDT,2024-07-21 13:30:00+00:00,first_buy,long-exit-profit,1.5872000000000002,1.5899999999999999,1.5638381381456887,1.5468053006351323,1.5744,0,1.5794000000000001,199849.9,0,False,1.5737800000000024,1.5699571428571615,1.5453159999999933,4.87540958,0.02144499795506507,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-07-21 14:45:00+00:00,1.5625678821400797,1.5604559999999936,go_long,1.5946000000000027,1.6165,go_long,0,False,1.5831624296350897,go_long,1.6011000000000002,1.591371428571447,0,go_long,go_short,go_short,0,1.62,223110.5,1.6052
1911,CORE/USDT:USDT,2024-07-21 04:15:00+00:00,first_buy,long-exit-profit,1.5658,1.5718,1.4949414690639113,1.4651552989604049,1.5369000000000002,0,1.5539,233771.5,0,False,1.5342400000000027,1.5122571428571618,1.4506959999999942,4.38412643,0.019291931437605044,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-07-21 13:15:00+00:00,1.5441977246859429,1.5425039999999932,go_long,1.5690000000000024,1.5872000000000002,go_long,0,False,1.561008708717632,go_long,1.5711,1.5651428571428758,0,go_long,go_short,go_short,0,1.5951,245924.6,1.574
1910,CORE/USDT:USDT,2024-07-21 03:30:00+00:00,first_buy,long-exit-profit,1.5025,1.5275,1.4578964744804008,1.4427830751640096,1.5013,0,1.5164,182422.2,1,False,1.4739000000000024,1.461400000000019,1.4359679999999941,6.93377466,0.03051406520148277,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-07-21 04:00:00+00:00,1.4580557228772373,1.4457439999999944,go_long,1.5167200000000025,1.5658,go_long,0,False,1.4842217361664407,go_long,1.5213,1.4954142857143045,0,go_long,go_short,go_short,0,1.5759,365975.4,1.5326
1909,CORE/USDT:USDT,2024-07-16 20:30:00+00:00,first_buy,long-exit-profit,1.4435,1.4504000000000001,1.4206802373148284,1.3906090900260466,1.4318,0,1.4502000000000002,143734.2,0,False,1.4291000000000007,1.427028571428589,1.3900079999999935,7.60495249,0.03330472134656628,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-07-21 03:15:00+00:00,1.4368937211771304,1.4324039999999942,go_long,1.4567600000000023,1.5025,go_long,0,False,1.4472594698404737,go_long,1.4661,1.4489142857143047,0,go_long,go_short,go_short,0,1.5238,318990.5,1.4663
1908,CORE/USDT:USDT,2024-07-16 16:30:00+00:00,first_buy,long-exit-profit,1.4065,1.4501,1.3370237919270542,1.3116212392846527,1.377,0,1.4134,1837713.1,1,False,1.3560000000000003,1.3436428571428747,1.3003239999999934,4.39431203,0.01925561349645119,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-07-16 20:15:00+00:00,1.3858418172281304,1.3846479999999934,go_long,1.4230600000000007,1.4435,go_long,0,False,1.4153130077357063,go_long,1.4183,1.4236428571428748,0,go_long,go_short,go_short,0,1.4557,180530.0,1.4202
1907,CORE/USDT:USDT,2024-07-16 04:15:00+00:00,first_buy,long-exit-profit,1.3588,1.3778000000000001,1.2953571275987692,1.2661365329977399,1.3363,0,1.3389,248241.6,0,False,1.3202200000000006,1.3089285714285879,1.2589279999999932,10.99044118,0.04820905224339932,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-07-16 16:15:00+00:00,1.303478938427425,1.2951719999999936,go_long,1.3364000000000005,1.4065,go_long,0,False,1.3231372086410642,go_long,1.3302,1.3287428571428745,0,go_long,go_short,go_short,0,1.4261,1174227.8,1.3331
1906,CORE/USDT:USDT,2024-07-16 03:00:00+00:00,first_buy,long-exit-profit,1.2701,1.2964,1.2561391669566149,1.239607207064269,1.2671000000000001,0,1.2913000000000001,153768.9,0,False,1.2646600000000006,1.2607571428571591,1.2367519999999932,11.42655238,0.050170459912580255,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-07-16 04:00:00+00:00,1.260315455637559,1.2535919999999934,go_long,1.3107000000000006,1.3588,go_long,0,False,1.2874402417076363,go_long,1.3046,1.2966857142857307,0,go_long,go_short,go_short,0,1.3812,453070.2,1.3111
1919,CORE/USDT:USDT,2024-08-23 07:30:00+00:00,first_buy,long-exit-profit,1.121,1.1455,1.0831989556263646,1.069949309425486,1.1189,0,1.1277,216563.7,0,False,1.0938400000000026,1.0871428571428767,1.0653799999999949,4.7568164,0.021175596594591006,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-08-23 09:00:00+00:00,1.0975743425187214,1.0865279999999948,go_long,1.1454000000000026,1.154,go_long,0,False,1.122524632988046,go_long,1.1426,1.1417428571428765,1,go_long,go_short,go_short,0,1.1584,112228.0,1.1458
1935,CORE/USDT:USDT,2024-11-10 13:15:00+00:00,first_buy,long-exit-profit,0.9913000000000001,0.9918,0.9819860862856974,0.9752703849284844,0.9802000000000001,0,0.984,116075.7,0,False,0.9816800000000014,0.9834142857143079,0.9773239999999962,6.6869832,0.029645963792305257,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-10 14:30:00+00:00,0.9817396073594478,0.9828199999999961,go_long,0.9944600000000016,1.0152,go_long,0,False,0.9903793278688202,go_long,0.9951000000000001,0.992514285714308,0,go_long,go_short,go_short,0,1.0192,187931.7,0.9951000000000001
1936,CORE/USDT:USDT,2024-11-10 14:45:00+00:00,first_buy,long-exit-profit,1.0152,1.0205,0.9904132774274632,0.9823959327402294,0.9868,1,0.9906,339421.7,1,False,0.9954200000000014,0.992414285714308,0.9837559999999962,5.32395775,0.02359010866862528,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-10 16:00:00+00:00,0.9884283517808222,0.9889159999999962,go_long,1.0004000000000015,1.0161,go_long,0,False,0.9971565613759763,go_long,1.0009,1.001114285714308,0,go_long,go_short,go_short,0,1.0171,41506.4,1.0011
1937,CORE/USDT:USDT,2024-11-10 16:15:00+00:00,first_buy,long-exit-profit,1.0161,1.0161,0.9961324750104414,0.988581807204465,0.9829,1,0.9905,186626.2,1,False,1.0007400000000015,0.9975857142857365,0.9893679999999964,4.34859183,0.01926180835822431,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-10 17:45:00+00:00,0.993745755459845,0.9940959999999965,go_long,1.0023400000000013,1.0116,go_long,0,False,1.0004886310939531,go_long,1.0002,1.000514285714308,0,go_long,go_short,go_short,0,1.0131000000000001,41324.7,1.0006
1965,CORE/USDT:USDT,2024-12-11 14:15:00+00:00,first_buy,long-exit-profit,1.2614,1.2666,1.241333222535751,1.2256905007159207,1.2477,1,1.2548,111769.4,0,False,1.2521200000000086,1.2509285714285965,1.2216079999999934,5.009228,0.02218056091183283,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-12-11 15:30:00+00:00,1.238365136623571,1.2336399999999932,go_long,1.2640600000000084,1.2852000000000001,go_long,0,False,1.2558281697274263,go_long,1.2646,1.2623571428571676,0,go_long,go_short,go_short,0,1.2868,81430.6,1.2714
1964,CORE/USDT:USDT,2024-12-09 23:45:00+00:00,first_buy,long-exit-profit,1.2244,1.2392,1.2221445719931758,1.2760188107616106,1.2179,0,1.2355,184102.6,0,False,1.2039000000000075,1.189057142857168,1.2945919999999933,4.13335139,0.018444517854494778,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-12-11 14:00:00+00:00,1.2233617407731943,1.2186879999999933,go_long,1.2503600000000086,1.2614,go_long,0,False,1.238884717542251,go_long,1.2482,1.248900000000025,1,go_long,go_short,go_short,0,1.2634,107028.3,1.2537
1963,CORE/USDT:USDT,2024-12-09 21:45:00+00:00,first_buy,long-exit-profit,1.1708,1.2057,1.2892668596699275,1.3471852658097885,1.1662,1,1.1911,530762.3,0,False,1.2217200000000077,1.259757142857168,1.3711879999999934,5.78466685,0.02590348950856045,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-12-09 23:30:00+00:00,1.2792603156225395,1.3024319999999932,go_long,1.1895800000000074,1.2244,go_long,0,False,1.2197163123555714,go_long,1.2025000000000001,1.1805714285714537,0,go_long,go_short,go_short,0,1.2255,148717.9,1.2079
1962,CORE/USDT:USDT,2024-12-09 21:15:00+00:00,first_buy,long-exit-profit,1.2862,1.2862,1.3318999940844443,1.3747818540405372,0.9486,1,1.1466,4275058.8,0,False,1.2912800000000078,1.3225285714285968,1.3910839999999933,4.25397744,0.019065706663822832,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-12-09 21:30:00+00:00,1.3596720870745715,1.3804759999999934,go_long,1.2506600000000077,1.1708,go_long,0,False,1.3071153796099144,go_long,1.1407,1.288814285714311,1,go_long,go_short,go_short,1,1.1876,1077201.7,1.1466
1960,CORE/USDT:USDT,2024-11-30 22:45:00+00:00,first_buy,long-exit-profit,1.9821,2.0213,1.9125221780238502,1.8553017352218935,1.9380000000000002,0,1.9628,2238555.5,0,False,1.9225400000000072,1.9169571428571666,1.8964719999999955,6.05208938,0.02657735580091398,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-30 23:00:00+00:00,1.8674275326128644,1.9035799999999954,go_long,1.946680000000007,2.019,go_long,0,False,1.9289033814047962,go_long,1.9409,1.9322857142857381,0,go_long,go_short,go_short,0,2.0666,2017192.4,1.9628
1959,CORE/USDT:USDT,2024-11-30 17:45:00+00:00,first_buy,long-exit-profit,1.9162,1.944,1.7544444694935888,1.6566588960211948,1.8902,1,1.9172,2257880.5,0,False,1.8746200000000073,1.8339571428571666,1.6168559999999934,7.22248288,0.031785812768495854,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-30 22:30:00+00:00,1.846701874039645,1.8890799999999954,go_long,1.9088400000000072,1.9821,go_long,0,False,1.9033807558463685,go_long,1.8625,1.9094714285714522,0,go_long,go_short,go_short,0,1.9854,2026424.1,1.8724
