,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,long-bid-rl (exit),sma-25 (exit),ema-12 (exit),sma-07 (exit),low (exit),long_jcrosk (exit),mean-grad-hist (exit),long-small-rl (exit),open (exit),long-large-rl (exit),sma-compare (exit),short-small-rl (exit),short_kdj (exit),short-bid-rl (exit),volume (exit),sma-05 (exit),short-large-rl (exit),ema-26 (exit),close (exit),high (exit)
2138,COTI/USDT:USDT,2022-03-28 08:00:00+00:00,second_buy,trailing_stop_loss,0.2974,0.2992,0.28083398406915977,0.2717570080053309,0.2931,1,0.29572000000000004,16230693.0,0,False,0.2904759999999953,0.2862542857142879,0.26804520000000254,-6.45959077,-0.10567317152090282,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-04-05 01:15:00+00:00,go_short,0.3076156000000022,0.308513502832423,0.3115214285714303,0.31472,0,0,do_nothing,0.31521000000000005,go_short,0,do_nothing,False,go_short,19815799.0,0.3153139999999953,go_short,0.31103475312677087,0.32383,0.32665000000000005
2136,COTI/USDT:USDT,2022-03-14 08:15:00+00:00,second_buy,trailing_stop_loss,0.19879000000000002,0.20133,0.19748187644069348,0.19631847654469933,0.19876000000000002,0,0.1996,5065732.0,1,False,0.1984959999999955,0.1982042857142876,0.19583680000000242,-10.69790887,-0.1748007526296951,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-03-24 06:15:00+00:00,go_short,0.22931680000000257,0.22934704089159771,0.2306785714285735,0.2313,0,0,do_nothing,0.23154000000000002,go_short,0,do_nothing,False,go_short,1389641.0,0.2309179999999958,go_short,0.23023001345869876,0.23255,0.23276000000000002
2135,COTI/USDT:USDT,2022-02-28 17:15:00+00:00,second_buy,trailing_stop_loss,0.22423,0.2278,0.21808009996302163,0.2127790565740238,0.22225000000000003,1,0.22299000000000002,7212997.0,1,False,0.22288399999999603,0.22187714285714463,0.21030400000000216,5.52352515,0.090163916102299,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-03-14 08:00:00+00:00,go_short,0.19562200000000243,0.19605595466827527,0.19770571428571618,0.19837000000000002,0,0,do_nothing,0.19849000000000003,go_short,0,do_nothing,False,go_short,2127259.0,0.1981539999999955,go_short,0.1970967630662741,0.19877000000000003,0.19946000000000003
2134,COTI/USDT:USDT,2022-02-21 08:00:00+00:00,second_buy,trailing_stop_loss,0.23057000000000002,0.23290000000000002,0.2295026391372533,0.22820765250488392,0.23046000000000003,0,0.23211,1517881.0,1,False,0.230443999999996,0.22986857142857284,0.22849600000000223,1.39964377,0.022863122242394455,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-02-28 17:00:00+00:00,go_short,0.20954040000000215,0.2119621810999457,0.22095571428571606,0.22328,0,1,do_nothing,0.22456,go_short,0,do_nothing,False,go_short,6315944.0,0.22246999999999603,go_short,0.2171873908653892,0.22416000000000003,0.226
2133,COTI/USDT:USDT,2022-02-07 23:45:00+00:00,second_buy,trailing_stop_loss,0.32248000000000004,0.32647000000000004,0.32143005845043904,0.32031155279636275,0.32248000000000004,0,0.32471000000000005,2137729.0,0,False,0.32235999999999587,0.32182857142857296,0.32035000000000224,17.17598637,0.2815760420898733,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-02-21 07:45:00+00:00,go_short,0.22841000000000225,0.22789546470527464,0.22923285714285854,0.22968000000000002,0,0,do_nothing,0.23102000000000003,go_short,0,do_nothing,False,go_short,1009993.0,0.22976199999999602,go_short,0.2290285735258448,0.23057000000000002,0.23112000000000002
2132,COTI/USDT:USDT,2022-01-28 22:00:00+00:00,second_buy,trailing_stop_loss,0.30794000000000005,0.314,0.3025702062277527,0.2983559689865465,0.30776000000000003,0,0.31169,22565666.0,0,False,0.3046259999999962,0.3037514285714315,0.2974024000000018,-3.33803704,-0.05469137683604427,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-02-07 23:30:00+00:00,go_short,0.32011080000000225,0.3199596770200718,0.3211771428571444,0.32125000000000004,0,0,do_nothing,0.32168,go_short,0,do_nothing,False,go_short,1267471.0,0.3215279999999958,go_short,0.320833705441428,0.32248000000000004,0.32312
2148,COTI/USDT:USDT,2022-05-31 22:15:00+00:00,second_buy,trailing_stop_loss,0.13777,0.13933,0.1348473270924477,0.13326716566648983,0.13661,0,0.13681000000000001,14781809.0,0,False,0.13599199999999464,0.13579000000000221,0.13321160000000215,0.94124662,0.015382533789222642,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-06-07 21:00:00+00:00,go_short,0.11777000000000212,0.11857969201162626,0.1211157142857165,0.12046000000000001,0,0,do_nothing,0.12066,go_short,0,do_nothing,False,go_short,39069693.0,0.1222079999999947,go_short,0.12056062419771482,0.13082000000000002,0.13169
2131,COTI/USDT:USDT,2022-01-23 08:15:00+00:00,second_buy,trailing_stop_loss,0.27873000000000003,0.28468000000000004,0.27756675758416877,0.2747276365766631,0.27767000000000003,0,0.28244,3641804.0,0,False,0.27927399999999575,0.2780728571428598,0.27472800000000186,-7.03076683,-0.11481265725814012,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-01-28 21:45:00+00:00,go_short,0.29664240000000175,0.29728924650547023,0.3021728571428601,0.30191,0,0,do_nothing,0.30235,go_short,0,do_nothing,False,go_short,19951987.0,0.3026519999999962,go_short,0.30091206190552594,0.30797,0.31020000000000003
2163,COTI/USDT:USDT,2022-11-03 01:00:00+00:00,second_buy,trailing_stop_loss,0.09911,0.0999,0.09863482945723709,0.09844817042603327,0.09911,0,0.0994,1680745.0,1,False,0.09891599999999456,0.09878000000000253,0.098217600000002,8.49747455,0.1386924550631264,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-11-10 13:30:00+00:00,go_short,0.081332400000002,0.08099484285021702,0.08096000000000261,0.08024,0,0,do_nothing,0.08137000000000001,go_short,1,do_nothing,False,go_short,1851058.0,0.08084599999999478,go_short,0.0808822610926114,0.0804,0.08147
2165,COTI/USDT:USDT,2022-11-21 14:00:00+00:00,second_buy,trailing_stop_loss,0.07564000000000001,0.0776,0.07449855816548635,0.07355547461440451,0.07563,0,0.07694000000000001,70854158.0,1,False,0.07536799999999497,0.07485428571428852,0.073150800000002,4.42153216,0.07217666258408788,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-12-08 19:00:00+00:00,go_short,0.0704136000000021,0.07048654961480194,0.07067285714285994,0.07099000000000001,0,0,do_nothing,0.07099000000000001,go_short,0,do_nothing,False,go_short,2115769.0,0.0707559999999949,go_short,0.07064629577516678,0.0712,0.07145
2191,COTI/USDT:USDT,2023-09-24 08:30:00+00:00,second_buy,trailing_stop_loss,0.04286,0.04301000000000001,0.042816117044043436,0.04277532273764305,0.04284,0,0.042890000000000005,2022277.0,1,False,0.04284799999999377,0.04283857142857456,0.04278320000000213,2.86468182,0.04674310674310674,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-10-08 14:45:00+00:00,go_short,0.0390168000000021,0.039084960802118644,0.03920857142857453,0.03921,0,0,do_nothing,0.03921,go_short,0,do_nothing,False,go_short,24469523.0,0.03930999999999367,go_short,0.039181135937655646,0.040010000000000004,0.04028
2190,COTI/USDT:USDT,2023-09-08 10:00:00+00:00,second_buy,trailing_stop_loss,0.0434,0.04404,0.04279815369176905,0.04252055317144539,0.043280000000000006,0,0.043370000000000006,43495929.0,0,False,0.04282599999999366,0.04274857142857456,0.04252840000000223,0.59951317,0.009788013435806722,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-09-24 08:15:00+00:00,go_short,0.042781600000002126,0.04276614855665449,0.04283857142857456,0.042760000000000006,0,0,do_nothing,0.042780000000000006,go_short,0,do_nothing,False,go_short,1530867.0,0.042829999999993776,go_short,0.04280268377932406,0.042870000000000005,0.04293
2189,COTI/USDT:USDT,2023-08-29 14:45:00+00:00,second_buy,trailing_stop_loss,0.03849,0.03977,0.03771525579119787,0.0375883668765625,0.03839,0,0.0396,24931888.0,0,False,0.03790999999999369,0.03766285714286026,0.03739280000000224,-6.71886957,-0.10964381003653652,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-09-08 09:45:00+00:00,go_short,0.04244280000000224,0.04245259742516102,0.04269000000000312,0.042440000000000005,0,0,do_nothing,0.04249000000000001,go_short,0,do_nothing,False,go_short,22693089.0,0.042653999999993655,go_short,0.04269418163572706,0.0434,0.043480000000000005
2188,COTI/USDT:USDT,2023-08-15 19:15:00+00:00,second_buy,trailing_stop_loss,0.04707,0.0471,0.04680902229501827,0.04709307235850401,0.04306,1,0.04505000000000001,49381958.0,0,False,0.04667799999999358,0.04682428571428876,0.047097600000002196,8.03598329,0.1311287880721675,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-08-29 14:30:00+00:00,go_short,0.03731920000000224,0.037427436226687504,0.03731428571428883,0.0373,0,0,do_nothing,0.037320000000000006,go_short,0,do_nothing,False,go_short,24378892.0,0.03738999999999369,go_short,0.03737257502596111,0.03849,0.03873
2187,COTI/USDT:USDT,2023-07-30 20:15:00+00:00,second_buy,trailing_stop_loss,0.043300000000000005,0.043300000000000005,0.04361192145342648,0.04376810093418121,0.04105,1,0.04247,65388716.0,0,False,0.043481999999993505,0.04360857142857432,0.043843600000002134,-3.7044854,-0.06046623742869487,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-08-15 19:00:00+00:00,go_short,0.04719880000000219,0.04725651814718433,0.047128571428574476,0.04703,0,1,do_nothing,0.047150000000000004,go_short,1,do_nothing,False,go_short,916509.0,0.04710999999999358,go_short,0.04712884453047614,0.04707,0.047220000000000005
2186,COTI/USDT:USDT,2023-07-13 15:45:00+00:00,second_buy,trailing_stop_loss,0.05099000000000001,0.05435,0.0512018682263638,0.050897100685230456,0.05099000000000001,0,0.053860000000000005,71154691.0,0,False,0.05128399999999369,0.05110285714286006,0.05092600000000222,12.54042033,0.20466198098974736,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-07-30 20:00:00+00:00,go_short,0.04387760000000213,0.04387194900891571,0.043822857142860036,0.04295,0,1,do_nothing,0.04377,go_short,1,do_nothing,False,go_short,29071707.0,0.0437679999999935,go_short,0.04381954353586766,0.04331,0.0438
2185,COTI/USDT:USDT,2023-07-01 02:00:00+00:00,second_buy,trailing_stop_loss,0.05219000000000001,0.052430000000000004,0.0518487737156703,0.05153989696258754,0.052110000000000004,0,0.052250000000000005,2165122.0,0,False,0.052021999999993886,0.052004285714288494,0.05150960000000225,-0.4538596,-0.007406305908950936,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-07-13 15:30:00+00:00,go_short,0.050793200000002224,0.05066006874004889,0.05068714285714577,0.050350000000000006,0,0,do_nothing,0.050350000000000006,go_short,1,do_nothing,False,go_short,4346358.0,0.050643999999993694,go_short,0.05071857154024813,0.051000000000000004,0.051000000000000004
2184,COTI/USDT:USDT,2023-06-21 16:30:00+00:00,second_buy,trailing_stop_loss,0.04852,0.04945,0.04803390857618725,0.04776285909518376,0.04852,0,0.049330000000000006,12020863.0,0,False,0.04834999999999399,0.04818000000000283,0.04755640000000219,-3.73640092,-0.06100898300655709,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-07-01 01:45:00+00:00,go_short,0.05145560000000225,0.05148308871959454,0.05190142857143135,0.051710000000000006,0,0,do_nothing,0.05181,go_short,0,do_nothing,False,go_short,2675066.0,0.051985999999993884,go_short,0.051775823482155814,0.052180000000000004,0.05229
2183,COTI/USDT:USDT,2023-06-10 04:30:00+00:00,second_buy,trailing_stop_loss,0.049960000000000004,0.049960000000000004,0.049326021719989836,0.050671018351887184,0.03909,1,0.041650000000000006,99690076.0,0,False,0.04843199999999408,0.04916714285714565,0.05109640000000221,-10.3181422,-0.16839242566437096,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-06-21 16:15:00+00:00,go_short,0.04748040000000219,0.04763748782279846,0.0479114285714314,0.047850000000000004,0,0,do_nothing,0.047920000000000004,go_short,0,do_nothing,False,go_short,6962682.0,0.048049999999993986,go_short,0.04779825559003948,0.04852,0.04857
2182,COTI/USDT:USDT,2023-05-26 13:15:00+00:00,second_buy,trailing_stop_loss,0.06688000000000001,0.06717000000000001,0.06676863555411645,0.06667345644448971,0.06683,0,0.06713000000000001,1317701.0,0,False,0.066857999999994,0.06679857142857433,0.06665240000000217,23.97569829,0.3912079150831456,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-06-10 04:15:00+00:00,go_short,0.05155680000000221,0.051392699820038155,0.05043000000000279,0.049710000000000004,0,1,do_nothing,0.0499,go_short,1,do_nothing,False,go_short,6317628.0,0.05032999999999408,go_short,0.05072166203271526,0.04997000000000001,0.050170000000000006
2164,COTI/USDT:USDT,2022-11-10 13:45:00+00:00,second_buy,trailing_stop_loss,0.08031,0.08697,0.08147114400144041,0.08127003967612687,0.08025,0,0.08471000000000001,11847441.0,0,False,0.08163399999999478,0.08157714285714547,0.081373600000002,6.2417085,0.10184690836659038,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-11-21 13:45:00+00:00,go_short,0.072918800000002,0.07328471258355687,0.07427428571428851,0.07455,0,0,do_nothing,0.07477,go_short,0,do_nothing,False,go_short,22633922.0,0.07476999999999497,go_short,0.07405465965012023,0.07563,0.076
2181,COTI/USDT:USDT,2023-05-09 00:00:00+00:00,second_buy,trailing_stop_loss,0.06908,0.0694,0.06863028975606823,0.06857190294331922,0.06899000000000001,0,0.06934,1504421.0,1,False,0.06902599999999418,0.06883000000000286,0.06813800000000221,2.15187514,0.0351461788620815,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-05-26 13:00:00+00:00,go_short,0.06663600000000218,0.0666369329600489,0.06672714285714575,0.06673000000000001,0,0,do_nothing,0.06675,go_short,0,do_nothing,False,go_short,1133828.0,0.066783999999994,go_short,0.06670293292759218,0.0669,0.0669
2179,COTI/USDT:USDT,2023-04-17 08:45:00+00:00,second_buy,trailing_stop_loss,0.10054,0.10442000000000001,0.09652348409371311,0.09528704143425154,0.09961,0,0.1012,104520761.0,0,False,0.09738799999999435,0.09711857142857401,0.09464960000000204,9.21527454,0.1504293468620942,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-26 10:45:00+00:00,go_short,0.08078560000000205,0.08124116410092572,0.08271142857143117,0.08305000000000001,0,0,do_nothing,0.08325,go_short,0,do_nothing,False,go_short,12230353.0,0.08300999999999437,go_short,0.0821356681232432,0.08397,0.084
2177,COTI/USDT:USDT,2023-03-29 11:15:00+00:00,second_buy,trailing_stop_loss,0.07586000000000001,0.07623,0.07549874958379116,0.07506545217678352,0.07585,0,0.07595,4741929.0,0,False,0.07572599999999444,0.07567285714285966,0.07501440000000181,-3.34046137,-0.054555639718871576,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-04-13 12:45:00+00:00,go_short,0.07904040000000197,0.07918866156562256,0.07965000000000252,0.07962000000000001,0,0,do_nothing,0.07987000000000001,go_short,0,do_nothing,False,go_short,2662641.0,0.07971999999999432,go_short,0.0795257473164678,0.07998000000000001,0.08009000000000001
2176,COTI/USDT:USDT,2023-03-18 03:45:00+00:00,second_buy,trailing_stop_loss,0.08196,0.08298000000000001,0.08079583097573552,0.07946692334918837,0.08188000000000001,0,0.08274000000000001,7512468.0,0,False,0.0812879999999944,0.08126571428571709,0.07932240000000179,4.91847875,0.08031267269202552,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-29 11:00:00+00:00,go_short,0.07495160000000181,0.07499468835092621,0.07561428571428823,0.07566,0,1,do_nothing,0.07569000000000001,go_short,0,do_nothing,False,go_short,3188848.0,0.07567599999999444,go_short,0.07541670405357137,0.07587,0.07594000000000001
2175,COTI/USDT:USDT,2023-03-09 21:15:00+00:00,second_buy,trailing_stop_loss,0.06716000000000001,0.06812,0.07022184525160799,0.07162656390802175,0.06713000000000001,1,0.06785000000000001,10703984.0,0,False,0.0686239999999944,0.06949714285714574,0.07237160000000181,-13.44936085,-0.21966990299632616,1,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-03-18 03:30:00+00:00,go_short,0.0790508000000018,0.07920507721712344,0.08106142857143138,0.08042,0,0,do_nothing,0.08071,go_short,0,do_nothing,False,go_short,4092099.0,0.08097199999999441,go_short,0.08044234569859653,0.08196,0.08201000000000001
2173,COTI/USDT:USDT,2023-02-14 13:15:00+00:00,second_buy,trailing_stop_loss,0.08502000000000001,0.08848,0.08529654138141107,0.08493938610326685,0.08501,0,0.08616,47800729.0,0,False,0.0852719999999946,0.08527142857143165,0.08495240000000207,-3.24119508,-0.05289375598348059,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-02-27 14:00:00+00:00,go_short,0.08850000000000202,0.08880516830689286,0.08935571428571729,0.08993000000000001,0,0,do_nothing,0.0902,go_short,0,do_nothing,False,go_short,2850305.0,0.0896299999999944,go_short,0.08922218729718077,0.09051000000000001,0.09075000000000001
2172,COTI/USDT:USDT,2023-02-02 00:45:00+00:00,second_buy,trailing_stop_loss,0.10571000000000001,0.10754000000000001,0.10473281735766758,0.1024266837627652,0.10552,0,0.10743000000000001,7462718.0,0,False,0.10579399999999475,0.10564000000000298,0.10192840000000192,11.37608173,0.1858938879589277,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-02-14 13:00:00+00:00,go_short,0.08486680000000207,0.0848417369915282,0.08518285714286021,0.08488000000000001,0,0,do_nothing,0.08502000000000001,go_short,0,do_nothing,False,go_short,1583529.0,0.0850999999999946,go_short,0.085139548905304,0.08501,0.08537
2171,COTI/USDT:USDT,2023-01-24 18:15:00+00:00,second_buy,trailing_stop_loss,0.09891000000000001,0.10862000000000001,0.09811876489707577,0.09589175452783953,0.09845000000000001,0,0.10577,113228320.0,1,False,0.09991799999999476,0.09874000000000302,0.09508520000000197,-0.6620474,-0.010807828586084743,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-02-02 00:30:00+00:00,go_short,0.10142440000000193,0.10202641846378642,0.10520000000000299,0.10557000000000001,0,1,do_nothing,0.10621000000000001,go_short,0,do_nothing,False,go_short,3961897.0,0.10540999999999474,go_short,0.10424242051360715,0.10573,0.10624000000000001
2169,COTI/USDT:USDT,2023-01-14 02:15:00+00:00,second_buy,trailing_stop_loss,0.07385000000000001,0.07491,0.07276037799487513,0.0716623018181918,0.07379000000000001,0,0.07453000000000001,7107533.0,0,False,0.0735479999999948,0.07329285714286007,0.07159320000000204,-5.1944057,-0.08481568650305954,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-01-22 06:00:00+00:00,go_short,0.07904000000000194,0.07935047525306711,0.08012714285714596,0.0801,0,0,do_nothing,0.08043,go_short,0,do_nothing,False,go_short,2514661.0,0.0803239999999947,go_short,0.07976601667436942,0.08072,0.08077000000000001
2167,COTI/USDT:USDT,2022-12-27 02:15:00+00:00,second_buy,trailing_stop_loss,0.059120000000000006,0.059660000000000005,0.05907805823949415,0.05899322519660717,0.05911,0,0.05931,3453652.0,0,False,0.05911599999999502,0.05910285714286009,0.05897280000000211,1.12036472,0.018290210518691737,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-01-08 19:00:00+00:00,go_short,0.056785600000002,0.056853177880679874,0.0572000000000029,0.057350000000000005,0,0,do_nothing,0.057510000000000006,go_short,0,do_nothing,False,go_short,4905357.0,0.05726199999999489,go_short,0.05709336565317918,0.05748,0.057580000000000006
2166,COTI/USDT:USDT,2022-12-08 19:15:00+00:00,second_buy,trailing_stop_loss,0.07123,0.07153000000000001,0.07074686565591035,0.07054680519889069,0.07112,0,0.0713,2141147.0,1,False,0.0709039999999949,0.07079857142857424,0.0704568000000021,10.13737795,0.16546695031968955,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-12-27 02:00:00+00:00,go_short,0.05895560000000211,0.058967883212335745,0.05905571428571723,0.05902,0,0,do_nothing,0.059030000000000006,go_short,0,do_nothing,False,go_short,482291.0,0.05908799999999501,go_short,0.05903588701031127,0.059120000000000006,0.05915000000000001
2180,COTI/USDT:USDT,2023-04-26 11:00:00+00:00,second_buy,trailing_stop_loss,0.08394,0.08624000000000001,0.0827671037965904,0.08161144824159788,0.0838,0,0.08624000000000001,21563805.0,0,False,0.08378799999999435,0.08331285714285974,0.08103280000000206,11.89433547,0.19419887433016875,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2023-05-08 23:45:00+00:00,go_short,0.06811120000000222,0.06851045517878475,0.06863714285714571,0.06893,0,0,do_nothing,0.06903000000000001,go_short,0,do_nothing,False,go_short,1115497.0,0.06885199999999418,go_short,0.06850125152989882,0.06910000000000001,0.06916
2130,COTI/USDT:USDT,2022-01-18 01:00:00+00:00,second_buy,trailing_stop_loss,0.38558000000000003,0.40896000000000005,0.3871884979650577,0.3837661385314037,0.385,0,0.39813000000000004,27708513.0,0,False,0.38856799999999564,0.3873314285714318,0.38565520000000214,17.47377629,0.2852828459665422,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-01-23 08:00:00+00:00,go_short,0.27447280000000185,0.2741106475027962,0.2779414285714312,0.27773000000000003,0,0,do_nothing,0.27986,go_short,0,do_nothing,False,go_short,1533967.0,0.27790399999999577,go_short,0.2766807135085631,0.27895000000000003,0.27998
2129,COTI/USDT:USDT,2022-01-12 13:45:00+00:00,second_buy,trailing_stop_loss,0.34721,0.35234000000000004,0.34616979353744226,0.3444543511288316,0.34667000000000003,0,0.35164,3855935.0,0,False,0.3473599999999953,0.3466885714285749,0.344424800000002,-10.13830802,-0.16578398143453996,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-01-18 00:45:00+00:00,go_short,0.3846928000000021,0.38261702961391597,0.38547571428571753,0.38359000000000004,1,0,do_nothing,0.38548000000000004,go_short,0,do_nothing,False,go_short,4190835.0,0.3858239999999956,go_short,0.3851991339587046,0.38554000000000005,0.38726000000000005
2128,COTI/USDT:USDT,2022-01-04 02:15:00+00:00,second_buy,trailing_stop_loss,0.39880000000000004,0.40459000000000006,0.39390013892342235,0.3911982960854605,0.398,1,0.39845,3902992.0,0,False,0.397569999999996,0.3959171428571463,0.38834960000000174,7.28211051,0.11889321221934504,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2022-01-12 13:30:00+00:00,go_short,0.34393680000000193,0.34387949921913813,0.34563714285714625,0.34611000000000003,0,0,do_nothing,0.3466,go_short,0,do_nothing,False,go_short,1286962.0,0.3462539999999953,go_short,0.34517521054424993,0.34733,0.34829000000000004
2086,COTI/USDT:USDT,2021-05-11 23:30:00+00:00,second_buy,trailing_stop_loss,0.34933000000000003,0.35497,0.3447880286030281,0.3397980607566327,0.34797,0,0.3541,1721559.0,1,False,0.3499839999999974,0.34717999999999904,0.3381436000000009,-12.26954906,-0.20044962064510816,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-05-15 07:15:00+00:00,go_short,0.40553800000000106,0.40320416594546127,0.4094985714285709,0.40795000000000003,0,0,do_nothing,0.4093,go_short,0,do_nothing,False,go_short,3181864.0,0.4087259999999975,go_short,0.4079709165302798,0.41251000000000004,0.41747
2085,COTI/USDT:USDT,2021-05-05 12:45:00+00:00,second_buy,trailing_stop_loss,0.36725,0.37316000000000005,0.3630926542942697,0.3580638532300623,0.3664,0,0.37091,2399313.0,0,False,0.3652799999999969,0.36391142857142805,0.35781520000000056,3.83487288,0.0627424992905036,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-05-11 23:15:00+00:00,go_short,0.3372500000000009,0.33865390561716335,0.34481142857142766,0.34765,0,0,do_nothing,0.34907000000000005,go_short,0,do_nothing,False,go_short,1006074.0,0.3480459999999974,go_short,0.3430949428944877,0.34922000000000003,0.35008
2084,COTI/USDT:USDT,2021-04-27 04:45:00+00:00,second_buy,trailing_stop_loss,0.33531000000000005,0.34190000000000004,0.3306659419561751,0.3243666038715885,0.33324000000000004,0,0.34079000000000004,1513931.0,0,False,0.3351939999999966,0.33244428571428564,0.3222784000000001,-5.00179314,-0.08204308622045385,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-05-05 12:30:00+00:00,go_short,0.35648480000000055,0.3570361614884673,0.36254428571428526,0.36203,0,0,do_nothing,0.36203,go_short,0,do_nothing,False,go_short,1710969.0,0.3632339999999969,go_short,0.3616713187114096,0.36706000000000005,0.36810000000000004
2083,COTI/USDT:USDT,2021-04-23 20:15:00+00:00,second_buy,trailing_stop_loss,0.30243000000000003,0.30724,0.29554323252377707,0.2893389627849965,0.302,0,0.30695,2588670.0,0,False,0.29955999999999683,0.29954999999999987,0.28867719999999997,-6.77332266,-0.11051872534985269,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-04-27 04:30:00+00:00,go_short,0.32086480000000006,0.3230527321813156,0.3311357142857142,0.3287,0,0,do_nothing,0.33403000000000005,go_short,0,do_nothing,False,go_short,1044865.0,0.3320579999999966,go_short,0.32882520413002514,0.33496000000000004,0.3356
2082,COTI/USDT:USDT,2021-04-20 18:30:00+00:00,second_buy,trailing_stop_loss,0.31833,0.32599,0.31004021922338637,0.3017834726274251,0.31444000000000005,0,0.32343000000000005,4853378.0,0,False,0.31533999999999707,0.3127885714285718,0.3048127999999999,3.55621467,0.05823450335572141,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-04-23 20:00:00+00:00,go_short,0.2873052,0.2879300798077962,0.29764857142857126,0.29496,0,0,do_nothing,0.29535,go_short,0,do_nothing,False,go_short,2116206.0,0.29796799999999685,go_short,0.29346927480082746,0.30243000000000003,0.30294000000000004
2081,COTI/USDT:USDT,2021-04-18 07:45:00+00:00,second_buy,trailing_stop_loss,0.30556,0.3184,0.2980864711541925,0.30441729162987946,0.30485,0,0.31541,6150372.0,0,False,0.30213999999999713,0.2998757142857142,0.2996791999999999,-2.11404785,-0.034572793026868526,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-04-20 18:15:00+00:00,go_short,0.3036919999999999,0.3000517504376191,0.30911571428571466,0.309,0,0,do_nothing,0.31134,go_short,0,do_nothing,False,go_short,3297673.0,0.31226599999999705,go_short,0.30760571362763844,0.31833,0.31864000000000003
2079,COTI/USDT:USDT,2021-04-14 21:45:00+00:00,second_buy,trailing_stop_loss,0.32761,0.33204,0.3249360948212789,0.3242467837295442,0.32751,0,0.33204,644968.0,0,False,0.32738199999999723,0.32567857142857154,0.3225367999999996,10.70301319,0.17536072979874276,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-04-18 03:30:00+00:00,go_short,0.34546879999999996,0.3408753586857527,0.3274942857142857,0.25765000000000005,0,1,do_nothing,0.32142000000000004,go_short,1,do_nothing,False,go_short,18003714.0,0.32300399999999707,go_short,0.32974195391487865,0.28801000000000004,0.32385
2078,COTI/USDT:USDT,2021-04-04 17:15:00+00:00,second_buy,trailing_stop_loss,0.41748,0.41910000000000003,0.4082465587881285,0.40517032352134685,0.41465,0,0.41517000000000004,2019626.0,0,False,0.40981999999999824,0.40792428571428613,0.4060275999999998,15.01449916,0.24627057462131943,0,do_nothing,do_nothing,go_short,go_short,go_short,go_short,2021-04-14 21:30:00+00:00,go_short,0.3219595999999996,0.3236233264279077,0.3241842857142858,0.32580000000000003,0,0,do_nothing,0.32787000000000005,go_short,0,do_nothing,False,go_short,602461.0,0.32534199999999724,go_short,0.3236444756978751,0.32768,0.32807000000000003
