,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,volume (exit),sma-07 (exit),short_kdj (exit),low (exit),mean-grad-hist (exit),short-large-rl (exit),sma-05 (exit),sma-compare (exit),long-small-rl (exit),long-bid-rl (exit),close (exit),short-small-rl (exit),open (exit),short-bid-rl (exit),ema-26 (exit),ema-12 (exit),sma-25 (exit),long_jcrosk (exit),long-large-rl (exit),high (exit)
604,ALGO/USDT:USDT,2020-11-06 10:30:00+00:00,first_buy,long-exit-profit,0.2656,0.2666,0.2605003874365965,0.2580294684801636,0.26480000000000004,0,0.2665,701345.6,0,False,0.26157999999999976,0.2606857142857143,0.2572759999999997,1.18813126,0.01934763173037094,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2020-11-06 13:45:00+00:00,1201839.5,0.26711428571428575,False,0.2679,0,go_long,0.2676999999999998,0,go_long,do_nothing,0.272,go_long,0.2679,do_nothing,0.2668542391757594,0.26394935624009935,0.2639439999999997,0,go_long,0.2723
605,ALGO/USDT:USDT,2020-11-06 14:00:00+00:00,first_buy,long-exit-profit,0.2722,0.2752,0.2679843562256426,0.2647086631852772,0.27,0,0.2742,2017159.6,0,False,0.26949999999999985,0.26841428571428577,0.26452799999999965,0.87750802,0.014290515627085812,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2020-11-06 18:15:00+00:00,2587717.3,0.27134285714285716,False,0.2753,0,go_long,0.2725799999999998,0,go_long,do_nothing,0.2788,go_long,0.27540000000000003,do_nothing,0.2708343214289544,0.2684679830199616,0.2687479999999997,0,go_long,0.2797
606,ALGO/USDT:USDT,2020-11-06 18:30:00+00:00,first_buy,long-exit-profit,0.2786,0.28,0.27213673351680756,0.2692703546481126,0.277,0,0.2793,1103497.8,0,False,0.27451999999999976,0.2728714285714286,0.2693159999999997,1.84567432,0.03006198963304843,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2020-11-07 02:00:00+00:00,2087098.3,0.28302857142857146,False,0.281,0,go_long,0.28347999999999984,0,go_long,do_nothing,0.2886,go_long,0.2813,do_nothing,0.2815032230200195,0.27874950194229864,0.2779919999999996,0,go_long,0.28950000000000004
607,ALGO/USDT:USDT,2020-11-07 02:15:00+00:00,first_buy,long-exit-profit,0.2883,0.2912,0.2829488810169396,0.2796495388354617,0.2853,0,0.2909,1895958.1,0,False,0.2849399999999998,0.2843857142857143,0.27852799999999955,1.08652335,0.017699265704865873,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2020-11-07 12:15:00+00:00,1321101.6,0.29154285714285716,False,0.2939,0,go_long,0.2929599999999999,0,go_long,do_nothing,0.297,go_long,0.294,do_nothing,0.2897737328859904,0.28718091593463496,0.2861239999999997,0,go_long,0.2979
608,ALGO/USDT:USDT,2020-11-07 12:30:00+00:00,first_buy,long-exit-profit,0.297,0.29810000000000003,0.2906700816727611,0.2878045517913287,0.29410000000000003,1,0.29560000000000003,1413327.2,0,False,0.2939799999999999,0.2926428571428571,0.28648399999999974,2.06910538,0.03369486324505249,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2020-11-21 06:45:00+00:00,2487066.3,0.3001428571428567,False,0.303,0,go_long,0.30193999999999965,0,go_long,do_nothing,0.3093,go_long,0.3032,do_nothing,0.299557668361283,0.29575698563850467,0.2954239999999998,0,go_long,0.3099
609,ALGO/USDT:USDT,2020-11-21 07:00:00+00:00,first_buy,long-exit-profit,0.3093,0.3095,0.3004564886133933,0.2964712829986154,0.30510000000000004,0,0.3054,1405068.5,0,False,0.3036399999999997,0.3015999999999996,0.2961319999999998,1.13815689,0.018541092182185963,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2020-11-21 13:15:00+00:00,2107577.7,0.3014285714285709,False,0.30660000000000004,0,go_long,0.3035199999999996,0,go_long,do_nothing,0.3121,go_long,0.3073,do_nothing,0.3035122727442229,0.30254860811547135,0.30432399999999976,0,go_long,0.3123
600,ALGO/USDT:USDT,2020-11-04 17:30:00+00:00,first_buy,long-exit-profit,0.2349,0.23620000000000002,0.23046685781151868,0.22957129674867344,0.2341,0,0.2343,1069755.5,0,False,0.23337999999999984,0.23171428571428593,0.22833199999999976,1.28908186,0.020993511607846075,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2020-11-04 18:45:00+00:00,1370180.6,0.2357428571428573,False,0.2366,0,go_long,0.23625999999999986,0,go_long,do_nothing,0.23950000000000002,go_long,0.2368,do_nothing,0.23395030694735128,0.23175905689619872,0.22975999999999977,0,go_long,0.2399
394,AAVE/USDT:USDT,2022-08-11 02:15:00+00:00,first_buy,long-exit-profit,112.75,112.99,111.5699829784344,111.00166144188711,111.55,1,111.67,23650.5,0,False,112.09800000000385,111.91571428571754,111.04440000000035,1.30697938,0.023382408780331414,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2022-08-13 00:00:00+00:00,61190.2,112.61285714286059,False,112.9,0,go_long,113.04800000000394,0,go_long,do_nothing,114.59,go_long,112.92,do_nothing,112.54622324397118,112.03727117552596,112.07760000000034,1,go_long,115.94
634,ALGO/USDT:USDT,2021-01-06 09:00:00+00:00,first_buy,long-exit-profit,0.504,0.5049,0.48139884753939677,0.47586419932421814,0.4929,0,0.496,2841910.4,0,False,0.48885999999999996,0.48535714285714304,0.47230399999999967,2.41067797,0.03927502797787244,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-06 13:00:00+00:00,9280918.5,0.49071428571428577,False,0.4879,0,go_long,0.4926399999999999,0,go_long,do_nothing,0.5162,go_long,0.488,do_nothing,0.489818359751784,0.4843457346579647,0.48397599999999963,0,go_long,0.5235000000000001
636,ALGO/USDT:USDT,2021-01-16 10:15:00+00:00,first_buy,long-exit-profit,0.5379,0.5401,0.5231226247220017,0.5149574134397359,0.5324,0,0.5337000000000001,1292534.4,0,False,0.5264199999999992,0.5243285714285723,0.5135639999999995,1.13996886,0.018567794139169185,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-16 10:45:00+00:00,1602834.8,0.5301714285714294,False,0.5283,0,go_long,0.5349199999999991,0,go_long,do_nothing,0.545,go_long,0.5344,do_nothing,0.5279173821974095,0.5184957248283059,0.5162359999999995,0,go_long,0.5474
661,ALGO/USDT:USDT,2021-02-08 04:45:00+00:00,first_buy,long-exit-profit,0.882,0.8839,0.868834987942817,0.8603208472965111,0.8701000000000001,1,0.8712000000000001,675584.8,0,False,0.8744799999999952,0.872300000000001,0.8609840000000029,2.37732017,0.038718027542035294,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-08 08:00:00+00:00,2768188.8,0.8776428571428582,False,0.8776,0,go_long,0.8834799999999949,0,go_long,do_nothing,0.9077000000000001,go_long,0.8776,do_nothing,0.8772333546390481,0.86973525741849,0.8705800000000028,0,go_long,0.9095000000000001
662,ALGO/USDT:USDT,2021-02-08 08:15:00+00:00,first_buy,long-exit-profit,0.9075000000000001,0.922,0.883612838540733,0.8733622753874908,0.907,0,0.9187000000000001,2652802.2,0,False,0.8920599999999951,0.8857142857142868,0.8722040000000029,1.43225212,0.023335309423118553,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-08 09:00:00+00:00,2251597.9,0.9106857142857152,False,0.9185000000000001,0,go_long,0.9240799999999949,0,go_long,do_nothing,0.9412,go_long,0.9218000000000001,do_nothing,0.9026672226207172,0.8853708861926304,0.8805360000000028,1,go_long,0.9438000000000001
663,ALGO/USDT:USDT,2021-02-08 09:15:00+00:00,first_buy,long-exit-profit,0.9412,0.9437000000000001,0.9064414960636837,0.8884693390672503,0.925,1,0.9272,1345237.5,0,False,0.9279799999999948,0.9178571428571438,0.8837400000000026,1.41822246,0.02309474274511503,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-08 10:30:00+00:00,1138556.1,0.9284714285714297,False,0.9252,0,go_long,0.9261799999999948,0,go_long,do_nothing,0.9500000000000001,go_long,0.9257000000000001,do_nothing,0.9189493547752107,0.9008493402548792,0.8948600000000023,0,go_long,0.9507000000000001
664,ALGO/USDT:USDT,2021-02-08 10:45:00+00:00,first_buy,long-exit-profit,0.9500000000000001,0.9539000000000001,0.9225571463482551,0.903927166902666,0.9359000000000001,0,0.9424,1422850.4,0,False,0.9304999999999948,0.9286428571428582,0.8972760000000022,1.3288231,0.021671274722404408,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-08 18:00:00+00:00,1450763.0,0.9316428571428582,False,0.9482,0,go_long,0.9370799999999944,0,go_long,do_nothing,0.9663,go_long,0.9532,do_nothing,0.9316351247202133,0.9230598285915363,0.919028000000002,0,go_long,0.968
665,ALGO/USDT:USDT,2021-02-08 18:15:00+00:00,first_buy,long-exit-profit,0.9663,0.9916,0.9385527978401804,0.9270257672143855,0.963,0,0.9766,3442105.3,0,False,0.9482999999999944,0.9397285714285726,0.920416000000002,0.98152632,0.015989540413503547,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-08 20:30:00+00:00,1561637.1,0.9841000000000012,False,0.9813000000000001,1,go_long,0.9835199999999944,0,go_long,do_nothing,0.994,go_long,0.9885,do_nothing,0.9744881549212803,0.9554276977975933,0.9475960000000019,0,go_long,1.0064
666,ALGO/USDT:USDT,2021-02-08 20:45:00+00:00,first_buy,long-exit-profit,0.9941000000000001,1.0003,0.9774284387795449,0.9582552757385123,0.9842000000000001,1,0.9936,974634.8,1,False,0.9883599999999942,0.9847714285714296,0.951216000000002,1.36902428,0.02230676639451924,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-08 21:00:00+00:00,2180331.5,0.989857142857144,False,0.9934000000000001,0,go_long,0.9955999999999943,0,go_long,do_nothing,1.0178,go_long,0.9937,do_nothing,0.9836394481980765,0.9626659960541781,0.956044000000002,0,go_long,1.0258
667,ALGO/USDT:USDT,2021-02-08 21:15:00+00:00,first_buy,long-exit-profit,1.0179,1.0569,0.9923564561676032,0.9684166630131279,1.0013,0,1.0403,3521536.6,0,False,1.0068199999999943,0.9999857142857155,0.9612160000000018,1.43671825,0.023419636586383345,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-08 21:45:00+00:00,5061386.7,1.0216428571428582,False,1.0357,0,go_long,1.0338199999999942,0,go_long,do_nothing,1.0668,go_long,1.0517,do_nothing,1.0113913088537276,0.9813410348192112,0.972028000000002,0,go_long,1.092
668,ALGO/USDT:USDT,2021-02-08 22:00:00+00:00,first_buy,long-exit-profit,1.067,1.0762,1.0159464921070003,0.9857602174251956,1.0319,1,1.041,3042148.4,0,False,1.0432999999999943,1.029157142857144,0.976776000000002,1.99243555,0.03245331322159017,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-09 20:00:00+00:00,1646690.9,1.0498285714285724,False,1.058,0,go_long,1.055559999999994,0,go_long,do_nothing,1.0828,go_long,1.0616,do_nothing,1.0447036618488064,1.0300244717691327,1.0280400000000025,0,go_long,1.0828
669,ALGO/USDT:USDT,2021-02-09 20:15:00+00:00,first_buy,long-exit-profit,1.082,1.0829,1.0493954061797592,1.0333708071936414,1.0657,0,1.0752,891380.8,0,False,1.063559999999994,1.0560857142857152,1.0313120000000024,0.94082311,0.01533306622379966,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-11 04:30:00+00:00,414465.2,1.084100000000001,False,1.0801,0,go_long,1.0856799999999944,0,go_long,do_nothing,1.0999,go_long,1.0824,do_nothing,1.0774267330856722,1.0603635793308925,1.0612160000000024,0,go_long,1.0999
670,ALGO/USDT:USDT,2021-02-11 04:45:00+00:00,first_buy,long-exit-profit,1.0995,1.1013,1.0807303126109533,1.0632181290100857,1.0882,0,1.0989,1027085.7,0,False,1.0913799999999945,1.0866714285714296,1.0635360000000025,4.00800798,0.06529833802561076,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-11 05:00:00+00:00,4226960.1,1.100057142857144,False,1.0981,0,go_long,1.1100999999999945,0,go_long,do_nothing,1.1731,go_long,1.0989,do_nothing,1.0949410337477297,1.0713575268611906,1.0691800000000025,0,go_long,1.184
671,ALGO/USDT:USDT,2021-02-11 05:15:00+00:00,first_buy,long-exit-profit,1.173,1.2259,1.1095193362480789,1.0801236359825839,1.165,0,1.1897,7503282.0,1,False,1.1288399999999945,1.117100000000001,1.0753160000000024,1.3591674,0.022159383732757408,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-11 06:15:00+00:00,1662174.9,1.1734714285714296,False,1.1847,0,go_long,1.1884599999999943,0,go_long,do_nothing,1.2186,go_long,1.1976,do_nothing,1.1497823256191353,1.1092337303777782,1.0994680000000023,0,go_long,1.2231
672,ALGO/USDT:USDT,2021-02-11 06:30:00+00:00,first_buy,long-exit-profit,1.2186,1.2241,1.1540773524469605,1.1143053059053503,1.175,1,1.1777,1638045.1,0,False,1.1860599999999941,1.1847285714285722,1.1042040000000022,0.99832184,0.01628401902315457,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-11 11:30:00+00:00,584635.4,1.1839571428571436,False,1.1838,0,go_long,1.1888999999999936,0,go_long,do_nothing,1.2012,go_long,1.19,do_nothing,1.1815532832775386,1.164809068339467,1.1771720000000028,0,go_long,1.203
673,ALGO/USDT:USDT,2021-02-11 11:45:00+00:00,first_buy,long-exit-profit,1.2012,1.2352,1.1875604704656095,1.1689417299439508,1.2009,0,1.2206000000000001,2314590.9,0,False,1.1950399999999937,1.190828571428572,1.179448000000003,1.88843866,0.030783682241742532,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-11 12:15:00+00:00,3722042.3,1.2095142857142862,False,1.2296,0,go_long,1.2206399999999937,0,go_long,do_nothing,1.2617,go_long,1.2305,do_nothing,1.2044521711617677,1.17997994679694,1.184292000000003,1,go_long,1.2856
674,ALGO/USDT:USDT,2021-02-11 12:30:00+00:00,first_buy,long-exit-profit,1.2609,1.2635,1.213090298675342,1.1859518025897593,1.2373,0,1.2606,1907091.0,0,False,1.2347599999999936,1.221128571428572,1.185972000000003,0.86706662,0.014147526512804952,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-11 18:00:00+00:00,806209.9,1.2744714285714291,False,1.2645,1,go_long,1.2762399999999932,0,go_long,do_nothing,1.2826,go_long,1.2662,do_nothing,1.2616235962855482,1.2404959667397732,1.2434720000000024,0,go_long,1.2852000000000001
675,ALGO/USDT:USDT,2021-02-11 18:15:00+00:00,first_buy,long-exit-profit,1.2824,1.2931,1.2633738122416178,1.2429036729071974,1.267,1,1.2730000000000001,876308.6,0,False,1.2750999999999935,1.275628571428572,1.2452040000000024,1.16320712,0.018976467886759545,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-12 08:15:00+00:00,1117790.1,1.269314285714287,False,1.2769,0,go_long,1.2784799999999938,0,go_long,do_nothing,1.3021,go_long,1.2876,do_nothing,1.256727973350806,1.2421965736549074,1.2308600000000027,0,go_long,1.3025
676,ALGO/USDT:USDT,2021-02-12 08:30:00+00:00,first_buy,long-exit-profit,1.3022,1.3371,1.2634929005276052,1.2465301607915809,1.2983,0,1.3007,2260385.9,0,False,1.283619999999994,1.2776714285714295,1.2333080000000027,3.1899888,0.052014406257948696,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-12 09:00:00+00:00,3267025.1,1.2986285714285724,False,1.3002,0,go_long,1.3125799999999939,0,go_long,do_nothing,1.3712,go_long,1.3014000000000001,do_nothing,1.284958822271244,1.2595077510215886,1.2419040000000026,0,go_long,1.3839000000000001
677,ALGO/USDT:USDT,2021-02-12 09:15:00+00:00,first_buy,long-exit-profit,1.3712,1.4,1.3023036188448989,1.2697442139088784,1.3439,0,1.3977,2799161.1,0,False,1.3345599999999938,1.3177428571428582,1.2487240000000026,1.32017397,0.021498681653254432,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-12 10:30:00+00:00,1732845.9,1.3906285714285727,False,1.3757000000000001,0,go_long,1.3930999999999938,0,go_long,do_nothing,1.4306,go_long,1.3832,do_nothing,1.3557073909785258,1.3096525207915761,1.2849360000000027,0,go_long,1.4353
678,ALGO/USDT:USDT,2021-02-12 10:45:00+00:00,first_buy,long-exit-profit,1.4303,1.4476,1.3688139462125988,1.3193745562884964,1.4098,1,1.4409,2002955.1,0,False,1.4068399999999937,1.4005857142857157,1.2947400000000027,1.4652895,0.023875611425867905,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-12 13:30:00+00:00,2953772.2,1.4097857142857155,False,1.4022000000000001,0,go_long,1.4198399999999936,0,go_long,do_nothing,1.4809,go_long,1.415,do_nothing,1.4073764060802796,1.3702399252302588,1.3734600000000028,0,go_long,1.4875
679,ALGO/USDT:USDT,2021-02-12 13:45:00+00:00,first_buy,long-exit-profit,1.48,1.4804,1.4168723436063904,1.3775628937317212,1.4465,0,1.4691,1862999.0,0,False,1.4363399999999937,1.4213142857142869,1.3816680000000028,1.07729448,0.017575995238757428,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-12 14:15:00+00:00,2133012.2,1.4513714285714296,False,1.4625,0,go_long,1.4688199999999936,0,go_long,do_nothing,1.4978,go_long,1.4799,do_nothing,1.4375535714578298,1.3935020693859066,1.3987280000000029,0,go_long,1.5068000000000001
660,ALGO/USDT:USDT,2021-02-08 01:30:00+00:00,first_buy,long-exit-profit,0.8856,0.8867,0.8557984467552416,0.8453704184932989,0.8629,0,0.8654000000000001,1420537.1,0,False,0.8631399999999954,0.8605857142857153,0.8442920000000023,1.044477,0.017028032625952906,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-08 04:30:00+00:00,1213081.3,0.8688571428571439,False,0.8729,0,go_long,0.8744799999999952,0,go_long,do_nothing,0.882,go_long,0.878,do_nothing,0.8684049857506019,0.8594505150802321,0.8593200000000027,0,go_long,0.8862
659,ALGO/USDT:USDT,2021-02-07 10:45:00+00:00,first_buy,long-exit-profit,0.8745,0.879,0.8565295454637388,0.8408096492476336,0.8624,1,0.8668,1189894.6,0,False,0.8667199999999955,0.867085714285715,0.830536000000002,1.15844954,0.018864322795978498,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-08 01:15:00+00:00,2036537.0,0.8576571428571438,False,0.8581000000000001,0,go_long,0.8625199999999953,0,go_long,do_nothing,0.8856,go_long,0.8585,do_nothing,0.8540527098016492,0.8437680519727627,0.8430360000000021,0,go_long,0.8861
658,ALGO/USDT:USDT,2021-02-05 18:00:00+00:00,first_buy,long-exit-profit,0.8651000000000001,0.872,0.8497631678672998,0.8372488490463381,0.8467,0,0.8561000000000001,1451420.1,0,False,0.8516399999999973,0.8554714285714292,0.838640000000002,0.96142765,0.015665474867139557,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-07 10:30:00+00:00,587409.0,0.8663142857142863,False,0.8645,1,go_long,0.8677599999999955,0,go_long,do_nothing,0.8745,go_long,0.8652000000000001,do_nothing,0.8546621900935095,0.8387304211874442,0.8278680000000019,0,go_long,0.8748
657,ALGO/USDT:USDT,2021-02-05 16:45:00+00:00,first_buy,long-exit-profit,0.8802000000000001,0.8803000000000001,0.8456145785307343,0.8302122675837894,0.8459,1,0.8501000000000001,2734942.5,1,False,0.8582199999999975,0.8506714285714293,0.8309360000000018,0.95061687,0.015492270608713795,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-05 17:45:00+00:00,830779.6,0.8566428571428578,False,0.8447,0,go_long,0.8504399999999974,0,go_long,do_nothing,0.8651000000000001,go_long,0.8478,do_nothing,0.8486110165704451,0.8357407569700451,0.8372000000000019,0,go_long,0.8661000000000001
637,ALGO/USDT:USDT,2021-01-16 11:00:00+00:00,first_buy,long-exit-profit,0.5448000000000001,0.5465,0.5306377849362696,0.520503448915098,0.5372,0,0.5456,1109041.3,0,False,0.539259999999999,0.5341428571428579,0.5179679999999994,1.52641525,0.02486554290748439,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-17 19:15:00+00:00,3883627.2,0.545400000000001,False,0.5447000000000001,0,go_long,0.5473399999999995,0,go_long,do_nothing,0.561,go_long,0.5447000000000001,do_nothing,0.5445579428090674,0.5375196796823691,0.5378679999999995,0,go_long,0.5657
638,ALGO/USDT:USDT,2021-01-17 19:30:00+00:00,first_buy,long-exit-profit,0.5609000000000001,0.5659000000000001,0.5477490285307494,0.5395774811873788,0.5577,0,0.5653,1658817.9,0,False,0.5515799999999996,0.5494857142857152,0.5396919999999995,1.31893685,0.021482320969319024,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-17 22:00:00+00:00,574920.2,0.5663571428571439,False,0.5690000000000001,0,go_long,0.5661799999999996,0,go_long,do_nothing,0.5784,go_long,0.5703,do_nothing,0.5636775007840432,0.5541621880210843,0.5537559999999996,0,go_long,0.5791000000000001
639,ALGO/USDT:USDT,2021-01-17 22:15:00+00:00,first_buy,long-exit-profit,0.5786,0.5797,0.5659732698941904,0.5559723963158189,0.5749000000000001,0,0.5786,721937.8,0,False,0.5693599999999996,0.5681285714285724,0.5551839999999996,1.8000999,0.02932331091734444,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-18 00:15:00+00:00,4316220.4,0.579200000000001,False,0.5875,0,go_long,0.5821399999999998,0,go_long,do_nothing,0.5975,go_long,0.5876,do_nothing,0.5774549984119449,0.5669907463648022,0.5669519999999996,0,go_long,0.6068
640,ALGO/USDT:USDT,2021-01-18 00:30:00+00:00,first_buy,long-exit-profit,0.5974,0.6109,0.5800003832716457,0.5689914318192613,0.5912000000000001,0,0.594,1749456.1,1,False,0.5862399999999998,0.5814428571428581,0.5689479999999996,1.56074746,0.025430758265845926,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-25 05:45:00+00:00,1909092.8,0.5942142857142871,False,0.5983,0,go_long,0.5972599999999991,0,go_long,do_nothing,0.6147,go_long,0.5988,do_nothing,0.5934170297607692,0.5854891984207427,0.5845559999999996,0,go_long,0.6156
641,ALGO/USDT:USDT,2021-01-25 06:00:00+00:00,first_buy,long-exit-profit,0.6147,0.6162000000000001,0.5958451790283431,0.5872455540932803,0.6064,0,0.6092000000000001,2172659.1,0,False,0.6013999999999992,0.5972000000000015,0.5864439999999996,0.90341998,0.014711814777474658,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-25 06:15:00+00:00,1659353.7,0.60217142857143,False,0.6092000000000001,0,go_long,0.6065399999999992,0,go_long,do_nothing,0.6197,go_long,0.6092000000000001,do_nothing,0.5995151514855211,0.5896495871234076,0.5887079999999996,0,go_long,0.6238
642,ALGO/USDT:USDT,2021-01-25 06:30:00+00:00,first_buy,long-exit-profit,0.6194000000000001,0.6261,0.603220512795441,0.5921644325216737,0.6192000000000001,0,0.6236,1657426.1,1,False,0.6131999999999992,0.6071857142857157,0.5907159999999996,2.02279589,0.03296540082762176,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-29 23:00:00+00:00,1925124.3,0.6228714285714297,False,0.6197,0,go_long,0.6243799999999984,0,go_long,do_nothing,0.6472,go_long,0.6232,do_nothing,0.6133569803577865,0.5986977983605799,0.592988,0,go_long,0.649
643,ALGO/USDT:USDT,2021-01-29 23:15:00+00:00,first_buy,long-exit-profit,0.6472,0.6651,0.6203020603027425,0.603127591074611,0.6417,0,0.6585000000000001,5506605.5,0,False,0.6323799999999984,0.6285857142857154,0.5963639999999999,1.3174845,0.021475489609025268,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-29 23:30:00+00:00,5956504.1,0.6363142857142868,False,0.6553,0,go_long,0.6436999999999984,0,go_long,do_nothing,0.6738000000000001,go_long,0.659,do_nothing,0.628532512563859,0.6083625843283436,0.600432,0,go_long,0.6875
644,ALGO/USDT:USDT,2021-01-29 23:45:00+00:00,first_buy,long-exit-profit,0.6745,0.6757000000000001,0.6306967414001884,0.6108986891929107,0.6399,1,0.6426000000000001,4890397.5,1,False,0.6489599999999983,0.639757142857144,0.6031159999999999,1.13792814,0.018546384237596338,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-30 00:15:00+00:00,2404216.3,0.6483285714285726,False,0.6364000000000001,1,go_long,0.6536799999999984,0,go_long,do_nothing,0.6559,go_long,0.6379,do_nothing,0.6354728148486556,0.6160634852476944,0.609052,0,go_long,0.6559
645,ALGO/USDT:USDT,2021-01-30 00:30:00+00:00,first_buy,long-exit-profit,0.6558,0.6666000000000001,0.6377846894873239,0.6186143381923096,0.65,1,0.6505000000000001,2501726.1,0,False,0.6520799999999983,0.6523000000000012,0.6113,1.21503664,0.01978774492225683,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-30 00:45:00+00:00,2260467.6,0.6548000000000013,False,0.6463,1,go_long,0.6502599999999983,0,go_long,do_nothing,0.6647000000000001,go_long,0.6505000000000001,do_nothing,0.641925506489274,0.6220280909188052,0.614444,0,go_long,0.6649
635,ALGO/USDT:USDT,2021-01-06 13:15:00+00:00,first_buy,long-exit-profit,0.5162,0.5334,0.49449245825150956,0.48700160616478216,0.5122,0,0.5202,5104829.1,0,False,0.49899999999999994,0.4956000000000001,0.48620399999999964,1.21640608,0.019820457943939735,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-16 10:00:00+00:00,1125367.4,0.5222142857142865,False,0.5204,0,go_long,0.5233399999999991,0,go_long,do_nothing,0.5379,go_long,0.5237,do_nothing,0.5211994655805474,0.5134580065149148,0.5124559999999995,0,go_long,0.5387000000000001
646,ALGO/USDT:USDT,2021-01-30 01:00:00+00:00,first_buy,long-exit-profit,0.6647000000000001,0.6806,0.6442138901063088,0.6246037878877826,0.6561,1,0.6568,2927656.9,0,False,0.6530999999999983,0.6545571428571441,0.61774,1.36414529,0.022215010867898007,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-01-30 13:00:00+00:00,993659.8,0.6575142857142869,False,0.6637000000000001,0,go_long,0.6590999999999985,0,go_long,do_nothing,0.6721,go_long,0.6638000000000001,do_nothing,0.658374996289689,0.6524648616941002,0.6521119999999996,0,go_long,0.6733
648,ALGO/USDT:USDT,2021-01-30 16:00:00+00:00,first_buy,long-exit-profit,0.7019000000000001,0.7037,0.6812315106049757,0.6706975191788636,0.6880000000000001,0,0.6969000000000001,1744420.5,0,False,0.6860399999999987,0.6840714285714301,0.6694439999999995,0.98777781,0.01609290227698405,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-03 18:45:00+00:00,593977.1,0.7069714285714291,False,0.7066,0,go_long,0.7088199999999981,0,go_long,do_nothing,0.7149,go_long,0.7081000000000001,do_nothing,0.7047940701677101,0.6979911306011354,0.6998880000000011,0,go_long,0.7156
649,ALGO/USDT:USDT,2021-02-03 19:00:00+00:00,first_buy,long-exit-profit,0.7149,0.7196,0.7065026747572932,0.6993177135195698,0.7113,0,0.7159,1305366.9,0,False,0.7106999999999981,0.7094571428571435,0.7012520000000012,1.5021944,0.02448529124506778,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-03 19:15:00+00:00,2400595.0,0.7135857142857149,False,0.7156,0,go_long,0.716379999999998,0,go_long,do_nothing,0.7351000000000001,go_long,0.716,do_nothing,0.7109022632561712,0.7019682532588609,0.7033720000000012,0,go_long,0.7367
