,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,short_kdj (exit),long_jcrosk (exit),volume (exit),close (exit),sma-05 (exit),sma-07 (exit),ema-12 (exit),low (exit),ema-26 (exit),open (exit),sma-25 (exit),mean-grad-hist (exit),high (exit)
1163,ZRX/USDT:USDT,2021-01-06 01:15:00+00:00,second_buy,trailing_stop_loss,0.4667,0.4771,0.45553663400295014,0.4486299846845174,0.46440000000000003,0,0.4731,1320859.2,0,False,0.4591599999999977,0.455857142857136,0.4469240000000026,-9.74507618,-0.1591188854962134,False,0,1731687.5,0.5367000000000001,0.5258399999999972,0.5163142857142785,0.4910126079930736,0.5239,0.5079084296438032,0.533,0.48650400000000266,0,0.5398000000000001
1162,ZRX/USDT:USDT,2020-12-27 02:15:00+00:00,second_buy,trailing_stop_loss,0.3941,0.41290000000000004,0.3837493460490214,0.3739166264698539,0.3941,0,0.4126,2170685.0,0,False,0.3904799999999985,0.3886142857142793,0.36840000000000217,-8.70911432,-0.14216047895456307,False,0,1298701.5,0.4667,0.45381999999999767,0.45278571428570746,0.4466723834592788,0.457,0.45234329473075924,0.4602,0.44544800000000256,0,0.46790000000000004
1138,QTUM/USDT:USDT,2021-10-29 01:15:00+00:00,second_buy,trailing_stop_loss,13.124,13.195,12.94300236382118,12.810014714265124,13.108,0,13.165,76210.5,0,False,13.016999999999694,13.030000000000074,12.745399999999979,-20.09438467,-0.3321219209090802,False,1,1026325.2,16.736,16.334199999999704,16.055571428571504,15.474111320781521,16.569,15.849873655629391,16.881,15.24535999999998,0,17.05
1137,QTUM/USDT:USDT,2021-10-02 00:00:00+00:00,second_buy,trailing_stop_loss,11.606,11.7,11.525564323067101,11.492086888504728,11.555,1,11.592,116292.2,0,False,11.5601999999997,11.527857142857203,11.476799999999978,-8.56298445,-0.14221172935908508,False,0,66317.4,12.701,12.607399999999696,12.590142857142931,12.594706509465182,12.614,12.60478907631802,12.688,12.584679999999981,0,12.745
1136,QTUM/USDT:USDT,2021-09-09 16:45:00+00:00,second_buy,trailing_stop_loss,13.675,13.795,13.617972532263746,13.584472775541247,13.668,0,13.724,82464.3,0,False,13.640399999999707,13.602285714285761,13.604039999999975,11.8940346,0.1971652271491968,False,1,128665.5,10.781,10.8081999999997,10.790571428571486,10.721357460213172,10.752,10.787058092983013,10.783,10.786319999999982,0,10.81
1135,QTUM/USDT:USDT,2021-09-06 12:00:00+00:00,second_buy,trailing_stop_loss,15.871,16.022,16.248712435466405,16.229403063557953,15.778,1,15.901,237386.8,0,False,16.15119999999971,16.21428571428576,16.316839999999978,9.372763,0.1552723454192743,False,0,108008.1,13.287,13.15819999999971,13.11328571428576,12.871297469035765,13.237,13.055269121792046,13.292,12.870799999999972,0,13.382
1134,QTUM/USDT:USDT,2021-08-14 23:15:00+00:00,second_buy,trailing_stop_loss,14.076,14.117,14.067780480123456,14.048540277697187,14.034,1,14.051,109118.7,0,False,14.13919999999975,14.14842857142862,13.969239999999983,-2.66007577,-0.04407099235688776,False,0,157198.1,14.739,14.64899999999972,14.617142857142905,14.48577061759992,14.682,14.565936737094448,14.685,14.464879999999976,0,14.811
1133,QTUM/USDT:USDT,2021-08-07 22:30:00+00:00,second_buy,trailing_stop_loss,10.746,10.799,10.757240791765486,10.734950604606667,10.724,1,10.751,104571.4,0,False,10.786799999999781,10.792000000000057,10.678159999999961,-15.07001578,-0.246163977906272,False,0,470997.0,13.159,12.870399999999766,12.768142857142907,12.509714870914737,13.08,12.722619863982379,13.22,12.484599999999984,0,13.311
1132,QTUM/USDT:USDT,2021-08-01 23:15:00+00:00,second_buy,trailing_stop_loss,7.502,7.564,7.603702533785453,7.641287282117624,7.475,1,7.521,56343.6,0,False,7.554399999999765,7.581857142857209,7.650599999999976,-19.92462096,-0.32734539220796816,False,0,266014.5,9.686,9.399999999999771,9.403142857142914,9.010079872026502,9.419,9.232798672101254,9.446,8.932079999999967,0,9.688
1131,QTUM/USDT:USDT,2021-07-24 16:00:00+00:00,second_buy,trailing_stop_loss,6.226,6.23,6.200282279813422,6.157272733943887,6.182,1,6.182,49168.0,1,False,6.210999999999769,6.204428571428635,6.169919999999982,-19.15606787,-0.3133117508490455,False,0,129752.1,7.499,7.583399999999761,7.585142857142924,7.570509761244594,7.487,7.5887953378600335,7.564,7.611119999999979,0,7.564
1130,QTUM/USDT:USDT,2021-07-07 07:00:00+00:00,second_buy,trailing_stop_loss,7.232,7.25,7.231245474556708,7.207721921866367,7.214,0,7.236,23369.5,0,False,7.223199999999776,7.226857142857198,7.208239999999987,7.40087631,0.1218820677464956,False,0,81088.9,6.129,6.081999999999769,6.083428571428634,6.024682741062484,6.063,6.069292657346535,6.082,6.025359999999983,0,6.13
1129,QTUM/USDT:USDT,2021-06-23 07:00:00+00:00,second_buy,trailing_stop_loss,5.692,5.692,5.58803047820172,5.492942938334209,5.579,1,5.596,131514.7,1,False,5.647599999999782,5.619142857142917,5.537039999999993,-18.06453266,-0.2964538116229036,False,0,142943.3,7.098,7.0387999999997914,7.028428571428628,6.816886793862273,6.971,6.950062354935243,6.996,6.792159999999984,0,7.099
1128,QTUM/USDT:USDT,2021-06-02 06:30:00+00:00,second_buy,trailing_stop_loss,11.683,11.743,11.686737084058205,11.66854456993482,11.682,1,11.7,30087.6,1,False,11.701599999999754,11.69214285714292,11.628639999999985,31.15197784,0.5126751928666949,False,0,138301.3,5.694,5.57519999999978,5.557000000000058,5.441445253353653,5.59,5.543049961609133,5.59,5.425239999999992,0,5.7010000000000005
1127,QTUM/USDT:USDT,2021-05-24 12:15:00+00:00,second_buy,trailing_stop_loss,9.551,9.67,9.292799817162704,9.007050761013403,9.422,0,9.532,161841.5,1,False,9.506399999999763,9.389571428571495,9.01968,-22.21567547,-0.36429796248203544,False,0,149616.0,12.745,12.543799999999752,12.49342857142865,12.244410974172643,12.411,12.403042071137286,12.586,12.190159999999997,0,12.766
1126,QTUM/USDT:USDT,2021-05-20 06:30:00+00:00,second_buy,trailing_stop_loss,11.941,11.989,11.855359580301359,11.691467040360452,11.808,1,11.887,151315.7,0,False,11.988399999999757,11.981857142857207,11.36759999999999,15.7962104,0.26086634862567615,False,0,350243.6,8.552,8.416799999999764,8.334428571428637,8.145480604728803,8.453,8.29075725773066,8.523,8.090439999999996,0,8.625
1125,QTUM/USDT:USDT,2021-05-19 13:45:00+00:00,second_buy,trailing_stop_loss,9.022,11.097,11.780883610810594,13.309135658922939,8.987,0,10.384,50528.4,0,False,9.882199999999758,10.964142857142921,13.97359999999999,-12.4059332,-0.2054990973313269,False,0,231942.2,12.466,11.931399999999757,11.707714285714347,12.59948141232745,11.889,11.83110066370125,12.048,12.717439999999987,0,12.513
1124,QTUM/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,trailing_stop_loss,11.504,12.164,13.312047552930785,14.331545291173134,8.241,1,9.93,776864.2,0,False,12.517599999999758,12.816857142857206,14.67831999999999,-4.6090929,-0.07619072684046997,False,0,119506.7,9.022,10.513999999999758,11.454428571428636,13.543146511636774,8.432,12.034862449139792,8.955,14.17091999999999,1,9.884
1123,QTUM/USDT:USDT,2021-05-07 00:30:00+00:00,second_buy,trailing_stop_loss,26.903,29.497,25.256828342733836,24.178856505965445,26.854,0,29.482,1375716.5,0,False,25.663799999999867,25.269142857142914,23.730159999999966,37.64887855,0.6391453279138986,False,1,419392.6,11.504,13.236999999999759,13.516142857142922,14.683668914466985,11.5,13.926965289827292,13.533,14.893639999999989,1,13.536
1122,QTUM/USDT:USDT,2021-05-06 16:15:00+00:00,second_buy,trailing_stop_loss,22.908,24.801,22.43211190372541,21.28427042964416,22.908,0,24.673000000000002,1156336.3,0,False,23.18919999999988,22.788857142857193,20.904319999999974,-11.08850069,-0.187566754036891,False,0,1537132.7,26.92,24.58179999999987,24.52557142857148,23.754605026442682,24.786,24.488615314139988,24.811,23.461839999999967,0,27.744
1139,QTUM/USDT:USDT,2021-11-03 01:45:00+00:00,second_buy,trailing_stop_loss,16.374,16.406,16.656494906676205,16.833746448260978,16.305,1,16.335,124684.6,0,False,16.4621999999997,16.51185714285722,16.903439999999968,-1.72126497,-0.028512883974388833,False,0,159561.1,16.847,16.745599999999648,16.71714285714293,16.246236083491393,16.527,16.537904620166323,16.634,16.284519999999958,1,16.894
1140,QTUM/USDT:USDT,2021-12-04 05:15:00+00:00,second_buy,trailing_stop_loss,11.55,11.685,12.271165416467824,12.777830911022646,10.383,1,10.789,953508.4,1,False,11.960799999999658,12.129285714285786,12.892679999999954,-2.05162138,-0.03399403859869191,False,0,150372.1,10.97,10.775999999999659,10.70828571428579,10.736003677264149,10.817,10.683805519035712,10.825,10.625519999999948,0,11.0
1141,QTUM/USDT:USDT,2021-12-24 05:45:00+00:00,second_buy,trailing_stop_loss,10.134,10.162,10.190174299251456,10.152122559078503,10.129,1,10.154,45849.7,0,False,10.180399999999683,10.20000000000009,10.151559999999947,7.58584684,0.1246379141271138,False,0,16837.7,7.811,7.778599999999676,7.770428571428667,7.800707871317969,7.789,7.783711141984455,7.7940000000000005,7.821839999999959,0,7.818
1142,QTUM/USDT:USDT,2022-01-26 19:00:00+00:00,second_buy,trailing_stop_loss,5.742,5.853,5.801318702389459,5.80044333702364,5.732,0,5.837,89558.4,0,False,5.773999999999683,5.790714285714368,5.816679999999963,-17.00610654,-0.2778968880237307,False,0,81034.0,7.352,7.312799999999683,7.310142857142948,7.2274640715536265,7.316,7.2959135249301035,7.322,7.238399999999957,0,7.382
1161,ZRX/USDT:USDT,2020-12-04 22:45:00+00:00,second_buy,trailing_stop_loss,0.39680000000000004,0.3986,0.4023044785112247,0.4061662704268346,0.39180000000000004,1,0.3925,2986482.1,1,False,0.39883999999999725,0.4004142857142798,0.40668400000000227,-0.41008007,-0.006691208081153107,False,0,392274.6,0.394,0.38427999999999846,0.38631428571427934,0.3708219565874422,0.3855,0.3785037726033889,0.3866,0.3663960000000022,0,0.39430000000000004
1160,ZRX/USDT:USDT,2020-11-07 00:15:00+00:00,second_buy,trailing_stop_loss,0.3773,0.3846,0.37507723031967566,0.37245212728077687,0.3768,0,0.38430000000000003,431424.4,0,False,0.3776599999999975,0.37642857142856717,0.37088000000000176,-11.69540446,-0.19091464925449203,False,0,363106.0,0.46,0.45695999999999826,0.4553428571428523,0.4476762789380137,0.45730000000000004,0.4539745846696942,0.4592,0.44640800000000225,0,0.4605
1159,ZRX/USDT:USDT,2020-09-27 11:45:00+00:00,second_buy,trailing_stop_loss,0.3803,0.3803,0.38167518002963585,0.38478246902782537,0.37970000000000004,0,0.37970000000000004,15370.3,0,False,0.38049999999999856,0.38054285714285213,0.38643599999999984,1.60320141,0.0261703465782619,False,0,125023.1,0.3708,0.37059999999999726,0.3705999999999959,0.36513327479930546,0.3687,0.3681718279352557,0.3689,0.3651080000000019,1,0.371
1157,ZRX/USDT:USDT,2020-08-21 07:30:00+00:00,second_buy,trailing_stop_loss,0.8273,0.8712000000000001,0.7748757763446817,0.7343496599354622,0.7856000000000001,0,0.867,9167837.0,0,False,0.7941199999999992,0.787957142857141,0.7275320000000005,24.67540006,0.40295839039429665,False,0,636237.8,0.5243,0.5140399999999993,0.51218571428571,0.509262399691467,0.518,0.5119369355634249,0.5181,0.5085599999999996,0,0.5292
1156,ZRX/USDT:USDT,2020-08-20 20:15:00+00:00,second_buy,trailing_stop_loss,0.6208,0.6903,0.6010219367959189,0.5821946346998167,0.6192000000000001,0,0.674,7940136.2,0,False,0.6144999999999992,0.6043428571428558,0.5762720000000007,-16.01244237,-0.261502020362572,False,0,4052422.4,0.8272,0.7768199999999992,0.7689142857142839,0.7237376327302991,0.7539,0.7581259174982603,0.7562,0.7183640000000004,0,0.8289000000000001
1155,ZRX/USDT:USDT,2020-08-16 20:30:00+00:00,second_buy,trailing_stop_loss,0.5469,0.5841000000000001,0.5333210070356404,0.5237607649438861,0.5467000000000001,0,0.5757,6205640.7,0,False,0.5403199999999988,0.5343857142857134,0.5226280000000008,-10.92143844,-0.17824512782704366,False,0,2478762.1,0.6207,0.5970199999999991,0.5897571428571415,0.574850205475802,0.5997,0.5877531980315405,0.5998,0.5714520000000006,0,0.621
1154,ZRX/USDT:USDT,2020-08-10 15:00:00+00:00,second_buy,trailing_stop_loss,0.4878,0.4949,0.48244922971707604,0.47590160768702217,0.48610000000000003,0,0.4928,798191.3,0,False,0.4857799999999985,0.48370000000000024,0.4761560000000009,-6.81531906,-0.11126062761961332,False,0,1285726.8,0.5469,0.5291399999999988,0.526099999999999,0.519605626139397,0.5327000000000001,0.525615735587575,0.5337000000000001,0.5197720000000008,0,0.548
1153,ZRX/USDT:USDT,2020-08-02 04:45:00+00:00,second_buy,trailing_stop_loss,0.40230000000000005,0.40490000000000004,0.3992336307348906,0.4013777095445459,0.30000000000000004,1,0.35660000000000003,5127045.3,0,False,0.39681999999999895,0.4007285714285715,0.4040280000000008,-21.9110978,-0.3576860118894322,False,0,706424.1,0.4877,0.48331999999999853,0.48164285714285743,0.47454973630198394,0.48360000000000003,0.48056727148381717,0.4843,0.47510800000000086,0,0.4898
1120,QTUM/USDT:USDT,2021-04-26 19:00:00+00:00,second_buy,trailing_stop_loss,13.563,13.73,13.47373160822665,13.371159335623028,13.563,1,13.687,53215.9,0,False,13.599599999999864,13.581000000000044,13.33551999999998,-19.32297408,-0.3212497076279596,False,0,140975.8,17.815,17.441799999999883,17.456428571428624,17.02176279663719,17.509,17.375920765328118,17.623,17.067039999999974,0,17.859
1152,ZRX/USDT:USDT,2020-07-04 02:00:00+00:00,second_buy,trailing_stop_loss,0.42110000000000003,0.42660000000000003,0.39601714348860406,0.3913121249699262,0.41390000000000005,0,0.41490000000000005,1971131.5,0,False,0.4021199999999995,0.39718571428571436,0.3899840000000003,9.03441423,0.1474321111801241,False,0,507574.6,0.4025,0.40759999999999896,0.408357142857143,0.40495992630810956,0.4022,0.4069851999594162,0.4087,0.4060240000000007,1,0.4093
1150,APT/USDT:USDT,2024-01-03 12:00:00+00:00,second_buy,trailing_stop_loss,9.908,9.932,9.99149631760132,10.071759753364882,9.569,1,9.721,1533679.3,0,False,9.90379999999991,9.966428571428546,10.100199999999996,-5.42701343,-0.08869502120662147,False,0,966616.0,10.468,10.335599999999914,10.273142857142824,9.896495044517058,10.361,10.1556561917093,10.438,9.845159999999996,0,10.516
1149,APT/USDT:USDT,2023-11-09 16:00:00+00:00,second_buy,trailing_stop_loss,7.531,7.549,7.527193438687272,7.5218550566159195,7.3870000000000005,1,7.4030000000000005,661206.5,0,False,7.558599999999908,7.557428571428579,7.517479999999983,-9.70302719,-0.159978454789269,False,0,861678.1,8.52,8.45399999999989,8.444428571428586,8.38885990746639,8.401,8.43549652021801,8.424,8.41623999999999,0,8.566
1148,APT/USDT:USDT,2023-06-10 04:15:00+00:00,second_buy,trailing_stop_loss,6.916,6.989,7.050918275124597,7.172767732909775,6.906,1,6.974,459234.3,0,False,6.969399999999871,6.97299999999998,7.218360000000026,-3.42831062,-0.05656864263575535,False,0,375435.1,7.221,7.1989999999998675,7.201428571428567,7.144837005616014,7.189,7.192536573586416,7.207,7.188480000000031,0,7.257
1147,QTUM/USDT:USDT,2024-01-03 12:00:00+00:00,second_buy,trailing_stop_loss,3.584,3.586,3.637938194644941,3.6681194727831903,3.45,1,3.502,780709.8,0,False,3.5965999999996,3.6271428571430055,3.690479999999908,2.21336667,0.0361417927858122,False,0,417562.3,3.2720000000000002,3.2035999999996023,3.197000000000144,3.1487007147386397,3.254,3.1812979891054094,3.2800000000000002,3.1358799999999034,0,3.286
1146,QTUM/USDT:USDT,2023-11-09 16:00:00+00:00,second_buy,trailing_stop_loss,3.181,3.19,3.168195259428728,3.174305148078387,3.148,1,3.151,183980.6,0,False,3.1799999999995974,3.1827142857144146,3.1735599999999136,-4.87627307,-0.07984953597163107,False,1,285365.6,3.455,3.431399999999595,3.4162857142858627,3.404500779807019,3.422,3.4161250762268707,3.424,3.4027999999999112,0,3.471
1145,QTUM/USDT:USDT,2023-08-17 21:30:00+00:00,second_buy,trailing_stop_loss,2.263,2.275,2.2858166917539893,2.29131278145124,2.257,1,2.26,92713.6,0,False,2.27819999999961,2.286571428571552,2.286079999999904,-2.48144443,-0.04055658097440418,False,0,121588.5,2.366,2.3531999999995965,2.340571428571557,2.303502835632549,2.356,2.327872665236164,2.371,2.291159999999912,1,2.372
1144,QTUM/USDT:USDT,2023-06-10 04:15:00+00:00,second_buy,trailing_stop_loss,2.233,2.25,2.2649602610241364,2.2892386265607203,2.231,1,2.245,86221.5,0,False,2.2475999999995993,2.249142857142979,2.2995999999999226,-8.46148743,-0.13825973678914855,False,0,130862.1,2.515,2.479599999999602,2.4674285714286954,2.427082113731207,2.489,2.459015943990043,2.498,2.4317199999999186,0,2.515
1143,QTUM/USDT:USDT,2022-02-24 03:30:00+00:00,second_buy,trailing_stop_loss,5.498,5.516,5.664760303234766,5.750580447635718,5.39,1,5.4,267078.6,0,False,5.619799999999695,5.667714285714373,5.746639999999962,-17.99870768,-0.2954234555809341,False,0,471878.7,6.821,6.713199999999686,6.698142857142949,6.5752419277995156,6.649,6.670864946717067,6.682,6.552719999999958,0,6.841
1151,ZRX/USDT:USDT,2020-06-24 15:45:00+00:00,second_buy,trailing_stop_loss,0.3422,0.3426,0.34160469063368404,0.34376794871794875,0.33490000000000003,0,0.33630000000000004,421768.7,1,False,0.3405000000000001,0.34070000000000017,0.343384,-15.54575322,-0.2536731745271463,False,0,3065720.0,0.42150000000000004,0.39647999999999956,0.39217142857142856,0.38942509496752026,0.3935,0.3925838968501684,0.3956,0.3890160000000003,0,0.42160000000000003
707,EOS/USDT:USDT,2021-02-01 04:45:00+00:00,second_buy,trailing_stop_loss,3.155,3.177,3.0714648760486636,3.025631944976779,3.105,0,3.134,2866533.0,0,False,3.094599999999992,3.0781428571428826,3.016799999999977,-15.30915845,-0.2507565155193319,False,0,2194451.0,3.906,3.86899999999999,3.840428571428596,3.7307542384880152,3.871,3.7978429915222054,3.903,3.694879999999975,0,3.93
691,EOS/USDT:USDT,2020-03-12 11:00:00+00:00,second_buy,trailing_stop_loss,2.193,2.259,2.480248071354566,2.627890694702062,1.839,1,2.029,4190578.2,0,False,2.3950000000000125,2.459428571428554,2.671639999999992,4.49235059,0.07338700494220292,False,0,840389.0,1.701,1.6054000000000108,1.6221428571428405,1.8416334456140377,1.6139999999999999,1.7084961184296485,1.6280000000000001,1.881439999999992,0,1.705
705,EOS/USDT:USDT,2020-12-28 15:00:00+00:00,second_buy,trailing_stop_loss,2.856,2.898,2.8456759462990355,2.825057931595329,2.855,0,2.8810000000000002,1003998.1,0,False,2.856999999999993,2.8502857142857296,2.828639999999962,-11.19932109,-0.18354691475086649,False,0,1419158.2,3.4130000000000003,3.3479999999999945,3.3488571428571636,3.2416596268177513,3.339,3.3137192995938642,3.343,3.2404399999999693,0,3.427
240,1000SHIB/USDT:USDT,2021-05-12 18:00:00+00:00,second_buy,trailing_stop_loss,0.022465,0.022661,0.02449887031092117,0.025997630030228296,0.016288,1,0.018290999999999998,9168073465.0,0,False,0.023527999999999986,0.02407585714285712,0.02645271999999999,-8.80710155,-0.14371418286535095,False,0,3984180247.0,0.018438,0.018588999999999984,0.020633142857142843,0.024236908663431242,0.016326999999999998,0.021751124435064214,0.017720000000000003,0.025150399999999982,0,0.018660000000000003
239,1000SHIB/USDT:USDT,2021-05-11 00:15:00+00:00,second_buy,trailing_stop_loss,0.034835,0.036354,0.03421613562907227,0.030872259259259256,0.034644,0,0.035113,333968278.0,0,False,0.0357752,0.03618542857142857,0.031042799999999995,21.47546287,0.35054292150373967,False,1,2722351333.0,0.022466,0.024881399999999984,0.025145714285714264,0.02661416043264656,0.021588,0.025627574003815927,0.025672999999999998,0.02687355999999999,1,0.025876
237,DYDX/USDT:USDT,2024-08-12 16:30:00+00:00,second_buy,trailing_stop_loss,1.07,1.072,1.0648627704724145,1.054478435746424,1.066,1,1.068,428323.9,1,False,1.070200000000017,1.070857142857271,1.058039999999956,4.9085778,0.08021542031405925,False,0,1237344.0,0.983,0.9780000000000182,0.9772857142858388,0.9738991593335652,0.978,0.9771233496320796,0.98,0.9765599999999592,0,0.985
236,DYDX/USDT:USDT,2024-07-06 16:30:00+00:00,second_buy,trailing_stop_loss,1.296,1.307,1.2902203234728662,1.2775688533675102,1.295,0,1.306,777002.2,0,False,1.2968000000000202,1.2952857142858416,1.2745599999999557,12.30924202,0.20116378700868195,False,0,209441.3,1.044,1.039000000000018,1.0387142857144134,1.036999865329178,1.038,1.0390534942300584,1.039,1.0376799999999562,0,1.045
235,DYDX/USDT:USDT,2024-06-17 16:15:00+00:00,second_buy,trailing_stop_loss,1.409,1.419,1.423934675971807,1.4347981333684414,1.403,1,1.411,795419.2,0,False,1.418200000000018,1.4228571428572736,1.4300799999999554,5.03496628,0.08230274776992959,False,0,358749.0,1.296,1.29280000000002,1.289428571428699,1.272008943413293,1.292,1.284284035063777,1.293,1.2685999999999558,1,1.298
234,DYDX/USDT:USDT,2024-04-14 17:00:00+00:00,second_buy,trailing_stop_loss,2.082,2.087,2.06069746060016,2.054528040806062,2.063,1,2.066,506943.9,1,False,2.0704000000000184,2.0672857142858447,2.047159999999961,-2.10552322,-0.03446454257559409,False,0,1067242.6,2.15,2.1414000000000204,2.141285714285847,2.1189131159487173,2.148,2.133691858566582,2.151,2.1142799999999555,0,2.162
233,DYDX/USDT:USDT,2024-03-05 21:15:00+00:00,second_buy,trailing_stop_loss,3.467,3.571,3.5825014249110363,3.690603610196269,3.454,0,3.542,1222703.9,0,False,3.4752000000000036,3.4778571428572675,3.7292399999999595,21.53532593,0.35169703368219046,False,0,1111615.8,2.576,2.608200000000018,2.674142857142988,2.7929194244022026,2.55,2.7127603529886475,2.62,2.8159599999999587,1,2.62
232,DYDX/USDT:USDT,2024-02-27 19:15:00+00:00,second_buy,trailing_stop_loss,3.492,3.512,3.4769962709613353,3.4679588566214727,3.479,0,3.509,497995.9,0,False,3.4970000000000026,3.4820000000001285,3.4715199999999635,-7.41060777,-0.12149424952905656,False,0,2067563.9,3.955,3.8836000000000026,3.8614285714286973,3.807173600128011,3.8970000000000002,3.8527754536318715,3.904,3.8045199999999606,0,3.969
231,DYDX/USDT:USDT,2024-01-10 23:00:00+00:00,second_buy,trailing_stop_loss,2.6390000000000002,2.642,2.5847978582600546,2.5429524548975744,2.6109999999999998,1,2.634,1098782.2,0,False,2.6324000000000156,2.6158571428572843,2.521079999999957,-13.27562056,-0.21746310628697452,False,1,8830053.8,3.041,2.9328000000000087,2.917857142857268,2.9026274702570167,2.9210000000000003,2.915733355464394,2.9210000000000003,2.8908399999999634,0,3.06
230,DYDX/USDT:USDT,2023-12-27 16:45:00+00:00,second_buy,trailing_stop_loss,3.478,3.499,3.4327911205887705,3.394622553493667,3.453,1,3.455,1839205.3,0,False,3.4606000000000123,3.4502857142858536,3.4033999999999556,12.28304536,0.200998847508316,False,0,4488805.1,2.96,3.016400000000013,3.0365714285715684,3.0600313190996418,2.9,3.0440533512616383,3.024,3.0722399999999546,1,3.028
229,DYDX/USDT:USDT,2023-12-04 11:00:00+00:00,second_buy,trailing_stop_loss,3.371,3.385,3.3882731244552122,3.4032868920921704,3.358,1,3.3609999999999998,539916.9,0,False,3.3631999999999977,3.374714285714422,3.4191199999999484,0.19238519,0.003148228512703372,False,0,2021539.2,3.3609999999999998,3.3208000000000113,3.307714285714424,3.264858603032291,3.332,3.293257164276066,3.343,3.244719999999956,0,3.384
228,DYDX/USDT:USDT,2023-11-11 07:15:00+00:00,second_buy,trailing_stop_loss,2.827,2.835,2.812146175457582,2.805271977862743,2.811,1,2.821,460530.6,1,False,2.821999999999993,2.8220000000001377,2.8030799999999454,-22.41567657,-0.3665418297052011,False,0,1749270.9,3.751,3.700999999999996,3.6770000000001395,3.5643261380912814,3.701,3.6449078448183037,3.71,3.549799999999948,0,3.758
227,DYDX/USDT:USDT,2023-10-23 22:30:00+00:00,second_buy,trailing_stop_loss,2.073,2.082,2.0614845408710107,2.0569944794591892,2.063,0,2.081,671872.8,0,False,2.0665999999999927,2.061857142857272,2.055759999999942,-19.84081376,-0.32461948295453247,False,0,1966102.8,2.737,2.694399999999993,2.685142857142996,2.6691537423323646,2.717,2.683770000325688,2.7199999999999998,2.659359999999943,0,2.7560000000000002
226,DYDX/USDT:USDT,2023-08-29 14:30:00+00:00,second_buy,trailing_stop_loss,2.148,2.25,2.155283881613177,2.146156024130668,2.147,0,2.225,14513888.7,0,False,2.1603999999999974,2.156571428571567,2.1394799999999425,4.31480179,0.07055657781443944,False,0,1021102.9,2.072,2.0481999999999934,2.039857142857272,2.024965484387192,2.051,2.0403589115438554,2.065,2.0256399999999424,0,2.073
225,DYDX/USDT:USDT,2023-07-21 12:00:00+00:00,second_buy,trailing_stop_loss,2.165,2.169,2.1717165034330446,2.181543944866186,2.161,0,2.167,172037.6,0,False,2.166199999999999,2.1684285714287137,2.1857199999999444,1.21059907,0.019769239367169473,False,0,2067870.4,2.102,2.0633999999999952,2.0522857142858517,2.0244480891152983,2.097,2.046410837133396,2.101,2.0181999999999416,0,2.118
224,DYDX/USDT:USDT,2023-06-22 02:30:00+00:00,second_buy,trailing_stop_loss,1.912,1.9180000000000001,1.896938062692868,1.8756302643558733,1.9,1,1.915,301660.3,0,False,1.9158000000000002,1.90985714285728,1.8687199999999453,-11.09413355,-0.18112667648729103,False,0,1813580.6,2.24,2.2219999999999995,2.213285714285857,2.1905044782669525,2.238,2.21080848920235,2.246,2.1863599999999455,0,2.257
223,DYDX/USDT:USDT,2023-04-19 08:15:00+00:00,second_buy,trailing_stop_loss,3.083,3.084,3.0741052462763983,3.0991118859017446,2.896,1,2.976,5298451.2,0,False,3.0621999999999887,3.065000000000134,3.1086399999999395,29.12117945,0.4756519503920989,False,0,1751691.4,1.83,1.8310000000000037,1.837142857142996,1.8975850197084063,1.799,1.8625478284166166,1.8170000000000002,1.9117599999999444,1,1.831
241,1000SHIB/USDT:USDT,2021-05-12 19:00:00+00:00,second_buy,trailing_stop_loss,0.018467,0.022,0.02162079759890049,0.023990026540214114,0.018122,0,0.020904,4574863208.0,0,False,0.018276599999999983,0.01993171428571427,0.024862719999999984,1.82037976,0.029710297712481747,False,0,795458724.0,0.018630999999999998,0.018220999999999977,0.018385428571428556,0.01984685987842962,0.017855,0.01885030322901462,0.018253,0.01951163999999998,0,0.018925
222,DYDX/USDT:USDT,2023-03-25 19:00:00+00:00,second_buy,trailing_stop_loss,2.316,2.317,2.3293172766811736,2.3412221673436378,2.291,1,2.295,721438.4,1,False,2.317599999999987,2.319571428571571,2.346279999999947,-17.35025297,-0.28330691694056087,False,1,1273545.2,2.9,2.894599999999988,2.8648571428572813,2.856460188282261,2.898,2.8662471335656496,2.922,2.8568799999999426,0,2.923
242,1000SHIB/USDT:USDT,2021-05-13 01:30:00+00:00,second_buy,trailing_stop_loss,0.018625,0.020200000000000003,0.019029795039935446,0.019859462850397795,0.018608,0,0.020017,1132999501.0,0,False,0.018799999999999976,0.018471857142857127,0.01952315999999998,-1.09879919,-0.017932605581365304,False,0,1463180968.0,0.019183,0.01826959999999997,0.01806842857142856,0.017774089558658487,0.018456,0.017842253350715407,0.0188,0.017198639999999998,0,0.019433
