,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),close_date,close (exit),nlp-enter-long (exit),volume (exit),open (exit),low (exit),sma-07 (exit),ema-26 (exit),sma-05 (exit),mean-grad-hist (exit),imit-enter-short (exit),imit-exit-short (exit),short_kdj (exit),long_jcrosk (exit),ema-12 (exit),nlp-enter-short (exit),nlp-exit-short (exit),high (exit),sma-25 (exit)
529,ETC/USDT:USDT,2021-03-14 02:15:00+00:00,second_buy,trailing_stop_loss,13.682,13.766,13.80231046693668,13.8064714559292,13.663,0,13.751,74018.22,0,False,13.669999999999964,13.76057142857141,13.903000000000041,-1.10714284,-0.018069138432552347,go_short,go_short,go_short,go_short,go_short,2021-03-31 23:00:00+00:00,13.94,go_short,190102.36,13.838,13.837,13.837428571428521,13.803233907422968,13.87299999999998,0,go_short,go_short,False,0,13.684575198720799,go_short,go_short,14.07,13.669920000000056
528,ETC/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,11.367,11.458,11.066743931883806,10.837371794871796,11.055,0,11.055,229651.64,0,False,11.200800000000001,11.167571428571433,10.82268,-11.64265467,-0.1902564783107648,go_short,go_short,go_short,go_short,go_short,2021-03-13 14:45:00+00:00,12.87,go_short,181863.69,12.892,12.802,12.566571428571416,12.56781733851944,12.640799999999965,0,go_short,go_short,False,0,12.413447906287079,go_short,go_short,12.941,12.39308000000004
527,DOT/USDT:USDT,2021-05-19 13:45:00+00:00,second_buy,trailing_stop_loss,24.349,32.0,30.75405996364,33.59337541709561,22.0,0,30.451,255973.9,0,False,26.131399999999836,28.876571428571655,34.99444000000001,2.16935368,0.03565605735780771,go_short,go_short,go_short,go_short,go_short,2021-05-20 07:30:00+00:00,28.865,go_short,784779.5,28.548000000000002,28.086,27.628285714285948,27.44925949544294,27.785999999999852,0,go_short,go_short,False,0,26.975240618437926,go_short,go_short,28.976,26.581120000000013
526,DOT/USDT:USDT,2021-05-19 12:45:00+00:00,second_buy,trailing_stop_loss,35.399,35.399,35.763632171403735,36.61594728713397,30.549,1,30.721,1732756.2,1,False,34.71179999999984,35.35457142857166,36.80536000000001,7.0913776,0.1215249012796422,go_short,go_short,go_short,go_short,go_short,2021-05-19 13:15:00+00:00,21.215,go_short,1613447.6,24.0,19.35,31.242142857143087,31.983736643431076,29.46719999999984,1,go_short,go_short,False,0,34.60442668650032,go_short,go_short,24.426,35.702960000000004
525,DOT/USDT:USDT,2021-04-27 12:15:00+00:00,second_buy,trailing_stop_loss,34.791,34.817,34.51588344243192,34.31927330112597,34.449,1,34.464,168227.6,0,False,34.69719999999988,34.66414285714317,34.35064000000005,-11.68426575,-0.19964532304568863,go_short,go_short,go_short,go_short,go_short,2021-05-12 14:00:00+00:00,40.855,go_short,558260.5,39.845,39.811,39.81271428571453,39.83052890394975,39.791199999999805,0,go_short,go_short,False,0,39.78310618277029,go_short,go_short,40.87,39.73232000000001
524,DOT/USDT:USDT,2021-04-03 07:00:00+00:00,second_buy,trailing_stop_loss,46.607,46.828,45.169184957481654,44.10358842256685,46.157,0,46.625,472280.9,0,False,45.89,45.4167142857144,44.38400000000004,20.25878329,0.33459050947146696,go_short,go_short,go_short,go_short,go_short,2021-04-27 02:15:00+00:00,33.904,go_short,113427.7,33.769,33.752,33.71000000000033,33.58313118042473,33.80659999999989,1,go_short,go_short,False,1,33.30434490699498,go_short,go_short,33.994,33.13436000000002
523,DOT/USDT:USDT,2021-03-30 12:45:00+00:00,second_buy,trailing_stop_loss,34.523,34.575,34.50690251701081,34.37527609024649,34.456,1,34.51,77306.8,0,False,34.57339999999996,34.5697142857144,34.34512000000003,-19.07056697,-0.3254088843273619,go_short,go_short,go_short,go_short,go_short,2021-04-03 06:15:00+00:00,45.681,go_short,806209.1,44.422,44.401,44.47685714285725,44.31708290878077,44.592,0,go_short,go_short,False,0,43.49045637896853,go_short,go_short,45.717,43.79576000000004
522,DOT/USDT:USDT,2021-03-03 12:30:00+00:00,second_buy,trailing_stop_loss,37.794,38.043,37.94168989236704,37.86105340922466,37.771,0,37.947,105712.9,0,False,37.860799999999934,37.868857142857124,37.99960000000001,7.88474453,0.12999441930796846,go_short,go_short,go_short,go_short,go_short,2021-03-29 12:00:00+00:00,34.258,go_short,71170.0,34.314,34.214,34.31957142857155,34.13348020259922,34.331799999999966,1,go_short,go_short,False,0,33.73971984074601,go_short,go_short,34.34,33.66312000000003
521,DOT/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,34.554,34.687,33.46251060581672,32.66124074074074,33.571,0,33.608,287980.0,0,False,34.03519999999999,33.736,32.64216,-8.87409754,-0.14688779290016832,go_short,go_short,go_short,go_short,go_short,2021-03-03 08:45:00+00:00,38.487,go_short,287964.5,38.237,38.146,37.95814285714283,37.86159681070082,38.06179999999993,0,go_short,go_short,False,0,37.53237907136589,go_short,go_short,38.53,37.502200000000016
519,STORJ/USDT:USDT,2021-05-24 00:15:00+00:00,second_buy,trailing_stop_loss,0.9016000000000001,0.9322,0.897823670151113,0.8907186647792499,0.9007000000000001,0,0.929,989381.0,0,False,0.9046400000000118,0.9007571428571586,0.8708879999999979,-19.02858995,-0.310724127378233,go_short,go_short,go_short,go_short,go_short,2021-05-26 06:30:00+00:00,1.1903,go_short,422534.0,1.1795,1.1749,1.1759714285714427,1.1688232827738587,1.1770400000000116,0,go_short,go_short,False,0,1.1485257338787271,go_short,go_short,1.1918,1.1456639999999974
518,STORJ/USDT:USDT,2021-05-19 13:15:00+00:00,second_buy,trailing_stop_loss,0.8883000000000001,0.9041,1.0989881843092237,1.215678367888646,0.6504,1,0.6954,1175770.0,0,False,0.9975600000000101,1.058257142857159,1.2609479999999986,-21.8625264,-0.3575650416771912,go_short,go_short,go_short,go_short,go_short,2021-05-19 14:00:00+00:00,0.8456,go_short,791524.0,0.7138,0.7016,0.8664571428571591,0.9702538340080004,0.7746800000000101,0,go_short,go_short,False,0,1.1235959608931614,go_short,go_short,0.8675,1.1932039999999986
517,STORJ/USDT:USDT,2021-05-09 07:30:00+00:00,second_buy,trailing_stop_loss,2.1952,2.2119,2.1995806755763527,2.210183519364984,2.19,0,2.2102,337555.0,0,False,2.202840000000015,2.2025857142857315,2.2081999999999975,32.52819325,0.5455817281940591,go_short,go_short,go_short,go_short,go_short,2021-05-19 12:45:00+00:00,0.9997,go_short,2081765.0,1.1895,0.9948,1.1943714285714448,1.225671100398833,1.1666400000000101,1,go_short,go_short,False,1,1.2875486883053167,go_short,go_short,1.1895,1.3046599999999986
516,STORJ/USDT:USDT,2021-04-27 10:30:00+00:00,second_buy,trailing_stop_loss,1.9933,2.016,1.9852973524798883,1.9763195164209273,1.9798,0,2.0104,336415.0,0,False,1.990440000000013,1.9829571428571577,1.9799679999999977,-10.62006614,-0.17631434034625065,go_short,go_short,go_short,go_short,go_short,2021-05-07 18:00:00+00:00,2.3207,go_short,4042135.0,2.1917,2.1779,2.172085714285732,2.1451106834917497,2.196880000000016,0,go_short,go_short,False,0,2.0785563997714207,go_short,go_short,2.3393,2.0651759999999992
502,COMP/USDT:USDT,2021-03-03 08:45:00+00:00,second_buy,trailing_stop_loss,514.64,514.96,510.9138448083753,506.73343327499447,512.4,1,514.14,513.18,0,False,513.3620000000008,513.3585714285706,504.9592000000002,12.13990767,0.19857685753879523,go_short,go_short,go_short,go_short,go_short,2021-04-01 01:00:00+00:00,403.27,go_short,712.397,401.77,400.23,401.40857142857107,400.5523874373785,402.22800000000103,0,go_short,go_short,False,0,398.49350172873915,go_short,go_short,403.27,398.54880000000014
503,COMP/USDT:USDT,2021-04-01 07:15:00+00:00,second_buy,trailing_stop_loss,442.51,446.99,438.97073971096313,431.0557174236722,438.16,1,444.39,2151.393,0,False,444.17000000000115,442.94857142857114,433.6124,-15.44320869,-0.252102733664542,go_short,go_short,go_short,go_short,go_short,2021-04-15 18:15:00+00:00,562.98,go_short,12888.388,558.02,557.81,552.2214285714293,549.7854371571947,553.418000000001,0,go_short,go_short,False,0,543.526918684776,go_short,go_short,568.8,544.1804000000002
504,COMP/USDT:USDT,2021-04-16 13:45:00+00:00,second_buy,trailing_stop_loss,611.29,613.0,592.540545621661,585.3297723923254,590.04,1,591.78,4860.453,1,False,599.1700000000006,598.2414285714294,586.5924,7.19300969,0.11821048174456346,go_short,go_short,go_short,go_short,go_short,2021-04-22 00:45:00+00:00,513.78,go_short,2761.533,499.25,499.18,496.25285714285786,497.5109017041155,498.43000000000063,0,go_short,go_short,False,0,496.2792098306943,go_short,go_short,513.91,497.95200000000006
505,COMP/USDT:USDT,2021-04-27 02:15:00+00:00,second_buy,trailing_stop_loss,657.07,665.01,652.1972343591048,648.3433383418509,653.94,0,660.16,2094.898,0,False,655.5640000000021,654.2757142857147,647.3408000000003,-16.74123592,-0.27594623202535046,go_short,go_short,go_short,go_short,go_short,2021-05-02 10:30:00+00:00,835.41,go_short,2519.395,833.21,830.36,824.4085714285717,822.1508714617071,825.3940000000023,0,go_short,go_short,False,0,818.1874390155106,go_short,go_short,836.51,815.6043999999993
506,COMP/USDT:USDT,2021-05-03 07:45:00+00:00,second_buy,trailing_stop_loss,821.03,825.6,820.2606107825744,818.2555178217444,820.28,1,822.56,773.454,0,False,819.6020000000026,820.748571428572,816.9359999999996,26.57597488,0.4369901173822008,go_short,go_short,go_short,go_short,go_short,2021-05-19 12:45:00+00:00,479.2,go_short,10750.745,522.54,478.49,535.4471428571431,550.0785553198406,525.2580000000017,1,go_short,go_short,False,0,576.5304110287216,go_short,go_short,523.0,585.3743999999991
507,COMP/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,trailing_stop_loss,478.62,496.78,526.0172391167882,562.9859361377052,361.68,1,393.68,18772.413,0,False,495.90400000000164,509.3300000000003,576.6019999999991,-11.86893745,-0.19452451639539248,go_short,go_short,go_short,go_short,go_short,2021-05-19 15:15:00+00:00,465.88,go_short,5782.882,458.47,438.08,437.49142857142897,455.3123649772774,438.8660000000015,0,go_short,go_short,False,0,496.69330776280634,go_short,go_short,467.65,511.253999999999
534,ETC/USDT:USDT,2021-05-02 10:30:00+00:00,second_buy,trailing_stop_loss,44.422,44.962,44.125673351774964,44.199518509562466,44.247,0,44.828,373086.49,0,False,44.00779999999984,44.01657142857123,44.228520000000046,-18.83514519,-0.3091366863180561,go_short,go_short,go_short,go_short,go_short,2021-05-04 12:45:00+00:00,57.097,go_short,528125.98,55.28,54.937,55.559142857142675,55.13442601567774,55.83919999999985,0,go_short,go_short,False,0,54.25569776119467,go_short,go_short,57.128,53.985000000000035
508,COMP/USDT:USDT,2021-05-24 00:15:00+00:00,second_buy,trailing_stop_loss,340.11,350.32,336.9400844634455,328.1843297263687,340.09,0,349.37,3010.503,0,False,341.38200000000154,339.32285714285723,324.0847999999989,-18.95345924,-0.3102060009347772,go_short,go_short,go_short,go_short,go_short,2021-05-26 10:45:00+00:00,446.76,go_short,1023.374,440.83,439.64,445.92285714285725,444.98353467647433,445.32200000000205,0,go_short,go_short,False,0,441.2261667435832,go_short,go_short,447.46,442.488799999999
510,COMP/USDT:USDT,2022-05-11 12:45:00+00:00,second_buy,trailing_stop_loss,83.42,83.42,83.01334326538634,84.00531026354139,75.0,1,76.6,57232.073,0,False,81.86800000000142,82.76428571428448,83.68479999999884,1.89367968,0.03093301656748132,go_short,go_short,go_short,go_short,go_short,2022-05-13 12:15:00+00:00,73.43,go_short,5796.307,73.69,72.88,72.31571428571311,71.86816039518463,72.54800000000142,0,go_short,go_short,False,0,70.6296551163244,go_short,go_short,73.9,70.73239999999883
511,STORJ/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,0.5605,0.5647,0.5450372212605945,0.5331327635327635,0.5424,0,0.5446,588073.0,0,False,0.55216,0.55,0.532424,-20.74283107,-0.3407264070526798,go_short,go_short,go_short,go_short,go_short,2021-03-09 14:00:00+00:00,0.7278,go_short,172858.0,0.7246,0.7234,0.7213571428571429,0.7200802890079109,0.7225200000000003,0,go_short,go_short,False,0,0.7148824651005242,go_short,go_short,0.7291000000000001,0.716235999999999
512,STORJ/USDT:USDT,2021-03-11 17:30:00+00:00,second_buy,trailing_stop_loss,0.6911,0.6920000000000001,0.6874436992994677,0.6846436673008249,0.6880000000000001,1,0.6886,71432.0,0,False,0.689180000000001,0.6884571428571433,0.6849559999999993,-23.1010743,-0.3811094748912008,go_short,go_short,go_short,go_short,go_short,2021-03-15 02:00:00+00:00,0.9522,go_short,1331247.0,0.9408000000000001,0.9309000000000001,0.9201571428571438,0.9079791218271667,0.927000000000001,0,go_short,go_short,False,0,0.8891883131973483,go_short,go_short,0.9543,0.8849159999999991
513,STORJ/USDT:USDT,2021-03-17 20:30:00+00:00,second_buy,trailing_stop_loss,0.8911,0.892,0.8727678391491326,0.8633058712489925,0.8902,0,0.8903000000000001,116494.0,0,False,0.8830000000000011,0.8785714285714299,0.8576519999999995,-15.05516603,-0.24873302083360185,go_short,go_short,go_short,go_short,go_short,2021-03-23 14:00:00+00:00,1.0795,go_short,3644668.0,1.0441,1.0288,1.0143428571428585,0.9925565847509272,1.0381400000000034,0,go_short,go_short,False,0,0.9518604986970165,go_short,go_short,1.0874,0.9342599999999994
514,STORJ/USDT:USDT,2021-03-30 08:30:00+00:00,second_buy,trailing_stop_loss,2.7195,2.7199,2.716683571736436,2.732139937986308,2.6888,0,2.7038,581540.0,0,False,2.7070200000000013,2.7061857142857155,2.7342320000000004,-17.84227893,-0.3002642686464856,go_short,go_short,go_short,go_short,go_short,2021-04-01 12:30:00+00:00,3.3236,go_short,1496373.0,3.3296,3.275,3.300142857142862,3.2620661761709235,3.3105600000000015,1,go_short,go_short,False,0,3.1614017364201046,go_short,go_short,3.3388,3.1347560000000017
515,STORJ/USDT:USDT,2021-04-03 06:15:00+00:00,second_buy,trailing_stop_loss,3.0633,3.068,3.060021153926982,3.062541528005344,3.0344,1,3.0418,343341.0,1,False,3.059340000000002,3.0590428571428623,3.067572,25.72877669,0.423482820659386,go_short,go_short,go_short,go_short,go_short,2021-04-18 03:30:00+00:00,1.9649,go_short,3971774.0,2.1856,1.8026,2.1930285714285844,2.2144919593131798,2.1676800000000065,1,go_short,go_short,False,0,2.2873211543404213,go_short,go_short,2.1874000000000002,2.314207999999999
509,COMP/USDT:USDT,2021-12-04 05:15:00+00:00,second_buy,trailing_stop_loss,225.74,226.99,237.29156049488216,244.42796551535562,207.41,1,210.54,36078.454,0,False,232.23200000000233,235.35000000000014,246.48479999999878,-6.06242714,-0.09907799739746616,go_short,go_short,go_short,go_short,go_short,2021-12-23 16:45:00+00:00,228.96,go_short,8841.191,226.18,224.51,226.28857142857154,225.2671242975576,226.53000000000262,0,go_short,go_short,False,0,222.1738329186036,go_short,go_short,229.29,222.11439999999874
501,COMP/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,383.64,387.57,375.4083372033498,366.6685897435898,374.31,0,375.05,1773.195,0,False,379.16999999999996,379.0457142857143,366.24160000000006,-16.63554361,-0.2727340233463246,go_short,go_short,go_short,go_short,go_short,2021-03-01 18:00:00+00:00,466.87,go_short,3598.269,465.43,464.97,461.3085714285706,456.476082579422,464.1680000000004,0,go_short,go_short,False,0,447.84358292725153,go_short,go_short,474.18,445.5888000000001
535,ETC/USDT:USDT,2021-05-19 12:45:00+00:00,second_buy,trailing_stop_loss,64.538,64.543,67.51756283018949,71.80758717110622,53.151,1,53.32,1538913.43,1,False,63.8505999999997,65.37114285714257,72.97336000000033,6.01192055,0.09820571988871354,go_short,go_short,go_short,go_short,go_short,2021-05-19 13:00:00+00:00,49.086,go_short,2026346.84,53.286,38.038,61.994285714285425,64.6819377793911,60.43599999999971,1,go_short,go_short,False,0,70.12450663991316,go_short,go_short,58.293,71.88236000000032
537,SXP/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,2.2912,2.3137,2.2029825800190093,2.1383851851851854,2.2034,0,2.2057,1182019.5,0,False,2.2600400000000005,2.2376142857142858,2.131644,-7.57551596,-0.12372917873907628,go_short,go_short,go_short,go_short,go_short,2021-03-03 08:45:00+00:00,2.4718,go_short,2446832.9,2.3631,2.3476,2.3559714285714293,2.3491985204586956,2.37159999999999,0,go_short,go_short,False,0,2.3156208515305705,go_short,go_short,2.4751,2.311375999999999
568,XRP/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,0.47650000000000003,0.4837,0.46872238056474275,0.4677391737891739,0.46690000000000004,0,0.4677,34428738.8,1,False,0.47067999999999993,0.46858571428571427,0.46722000000000014,-6.69407623,-0.10922368580033434,go_short,go_short,go_short,go_short,go_short,2021-03-20 22:15:00+00:00,0.5294,go_short,48009770.0,0.5271,0.5234,0.5231571428571434,0.5223824777882421,0.5241399999999975,0,go_short,go_short,False,0,0.5167316294429829,go_short,go_short,0.5323,0.5201440000000005
567,SOL/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,15.2513,15.5599,15.030824979255733,14.931333333333336,15.1525,0,15.378,257525.0,0,False,15.160080000000002,15.045085714285715,14.922392000000004,0.19120367,0.004148110546855245,go_short,go_short,go_short,go_short,go_short,2021-03-11 17:30:00+00:00,15.2838,go_short,476189.0,15.2767,15.0639,14.730385714285692,14.691912432604969,14.879339999999996,0,go_short,go_short,False,1,14.47251224557714,go_short,go_short,15.5,14.41952000000002
566,BCH/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,515.32,520.69,506.39591800142114,499.9936182336183,503.16,0,503.51,15291.56,0,False,510.5239999999998,509.7742857142857,499.6772000000001,-9.44596674,-0.15520464122675232,go_short,go_short,go_short,go_short,go_short,2021-03-13 14:30:00+00:00,586.67,go_short,18340.331,582.6,582.44,571.7114285714277,571.032106268107,574.4880000000006,0,go_short,go_short,False,0,563.267848527647,go_short,go_short,588.88,561.6424000000003
565,ALGO/USDT:USDT,2021-05-19 12:45:00+00:00,second_buy,trailing_stop_loss,1.0658,1.0658,1.096600365730577,1.145627484841354,0.9601000000000001,1,0.9616,4124230.5,1,False,1.055999999999999,1.070714285714294,1.1547120000000053,-3.92241762,-0.06409231560241767,go_short,go_short,go_short,go_short,go_short,2021-05-19 14:45:00+00:00,0.9501000000000001,go_short,1067053.9,0.9627,0.9339000000000001,0.9251714285714366,0.9771704235280324,0.9606999999999992,0,go_short,go_short,False,1,1.0448313379972165,go_short,go_short,0.9774,1.0689360000000052
564,ALGO/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,1.0058,1.0188,0.9889170894456277,0.9725579772079775,0.9803000000000001,0,0.9816,1424762.8,0,False,0.9992800000000003,0.9979714285714287,0.9701520000000003,-15.85269751,-0.25901807244536584,go_short,go_short,go_short,go_short,go_short,2021-03-04 01:00:00+00:00,1.2148,go_short,2168798.6,1.2262,1.2107,1.1941571428571431,1.1929743288017167,1.1949799999999977,0,go_short,go_short,False,0,1.183701236111573,go_short,go_short,1.2368000000000001,1.1846720000000004
563,ETH/USDT:USDT,2021-05-19 12:45:00+00:00,second_buy,trailing_stop_loss,2652.42,2652.43,2729.6670513369013,2844.0457174733,2421.0,1,2424.45,336331.106,1,False,2643.506000000006,2668.5571428571398,2866.462800000003,11.722612,0.1936041304462357,go_short,go_short,go_short,go_short,go_short,2021-05-19 13:00:00+00:00,2333.82,go_short,579046.335,2424.4,1960.0,2601.68714285714,2668.767504977378,2572.2600000000066,1,go_short,go_short,False,0,2806.2512198826853,go_short,go_short,2556.01,2841.687200000003
562,ETH/USDT:USDT,2021-03-22 09:15:00+00:00,second_buy,trailing_stop_loss,1783.05,1783.6,1786.9622357959013,1786.5068155378556,1775.98,1,1780.49,17598.413,0,False,1784.7340000000136,1786.7785714285735,1787.8683999999982,-10.72882603,-0.17740598169102154,go_short,go_short,go_short,go_short,go_short,2021-04-02 23:00:00+00:00,2112.4,go_short,34103.947,2099.93,2097.17,2098.394285714286,2093.2136052979,2100.682000000017,0,go_short,go_short,False,0,2078.39447564741,go_short,go_short,2119.44,2075.6075999999994
561,ETH/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,1579.75,1587.62,1552.0752145469676,1527.218162393162,1545.45,0,1545.45,47159.756,0,False,1562.7360000000006,1561.405714285714,1526.2575999999995,-7.97992409,-0.13252298982329025,go_short,go_short,go_short,go_short,go_short,2021-03-08 19:15:00+00:00,1755.97,go_short,25466.663,1742.39,1741.85,1741.887142857145,1740.5057625692066,1743.5520000000101,0,go_short,go_short,False,0,1734.704328776633,go_short,go_short,1756.44,1737.073599999999
560,BNB/USDT:USDT,2021-05-19 12:45:00+00:00,second_buy,trailing_stop_loss,388.32,388.43,397.7030342685952,416.0721284002367,340.07,1,340.99,349756.03,1,False,382.24000000000046,388.9342857142879,419.4959999999989,-1.2155,-0.020941443535585795,go_short,go_short,go_short,go_short,go_short,2021-05-19 13:15:00+00:00,300.06,go_short,217071.27,335.61,250.0,363.8471428571451,374.60572276035515,352.2220000000005,1,go_short,go_short,False,0,401.96408813463364,go_short,go_short,336.42,410.7035999999989
559,BNB/USDT:USDT,2021-04-18 03:30:00+00:00,second_buy,trailing_stop_loss,498.146,498.364,505.0401431662592,511.28993078219344,460.0,1,483.453,504621.48,0,False,500.7313999999991,503.46071428571406,515.258319999999,-13.08007403,-0.2257626344281327,go_short,go_short,go_short,go_short,go_short,2021-04-21 00:00:00+00:00,587.206,go_short,131171.65,581.908,577.843,574.8867142857143,575.2017675873041,577.8021999999992,0,go_short,go_short,False,0,567.6337598706796,go_short,go_short,589.0,572.1891199999992
558,BNB/USDT:USDT,2021-03-12 01:00:00+00:00,second_buy,trailing_stop_loss,283.364,285.998,287.77184177930684,289.43035184529344,283.0,0,285.676,59960.4,0,False,285.7631999999997,286.8401428571429,290.1747599999999,-0.40136833,-0.0066961750311767,go_short,go_short,go_short,go_short,go_short,2021-03-30 08:30:00+00:00,287.098,go_short,137960.66,289.016,285.644,280.9038571428573,279.82961806307725,282.7783999999994,0,go_short,go_short,False,0,277.13282259232994,go_short,go_short,289.15,275.7113599999996
557,BNB/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,230.99,231.092,223.29406310739358,219.01743447293447,220.751,0,221.382,171771.32,0,False,226.66320000000005,225.355,218.63724,-11.94784535,-0.20009294025397084,go_short,go_short,go_short,go_short,go_short,2021-03-09 10:00:00+00:00,260.82,go_short,228592.94,262.252,259.096,254.24128571428582,252.4128207041262,257.32500000000005,0,go_short,go_short,False,0,248.20795023744716,go_short,go_short,263.041,247.05943999999997
556,LTC/USDT:USDT,2021-05-19 12:45:00+00:00,second_buy,trailing_stop_loss,239.35,239.38,242.52582238795324,254.4370325150264,193.82,1,194.35,440767.998,1,False,232.1519999999993,237.12000000000162,258.3100000000006,0.18103008,0.0029553362886696223,go_short,go_short,go_short,go_short,go_short,2021-05-19 13:30:00+00:00,170.38,go_short,78809.164,157.99,152.8,203.76142857143017,213.36603987180962,188.15999999999934,1,go_short,go_short,False,0,236.7775579458054,go_short,go_short,185.51,246.86680000000067
555,LTC/USDT:USDT,2021-04-18 03:30:00+00:00,second_buy,trailing_stop_loss,280.47,280.92,285.66989125434463,294.30338766362706,225.7,1,261.4,575446.989,0,False,281.2080000000007,283.7342857142867,297.9900000000001,-3.56684824,-0.05828634500717081,go_short,go_short,go_short,go_short,go_short,2021-05-03 07:45:00+00:00,279.09,go_short,35066.851,278.52,277.9,277.1371428571441,276.22754099425174,277.2819999999999,0,go_short,go_short,False,0,274.7339145790498,go_short,go_short,279.56,274.684
554,LTC/USDT:USDT,2021-03-13 14:45:00+00:00,second_buy,trailing_stop_loss,225.94,227.31,225.07020080611667,223.75549868004663,225.55,0,227.02,33007.135,0,False,225.14399999999978,224.6785714285717,223.9524000000002,3.52845638,0.05761986698394189,go_short,go_short,go_short,go_short,go_short,2021-04-05 22:00:00+00:00,221.03,go_short,54475.706,218.51,218.12,219.65285714285778,218.98093888120243,219.34400000000036,0,go_short,go_short,False,0,216.62221240807537,go_short,go_short,221.03,217.21840000000014
553,LTC/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,177.56,178.32,173.83372347499812,170.8939601139601,172.66,0,172.78,60075.325,1,False,174.86599999999996,174.79571428571427,170.88279999999997,-11.89076014,-0.19455700295599684,go_short,go_short,go_short,go_short,go_short,2021-03-12 01:00:00+00:00,205.24,go_short,63264.492,199.93,199.84,201.6114285714288,201.60581977890524,201.60600000000028,0,go_short,go_short,False,0,201.0759521861192,go_short,go_short,205.24,201.11200000000017
552,BAL/USDT:USDT,2021-05-19 12:45:00+00:00,second_buy,trailing_stop_loss,38.519,38.529,39.77980079156247,41.67716602576122,34.692,1,34.705,42302.2,1,False,38.361999999999775,38.71828571428582,42.083480000000165,11.7089846,0.19894195904122036,go_short,go_short,go_short,go_short,go_short,2021-05-19 13:00:00+00:00,26.373,go_short,126376.3,34.656,26.368,36.64900000000011,37.71721605439902,35.84159999999977,1,go_short,go_short,False,0,40.543524097927055,go_short,go_short,35.205,41.39816000000016
538,SXP/USDT:USDT,2021-03-08 19:15:00+00:00,second_buy,trailing_stop_loss,2.9078,2.9378,2.8946093096814263,2.8486241405766792,2.9075,0,2.9376,425362.3,0,False,2.9060399999999906,2.900828571428574,2.8685319999999974,-12.77102386,-0.20922762140208948,go_short,go_short,go_short,go_short,go_short,2021-03-19 14:30:00+00:00,3.5965,go_short,1300475.0,3.566,3.5372,3.5261,3.5119067387789444,3.5511399999999975,0,go_short,go_short,False,0,3.4750615356126335,go_short,go_short,3.6055,3.4563479999999966
539,SXP/USDT:USDT,2021-03-20 11:15:00+00:00,second_buy,trailing_stop_loss,4.0888,4.1176,4.04516294965345,3.9862165091104163,4.05,1,4.0577,948963.9,0,False,4.090399999999997,4.087571428571429,3.9649399999999964,8.34071762,0.1362572571087594,go_short,go_short,go_short,go_short,go_short,2021-03-30 12:45:00+00:00,3.4364,go_short,594434.8,3.4109,3.4039,3.414257142857138,3.4092074144647717,3.4182199999999883,0,go_short,go_short,False,1,3.396496940815965,go_short,go_short,3.4477,3.4010719999999917
540,SXP/USDT:USDT,2021-03-31 23:00:00+00:00,second_buy,trailing_stop_loss,3.422,3.4405,3.431242617851137,3.4263104603769183,3.4155,1,3.4245,333639.5,0,False,3.4356799999999885,3.45741428571428,3.413827999999991,-18.3969947,-0.30041285431875436,go_short,go_short,go_short,go_short,go_short,2021-04-05 09:45:00+00:00,4.4027,go_short,984857.8,4.3681,4.343,4.293957142857139,4.288149077625976,4.318839999999986,0,go_short,go_short,False,0,4.2751825883486525,go_short,go_short,4.4125,4.27737999999999
541,SXP/USDT:USDT,2021-04-06 10:00:00+00:00,second_buy,trailing_stop_loss,4.8675,4.8691,4.770605497109589,4.707741622343071,4.7801,1,4.7929,722735.3,0,False,4.786999999999988,4.798128571428565,4.64297599999999,-5.76149015,-0.09474145800066185,go_short,go_short,go_short,go_short,go_short,2021-04-10 08:30:00+00:00,5.2197,go_short,1064491.9,5.181,5.127,5.140814285714268,5.1023261425866835,5.128119999999985,0,go_short,go_short,False,0,5.042451284733638,go_short,go_short,5.224,5.052039999999991
