,pair,open_date,enter_reason,exit_reason,close_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short-small-rl (exit),short_kdj (exit),low (exit),sma-05 (exit),sma-25 (exit),ema-26 (exit),mean-grad-hist (exit),short-bid-rl (exit),open (exit),high (exit),short-large-rl (exit),close (exit),long-small-rl (exit),ema-12 (exit),sma-07 (exit),volume (exit),sma-compare (exit),long-large-rl (exit),long-bid-rl (exit),long_jcrosk (exit)
174,ASTR/USDT:USDT,2024-09-06 22:45:00+00:00,second_buy,roi,2024-09-07 03:00:00+00:00,0.050960000000000005,0.050960000000000005,0.05068180168921652,0.050940793889953526,0.050960000000000005,0,0.050960000000000005,1.0,0,False,0.05078199999999874,0.05060285714285676,0.05088640000000048,0.02154524,0.0022274236559950847,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.050800000000000005,0.050723999999998715,0.05076400000000047,0.05080773688000517,0,go_short,0.050800000000000005,0.050800000000000005,go_long,0.050800000000000005,go_short,0.0508791891249954,0.05072142857142819,0.0,0,go_long,go_short,0
239,BSV/USDT:USDT,2024-09-20 22:15:00+00:00,first_buy,roi,2024-09-21 22:15:00+00:00,48.82,48.82,48.585037159772256,48.51979095255506,48.82,1,48.82,4.0,0,False,48.7660000000012,48.67000000000105,48.36799999999985,0.0814414,0.008337778229149412,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,49.34,49.3240000000012,49.45359999999985,49.37254102106708,0,go_long,49.34,49.34,go_long,49.34,do_nothing,49.37160963815865,49.34571428571537,0.0,1,go_long,go_long,0
178,AXS/USDT:USDT,2024-02-28 17:45:00+00:00,first_buy,roi,2024-03-26 22:00:00+00:00,9.152,9.161,9.131334944940233,9.077812791370166,6.376,1,8.931000000000001,488357.0,0,False,9.230599999999978,9.19628571428573,9.066360000000005,2.08157961,0.23265832511636944,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,11.323,11.32279999999999,11.312240000000001,11.329852222906217,1,go_long,11.323,11.323,go_long,11.323,do_nothing,11.310462522792976,11.340714285714316,0.0,0,go_long,go_long,0
180,AXS/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,roi,2024-05-22 07:45:00+00:00,8.469,8.484,8.656088562383246,8.923773012938577,7.12,1,7.883,534682.0,0,False,8.43679999999998,8.53285714285721,8.986960000000016,0.0069499,0.0007354515743990767,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,7.834,7.86179999999994,7.832520000000014,7.8367526007374995,1,go_long,7.834,7.834,go_long,7.834,do_nothing,7.838870386870195,7.859428571428643,0.0,0,go_long,go_long,0
181,AXS/USDT:USDT,2024-05-22 08:00:00+00:00,first_buy,roi,2024-05-25 22:00:00+00:00,7.85,7.85,7.838790662162499,7.839694802657588,7.85,1,7.85,1.0,0,False,7.85439999999994,7.861571428571501,7.830560000000014,0.15147831,0.016144644626913222,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,7.94,7.952199999999962,8.001600000000012,7.976373446372287,0,go_long,7.94,7.94,go_long,7.94,do_nothing,7.994416299059685,7.96200000000008,0.0,1,go_long,go_long,0
183,AXS/USDT:USDT,2024-06-18 01:45:00+00:00,first_buy,roi,2024-06-19 21:45:00+00:00,5.941,5.941,6.054477805331702,6.163464867115158,5.437,1,5.533,356230.0,1,False,5.961199999999954,6.021714285714368,6.207280000000014,0.87387755,0.09284615540797277,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.049,6.040799999999953,6.03012000000001,6.03635405966544,0,go_long,6.049,6.049,go_long,6.049,do_nothing,6.021298476722041,6.032714285714367,0.0,0,go_long,go_long,0
184,AXS/USDT:USDT,2024-06-19 22:00:00+00:00,first_buy,roi,2024-06-22 21:45:00+00:00,6.045,6.045,6.037684204332296,6.023054145113001,6.045,1,6.045,136.0,0,False,6.046999999999953,6.040285714285796,6.03456000000001,0.0241928,0.0025046252040117067,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.049,6.048199999999956,6.043800000000013,6.047970874396635,1,go_long,6.049,6.049,go_long,6.049,do_nothing,6.03791502227878,6.0474285714286555,0.0,0,go_long,go_long,0
185,AXS/USDT:USDT,2024-06-22 22:30:00+00:00,first_buy,roi,2024-06-23 01:30:00+00:00,6.06,6.071,6.05176114420661,6.041830016923534,6.053,0,6.071,2239.0,0,False,6.0533999999999555,6.052428571428655,6.049040000000014,0.01034637,0.0010647801596787917,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.075,6.091399999999956,6.060760000000012,6.07286773795736,1,go_long,6.075,6.075,go_long,6.075,do_nothing,6.060748130636413,6.080000000000084,0.0,0,go_long,go_long,0
236,BSV/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,roi,2024-08-10 21:45:00+00:00,37.59,37.66,38.761829353518436,39.58988507639188,33.38,1,35.63,3194440.0,0,False,37.85600000000113,38.41428571428651,40.01079999999981,2.06714368,0.2147231685693224,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,43.3,43.29400000000112,43.080399999999784,43.2763970308759,1,go_long,43.3,43.3,go_long,43.3,do_nothing,43.085155816151925,43.29142857142939,0.0,0,go_long,go_long,0
186,AXS/USDT:USDT,2024-06-23 01:45:00+00:00,first_buy,roi,2024-06-25 11:15:00+00:00,6.087,6.098,6.0756573167331505,6.062989009848531,6.086,1,6.091,1657.0,0,False,6.088999999999956,6.085714285714369,6.062440000000012,0.12924053,0.013254703780122636,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.176,6.173999999999955,6.150880000000008,6.162552966843648,0,go_long,6.176,6.176,go_long,6.176,do_nothing,6.138310268108536,6.169714285714369,0.0,0,go_long,go_long,0
188,AXS/USDT:USDT,2024-06-25 18:00:00+00:00,first_buy,roi,2024-06-25 21:00:00+00:00,6.204,6.212,6.239578080766315,6.229389867917244,6.201,1,6.207,4929.0,0,False,6.229199999999955,6.23657142857151,6.241480000000008,0.0232912,0.0023425350422773103,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.252,6.253799999999954,6.252280000000008,6.252135297412549,1,go_long,6.252,6.252,go_long,6.252,do_nothing,6.243907406972186,6.255857142857226,0.0,0,go_long,go_long,0
189,AXS/USDT:USDT,2024-06-25 21:15:00+00:00,first_buy,roi,2024-06-27 18:30:00+00:00,6.246,6.246,6.249499097810618,6.2432475990483205,6.235,1,6.235,1752.0,0,False,6.250199999999953,6.252000000000083,6.250920000000008,0.00349538,0.0003739038560753949,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.236,6.24239999999995,6.260240000000011,6.244750627710843,0,go_long,6.236,6.236,go_long,6.236,do_nothing,6.234485631072865,6.241285714285794,0.0,0,go_long,go_long,1
190,AXS/USDT:USDT,2024-06-27 18:45:00+00:00,first_buy,roi,2024-06-27 23:00:00+00:00,6.238,6.264,6.246173608063021,6.2359311398822825,6.238,0,6.254,159.0,0,False,6.245399999999949,6.24242857142865,6.262160000000011,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.237,6.23899999999995,6.244120000000009,6.241950455953128,0,go_long,6.237,6.237,go_long,6.237,do_nothing,6.2413141520746365,6.240428571428652,0.0,1,go_long,go_long,0
191,AXS/USDT:USDT,2024-06-27 23:15:00+00:00,first_buy,roi,2024-06-28 02:15:00+00:00,6.241,6.286,6.246111924268031,6.2433649556246635,6.241,0,6.269,3390.0,0,False,6.24399999999995,6.24400000000008,6.245040000000009,3.754e-05,3.991963116983076e-06,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.29,6.27939999999995,6.251520000000012,6.2654536504405876,1,go_long,6.29,6.29,go_long,6.29,do_nothing,6.255158209012806,6.265428571428651,0.0,0,go_long,go_long,0
193,AXS/USDT:USDT,2024-07-05 03:00:00+00:00,first_buy,roi,2024-07-05 19:45:00+00:00,4.787,4.8100000000000005,4.835327802116089,4.964403661487092,4.4879999999999995,1,4.546,358076.0,0,False,4.76959999999996,4.788142857142938,5.0218000000000105,0.85314007,0.08906107633653952,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,4.99,4.980599999999957,4.885480000000011,4.9480650466064064,1,go_long,4.99,4.99,go_long,4.99,do_nothing,4.883123692819641,4.970857142857226,0.0,0,go_long,go_long,0
194,AXS/USDT:USDT,2024-07-05 20:00:00+00:00,first_buy,roi,2024-07-06 21:45:00+00:00,4.967,4.969,4.9512858086669596,4.889484900758927,4.965,1,4.969,1036.0,0,False,4.982199999999958,4.9760000000000835,4.89312000000001,0.70302907,0.07442030488134777,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.364,5.359799999999954,5.321360000000012,5.348208219712687,1,go_long,5.364,5.364,go_long,5.364,do_nothing,5.3068275847872455,5.357714285714368,0.0,0,go_long,go_long,0
195,AXS/USDT:USDT,2024-07-06 22:00:00+00:00,first_buy,roi,2024-07-11 06:30:00+00:00,5.346,5.361,5.350176185910735,5.310840356284486,5.346,1,5.361,1419.0,1,False,5.363399999999954,5.360000000000083,5.328600000000011,0.01562535,0.0016152128742927773,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.356,5.350199999999949,5.347560000000004,5.345597387957157,0,go_long,5.356,5.356,go_long,5.356,do_nothing,5.344482984140064,5.3447142857143835,0.0,0,go_long,go_long,0
196,AXS/USDT:USDT,2024-07-11 06:45:00+00:00,first_buy,roi,2024-07-11 17:30:00+00:00,5.384,5.3870000000000005,5.351505482117594,5.347410170500059,5.384,0,5.384,1516.0,0,False,5.35839999999995,5.352285714285812,5.349600000000005,0.00271323,0.0002797406940078313,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.368,5.362399999999953,5.4048800000000075,5.377229342758004,0,go_long,5.368,5.368,go_long,5.368,do_nothing,5.38933249037247,5.359714285714381,0.0,0,go_long,go_long,0
197,AXS/USDT:USDT,2024-07-11 17:45:00+00:00,first_buy,roi,2024-07-12 22:00:00+00:00,5.392,5.397,5.38011713617985,5.38982637997451,5.391,0,5.396,5165.0,0,False,5.369999999999953,5.36628571428581,5.4050000000000065,0.01365614,0.0014038090904177217,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.415,5.411799999999948,5.401520000000012,5.405366545872947,0,go_long,5.415,5.415,go_long,5.415,do_nothing,5.391394858841598,5.401000000000089,0.0,0,go_long,go_long,0
198,AXS/USDT:USDT,2024-07-12 22:45:00+00:00,first_buy,roi,2024-07-13 03:00:00+00:00,5.468,5.47,5.417625340262581,5.400335551968702,5.468,0,5.47,892.0,0,False,5.425999999999947,5.421714285714373,5.410560000000011,0.02572955,0.0026086800383475577,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.4879999999999995,5.478799999999947,5.448320000000009,5.467770090252868,0,go_long,5.4879999999999995,5.4879999999999995,go_long,5.4879999999999995,do_nothing,5.448124452701015,5.476000000000089,0.0,0,go_long,go_long,0
199,AXS/USDT:USDT,2024-07-13 03:15:00+00:00,first_buy,roi,2024-07-13 18:30:00+00:00,5.499,5.5120000000000005,5.473959307137042,5.452559678426866,5.499,0,5.508,1089.0,0,False,5.4851999999999475,5.481000000000089,5.452360000000009,0.02940128,0.003135110323941218,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,5.568,5.562199999999946,5.548720000000008,5.560144325926156,1,go_long,5.568,5.568,go_long,5.568,do_nothing,5.552474667511536,5.56042857142866,0.0,0,go_long,go_long,0
187,AXS/USDT:USDT,2024-06-25 11:30:00+00:00,first_buy,roi,2024-06-25 17:45:00+00:00,6.181,6.215,6.168006356560009,6.142731729730126,6.18,0,6.198,16032.0,0,False,6.177199999999955,6.178285714285798,6.152080000000008,0.00135778,0.00013678037032344875,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,6.236,6.237799999999956,6.241360000000009,6.245501368178373,1,go_long,6.236,6.236,go_long,6.236,do_nothing,6.231181057350624,6.242571428571511,0.0,0,go_long,go_long,0
114,ASTR/USDT:USDT,2024-06-16 05:15:00+00:00,second_buy,roi,2024-06-17 04:30:00+00:00,0.07784,0.07784,0.0781870909617383,0.07866467806280343,0.07784,0,0.07784,1.0,0,False,0.07782399999999876,0.07789999999999929,0.07882640000000038,0.12229404,0.01310556445448532,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.07619000000000001,0.0762239999999987,0.0775568000000004,0.07658059568356872,0,go_short,0.07619000000000001,0.07619000000000001,go_long,0.07619000000000001,go_short,0.07723073859068097,0.07629714285714215,0.0,1,go_long,go_short,0
0,AR/USDT:USDT,2024-01-01 00:15:00+00:00,first_buy,roi,2024-01-01 03:00:00+00:00,9.653,9.677,9.74156890747534,9.856760683760681,9.653,0,9.673,235.0,0,False,9.655600000000002,9.670857142857141,9.857439999999999,0.047569,0.004908229551898216,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,9.792,9.752399999999998,9.744399999999995,9.731754311976935,0,go_long,9.792,9.792,go_long,9.792,do_nothing,9.775970151673647,9.733714285714285,0.0,0,go_long,go_long,0
112,ASTR/USDT:USDT,2024-06-14 15:15:00+00:00,second_buy,roi,2024-06-14 17:45:00+00:00,0.08121,0.08138000000000001,0.08213767561551331,0.0825092469819622,0.08121,1,0.08138000000000001,296.0,0,False,0.08158199999999875,0.0819714285714279,0.08267000000000038,0.35503116,0.03642300522143099,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.07845,0.07857999999999878,0.08125880000000038,0.07954742228996799,0,go_short,0.07845,0.07845,go_long,0.07845,go_short,0.0807091366820254,0.0785614285714279,0.0,0,go_long,go_short,0
32,AR/USDT:USDT,2024-06-12 03:45:00+00:00,first_buy,roi,2024-06-12 07:45:00+00:00,33.135,33.4,33.17764379424681,33.16343858189545,33.135,0,33.36,690.0,0,False,33.30579999999971,33.2648571428571,33.149839999999955,0.0002508,3.757602965737583e-05,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,33.446,33.425799999999704,33.30795999999997,33.386031827245475,0,go_long,33.446,33.446,go_long,33.446,do_nothing,33.3320951969908,33.38599999999995,0.0,0,go_long,go_long,0
33,AR/USDT:USDT,2024-06-12 08:00:00+00:00,first_buy,roi,2024-06-13 09:15:00+00:00,33.414,33.561,33.40664231536156,33.346014071287776,33.407,0,33.52,1611.0,0,False,33.434999999999704,33.42599999999995,33.350199999999965,0.11152422,0.016637716861717815,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,34.185,34.164199999999724,33.96019999999998,34.13017725012989,1,go_long,34.185,34.185,go_long,34.185,do_nothing,34.13058771825705,34.151714285714235,0.0,0,go_long,go_long,0
35,AR/USDT:USDT,2024-06-18 01:30:00+00:00,first_buy,roi,2024-06-22 19:15:00+00:00,25.665,25.678,26.145864781108717,26.448240354320042,24.6,1,25.361,109123.0,0,False,25.828399999999753,25.992285714285668,26.604599999999962,0.60024591,0.0787930021728508,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,27.372,27.437799999999733,27.56671999999999,27.520997171004012,1,go_long,27.372,27.372,go_long,27.372,do_nothing,27.57254088243694,27.474571428571387,0.0,1,go_long,go_long,0
36,AR/USDT:USDT,2024-06-22 19:30:00+00:00,first_buy,roi,2024-07-02 20:30:00+00:00,27.452,27.599,27.51438222161878,27.56553785410828,27.445,0,27.478,12718.0,0,False,27.432399999999735,27.46342857142853,27.57067999999999,0.26308592,0.0318840117071365,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,28.506,28.409799999999716,28.26764000000001,28.420568462431994,0,go_long,28.506,28.506,go_long,28.506,do_nothing,28.34642589948221,28.42042857142858,0.0,0,go_long,go_long,0
37,AR/USDT:USDT,2024-07-02 20:45:00+00:00,first_buy,roi,2024-07-03 01:45:00+00:00,28.49,28.557,28.43755792975015,28.36009805507612,28.484,0,28.531,303.0,1,False,28.454599999999715,28.422142857142866,28.278320000000008,-0.00087105,-0.0001015260553237452,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,28.691,28.804999999999705,28.69200000000001,28.79960024136013,1,go_long,28.691,28.691,go_long,28.691,do_nothing,28.701551874445606,28.8497142857143,0.0,0,go_long,go_long,0
39,AR/USDT:USDT,2024-07-05 03:00:00+00:00,first_buy,roi,2024-07-06 00:00:00+00:00,21.466,21.466,21.55226508621955,22.19156665419658,19.884,1,20.189,186456.0,0,False,21.24879999999971,21.29528571428571,22.437680000000015,0.68853662,0.0846812393791268,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,22.398,22.378599999999704,22.417360000000013,22.399245437514544,0,go_long,22.398,22.398,go_long,22.398,do_nothing,22.361377925730974,22.40385714285713,0.0,1,go_long,go_long,0
40,AR/USDT:USDT,2024-07-06 00:15:00+00:00,first_buy,roi,2024-07-09 21:45:00+00:00,22.271,22.271,22.375515370204614,22.35275733863979,22.077,1,22.245,6062.0,1,False,22.370999999999704,22.361714285714275,22.417080000000013,0.02294072,0.0025623660775718022,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,22.487,22.55339999999972,22.401440000000008,22.454927706198394,1,go_long,22.487,22.487,go_long,22.487,do_nothing,22.416122912448678,22.50199999999996,0.0,0,go_long,go_long,0
41,AR/USDT:USDT,2024-07-09 22:15:00+00:00,first_buy,roi,2024-07-10 22:45:00+00:00,22.386,22.386,22.440498535207134,22.41490098803899,22.262,1,22.334,1684.0,0,False,22.46159999999972,22.512571428571388,22.407360000000004,0.09386759,0.010517947887278053,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,22.583,22.497599999999714,22.60144000000001,22.540033160432515,0,go_long,22.583,22.583,go_long,22.583,do_nothing,22.559278513285236,22.497714285714245,0.0,1,go_long,go_long,0
42,AR/USDT:USDT,2024-07-10 23:00:00+00:00,first_buy,roi,2024-07-18 20:15:00+00:00,22.591,22.596,22.5486434434429,22.561998623412254,22.575,0,22.596,392.0,0,False,22.540399999999714,22.51114285714282,22.59488000000001,2.92769511,0.32393788096539294,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,30.104,29.957799999999757,30.123960000000007,30.036700208197715,0,go_long,30.104,30.104,go_long,30.104,do_nothing,30.162940618778602,30.004571428571417,0.0,1,go_long,go_long,0
43,AR/USDT:USDT,2024-07-18 20:30:00+00:00,first_buy,roi,2024-07-20 04:30:00+00:00,30.035,30.048,30.035823253090374,30.153167239609818,29.981,0,30.031,1028.0,0,False,29.994199999999758,29.986428571428558,30.091760000000004,1.02531033,0.11342768722589992,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,33.771,33.74259999999979,33.74819999999999,33.745849238068345,0,go_long,33.771,33.771,go_long,33.771,do_nothing,33.646880309521904,33.76957142857141,0.0,0,go_long,go_long,0
31,AR/USDT:USDT,2024-06-11 15:45:00+00:00,first_buy,roi,2024-06-12 03:30:00+00:00,32.739,32.819,33.54099948543577,34.12170975073661,31.626,1,31.874,117323.0,0,False,33.1463999999997,33.32871428571425,34.313839999999956,0.35742981,0.03734445461666847,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,33.236,33.2833999999997,33.14391999999996,33.144488120473504,0,go_long,33.236,33.236,go_long,33.236,do_nothing,33.14771366844708,33.191428571428524,0.0,0,go_long,go_long,1
44,AR/USDT:USDT,2024-07-20 04:45:00+00:00,first_buy,roi,2024-07-20 11:00:00+00:00,33.595,33.595,33.722641662980905,33.64303732363139,33.595,1,33.595,13.0,1,False,33.71079999999979,33.731571428571414,33.74719999999999,0.01876246,0.0027803892787427367,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,33.82,33.87779999999979,33.813840000000006,33.86542349427316,1,go_long,33.82,33.82,go_long,33.82,do_nothing,33.81934432427946,33.889428571428546,0.0,0,go_long,go_long,0
48,AR/USDT:USDT,2024-08-08 19:30:00+00:00,first_buy,roi,2024-08-10 01:45:00+00:00,22.04,22.04,22.032691293276166,21.730549100351613,22.04,1,22.04,60.0,0,False,22.037999999999805,22.077142857142814,21.737599999999997,-0.0035124,-0.000399463924054088,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,21.98,21.973999999999815,21.840799999999987,21.953213118013004,1,go_long,21.98,21.98,go_long,21.98,do_nothing,21.854719830934854,21.998571428571385,0.0,0,go_long,go_long,1
49,AR/USDT:USDT,2024-08-10 02:00:00+00:00,first_buy,roi,2024-08-21 04:15:00+00:00,22.05,22.05,21.96194956139562,21.86622206568042,21.99,1,22.01,511.0,0,False,21.99999999999982,22.00428571428567,21.854399999999988,0.44993148,0.05114724601752367,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,23.16,23.145999999999823,23.347600000000007,23.18647559756083,0,go_long,23.16,23.16,go_long,23.16,do_nothing,23.25313539641903,23.16999999999998,0.0,1,go_long,go_long,0
50,AR/USDT:USDT,2024-08-21 04:30:00+00:00,first_buy,roi,2024-08-21 21:45:00+00:00,23.2,23.27,23.193171659474547,23.251421663350953,23.2,0,23.23,1857.0,0,False,23.147999999999826,23.175714285714264,23.324000000000005,0.3871648,0.04171462704680996,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,24.2,24.21999999999983,24.161200000000004,24.252768735314447,1,go_long,24.2,24.2,go_long,24.2,do_nothing,24.10977866870771,24.249999999999968,0.0,0,go_long,go_long,0
51,AR/USDT:USDT,2024-08-21 22:30:00+00:00,first_buy,roi,2024-08-27 17:45:00+00:00,24.12,24.15,24.224276370825454,24.124675694688715,24.12,1,24.15,225.0,0,False,24.189999999999827,24.19714285714282,24.2372,0.17698624,0.018310835808764556,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,24.74,24.7079999999998,24.631600000000002,24.747057086766358,1,go_long,24.74,24.74,go_long,24.74,do_nothing,24.738355869291485,24.78999999999999,0.0,0,go_long,go_long,0
113,ASTR/USDT:USDT,2024-06-14 18:00:00+00:00,second_buy,roi,2024-06-16 05:00:00+00:00,0.0782,0.0782,0.07934012655304984,0.08052327470557907,0.0782,0,0.0782,470.0,0,False,0.07845399999999877,0.0785157142857136,0.08106960000000038,0.02471688,0.002637587056161957,1,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.07808000000000001,0.07787399999999875,0.07891240000000038,0.07825019840932708,0,go_short,0.07808000000000001,0.07808000000000001,go_long,0.07808000000000001,go_short,0.0787306523078277,0.07795999999999928,0.0,1,go_long,go_short,0
53,AR/USDT:USDT,2024-09-18 09:00:00+00:00,first_buy,roi,2024-09-21 05:45:00+00:00,18.1,18.1,18.300260992997828,18.3869931063429,17.911,1,18.063,61962.0,0,False,18.21159999999973,18.26257142857137,18.462320000000037,0.75874771,0.0840017421488026,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,19.61,19.571999999999754,19.78868000000005,19.6672278897742,0,go_long,19.61,19.61,go_long,19.61,do_nothing,19.772320275682087,19.62628571428565,0.0,1,go_long,go_long,0
54,AR/USDT:USDT,2024-09-21 06:15:00+00:00,first_buy,roi,2024-09-21 21:30:00+00:00,19.636,19.763,19.674512276110523,19.760496806997676,19.625,0,19.763,1183.0,0,False,19.63439999999975,19.60471428571422,19.758400000000048,0.1061232,0.010728855216028217,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,19.967,19.991399999999743,20.01384000000005,20.016633160396076,1,go_long,19.967,19.967,go_long,19.967,do_nothing,20.0072775481097,20.015428571428497,0.0,0,go_long,go_long,0
55,AR/USDT:USDT,2024-09-21 21:45:00+00:00,first_buy,roi,2024-09-27 21:45:00+00:00,20.019,20.019,20.01699728956591,20.00814587787935,20.019,0,20.019,135.0,0,False,19.982399999999746,20.003428571428497,20.01600000000005,1.3118774,0.1633552915648942,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,23.553,23.535799999999718,23.668400000000034,23.582629478931416,0,go_long,23.553,23.553,go_long,23.553,do_nothing,23.653206551124473,23.53942857142851,0.0,1,go_long,go_long,0
58,ASTR/USDT:USDT,2024-01-03 03:00:00+00:00,second_buy,roi,2024-01-15 08:15:00+00:00,0.1705,0.17656000000000002,0.16855350871296787,0.16686740380904452,0.17032000000000003,0,0.1751,295655.0,0,False,0.17030600000000007,0.16952857142857145,0.16551480000000002,1.36165256,0.15577320863720862,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.14819000000000002,0.14781199999999967,0.14852439999999995,0.14823584938718853,0,go_short,0.14819000000000002,0.14819000000000002,go_long,0.14819000000000002,go_short,0.14800865576053715,0.14786857142857146,0.0,1,go_long,go_short,0
60,ASTR/USDT:USDT,2024-01-21 02:45:00+00:00,second_buy,roi,2024-01-26 04:30:00+00:00,0.18656,0.19294000000000003,0.185097623823133,0.18325441739254486,0.18656,0,0.19288000000000002,218577.0,0,False,0.1866979999999992,0.18586571428571394,0.18297199999999988,1.02624148,0.10660738363934708,0,go_short,do_nothing,go_long,go_long,go_short,go_short,do_nothing,False,0.1709,0.17126599999999942,0.16983879999999982,0.17019893477487158,1,go_short,0.1709,0.1709,go_long,0.1709,go_short,0.17001140764312592,0.17059142857142812,0.0,0,go_long,go_short,0
47,AR/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,roi,2024-08-08 19:15:00+00:00,20.28,20.38,20.579942697371827,20.92423195628573,17.52,1,19.08,376817.0,0,False,20.299999999999805,20.482857142857092,21.09320000000001,1.43734588,0.15027838514180744,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,22.0,22.075999999999805,21.688,22.031362437508196,1,go_long,22.0,22.0,go_long,22.0,do_nothing,21.70579302837974,22.087142857142815,0.0,0,go_long,go_long,0
29,AR/USDT:USDT,2024-06-03 00:15:00+00:00,first_buy,roi,2024-06-05 21:00:00+00:00,43.47,43.559,43.55979832245367,43.54469211008483,43.455,1,43.455,2939.0,0,False,43.49579999999978,43.552571428571376,43.532559999999876,0.20057364,0.023141531741074393,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,44.53,44.6053999999998,44.71211999999985,44.600880506777024,1,go_long,44.53,44.53,go_long,44.53,do_nothing,44.67906970127935,44.5652857142857,0.0,0,go_long,go_long,0
28,AR/USDT:USDT,2024-05-25 05:00:00+00:00,first_buy,roi,2024-06-03 00:00:00+00:00,40.715,40.919,40.68180115266992,40.632819482278215,40.715,0,40.919,3848.0,0,False,40.70839999999974,40.69257142857139,40.63895999999989,0.47682238,0.05826862800807755,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,do_nothing,False,43.409,43.541599999999775,43.52023999999987,43.5788525628998,1,go_long,43.409,43.409,go_long,43.409,do_nothing,43.551867478891616,43.60657142857138,0.0,0,go_long,go_long,0
