,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),open (exit),close (exit),low (exit),short-small-rl (exit),long-large-rl (exit),short-bid-rl (exit),high (exit),long-bid-rl (exit),long_jcrosk (exit),sma-compare (exit),mean-grad-hist (exit),sma-25 (exit),short_kdj (exit),ema-26 (exit),short-large-rl (exit),long-small-rl (exit),volume (exit),sma-07 (exit),sma-05 (exit),ema-12 (exit)
2096,AR/USDT:USDT,2021-08-04 17:00:00+00:00,first_buy,roi,11.455,11.794,11.087002561384914,11.031188031370908,11.455,0,11.794,2.0,0,False,11.125200000000081,11.077428571428692,10.99144000000001,0.7556952,0.05331499009465111,0,go_long,go_long,go_long,go_long,go_long,go_long,11.667,11.667,11.667,go_long,go_long,go_long,11.667,go_long,0,0,0,11.550599999999973,False,11.646462013931162,go_long,go_long,0.0,11.667000000000115,11.667000000000085,11.581224639810287
2097,AR/USDT:USDT,2021-08-06 12:45:00+00:00,first_buy,roi,12.454,13.353,11.87639093486483,11.696763555379896,12.454,0,13.141,75.0,0,False,11.961800000000085,11.877571428571544,11.621039999999972,1.08649,0.08224008148239093,0,go_long,go_long,go_long,go_long,go_long,go_long,13.679,13.679,13.679,go_long,go_long,go_long,13.679,go_long,0,0,0,13.110439999999969,False,13.458716535387039,go_long,go_long,0.0,13.596000000000112,13.679000000000077,13.211903215050969
2098,AR/USDT:USDT,2021-08-07 03:45:00+00:00,first_buy,roi,14.312,14.54,13.591067837635187,13.293910384306452,14.312,0,14.319,34.0,1,False,13.807000000000077,13.751857142857256,13.174799999999971,0.8998218,0.06848623126736127,0,go_long,go_long,go_long,go_long,go_long,go_long,15.614,15.614,15.614,go_long,go_long,go_long,15.614,go_long,0,0,1,14.484879999999976,False,15.188560168716638,go_long,go_long,0.0,15.516285714285832,15.749800000000064,14.714298193521463
7505,CETUS/USDT:USDT,2024-04-15 07:15:00+00:00,first_buy,roi,0.12532000000000001,0.12543,0.11915027508838236,0.11791522498760582,0.12532000000000001,0,0.12543,5542.0,0,False,0.12073400000000059,0.11980285714285778,0.11776319999999912,0.9630324,0.042858112138843434,0,go_long,go_long,go_long,go_long,go_long,go_long,0.12899000000000002,0.12899000000000002,0.12899000000000002,go_long,go_long,go_long,0.12899000000000002,go_long,0,0,1,0.12456719999999916,False,0.12702593496787093,go_long,go_long,0.0,0.12835285714285782,0.12873000000000062,0.12456194383605398
2100,AR/USDT:USDT,2021-08-15 06:45:00+00:00,first_buy,roi,15.654,15.654,15.467798661742586,15.54859258881892,14.525,0,15.619,1028.0,0,False,15.470200000000057,15.459571428571568,15.44043999999994,0.6139368,0.04377661267235366,0,go_long,go_long,go_long,go_long,go_long,go_long,16.281,16.281,16.281,go_long,go_long,go_long,16.281,go_long,0,0,0,15.703039999999946,False,15.880865904491742,go_long,go_long,0.0,15.911714285714433,15.99200000000007,15.758985390129682
2101,AR/USDT:USDT,2021-08-15 20:15:00+00:00,first_buy,roi,16.078,16.078,16.22213834006998,16.113591874414237,16.078,1,16.078,10.0,0,False,16.24040000000007,16.252000000000145,16.12387999999995,0.7289361,0.05021223036613381,0,go_long,go_long,go_long,go_long,go_long,go_long,16.702,16.702,16.702,go_long,go_long,go_long,16.702,go_long,0,0,0,16.311839999999947,False,16.4450261479261,go_long,go_long,0.0,16.485857142857277,16.61380000000006,16.291133279028603
7504,CETUS/USDT:USDT,2024-04-14 07:45:00+00:00,first_buy,roi,0.11481000000000001,0.11731000000000001,0.11337476925055656,0.11130958324505259,0.11481000000000001,0,0.11731000000000001,1300.0,0,False,0.11500200000000063,0.11432142857142916,0.11067559999999918,1.74492656,0.0791873757176709,0,go_long,go_long,go_long,go_long,go_long,go_long,0.11956000000000001,0.11956000000000001,0.11956000000000001,go_long,go_long,go_long,0.11956000000000001,go_long,1,0,0,0.11745799999999912,False,0.11800850692263369,go_long,go_long,0.0,0.11836285714285777,0.11956800000000059,0.11731404298661428
7486,CETUS/USDT:USDT,2024-03-05 20:00:00+00:00,first_buy,roi,0.10472000000000001,0.10479000000000001,0.10593388266934145,0.10850422791608781,0.07891000000000001,1,0.08925000000000001,127502.0,0,False,0.10404600000000101,0.10581000000000043,0.10903599999999933,2.81896524,0.11677319545658102,1,go_long,go_long,go_long,go_long,go_long,go_long,0.10172,0.10172,0.10172,go_long,go_long,go_long,0.10172,go_long,0,0,1,0.1001739999999993,False,0.10078715392902468,go_long,go_long,0.0,0.10125000000000046,0.10145800000000105,0.10177629893272454
2087,AR/USDT:USDT,2021-07-20 14:15:00+00:00,first_buy,roi,7.591,7.79,7.658063312719563,7.672877626021695,7.591,0,7.79,12.0,0,False,7.638000000000079,7.627142857142976,7.700839999999967,0.7496371,0.05654974037515757,0,go_long,go_long,go_long,go_long,go_long,go_long,8.247,8.247,8.247,go_long,go_long,go_long,8.247,go_long,0,0,0,7.789959999999964,False,7.895784257012155,go_long,go_long,0.0,7.9877142857144054,8.051200000000074,7.777330028825791
7484,CETUS/USDT:USDT,2024-02-29 14:45:00+00:00,first_buy,roi,0.11538000000000001,0.11538000000000001,0.11473567923220467,0.1141091600790134,0.11447000000000002,1,0.11447000000000002,949.0,0,False,0.11551400000000125,0.11516142857142876,0.11509999999999942,1.00294769,0.041845029036499205,0,go_long,go_long,go_long,go_long,go_long,go_long,0.11824000000000001,0.11824000000000001,0.11824000000000001,go_long,go_long,go_long,0.11824000000000001,go_long,1,0,1,0.11762359999999944,False,0.11830949214978669,go_long,go_long,0.0,0.11836000000000028,0.11863200000000122,0.11763364276903097
7483,CETUS/USDT:USDT,2024-02-28 17:45:00+00:00,first_buy,roi,0.10959,0.10959,0.11225549151038605,0.11256799599896655,0.09249,1,0.10427000000000002,59595.0,0,False,0.1119000000000014,0.11273142857142875,0.11349679999999943,2.3353342,0.0975147420981416,1,go_long,go_long,go_long,go_long,go_long,go_long,0.11538000000000001,0.11538000000000001,0.11538000000000001,go_long,go_long,go_long,0.11538000000000001,go_long,1,0,1,0.11494479999999944,False,0.11478398454715097,go_long,go_long,0.0,0.11517571428571448,0.11551000000000125,0.11408029288533446
7479,CETUS/USDT:USDT,2024-02-05 16:00:00+00:00,first_buy,roi,0.14796,0.1482,0.14634796578580433,0.14455035445843506,0.13307000000000002,1,0.13639,157721.0,0,False,0.1461020000000007,0.14682428571428607,0.14617479999999958,1.34168424,0.06134409307739711,0,go_long,go_long,go_long,go_long,go_long,go_long,0.14432,0.14432,0.14432,go_long,go_long,go_long,0.14432,go_long,0,0,0,0.1426039999999996,False,0.14314656319073185,go_long,go_long,0.0,0.14356571428571457,0.14383800000000072,0.14271022950879658
2181,AR/USDT:USDT,2022-03-02 06:15:00+00:00,first_buy,roi,33.726,33.811,33.93033607165204,33.8350588591036,33.672,1,33.737,1235.0,0,False,33.7703999999993,33.92157142857171,33.990279999999764,2.012826,0.09876690561589772,1,go_long,go_long,go_long,go_long,go_long,go_long,37.123,37.123,37.123,go_long,go_long,go_long,37.123,go_long,0,0,0,36.82283999999977,False,36.986274304179766,go_long,go_long,0.0,36.98014285714312,37.08979999999933,36.81395207333575
2180,AR/USDT:USDT,2022-03-01 05:00:00+00:00,first_buy,roi,31.244,31.347,31.220929662175504,31.31114353886094,31.244,0,31.346,644.0,0,False,31.17459999999928,31.109285714286006,31.53399999999976,1.5826874,0.0720577833447099,0,go_long,go_long,go_long,go_long,go_long,go_long,33.789,33.789,33.789,go_long,go_long,go_long,33.789,go_long,0,0,1,33.99255999999977,False,33.965488084679684,go_long,go_long,0.0,33.99785714285743,33.8449999999993,33.84290356783188
2179,AR/USDT:USDT,2022-02-26 03:00:00+00:00,first_buy,roi,29.588,29.588,29.49631900482943,29.283302647432745,29.588,1,29.588,182.0,0,False,29.51019999999926,29.485571428571728,29.366199999999758,1.1215225,0.05410819193314714,0,go_long,go_long,go_long,go_long,go_long,go_long,31.179,31.179,31.179,go_long,go_long,go_long,31.179,go_long,0,0,0,31.56415999999976,False,31.19818960075287,go_long,go_long,0.0,31.03700000000029,31.105399999999282,31.308355021969813
2072,AR/USDT:USDT,2021-06-21 11:15:00+00:00,first_buy,roi,15.034,15.034,15.024960533517811,15.70099808123562,13.003,1,13.005,525.0,1,False,14.638000000000048,14.751428571428677,15.894640000000038,2.09986,0.16129188357390728,1,go_long,go_long,go_long,go_long,go_long,go_long,15.134,15.134,15.134,go_long,go_long,go_long,15.134,go_long,0,1,0,15.490800000000036,False,14.647891151263412,go_long,go_long,0.0,14.201285714285822,13.86180000000005,15.291978261900502
2073,AR/USDT:USDT,2021-06-21 13:45:00+00:00,first_buy,roi,14.377,14.377,14.839124217640133,15.177479028283406,14.377,1,14.377,1.0,1,False,14.982600000000051,15.025857142857252,15.108680000000033,1.0278666,0.07935821568707428,1,go_long,go_long,go_long,go_long,go_long,go_long,15.549,15.549,15.549,go_long,go_long,go_long,15.549,go_long,0,0,1,14.919000000000024,False,15.288457631144462,go_long,go_long,0.0,15.381571428571533,15.549000000000046,15.314878767874104
2178,AR/USDT:USDT,2022-02-24 03:45:00+00:00,first_buy,roi,24.305,24.305,24.998072632843126,25.562357499500305,23.602,1,23.809,7135.0,0,False,24.63599999999927,24.88757142857172,25.621439999999744,5.1341238,0.239147424124344,1,go_long,go_long,go_long,go_long,go_long,go_long,29.533,29.533,29.533,go_long,go_long,go_long,29.533,go_long,0,0,0,29.33003999999976,False,29.479649732980235,go_long,go_long,0.0,29.523714285714586,29.466999999999256,29.258926859227365
2075,AR/USDT:USDT,2021-06-22 12:15:00+00:00,first_buy,roi,11.7,11.7,12.399424973268253,12.736436137471069,11.003,1,11.003,1000.0,0,False,12.062000000000047,12.350285714285814,12.850640000000023,0.591078,0.04295704295704296,1,go_long,go_long,go_long,go_long,go_long,go_long,11.308,11.308,11.308,go_long,go_long,go_long,11.308,go_long,0,1,1,12.367280000000026,False,11.902645470967261,go_long,go_long,0.0,11.948000000000102,11.756000000000045,12.280237959240507
2076,AR/USDT:USDT,2021-06-22 14:45:00+00:00,first_buy,roi,11.856,12.62,11.869161552356914,12.236146258556024,11.685,0,11.685,2200.0,0,False,11.607400000000045,11.841857142857245,12.294680000000026,0.8301502,0.06144983877480413,1,go_long,go_long,go_long,go_long,go_long,go_long,13.049,13.049,13.049,go_long,go_long,go_long,13.049,go_long,0,0,0,12.290840000000019,False,12.502403932050132,go_long,go_long,0.0,12.631285714285825,12.893000000000043,12.4549732848313
5929,BICO/USDT:USDT,2023-06-05 16:00:00+00:00,first_buy,roi,0.259,0.259,0.26356428722184994,0.2672882756343457,0.249,1,0.249,152531.0,0,False,0.2610000000000035,0.2628571428571785,0.26852000000000936,0.91216237,0.045987480261673805,1,go_long,go_long,go_long,go_long,go_long,go_long,0.258,0.258,0.258,go_long,go_long,go_long,0.258,go_long,0,0,0,0.25568000000000934,False,0.25543054739587934,go_long,go_long,0.0,0.2548571428571786,0.2560000000000035,0.25528849652754604
7481,CETUS/USDT:USDT,2024-02-20 15:30:00+00:00,first_buy,roi,0.11324000000000001,0.11375,0.11451897169957793,0.11620969000846497,0.10609,1,0.1075,29676.0,0,False,0.11299800000000108,0.11403571428571455,0.11654319999999943,1.03951723,0.04406607505808062,1,go_long,go_long,go_long,go_long,go_long,go_long,0.11209000000000001,0.11209000000000001,0.11209000000000001,go_long,go_long,go_long,0.11209000000000001,go_long,0,1,0,0.11134599999999945,False,0.11114090026595828,go_long,go_long,0.0,0.11124571428571452,0.11124200000000109,0.11204312130044866
2078,AR/USDT:USDT,2021-06-26 02:00:00+00:00,first_buy,roi,9.5,9.5,9.829852036770713,9.894416751653289,9.349,1,9.349,15.0,0,False,9.803400000000062,9.835857142857245,9.89427999999996,0.6030105,0.04295704295704295,1,go_long,go_long,go_long,go_long,go_long,go_long,9.207,9.207,9.207,go_long,go_long,go_long,9.207,go_long,0,0,0,8.66523999999996,False,8.863027560789012,go_long,go_long,0.0,8.933285714285818,9.020200000000063,8.727651471777222
2079,AR/USDT:USDT,2021-06-27 01:30:00+00:00,first_buy,roi,9.207,9.785,9.00486947451378,8.80597358497891,9.207,0,9.785,1000.0,0,False,9.207200000000062,9.10514285714296,8.714439999999959,0.5772793,0.04295704295704296,0,go_long,go_long,go_long,go_long,go_long,go_long,10.044,10.044,10.044,go_long,go_long,go_long,10.044,go_long,1,0,0,9.693279999999962,False,9.918201037574038,go_long,go_long,0.0,9.987142857142965,10.044000000000063,9.765983972636676
2080,AR/USDT:USDT,2021-06-28 01:30:00+00:00,first_buy,roi,10.262,11.1,10.100016262562647,9.864799974663589,10.262,0,11.1,200.0,0,False,10.255200000000062,10.166428571428678,9.759559999999961,0.57276,0.04295704295704296,0,go_long,go_long,go_long,go_long,go_long,go_long,10.32,10.32,10.32,go_long,go_long,go_long,10.32,go_long,0,0,0,10.847159999999969,False,10.498355900895701,go_long,go_long,0.0,10.311571428571515,10.317000000000066,10.727261265109016
2081,AR/USDT:USDT,2021-07-02 02:00:00+00:00,first_buy,roi,10.785,11.88,10.710916531527133,10.812649319545386,10.785,0,11.88,529.0,0,False,10.632000000000065,10.538571428571515,10.87631999999997,0.561924,0.04295704295704295,0,go_long,go_long,go_long,go_long,go_long,go_long,11.793,11.793,11.793,go_long,go_long,go_long,11.793,go_long,0,0,0,11.714199999999984,False,11.776812092906844,go_long,go_long,0.0,11.7930000000001,11.79300000000007,11.72203567617347
2175,AR/USDT:USDT,2022-02-11 20:15:00+00:00,first_buy,roi,33.578,33.578,34.07076718362033,34.58455737914247,32.667,1,33.146,3021.0,0,False,33.60039999999926,33.673571428571734,34.8732399999997,0.9125334,0.04568021497759029,1,go_long,go_long,go_long,go_long,go_long,go_long,34.692,34.692,34.692,go_long,go_long,go_long,34.692,go_long,0,0,1,34.57519999999974,False,34.65734383478019,go_long,go_long,0.0,34.70857142857173,34.69199999999926,34.55274135080198
2173,AR/USDT:USDT,2022-02-01 08:15:00+00:00,first_buy,roi,39.195,39.257,38.97761404044274,38.970560339243896,38.994,1,39.101,489.0,0,False,39.17459999999919,39.013142857143166,38.95627999999971,1.056895,0.054134493480268706,0,go_long,go_long,go_long,go_long,go_long,go_long,41.203,41.203,41.203,go_long,go_long,go_long,41.203,go_long,0,0,1,39.866479999999704,False,40.804611314848806,go_long,go_long,0.0,41.309285714286,41.14579999999924,40.12075583218899
7508,CETUS/USDT:USDT,2024-04-29 12:45:00+00:00,first_buy,roi,0.10218,0.10347,0.10416596380214312,0.10566621258148326,0.10184000000000001,0,0.10347,2962.0,0,False,0.10354000000000085,0.10357571428571487,0.1056963999999993,1.30975018,0.05498093285857856,1,go_long,go_long,go_long,go_long,go_long,go_long,0.10612,0.10612,0.10612,go_long,go_long,go_long,0.10612,go_long,0,0,0,0.10602159999999944,False,0.10611641040705583,go_long,go_long,0.0,0.10612000000000059,0.10612000000000088,0.1059208785249192
2083,AR/USDT:USDT,2021-07-15 19:30:00+00:00,first_buy,roi,9.505,9.505,10.127615384615389,10.19159260775752,9.449,1,9.449,4.0,0,False,10.09060000000007,10.13642857142868,10.218919999999981,0.6094605,0.04295704295704295,1,go_long,go_long,go_long,go_long,go_long,go_long,9.484,9.484,9.484,go_long,go_long,go_long,9.484,go_long,0,0,0,9.472999999999985,False,9.485737023873346,go_long,go_long,0.0,9.484000000000112,9.484000000000076,9.53860050646392
2172,AR/USDT:USDT,2022-01-24 23:00:00+00:00,first_buy,roi,32.957,32.957,32.94336739860479,32.080867307104484,32.649,1,32.75,1228.0,0,False,33.20819999999928,33.46528571428603,31.9754799999997,3.7333836,0.19009449266329995,0,go_long,go_long,go_long,go_long,go_long,go_long,39.299,39.299,39.299,go_long,go_long,go_long,39.299,go_long,0,0,0,38.957999999999714,False,38.95518022961414,go_long,go_long,0.0,38.93442857142888,39.06979999999919,38.960125166383406
2084,AR/USDT:USDT,2021-07-16 03:45:00+00:00,first_buy,roi,9.649000000000001,11.781,9.838854404815908,9.704704172651779,9.649000000000001,0,11.781,142.0,0,False,9.943400000000075,9.81214285714297,9.566279999999985,0.5807494,0.04295704295704295,0,go_long,go_long,go_long,go_long,go_long,go_long,9.226,9.226,9.226,go_long,go_long,go_long,9.226,go_long,0,0,0,9.223359999999964,False,9.225890926203864,go_long,go_long,0.0,9.226000000000107,9.226000000000075,9.207610033146002
2171,AR/USDT:USDT,2022-01-24 12:45:00+00:00,first_buy,roi,28.168,28.254,28.830048089760297,29.797842939801157,27.52,1,27.613,39034.0,0,False,28.247599999999288,28.505142857143174,29.92607999999971,3.914124,0.17647917507102948,1,go_long,go_long,go_long,go_long,go_long,go_long,32.998,32.998,32.998,go_long,go_long,go_long,32.998,go_long,0,0,1,31.827839999999696,False,32.978525107442024,go_long,go_long,0.0,33.5927142857146,33.523999999999276,32.02733669167284
2086,AR/USDT:USDT,2021-07-20 06:00:00+00:00,first_buy,roi,7.433,7.478,7.584231748429515,7.757996402875997,7.41,0,7.426,88.0,0,False,7.485200000000086,7.4894285714286895,7.825959999999965,0.5747724,0.04295704295704295,1,go_long,go_long,go_long,go_long,go_long,go_long,7.6,7.6,7.6,go_long,go_long,go_long,7.6,go_long,0,0,0,7.699039999999967,False,7.634074824123121,go_long,go_long,0.0,7.580857142857262,7.60000000000008,7.66350783610343
2103,AR/USDT:USDT,2021-08-16 02:30:00+00:00,first_buy,roi,22.749,23.989,18.710025139868108,17.680360009033457,21.462,0,21.488,1189.0,1,False,19.706000000000063,18.926285714285854,17.25927999999994,1.0931838,0.08434443221282888,0,go_long,go_long,go_long,go_long,go_long,go_long,23.447,23.447,23.447,go_long,go_long,go_long,23.447,go_long,0,0,1,21.717839999999924,False,22.891340207880077,go_long,go_long,0.0,23.30242857142872,23.469200000000065,22.00356932799371
2183,AR/USDT:USDT,2022-03-19 20:15:00+00:00,first_buy,roi,34.246,34.246,34.426970206095696,34.63753262987855,33.872,1,33.968,2189.0,0,False,34.32959999999938,34.41814285714311,34.65083999999977,1.6345842,0.08016688016098897,1,go_long,go_long,go_long,go_long,go_long,go_long,36.951,36.951,36.951,go_long,go_long,go_long,36.951,go_long,0,0,1,37.02855999999981,False,37.002893652636125,go_long,go_long,0.0,37.04514285714305,37.04839999999942,36.90426615183456
2160,AR/USDT:USDT,2021-12-23 21:00:00+00:00,first_buy,roi,57.086,57.119,56.43184125745747,55.48731917554754,57.086,1,57.119,246.0,0,False,56.95639999999942,57.01971428571452,55.18903999999969,1.595462,0.06976085592658011,0,go_long,go_long,go_long,go_long,go_long,go_long,61.739,61.739,61.739,go_long,go_long,go_long,61.739,go_long,0,0,1,61.65995999999973,False,61.77048642375385,go_long,go_long,0.0,61.76142857142879,61.78479999999941,62.121810576977026
2104,AR/USDT:USDT,2021-08-17 12:00:00+00:00,first_buy,roi,22.205,22.409,23.00246419885761,22.30914647674444,22.205,1,22.409,30.0,0,False,23.239400000000067,23.27000000000015,22.13907999999992,0.7763052,0.057679925500890294,0,go_long,go_long,go_long,go_long,go_long,go_long,23.902,23.902,23.902,go_long,go_long,go_long,23.902,go_long,0,0,1,22.079039999999914,False,23.572276359412182,go_long,go_long,0.0,24.484142857142995,24.00760000000007,22.724048793002286
5925,BICO/USDT:USDT,2023-05-08 18:00:00+00:00,first_buy,roi,0.304,0.304,0.3067393420209758,0.30789497823516665,0.301,1,0.301,36299.0,0,False,0.30540000000000395,0.3061428571428921,0.30856000000000977,0.86853012,0.042345654345654335,1,go_long,go_long,go_long,go_long,go_long,go_long,0.312,0.312,0.312,go_long,go_long,go_long,0.312,go_long,0,0,0,0.30884000000000966,False,0.3096885734257827,go_long,go_long,0.0,0.3104285714286063,0.310800000000004,0.30911620069153517
2121,AR/USDT:USDT,2021-09-13 04:00:00+00:00,first_buy,roi,53.96,53.96,55.48571528920393,56.9523207623773,53.325,1,53.325,17.0,0,False,54.442999999999884,54.80357142857156,57.48155999999982,0.633015,0.05929513524450233,1,go_long,go_long,go_long,go_long,go_long,go_long,57.04,57.04,57.04,go_long,go_long,go_long,57.04,go_long,0,0,1,55.604519999999795,False,56.472605472254244,go_long,go_long,0.0,56.918714285714415,57.14159999999985,56.032400085580406
146,1INCH/USDT:USDT,2022-01-26 10:45:00+00:00,first_buy,roi,1.6497000000000002,1.6508,1.639120287603545,1.6317785253625214,1.6497000000000002,0,1.6503999999999999,462.0,0,False,1.6412200000000188,1.642785714285661,1.6350280000000217,0.9238593,0.04295704295704296,0,go_long,go_long,go_long,go_long,go_long,go_long,1.7208,1.7208,1.7208,go_long,go_long,go_long,1.7208,go_long,0,0,1,1.7087360000000225,False,1.7261013637840086,go_long,go_long,0.0,1.7250285714285183,1.7259800000000183,1.7086171052061354
2123,AR/USDT:USDT,2021-09-20 02:45:00+00:00,first_buy,roi,48.68,48.68,49.12384393961851,49.298777897895455,46.3,1,46.659,1648.0,0,False,48.88139999999974,49.205000000000155,49.23067999999979,1.936268,0.08275755305511226,1,go_long,go_long,go_long,go_long,go_long,go_long,51.511,51.511,51.511,go_long,go_long,go_long,51.511,go_long,0,0,1,50.715799999999824,False,50.99386607378378,go_long,go_long,0.0,51.19485714285736,51.479199999999764,50.37853189081426
2124,AR/USDT:USDT,2021-09-23 08:15:00+00:00,first_buy,roi,51.323,51.471,50.95127129320166,50.40360360260579,50.717,1,50.717,835.0,0,False,51.39259999999977,51.234428571428786,50.691679999999835,0.8719712,0.04295704295704295,0,go_long,go_long,go_long,go_long,go_long,go_long,53.436,53.436,53.436,go_long,go_long,go_long,53.436,go_long,0,0,1,53.37351999999983,False,53.50154728168417,go_long,go_long,0.0,53.52128571428591,53.43019999999977,53.115514072378545
2145,AR/USDT:USDT,2021-11-10 21:30:00+00:00,first_buy,roi,70.436,70.436,71.68222684521659,73.0064831832165,63.33,1,64.642,15345.0,0,False,70.27339999999977,70.84628571428593,73.62507999999973,1.6425318,0.08461428117379356,1,go_long,go_long,go_long,go_long,go_long,go_long,70.12,70.12,70.12,go_long,go_long,go_long,70.12,go_long,0,0,1,70.24735999999972,False,70.38072897266514,go_long,go_long,0.0,70.73985714285735,70.5247999999998,70.53737102024863
5459,BEAMX/USDT:USDT,2024-12-30 04:00:00+00:00,first_buy,roi,0.02663,0.02664,0.02676740382956057,0.026618860459525568,0.026570000000000003,1,0.026570000000000003,33.0,1,False,0.02688799999999968,0.026897142857143057,0.02643520000000004,1.6639344,0.07776347903593413,0,go_long,go_long,go_long,go_long,go_long,go_long,0.029330000000000002,0.029330000000000002,0.029330000000000002,go_long,go_long,go_long,0.029330000000000002,go_long,1,0,1,0.029096400000000033,False,0.029199995500968075,go_long,go_long,0.0,0.029211428571428773,0.029349999999999633,0.029009051561858457
2126,AR/USDT:USDT,2021-09-28 17:00:00+00:00,first_buy,roi,38.753,38.753,39.282055056461424,39.8153605584825,38.38,0,38.627,121.0,0,False,38.87519999999971,38.910857142857346,40.10379999999977,1.0752534,0.04647712100983129,1,go_long,go_long,go_long,go_long,go_long,go_long,39.832,39.832,39.832,go_long,go_long,go_long,39.832,go_long,0,0,0,39.322599999999774,False,39.339285272529786,go_long,go_long,0.0,39.37385714285734,39.74739999999971,39.26454885466067
2143,AR/USDT:USDT,2021-11-06 11:15:00+00:00,first_buy,roi,73.605,73.605,74.7293218586598,75.32701145422433,71.313,1,72.142,1936.0,0,False,74.21599999999977,74.67400000000023,75.46531999999976,2.0422935,0.09419712673265404,1,go_long,go_long,go_long,go_long,go_long,go_long,79.5,79.5,79.5,go_long,go_long,go_long,79.5,go_long,0,1,0,81.43407999999975,False,79.99052649673851,go_long,go_long,0.0,79.47114285714316,79.45679999999979,80.7511667601983
2127,AR/USDT:USDT,2021-09-29 02:30:00+00:00,first_buy,roi,40.391,40.853,39.559856769063664,39.37628597653765,40.391,0,40.773,906.0,0,False,39.952199999999706,39.70714285714306,39.395239999999774,1.3038835,0.06312483252148869,0,go_long,go_long,go_long,go_long,go_long,go_long,43.963,43.963,43.963,go_long,go_long,go_long,43.963,go_long,0,0,1,42.192279999999755,False,43.64319605109463,go_long,go_long,0.0,44.16985714285736,44.12259999999973,42.50942082979675
2119,AR/USDT:USDT,2021-09-08 05:45:00+00:00,first_buy,roi,58.494,58.82,54.07050437535619,52.27803199551067,55.912,1,56.187,4363.0,0,False,55.949599999999975,54.90357142857149,51.22419999999986,1.3244182,0.11795655667348127,0,go_long,go_long,go_long,go_long,go_long,go_long,62.812,62.812,62.812,go_long,go_long,go_long,62.812,go_long,0,0,1,66.30767999999983,False,64.26931109331959,go_long,go_long,0.0,63.72271428571436,63.99679999999988,64.70911890126756
2128,AR/USDT:USDT,2021-09-29 07:30:00+00:00,first_buy,roi,43.6,44.628,43.83048948036952,42.76323459344715,43.6,1,44.59,1314.0,0,False,44.12579999999973,44.16657142857165,42.60683999999975,1.639315,0.07443987830351467,0,go_long,go_long,go_long,go_long,go_long,go_long,47.63,47.63,47.63,go_long,go_long,go_long,47.63,go_long,1,0,1,44.93899999999981,False,46.54401892592666,go_long,go_long,0.0,47.13628571428594,47.5349999999997,45.429526670057015
7493,CETUS/USDT:USDT,2024-03-26 17:15:00+00:00,first_buy,roi,0.16866,0.16884000000000002,0.175363900259221,0.17549019262787763,0.164,1,0.164,4541.0,0,False,0.17018600000000106,0.17563000000000045,0.1784447999999993,1.68720171,0.06833358444037112,1,go_long,go_long,go_long,go_long,go_long,go_long,0.17805,0.17805,0.17805,go_long,go_long,go_long,0.17805,go_long,0,1,0,0.18323599999999945,False,0.18069284173162334,go_long,go_long,0.0,0.17914571428571469,0.17829800000000087,0.18242582404969668
2130,AR/USDT:USDT,2021-10-02 15:45:00+00:00,first_buy,roi,49.696,49.8,49.33166066785849,48.943107140996524,49.586,1,49.586,502.0,0,False,49.653199999999686,49.6531428571431,48.93555999999984,2.5888584,0.13025666464564084,0,go_long,go_long,go_long,go_long,go_long,go_long,56.16,56.16,56.16,go_long,go_long,go_long,56.16,go_long,0,0,0,56.26559999999984,False,56.2631633997934,go_long,go_long,0.0,56.38614285714311,56.32839999999967,55.903477972646044
2131,AR/USDT:USDT,2021-10-03 05:15:00+00:00,first_buy,roi,56.216,57.215,56.32744595367134,55.961072196894484,56.216,0,56.681,504.0,0,False,56.38219999999967,56.40228571428597,56.286439999999835,1.4624364,0.06456722106913028,0,go_long,go_long,go_long,go_long,go_long,go_long,59.859,59.859,59.859,go_long,go_long,go_long,59.859,go_long,0,1,1,61.24567999999981,False,60.62915781519591,go_long,go_long,0.0,60.45014285714309,60.19139999999967,60.98471026596811
2132,AR/USDT:USDT,2021-10-07 19:15:00+00:00,first_buy,roi,60.532,60.532,60.58482584362731,60.93702802404455,60.341,0,60.341,689.0,0,False,60.13959999999967,60.345142857143095,61.22231999999981,1.1293287,0.062323599735972755,1,go_long,go_long,go_long,go_long,go_long,go_long,64.32,64.32,64.32,go_long,go_long,go_long,64.32,go_long,0,0,0,65.72295999999987,False,64.77389367466083,go_long,go_long,0.0,64.19371428571453,64.21339999999967,65.3815550733952
7496,CETUS/USDT:USDT,2024-04-03 00:45:00+00:00,first_buy,roi,0.159,0.15922,0.16119876832847163,0.16260306482846087,0.15427000000000002,1,0.15624000000000002,43491.0,0,False,0.15975400000000067,0.16092714285714305,0.1629875999999995,1.52151648,0.0604516577917787,1,go_long,go_long,go_long,go_long,go_long,go_long,0.16670000000000001,0.16670000000000001,0.16670000000000001,go_long,go_long,go_long,0.16670000000000001,go_long,0,0,0,0.16508519999999932,False,0.1656502273698349,go_long,go_long,0.0,0.1655728571428574,0.16636400000000068,0.16503312897043043
