,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-small-rl (exit),short_kdj (exit),low (exit),close (exit),long_jcrosk (exit),long-large-rl (exit),ema-12 (exit),ema-26 (exit),long-bid-rl (exit),short-large-rl (exit),mean-grad-hist (exit),short-bid-rl (exit),sma-07 (exit),open (exit),sma-25 (exit),volume (exit),sma-compare (exit),sma-05 (exit),long-small-rl (exit),high (exit)
431,ARPA/USDT:USDT,2022-07-27 00:00:00+00:00,first_buy,roi,0.03305,0.033080000000000005,0.03268484627480418,0.032525239485004374,0.03305,0,0.033080000000000005,2640.0,0,False,0.03288199999999994,0.03286000000000045,0.032327599999999734,0.1835584,0.01906324004605584,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-07-27 06:00:00+00:00,go_long,False,0.033870000000000004,0.033870000000000004,0,go_long,0.033134240203891635,0.03336787668433951,go_long,go_long,0,go_long,0.0334471428571433,0.033870000000000004,0.03315479999999973,0.0,0,0.03358399999999994,go_short,0.033870000000000004
430,ARPA/USDT:USDT,2022-07-26 19:45:00+00:00,first_buy,roi,0.0317,0.0318,0.032020826840686537,0.03229131521948153,0.03169,1,0.03169,8146.0,0,False,0.031795999999999935,0.03193428571428615,0.03230519999999973,0.379569,0.03984760510611708,1,go_short,go_long,go_long,go_long,go_long,go_long,2022-07-26 23:45:00+00:00,go_long,False,0.032810000000000006,0.032810000000000006,0,go_long,0.032480858643804726,0.0326130001429504,go_long,go_long,1,go_long,0.03278571428571474,0.032810000000000006,0.03229479999999973,0.0,0,0.03282599999999994,go_short,0.032810000000000006
57,ACH/USDT:USDT,2023-01-12 02:30:00+00:00,first_buy,roi,0.008480000000000001,0.008520000000000002,0.008483712328325028,0.008400261610953232,0.008480000000000001,1,0.008520000000000002,692.0,0,False,0.008515999999999965,0.008521428571428107,0.008384000000001052,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-01-13 04:00:00+00:00,do_nothing,False,0.00847,0.00847,0,go_long,0.008466411953327995,0.008467118604906527,go_long,go_long,0,go_long,0.008461428571428106,0.00847,0.008498800000001057,0.0,0,0.008465999999999965,do_nothing,0.00847
426,ARPA/USDT:USDT,2022-04-28 08:45:00+00:00,first_buy,roi,0.06315000000000001,0.06326000000000001,0.06269313364014961,0.06246040715656589,0.06315000000000001,0,0.06326000000000001,16.0,0,False,0.06294799999999982,0.06290428571428645,0.06241759999999986,0.0,0.0,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-05-03 01:30:00+00:00,go_long,False,0.0524,0.0524,0,go_long,0.052648582176220315,0.052656435771858516,go_long,go_long,0,go_long,0.05257142857142927,0.0524,0.05270559999999984,0.0,1,0.05246199999999986,go_short,0.0524
425,ARPA/USDT:USDT,2022-04-27 13:45:00+00:00,first_buy,roi,0.062090000000000006,0.06280000000000001,0.06196002936713088,0.06184067505073652,0.062090000000000006,0,0.06280000000000001,2071.0,0,False,0.062057999999999836,0.061958571428572196,0.061919999999999885,0.0155895,0.001650129908235439,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-04-28 08:30:00+00:00,go_long,False,0.06287000000000001,0.06287000000000001,0,go_long,0.06239643972909116,0.06259006702926773,go_long,go_long,0,go_long,0.06272571428571504,0.06287000000000001,0.062354799999999856,0.0,0,0.06286999999999983,go_short,0.06287000000000001
424,ARPA/USDT:USDT,2022-04-27 07:00:00+00:00,first_buy,roi,0.062340000000000007,0.062340000000000007,0.06165018747242878,0.06131373857568662,0.062340000000000007,0,0.062340000000000007,95.0,0,False,0.061891999999999794,0.061921428571429314,0.06122159999999987,0.0,0.0,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-04-27 13:30:00+00:00,go_long,False,0.06192,0.06192,0,go_long,0.06176392905479544,0.06180730743388195,go_long,go_long,0,go_long,0.06178428571428648,0.06192,0.06190199999999988,0.0,0,0.06186599999999983,go_short,0.06192
423,ARPA/USDT:USDT,2022-04-27 02:00:00+00:00,first_buy,roi,0.061,0.06106,0.0605474917038564,0.060635082011670685,0.061,0,0.06106,1117.0,0,False,0.0608459999999998,0.0605671428571436,0.060324399999999834,0.17349,0.018923101137316663,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-04-27 06:45:00+00:00,go_long,False,0.06178000000000001,0.06178000000000001,0,go_long,0.061231637661741556,0.06152476701287037,go_long,go_long,1,go_long,0.06180000000000074,0.06178000000000001,0.06112919999999986,0.0,0,0.06185999999999979,go_short,0.06178000000000001
422,ARPA/USDT:USDT,2022-04-26 19:30:00+00:00,first_buy,roi,0.061180000000000005,0.061180000000000005,0.06122846644639484,0.06202706342920159,0.060250000000000005,1,0.060250000000000005,5343.0,1,False,0.06096599999999983,0.06105428571428646,0.061828399999999846,0.156656,0.016329246713220003,1,go_short,go_long,go_long,go_long,go_long,go_long,2022-04-27 01:45:00+00:00,go_long,False,0.060930000000000005,0.060930000000000005,0,go_long,0.06060108857260434,0.060454308377284834,go_long,go_long,0,go_long,0.06037428571428645,0.060930000000000005,0.06026919999999983,0.0,0,0.060639999999999805,go_short,0.060930000000000005
420,ARPA/USDT:USDT,2022-02-17 12:15:00+00:00,first_buy,roi,0.08990000000000001,0.09090000000000001,0.09009231406395361,0.09023693202650211,0.08990000000000001,0,0.09082000000000001,6115.0,0,False,0.09004,0.08997000000000076,0.09062199999999997,0.062869,0.006959135047777705,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-04-02 05:15:00+00:00,go_long,False,0.09108000000000001,0.09108000000000001,0,go_long,0.09049149072082487,0.09091404346987682,go_long,go_long,1,go_long,0.09116714285714357,0.09108000000000001,0.09033279999999987,0.0,0,0.09115799999999973,go_short,0.09108000000000001
419,ARPA/USDT:USDT,2022-02-16 23:30:00+00:00,first_buy,roi,0.09056,0.09056,0.09046457181943353,0.09035919092587744,0.09056,1,0.09056,475.0,0,False,0.09053599999999995,0.09046571428571502,0.0902248,0.0,0.0,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-02-17 12:00:00+00:00,go_long,False,0.08974000000000001,0.08974000000000001,1,go_long,0.09019028658862228,0.08996000753012699,go_long,go_long,0,go_long,0.08980714285714361,0.08974000000000001,0.09061079999999996,0.0,0,0.089848,go_short,0.08974000000000001
417,ARPA/USDT:USDT,2022-02-09 06:00:00+00:00,first_buy,roi,0.08729,0.0879,0.08709877232458438,0.08742481102957154,0.08729,0,0.0879,504.0,0,False,0.08610799999999982,0.08614857142857213,0.08800279999999988,0.1323168,0.013675638120841264,1,go_short,go_long,go_long,go_long,go_long,go_long,2022-02-16 16:30:00+00:00,go_long,False,0.0897,0.0897,1,go_long,0.09032763986697132,0.08979617723511854,go_long,go_long,1,go_long,0.089695714285715,0.0897,0.09025879999999996,0.0,0,0.08998199999999994,go_short,0.0897
259,AMP/USDT:USDT,2024-03-09 14:30:00+00:00,first_buy,roi,0.005260000000000001,0.005370000000000001,0.005230347175812206,0.005212760487708834,0.005260000000000001,0,0.005298,253.0,0,False,0.005238000000000019,0.005233857142857163,0.005218440000000002,0.0920142,0.017317686081815702,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-03-09 21:00:00+00:00,go_long,False,0.005434,0.005434,1,go_long,0.005389246877644084,0.005429326874490352,go_long,go_long,1,go_long,0.005430142857142878,0.005434,0.005392120000000005,0.0,0,0.005432200000000019,do_nothing,0.005434
397,ARPA/USDT:USDT,2022-01-05 08:00:00+00:00,first_buy,roi,0.10151,0.10151,0.10114510983314044,0.10073832526010547,0.10151,1,0.10151,484.0,0,False,0.10159199999999993,0.10137000000000036,0.10056320000000042,0.0033732,0.00037020523474943086,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-01-05 14:30:00+00:00,go_long,False,0.10138000000000001,0.10138000000000001,0,go_long,0.10136161569215794,0.10145330181076007,go_long,go_long,1,go_long,0.10168285714285752,0.10138000000000001,0.10150920000000035,0.0,0,0.10160799999999996,go_short,0.10138000000000001
395,ARPA/USDT:USDT,2022-01-04 13:45:00+00:00,first_buy,roi,0.10224000000000001,0.10224000000000001,0.10182780770060633,0.10161876105222244,0.10210000000000001,0,0.10210000000000001,530.0,0,False,0.10162199999999995,0.10162857142857183,0.10192400000000039,0.0,0.0,1,go_short,go_long,go_long,go_long,go_long,go_long,2022-01-04 21:00:00+00:00,go_long,False,0.10076,0.10076,0,go_long,0.10076646193070936,0.1003512917262862,go_long,go_long,0,go_long,0.09995857142857185,0.10076,0.1010120000000004,0.0,0,0.10007399999999993,go_short,0.10076
369,ARKM/USDT:USDT,2024-05-11 22:45:00+00:00,first_buy,roi,2.5458,2.5564,2.556979097617418,2.563016448678334,2.5425,0,2.5551,1683.0,0,False,2.5516600000000054,2.552385714285705,2.568783999999995,0.53967199,0.05270734173538021,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-06-05 21:45:00+00:00,go_short,False,2.7216,2.7216,0,go_long,2.736116597216311,2.729379374677181,go_long,go_long,0,go_long,2.724171428571425,2.7216,2.743979999999993,0.0,1,2.7217600000000015,go_short,2.7216
368,ARKM/USDT:USDT,2024-05-04 23:15:00+00:00,first_buy,roi,2.2818,2.2886,2.2800374216767803,2.2786455775463366,2.2818,0,2.2865,6600.0,0,False,2.271700000000002,2.272399999999991,2.2918319999999994,1.0231154,0.11175304031197318,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-05-11 22:00:00+00:00,go_short,False,2.5508,2.5508,0,go_long,2.5657879653974813,2.5599074962174804,go_long,go_long,0,go_long,2.553099999999991,2.5508,2.575127999999996,0.0,0,2.5542600000000055,go_short,2.5508
367,ARKM/USDT:USDT,2024-04-25 22:15:00+00:00,first_buy,roi,2.202,2.202,2.19987348231157,2.187568840770729,2.1911,1,2.1926,2580.0,1,False,2.210200000000002,2.204199999999989,2.2062159999999973,0.28246083,0.03222394611600714,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-05-04 22:45:00+00:00,go_short,False,2.2697,2.2697,0,go_long,2.278682601650047,2.280528299697321,go_long,go_long,0,go_long,2.2739285714285624,2.2697,2.2900399999999994,0.0,1,2.2701200000000012,go_short,2.2697
366,ARKM/USDT:USDT,2024-04-10 10:30:00+00:00,first_buy,roi,1.8842,1.8842,1.9161550479871738,1.9393740803320028,1.8625,1,1.8735,23743.0,0,False,1.8973800000000012,1.9070285714285635,1.9451600000000002,1.62620361,0.17344568739326652,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-04-25 21:45:00+00:00,go_short,False,2.2114,2.2114,0,go_long,2.1852276558749786,2.1993406488483913,go_long,go_long,0,go_long,2.1975857142857036,2.2114,2.2061679999999977,0.0,0,2.205080000000002,go_short,2.2114
61,ACH/USDT:USDT,2023-01-13 22:30:00+00:00,first_buy,roi,0.0089,0.0089,0.008768444308566464,0.008716622830230069,0.0089,0,0.0089,1975.0,0,False,0.008823999999999962,0.008795714285713822,0.008688800000001053,0.15472512,0.015984015984015984,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-01-14 04:15:00+00:00,do_nothing,False,0.00902,0.00902,0,go_long,0.00894498481698809,0.008998764255316935,go_long,go_long,0,go_long,0.00899999999999954,0.00902,0.008960400000001052,0.0,0,0.008997999999999961,do_nothing,0.00902
62,ACH/USDT:USDT,2023-01-14 04:30:00+00:00,first_buy,roi,0.009030000000000002,0.00905,0.009006646677575869,0.008952763719433416,0.009030000000000002,0,0.00905,2999.0,0,False,0.009011999999999961,0.008998571428570969,0.008970000000001052,0.19593728,0.02013064540780727,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-01-14 08:00:00+00:00,do_nothing,False,0.009260000000000001,0.009260000000000001,0,go_long,0.009118444818488265,0.009208831331255869,go_long,go_long,1,go_long,0.009271428571428111,0.009260000000000001,0.009104800000001053,0.0,0,0.009275999999999961,do_nothing,0.009260000000000001
63,ACH/USDT:USDT,2023-01-14 08:15:00+00:00,first_buy,roi,0.00928,0.00939,0.00923670343413958,0.009138560017118763,0.00922,0,0.00939,27165.0,0,False,0.009295999999999962,0.009292857142856683,0.009119600000001053,0.0012408,0.0001276678592972523,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-01-16 04:45:00+00:00,do_nothing,False,0.00932,0.00932,0,go_long,0.00926605620207451,0.009309861192159131,go_long,go_long,1,go_long,0.009341428571428103,0.00932,0.009225600000001053,0.0,0,0.009343999999999962,do_nothing,0.00932
357,ARKM/USDT:USDT,2024-02-13 00:15:00+00:00,first_buy,roi,0.6178,0.6189,0.6190678045607467,0.6185168740295794,0.6168,0,0.6189,547.0,0,False,0.6185000000000033,0.6194142857142868,0.6205880000000027,0.78283664,0.0792708588848712,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-02-15 00:00:00+00:00,go_short,False,0.6652,0.6652,0,go_long,0.6622685379051243,0.6649655185427197,go_long,go_long,1,go_long,0.6654285714285729,0.6652,0.6610000000000014,0.0,0,0.6648400000000034,go_short,0.6652
356,ARKM/USDT:USDT,2024-01-17 23:30:00+00:00,first_buy,roi,0.615,0.615,0.6125931131841048,0.6151601786269876,0.6108,0,0.6108,4122.0,0,False,0.6092800000000024,0.6107999999999986,0.6146960000000026,-0.02748208,-0.0027992073179675136,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-02-13 00:00:00+00:00,go_short,False,0.618,0.618,0,go_long,0.6184862239519457,0.6190983144808825,go_long,go_long,0,go_long,0.6193857142857153,0.618,0.6207360000000027,0.0,1,0.6188200000000033,go_short,0.618
355,ARKM/USDT:USDT,2024-01-07 04:45:00+00:00,first_buy,roi,0.5544,0.557,0.5544621488711778,0.5547643068122565,0.5544,0,0.5549000000000001,1600.0,0,False,0.5538200000000025,0.5540000000000004,0.5540640000000028,0.90120222,0.08997440767543304,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-01-17 22:45:00+00:00,go_short,False,0.6089,0.6089,0,go_long,0.6166087293385598,0.6145135008756412,go_long,go_long,1,go_long,0.6143857142857129,0.6089,0.6151800000000026,0.0,1,0.6130800000000024,go_short,0.6089
354,ARKM/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,roi,0.6293000000000001,0.6293000000000001,0.6307807398392375,0.642649755449615,0.4027,1,0.5146000000000001,923995.0,0,False,0.6155800000000032,0.6303428571428575,0.6507480000000023,0.71813293,0.07333212524511806,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-01-07 04:30:00+00:00,go_short,False,0.5555,0.5555,0,go_long,0.5547534513572371,0.5543825395750284,go_long,go_long,0,go_long,0.5534428571428575,0.5555,0.5538640000000027,0.0,0,0.5536200000000026,go_short,0.5555
351,ARKM/USDT:USDT,2023-12-03 19:00:00+00:00,first_buy,roi,0.5275000000000001,0.5302,0.5259835656908146,0.5271630396564505,0.5266000000000001,0,0.5289,3489.0,0,False,0.5275200000000013,0.5254000000000001,0.525516000000001,0.26192304,0.02741230106872197,0,go_short,go_short,go_long,go_long,go_long,go_long,2023-12-08 22:45:00+00:00,go_short,False,0.548,0.548,0,go_long,0.5442910935714796,0.5485301136083752,go_long,go_long,1,go_long,0.5510000000000005,0.548,0.5455160000000014,0.0,0,0.5485400000000029,go_short,0.548
350,ARKM/USDT:USDT,2023-12-02 00:00:00+00:00,first_buy,roi,0.46950000000000003,0.46950000000000003,0.469499094121858,0.46897425702976997,0.46950000000000003,0,0.46950000000000003,4.0,0,False,0.46868000000000054,0.46867142857142857,0.47076400000000085,1.17809244,0.11944500512275448,0,go_short,go_short,go_long,go_long,go_long,go_long,2023-12-03 18:45:00+00:00,go_short,False,0.5278,0.5278,0,go_long,0.5270240828289665,0.5254533049073263,go_long,go_long,0,go_long,0.5245714285714287,0.5278,0.525504000000001,0.0,0,0.5255800000000013,go_short,0.5278
349,ARKM/USDT:USDT,2023-11-29 04:30:00+00:00,first_buy,roi,0.4566,0.4572,0.45874433717517465,0.45959295154004154,0.4556,0,0.4572,292.0,0,False,0.4572800000000001,0.45751428571428593,0.4606880000000011,0.22907136,0.023829570822791905,1,go_short,go_short,go_long,go_long,go_long,go_long,2023-12-01 23:45:00+00:00,go_short,False,0.4693,0.4693,0,go_long,0.46893219759215155,0.4694989294167412,go_long,go_long,0,go_long,0.4688,0.4693,0.47060800000000086,0.0,1,0.46848000000000056,go_short,0.4693
348,ARKM/USDT:USDT,2023-10-02 07:45:00+00:00,first_buy,roi,0.44530000000000003,0.4454,0.445135301823694,0.4449124185000908,0.44530000000000003,0,0.4454,507.0,0,False,0.4447200000000008,0.4455714285714322,0.44656400000000046,0.07311824,0.007454504103073315,1,go_short,go_short,go_long,go_long,go_long,go_long,2023-11-29 04:15:00+00:00,go_short,False,0.4577,0.4577,0,go_long,0.45978438766324486,0.4590251257524791,go_long,go_long,0,go_long,0.45777142857142883,0.4577,0.4611240000000011,0.0,1,0.4575400000000001,go_short,0.4577
372,ARKM/USDT:USDT,2024-07-24 21:15:00+00:00,first_buy,roi,1.3985,1.4024,1.4014566500682788,1.4114328394161249,1.3755,1,1.3854,19089.0,0,False,1.3930000000000102,1.3946857142857059,1.4131919999999918,0.1160341,0.011928929736162124,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-07-29 22:15:00+00:00,go_short,False,1.401,1.401,0,go_long,1.4167902581271765,1.4071484584376355,go_long,go_long,0,go_long,1.4044857142857066,1.401,1.4100319999999917,0.0,1,1.4010400000000138,go_short,1.401
396,ARPA/USDT:USDT,2022-01-04 21:15:00+00:00,first_buy,roi,0.10063000000000001,0.10297,0.10054801607608832,0.10083042771361977,0.10063000000000001,0,0.10163000000000001,9163.0,0,False,0.10056599999999993,0.10019285714285756,0.1009580000000004,0.0222687,0.002445901614712222,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-01-05 07:45:00+00:00,go_long,False,0.10151,0.10151,1,go_long,0.1006765912809139,0.10107876616643871,go_long,go_long,1,go_long,0.1012128571428575,0.10151,0.10047360000000043,0.0,0,0.10153399999999993,go_short,0.10151
60,ACH/USDT:USDT,2023-01-13 18:45:00+00:00,first_buy,roi,0.008660000000000001,0.00867,0.008628480030551989,0.008634400044066003,0.00863,0,0.00863,3436.0,0,False,0.008617999999999962,0.00862142857142811,0.00863840000000105,0.28327134,0.029225698982361787,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-01-13 22:15:00+00:00,do_nothing,False,0.00881,0.00881,1,go_long,0.008701952656648474,0.008744525091942186,go_long,go_long,0,go_long,0.008765714285713823,0.00881,0.008679600000001054,0.0,0,0.008799999999999964,do_nothing,0.00881
59,ACH/USDT:USDT,2023-01-13 11:45:00+00:00,first_buy,roi,0.008620000000000001,0.008620000000000001,0.008654893141193505,0.008632115104740816,0.008620000000000001,1,0.008620000000000001,2200.0,0,False,0.00864199999999997,0.008662857142856683,0.008645600000001053,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-01-13 18:30:00+00:00,do_nothing,False,0.0086,0.0086,0,go_long,0.008634752047591284,0.008628203672470532,go_long,go_long,1,go_long,0.00861999999999954,0.0086,0.008639200000001051,0.0,0,0.008619999999999964,do_nothing,0.0086
394,ARPA/USDT:USDT,2022-01-03 12:15:00+00:00,first_buy,roi,0.10075,0.10141000000000001,0.10069306018183434,0.10014771988978625,0.10075,1,0.10141000000000001,251.0,0,False,0.10105199999999984,0.10109285714285761,0.09990680000000036,0.0410814,0.004495307531585134,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-01-04 13:30:00+00:00,go_long,False,0.10137,0.10137,0,go_long,0.10158026193640023,0.10177831819162567,go_long,go_long,0,go_long,0.10169857142857183,0.10137,0.10187840000000038,0.0,1,0.10147999999999995,go_short,0.10137
393,ARPA/USDT:USDT,2022-01-02 22:15:00+00:00,first_buy,roi,0.10056000000000001,0.10056000000000001,0.10111340684799522,0.10130868825100721,0.10056000000000001,1,0.10056000000000001,380.0,1,False,0.10099999999999984,0.10099000000000047,0.10177280000000036,0.0,0.0,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-01-03 12:00:00+00:00,go_long,False,0.10084000000000001,0.10084000000000001,0,go_long,0.10004673748096915,0.1005627074876224,go_long,go_long,1,go_long,0.10101857142857189,0.10084000000000001,0.09982520000000036,0.0,0,0.10093999999999984,go_short,0.10084000000000001
392,ARPA/USDT:USDT,2021-12-29 17:15:00+00:00,first_buy,roi,0.10086,0.10086,0.10065380205825537,0.10094474723692573,0.10086,1,0.10086,335.0,0,False,0.10117600000000011,0.10133714285714333,0.10042000000000041,0.0043227,0.0004757289111839974,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-01-02 21:30:00+00:00,go_long,False,0.10111,0.10111,0,go_long,0.10141161157405279,0.10125529289635272,go_long,go_long,0,go_long,0.10103714285714331,0.10111,0.10206160000000036,0.0,0,0.10106999999999985,go_short,0.10111
391,ARPA/USDT:USDT,2021-12-29 13:45:00+00:00,first_buy,roi,0.09836,0.09878,0.10080616570476678,0.10207993365544646,0.09836,1,0.09878,753.0,0,False,0.09976800000000015,0.09982857142857189,0.10259880000000039,0.1692324,0.019016820393617316,1,go_short,go_long,go_long,go_long,go_long,go_long,2021-12-29 17:00:00+00:00,go_long,False,0.10086,0.10086,0,go_long,0.10095152701587978,0.10061631152339272,go_long,go_long,1,go_long,0.10104000000000046,0.10086,0.10049640000000042,0.0,0,0.10135200000000011,go_short,0.10086
713,ASTR/USDT:USDT,2023-01-14 02:45:00+00:00,first_buy,roi,0.04397,0.0444,0.04344074930343692,0.04301585901530294,0.04397,0,0.04431,3323.0,0,False,0.04372800000000067,0.04364142857142989,0.04291200000000016,0.1541056,0.015984015984015984,0,go_short,go_short,go_long,go_long,go_long,go_long,2023-01-14 06:30:00+00:00,go_short,False,0.04454,0.04454,0,go_long,0.04359820606173913,0.04392155545204441,go_long,go_long,0,go_long,0.043961428571429886,0.04454,0.043652800000000186,0.0,0,0.044054000000000655,go_short,0.04454
388,ARPA/USDT:USDT,2021-12-04 15:45:00+00:00,first_buy,roi,0.11631000000000001,0.11669000000000002,0.11300074782406622,0.1122504257450587,0.11631000000000001,0,0.11669000000000002,530.0,1,False,0.11508000000000052,0.11370857142857181,0.11130760000000052,0.0500944,0.005370488028455061,0,go_short,go_long,go_long,go_long,go_long,go_long,2021-12-04 22:45:00+00:00,go_long,False,0.11572,0.11572,0,go_long,0.11593114130856524,0.11619321338755387,go_long,go_long,0,go_long,0.1158642857142861,0.11572,0.11646080000000048,0.0,1,0.11569400000000055,go_short,0.11572
387,ARPA/USDT:USDT,2021-12-04 11:15:00+00:00,first_buy,roi,0.11201000000000001,0.11201000000000001,0.11164269314114227,0.11326220865915325,0.11065000000000001,1,0.11065000000000001,2160.0,0,False,0.11159600000000054,0.11235571428571467,0.10845000000000055,0.4346432,0.049052077610595456,0,go_short,go_long,go_long,go_long,go_long,go_long,2021-12-04 15:30:00+00:00,go_long,False,0.11631000000000001,0.11631000000000001,0,go_long,0.11189525980466339,0.11232997470116916,go_long,go_long,0,go_long,0.11261428571428611,0.11631000000000001,0.11113600000000051,0.0,0,0.11404800000000052,go_short,0.11631000000000001
386,ARPA/USDT:USDT,2021-12-04 05:15:00+00:00,first_buy,roi,0.11561,0.11561,0.12324857236521694,0.12836279328089395,0.1066,1,0.10874,89643.0,1,False,0.11929800000000061,0.12125285714285747,0.13001120000000055,0.250353,0.02581440853619209,1,go_short,go_long,go_long,go_long,go_long,go_long,2021-12-04 11:00:00+00:00,go_long,False,0.11007000000000002,0.11007000000000002,0,go_long,0.11347118535188551,0.11182318280316812,go_long,go_long,1,go_long,0.11260571428571466,0.11007000000000002,0.10857440000000054,0.0,0,0.11225800000000055,go_short,0.11007000000000002
384,ARPA/USDT:USDT,2021-11-20 10:45:00+00:00,first_buy,roi,0.16728,0.16728,0.16683610013614752,0.16577725189002213,0.16720000000000002,1,0.16720000000000002,267.0,0,False,0.16806800000000055,0.16776571428571477,0.16526600000000025,0.340922,0.04073940413653332,0,go_short,go_long,go_long,go_long,go_long,go_long,2021-11-21 21:45:00+00:00,go_long,False,0.17395000000000002,0.17395000000000002,0,go_long,0.17644685603571955,0.17591593759550792,go_long,go_long,1,go_long,0.17548857142857188,0.17395000000000002,0.17570600000000025,0.0,1,0.17512000000000053,go_short,0.17395000000000002
383,ARPA/USDT:USDT,2021-11-19 23:30:00+00:00,first_buy,roi,0.16433,0.1651,0.16331672014161633,0.1628680143041463,0.16433,0,0.16457000000000002,6478.0,0,False,0.16376000000000054,0.16386285714285762,0.16297440000000007,0.1389355,0.01691714343307981,0,go_short,go_long,go_long,go_long,go_long,go_long,2021-11-20 10:30:00+00:00,go_long,False,0.168,0.168,0,go_long,0.16566343204122388,0.16676993652453798,go_long,go_long,1,go_long,0.16751142857142906,0.168,0.16511120000000024,0.0,0,0.16796400000000056,go_short,0.168
382,ARPA/USDT:USDT,2021-11-19 19:45:00+00:00,first_buy,roi,0.16161,0.162,0.16307056295971678,0.16241343059022628,0.16161,0,0.16196000000000002,957.0,0,False,0.16241600000000053,0.162631428571429,0.1636784000000001,0.1554816,0.01598401598401598,1,go_short,go_long,go_long,go_long,go_long,go_long,2021-11-19 23:15:00+00:00,go_long,False,0.16299000000000002,0.16299000000000002,0,go_long,0.16273185544847799,0.16308885107645565,go_long,go_long,1,go_long,0.16350714285714332,0.16299000000000002,0.1630156000000001,0.0,0,0.16379200000000055,go_short,0.16299000000000002
381,ARPA/USDT:USDT,2021-11-19 11:00:00+00:00,first_buy,roi,0.15555000000000002,0.15555000000000002,0.15558819521799355,0.15449696290388495,0.15555000000000002,1,0.15555000000000002,38.0,0,False,0.1560620000000005,0.1563857142857148,0.15430040000000012,0.336162,0.03595030443254478,0,go_short,go_long,go_long,go_long,go_long,go_long,2021-11-19 19:30:00+00:00,go_long,False,0.16295,0.16295,0,go_long,0.16244970503744438,0.1632724834978471,go_long,go_long,0,go_long,0.16293000000000044,0.16295,0.16366400000000014,0.0,1,0.16255600000000053,go_short,0.16295
380,ARPA/USDT:USDT,2021-11-19 00:45:00+00:00,first_buy,roi,0.15262,0.1527,0.15120043428549068,0.15306005441306939,0.15262,0,0.1527,556.0,0,False,0.15014400000000044,0.15019142857142903,0.15342200000000014,0.1386912,0.015099789375601837,1,go_short,go_long,go_long,go_long,go_long,go_long,2021-11-19 10:45:00+00:00,go_long,False,0.15555000000000002,0.15555000000000002,0,go_long,0.15441271993619576,0.1555951398030833,go_long,go_long,1,go_long,0.15659142857142908,0.15555000000000002,0.1541488000000001,0.0,0,0.1564840000000005,go_short,0.15555000000000002
379,ARPA/USDT:USDT,2021-11-18 17:15:00+00:00,first_buy,roi,0.15426,0.15473,0.15714159157654423,0.1604699174112605,0.14796,1,0.15033000000000002,52478.0,0,False,0.15459200000000056,0.15592000000000047,0.1616576000000001,0.134238,0.014892490238972114,1,go_short,go_long,go_long,go_long,go_long,go_long,2021-11-19 00:30:00+00:00,go_long,False,0.14927,0.14927,0,go_long,0.15308885876611494,0.15092778597376172,go_long,go_long,0,go_long,0.149811428571429,0.14927,0.15351040000000016,0.0,1,0.14965400000000045,go_short,0.14927
