,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,open (exit),volume (exit),ema-12 (exit),sma-25 (exit),long_jcrosk (exit),sma-05 (exit),mean-grad-hist (exit),long-large-rl (exit),close (exit),short-small-rl (exit),high (exit),long-bid-rl (exit),short-bid-rl (exit),short-large-rl (exit),short_kdj (exit),low (exit),ema-26 (exit),long-small-rl (exit),sma-compare (exit),sma-07 (exit)
192,STMX/USDT:USDT,2022-05-14 02:45:00+00:00,first_buy,long-exit-profit,0.009590000000000001,0.00965,0.009400728944949074,0.009253834671008198,0.00956,1,0.009590000000000001,9176652.0,0,False,0.009546000000000597,0.009489999999999287,0.009167599999999937,2.49073711,0.04056008496453485,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-05-14 23:00:00+00:00,0.00978,57194427.0,0.009454554283180108,0.009433599999999943,0,0.009778000000000599,0,go_long,0.00999,do_nothing,0.01009,go_long,go_long,go_long,False,0.00978,0.009631369352162283,go_long,0,0.009707142857142135
193,STMX/USDT:USDT,2022-05-14 23:15:00+00:00,first_buy,long-exit-profit,0.01,0.01004,0.009677312528752702,0.009489772484426026,0.00992,0,0.009930000000000001,28041593.0,0,False,0.0098240000000006,0.009778571428570706,0.009469199999999943,1.90578883,0.031033331307595165,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-05-15 00:30:00+00:00,0.01013,43933554.0,0.009697724240475105,0.009653599999999943,1,0.010134000000000597,1,go_long,0.01026,do_nothing,0.010360000000000001,go_long,go_long,go_long,False,0.01013,0.00994429057393528,go_long,0,0.010084285714284992
194,STMX/USDT:USDT,2022-05-15 00:45:00+00:00,first_buy,long-exit-profit,0.010270000000000001,0.01029,0.009977476639483698,0.009731966889328801,0.010150000000000001,1,0.01016,36582233.0,0,False,0.010162000000000598,0.010108571428570707,0.009683599999999942,2.00955205,0.032724902805436065,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-05-18 01:00:00+00:00,0.01026,62893233.0,0.01018714348564431,0.010169199999999948,0,0.010316000000000597,0,go_long,0.0105,do_nothing,0.010570000000000001,go_long,go_long,go_long,False,0.0102,0.010278540676003763,go_long,0,0.010302857142856415
195,STMX/USDT:USDT,2022-05-18 01:15:00+00:00,first_buy,long-exit-profit,0.01051,0.010560000000000002,0.010287995956618569,0.010198466190411398,0.0103,1,0.01034,53357435.0,1,False,0.010330000000000597,0.010308571428570699,0.010192399999999949,2.13556881,0.034774896419917024,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-06-06 09:30:00+00:00,0.010700000000000001,18149484.0,0.010513411950687048,0.01048879999999995,0,0.010684000000000606,0,go_long,0.01076,do_nothing,0.01076,go_long,go_long,go_long,False,0.01068,0.01060457211598304,go_long,0,0.01064714285714215
197,STMX/USDT:USDT,2022-06-13 01:00:00+00:00,first_buy,long-exit-profit,0.007050000000000001,0.007090000000000001,0.0072401931898823805,0.007386654974840343,0.00693,1,0.0069500000000000004,59197970.0,0,False,0.007106000000000607,0.007167142857142148,0.007444399999999946,2.3215349,0.037804474732376615,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-06-16 04:15:00+00:00,0.0071,133673049.0,0.006773337466988223,0.006800399999999942,0,0.007034000000000609,0,go_long,0.007240000000000001,do_nothing,0.007260000000000001,go_long,go_long,go_long,False,0.0071,0.006944591682506614,go_long,0,0.0069628571428564335
198,STMX/USDT:USDT,2022-06-16 04:30:00+00:00,first_buy,long-exit-profit,0.00723,0.00753,0.007031577577505596,0.006827905062026133,0.007220000000000001,0,0.00751,290837513.0,0,False,0.007170000000000609,0.007068571428570721,0.006837999999999942,5.12732167,0.08349253625890529,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-07-01 02:15:00+00:00,0.007770000000000001,586727274.0,0.007258557962402972,0.007146399999999944,0,0.007732000000000646,0,go_long,0.008180000000000002,do_nothing,0.008230000000000001,go_long,go_long,go_long,False,0.007690000000000001,0.007503902289405955,go_long,0,0.00763571428571357
199,STMX/USDT:USDT,2022-07-01 02:30:00+00:00,first_buy,long-exit-profit,0.008180000000000002,0.00885,0.007647917321805039,0.00734607218741016,0.008060000000000001,0,0.008440000000000001,1473217113.0,1,False,0.007926000000000646,0.0078014285714278556,0.007205599999999944,2.14225737,0.034885442690714336,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-07-19 21:45:00+00:00,0.008660000000000001,47584044.0,0.008540676656988001,0.008542799999999948,0,0.00863400000000068,0,go_long,0.00876,do_nothing,0.008780000000000001,go_long,go_long,go_long,False,0.008620000000000001,0.008606761105363755,go_long,0,0.008618571428570714
200,STMX/USDT:USDT,2022-07-19 22:00:00+00:00,first_buy,long-exit-profit,0.00875,0.00875,0.008619567089153946,0.008551737645359261,0.00868,0,0.008690000000000002,14559872.0,1,False,0.008660000000000681,0.008634285714285,0.008555999999999947,9.06739055,0.14766762371245443,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-07-31 12:15:00+00:00,0.00863,1102287203.0,0.008527340230726517,0.008443199999999963,0,0.008822000000000685,0,go_long,0.01003,do_nothing,0.010220000000000002,go_long,go_long,go_long,False,0.00863,0.008727747548706291,go_long,0,0.008747142857142147
201,STMX/USDT:USDT,2022-07-31 12:30:00+00:00,first_buy,long-exit-profit,0.010010000000000002,0.01007,0.008894247925828401,0.008622352065487516,0.009600000000000001,0,0.009810000000000001,1126115382.0,0,False,0.009086000000000686,0.008927142857142146,0.008504799999999963,5.61880168,0.09150116685758232,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-07-31 12:45:00+00:00,0.00982,898374938.0,0.008779214875451405,0.008603199999999964,0,0.009540000000000685,0,go_long,0.010740000000000001,do_nothing,0.01076,go_long,go_long,go_long,False,0.0097,0.009178209783393263,go_long,0,0.009237142857142147
202,STMX/USDT:USDT,2022-07-31 13:00:00+00:00,first_buy,long-exit-profit,0.010740000000000001,0.01128,0.009393869816717377,0.008912606366158708,0.010490000000000001,0,0.01058,1820332916.0,1,False,0.009960000000000685,0.009535714285713577,0.008695599999999963,14.01907476,0.2283081397977285,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-08-11 15:15:00+00:00,0.00992,2344419859.0,0.009865593216295201,0.009787199999999949,0,0.010376000000000675,0,go_long,0.012990000000000002,do_nothing,0.013800000000000002,go_long,go_long,go_long,False,0.009710000000000002,0.010183854325844741,go_long,0,0.010168571428570698
204,STMX/USDT:USDT,2022-08-27 05:15:00+00:00,first_buy,long-exit-profit,0.007710000000000001,0.007730000000000001,0.007728293295554628,0.00778556045161988,0.007540000000000001,1,0.007580000000000001,27019693.0,0,False,0.007706000000000662,0.007721428571427825,0.0077615999999999475,2.54682521,0.04147341054193322,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-08-30 08:45:00+00:00,0.007790000000000001,47016224.0,0.007711237993630652,0.007695599999999954,0,0.0077940000000006684,0,go_long,0.007890000000000001,do_nothing,0.007890000000000001,go_long,go_long,go_long,False,0.007770000000000001,0.007765108131366462,go_long,0,0.007785714285713537
205,STMX/USDT:USDT,2022-08-30 09:00:00+00:00,first_buy,long-exit-profit,0.007890000000000001,0.0079,0.007781245341925468,0.007722998142250604,0.00783,0,0.00787,40167691.0,0,False,0.007818000000000668,0.007802857142856395,0.007707999999999954,2.01788243,0.032859906848982164,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-08-31 00:00:00+00:00,0.00786,316327121.0,0.007727675737210275,0.0076811999999999514,0,0.00791200000000067,0,go_long,0.00813,do_nothing,0.008150000000000001,go_long,go_long,go_long,False,0.007850000000000001,0.007817075385599165,go_long,0,0.007847142857142107
228,STMX/USDT:USDT,2023-02-03 23:45:00+00:00,first_buy,long-exit-profit,0.00634,0.0064,0.006284200940630294,0.006240019216674818,0.00634,0,0.006390000000000001,32339579.0,0,False,0.006328000000000783,0.006312857142856434,0.006221199999999942,2.08456637,0.03394763768443346,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-02-08 00:30:00+00:00,0.00657,82099529.0,0.006423178431027059,0.0063995999999999454,0,0.006540000000000784,0,go_long,0.0066300000000000005,do_nothing,0.006690000000000001,go_long,go_long,go_long,False,0.00655,0.006494139707874002,go_long,0,0.0065199999999993
229,STMX/USDT:USDT,2023-02-08 00:45:00+00:00,first_buy,long-exit-profit,0.0066300000000000005,0.006640000000000001,0.006510425906662617,0.006436276325025055,0.006580000000000001,1,0.0066,42802795.0,0,False,0.006558000000000784,0.006541428571427872,0.006415999999999945,2.01301815,0.03278085550812824,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-02-08 07:45:00+00:00,0.006790000000000001,44110484.0,0.006679619439527869,0.006699599999999944,0,0.0067520000000007825,0,go_long,0.006840000000000001,do_nothing,0.006840000000000001,go_long,go_long,go_long,False,0.00676,0.006732552361110084,go_long,0,0.006744285714285013
230,STMX/USDT:USDT,2023-02-08 08:00:00+00:00,first_buy,long-exit-profit,0.00683,0.006860000000000001,0.006733698151708533,0.006684092073636916,0.00674,1,0.00674,72214618.0,0,False,0.006756000000000782,0.006747142857142155,0.006699999999999943,5.40931252,0.08809188529258952,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-02-08 12:45:00+00:00,0.00666,1422269731.0,0.00670187913379134,0.006694399999999946,0,0.006802000000000782,0,go_long,0.007350000000000001,do_nothing,0.00738,go_long,go_long,go_long,False,0.0066500000000000005,0.006755043458835092,go_long,0,0.006755714285713585
231,STMX/USDT:USDT,2023-02-08 13:00:00+00:00,first_buy,long-exit-profit,0.00736,0.00759,0.006855806003629694,0.006754332531288278,0.00727,0,0.007410000000000001,2322697459.0,0,False,0.006950000000000782,0.006865714285713585,0.006721999999999946,2.37372188,0.03865534068187868,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-02-16 01:00:00+00:00,0.0076,643009757.0,0.007033265692868868,0.006977199999999942,0,0.007444000000000793,0,go_long,0.007710000000000001,do_nothing,0.00776,go_long,go_long,go_long,False,0.00755,0.007301476165517061,go_long,0,0.007359999999999298
255,STMX/USDT:USDT,2023-07-22 04:45:00+00:00,first_buy,long-exit-profit,0.006070000000000001,0.00625,0.005778202014078728,0.005851791614032106,0.00591,0,0.00598,3565794831.0,0,False,0.005798000000000847,0.005679999999999313,0.005911999999999961,4.07232162,0.06631265228928,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-22 05:15:00+00:00,0.006070000000000001,3857736062.0,0.005906680053182532,0.00590959999999996,0,0.006068000000000847,0,go_long,0.0064,do_nothing,0.006450000000000001,go_long,go_long,go_long,False,0.00606,0.005910547004162876,go_long,0,0.005921428571427885
256,STMX/USDT:USDT,2023-07-22 05:30:00+00:00,first_buy,long-exit-profit,0.0064,0.0066300000000000005,0.0059781551573685875,0.005939518567761604,0.00632,0,0.006350000000000001,3933645172.0,0,False,0.006170000000000847,0.006048571428570743,0.00591479999999996,3.30928876,0.053890904048632754,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-22 12:15:00+00:00,0.0064,5939787170.0,0.0063062810189123564,0.00635239999999996,0,0.006378000000000851,0,go_long,0.0066,do_nothing,0.00674,go_long,go_long,go_long,False,0.006370000000000001,0.006371454180947725,go_long,0,0.0063642857142850295
257,STMX/USDT:USDT,2023-07-22 12:30:00+00:00,first_buy,long-exit-profit,0.0066,0.006750000000000001,0.0064004612300326905,0.006325075017511441,0.00651,0,0.006560000000000001,3669036561.0,0,False,0.0064280000000008514,0.006397142857142172,0.006355999999999961,2.9603756,0.04820636680392777,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-22 15:30:00+00:00,0.006710000000000001,2864928083.0,0.006541626775118258,0.0065147999999999595,0,0.006740000000000851,0,go_long,0.006900000000000001,do_nothing,0.0069500000000000004,go_long,go_long,go_long,False,0.00668,0.006665298691379631,go_long,0,0.006707142857142171
258,STMX/USDT:USDT,2023-07-22 15:45:00+00:00,first_buy,long-exit-profit,0.00689,0.0069700000000000005,0.006710637354244303,0.0065726173843687575,0.0068200000000000005,0,0.006960000000000001,2262845273.0,0,False,0.0067880000000008515,0.006758571428570742,0.006540399999999959,2.68355376,0.04369805230637368,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-22 19:15:00+00:00,0.006810000000000001,4055553713.0,0.006771157859898462,0.006797199999999959,0,0.0068980000000008505,0,go_long,0.007150000000000001,do_nothing,0.007280000000000001,go_long,go_long,go_long,False,0.0068000000000000005,0.006869322998904441,go_long,0,0.006885714285713597
259,STMX/USDT:USDT,2023-07-22 19:30:00+00:00,first_buy,long-exit-profit,0.007150000000000001,0.007320000000000001,0.006904811768303758,0.006795516536943021,0.00706,0,0.0071,3106582702.0,0,False,0.00694600000000085,0.00692857142857074,0.006814399999999958,4.192992,0.06828382884720913,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-22 20:00:00+00:00,0.007260000000000001,6148267087.0,0.006886224740177488,0.006881199999999959,0,0.007180000000000851,0,go_long,0.00759,do_nothing,0.0077,go_long,go_long,go_long,False,0.007130000000000001,0.007056462863696773,go_long,0,0.007082857142856455
260,STMX/USDT:USDT,2023-07-22 20:15:00+00:00,first_buy,long-exit-profit,0.0076,0.007640000000000001,0.007117007038512655,0.0069279858705347105,0.0073100000000000005,0,0.007450000000000001,4241046590.0,0,False,0.0073100000000008505,0.0071728571428564545,0.006915199999999959,3.00310448,0.048906797900086486,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-22 22:30:00+00:00,0.007680000000000001,1375712325.0,0.007296087862016651,0.007222399999999959,0,0.0076840000000008455,1,go_long,0.00783,do_nothing,0.0079,go_long,go_long,go_long,False,0.007660000000000001,0.007553600021737835,go_long,0,0.007667142857142171
261,STMX/USDT:USDT,2023-07-22 22:45:00+00:00,first_buy,long-exit-profit,0.00783,0.0079,0.007605353864547399,0.007340081353719122,0.00776,0,0.007890000000000001,1353580068.0,0,False,0.007742000000000845,0.007704285714285028,0.007259999999999958,2.0471575,0.03333801812889265,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-23 04:30:00+00:00,0.007940000000000001,997565840.0,0.007731127588374583,0.00778079999999996,0,0.007904000000000844,0,go_long,0.008,do_nothing,0.008010000000000001,go_long,go_long,go_long,False,0.00788,0.007849812822138863,go_long,0,0.007889999999999312
262,STMX/USDT:USDT,2023-07-23 04:45:00+00:00,first_buy,long-exit-profit,0.008010000000000001,0.009080000000000001,0.00795445700334827,0.007790303322569058,0.008,0,0.008530000000000001,15470986100.0,0,False,0.008032000000000846,0.007991428571427884,0.00780879999999996,7.05313136,0.11486405865796966,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-23 05:00:00+00:00,0.00854,15172653628.0,0.007919910483860239,0.00787479999999996,1,0.008374000000000846,0,go_long,0.009540000000000002,do_nothing,0.0135,go_long,go_long,go_long,False,0.008490000000000001,0.008198386695140844,go_long,0,0.008227142857142171
264,STMX/USDT:USDT,2023-07-23 07:15:00+00:00,first_buy,long-exit-profit,0.007540000000000001,0.007730000000000001,0.007944361790964905,0.008017236765062807,0.00657,1,0.0068200000000000005,7684639138.0,1,False,0.007246000000000844,0.007821428571427884,0.00810119999999996,4.1905906,0.06824260783205065,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-23 07:30:00+00:00,0.0068200000000000005,5186002091.0,0.007964108115798896,0.008091999999999959,0,0.007288000000000844,0,go_long,0.0073,do_nothing,0.007370000000000001,go_long,go_long,go_long,False,0.0066300000000000005,0.007845229207739534,go_long,1,0.007384285714285026
265,STMX/USDT:USDT,2023-07-23 07:45:00+00:00,first_buy,long-exit-profit,0.0073,0.00755,0.007790578560394991,0.007928988996110088,0.00727,0,0.007490000000000001,3831546729.0,0,False,0.007312000000000844,0.007288571428570741,0.008089199999999958,3.2149845,0.0523575223174689,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-23 08:15:00+00:00,0.007490000000000001,4705561041.0,0.007882658604346785,0.008071599999999958,0,0.007362000000000844,0,go_long,0.007710000000000001,do_nothing,0.007750000000000001,go_long,go_long,go_long,False,0.007240000000000001,0.007739053288803514,go_long,1,0.007394285714285027
266,STMX/USDT:USDT,2023-07-23 08:30:00+00:00,first_buy,long-exit-profit,0.007710000000000001,0.00788,0.007749968167449128,0.007877276485506282,0.007540000000000001,0,0.007810000000000001,3380291907.0,0,False,0.007560000000000844,0.0074514285714278854,0.008071199999999959,1.99603405,0.032503987689647094,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-23 09:15:00+00:00,0.00786,1706913419.0,0.007882974398518297,0.008083599999999958,0,0.007842000000000845,0,go_long,0.00808,do_nothing,0.0081,go_long,go_long,go_long,False,0.007810000000000001,0.007814869199305775,go_long,0,0.007741428571427886
267,STMX/USDT:USDT,2023-07-23 09:30:00+00:00,first_buy,long-exit-profit,0.00808,0.00846,0.007898735476335655,0.007918309628257682,0.008020000000000001,0,0.008360000000000001,2875190267.0,0,False,0.007972000000000843,0.0078657142857136,0.00810239999999996,2.36973372,0.03859059600686395,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-23 10:00:00+00:00,0.00863,2390452451.0,0.008025711272511732,0.00816719999999996,0,0.008326000000000843,0,go_long,0.008700000000000001,do_nothing,0.00875,go_long,go_long,go_long,False,0.0085,0.008118502915009552,go_long,0,0.008171428571427884
269,STMX/USDT:USDT,2023-07-27 14:45:00+00:00,first_buy,long-exit-profit,0.0056700000000000006,0.00568,0.005683573543634252,0.005701544841499742,0.0056300000000000005,1,0.0056500000000000005,331911953.0,0,False,0.005674000000000842,0.005675714285713606,0.005708399999999958,2.14066944,0.03485999328876843,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-28 02:00:00+00:00,0.005750000000000001,271080836.0,0.005707271285040105,0.005695599999999954,0,0.005766000000000842,0,go_long,0.0058200000000000005,do_nothing,0.00583,go_long,go_long,go_long,False,0.005750000000000001,0.005740686545835671,go_long,0,0.005764285714285039
270,STMX/USDT:USDT,2023-07-28 02:15:00+00:00,first_buy,long-exit-profit,0.0058200000000000005,0.00589,0.005759042461860952,0.005718584523185283,0.0058000000000000005,0,0.005860000000000001,638002305.0,0,False,0.005790000000000841,0.005778571428570752,0.005703999999999955,1.9726047,0.032121724429416736,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-28 03:00:00+00:00,0.00595,869165268.0,0.005773016469784589,0.005744399999999955,0,0.00592400000000084,0,go_long,0.006050000000000001,do_nothing,0.006090000000000001,go_long,go_long,go_long,False,0.005940000000000001,0.005848395774573021,go_long,0,0.00587714285714218
271,STMX/USDT:USDT,2023-07-28 03:15:00+00:00,first_buy,long-exit-profit,0.006050000000000001,0.006090000000000001,0.00587479642463871,0.005791311546096841,0.006,0,0.00602,839188162.0,0,False,0.00596400000000084,0.005914285714285037,0.005758399999999954,3.90393515,0.0635704410360962,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-28 09:30:00+00:00,0.00608,3361278197.0,0.005928280232564193,0.0059223999999999544,0,0.00606200000000084,0,go_long,0.006350000000000001,do_nothing,0.00642,go_long,go_long,go_long,False,0.00606,0.006000022996855967,go_long,0,0.00601714285714218
272,STMX/USDT:USDT,2023-07-28 09:45:00+00:00,first_buy,long-exit-profit,0.006350000000000001,0.00666,0.006098480997339665,0.005981000215337216,0.00634,0,0.006640000000000001,5697535232.0,0,False,0.00619800000000084,0.006122857142856465,0.005946799999999954,1.91389426,0.031166699665676624,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-29 00:15:00+00:00,0.00653,4570086760.0,0.00654898276149185,0.006568399999999955,0,0.006560000000000843,0,go_long,0.00674,do_nothing,0.0068200000000000005,go_long,go_long,go_long,False,0.0064600000000000005,0.006566529666317208,go_long,0,0.006541428571427895
273,STMX/USDT:USDT,2023-07-29 00:30:00+00:00,first_buy,long-exit-profit,0.006730000000000001,0.0067800000000000004,0.006583986640729945,0.006558687742122083,0.00668,0,0.00668,1573839495.0,0,False,0.006590000000000843,0.006568571428570751,0.006577599999999954,1.98750944,0.03236434224458176,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-29 04:15:00+00:00,0.006900000000000001,756518043.0,0.006727951917385968,0.006693199999999955,1,0.006862000000000842,1,go_long,0.006900000000000001,do_nothing,0.00693,go_long,go_long,go_long,False,0.006860000000000001,0.006807872631934925,go_long,0,0.006834285714285037
254,STMX/USDT:USDT,2023-07-22 02:00:00+00:00,first_buy,long-exit-profit,0.0066300000000000005,0.00668,0.0061339423991362205,0.006115846987024406,0.00574,1,0.005770000000000001,7898382775.0,1,False,0.006120000000000849,0.006107142857142171,0.006186399999999962,3.06371712,0.049891183340056815,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-22 04:30:00+00:00,0.005840000000000001,3759519477.0,0.005841534943154674,0.00592159999999996,0,0.0056860000000008475,0,go_long,0.00606,do_nothing,0.0061600000000000005,go_long,go_long,go_long,False,0.00581,0.005741511471183952,go_long,0,0.005597142857142171
365,STMX/USDT:USDT,2024-11-08 04:15:00+00:00,first_buy,long-exit-profit,0.0054,0.00542,0.005361791724460048,0.005352579065565535,0.005390000000000001,0,0.0054,15884270.0,0,False,0.0053820000000011775,0.005362857142856594,0.005346399999999994,2.01541629,0.03281862393296246,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-11-10 05:30:00+00:00,0.00557,17628198.0,0.005528722787798288,0.00553239999999999,1,0.005562000000001179,0,go_long,0.005580000000000001,do_nothing,0.0056,go_long,go_long,go_long,False,0.005560000000000001,0.005551306176379921,go_long,0,0.005557142857142309
253,STMX/USDT:USDT,2023-07-21 19:45:00+00:00,first_buy,long-exit-profit,0.0063300000000000006,0.0064600000000000005,0.006027883845183702,0.005859008402075214,0.006110000000000001,0,0.00619,3703921773.0,0,False,0.006166000000000849,0.006094285714285026,0.0058235999999999575,4.67655422,0.07615271641009037,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-22 01:45:00+00:00,0.006110000000000001,7439919191.0,0.006143514745986359,0.006203199999999962,0,0.006168000000000849,0,go_long,0.006620000000000001,do_nothing,0.00721,go_long,go_long,go_long,False,0.0061,0.006200113744433715,go_long,0,0.00616714285714217
251,STMX/USDT:USDT,2023-07-21 17:45:00+00:00,first_buy,long-exit-profit,0.0059,0.005920000000000001,0.005782891317462855,0.005663874813357242,0.005840000000000001,1,0.00587,871428280.0,0,False,0.005860000000000847,0.005834285714285027,0.0056599999999999585,1.96541506,0.03200547323204904,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-21 18:45:00+00:00,0.00593,1887536835.0,0.00573815102517057,0.005718399999999957,0,0.005924000000000848,0,go_long,0.006070000000000001,do_nothing,0.00608,go_long,go_long,go_long,False,0.00591,0.005865366471026002,go_long,0,0.005911428571427883
232,STMX/USDT:USDT,2023-02-16 01:15:00+00:00,first_buy,long-exit-profit,0.0077,0.0077800000000000005,0.007367402909283668,0.0070848756415452475,0.007640000000000001,0,0.007730000000000001,489454969.0,0,False,0.007564000000000792,0.007439999999999297,0.007033599999999942,2.49357056,0.04060751667478705,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-02-16 06:00:00+00:00,0.007680000000000001,816354779.0,0.007496895280308824,0.007575599999999943,0,0.007648000000000793,0,go_long,0.00807,do_nothing,0.0081,go_long,go_long,go_long,False,0.007670000000000001,0.007638013600872358,go_long,0,0.007618571428570724
234,STMX/USDT:USDT,2023-03-09 21:00:00+00:00,first_buy,long-exit-profit,0.0053300000000000005,0.0053300000000000005,0.0054524131147544825,0.0055579802322219705,0.005110000000000001,1,0.0051400000000000005,314527343.0,0,False,0.005352000000000817,0.005402857142856434,0.005615999999999938,1.97334122,0.03213531548399893,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-03-11 00:30:00+00:00,0.005260000000000001,83790906.0,0.005205749757730299,0.005196399999999946,0,0.005256000000000817,0,go_long,0.00532,do_nothing,0.00534,go_long,go_long,go_long,False,0.00523,0.0052362898127853415,go_long,0,0.0052485714285707185
235,STMX/USDT:USDT,2023-03-11 00:45:00+00:00,first_buy,long-exit-profit,0.0053100000000000005,0.0053300000000000005,0.005247629841587597,0.005213471997898424,0.00529,0,0.0053100000000000005,58547483.0,0,False,0.005272000000000818,0.005261428571427861,0.005202799999999945,2.50314948,0.04076203319073851,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-03-12 23:30:00+00:00,0.00544,75122591.0,0.005277421578402464,0.00525319999999995,0,0.005442000000000816,0,go_long,0.00553,do_nothing,0.005540000000000001,go_long,go_long,go_long,False,0.005430000000000001,0.005362885588559882,go_long,0,0.005401428571427863
236,STMX/USDT:USDT,2023-03-12 23:45:00+00:00,first_buy,long-exit-profit,0.005520000000000001,0.00555,0.005390133959550669,0.005296871831854133,0.0055000000000000005,0,0.005540000000000001,70945368.0,0,False,0.005466000000000816,0.005434285714285006,0.00527239999999995,2.1840075,0.03556375457949549,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-03-13 15:00:00+00:00,0.005710000000000001,78732032.0,0.005544605466483939,0.005497199999999947,0,0.005666000000000819,0,go_long,0.00576,do_nothing,0.005770000000000001,go_long,go_long,go_long,False,0.0057,0.0055968356958307425,go_long,0,0.005624285714285007
237,STMX/USDT:USDT,2023-03-13 15:15:00+00:00,first_buy,long-exit-profit,0.00576,0.00587,0.005628091742626013,0.005563523580077722,0.005750000000000001,0,0.0058000000000000005,98202654.0,1,False,0.005718000000000819,0.005662857142856435,0.005509999999999946,2.45765542,0.04002178148063983,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-03-13 18:30:00+00:00,0.00598,25564282.0,0.005799923725329233,0.0057671999999999455,0,0.00596400000000082,0,go_long,0.00604,do_nothing,0.006050000000000001,go_long,go_long,go_long,False,0.0059700000000000005,0.00591293680198701,go_long,0,0.00594714285714215
238,STMX/USDT:USDT,2023-03-13 18:45:00+00:00,first_buy,long-exit-profit,0.00604,0.00606,0.00593094652475824,0.005816966412341882,0.006,1,0.006030000000000001,41065891.0,0,False,0.005988000000000821,0.005964285714285007,0.005789199999999946,2.00314524,0.03261858137324764,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-03-14 14:00:00+00:00,0.006220000000000001,70268833.0,0.006017520786162126,0.005957199999999951,0,0.0061960000000008215,1,go_long,0.00623,do_nothing,0.00627,go_long,go_long,go_long,False,0.00617,0.006088447560264742,go_long,0,0.006144285714285005
239,STMX/USDT:USDT,2023-03-14 14:15:00+00:00,first_buy,long-exit-profit,0.00623,0.00625,0.006111763320224012,0.0060340007279278945,0.00617,1,0.006240000000000001,89552872.0,0,False,0.006214000000000821,0.006189999999999291,0.00597119999999995,5.74110576,0.09349301903467296,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-04-06 00:45:00+00:00,0.0063300000000000006,1357002064.0,0.006217461518038821,0.0061795999999999665,0,0.00639200000000084,0,go_long,0.00687,do_nothing,0.006880000000000001,go_long,go_long,go_long,False,0.0063,0.006329422897166244,go_long,0,0.006357142857142126
