,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),mean-grad-hist (exit),sma-25 (exit),open (exit),ema-26 (exit),low (exit),long-large-rl (exit),sma-05 (exit),long_jcrosk (exit),short-small-rl (exit),short_kdj (exit),short-large-rl (exit),volume (exit),long-bid-rl (exit),ema-12 (exit),short-bid-rl (exit),sma-07 (exit),long-small-rl (exit),high (exit),sma-compare (exit),close (exit)
192,QTUM/USDT:USDT,2020-02-20 14:45:00+00:00,first_buy,stop_loss,2.396,2.396,2.3816692738645524,2.402900284900285,2.3810000000000002,0,2.393,1762.4,0,False,2.375800000000001,2.3688571428571428,2.4013999999999998,-24.51239305,-0.3998991616726188,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,1,1.6885200000000007,1.663,1.6716990709268083,1.6179999999999999,go_long,1.6668000000000074,1,go_short,False,go_long,33958.3,do_nothing,1.7055030536850189,do_nothing,1.6707142857142891,go_short,1.6640000000000001,1,1.624
182,MKR/USDT:USDT,2021-05-19 17:15:00+00:00,first_buy,stop_loss,4225.1,4293.8,3863.462734702906,3771.090302470204,4094.3,1,4158.7,1153.361,1,False,4039.499999999989,3998.1142857142827,3585.700000000006,-23.06059833,-0.39500229360883726,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,1,2735.400000000007,2625.9,2666.650039071353,2592.6,go_long,2628.3399999999906,0,go_long,False,go_long,613.096,do_nothing,2715.3321156237207,do_nothing,2644.3285714285707,go_long,2661.7,1,2611.3
184,MKR/USDT:USDT,2021-07-06 05:30:00+00:00,first_buy,stop_loss,2977.9,2990.0,2903.9420055713426,2853.5027827387244,2953.5,1,2962.4,292.096,0,False,2957.8999999999915,2937.3571428571354,2834.1920000000073,-28.99115856,-0.48874744951966587,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,1,1849.7480000000141,1818.7,1839.315682884726,1813.0,go_long,1831.639999999991,0,go_long,False,go_long,174.394,do_nothing,1848.7410491025885,do_nothing,1836.9999999999825,go_long,1828.2,1,1818.3
174,ETH/USDT:USDT,2022-07-16 16:15:00+00:00,second_buy,stop_loss,1274.15,1440.57,1267.3139722001295,1241.6250681456488,1271.97,0,1386.26,882055.234,1,False,1289.1400000000249,1274.7357142856665,1228.824399999993,-23.77290269,-0.39048264095735646,0,go_long,go_long,go_long,go_long,go_short,go_short,0,1887.9867999999942,1902.78,1894.5501802256615,1901.77,go_long,1900.5560000000157,1,go_long,False,go_long,192318.727,go_short,1888.6997875367078,go_short,1895.7957142856656,go_long,1927.64,0,1918.55
177,ETH/USDT:USDT,2023-01-14 00:45:00+00:00,second_buy,stop_loss,1477.03,1644.92,1470.462797138108,1450.8716877517086,1472.21,0,1565.37,886702.756,0,False,1480.7360000000003,1471.6642857142372,1443.5631999999907,-19.80479202,-0.32476584685887017,0,go_long,go_long,go_long,go_long,go_short,go_short,0,2107.22479999999,2142.29,2118.7808545452654,2140.12,go_long,2128.7179999999767,0,go_long,False,go_long,80637.084,go_short,2110.4110346381426,go_short,2121.3328571428206,go_long,2151.96,0,2148.02
152,BNB/USDT:USDT,2022-06-14 02:00:00+00:00,second_buy,stop_loss,207.94,210.38,215.78587414610976,219.67580648674385,205.21,1,205.38,109462.45,0,False,211.37799999999325,214.56999999999638,221.6003999999983,-24.27234508,-0.40791432483738627,1,go_long,go_long,go_long,go_long,go_short,go_short,0,278.9583999999984,281.22,279.51299814438994,280.73,go_long,280.113999999992,0,go_long,False,go_long,32109.46,go_short,278.7962055139629,go_short,279.43142857142504,go_long,282.47,0,282.36
153,BNB/USDT:USDT,2022-07-29 09:45:00+00:00,second_buy,stop_loss,282.36,288.24,280.81253689140686,279.4750051055212,281.49,0,287.96,107977.69,0,False,282.13599999999207,280.86142857142505,279.4147999999984,-35.21058973,-0.5828493965029132,0,go_long,go_long,go_long,go_long,go_short,go_short,0,396.77119999999405,397.93,397.29540700008226,397.55,go_long,397.8139999999889,0,go_long,False,go_long,22663.63,go_short,396.03072685983125,go_short,397.2485714285658,go_long,398.9,0,397.99
154,BNB/USDT:USDT,2024-02-26 20:30:00+00:00,second_buy,stop_loss,397.99,401.5,397.8207290000696,396.3773396850289,397.85,0,400.71,44805.31,0,False,398.52999999998895,397.95285714285154,397.05399999999406,-23.17530235,-0.3859662399276408,0,go_long,go_long,go_long,go_long,go_short,go_short,0,538.7011999999943,545.64,542.7760856350088,545.53,go_long,544.8319999999898,1,go_long,False,go_long,87193.6,go_short,540.2775260661176,go_short,543.4799999999948,go_long,555.0,0,552.55
157,ETH/USDT:USDT,2020-01-18 14:15:00+00:00,second_buy,stop_loss,174.24,177.0,172.53216482626092,171.1023560913015,174.24,0,176.71,24356.879,0,False,174.32599999999974,173.32714285714283,170.3655999999998,-21.47925711,-0.35066122374606934,0,go_long,go_long,go_long,go_long,go_short,go_short,0,238.25959999999984,242.41,239.5572357242801,241.53,go_long,240.73999999999978,0,go_long,False,go_long,23726.391,go_short,237.49586405970507,go_short,239.55000000000035,go_long,245.0,0,244.77
158,ETH/USDT:USDT,2020-02-12 01:00:00+00:00,second_buy,stop_loss,244.85,249.29,240.87150715131392,238.28135561083803,244.5,0,248.1,56308.594,0,False,242.86799999999977,241.13714285714317,238.71799999999985,-17.96075046,-0.2934660213851823,0,go_long,go_long,go_long,go_long,go_short,go_short,1,338.7443999999999,343.83,341.26227450971214,342.46,go_long,343.271999999999,0,go_long,False,go_long,24814.436,go_short,339.0499727806905,go_short,342.230000000002,go_long,344.3,0,343.7
159,ETH/USDT:USDT,2020-07-31 12:00:00+00:00,second_buy,stop_loss,343.7,347.15,341.7357707389872,339.44182664878747,343.38,1,344.34,109626.781,1,False,343.82399999999905,342.93000000000205,339.2055999999999,-21.26502357,-0.3473005853719482,0,go_long,go_long,go_long,go_long,go_short,go_short,0,468.59479999999974,468.38,469.1062382471055,468.06,go_long,468.55400000000054,0,go_long,False,go_long,45731.315,go_short,466.70912055905933,go_short,468.9785714285725,go_long,473.38,0,473.06
271,NEO/USDT:USDT,2024-03-03 00:00:00+00:00,second_buy,stop_loss,17.035,17.11,16.62884351622177,16.458587163120452,16.896,0,17.012,140754.03,0,False,16.79660000000025,16.667999999999104,16.402320000000273,-22.65992842,-0.3703259249087521,0,go_long,go_long,do_nothing,do_nothing,go_short,go_short,0,22.550400000000238,23.211,22.839919235081084,23.199,do_nothing,23.02980000000035,0,go_long,False,do_nothing,811220.05,go_short,22.372263839419947,go_short,22.908714285713454,go_long,23.5,0,23.366
160,ETH/USDT:USDT,2020-09-01 15:15:00+00:00,second_buy,stop_loss,473.07,479.98,470.4745092860124,467.545481999129,472.49,0,478.0,119828.745,0,False,470.37400000000054,470.0571428571439,469.25599999999974,-20.12664297,-0.3292682209910111,0,go_long,go_long,go_long,go_long,go_short,go_short,0,646.0999999999984,643.77,649.064636586225,643.69,go_long,649.9060000000007,0,go_long,False,go_long,137154.995,go_short,646.6422196486734,go_short,649.6057142857147,go_long,658.84,0,658.83
161,ETH/USDT:USDT,2020-12-17 10:30:00+00:00,second_buy,stop_loss,658.73,674.24,651.396230957575,647.9442774524754,658.52,0,664.22,256328.477,0,False,651.8580000000007,652.0228571428577,647.0915999999984,-22.64794961,-0.3709968008780328,0,go_long,go_long,go_long,go_long,go_short,go_short,0,836.0183999999973,883.86,860.4330045677614,879.0,go_long,879.8579999999986,0,go_long,False,go_long,223775.672,go_short,839.6239966089026,go_short,867.0742857142872,go_long,913.6,0,909.7
162,ETH/USDT:USDT,2021-01-03 14:45:00+00:00,second_buy,stop_loss,909.78,926.62,870.107926941952,845.8237005637988,900.1,0,923.32,321318.053,0,False,894.0119999999985,880.0571428571444,840.8227999999974,-22.45055625,-0.3688622630298054,0,go_long,go_long,go_long,go_long,go_short,go_short,1,1240.507599999997,1274.84,1261.597615603727,1268.47,go_long,1273.1119999999987,0,go_long,False,go_long,35812.502,go_short,1243.9938011068489,go_short,1273.0800000000002,go_long,1279.0,0,1275.48
163,ETH/USDT:USDT,2021-01-07 18:15:00+00:00,second_buy,stop_loss,1275.59,1292.71,1266.0041362800766,1247.4194454693045,1275.07,1,1290.24,76346.229,0,False,1277.3719999999987,1275.4757142857145,1243.9151999999972,-18.16598452,-0.29986452608996195,0,go_long,go_long,go_long,go_long,go_short,go_short,0,1743.3299999999915,1752.35,1751.9291808938253,1748.18,go_long,1759.8460000000014,0,go_long,False,go_long,20482.327,go_short,1745.793635513559,go_short,1756.704285714289,go_long,1758.22,0,1754.21
165,ETH/USDT:USDT,2021-03-08 22:15:00+00:00,second_buy,stop_loss,1790.35,1795.86,1777.491023501459,1762.8287237001196,1785.0,1,1790.0,18865.963,1,False,1787.2960000000044,1784.0442857142912,1757.635199999992,-19.04187263,-0.31319312460669674,0,go_long,go_long,go_long,go_long,go_short,go_short,1,2459.165599999991,2471.11,2470.1823851711,2470.01,go_long,2474.1700000000105,0,go_long,False,go_long,18957.536,go_short,2458.4049588360535,go_short,2473.191428571434,go_long,2479.25,0,2471.86
166,ETH/USDT:USDT,2021-04-15 08:15:00+00:00,second_buy,stop_loss,2471.85,2495.0,2471.408172067854,2459.8675544778275,2471.85,1,2478.15,71550.87,0,False,2476.4020000000105,2474.1000000000054,2461.4247999999916,-22.50984815,-0.37881873043952674,0,go_long,go_long,go_long,go_long,go_short,go_short,0,3321.6195999999914,3424.64,3364.742116446897,3394.0,go_long,3404.896000000014,0,go_long,False,go_long,89332.119,go_short,3318.617012293455,go_short,3390.2928571428642,go_long,3441.02,0,3430.48
270,NEO/USDT:USDT,2023-11-05 10:45:00+00:00,second_buy,stop_loss,11.872,12.31,11.85032306860875,11.677954793493662,11.861,0,12.254,332642.53,1,False,11.980000000000267,11.930999999999235,11.624640000000326,-20.93864356,-0.3421417427875149,0,go_long,go_long,do_nothing,do_nothing,go_short,go_short,0,16.370400000000274,16.766,16.559178700989367,16.689,do_nothing,16.657000000000252,0,go_long,False,do_nothing,182820.27,go_short,16.414314136170088,go_short,16.580571428570533,go_long,17.035,0,17.035
168,ETH/USDT:USDT,2021-05-19 13:30:00+00:00,second_buy,stop_loss,2099.6,2385.98,2518.6212313743354,2711.0201542204095,2055.0,1,2168.92,54757.364,0,False,2337.0060000000008,2448.0457142857153,2779.7555999999954,-23.11630874,-0.3824231894158502,1,go_long,go_long,go_long,go_long,go_short,go_short,0,2957.571599999997,2972.02,2964.0130253471357,2970.37,go_long,2967.2440000000065,0,go_long,False,go_long,28829.111,go_short,2952.9885569136495,go_short,2963.8357142857017,go_long,2980.0,0,2978.72
169,ETH/USDT:USDT,2021-08-07 09:15:00+00:00,second_buy,stop_loss,2978.72,3028.0,2969.2279445244994,2956.316071216342,2968.43,0,2997.91,164621.013,0,False,2975.4080000000063,2970.661428571416,2960.359999999997,-20.77005051,-0.34675559558744845,0,go_long,go_long,go_long,go_long,go_short,go_short,0,4123.613999999998,4164.13,4138.3873755039285,4139.45,go_long,4150.7640000000165,1,go_long,False,go_long,28293.557,go_short,4115.602407508529,go_short,4145.719999999988,go_long,4171.47,0,4142.68
269,NEO/USDT:USDT,2023-06-10 02:15:00+00:00,second_buy,stop_loss,8.643,8.689,8.819716863051697,8.905588353302477,8.625,1,8.689,73028.17,0,False,8.73680000000021,8.771857142856392,8.930120000000306,-22.29266497,-0.3637659146703665,1,go_long,go_long,do_nothing,do_nothing,go_short,go_short,0,11.590360000000326,11.937,11.77692726290125,11.84,do_nothing,11.889200000000269,0,go_long,False,do_nothing,106365.09,go_short,11.631871176973155,go_short,11.844571428570664,go_long,11.952,0,11.874
267,NEO/USDT:USDT,2023-02-09 14:15:00+00:00,second_buy,stop_loss,9.664,10.125,9.44691418199733,9.324661301642399,9.632,0,9.929,1937350.63,0,False,9.545600000000292,9.482428571427773,9.280560000000227,-24.22517307,-0.39531077697440825,0,go_long,go_long,do_nothing,do_nothing,go_short,go_short,0,12.168880000000252,13.389,12.758380518523813,13.3,do_nothing,13.146000000000303,1,go_long,False,do_nothing,779611.58,go_short,12.314792332380538,go_short,12.905142857142033,go_long,13.528,0,13.351
173,ETH/USDT:USDT,2022-06-18 18:30:00+00:00,second_buy,stop_loss,959.19,959.43,972.8260650763633,985.7636263719166,940.0,1,941.5,210453.886,0,False,962.4220000000275,967.7642857142375,987.9831999999915,-24.16321955,-0.3952604023452936,1,go_long,go_long,go_long,go_long,go_short,go_short,0,1221.239999999993,1263.89,1245.6874216910621,1262.0,go_long,1260.754000000025,0,go_long,False,go_long,167074.165,go_short,1230.0542735973006,go_short,1253.4985714285235,go_long,1277.0,0,1274.16
266,NEO/USDT:USDT,2022-11-08 19:45:00+00:00,second_buy,stop_loss,7.025,7.311,7.637218012981904,7.844533064251865,6.6,1,7.219,201529.25,0,False,7.389800000000378,7.480285714284934,7.937080000000253,-22.94231368,-0.3745990657558786,1,go_long,go_long,do_nothing,do_nothing,go_short,go_short,0,9.251960000000226,9.416,9.359262215087755,9.383,do_nothing,9.42860000000029,0,go_long,False,do_nothing,540968.06,go_short,9.27631420577379,go_short,9.390857142856344,go_long,9.674,0,9.664
176,ETH/USDT:USDT,2022-11-09 21:45:00+00:00,second_buy,stop_loss,1113.25,1144.03,1155.1005975238095,1171.5003352913889,1101.05,1,1108.39,437293.681,0,False,1139.756000000008,1152.97285714281,1167.0579999999952,-23.68577129,-0.3889258009901466,1,go_long,go_long,go_long,go_long,go_short,go_short,0,1437.6883999999907,1460.44,1453.2069420723096,1455.87,go_long,1457.2440000000004,0,go_long,False,go_long,295096.617,go_short,1441.7118227718454,go_short,1455.6271428570944,go_long,1482.75,0,1477.03
178,ETH/USDT:USDT,2023-12-02 19:15:00+00:00,second_buy,stop_loss,2148.03,2199.99,2126.400723076763,2114.699846887169,2148.02,0,2168.31,381415.545,0,False,2141.2739999999767,2130.891428571392,2109.7491999999897,-21.67360551,-0.35734546502544473,0,go_long,go_long,go_long,go_long,go_short,go_short,1,2956.9271999999855,2995.1,2984.2980494542835,2994.98,go_long,2993.3039999999696,1,go_long,False,go_long,33881.909,go_short,2968.0268464127817,go_short,2993.782857142811,go_long,3004.89,0,2997.4
196,QTUM/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,stop_loss,13.533,13.536,13.926965289827292,14.683668914466985,11.5,1,11.504,419392.6,1,False,13.236999999999759,13.516142857142922,14.893639999999989,-23.42891563,-0.3838781280322533,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,1,7.975919999999998,7.471,7.6048834994707875,7.018,go_long,7.464999999999769,0,go_short,False,go_long,328590.5,do_nothing,7.975263149166452,do_nothing,7.5674285714286365,go_short,7.5600000000000005,1,7.067
241,MINA/USDT:USDT,2023-12-23 19:30:00+00:00,second_buy,stop_loss,0.9734,1.0478,0.9625306376279096,0.943650578148624,0.9726,0,1.0339,21070395.0,0,False,0.9779799999999975,0.9675714285714324,0.9351239999999987,-23.84435323,-0.391395246029206,0,go_long,do_nothing,go_long,go_long,go_short,go_short,1,1.3080079999999978,1.3805,1.369228274769542,1.377,go_long,1.393599999999997,0,do_nothing,False,go_long,2663595.0,go_short,1.3191320169733174,go_short,1.3961142857142868,go_long,1.3955,0,1.3925
197,QTUM/USDT:USDT,2021-05-27 09:30:00+00:00,first_buy,stop_loss,13.416,13.482,13.098154333933325,12.923194964824683,13.335,0,13.376,148433.9,0,False,13.252999999999755,13.140000000000073,12.854039999999996,-23.58769828,-0.39136578883664086,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,1,8.394599999999997,8.324,8.317682477642245,8.135,go_long,8.282399999999782,1,go_short,False,go_long,154148.9,do_nothing,8.37434041393873,do_nothing,8.287571428571487,go_short,8.361,1,8.157
217,RUNE/USDT:USDT,2021-06-22 00:15:00+00:00,first_buy,stop_loss,5.966,6.04,6.133463059430544,6.32650700383588,5.8100000000000005,1,5.827,765575.0,0,False,6.0314000000000245,6.038571428571471,6.38256000000001,-23.15018295,-0.3968947296053869,1,go_long,go_short,go_long,go_long,do_nothing,do_nothing,1,3.6862800000000018,3.7279999999999998,3.7066448232175344,3.63,go_long,3.708600000000035,1,go_short,False,go_long,216886.0,do_nothing,3.7026538940064775,do_nothing,3.7184285714286154,go_long,3.729,0,3.633
218,RUNE/USDT:USDT,2021-10-30 06:15:00+00:00,first_buy,stop_loss,14.586,14.679,14.379565094062842,14.174587368041674,14.435,1,14.522,215125.0,0,False,14.507600000000068,14.483142857142884,14.108080000000024,-23.76735831,-0.4087524909672341,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,1,9.632400000000064,9.239,9.355529957846274,9.118,go_long,9.207200000000068,0,go_short,False,go_long,174753.0,do_nothing,9.556125228326128,do_nothing,9.290285714285716,go_long,9.305,1,9.139
219,RUNE/USDT:USDT,2021-12-04 04:45:00+00:00,first_buy,stop_loss,9.144,9.179,9.274679195100694,9.502338174376044,8.811,1,8.83,324260.0,0,False,9.104400000000068,9.18957142857143,9.585920000000065,-20.95922154,-0.3952110844987402,1,go_long,go_short,go_long,go_long,do_nothing,do_nothing,1,5.603280000000065,5.424,5.507023069055834,5.3629999999999995,go_long,5.4246000000000425,1,go_short,False,go_long,288859.0,do_nothing,5.582043642543083,do_nothing,5.470714285714272,go_long,5.426,1,5.4030000000000005
220,RUNE/USDT:USDT,2022-01-19 08:30:00+00:00,first_buy,stop_loss,5.404,5.414,5.486250289201091,5.566484854206559,5.355,0,5.372,149054.0,0,False,5.4132000000000415,5.437571428571415,5.587400000000064,-23.25661277,-0.3932462109749224,1,go_long,go_short,go_long,go_long,do_nothing,do_nothing,0,3.5284800000000685,3.345,3.403704609736447,3.291,go_long,3.3480000000000367,0,go_short,False,go_long,778578.0,do_nothing,3.501559298784984,do_nothing,3.3697142857142643,go_long,3.388,1,3.299
221,RUNE/USDT:USDT,2022-03-29 10:15:00+00:00,first_buy,stop_loss,12.154,12.185,11.894095020210463,11.55663581858762,11.861,1,11.934,1239889.0,0,False,12.047200000000023,12.031428571428558,11.517760000000083,-23.84105785,-0.3990490174983766,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,1,7.773400000000069,7.772,7.748408357692844,7.65,go_long,7.752000000000015,1,go_short,False,go_long,240125.0,do_nothing,7.788372813748566,do_nothing,7.758142857142851,go_long,7.795,1,7.656
223,RUNE/USDT:USDT,2022-05-02 11:15:00+00:00,first_buy,stop_loss,6.317,6.34,6.343837586008432,6.388753147321647,6.255,0,6.2620000000000005,290727.0,1,False,6.308599999999998,6.317142857142854,6.430480000000062,-22.28931534,-0.39510004421214895,1,go_long,go_short,go_long,go_long,do_nothing,do_nothing,1,4.2564400000000635,3.972,4.097370053113454,3.803,go_long,3.9615999999999714,0,go_short,False,go_long,1578553.0,do_nothing,4.2268048828550455,do_nothing,4.030571428571432,go_long,3.973,1,3.88
224,RUNE/USDT:USDT,2022-05-11 08:00:00+00:00,first_buy,stop_loss,3.88,3.902,4.06731312186523,4.20274526190282,3.767,0,3.902,1870267.0,0,False,3.9267999999999716,3.9807142857142885,4.240400000000064,-23.02701013,-0.3930293204147638,1,go_long,go_short,go_long,go_long,do_nothing,do_nothing,0,2.4945600000000625,2.425,2.4584721075261244,2.411,go_long,2.436199999999965,0,go_short,False,go_long,768991.0,do_nothing,2.4846138155626947,do_nothing,2.447000000000006,go_long,2.457,1,2.435
226,RUNE/USDT:USDT,2022-05-28 17:30:00+00:00,first_buy,stop_loss,2.559,2.559,2.546048340761338,2.530236733679602,2.51,1,2.54,1147659.0,1,False,2.5533999999999653,2.5540000000000034,2.532440000000062,-23.82226679,-0.3903948215498412,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,0,1.6634000000000606,1.564,1.61433107498553,1.548,go_long,1.5661999999999678,0,go_short,False,go_long,740207.0,do_nothing,1.6515426933354787,do_nothing,1.5891428571428545,go_long,1.565,1,1.552
227,RUNE/USDT:USDT,2022-08-11 06:00:00+00:00,first_buy,stop_loss,3.083,3.098,3.0254817228125304,2.988051153420922,3.071,0,3.093,1432419.0,0,False,3.064199999999977,3.043428571428579,2.9842800000000635,-23.22145029,-0.3946220535154976,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,1,1.9294800000000647,1.897,1.90971822049158,1.881,go_long,1.8975999999999797,0,go_short,False,go_long,400277.0,do_nothing,1.92277874049013,do_nothing,1.9044285714285798,go_long,1.897,1,1.8820000000000001
247,NEO/USDT:USDT,2020-02-17 15:30:00+00:00,second_buy,stop_loss,14.153,14.357,13.929893255380787,13.910605413105413,14.141,0,14.26,6908.3,0,False,14.002999999999997,13.89571428571428,13.867600000000003,-17.10113963,-0.27915224784275683,0,go_long,go_long,do_nothing,do_nothing,go_short,go_short,0,17.921839999999957,19.097,18.43045124995574,18.885,do_nothing,18.613999999999887,0,go_long,False,do_nothing,62626.86,go_short,18.016368920948484,go_short,18.541142857142955,go_long,19.24,0,18.992
228,RUNE/USDT:USDT,2022-08-28 23:15:00+00:00,first_buy,stop_loss,1.8820000000000001,1.883,1.9045308019544138,1.9193136486019722,1.867,1,1.876,681835.0,0,False,1.8905999999999796,1.897857142857151,1.9267600000000644,-24.50678318,-0.4078208435354624,1,go_long,go_short,go_long,go_long,do_nothing,do_nothing,1,1.2320400000000638,1.16,1.1963995654757675,1.15,go_long,1.176799999999993,0,go_short,False,go_long,610130.0,do_nothing,1.2232680630100794,do_nothing,1.1864285714285832,go_long,1.165,1,1.151
230,RUNE/USDT:USDT,2023-12-02 09:00:00+00:00,first_buy,stop_loss,6.909,6.95,6.711218467203396,6.622327874893861,6.895,0,6.907,693631.0,0,False,6.809599999999994,6.744285714285779,6.589800000000085,-22.86026797,-0.41324244606725064,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,1,6.0057600000000795,5.97,5.9978239185786695,5.716,go_long,5.967199999999966,0,go_short,False,go_long,1810738.0,do_nothing,5.986417242808142,do_nothing,6.010285714285786,go_long,5.979,0,5.806
231,RUNE/USDT:USDT,2024-03-11 22:00:00+00:00,first_buy,stop_loss,9.794,9.889,9.466357947849714,9.31136029667577,9.773,0,9.84,467297.0,0,False,9.646599999999944,9.542285714285757,9.23192000000011,-24.88785027,-0.42090718271063626,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,1,6.788440000000123,6.43,6.575916182058677,6.235,go_long,6.401600000000005,1,go_short,False,go_long,827316.0,do_nothing,6.752481126137827,do_nothing,6.498000000000007,go_long,6.432,1,6.277
232,RUNE/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,stop_loss,6.277,6.291,6.4519290771265725,6.679704746423914,4.68,1,5.77,3239887.0,0,False,6.270600000000004,6.357714285714293,6.734760000000124,-23.90159753,-0.41396879005183446,1,go_long,go_short,go_long,go_long,do_nothing,do_nothing,1,3.6251200000001362,3.592,3.611453761799356,3.549,go_long,3.598400000000003,0,go_short,False,go_long,197032.0,do_nothing,3.6194485687305407,do_nothing,3.6134285714285483,go_long,3.592,1,3.549
233,RUNE/USDT:USDT,2024-07-20 22:45:00+00:00,first_buy,stop_loss,4.93,4.948,4.856894379278845,4.808010843278057,4.87,1,4.872,300060.0,1,False,4.877400000000011,4.867428571428541,4.800400000000136,-23.24307522,-0.39708351057930374,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,1,3.2558000000001353,3.133,3.192501829735082,3.031,go_long,3.1512000000000215,0,go_short,False,go_long,1007926.0,do_nothing,3.2361453420379993,do_nothing,3.172285714285688,go_long,3.162,1,3.065
235,MINA/USDT:USDT,2023-02-07 17:45:00+00:00,second_buy,stop_loss,0.8213,0.8338,0.8275114093006203,0.8344507122507123,0.8198000000000001,0,0.8272,186482.0,0,False,0.8261400000000005,0.8251428571428577,0.8342080000000002,-24.09407667,-0.3934349978608204,0,go_long,do_nothing,go_long,go_long,go_short,go_short,1,1.0787160000000005,1.1326,1.1027615629345089,1.1238,go_long,1.1305599999999998,0,do_nothing,False,go_long,4363438.0,go_short,1.080831438801913,go_short,1.1120714285714297,go_long,1.1406,0,1.13
245,MINA/USDT:USDT,2024-08-05 01:30:00+00:00,second_buy,stop_loss,0.3549,0.3654,0.3825031697175983,0.39009068308693706,0.3497,1,0.361,5126202.0,0,False,0.37479999999997166,0.37968571428572545,0.39491599999998683,-23.91171364,-0.3923298085411871,1,go_long,do_nothing,go_long,go_long,go_short,go_short,0,0.4884599999999857,0.4985,0.4936076248825119,0.4978,go_long,0.49563999999997277,0,do_nothing,False,go_long,620457.0,go_short,0.48880856045728444,go_short,0.4957285714285818,go_long,0.5025000000000001,0,0.5019
238,MINA/USDT:USDT,2023-06-10 04:45:00+00:00,second_buy,stop_loss,0.3851,0.4041,0.44875303060563765,0.46666289144939715,0.3743,1,0.3835,11913063.0,1,False,0.43575999999999737,0.44579999999999986,0.47317600000000093,-23.95849449,-0.3933068799778106,1,go_long,do_nothing,go_long,go_long,go_short,go_short,0,0.49201600000000056,0.5028,0.4969312272578584,0.5017,go_long,0.5013199999999972,0,do_nothing,False,go_long,424964.0,go_short,0.4949563492400208,go_short,0.498699999999999,go_long,0.5049,0,0.5038
239,MINA/USDT:USDT,2023-06-27 03:00:00+00:00,second_buy,stop_loss,0.5041,0.5346000000000001,0.4995571922951109,0.4963669900370563,0.5036,0,0.514,5607318.0,0,False,0.5048199999999972,0.5019714285714275,0.49287600000000054,-25.84320646,-0.4228500085085552,0,go_long,do_nothing,go_long,go_long,go_short,go_short,0,0.6285159999999993,0.6757000000000001,0.6540385198986882,0.6705,go_long,0.6636199999999977,0,do_nothing,False,go_long,42229727.0,go_short,0.6185920714150582,go_short,0.6632142857142868,go_long,0.6949000000000001,0,0.6778000000000001
240,MINA/USDT:USDT,2023-10-24 10:45:00+00:00,second_buy,stop_loss,0.6778000000000001,0.7275,0.6645864399142747,0.6262963624213502,0.6773,0,0.7226,65333121.0,0,False,0.6807199999999977,0.6708285714285724,0.6328279999999993,-25.54907911,-0.4213398337314289,0,go_long,do_nothing,go_long,go_long,go_short,go_short,0,0.9299879999999987,0.9705,0.9495543899238931,0.9592,go_long,0.9600599999999975,1,do_nothing,False,go_long,2817920.0,go_short,0.9364306244005138,go_short,0.954042857142861,go_long,0.9792000000000001,0,0.9735
229,RUNE/USDT:USDT,2023-01-12 20:00:00+00:00,first_buy,stop_loss,1.583,1.5899999999999999,1.5613627994261685,1.5449284421528153,1.569,1,1.577,630643.0,0,False,1.5733999999999857,1.5685714285714476,1.5383600000000646,-26.27048333,-0.43766658479936454,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,1,1.0625600000000608,1.041,1.0509771387747138,1.038,go_long,1.0439999999999887,0,go_short,False,go_long,324796.0,do_nothing,1.059240385120384,do_nothing,1.0452857142857457,go_long,1.045,1,1.041
259,NEO/USDT:USDT,2021-07-31 09:15:00+00:00,second_buy,stop_loss,48.094,48.41,45.74575440064393,44.54176318055608,47.55,0,47.721,408510.97,0,False,47.10260000000012,46.204142857142415,44.34776000000042,-21.53685339,-0.35284832757542284,0,go_long,go_long,do_nothing,do_nothing,go_short,go_short,0,65.0093600000004,65.349,65.31291965575117,65.202,do_nothing,65.25460000000012,0,go_long,False,do_nothing,61123.68,go_short,65.02312184357281,go_short,65.3608571428567,go_long,66.081,0,65.896
