,pair,open_date,enter_reason,exit_reason,sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-07 (exit),sma-05 (exit),sma-25 (exit)
1586,ETH/USDT:USDT,2020-01-14 18:00:00+00:00,first_buy,long-ml-take-profit,161.8279999999997,159.69142857142833,155.5759999999998,7.58744881,0.12380507160497824,187.33000000000007,187.54799999999963,184.52119999999988
1587,ETH/USDT:USDT,2020-02-02 10:00:00+00:00,first_buy,long-ml-take-profit,187.90399999999963,187.60571428571436,184.85999999999984,8.09978493,0.13216745259241025,211.9100000000004,212.65999999999946,210.2011999999998
1588,ETH/USDT:USDT,2020-02-06 13:15:00+00:00,first_buy,long-ml-take-profit,213.59599999999946,212.73428571428613,210.51879999999983,7.97969536,0.13031918577378532,241.13714285714317,242.86799999999977,238.71799999999985
1589,ETH/USDT:USDT,2020-02-12 01:15:00+00:00,first_buy,long-ml-take-profit,244.83599999999979,242.6857142857146,239.09599999999983,8.18671318,0.13357350350219058,278.4985714285719,279.11799999999977,274.1647999999998
1616,ETH/USDT:USDT,2020-08-30 17:15:00+00:00,first_buy,long-ml-take-profit,420.79399999999987,419.82285714285837,413.01999999999987,7.67677299,0.12575303033172977,470.0571428571439,470.37400000000054,469.25599999999974
1613,ETH/USDT:USDT,2020-08-13 08:15:00+00:00,first_buy,long-ml-take-profit,390.5279999999992,391.05285714285856,392.50679999999977,7.93819845,0.12935638455452475,430.1900000000015,431.53799999999967,427.3247999999998
1611,ETH/USDT:USDT,2020-08-01 16:45:00+00:00,first_buy,long-ml-take-profit,360.2339999999989,359.0785714285734,356.6355999999999,8.72168544,0.1420315989524296,402.87142857143044,404.901999999999,393.83559999999983
1610,ETH/USDT:USDT,2020-07-26 08:45:00+00:00,first_buy,long-ml-take-profit,313.1979999999992,311.260000000002,305.9135999999999,7.78029651,0.12704146689354515,358.14857142857346,358.8279999999989,356.2839999999999
1609,ETH/USDT:USDT,2020-07-23 17:15:00+00:00,first_buy,long-ml-take-profit,277.1099999999994,274.5671428571446,267.43599999999975,7.75515142,0.12653326434525292,309.7971428571448,311.11399999999924,305.37279999999987
1608,ETH/USDT:USDT,2020-07-08 18:45:00+00:00,first_buy,long-ml-take-profit,246.74199999999945,246.46571428571556,245.47999999999982,7.92415843,0.12906319693277535,272.7671428571446,275.1479999999994,266.8579999999997
1607,ETH/USDT:USDT,2020-06-27 20:15:00+00:00,first_buy,long-ml-take-profit,221.8939999999997,222.89000000000192,225.79559999999984,7.59272161,0.12366371368454944,246.3785714285727,246.67999999999947,245.33439999999982
1565,BNB/USDT:USDT,2021-05-24 12:15:00+00:00,first_buy,long-ml-take-profit,303.87800000000067,300.44571428571635,291.5307999999994,7.75685166,0.1270677974131339,329.432857142859,330.9040000000008,319.31599999999935
1604,ETH/USDT:USDT,2020-05-18 01:30:00+00:00,first_buy,long-ml-take-profit,210.3460000000003,209.57285714285905,208.2611999999998,7.99569355,0.1302069131227393,237.66571428571632,238.62399999999965,236.70479999999986
1601,ETH/USDT:USDT,2020-04-26 11:30:00+00:00,first_buy,long-ml-take-profit,196.52199999999957,196.21142857143008,194.4247999999999,7.7567605,0.1265950393983222,218.68428571428726,219.2979999999997,216.49119999999985
1600,ETH/USDT:USDT,2020-04-07 00:15:00+00:00,first_buy,long-ml-take-profit,169.7119999999998,168.43714285714435,165.8287999999999,7.68681047,0.12530996656001614,195.93857142857294,196.23199999999957,194.31439999999986
1599,ETH/USDT:USDT,2020-04-06 06:45:00+00:00,first_buy,long-ml-take-profit,148.99999999999983,148.49000000000137,145.5903999999999,8.22270465,0.13399072233784626,166.9600000000015,167.87799999999976,165.47479999999987
1598,ETH/USDT:USDT,2020-03-31 10:45:00+00:00,first_buy,long-ml-take-profit,132.356,132.4485714285727,131.97239999999977,7.57347422,0.1234262120856756,148.09571428571567,148.34399999999985,145.3227999999999
1596,ETH/USDT:USDT,2020-03-13 13:45:00+00:00,first_buy,long-ml-take-profit,131.13800000000032,130.61000000000126,128.19839999999985,7.71349759,0.1256531793461716,147.33142857142965,147.73200000000008,140.38039999999987
1595,ETH/USDT:USDT,2020-03-13 02:45:00+00:00,first_buy,long-ml-take-profit,100.36800000000025,102.09428571428698,115.17719999999994,8.30637161,0.13535654399315453,129.82571428571555,130.60800000000032,127.84719999999984
1603,ETH/USDT:USDT,2020-05-11 04:30:00+00:00,first_buy,long-ml-take-profit,188.59200000000004,189.01857142857327,188.81239999999983,7.81098607,0.12755561546410712,208.59428571428765,209.27400000000029,208.0059999999998
1425,LTC/USDT:USDT,2020-04-20 12:15:00+00:00,first_buy,long-ml-take-profit,41.73399999999989,41.841428571428544,42.42280000000028,7.77616795,0.12666453967356456,46.361428571428405,46.435999999999936,46.22320000000023
1564,BNB/USDT:USDT,2021-05-23 09:45:00+00:00,first_buy,long-ml-take-profit,258.80200000000076,261.2985714285736,283.2847999999994,7.89649786,0.12899495785665874,277.46285714285926,279.05800000000073,272.4187999999993
