,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,mean-grad-hist (exit),long-small-rl (exit),short_kdj (exit),long-large-rl (exit),high (exit),short-small-rl (exit),open (exit),sma-compare (exit),volume (exit),long-bid-rl (exit),close (exit),long_jcrosk (exit),sma-07 (exit),sma-05 (exit),short-large-rl (exit),low (exit),ema-26 (exit),sma-25 (exit),short-bid-rl (exit),ema-12 (exit)
292,ARPA/USDT:USDT,2023-02-02 07:15:00+00:00,first_buy,roi,0.037820000000000006,0.037840000000000006,0.037546576915377224,0.037435811688446986,0.037820000000000006,0,0.037840000000000006,21.0,0,False,0.03743199999999945,0.037522857142857344,0.03757359999999978,0.008879,0.0009008683421147112,1,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-02 14:30:00+00:00,1,go_short,False,go_long,0.03798,go_long,0.03798,0,0.0,go_long,0.03798,0,0.038187142857143065,0.038043999999999446,go_long,0.03798,0.038158768810688984,0.038185599999999764,go_long,0.03809963045294278
293,ARPA/USDT:USDT,2023-02-02 15:00:00+00:00,first_buy,roi,0.037880000000000004,0.037880000000000004,0.03807107116031578,0.038064786053620354,0.03774,1,0.03774,562.0,1,False,0.03791199999999944,0.03799142857142878,0.03817039999999976,0.1569984,0.015984015984015984,1,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-02 18:30:00+00:00,0,go_short,False,go_long,0.038290000000000005,go_long,0.038290000000000005,0,0.0,go_long,0.038290000000000005,0,0.03829000000000019,0.03828999999999942,go_long,0.038290000000000005,0.03825341410310831,0.038196399999999776,go_long,0.038188162208818384
294,ARPA/USDT:USDT,2023-02-02 18:45:00+00:00,first_buy,roi,0.03839,0.038470000000000004,0.03828673501032242,0.03820903908223924,0.03839,0,0.038470000000000004,72.0,0,False,0.03832599999999943,0.038315714285714474,0.038201199999999776,0.0431525,0.004470769054642532,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-03 11:15:00+00:00,0,go_short,False,go_long,0.03882,go_long,0.03882,0,0.0,go_long,0.03882,0,0.038541428571428775,0.03861799999999944,go_long,0.03882,0.038456588329123506,0.03821479999999975,go_long,0.038241260153144024
295,ARPA/USDT:USDT,2023-02-03 12:15:00+00:00,first_buy,roi,0.03844,0.03844,0.03857524560508026,0.03836646078740986,0.03844,1,0.03844,29.0,0,False,0.03874399999999943,0.03873571428571449,0.03835959999999975,0.03073,0.003194516201800281,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-03 23:45:00+00:00,0,go_short,False,go_long,0.038310000000000004,go_long,0.038310000000000004,1,0.0,go_long,0.038310000000000004,0,0.03831000000000023,0.038309999999999456,go_long,0.038310000000000004,0.038351334236954006,0.038415999999999756,go_long,0.0383846875634392
296,ARPA/USDT:USDT,2023-02-04 00:00:00+00:00,first_buy,roi,0.03864,0.03864,0.038395744354345694,0.038403599595777035,0.03864,0,0.03864,540.0,0,False,0.03837599999999945,0.03835714285714309,0.03841999999999975,0.0,0.0,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-04 06:45:00+00:00,0,go_short,False,go_long,0.03848,go_long,0.03848,0,0.0,go_long,0.03848,0,0.03844428571428595,0.03844999999999944,go_long,0.03848,0.0384517968800976,0.03849479999999974,go_long,0.03846260942291006
297,ARPA/USDT:USDT,2023-02-04 07:00:00+00:00,first_buy,roi,0.03867,0.03896,0.038529981975467205,0.03849945316936117,0.0385,0,0.03896,3804.0,0,False,0.03855599999999944,0.038520000000000235,0.03850159999999973,0.08546,0.00878565735782098,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-04 14:15:00+00:00,1,go_short,False,go_long,0.039490000000000004,go_long,0.039490000000000004,0,0.0,go_long,0.039490000000000004,0,0.03919142857142878,0.03937399999999943,go_long,0.039490000000000004,0.03907085030447975,0.03874479999999977,go_long,0.038848220678673544
298,ARPA/USDT:USDT,2023-02-04 14:30:00+00:00,first_buy,roi,0.039290000000000005,0.0393,0.03910610410379056,0.038881685813586614,0.039290000000000005,1,0.0393,2412.0,0,False,0.03946399999999943,0.03928571428571449,0.03877839999999976,0.0,0.0,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-05 11:15:00+00:00,0,go_short,False,go_long,0.038840000000000006,go_long,0.038840000000000006,1,0.0,go_long,0.038840000000000006,0,0.038840000000000194,0.03883999999999944,go_long,0.038840000000000006,0.03884042443610236,0.038845999999999735,go_long,0.03884106969532772
299,ARPA/USDT:USDT,2023-02-05 11:30:00+00:00,first_buy,roi,0.03921,0.03934,0.03891112836900969,0.03887506453271085,0.03921,0,0.0393,1024.0,0,False,0.03893199999999943,0.03890571428571448,0.03886319999999974,0.0379175,0.003880114763597478,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-06 06:45:00+00:00,0,go_short,False,go_long,0.038680000000000006,go_long,0.038680000000000006,0,0.0,go_long,0.038680000000000006,0,0.0386100000000002,0.038653999999999425,go_long,0.038680000000000006,0.03861013092298536,0.03843119999999977,go_long,0.03843452722603452
300,ARPA/USDT:USDT,2023-02-06 07:00:00+00:00,first_buy,roi,0.03928,0.03996,0.03874395693483377,0.03851196965373567,0.03928,0,0.03948,2782.0,1,False,0.03889999999999942,0.038714285714285916,0.03848639999999977,0.120365,0.01233595847599438,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-06 13:00:00+00:00,0,go_short,False,go_long,0.0396,go_long,0.0396,0,0.0,go_long,0.0396,0,0.03945000000000022,0.03955199999999941,go_long,0.0396,0.039477893447419636,0.03947559999999975,go_long,0.03932770467262363
301,ARPA/USDT:USDT,2023-02-06 13:15:00+00:00,first_buy,roi,0.03955,0.03955,0.03948898676320123,0.03934417099317002,0.03955,0,0.03955,70.0,0,False,0.03955799999999941,0.03951571428571451,0.039478399999999754,0.0226825,0.002291766387847298,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-06 19:30:00+00:00,0,go_short,False,go_long,0.03996,go_long,0.03996,0,0.0,go_long,0.03996,0,0.039807142857143096,0.03979399999999943,go_long,0.03996,0.03976962375408307,0.03958759999999976,go_long,0.03964387636724945
302,ARPA/USDT:USDT,2023-02-06 19:45:00+00:00,first_buy,roi,0.039950000000000006,0.039950000000000006,0.039761989330377986,0.0396495151548606,0.039720000000000005,1,0.039720000000000005,1417.0,0,False,0.03978799999999943,0.039794285714285955,0.03959439999999976,0.025095,0.0025246656666596244,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-07 02:30:00+00:00,1,go_short,False,go_long,0.039900000000000005,go_long,0.039900000000000005,0,0.0,go_long,0.039900000000000005,0,0.039837142857143105,0.03993599999999944,go_long,0.039900000000000005,0.03971660596450303,0.039580799999999756,go_long,0.03963257748540988
303,ARPA/USDT:USDT,2023-02-07 03:00:00+00:00,first_buy,roi,0.03991,0.03991,0.03977023267280986,0.03967146903755991,0.03991,1,0.03991,3026.0,0,False,0.039953999999999434,0.0399271428571431,0.039603199999999755,0.4794816,0.049846257638465424,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-07 07:15:00+00:00,1,go_short,False,go_long,0.0417,go_long,0.0417,0,0.0,go_long,0.0417,0,0.04137571428571453,0.04169599999999944,go_long,0.0417,0.0411302512454584,0.04048279999999977,go_long,0.04062458166984681
304,ARPA/USDT:USDT,2023-02-07 07:30:00+00:00,first_buy,roi,0.042120000000000005,0.04254,0.041347135669234036,0.04076646450911742,0.042120000000000005,0,0.04254,9355.0,0,False,0.04199799999999944,0.04166285714285739,0.04060079999999977,0.5663037,0.05769951371640322,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-08 06:45:00+00:00,1,go_short,False,go_long,0.045860000000000005,go_long,0.045860000000000005,1,0.0,go_long,0.045860000000000005,1,0.046204285714285996,0.04587199999999947,go_long,0.045860000000000005,0.04646432305787968,0.04707599999999977,go_long,0.04687875851389214
305,ARPA/USDT:USDT,2023-02-08 07:00:00+00:00,first_buy,roi,0.04546,0.04546,0.046279042587436654,0.04675885047582605,0.045180000000000005,1,0.04526,465.0,0,False,0.04575599999999947,0.04591714285714314,0.046997999999999776,0.0,0.0,1,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-19 12:45:00+00:00,0,go_short,False,go_long,0.0453,go_long,0.0453,0,0.0,go_long,0.0453,0,0.04507142857142891,0.04510799999999952,go_long,0.0453,0.044946100724320856,0.04470079999999967,go_long,0.044689927480290936
306,ARPA/USDT:USDT,2023-02-19 13:00:00+00:00,first_buy,roi,0.04535,0.04535,0.04499439292057918,0.04473215507434346,0.04526,1,0.04526,733.0,0,False,0.04516399999999951,0.045111428571428906,0.044730399999999684,0.0,0.0,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-20 10:00:00+00:00,0,go_short,False,go_long,0.045700000000000005,go_long,0.045700000000000005,0,0.0,go_long,0.045700000000000005,0,0.045592857142857456,0.0455839999999995,go_long,0.045700000000000005,0.04552762288334135,0.04532279999999975,go_long,0.045311933198805984
307,ARPA/USDT:USDT,2023-02-20 10:15:00+00:00,first_buy,roi,0.045680000000000005,0.045700000000000005,0.045538757824365755,0.045333271480375914,0.0456,1,0.0456,2431.0,0,False,0.045603999999999506,0.045574285714286025,0.04536119999999975,0.467764,0.04638733182083258,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-21 01:30:00+00:00,0,go_short,False,go_long,0.04832,go_long,0.04832,1,0.0,go_long,0.04832,0,0.048230000000000314,0.04817799999999947,go_long,0.04832,0.04841336164481391,0.048815199999999725,go_long,0.048560308150251794
308,ARPA/USDT:USDT,2023-02-21 01:45:00+00:00,first_buy,roi,0.048060000000000005,0.048100000000000004,0.04835899831484254,0.04852324828727018,0.048010000000000004,0,0.048060000000000005,2213.0,0,False,0.048187999999999474,0.048208571428571746,0.04878479999999972,0.0,0.0,1,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-22 13:00:00+00:00,0,go_short,False,go_long,0.04841,go_long,0.04841,0,0.0,go_long,0.04841,0,0.047682857142857464,0.04795199999999953,go_long,0.04841,0.047530072810157344,0.047213599999999724,go_long,0.047318275429812345
309,ARPA/USDT:USDT,2023-02-22 13:15:00+00:00,first_buy,roi,0.047720000000000005,0.049300000000000004,0.047788523147056214,0.04745840317575217,0.047720000000000005,0,0.049210000000000004,27708.0,0,False,0.04829399999999953,0.04799714285714318,0.04727719999999972,0.0,0.0,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-02-22 23:00:00+00:00,0,go_short,False,go_long,0.048810000000000006,go_long,0.048810000000000006,0,0.0,go_long,0.048810000000000006,0,0.04848142857142892,0.04859799999999953,go_long,0.048810000000000006,0.04851652721248398,0.04825199999999971,go_long,0.048443563385469283
45,ACH/USDT:USDT,2023-11-07 23:30:00+00:00,first_buy,roi,0.02111,0.0212,0.02130953367613008,0.02132993974489006,0.02111,0,0.02119,49901.0,0,False,0.021139999999999805,0.021161428571428085,0.021470000000001058,0.04709093,0.004698088474743981,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-11-12 06:30:00+00:00,1,do_nothing,False,go_long,0.021330000000000002,do_nothing,0.021330000000000002,0,0.0,go_long,0.021330000000000002,0,0.021267142857142343,0.0213139999999998,go_long,0.021330000000000002,0.021263284213181088,0.021167600000001046,go_long,0.021315210727238618
44,ACH/USDT:USDT,2023-11-05 23:15:00+00:00,first_buy,roi,0.018750000000000003,0.018760000000000002,0.018632288954225272,0.01858224214577196,0.0187,1,0.01872,3345.0,0,False,0.01865999999999981,0.01865428571428524,0.01853800000000105,1.26025315,0.12477543843499316,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-11-07 23:15:00+00:00,0,do_nothing,False,go_long,0.021150000000000002,do_nothing,0.021150000000000002,1,0.0,go_long,0.021150000000000002,0,0.0211557142857138,0.021133999999999806,go_long,0.021150000000000002,0.021331267071790096,0.021437200000001058,go_long,0.021341134924481264
313,ARPA/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,roi,0.04488,0.044930000000000005,0.04369399881302263,0.04477949964932999,0.033920000000000006,1,0.034080000000000006,234241.0,0,False,0.04294799999999954,0.04371857142857172,0.0451283999999989,1.72868333,0.17321180855212268,1,go_short,go_long,go_long,go_long,go_long,go_long,2023-08-19 22:00:00+00:00,0,go_short,False,go_long,0.040530000000000004,go_long,0.040530000000000004,0,0.0,go_long,0.040530000000000004,1,0.040518571428571744,0.0405639999999995,go_long,0.040530000000000004,0.04064122948234612,0.04087279999999896,go_long,0.040766553029000556
314,ARPA/USDT:USDT,2023-08-19 22:15:00+00:00,first_buy,roi,0.040600000000000004,0.04061,0.040614886485062104,0.04074458613796348,0.040440000000000004,0,0.040470000000000006,7797.0,0,False,0.0405559999999995,0.04052857142857175,0.04083719999999896,0.05496275,0.00542433609857665,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-08-25 11:30:00+00:00,0,go_short,False,go_long,0.0409,go_long,0.0409,0,0.0,go_long,0.0409,0,0.04073714285714308,0.04077599999999948,go_long,0.0409,0.04065834751842964,0.040412399999998995,go_long,0.040506928745320754
315,ARPA/USDT:USDT,2023-08-25 11:45:00+00:00,first_buy,roi,0.040870000000000004,0.0414,0.040772447900209695,0.04057308217159329,0.04086,0,0.0414,25273.0,0,False,0.040915999999999474,0.040838571428571654,0.040477199999999,0.15459768,0.015551316735463666,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-08-29 22:00:00+00:00,0,go_short,False,go_long,0.041670000000000006,go_long,0.041670000000000006,1,0.0,go_long,0.041670000000000006,0,0.041674285714286004,0.04162599999999948,go_long,0.041670000000000006,0.04168819023920928,0.04172879999999896,go_long,0.04143502895925974
316,ARPA/USDT:USDT,2023-08-29 22:15:00+00:00,first_buy,roi,0.04216,0.042230000000000004,0.041771545587023236,0.041493915703018275,0.04216,0,0.042230000000000004,636.0,0,False,0.041769999999999474,0.04172000000000029,0.04176639999999896,0.68242018,0.06718488268275401,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-09-08 23:30:00+00:00,0,go_short,False,go_long,0.04531,go_long,0.04531,0,0.0,go_long,0.04531,0,0.045250000000000436,0.04527999999999941,go_long,0.04531,0.045227745179775534,0.04517239999999899,go_long,0.045213030408826946
317,ARPA/USDT:USDT,2023-09-09 00:00:00+00:00,first_buy,roi,0.045230000000000006,0.045230000000000006,0.045238799803271244,0.04522093827917262,0.04522,1,0.045230000000000006,234.0,1,False,0.04528999999999941,0.04527714285714329,0.04518639999999899,0.00026444,2.6572232812551463e-05,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-09-10 00:00:00+00:00,1,go_short,False,go_long,0.04565,go_long,0.04565,0,0.0,go_long,0.04565,0,0.04568857142857187,0.04568199999999942,go_long,0.04565,0.045637308993450844,0.04549799999999902,go_long,0.04557304067584309
318,ARPA/USDT:USDT,2023-09-10 00:15:00+00:00,first_buy,roi,0.045610000000000005,0.045610000000000005,0.04559618453291994,0.045558000625780644,0.0453,1,0.04537,3224.0,0,False,0.04561599999999942,0.04563428571428616,0.04550039999999902,0.02908598,0.002916249129541247,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-09-15 02:45:00+00:00,0,go_short,False,go_long,0.04558,go_long,0.04558,0,0.0,go_long,0.04558,0,0.045274285714286176,0.04534599999999945,go_long,0.04558,0.04522545838423732,0.04505599999999901,go_long,0.045099094849265234
287,ARPA/USDT:USDT,2023-01-28 10:15:00+00:00,first_buy,roi,0.037070000000000006,0.037090000000000005,0.037002421862142684,0.03701179305238775,0.037070000000000006,0,0.037090000000000005,1345.0,0,False,0.03697799999999945,0.036938571428571605,0.037102399999999765,0.0,0.0,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-01-29 14:45:00+00:00,1,go_short,False,go_long,0.036930000000000004,go_long,0.036930000000000004,0,0.0,go_long,0.036930000000000004,0,0.03694571428571448,0.036991999999999456,go_long,0.036930000000000004,0.03685536820176455,0.03667319999999973,go_long,0.03673092617798912
209,ARKM/USDT:USDT,2023-10-29 21:15:00+00:00,first_buy,roi,0.3931,0.3945,0.3932020368511669,0.3930947954134028,0.3927,0,0.3945,69.0,0,False,0.39253999999999994,0.39272857142857387,0.3935640000000009,0.8513945,0.08617466626585168,1,go_short,go_short,go_long,go_long,go_long,go_long,2023-11-12 06:30:00+00:00,0,go_short,False,go_long,0.43220000000000003,go_short,0.43220000000000003,0,0.0,go_long,0.43220000000000003,0,0.4279285714285735,0.42875999999999925,go_long,0.43220000000000003,0.4296114438040528,0.4269600000000011,go_long,0.42900263676568895
208,ARKM/USDT:USDT,2023-10-29 06:15:00+00:00,first_buy,roi,0.38880000000000003,0.39630000000000004,0.38707236952469726,0.3850130036275216,0.3884,0,0.3941,28948.0,0,False,0.3896400000000001,0.38868571428571685,0.38295600000000085,-0.00195475,-0.00019855589250607043,0,go_short,go_short,go_long,go_long,go_long,go_long,2023-10-29 21:00:00+00:00,0,go_short,False,go_long,0.3924,go_short,0.3924,0,0.0,go_long,0.3924,0,0.39224285714285967,0.3922799999999999,go_long,0.3924,0.39296604355137904,0.3936120000000009,go_long,0.39298237904647504
207,ARKM/USDT:USDT,2023-10-28 21:30:00+00:00,first_buy,roi,0.38670000000000004,0.3881,0.3862566287739157,0.38554307146055017,0.38620000000000004,0,0.388,6062.0,0,False,0.3865,0.38628571428571695,0.3862120000000009,-0.00099554,-9.86123955961543e-05,0,go_short,go_short,go_long,go_long,go_long,go_long,2023-10-29 06:00:00+00:00,0,go_short,False,go_long,0.3885,go_short,0.3885,0,0.0,go_long,0.3885,1,0.38725714285714546,0.38826000000000005,go_long,0.3885,0.38579461852918767,0.3825400000000008,go_long,0.38428604391772336
105,ADA/USDT:USDT,2022-03-12 23:00:00+00:00,second_buy,roi,0.7934100000000001,0.7941300000000001,0.794059331580814,0.7944845723660406,0.7926500000000001,1,0.7926500000000001,1174.0,0,False,0.7931739999999946,0.7935271428571437,0.795094800000021,0.0236897,0.002992266579188812,1,go_short,go_short,go_long,go_long,go_short,go_short,2022-05-03 07:00:00+00:00,1,go_short,False,go_long,0.7886900000000001,go_short,0.7886900000000001,0,0.0,go_short,0.7886900000000001,0,0.7889271428571429,0.7887839999999914,go_long,0.7886900000000001,0.7883135523774749,0.7862180000000221,go_short,0.7863865883768275
107,ADA/USDT:USDT,2022-05-11 20:00:00+00:00,second_buy,roi,0.52742,0.5321600000000001,0.5451582681729307,0.562671460321325,0.5234500000000001,1,0.52593,6184.0,0,False,0.5340539999999903,0.5409799999999991,0.5665540000000227,0.0642251,0.012188024074730675,1,go_short,go_short,go_long,go_long,go_short,go_short,2022-05-20 22:00:00+00:00,1,go_short,False,go_long,0.5179,go_short,0.5179,0,0.0,go_short,0.5179,0,0.5170542857142851,0.5171979999999908,go_long,0.5179,0.5148693035444907,0.509729600000022,go_short,0.5143723675506792
108,ADA/USDT:USDT,2022-05-20 22:15:00+00:00,second_buy,roi,0.5179900000000001,0.5200100000000001,0.5155724876145691,0.5147477477321103,0.51688,1,0.51944,854.0,1,False,0.5181199999999908,0.5173357142857137,0.510116400000022,0.437251,0.08420166766485614,0,go_short,go_short,go_long,go_long,go_short,go_short,2022-05-29 14:45:00+00:00,1,go_short,False,go_long,0.47361000000000003,go_short,0.47361000000000003,0,0.0,go_short,0.47361000000000003,0,0.4741442857142847,0.47386799999999124,go_long,0.47361000000000003,0.47276459656651837,0.46912680000002227,go_short,0.4700189707173421
109,ADA/USDT:USDT,2022-05-29 15:00:00+00:00,second_buy,roi,0.47361000000000003,0.47509,0.4728515817101309,0.47026423214568713,0.47333000000000003,1,0.47333000000000003,194.0,0,False,0.4735619999999912,0.47411999999999893,0.4694652000000223,0.1034174,0.01095181339352132,0,go_short,go_short,go_long,go_long,go_short,go_short,2022-07-07 09:30:00+00:00,1,go_short,False,go_long,0.4666,go_short,0.4666,0,0.0,go_short,0.4666,0,0.46598285714285537,0.4663699999999903,go_long,0.4666,0.4657367087793704,0.4648264000000213,go_short,0.46496735039473813
110,ADA/USDT:USDT,2022-07-07 09:45:00+00:00,second_buy,roi,0.466,0.46651000000000004,0.46582029204408265,0.4650645836988316,0.46569000000000005,1,0.46628000000000003,4605.0,1,False,0.4664979999999902,0.4662128571428554,0.4649632000000212,0.2075732,0.022278797926421876,0,go_short,go_short,go_long,go_long,go_short,go_short,2022-08-31 11:45:00+00:00,1,go_short,False,go_long,0.45532000000000006,go_short,0.45532000000000006,0,0.0,go_short,0.45532000000000006,0,0.4554085714285691,0.4559999999999923,go_long,0.45532000000000006,0.45541027187509975,0.4563752000000214,go_short,0.45599695907263504
111,ADA/USDT:USDT,2022-08-31 12:00:00+00:00,second_buy,roi,0.45502000000000004,0.45502000000000004,0.45532099927893055,0.45591051765984725,0.45483,0,0.45483,20.0,0,False,0.4556219999999923,0.45562142857142623,0.45610240000002134,0.173733,0.019049105845609447,0,go_short,go_short,go_long,go_long,go_short,go_short,2022-09-01 03:30:00+00:00,1,go_short,False,go_long,0.44851,go_short,0.44851,0,0.0,go_short,0.44851,0,0.4485499999999975,0.4486239999999927,go_long,0.44851,0.4481073054429234,0.4488900000000211,go_short,0.4489445595344335
112,ADA/USDT:USDT,2022-09-01 03:45:00+00:00,second_buy,roi,0.44677000000000006,0.44688000000000005,0.447604643067089,0.44864051808743843,0.44484,1,0.44484,1712.0,1,False,0.4477059999999927,0.44812571428571185,0.44844480000002107,1.0146638,0.11432939502009042,1,go_short,go_short,go_long,go_long,go_short,go_short,2022-11-03 22:00:00+00:00,1,go_short,False,go_long,0.39353000000000005,go_short,0.39353000000000005,1,0.0,go_short,0.39353000000000005,1,0.3936257142857113,0.39356599999999303,go_long,0.39353000000000005,0.3939631275407962,0.3944144000000208,go_short,0.3940817598987494
113,ADA/USDT:USDT,2022-11-03 22:15:00+00:00,second_buy,roi,0.39262,0.39262,0.39353341561144295,0.39386607398032353,0.39117,1,0.39117,2295.0,0,False,0.393157999999993,0.3931571428571399,0.39433480000002086,0.9797448,0.12533553899467403,0,go_short,go_short,go_long,go_long,go_short,go_short,2022-11-13 01:45:00+00:00,0,go_short,False,go_long,0.34024000000000004,go_short,0.34024000000000004,0,0.0,go_short,0.34024000000000004,0,0.34035714285713964,0.3403659999999921,go_long,0.34024000000000004,0.34049286989806765,0.34136640000002083,go_short,0.34125589247857113
114,ADA/USDT:USDT,2022-11-13 02:00:00+00:00,second_buy,roi,0.34151000000000004,0.34152000000000005,0.3404939668368265,0.34119990044312143,0.34045000000000003,0,0.3405,72.0,1,False,0.34034599999999215,0.3405571428571396,0.34121720000002087,0.186104,0.027204399995661425,1,go_short,go_short,go_long,go_long,go_short,go_short,2022-11-13 13:00:00+00:00,0,go_short,False,go_long,0.33241000000000004,go_short,0.33241000000000004,0,0.0,go_short,0.33241000000000004,0,0.33201999999999693,0.3320479999999921,go_long,0.33241000000000004,0.33169453395516707,0.33148200000002076,go_short,0.332871201942191
115,ADA/USDT:USDT,2022-11-13 13:30:00+00:00,second_buy,roi,0.33355,0.33355,0.33206851247677643,0.33288762855126114,0.33352000000000004,0,0.33352000000000004,67.0,0,False,0.33242399999999217,0.33230999999999694,0.33137520000002085,0.039538,0.005944900047702943,0,go_short,go_short,go_long,go_long,go_short,go_short,2022-11-16 22:45:00+00:00,1,go_short,False,go_long,0.328,go_short,0.328,0,0.0,go_short,0.328,0,0.3288742857142824,0.32861999999999214,go_long,0.328,0.32866073054193945,0.3288316000000205,go_short,0.3289666285086949
116,ADA/USDT:USDT,2022-11-16 23:00:00+00:00,second_buy,roi,0.33023,0.33023,0.328874464304718,0.3290468782487916,0.33,0,0.33005,23.0,0,False,0.32880399999999216,0.32890142857142524,0.3288808000000205,0.0203836,0.0030798496609817363,0,go_short,go_short,go_long,go_long,go_short,go_short,2022-11-17 05:45:00+00:00,0,go_short,False,go_long,0.32942000000000005,go_short,0.32942000000000005,0,0.0,go_short,0.32942000000000005,0,0.3288271428571394,0.329519999999992,go_long,0.32942000000000005,0.3295932447865009,0.33087520000002046,go_short,0.3300492598554021
117,ADA/USDT:USDT,2022-11-17 06:00:00+00:00,second_buy,roi,0.32943,0.32957000000000003,0.32958966866550077,0.33001375912537234,0.32943,0,0.32957000000000003,42.0,0,False,0.32960199999999196,0.32927285714285365,0.33075040000002043,0.068506,0.010409328542848078,0,go_short,go_short,go_long,go_long,go_short,go_short,2022-11-17 21:15:00+00:00,0,go_short,False,go_long,0.32517,go_short,0.32517,0,0.0,go_short,0.32517,0,0.3247928571428534,0.324897999999992,go_long,0.32517,0.32488020517240346,0.32466440000002045,go_short,0.3246236546492572
118,ADA/USDT:USDT,2022-11-17 21:30:00+00:00,second_buy,roi,0.32531000000000004,0.32531000000000004,0.3249247889920337,0.32466412467523814,0.32517,0,0.32517,326.0,0,False,0.32497999999999194,0.32484714285713906,0.3247836000000205,0.017166,0.0017650388979469748,0,go_short,go_short,go_long,go_long,go_short,go_short,2022-11-18 19:15:00+00:00,0,go_short,False,go_long,0.32126000000000005,go_short,0.32126000000000005,1,0.0,go_short,0.32126000000000005,1,0.3216657142857104,0.321421999999992,go_long,0.32126000000000005,0.32286102650590204,0.3256232000000204,go_short,0.3248168314707339
104,ADA/USDT:USDT,2022-02-22 03:30:00+00:00,second_buy,roi,0.8155600000000001,0.8294400000000001,0.8457105046449579,0.8642260404243219,0.8124800000000001,1,0.82864,24897.0,0,False,0.8348399999999933,0.8403899999999999,0.8639676000000209,0.3278733,0.03961202856850622,1,go_short,go_short,go_long,go_long,go_short,go_short,2022-03-12 22:45:00+00:00,0,go_short,False,go_long,0.7940800000000001,go_short,0.7940800000000001,1,0.0,go_short,0.7940800000000001,0,0.7940828571428579,0.7936119999999947,go_long,0.7940800000000001,0.7943155736864165,0.795211200000021,go_short,0.7946313381553238
119,ADA/USDT:USDT,2022-11-18 19:30:00+00:00,second_buy,roi,0.32196,0.32329,0.322927022428071,0.32470373284327214,0.32196,0,0.32329,655.0,0,False,0.321743999999992,0.32164571428571037,0.32538560000002037,0.1031328,0.010648598840206712,0,go_short,go_short,go_long,go_long,go_short,go_short,2022-11-20 16:45:00+00:00,1,go_short,False,go_long,0.31754000000000004,go_short,0.31754000000000004,1,0.0,go_short,0.31754000000000004,0,0.3186342857142815,0.318363999999992,go_long,0.31754000000000004,0.31878351798103566,0.31960800000001977,go_short,0.3202175195467735
121,ADA/USDT:USDT,2022-11-21 07:45:00+00:00,second_buy,roi,0.30515000000000003,0.30515000000000003,0.30597305231292926,0.3070477406242353,0.30261000000000005,1,0.30264,2046.0,0,False,0.30547599999999187,0.30604142857142413,0.30586560000001983,0.0016614,0.0001831728635852347,0,go_short,go_short,go_long,go_long,go_short,go_short,2022-11-22 07:30:00+00:00,1,go_short,False,go_long,0.30162,go_short,0.30162,1,0.0,go_short,0.30162,0,0.30289142857142426,0.30248799999999176,go_long,0.30162,0.3033728038292687,0.30476840000001976,go_short,0.3041655011539878
122,ADA/USDT:USDT,2022-11-22 07:45:00+00:00,second_buy,roi,0.30197,0.30198,0.3030539109324581,0.303953241809248,0.30114,0,0.3013,2922.0,0,False,0.30197999999999176,0.30253142857142423,0.30459800000001974,1.2683952,0.14037201380484965,1,go_short,go_short,go_long,go_long,go_short,go_short,2022-12-23 22:45:00+00:00,1,go_short,False,go_long,0.2587,go_short,0.2587,0,0.0,go_short,0.2587,0,0.25894428571428085,0.25899399999999123,go_long,0.2587,0.25903588886277995,0.2592268000000198,go_short,0.25901984454714405
