,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,volume (exit),low (exit),sma-07 (exit),ema-12 (exit),open (exit),mean-grad-hist (exit),sma-05 (exit),close (exit),long_jcrosk (exit),ema-26 (exit),sma-25 (exit),high (exit),short_kdj (exit)
2208,NMR/USDT:USDT,2024-07-11 12:30:00+00:00,first_buy,trailing_stop_loss,13.324,13.374,13.26861148936455,13.213929662965665,13.253,0,13.337,7696.5,1,False,13.314399999999793,13.292714285714185,13.192120000000005,-10.45189177,-0.1739372033929755,5614.3,11.187,11.354999999999901,11.625400805816486,11.297,0,11.305599999999814,11.202,1,11.453117761467857,11.708880000000004,11.306,False
2209,NMR/USDT:USDT,2024-08-06 14:15:00+00:00,first_buy,trailing_stop_loss,11.32,11.648,11.387049752537639,11.413831717604943,11.31,0,11.591,13932.6,0,False,11.35179999999981,11.337571428571328,11.441080000000007,11.78333455,0.19525289916224883,16290.8,13.622,13.92214285714277,14.015629659366645,13.834,1,13.879399999999816,13.684,0,13.950079165169162,14.008920000000028,13.834,False
2211,CTSI/USDT:USDT,2021-12-04 05:15:00+00:00,second_buy,trailing_stop_loss,0.8438,0.858,0.9046223638144483,0.9536298705334584,0.7688,1,0.7899,4061842.0,0,False,0.8753999999999948,0.8900571428571417,0.9651480000000009,0.89502917,0.014732072480869643,1081546.0,0.7538,0.7510714285714253,0.7453187728068573,0.7539,0,0.7520599999999968,0.7643000000000001,0,0.7499050901236519,0.7452720000000025,0.766,False
2212,CTSI/USDT:USDT,2024-01-03 12:00:00+00:00,second_buy,trailing_stop_loss,0.2346,0.2351,0.23313133096568453,0.23120247354480683,0.22640000000000002,1,0.22990000000000002,8466033.0,0,False,0.23317999999999608,0.23404285714285258,0.2310800000000034,2.72490623,0.04460314330624077,13507535.0,0.1855,0.18497142857142396,0.18462189624888997,0.18560000000000001,0,0.18543999999999644,0.1915,0,0.1852326067641413,0.1843760000000036,0.1933,False
2213,CTSI/USDT:USDT,2024-06-07 18:00:00+00:00,second_buy,trailing_stop_loss,0.23870000000000002,0.23900000000000002,0.2407162875186911,0.24167764980877726,0.23390000000000002,1,0.23390000000000002,922411.0,0,False,0.23839999999999795,0.24011428571428076,0.24240800000000312,22.9973662,0.375648015994742,236020.0,0.1458,0.14575714285713784,0.1446594280400659,0.1461,0,0.14583999999999764,0.1463,0,0.14553098613280857,0.14507600000000279,0.1464,False
2204,COTI/USDT:USDT,2024-08-07 01:45:00+00:00,second_buy,trailing_stop_loss,0.07841000000000001,0.07981,0.07880697655343044,0.07872623899599211,0.07839,0,0.07952000000000001,2205771.0,0,False,0.07866599999999328,0.07873714285714783,0.07882280000000191,-13.11476962,-0.21417741424626224,2218083.0,0.09504000000000001,0.0950514285714337,0.09381662371622627,0.09577000000000001,0,0.09533599999999301,0.09559000000000001,0,0.0945878565473745,0.0935680000000017,0.09614,False
1707,ALGO/USDT:USDT,2021-04-18 00:45:00+00:00,second_buy,trailing_stop_loss,1.6347,1.6635,1.6935279827188803,1.705952658737942,1.6149,1,1.6484,3390226.9,1,False,1.6722199999999923,1.6811714285714319,1.7316840000000087,14.97277413,0.2444020776771958,787854.4,1.2,1.185328571428572,1.1786543417334587,1.2031,0,1.1882599999999937,1.2105000000000001,0,1.188223044115603,1.1832800000000079,1.2147000000000001,False
2002,CRV/USDT:USDT,2021-09-14 23:00:00+00:00,second_buy,trailing_stop_loss,2.793,2.8280000000000003,2.786886652530124,2.742054821962259,2.781,1,2.811,1442488.5,0,False,2.8118000000000074,2.814285714285716,2.7383200000000194,1.77304155,0.028952202982733995,2345931.1,2.662,2.6455714285714333,2.6180081967114264,2.692,0,2.6556000000000104,2.716,0,2.6362505576648565,2.6093200000000207,2.734,False
2000,CRV/USDT:USDT,2021-09-07 14:45:00+00:00,second_buy,trailing_stop_loss,2.151,2.22,2.253439217963572,2.2960137172693127,2.147,1,2.177,2312485.3,0,False,2.229600000000009,2.2501428571428534,2.287720000000016,2.28752416,0.037414160596158506,1194373.1,1.998,1.9344285714285683,2.1339611370493423,2.002,0,2.003400000000009,2.054,0,2.0379740646695423,2.165080000000016,2.056,False
1817,SOL/USDT:USDT,2021-06-20 12:00:00+00:00,first_buy,trailing_stop_loss,32.709,32.97,33.52150014003574,34.16297558540279,32.373,1,32.461,165337.0,0,False,32.92779999999991,33.05085714285736,34.48336000000017,-5.2375306,-0.16116735874628993,62145.0,27.519,27.645571428571685,28.23531498153423,27.626,0,27.62140000000003,27.599,0,27.89516495065562,28.403160000000142,27.792,False
1816,SOL/USDT:USDT,2021-05-24 00:15:00+00:00,first_buy,trailing_stop_loss,24.5,25.62,24.507667974251778,24.02263734994916,24.499,0,25.261,210780.0,0,False,24.637799999999956,24.58871428571445,23.68232000000007,20.38149095,0.4030470291812784,119698.0,36.1,36.5547142857145,37.48344674403458,36.308,1,36.40839999999996,36.152,1,36.87560148352954,37.66564000000017,36.554,False
1813,SOL/USDT:USDT,2021-04-10 08:30:00+00:00,first_buy,trailing_stop_loss,27.459,27.5774,27.267303449467093,27.389886164096588,27.4188,0,27.5628,89308.0,0,False,27.212319999999913,27.189899999999913,27.369616000000033,28.86071482,0.523057718308599,90831.0,44.5896,45.517457142857154,45.682430575371065,45.0943,1,45.412279999999896,44.6288,0,45.654314243521846,45.92827600000001,45.2107,False
1812,SOL/USDT:USDT,2021-03-13 04:45:00+00:00,first_buy,trailing_stop_loss,14.0922,14.2202,14.171841895395227,14.280833667250183,14.0831,0,14.2102,57052.0,0,False,14.155759999999976,14.167271428571393,14.258224000000011,32.7339297,0.5752964067584844,163623.0,24.1551,24.872428571428486,24.994728174802777,24.3334,1,24.823819999999923,24.2944,0,24.850693696647525,25.22356000000002,24.5713,False
1811,SOL/USDT:USDT,2021-02-13 21:45:00+00:00,first_buy,trailing_stop_loss,8.7882,8.8043,8.847072332889981,8.918932831638118,8.6801,1,8.7121,112241.0,1,False,8.793900000000013,8.79937142857142,8.951288000000002,38.2758136,0.6271827478377886,72074.0,14.9271,15.057942857142821,15.283708570788155,14.9861,1,15.034179999999974,14.9539,0,15.14020273414388,15.25824000000001,15.0567,False
1810,SOL/USDT:USDT,2021-01-17 23:00:00+00:00,first_buy,trailing_stop_loss,3.9145000000000003,3.9262,3.8766447542051745,3.822229552555338,3.88,0,3.8944,208795.0,0,False,3.8875200000000185,3.874042857142849,3.854967999999996,66.77449283,1.1417678227634582,250853.0,8.9265,9.16502857142856,9.259619867687809,9.0648,1,9.12972000000001,8.9352,0,9.181833897476501,9.305592,9.09,False
1809,SOL/USDT:USDT,2020-12-23 22:15:00+00:00,first_buy,trailing_stop_loss,1.2404,1.2409,1.258984448163471,1.2822272459768649,1.1936,1,1.194,458535.0,1,False,1.237840000000027,1.2495428571428435,1.2821079999999951,113.65227076,1.8646868645676309,399996.0,3.3434,3.4771428571428475,3.521859705107479,3.4311,1,3.478760000000018,3.3841,0,3.5004774748633065,3.557623999999994,3.4333,False
1808,SOL/USDT:USDT,2020-11-26 08:30:00+00:00,first_buy,trailing_stop_loss,1.8093,1.8204,1.868795194385983,1.9481158836971386,1.7676,1,1.7976,286741.0,0,False,1.8388000000000129,1.8541571428571342,1.9262199999999938,-8.19141564,-0.13395853849037628,53336.0,1.514,1.5232428571428454,1.5531204606374378,1.5219,0,1.519520000000028,1.5150000000000001,0,1.5351479660895035,1.5597959999999946,1.5264,False
1807,SOL/USDT:USDT,2020-11-06 07:45:00+00:00,first_buy,trailing_stop_loss,1.6114000000000002,1.6264,1.5901278211122958,1.5561069681780084,1.6057000000000001,0,1.6142,96922.0,0,False,1.608660000000001,1.6022428571428535,1.562427999999995,7.65151886,0.12794402416003953,395015.0,2.009,2.1347714285714194,2.228054972047139,2.0856,1,2.100420000000012,2.0167,1,2.164721383446625,2.235823999999993,2.0914,False
1805,BCH/USDT:USDT,2024-08-30 14:45:00+00:00,first_buy,trailing_stop_loss,323.33,323.86,323.8861625053295,324.20470143670093,320.7,1,321.2,3726.634,1,False,323.1500000000026,323.75285714284286,324.7852000000017,3.44794842,0.0561458652449244,2455.166,338.25,341.07142857141383,341.7846978563682,340.11,1,340.37200000000246,338.58,0,341.1572126044811,341.7612000000021,340.46,False
1804,BCH/USDT:USDT,2024-08-01 04:30:00+00:00,first_buy,trailing_stop_loss,416.3,416.3,415.39439071512027,416.1967438946806,412.67,1,413.76,4844.724,0,False,415.3580000000031,415.4971428571299,415.80280000000226,-13.77177889,-0.22470292595383243,19261.394,321.76,333.8014285714145,335.90195679387733,331.01,1,332.3480000000026,326.97,0,334.1016174969042,336.073200000002,331.02,False
1803,BCH/USDT:USDT,2024-06-28 13:30:00+00:00,first_buy,trailing_stop_loss,401.06,401.33,401.2837609316594,399.15870931640643,398.71,1,399.11,6158.295,0,False,401.3980000000041,402.2499999999879,399.40960000000325,5.81409665,0.09511831081735884,30566.533,437.45,445.6842857142723,447.6604764967617,443.8,1,445.35600000000414,438.02,0,446.53118097704277,450.15600000000234,444.72,False
1802,BCH/USDT:USDT,2024-05-10 15:45:00+00:00,first_buy,trailing_stop_loss,432.47,433.12,439.20472561175285,444.5621258668443,427.84,1,429.41,10490.27,1,False,432.9060000000048,436.02285714284426,447.08320000000293,6.86763473,0.11251818712064585,12625.781,504.34,512.0499999999865,512.5432354500676,510.27,1,510.99800000000596,504.46,0,511.6930915670401,513.6696000000031,512.92,False
1801,BCH/USDT:USDT,2024-04-12 18:30:00+00:00,first_buy,trailing_stop_loss,551.01,551.24,563.8512891338248,575.626148280223,542.17,1,545.52,38977.664,0,False,552.9220000000057,559.0771428571298,577.414000000003,-11.83082683,-0.19343205124215768,22642.35,436.4,445.3228571428443,449.2348561223722,441.97,1,444.38400000000473,437.72,0,446.5510517175926,450.4972000000029,442.96,False
1800,BCH/USDT:USDT,2024-03-04 16:45:00+00:00,first_buy,trailing_stop_loss,450.73,455.48,451.71735289749296,453.77513764113746,449.99,0,453.19,19820.007,0,False,451.0940000000054,451.5457142857038,454.19400000000115,24.15167855,0.3943483153341718,41627.135,644.52,655.1585714285604,663.8490048203273,645.72,1,651.5900000000058,647.38,0,657.3088783566326,663.2008000000014,650.86,False
1799,BCH/USDT:USDT,2024-02-05 01:00:00+00:00,first_buy,trailing_stop_loss,234.79,234.96,235.04606089778048,235.48648084149002,234.51,1,234.72,2823.926,0,False,234.8620000000041,234.91571428570302,235.44760000000107,62.85829574,1.0250768452951926,45532.595,487.0,493.1971428571323,491.93024633664214,487.2,0,490.0720000000054,490.1,0,495.10816283098933,498.8900000000013,494.87,False
1798,BCH/USDT:USDT,2024-01-02 15:15:00+00:00,first_buy,trailing_stop_loss,259.62,259.96,262.0684793809555,263.5172597616833,258.42,1,258.68,8703.281,0,False,261.21400000000443,261.9099999999891,263.84160000000094,-6.15259446,-0.10025660970085731,3230.873,234.65,235.87285714284593,236.19216727945812,235.72,1,235.76800000000406,234.87,0,235.80340250737237,236.10520000000102,235.86,False
1784,BCH/USDT:USDT,2022-05-13 05:15:00+00:00,first_buy,trailing_stop_loss,215.41,218.96,213.94796467592107,208.67308627080587,213.43,1,218.21,10311.64,0,False,217.34200000000342,217.79999999999012,205.83960000000124,-14.65200195,-0.23874903945605305,2236.352,174.59,174.66714285713323,174.55087182479568,174.92,1,174.71000000000382,175.43,0,174.58470164731713,174.46200000000113,175.64,False
1785,BCH/USDT:USDT,2022-06-21 08:45:00+00:00,first_buy,trailing_stop_loss,119.66,120.97,119.99216568006442,119.67887179266513,119.61,0,120.66,29480.554,0,False,119.83800000000392,120.00714285713316,119.45480000000136,1.72150673,0.028059737821983663,3675.388,125.63,126.47142857141901,126.98445085113592,125.89,1,126.25200000000348,125.82,0,126.52241220239904,127.46840000000132,126.22,False
1786,BCH/USDT:USDT,2022-08-09 10:30:00+00:00,first_buy,trailing_stop_loss,138.42,138.59,140.49239028697752,141.7657286845057,137.48,1,137.56,23266.603,0,False,138.92600000000334,139.88714285713357,142.35720000000128,-8.4876975,-0.1382166498235176,103123.919,117.33,123.11428571427648,123.97997757578649,119.65,1,122.35200000000368,117.93,0,123.05141402133742,124.31280000000123,120.44,False
1787,BCH/USDT:USDT,2022-10-26 08:30:00+00:00,first_buy,trailing_stop_loss,114.01,114.58,114.10079240065701,113.76700812822064,114.0,0,114.43,8767.364,0,False,114.31800000000457,114.27285714284803,113.83080000000122,-1.5166589,-0.02470081037452586,4550.886,111.46,111.4799999999908,112.34297367018358,111.9,0,111.5720000000048,111.48,0,111.96906499743058,112.55400000000121,111.91,False
1788,BCH/USDT:USDT,2022-11-29 04:00:00+00:00,first_buy,trailing_stop_loss,111.35,111.4,111.11389626084497,110.66737359619569,110.98,1,111.1,4381.086,0,False,111.40200000000466,111.47142857141935,110.50680000000119,-7.45122245,-0.12136717026945278,11048.641,96.66,96.92714285713353,97.37097503859316,96.74,1,96.83800000000505,96.74,0,97.08590490077532,97.32960000000122,96.94,False
1789,BCH/USDT:USDT,2023-01-08 20:00:00+00:00,first_buy,trailing_stop_loss,101.97,102.05,101.95160034814143,101.95702407115309,101.94,0,101.94,2088.072,0,False,101.95200000000519,101.92285714284783,102.01800000000125,16.10841564,0.2626634524285976,5866.127,130.56,131.46571428570465,131.4674893149171,131.22,1,131.28000000000517,130.72,0,131.36068581568324,131.22360000000108,131.52,False
1818,SOL/USDT:USDT,2021-07-19 13:00:00+00:00,first_buy,trailing_stop_loss,24.427,24.437,24.83811742265621,25.21291835798181,24.1,1,24.119,190253.0,0,False,24.546399999999977,24.711428571428844,25.305440000000154,78.52155072,1.6265055074311106,382420.0,65.132,65.3780000000004,65.59869964020524,65.416,0,65.15680000000017,65.257,0,65.8081359612371,66.40592000000025,66.379,False
1790,BCH/USDT:USDT,2023-02-09 03:00:00+00:00,first_buy,trailing_stop_loss,130.71,130.99,131.02827261327045,131.29952714344174,129.14,1,129.2,12601.984,0,False,130.72200000000515,131.06571428570464,131.17440000000107,-7.02073994,-0.1145092922642348,16508.018,112.81,114.56428571427618,115.87929064132275,113.34,1,113.96800000000515,113.16,0,114.99303397068063,116.44920000000113,113.7,False
1792,BCH/USDT:USDT,2023-05-09 05:00:00+00:00,first_buy,trailing_stop_loss,110.64,111.06,110.77535360875338,110.8677632695537,110.64,0,111.04,6482.984,0,False,110.77200000000558,110.64285714284779,110.95960000000103,-1.709045,-0.02785234589357291,4690.045,109.57,110.18714285713372,110.40951311508479,109.89,1,110.04200000000556,109.65,0,110.25022591476784,110.49760000000106,109.96,False
1793,BCH/USDT:USDT,2023-06-10 04:15:00+00:00,first_buy,trailing_stop_loss,108.12,108.4,108.99199776577528,109.59645828822424,107.89,1,108.29,8315.851,0,False,108.39800000000552,108.48571428570513,109.91680000000105,85.48959791,1.393266866286942,67043.351,259.58,260.35857142856196,264.6871785534976,260.55,1,261.04200000000526,259.82,0,261.6104107673287,265.70640000000117,261.84,False
1794,BCH/USDT:USDT,2023-07-31 13:15:00+00:00,first_buy,trailing_stop_loss,252.64,252.9,252.39719931459814,252.603726162917,251.87,0,252.58,30318.048,0,False,252.47200000000436,252.26142857141832,252.5372000000009,-8.88241778,-0.14516623050918495,46095.381,213.12,215.4014285714189,216.35707841682253,214.66,1,215.02400000000407,213.58,1,215.46908883457115,216.40960000000084,215.6,False
1795,BCH/USDT:USDT,2023-09-21 09:15:00+00:00,first_buy,trailing_stop_loss,212.27,212.73,212.8932357239672,213.2872050770422,210.64,1,212.24,46837.736,0,False,212.52200000000363,212.76999999999003,213.24000000000078,8.53145684,0.13895830364383854,9140.969,245.89,247.40285714284732,247.02614846875758,246.48,1,247.0520000000044,246.03,0,247.33815192204716,247.24400000000082,247.01,False
1796,BCH/USDT:USDT,2023-10-22 22:45:00+00:00,first_buy,trailing_stop_loss,237.47,240.11,239.1040463329782,239.7918775621507,237.42,0,239.79,18600.346,0,False,238.28800000000447,238.46999999999022,240.0492000000008,-5.0203464,-0.08202846467948563,46305.964,225.02,231.48857142856136,230.8412961067582,232.14,1,231.00600000000458,225.12,1,230.78782687222215,231.33280000000082,232.4,False
1797,BCH/USDT:USDT,2023-11-21 22:45:00+00:00,first_buy,trailing_stop_loss,217.49,218.45,222.91978785849292,225.28362594792404,216.33,1,217.29,15467.887,0,False,220.70200000000455,222.48714285713282,225.81080000000074,3.09961384,0.05053178960807399,2712.367,232.3,233.05999999998977,235.5184736057553,232.78,0,232.74800000000488,232.46,0,234.13811725183217,236.3240000000008,232.94,False
1791,BCH/USDT:USDT,2023-03-14 13:00:00+00:00,first_buy,trailing_stop_loss,130.48,132.0,127.99690341569583,127.3094282482871,129.63,0,131.59,41947.49,0,False,128.4920000000049,128.0228571428477,127.00560000000114,0.22834732,0.0037198038143809566,10714.822,131.0,131.7714285714191,132.33631419537005,131.43,1,131.72200000000495,131.21,0,131.95969998829273,132.4396000000011,131.64,False
1783,BCH/USDT:USDT,2022-04-18 04:15:00+00:00,first_buy,trailing_stop_loss,326.63,326.96,326.74854851105675,328.95795027591595,323.85,1,324.87,10667.646,0,False,326.29600000000346,326.38857142856114,328.4016000000015,-21.79914583,-0.35656436816196957,69093.347,213.37,227.01999999999003,230.63622289709232,225.73,1,224.04400000000334,215.67,0,228.90389724948065,230.88200000000126,225.74,False
1819,SOL/USDT:USDT,2021-08-16 20:00:00+00:00,first_buy,trailing_stop_loss,65.256,65.263,65.39303812104677,65.41435151870856,63.1,1,63.11,876366.0,1,False,64.79680000000016,64.91771428571468,66.41452000000025,90.62793162,1.4345739130385229,1491905.0,170.0,179.1322857142864,180.7585649367228,170.218,1,177.43979999999993,172.67,0,179.2805393369026,181.44628000000029,174.971,False
1821,SOL/USDT:USDT,2022-06-10 12:30:00+00:00,first_buy,trailing_stop_loss,39.46,39.69,39.45532220945864,39.653626092484956,39.35,1,39.52,171276.0,0,False,39.39599999999731,39.384285714286115,39.75200000000024,-3.07916588,-0.07785598051657278,171034.0,36.66,36.897142857142974,37.02635126570575,36.71,1,36.87199999999736,36.81,0,36.903392657468174,37.016800000000174,36.83,False
1853,XRP/USDT:USDT,2021-02-24 01:45:00+00:00,second_buy,trailing_stop_loss,0.486,0.49560000000000004,0.4758574243919433,0.47150682758017964,0.481,0,0.4932,28526398.5,0,False,0.48061999999999594,0.4757999999999996,0.467907999999999,-3.20297936,-0.05227828743152602,48009770.0,0.5234,0.523157142857143,0.5167316294429829,0.5271,0,0.5241399999999936,0.5294,0,0.5223824777882421,0.5201439999999992,0.5323,False
1852,XRP/USDT:USDT,2021-02-22 12:15:00+00:00,second_buy,trailing_stop_loss,0.5851000000000001,0.5895,0.5701578131595346,0.5699489379745571,0.5545,0,0.5634,125783521.4,0,False,0.5709999999999955,0.567457142857142,0.5805399999999991,8.08162806,0.13197377297268453,21625779.0,0.4776,0.4734142857142854,0.469771373786594,0.4783,0,0.473939999999996,0.486,0,0.47270422882684204,0.466863999999999,0.4888,False
1851,XRP/USDT:USDT,2021-02-13 03:45:00+00:00,second_buy,trailing_stop_loss,0.6399,0.6419,0.6312036476175027,0.6184713836123001,0.6366,1,0.6386000000000001,15393811.1,0,False,0.6399999999999955,0.6396571428571433,0.6162319999999992,2.6694079,0.04359305631656192,197873923.5,0.5446,0.5378999999999993,0.5379348211128036,0.5492,0,0.5431399999999955,0.5916,0,0.5409497830697148,0.5360679999999989,0.5966,False
1850,XRP/USDT:USDT,2021-02-10 07:30:00+00:00,second_buy,trailing_stop_loss,0.4939,0.49670000000000003,0.48919370151054375,0.48635339720518167,0.491,0,0.4929,20317511.3,0,False,0.49131999999999626,0.49035714285714327,0.48803199999999897,-14.08366663,-0.22991698182347525,56930273.8,0.6005,0.5976142857142861,0.5882830011327795,0.6032000000000001,0,0.6007199999999956,0.6107,0,0.5938948540775216,0.5858799999999993,0.6117,False
1849,XRP/USDT:USDT,2021-02-02 17:00:00+00:00,second_buy,trailing_stop_loss,0.3744,0.384,0.3816605008990879,0.38300062685471725,0.3739,0,0.3826,61120021.0,0,False,0.37743999999999645,0.3800714285714288,0.3877199999999993,-15.57018909,-0.254192912225278,28342678.3,0.4849,0.4830142857142862,0.47651357928220306,0.4862,0,0.48349999999999627,0.4889,0,0.48048504904883815,0.475267999999999,0.4912,False
1848,XRP/USDT:USDT,2021-01-30 16:15:00+00:00,second_buy,trailing_stop_loss,0.38230000000000003,0.4292,0.3598264067565224,0.34025494636014003,0.38230000000000003,0,0.41540000000000005,642039556.6,0,False,0.37341999999999703,0.3678571428571434,0.3358599999999993,-12.83209394,-0.20949766768829073,230708212.5,0.4626,0.4629714285714291,0.4436095911979106,0.4671,0,0.4704599999999971,0.4914,0,0.45848925248697525,0.43673199999999923,0.4979,False
1847,XRP/USDT:USDT,2021-01-29 12:00:00+00:00,second_buy,trailing_stop_loss,0.2857,0.2863,0.2841676948346753,0.2819940484247809,0.28400000000000003,1,0.2846,11152362.7,0,False,0.28569999999999707,0.28502857142857224,0.2835439999999992,-21.65850736,-0.3535329268318334,262837309.5,0.3582,0.35864285714285765,0.33424334206895123,0.35860000000000003,0,0.35981999999999703,0.3824,0,0.34972211707589007,0.3316119999999993,0.3839,False
1846,XRP/USDT:USDT,2021-01-11 03:30:00+00:00,second_buy,trailing_stop_loss,0.2917,0.2942,0.30007575178653645,0.305964001208303,0.2826,1,0.2853,73320652.7,0,False,0.29603999999999775,0.2982571428571425,0.308039999999999,-5.07389949,-0.082791631350376,206320787.2,0.2856,0.27878571428571514,0.27226901828754846,0.293,0,0.285179999999997,0.30860000000000004,0,0.27840132617046853,0.27069999999999905,0.3126,False
1845,XRP/USDT:USDT,2021-01-04 10:15:00+00:00,second_buy,trailing_stop_loss,0.23140000000000002,0.2335,0.23331415718198772,0.235007936858692,0.2215,1,0.22190000000000001,49654510.0,1,False,0.22933999999999766,0.23111428571428544,0.23752799999999916,-20.92261054,-0.34137889257638476,210515280.0,0.2755,0.2686142857142856,0.2600960554708653,0.27790000000000004,0,0.2718999999999978,0.2892,0,0.26704562860649417,0.2581319999999991,0.2934,False
1844,XRP/USDT:USDT,2020-12-27 05:15:00+00:00,second_buy,trailing_stop_loss,0.2947,0.2972,0.29669079436629453,0.29716318598306934,0.29410000000000003,1,0.296,8969714.5,0,False,0.2960399999999982,0.2965571428571415,0.2960439999999992,12.49746765,0.20397412128945183,654376730.8,0.19210000000000002,0.18814285714285622,0.19570694878098505,0.1922,0,0.19087999999999822,0.21860000000000002,0,0.1915966503589232,0.19316399999999923,0.2255,False
1843,XRP/USDT:USDT,2020-12-16 18:45:00+00:00,second_buy,trailing_stop_loss,0.5161,0.5188,0.5136968745449225,0.502229692990185,0.5157,1,0.5158,14962659.2,0,False,0.5145199999999982,0.5162285714285691,0.5022999999999989,27.65133757,0.45132299710292817,83316853.9,0.2639,0.2669428571428555,0.2759142199011784,0.2692,0,0.26863999999999844,0.26780000000000004,0,0.26709439313441913,0.2724599999999991,0.2701,False
1842,XRP/USDT:USDT,2020-11-22 11:45:00+00:00,second_buy,trailing_stop_loss,0.44770000000000004,0.4506,0.4495164483665817,0.4472426326321923,0.4257,1,0.43570000000000003,102805278.1,0,False,0.4481600000000001,0.45235714285714257,0.4439799999999998,-20.85337852,-0.3402676983480862,88156920.8,0.5625,0.5493142857142855,0.5381793235122747,0.5672,0,0.5529600000000001,0.5733,0,0.5481260305116534,0.5409639999999997,0.5798,False
1841,XRP/USDT:USDT,2020-11-07 00:15:00+00:00,second_buy,trailing_stop_loss,0.25880000000000003,0.2611,0.25825695846834806,0.25765986444980576,0.2587,0,0.261,8904016.4,0,False,0.25935999999999987,0.25907142857142895,0.25726799999999966,-17.4819641,-0.28530958773234794,18655940.6,0.3341,0.331485714285714,0.32544925299270994,0.3362,0,0.3335199999999999,0.33680000000000004,0,0.3296821642016406,0.32464799999999966,0.3375,False
1840,XRP/USDT:USDT,2020-08-01 22:45:00+00:00,second_buy,trailing_stop_loss,0.2904,0.2963,0.2910408202694861,0.2871684983096451,0.2901,0,0.29510000000000003,25127874.1,0,False,0.29050000000000054,0.2915857142857144,0.2887000000000002,10.97353923,0.1791037698005683,17690903.7,0.2529,0.2531857142857148,0.2516601564803585,0.2533,0,0.25344000000000105,0.25680000000000003,0,0.2526450089774267,0.25143999999999966,0.2569,False
1839,XRP/USDT:USDT,2020-07-25 17:15:00+00:00,second_buy,trailing_stop_loss,0.2116,0.2127,0.2092532985391345,0.20847787515357244,0.2111,0,0.2114,12748819.5,1,False,0.21010000000000076,0.2095428571428573,0.20814400000000016,-21.09057268,-0.344128382480558,22566167.3,0.27490000000000003,0.2733714285714285,0.2696849675027528,0.275,0,0.27574000000000065,0.2797,0,0.27208232794895776,0.2689440000000001,0.2798,False
1838,XRP/USDT:USDT,2020-06-02 15:00:00+00:00,second_buy,trailing_stop_loss,0.2132,0.21330000000000002,0.21196905966970317,0.2125057482265333,0.1529,1,0.20140000000000002,48218634.4,0,False,0.21147999999999983,0.21224285714285726,0.21310800000000057,-2.31747519,-0.03781466349123087,14605115.6,0.2102,0.20911428571428586,0.20824410516585823,0.2102,0,0.20950000000000077,0.21150000000000002,0,0.20886298918261348,0.20798800000000014,0.2119,False
1837,XRP/USDT:USDT,2020-04-30 03:45:00+00:00,second_buy,trailing_stop_loss,0.23140000000000002,0.2338,0.229369573477819,0.22808621923480213,0.2306,0,0.2325,13344281.4,1,False,0.2304000000000011,0.22968571428571435,0.2276680000000007,12.0862721,0.19725550425901783,3804799.1,0.213,0.21402857142857154,0.21339420808465595,0.2144,1,0.21397999999999984,0.21330000000000002,1,0.21389070688237646,0.21350400000000053,0.2144,False
1822,SOL/USDT:USDT,2022-07-16 16:00:00+00:00,first_buy,trailing_stop_loss,37.87,38.0,37.49905631553208,37.235440920271834,37.81,0,37.92,274077.0,0,False,37.74399999999732,37.6000000000001,37.10440000000018,6.23552382,0.16427464465913832,271691.0,44.64,45.0785714285714,45.78278249914417,44.96,0,44.88599999999725,44.67,1,45.31797113376692,45.848800000000395,45.02,False
1824,SOL/USDT:USDT,2022-11-26 14:30:00+00:00,first_buy,trailing_stop_loss,14.536,14.57,14.599447947742634,14.567438878679901,14.517,0,14.555,201102.0,0,False,14.57739999999728,14.594428571428349,14.587040000000334,-13.13387327,-0.22536503808798555,152433.0,11.114,11.15085714285689,11.181435944425385,11.133,1,11.136599999997264,11.122,0,11.15874300428671,11.183960000000344,11.149,False
1825,SOL/USDT:USDT,2023-01-09 00:45:00+00:00,first_buy,trailing_stop_loss,14.69,14.859,14.219921754892674,13.968062143168062,14.641,0,14.723,1436010.0,0,False,14.523999999997262,14.332428571428268,13.843080000000322,31.67790405,0.5373973949226971,171548.0,23.227,23.366999999999795,23.441861151188636,23.284,1,23.355399999997285,23.26,0,23.390561976869524,23.48860000000031,23.313,False
1826,SOL/USDT:USDT,2023-04-12 02:00:00+00:00,first_buy,trailing_stop_loss,23.063,23.155,23.222179616849857,23.219322559828456,22.938,1,23.093,996547.0,0,False,23.219199999997258,23.285285714285433,23.233600000000333,-6.06480954,-0.1311872247793779,993970.0,20.25,20.98128571428538,21.107370906942638,20.935,1,20.929399999997223,20.419,0,21.000016240181594,21.150600000000303,21.044,False
1827,SOL/USDT:USDT,2023-06-10 04:15:00+00:00,first_buy,trailing_stop_loss,16.279,16.464,16.60432058389366,16.9380793434256,16.225,1,16.403,979649.0,0,False,16.412199999997235,16.39299999999965,16.968600000000446,12.98899553,0.26369199761201223,173208.0,21.3,21.328142857142506,21.301509741774872,21.336,1,21.333799999997172,21.314,0,21.290718185778847,21.26588000000043,21.359,False
