,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,imit-enter-short (exit),ema-12 (exit),high (exit),short-bid-rl (exit),sma-25 (exit),open (exit),mean-grad-hist (exit),imit-exit-short (exit),ema-26 (exit),short_kdj (exit),long_jcrosk (exit),nlp-enter-short (exit),nlp-enter-long (exit),nlp-exit-short (exit),sma-05 (exit),sma-07 (exit),low (exit),volume (exit),long-bid-rl (exit),sma-compare (exit),close (exit)
320,ALGO/USDT:USDT,2020-09-12 10:45:00+00:00,second_buy,trailing_stop_loss,0.40390000000000004,20.4621,0.40191508692669414,0.40211866289729264,0.402,0,0.402,1643.0,1,False,0.40226000000000023,0.40194285714285405,0.4018720000000017,1.080956,0.13408154126865404,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-09-28 14:30:00+00:00,go_short,0.3338300073200802,0.34500000000000003,do_nothing,0.33202400000000154,0.3436,0,go_short,0.3382067800876988,False,0,go_short,go_short,go_short,0.3399199999999992,0.33954285714285354,0.3423,1994.0,do_nothing,0,0.34500000000000003
461,ADA/USDT:USDT,2021-01-20 04:30:00+00:00,first_buy,trailing_stop_loss,0.352,0.35729000000000005,0.3624450125237984,0.36641395890979456,0.34878000000000003,0,0.35711000000000004,2446.0,0,False,0.3582839999999995,0.36121285714285484,0.368099600000001,9.2562438,1.2954241690057442,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2021-02-13 11:00:00+00:00,go_short,0.9181377912577099,0.9165900000000001,go_short,0.9181048000000012,0.9,1,go_short,0.9113809254883217,False,0,go_short,go_short,go_short,0.9056779999999998,0.9105357142857127,0.8952300000000001,2902.0,go_short,1,0.8952300000000001
462,ADA/USDT:USDT,2021-02-13 11:15:00+00:00,first_buy,trailing_stop_loss,0.8939,0.8955200000000001,0.9013161677208876,0.9127912882015833,0.8107300000000001,1,0.84596,16917.0,0,False,0.8917719999999998,0.8992742857142841,0.9144804000000012,2.0747798,0.24490820173304337,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2021-03-12 13:00:00+00:00,go_short,1.0915081663786061,1.07429,go_short,1.090336400000002,1.07429,1,go_short,1.0834699183488585,False,0,go_short,go_short,go_short,1.0744079999999947,1.0804342857142832,1.07,173.0,go_short,1,1.07001
463,ADA/USDT:USDT,2021-03-12 13:15:00+00:00,first_buy,trailing_stop_loss,1.07,1.07,1.0790160847567265,1.088768302202413,1.0475,1,1.05452,2819.0,0,False,1.0703959999999948,1.0745014285714263,1.088445600000002,1.1531756,0.1084318715808494,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2021-04-07 11:15:00+00:00,go_short,1.239064324879793,1.21471,go_short,1.2473876000000026,1.2049400000000001,1,go_short,1.225838292233417,False,0,go_short,go_short,go_short,1.217613999999993,1.221991428571425,1.20118,8905.0,go_short,1,1.20503
464,ADA/USDT:USDT,2021-04-07 11:30:00+00:00,first_buy,trailing_stop_loss,1.20895,1.21278,1.219360093428276,1.2349654859998083,1.175,1,1.18373,9240.0,0,False,1.207471999999993,1.2148642857142824,1.2436168000000025,3.9347243,0.3329290577802016,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2021-05-06 18:30:00+00:00,go_short,1.6256583398272408,1.6390600000000002,go_short,1.636637600000006,1.6360800000000002,1,go_short,1.633443441520402,False,0,go_short,go_short,go_short,1.6331759999999924,1.633660000000009,1.61684,1291.0,go_short,1,1.61684
466,ADA/USDT:USDT,2021-05-23 12:30:00+00:00,first_buy,trailing_stop_loss,1.2474,1.25783,1.2766115700172223,1.3213472570654232,1.19843,1,1.19902,3353.0,0,False,1.2621419999999903,1.2688171428571542,1.3225320000000038,1.4358453,0.11956712171771314,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2021-06-20 10:45:00+00:00,go_short,1.3893161237463874,1.36296,go_short,1.3958896000000072,1.36138,1,go_short,1.3816633247793937,False,0,go_short,go_short,go_short,1.372931999999983,1.3776457142857172,1.3519999999999999,2427.0,go_short,1,1.36237
467,ADA/USDT:USDT,2021-06-21 21:45:00+00:00,first_buy,trailing_stop_loss,1.2380200000000001,1.2426,1.256626306793006,1.268188153832834,1.21826,1,1.21826,2837.0,0,False,1.2525579999999825,1.2567428571428612,1.2668340000000073,-1.2917046,-0.10588795774163308,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2021-07-20 02:15:00+00:00,go_short,1.1179934197336592,1.10166,go_short,1.1208756000000109,1.09296,1,go_short,1.1105145497162234,False,0,go_short,go_short,go_short,1.0990979999999744,1.1058542857142846,1.09296,1928.0,go_short,1,1.09902
468,ADA/USDT:USDT,2021-07-20 02:30:00+00:00,first_buy,trailing_stop_loss,1.09865,1.10144,1.1068569266829582,1.11567835160524,1.08506,1,1.08674,5029.0,1,False,1.0960999999999745,1.099989999999999,1.1194048000000107,9.2186817,0.8461244386659893,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2021-08-17 19:15:00+00:00,go_short,2.063289270446074,2.06073,go_short,2.0619096000000128,2.06059,1,go_short,2.05492116171053,False,0,go_short,go_short,go_short,2.056339999999971,2.056458571428572,2.02051,7115.0,go_short,1,2.02439
469,ADA/USDT:USDT,2022-01-08 18:00:00+00:00,first_buy,trailing_stop_loss,1.1777,1.18411,1.198509477414637,1.2126118283601133,1.1510500000000001,1,1.15447,24496.0,0,False,1.1862459999999906,1.1927157142857026,1.2186252000000237,0.3318553,0.0287165345330564,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2022-02-08 08:15:00+00:00,go_short,1.2289875547062885,1.23692,go_short,1.2342012000000222,1.23113,1,go_short,1.228431550498874,False,1,go_short,go_short,go_short,1.2237699999999938,1.2244414285714231,1.19063,30582.0,go_short,1,1.2001
470,ADA/USDT:USDT,2022-02-08 15:15:00+00:00,first_buy,trailing_stop_loss,1.17433,1.17433,1.1765569454552942,1.1849666773697982,1.15346,1,1.15625,19381.0,0,False,1.1744579999999933,1.1761757142857086,1.181159200000022,-3.6457983,-0.31500273681327623,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2022-03-07 19:30:00+00:00,go_short,0.8230955673794127,0.81218,go_short,0.8296504000000217,0.81218,1,go_short,0.8183796317566681,False,1,go_short,go_short,go_short,0.8110679999999929,0.8135314285714277,0.80576,4254.0,go_short,1,0.8064300000000001
471,ADA/USDT:USDT,2022-03-07 19:45:00+00:00,first_buy,trailing_stop_loss,0.80625,0.80625,0.8142704576402576,0.8207677475735303,0.79,1,0.7916700000000001,27561.0,0,False,0.8069099999999929,0.8086114285714278,0.8280324000000217,3.4848742,0.44008100409475737,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2022-04-06 00:15:00+00:00,go_short,1.1829147704143965,1.17156,go_short,1.1856180000000236,1.16987,1,go_short,1.1757743513140764,False,0,go_short,go_short,go_short,1.1690559999999899,1.1736428571428583,1.1457600000000001,10014.0,go_short,1,1.14934
491,ADA/USDT:USDT,2023-10-24 06:30:00+00:00,first_buy,trailing_stop_loss,0.28072,0.28081,0.28170069309873164,0.2810725974617027,0.27726,1,0.27745000000000003,67283.0,0,False,0.28100399999998815,0.28153999999999674,0.28285080000002194,2.47472088,0.2971917043971571,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-11-21 18:00:00+00:00,go_short,0.37442956057542237,0.36970000000000003,go_short,0.3742640000000229,0.36660000000000004,1,go_short,0.37215282897696766,False,0,go_short,go_short,go_short,0.3721599999999879,0.3721857142857103,0.36410000000000003,87890.0,go_short,1,0.3678
531,APT/USDT:USDT,2024-08-01 16:00:00+00:00,first_buy,trailing_stop_loss,6.208,6.225,6.275776330698266,6.312339507745362,6.183,1,6.2,42824.0,0,False,6.220799999999749,6.243428571428511,6.331759999999929,0.80509288,0.08651055086679481,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-08-27 22:30:00+00:00,go_short,7.1602997138688576,6.917,go_short,7.265559999999928,6.85,1,go_short,7.068124515794377,False,1,go_short,go_short,go_short,6.9603999999997,7.006285714285672,6.793,105844.0,go_short,1,6.797
492,ADA/USDT:USDT,2023-11-21 18:15:00+00:00,first_buy,trailing_stop_loss,0.3675,0.3675,0.3706216245189726,0.37352366719946517,0.36010000000000003,1,0.3622,122153.0,0,False,0.3700399999999879,0.3706571428571389,0.37360800000002287,3.86145178,0.532816876493672,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-12-18 09:15:00+00:00,go_short,0.5724393783666665,0.5679000000000001,go_short,0.5724760000000226,0.5673,1,go_short,0.5693212118444952,False,1,go_short,go_short,go_short,0.5658799999999883,0.5672571428571372,0.5615,16621.0,go_short,1,0.5616
494,ADA/USDT:USDT,2024-01-12 22:30:00+00:00,first_buy,trailing_stop_loss,0.548,0.5491,0.5526470616812572,0.5583888701922732,0.5263,1,0.5332,41041.0,0,False,0.5476999999999883,0.5519142857142836,0.5568200000000225,-0.0442968,-0.008291652136508796,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-02-13 14:15:00+00:00,go_short,0.552554090099211,0.547,go_short,0.5542640000000224,0.5457000000000001,1,go_short,0.5495475885495412,False,0,go_short,go_short,go_short,0.5469399999999879,0.5485714285714266,0.5382,21001.0,go_short,1,0.5406000000000001
515,APT/USDT:USDT,2023-05-21 15:45:00+00:00,first_buy,trailing_stop_loss,8.3,8.3,8.275935807849772,8.306146494559158,8.124,1,8.151,63391.0,0,False,8.261599999999897,8.274285714285682,8.309679999999991,-2.88708548,-0.3220340410800651,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-06-10 04:15:00+00:00,go_short,7.168415574006007,6.9879999999999995,go_short,7.2143200000000025,6.914,1,go_short,7.046529805073108,False,0,go_short,go_short,go_short,6.967199999999911,6.968428571428545,6.904,22849.0,go_short,1,6.962
516,APT/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,trailing_stop_loss,6.961,6.961,6.854909835061861,7.067125531487044,5.327,1,5.801,2860221.0,0,False,6.719799999999911,6.801714285714259,7.149960000000002,1.99461728,0.22911632233467347,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-07-06 14:15:00+00:00,go_short,7.439322531497764,7.3629999999999995,go_short,7.484999999999998,7.348,1,go_short,7.389258679815914,False,0,go_short,go_short,go_short,7.346399999999922,7.348142857142825,7.166,154942.0,go_short,1,7.268
517,APT/USDT:USDT,2023-07-06 14:30:00+00:00,first_buy,trailing_stop_loss,7.266,7.266,7.348757344459619,7.416113455090522,7.117,1,7.126,77861.0,0,False,7.293999999999921,7.315857142857111,7.470359999999999,0.60299845,0.06507254317630992,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-08-09 12:30:00+00:00,go_short,6.719636062184209,6.723,go_short,6.716480000000001,6.721,0,go_short,6.728433913170045,False,0,go_short,go_short,go_short,6.7245999999998975,6.732142857142848,6.721,665.0,go_short,0,6.723
518,APT/USDT:USDT,2023-08-09 12:45:00+00:00,first_buy,trailing_stop_loss,6.727,7.923,6.883751772682346,6.795070427948342,6.727,0,7.7379999999999995,3825741.0,0,False,6.929199999999898,6.873428571428562,6.759200000000001,-2.72649647,-0.31991692474779154,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-09-10 00:15:00+00:00,go_short,5.480659174807767,5.474,go_short,5.480519999999987,5.473,1,go_short,5.478265609534991,False,0,go_short,go_short,go_short,5.474399999999881,5.477857142857155,5.452,21516.0,go_short,1,5.456
519,APT/USDT:USDT,2023-09-10 00:30:00+00:00,first_buy,trailing_stop_loss,5.458,5.468,5.4665324388373,5.474832569266451,5.292,1,5.402,691428.0,0,False,5.457399999999882,5.465857142857155,5.477479999999986,-0.83349925,-0.09635560352441488,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-10-09 09:45:00+00:00,go_short,5.167869689964406,5.121,go_short,5.180839999999988,5.12,1,go_short,5.1470548843205535,False,0,go_short,go_short,go_short,5.120999999999886,5.134571428571478,5.085,52522.0,go_short,1,5.096
520,APT/USDT:USDT,2023-10-09 10:00:00+00:00,first_buy,trailing_stop_loss,5.093,5.093,5.119507979040469,5.153064527744821,4.86,1,4.968,850963.0,0,False,5.087799999999886,5.105142857142907,5.171359999999988,3.90595902,0.436970252753361,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-11-07 09:30:00+00:00,go_short,7.343817454474608,7.268,go_short,7.350119999999988,7.244,1,go_short,7.308907812708412,False,0,go_short,go_short,go_short,7.286799999999891,7.299571428571463,7.22,45010.0,go_short,1,7.241
514,APT/USDT:USDT,2023-04-19 08:15:00+00:00,first_buy,trailing_stop_loss,12.416,12.416,12.400772549592629,12.488760333597986,11.514,1,11.908,1358004.0,1,False,12.342999999999886,12.36999999999999,12.525760000000009,-2.6104254,-0.3133002850195925,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-21 15:30:00+00:00,go_short,8.318558214123891,8.302,go_short,8.319479999999992,8.289,1,go_short,8.298651409277003,False,0,go_short,go_short,go_short,8.294799999999897,8.29342857142854,8.286,1192.0,go_short,0,8.302
521,APT/USDT:USDT,2023-11-07 09:45:00+00:00,first_buy,trailing_stop_loss,7.241,7.241,7.287845072291733,7.331090235624637,7.103,1,7.172,1078183.0,0,False,7.257199999999891,7.27971428571432,7.3394799999999885,-0.37248694,-0.04324301877641719,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-12-04 11:00:00+00:00,go_short,7.5257931446992945,7.551,go_short,7.543319999999989,7.519,1,go_short,7.540354547369622,False,0,go_short,go_short,go_short,7.513199999999907,7.53400000000004,7.487,51817.0,go_short,1,7.49
523,APT/USDT:USDT,2024-01-03 12:00:00+00:00,first_buy,trailing_stop_loss,9.922,9.926,9.993910787548403,10.07396578127763,9.606,1,9.729,219697.0,0,False,9.909999999999886,9.968428571428587,10.102559999999974,-1.1658528,-0.11971303442163755,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-02-01 01:15:00+00:00,go_short,8.896714874679878,8.798,go_short,8.921719999999954,8.798,1,go_short,8.851356886547201,False,0,go_short,go_short,go_short,8.83979999999985,8.840714285714336,8.706,9141.0,go_short,1,8.72
524,APT/USDT:USDT,2024-02-01 01:30:00+00:00,first_buy,trailing_stop_loss,8.722,8.722,8.823148134770708,8.879773032110998,8.586,1,8.668,42291.0,0,False,8.78839999999985,8.815714285714337,8.903159999999955,2.86400893,0.2999358208463794,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-02-28 15:15:00+00:00,go_short,11.50195276372522,11.715,go_short,11.626999999999951,11.645,1,go_short,11.739499377438245,False,0,go_short,go_short,go_short,11.694599999999832,11.810285714285788,11.473,138072.0,go_short,0,11.541
525,APT/USDT:USDT,2024-02-28 15:30:00+00:00,first_buy,trailing_stop_loss,11.528,11.600999999999999,11.682807165524668,11.492252559004832,11.324,1,11.371,157740.0,0,False,11.588799999999832,11.70228571428579,11.67587999999995,4.49134802,0.4932351111205214,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-03-27 15:00:00+00:00,go_short,18.076522635915232,17.8,go_short,18.063999999999915,17.8,1,go_short,17.936560346323073,False,0,go_short,go_short,go_short,17.78919999999984,17.872142857142837,17.686,17719.0,go_short,1,17.734
527,APT/USDT:USDT,2024-04-12 17:30:00+00:00,first_buy,trailing_stop_loss,11.181,11.198,11.153596034755232,11.382337222138846,10.123,1,10.495,1129301.0,0,False,11.041199999999781,11.092142857142822,11.450159999999936,-2.18335744,-0.23061463335514149,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-05-13 02:15:00+00:00,go_short,8.34251410010497,8.268,go_short,8.349199999999932,8.255,1,go_short,8.30532840104965,False,0,go_short,go_short,go_short,8.257599999999737,8.293142857142778,8.231,7003.0,go_short,1,8.231
528,APT/USDT:USDT,2024-05-13 02:30:00+00:00,first_buy,trailing_stop_loss,8.233,8.237,8.283585570118934,8.329290833430527,8.134,1,8.164,37208.0,0,False,8.225999999999738,8.261285714285634,8.340319999999933,0.0917507,0.010207815860817765,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-06-07 18:00:00+00:00,go_short,9.243782788620756,9.201,go_short,9.275679999999936,9.17,1,go_short,9.223518869777369,False,0,go_short,go_short,go_short,9.163399999999752,9.201999999999927,9.053,41593.0,go_short,1,9.068
529,APT/USDT:USDT,2024-06-07 18:15:00+00:00,first_buy,trailing_stop_loss,9.047,9.051,9.03036212058085,9.149280359834034,7.896,1,7.968,1172051.0,0,False,8.912799999999754,9.00885714285707,9.223999999999934,-2.1480739,-0.22559269711407973,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-07-04 08:30:00+00:00,go_short,6.38078655975367,6.291,go_short,6.370719999999929,6.284,0,go_short,6.328827362865175,False,0,go_short,go_short,go_short,6.290599999999759,6.302857142857087,6.273,12837.0,go_short,1,6.274
522,APT/USDT:USDT,2023-12-04 11:15:00+00:00,first_buy,trailing_stop_loss,7.499,7.5,7.482761540081988,7.499141800647495,6.851,1,7.166,724293.0,0,False,7.448399999999907,7.473142857142897,7.530679999999989,2.87277312,0.3332756429746397,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-01-03 11:45:00+00:00,go_short,10.10156304377984,9.954,go_short,10.120439999999974,9.878,1,go_short,10.042076385284476,False,0,go_short,go_short,go_short,9.979199999999885,10.030285714285728,9.874,106136.0,go_short,1,9.909
513,APT/USDT:USDT,2023-03-20 17:00:00+00:00,first_buy,trailing_stop_loss,12.48,12.508,12.540514766849565,12.615366968058384,12.202,1,12.262,398334.0,0,False,12.480999999999884,12.530571428571449,12.63588000000001,-0.0087766,-0.001021403777662442,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-04-19 08:00:00+00:00,go_short,12.535221160285825,12.459,go_short,12.555640000000007,12.458,1,go_short,12.49036755860947,False,0,go_short,go_short,go_short,12.441599999999887,12.452857142857132,12.378,59442.0,go_short,1,12.412
512,APT/USDT:USDT,2023-02-22 02:45:00+00:00,first_buy,trailing_stop_loss,12.95,13.097,13.18571621653573,13.281869365827355,12.843,0,13.088,380650.0,0,False,13.079599999999909,13.141285714285768,13.282279999999997,-0.5847646,-0.06373479888066721,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-03-20 16:45:00+00:00,go_short,12.643636325503055,12.563,go_short,12.65456000000001,12.516,1,go_short,12.591153815367667,False,0,go_short,go_short,go_short,12.560399999999884,12.580000000000021,12.441,168998.0,go_short,1,12.482
511,APT/USDT:USDT,2023-01-26 16:15:00+00:00,first_buy,trailing_stop_loss,18.027,18.052,18.422063363480966,18.485266056134876,17.503,1,17.741,2941484.0,0,False,18.25659999999998,18.363428571428578,18.417119999999993,-2.45032,-0.275738904857463,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-02-22 02:30:00+00:00,go_short,13.297378915093542,13.049,go_short,13.298359999999995,12.975,1,go_short,13.203482801360407,False,0,go_short,go_short,go_short,13.12399999999991,13.176571428571483,12.953,157289.0,go_short,1,12.953
495,ADA/USDT:USDT,2024-02-13 14:30:00+00:00,first_buy,trailing_stop_loss,0.5404,0.544,0.5480941133880733,0.5516315649066769,0.5339,1,0.5401,63016.0,0,False,0.5443399999999878,0.5467285714285695,0.5535080000000224,0.60145386,0.11128968456992164,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-03-05 19:45:00+00:00,go_short,0.7364758753298388,0.7108,go_short,0.742040000000021,0.7101000000000001,1,go_short,0.7216355348925916,False,0,go_short,go_short,go_short,0.7132199999999874,0.7177999999999946,0.6834,136032.0,go_short,1,0.6934
496,ADA/USDT:USDT,2024-03-05 20:00:00+00:00,first_buy,trailing_stop_loss,0.6934,0.6948000000000001,0.7078454526014236,0.7287369216017027,0.5458000000000001,1,0.632,666658.0,0,False,0.6937799999999874,0.7036428571428518,0.736236000000021,-0.65019072,-0.102483619252316,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-04-02 08:45:00+00:00,go_short,0.5994261924067719,0.596,go_short,0.5963760000000218,0.5947,1,go_short,0.596162079076207,False,0,go_short,go_short,go_short,0.5950399999999881,0.596171428571423,0.5911000000000001,2616.0,go_short,1,0.5917
497,ADA/USDT:USDT,2024-04-02 09:00:00+00:00,first_buy,trailing_stop_loss,0.5919,0.5919,0.5945832976798675,0.5984242522284925,0.5842,1,0.5859,12806.0,0,False,0.5927999999999881,0.5943285714285659,0.5960280000000219,-1.64991475,-0.2807949716382425,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-04-30 12:00:00+00:00,go_short,0.44287843986384673,0.433,go_short,0.44469200000002185,0.432,0,go_short,0.43742577070936883,False,0,go_short,go_short,go_short,0.43369999999998593,0.4351714285714218,0.4313,9504.0,go_short,1,0.4315
498,ADA/USDT:USDT,2024-04-30 12:15:00+00:00,first_buy,trailing_stop_loss,0.4313,0.43360000000000004,0.4363756521386967,0.4419689257998581,0.425,0,0.43060000000000004,25027.0,0,False,0.432199999999986,0.43379999999999325,0.4437520000000218,0.31145233,0.03609526552333977,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-06-06 20:00:00+00:00,go_short,0.4580371300539899,0.4546,go_short,0.4588000000000219,0.4545,1,go_short,0.45695879940262946,False,0,go_short,go_short,go_short,0.45597999999998845,0.456499999999994,0.45370000000000005,10880.0,go_short,1,0.4539
499,ADA/USDT:USDT,2024-06-06 20:15:00+00:00,first_buy,trailing_stop_loss,0.4539,0.4539,0.45630359949453264,0.4576417870870277,0.4505,1,0.45270000000000005,21587.0,0,False,0.4548999999999885,0.4557428571428512,0.45849200000002194,-1.52537467,-0.16823259209326774,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-07-04 13:00:00+00:00,go_short,0.3907885112779571,0.3856,go_short,0.3912960000000222,0.3855,1,go_short,0.3881216372447869,False,1,go_short,go_short,go_short,0.386039999999989,0.38735714285713596,0.37970000000000004,37665.0,go_short,1,0.3804
500,ADA/USDT:USDT,2024-07-04 13:15:00+00:00,first_buy,trailing_stop_loss,0.3805,0.3814,0.3869336930532812,0.3900189919240344,0.3779,1,0.3804,29778.0,0,False,0.38425999999998905,0.3858857142857074,0.39082400000002215,-0.21734959,-0.02856254374407492,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-08-01 16:15:00+00:00,go_short,0.38550960415312796,0.3788,go_short,0.3876000000000227,0.377,0,go_short,0.3829008686224314,False,0,go_short,go_short,go_short,0.37853999999998605,0.380142857142849,0.37270000000000003,52580.0,go_short,1,0.3781
501,ADA/USDT:USDT,2024-08-01 16:30:00+00:00,first_buy,trailing_stop_loss,0.3781,0.3781,0.38133150421898043,0.3845607445862296,0.3698,1,0.37270000000000003,63273.0,0,False,0.3774599999999861,0.3781285714285633,0.3870520000000227,-0.74149417,-0.09932333287522346,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-08-30 16:15:00+00:00,go_short,0.34857081924570776,0.3416,go_short,0.3498080000000229,0.3395,0,go_short,0.34501713099803577,False,0,go_short,go_short,go_short,0.3420599999999852,0.34291428571427734,0.3381,18771.0,go_short,1,0.3415
502,ADA/USDT:USDT,2024-08-30 16:30:00+00:00,first_buy,trailing_stop_loss,0.34190000000000004,0.342,0.34422988007526106,0.3479285363386183,0.337,0,0.33990000000000004,14645.0,0,False,0.3410599999999852,0.3420999999999916,0.3490720000000229,0.75623541,0.1110999897161662,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-09-30 15:45:00+00:00,go_short,0.38431619333972583,0.382,go_short,0.3838000000000231,0.382,1,go_short,0.38290134714122037,False,0,go_short,go_short,go_short,0.3817399999999845,0.38218571428570547,0.3803,2689.0,go_short,1,0.38120000000000004
503,ADA/USDT:USDT,2024-09-30 16:00:00+00:00,first_buy,trailing_stop_loss,0.38070000000000004,0.3819,0.3822088321964172,0.3838779567960424,0.37820000000000004,1,0.3784,10974.0,1,False,0.3807599999999845,0.381457142857134,0.3834840000000231,-0.78441993,-0.10362817954328137,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-10-31 18:00:00+00:00,go_short,0.34974508864257614,0.3442,go_short,0.35130800000002343,0.34340000000000004,0,go_short,0.34657866758491696,False,1,go_short,go_short,go_short,0.34493999999998515,0.3451142857142778,0.343,261.0,go_short,1,0.3438
504,ADA/USDT:USDT,2024-10-31 18:15:00+00:00,first_buy,trailing_stop_loss,0.3436,0.3436,0.34570502641800666,0.34908989689127423,0.3403,1,0.34090000000000004,19047.0,0,False,0.34403999999998514,0.34447142857142066,0.3506000000000234,12.29410389,1.7992707395153924,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-11-24 12:30:00+00:00,go_short,1.041624947133738,1.0192,go_short,1.046480000000024,1.019,1,go_short,1.0283676142205354,False,1,go_short,go_short,go_short,1.017279999999984,1.0202714285714216,1.0058,51266.0,go_short,1,1.0107
505,ADA/USDT:USDT,2024-11-24 12:45:00+00:00,first_buy,trailing_stop_loss,1.0109,1.0112,1.0171264428019915,1.035230506605313,0.9393,1,0.9553,576132.0,0,False,1.003939999999984,1.0087714285714218,1.042516000000024,-0.3809882,-0.0398041824312479,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-12-19 02:00:00+00:00,go_short,0.981694807439921,0.963,go_short,0.9781320000000231,0.9584,1,go_short,0.9684927513999982,False,0,go_short,go_short,go_short,0.9632199999999876,0.9659857142857089,0.9421,47007.0,go_short,1,0.9482
507,APT/USDT:USDT,2022-10-19 08:00:00+00:00,first_buy,trailing_stop_loss,7.461,7.594,7.587305670065456,7.486957264957265,7.427,0,7.572,2445077.0,0,False,7.604599999999998,7.643,7.398040000000001,-2.1573002,-0.258985165528457,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2022-11-08 18:00:00+00:00,go_short,6.26669314561376,6.24,go_short,6.23292,6.223,1,go_short,6.272451962806142,False,0,go_short,go_short,go_short,6.263599999999984,6.352857142857159,6.059,931697.0,go_short,0,6.078
508,APT/USDT:USDT,2022-11-08 18:15:00+00:00,first_buy,trailing_stop_loss,6.075,6.178,6.177151660835966,6.221234394086815,5.25,1,5.6530000000000005,6001761.0,0,False,6.108199999999985,6.223428571428587,6.21164,-1.080864,-0.1275662136906156,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2022-12-06 18:00:00+00:00,go_short,5.132123967548017,5.099,go_short,5.136879999999986,5.093,1,go_short,5.108650939154319,False,0,go_short,go_short,go_short,5.095599999999971,5.1010000000000195,5.09,14232.0,go_short,1,5.092
509,APT/USDT:USDT,2022-12-06 18:15:00+00:00,first_buy,trailing_stop_loss,5.094,5.094,5.082396948515193,5.117744414396312,4.83,1,4.938,742282.0,0,False,5.06039999999997,5.074285714285734,5.126439999999986,-2.564046,-0.2878913520224465,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-01-02 07:00:00+00:00,go_short,3.4948042786931928,3.51,go_short,3.4879599999999833,3.501,0,go_short,3.497694322213465,False,0,go_short,go_short,go_short,3.5023999999999775,3.4980000000000087,3.499,7367.0,go_short,0,3.5060000000000002
