,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),imit-enter-short (exit),mean-grad-hist (exit),short_kdj (exit),nlp-enter-long (exit),imit-exit-short (exit),high (exit),short-large-rl (exit),sma-05 (exit),sma-25 (exit),sma-compare (exit),long-large-rl (exit),long-bid-rl (exit),long-small-rl (exit),short-bid-rl (exit),sma-07 (exit),close (exit),ema-12 (exit),volume (exit),nlp-enter-short (exit),short-small-rl (exit),ema-26 (exit),nlp-exit-short (exit),open (exit),long_jcrosk (exit),low (exit)
922,ATOM/USDT:USDT,2020-03-14 18:15:00+00:00,second_buy,short-exit-profit,1.888,1.957,1.8492694025659304,1.8172731009795329,1.888,0,1.944,99069.46,0,False,1.8799999999999861,1.8662857142857068,1.8031999999999915,9.23281793,0.15065636633923038,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.728,go_long,1.7645999999999868,1.8483999999999923,1,go_long,go_long,go_long,go_long,1.785428571428564,1.6400000000000001,1.8409229593981005,231781.19,go_short,go_long,1.7952311314719678,go_short,1.728,0,1.593
643,BAL/USDT:USDT,2020-09-03 23:30:00+00:00,second_buy,short-exit-profit,24.63,24.63,24.661347021505172,25.157404251845925,22.05,1,22.05,22986.9,0,False,24.26539999999998,24.625000000000004,25.117600000000024,8.33957541,0.14016154208214895,1,go_short,go_short,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_short,go_short,go_short,go_short,1,False,go_short,go_short,18.872,go_long,18.61819999999999,19.271680000000025,1,go_long,do_nothing,go_long,do_nothing,18.774999999999995,18.214,19.467629801549926,10560.6,go_short,go_long,18.975360034504305,go_short,18.508,0,18.131
683,LTC/USDT:USDT,2020-05-09 01:45:00+00:00,second_buy,short-exit-profit,48.38,48.61,48.19150731632397,48.06222683722209,48.36,0,48.46,20911.032,0,False,48.311999999999884,48.20714285714274,48.06600000000025,9.66337669,0.15776108182706616,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,45.79,do_nothing,45.599999999999866,47.27000000000024,1,do_nothing,go_long,go_long,go_long,46.06142857142846,40.83,46.94982628358795,419061.093,go_short,go_long,46.13379931064931,go_short,45.78,0,39.0
925,ATOM/USDT:USDT,2020-03-20 06:45:00+00:00,second_buy,short-exit-profit,2.274,2.32,2.2411236242827335,2.197189007965053,2.2720000000000002,0,2.32,51624.7,0,False,2.274799999999985,2.2621428571428495,2.191919999999991,9.34427481,0.1525024576539977,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,2.026,go_long,2.0271999999999855,2.1573999999999915,1,go_long,go_long,go_long,go_long,2.027857142857134,1.9649999999999999,2.1342157796683003,82734.41,go_short,go_long,2.068614803341692,go_short,2.026,1,1.9540000000000002
566,SXP/USDT:USDT,2020-09-15 14:00:00+00:00,second_buy,short-exit-profit,1.7653,1.7664,1.776346551234346,1.7859352832480735,1.741,1,1.7432,266631.4,0,False,1.7660799999999899,1.7748285714285792,1.7807640000000047,8.79300238,0.14385248506829934,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,1.5376,do_nothing,1.5140199999999893,1.6189160000000051,1,do_nothing,go_long,go_long,go_long,1.538471428571437,1.4903,1.6061845335986737,577004.9,go_short,go_long,1.5613631448501628,go_short,1.5352000000000001,0,1.4845000000000002
872,QTUM/USDT:USDT,2020-03-13 16:00:00+00:00,second_buy,short-exit-profit,1.064,1.152,1.1876802206373867,1.1938513463720912,1.061,1,1.137,22029.9,0,False,1.1460000000000083,1.1855714285714318,1.2181200000000016,9.40163977,0.153400861635498,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.0,go_long,0.9948000000000071,1.062600000000002,1,go_long,go_long,go_long,go_long,0.999857142857146,0.9580000000000001,1.0602000742698674,21236.8,go_short,go_long,1.0193285796714437,go_short,1.0,1,0.9540000000000001
83,LINK/USDT:USDT,2020-11-24 05:15:00+00:00,second_buy,short-exit-profit,16.224,16.413,15.895574172341394,15.701815482252137,16.177,0,16.188,1065678.19,1,False,16.02560000000015,15.950571428571408,15.686800000000028,8.85699438,0.1448891569076617,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,14.101,do_nothing,14.165800000000127,14.356880000000025,1,do_nothing,go_long,go_long,go_long,14.2222857142857,13.895,14.414509356562066,466359.94,go_short,go_long,14.23070350434375,go_short,14.082,1,13.822
567,SXP/USDT:USDT,2020-09-18 02:15:00+00:00,second_buy,short-exit-profit,1.4831,1.4916,1.4922920967282036,1.4948507272900986,1.4804,0,1.4904,59901.7,0,False,1.4835799999999901,1.4838428571428657,1.5062560000000056,8.75925009,0.14320586287165557,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.319,do_nothing,1.3107199999999912,1.3516840000000048,1,do_nothing,go_long,go_long,go_long,1.3150857142857215,1.2770000000000001,1.3591662544001306,649549.9,go_short,go_long,1.3209633904627234,go_short,1.319,0,1.2696
570,SXP/USDT:USDT,2020-10-01 16:15:00+00:00,second_buy,short-exit-profit,1.6188,1.6188,1.6558095830530295,1.6841944868451475,1.55,1,1.5578,2241490.3,0,False,1.640979999999993,1.6490428571428606,1.6966320000000044,8.61226874,0.14052941895989016,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.3326,do_nothing,1.3360999999999916,1.3436560000000037,1,do_nothing,go_long,go_long,go_long,1.3406428571428577,1.3271,1.347321402715768,150147.7,go_short,go_long,1.3409705688253377,go_short,1.3287,0,1.3235000000000001
571,SXP/USDT:USDT,2020-10-05 03:45:00+00:00,second_buy,short-exit-profit,1.3797000000000001,1.3833,1.3869632882507574,1.3755983102809715,1.379,1,1.38,62256.1,0,False,1.3926999999999916,1.4013142857142842,1.372016000000003,9.14260221,0.14934109895229905,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.1868,do_nothing,1.1990399999999923,1.2309600000000025,1,do_nothing,go_long,go_long,go_long,1.2058142857142846,1.1692,1.2279235385985012,1543069.6,go_short,go_long,1.208708669059799,go_short,1.1867,0,1.149
72,LINK/USDT:USDT,2020-09-28 02:15:00+00:00,second_buy,short-exit-profit,10.852,10.866,10.832616805630192,10.785014418068979,10.781,1,10.787,158723.96,0,False,10.84020000000008,10.879142857142861,10.797359999999996,9.32506393,0.15236232035803338,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,9.287,do_nothing,9.261000000000081,9.469,1,do_nothing,go_long,go_long,go_long,9.287142857142873,9.122,9.41980758225394,690138.14,go_short,go_long,9.318553846341981,go_short,9.275,0,9.108
931,ATOM/USDT:USDT,2020-04-09 09:45:00+00:00,second_buy,short-exit-profit,2.523,2.567,2.4860772604261063,2.466037968478987,2.5220000000000002,0,2.541,90642.37,0,False,2.5075999999999867,2.4944285714285632,2.455159999999987,8.65039017,0.1411654046661955,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,2.202,go_long,2.199599999999984,2.2037199999999846,0,go_long,go_long,go_long,go_long,2.197999999999987,2.175,2.205419768953942,63874.32,go_short,go_long,2.2007274024110073,go_short,2.2,0,2.172
673,LTC/USDT:USDT,2020-03-15 22:00:00+00:00,second_buy,short-exit-profit,37.1,38.77,36.52075386339745,36.21164986626997,36.99,0,38.58,66907.002,0,False,36.76599999999998,36.46571428571417,36.099200000000096,8.74809759,0.14281250633092876,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,33.34,do_nothing,33.73999999999997,35.408800000000085,1,do_nothing,go_long,go_long,go_long,34.19285714285704,32.98,35.159863591177185,12761.152,go_short,go_long,34.480777996050215,go_short,33.17,0,32.85
69,LINK/USDT:USDT,2020-09-15 23:15:00+00:00,second_buy,short-exit-profit,10.987,11.003,11.134541601259958,11.25671767952307,10.728,1,10.906,908379.08,0,False,11.065400000000094,11.132285714285743,11.245840000000012,9.55668925,0.1560774523133876,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,9.402,do_nothing,9.383800000000099,9.638080000000004,1,do_nothing,go_long,go_long,go_long,9.442000000000018,9.182,9.602532565209405,670551.87,go_short,go_long,9.497496237727306,go_short,9.402,0,9.15
568,SXP/USDT:USDT,2020-09-21 14:45:00+00:00,second_buy,short-exit-profit,1.2772000000000001,1.2891,1.3094613303915352,1.3507983837038247,1.2096,1,1.2462,2101242.8,0,False,1.2958599999999911,1.3045428571428643,1.3422480000000048,9.39643677,0.15339112607233887,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,0,False,go_short,go_short,1.0742,do_nothing,1.078659999999991,1.145292000000004,1,do_nothing,go_long,go_long,go_long,1.0854142857142914,1.052,1.1319869763161061,509355.4,go_short,go_long,1.0976277960682206,go_short,1.0742,0,1.052
68,LINK/USDT:USDT,2020-09-10 13:45:00+00:00,second_buy,short-exit-profit,13.011,13.154,12.925280434609624,12.841755766361477,13.004,0,13.144,335103.53,0,False,13.038600000000084,13.007857142857159,12.76124000000001,8.8742227,0.14502783635683258,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,11.466,do_nothing,11.420800000000094,11.584840000000007,1,do_nothing,go_long,go_long,go_long,11.435000000000027,11.235,11.57544161709883,629402.03,go_short,go_long,11.456476944751147,go_short,11.453,1,11.212
554,SXP/USDT:USDT,2020-08-13 08:30:00+00:00,second_buy,short-exit-profit,4.4268,4.492,4.29874553756844,4.133002702272912,4.3353,1,4.3773,722034.8,0,False,4.458859999999999,4.3997714285714355,4.067332000000002,8.56865405,0.14000442807001306,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,3.9513,do_nothing,3.916179999999996,4.001704000000002,1,do_nothing,go_long,go_long,go_long,3.9317000000000033,3.8200000000000003,3.998720701225802,805455.3,go_short,go_long,3.955447812305753,go_short,3.9296,0,3.754
642,BAL/USDT:USDT,2020-09-02 16:45:00+00:00,second_buy,short-exit-profit,31.454,31.548000000000002,32.18647956719236,32.768748694554425,30.3,1,30.873,10337.8,0,False,31.8024,31.973714285714305,32.61732000000002,10.45356165,0.17839985535182357,1,go_short,go_short,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_short,go_short,go_short,go_short,1,False,go_short,go_short,26.575,go_long,27.112399999999987,29.21748000000002,1,go_long,do_nothing,go_long,do_nothing,27.443714285714293,25.06,28.951416942366922,17738.8,go_short,go_long,27.899495211246094,go_short,26.567,1,24.8
911,ATOM/USDT:USDT,2020-02-26 01:15:00+00:00,second_buy,short-exit-profit,4.021,4.049,4.056028143167528,4.078165842356113,4.0,1,4.003,31894.61,0,False,4.039999999999999,4.044857142857142,4.070639999999992,9.63746867,0.15732413218828745,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,3.5140000000000002,go_long,3.5125999999999946,3.643279999999992,1,go_long,go_long,go_long,go_long,3.556428571428571,3.368,3.6176345253509474,118686.7,go_short,go_long,3.568923496605436,go_short,3.513,0,3.367
100,LINK/USDT:USDT,2021-01-23 06:45:00+00:00,second_buy,short-exit-profit,24.138,24.15,23.29224431128393,22.79861389862871,23.82,1,23.903,673130.7,0,False,23.758200000000205,23.55442857142857,22.598040000000047,8.98707175,0.14698996073681703,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,20.747,do_nothing,20.852400000000237,21.397320000000033,1,do_nothing,go_long,go_long,go_long,21.013857142857148,20.459,21.37819478566984,721178.34,go_short,go_long,21.089933378562176,go_short,20.746,0,20.35
601,EOS/USDT:USDT,2020-03-12 11:15:00+00:00,second_buy,short-exit-profit,2.029,2.252,2.4363637526846325,2.595824717316724,1.9,1,2.195,1952374.0,0,False,2.3108000000000124,2.3974285714285544,2.6433599999999915,12.01667873,0.19650704981388536,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.9220000000000002,do_nothing,1.9820000000000106,2.140599999999992,1,do_nothing,go_long,go_long,go_long,2.0355714285714113,1.7610000000000001,2.1154993557736783,1461056.5,go_short,go_long,2.0410801266402068,go_short,1.884,0,1.661
913,ATOM/USDT:USDT,2020-03-02 13:15:00+00:00,second_buy,short-exit-profit,3.542,3.642,3.54942888194685,3.523851801983645,3.539,0,3.634,124510.09,0,False,3.5533999999999857,3.554142857142853,3.5225999999999926,9.26868101,0.15129791730384173,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,3.196,go_long,3.2145999999999857,3.395959999999992,1,go_long,go_long,go_long,go_long,3.238142857142848,3.11,3.361085668707473,320894.45,go_short,go_long,3.281180789039377,go_short,3.196,1,3.05
546,SXP/USDT:USDT,2020-07-25 20:45:00+00:00,second_buy,short-exit-profit,2.1841,2.1891,2.2054937346331602,2.202202008987129,2.153,1,2.1648,517525.1,0,False,2.196659999999997,2.2044857142857155,2.209875999999998,9.38061515,0.1531795864929146,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.892,do_nothing,1.8963599999999978,1.9592759999999987,1,do_nothing,go_long,go_long,go_long,1.9119142857142861,1.8424,1.9479228605990562,698640.7,go_short,go_long,1.9196676498420058,go_short,1.8825,0,1.834
547,SXP/USDT:USDT,2020-07-27 03:00:00+00:00,second_buy,short-exit-profit,1.7465000000000002,1.7468,1.802967330276339,1.8664967754771875,1.7147000000000001,0,1.7365,371798.7,0,False,1.7361199999999966,1.7501000000000009,1.9027479999999992,8.66862773,0.1416480388718545,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.5243,do_nothing,1.5148399999999973,1.6035879999999993,1,do_nothing,go_long,go_long,go_long,1.5272714285714293,1.4899,1.5950771269758623,711669.8,go_short,go_long,1.5523962825286877,go_short,1.5163,0,1.4809
966,IOTA/USDT:USDT,2020-02-26 08:45:00+00:00,second_buy,short-exit-profit,0.2296,0.2328,0.23423725075586463,0.23635667951405337,0.2286,1,0.23220000000000002,118820.4,0,False,0.23252000000000023,0.23330000000000026,0.23535200000000064,8.91588103,0.1455127432126951,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.2024,go_short,0.20202000000000112,0.20819600000000046,1,go_short,go_long,go_long,go_long,0.20315714285714298,0.1991,0.20750962676508633,47193.7,go_short,go_long,0.20427893631859045,go_short,0.2013,0,0.1985
915,ATOM/USDT:USDT,2020-03-11 23:00:00+00:00,second_buy,short-exit-profit,2.991,3.026,2.929150734405555,2.9156888878402962,2.987,0,3.013,57697.14,0,False,2.9511999999999876,2.9457142857142773,2.874119999999992,8.98451434,0.1466529666946788,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,2.642,go_long,2.6351999999999878,2.739799999999992,1,go_long,go_long,go_long,go_long,2.6597142857142786,2.568,2.7422600614637798,72280.61,go_short,go_long,2.679519598179636,go_short,2.626,1,2.564
23,LINK/USDT:USDT,2020-03-16 06:00:00+00:00,second_buy,short-exit-profit,1.915,1.919,1.9625306798485211,2.0061054634859055,1.8130000000000002,1,1.876,1155899.86,0,False,1.9310000000000127,1.9489999999999925,2.0050799999999986,9.00931923,0.14700966933953377,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.706,do_nothing,1.7016000000000129,1.8075999999999988,1,do_nothing,go_long,go_long,go_long,1.7177142857142784,1.596,1.802018886697522,2577168.02,go_short,go_long,1.7268366577091303,go_short,1.703,0,1.561
93,LINK/USDT:USDT,2021-01-06 17:15:00+00:00,second_buy,short-exit-profit,16.725,16.885,16.562322167755926,16.129062221139748,16.655,1,16.832,417143.36,0,False,16.86500000000017,16.70871428571426,16.102360000000026,9.86052259,0.16111981128320998,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,14.834,do_nothing,15.003000000000167,15.838360000000023,1,do_nothing,go_long,go_long,go_long,15.162285714285689,14.204,15.696812776273582,1510338.01,go_short,go_long,15.299637357144084,go_short,14.803,1,14.14
916,ATOM/USDT:USDT,2020-03-12 08:00:00+00:00,second_buy,short-exit-profit,2.568,2.573,2.6591319676904615,2.7277963532072036,2.542,1,2.547,50143.86,0,False,2.607799999999988,2.632285714285707,2.7263199999999914,12.39349187,0.20227526110073749,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,2.367,go_long,2.3591999999999884,2.5751199999999916,1,go_long,go_long,go_long,go_long,2.397857142857135,2.013,2.5451337848900795,604426.47,go_short,go_long,2.4223010499137656,go_short,2.367,0,2.003
917,ATOM/USDT:USDT,2020-03-12 11:00:00+00:00,second_buy,short-exit-profit,2.028,2.226,2.3437931960808784,2.498234986009333,1.6219999999999999,1,1.912,551925.99,0,False,2.2437999999999882,2.314428571428564,2.5425199999999917,10.88276544,0.17757478618471062,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.7730000000000001,go_long,1.7799999999999891,1.9771199999999916,1,go_long,go_long,go_long,go_long,1.8275714285714206,1.56,1.932111182806563,297054.12,go_short,go_long,1.840947929661119,go_short,1.6560000000000001,0,1.5030000000000001
88,LINK/USDT:USDT,2020-12-17 16:30:00+00:00,second_buy,short-exit-profit,14.48,14.489,14.14580199320915,14.017722761441213,14.365,0,14.411,543157.33,0,False,14.216000000000196,14.1575714285714,14.071760000000035,9.04050982,0.14773524521374706,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,12.624,do_nothing,12.659800000000184,13.016840000000037,1,do_nothing,go_long,go_long,go_long,12.700428571428548,12.342,12.94607847401445,1566614.68,go_short,go_long,12.795195701240457,go_short,12.624,0,12.123
918,ATOM/USDT:USDT,2020-03-13 00:00:00+00:00,second_buy,short-exit-profit,1.562,1.6520000000000001,1.8037251712517162,1.907436280376447,1.476,1,1.599,352864.05,0,False,1.715399999999989,1.7737142857142776,1.9566799999999915,11.08996833,0.18096422469026144,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.498,go_long,1.481399999999989,1.762439999999992,1,go_long,go_long,go_long,go_long,1.4998571428571348,1.315,1.7193742273203998,221288.81,go_short,go_long,1.5690448381642492,go_short,1.4969999999999999,0,1.294
94,LINK/USDT:USDT,2021-01-09 03:45:00+00:00,second_buy,short-exit-profit,15.658,15.814,15.487766205052473,15.375376243606732,15.65,0,15.79,255030.58,0,False,15.611600000000147,15.546999999999985,15.318360000000023,10.67245597,0.17435324014229292,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,13.999,do_nothing,13.907000000000144,14.483920000000019,1,do_nothing,go_long,go_long,go_long,14.023142857142853,13.142,14.371316494833996,1485372.08,go_short,go_long,14.09878709662559,go_short,13.85,0,13.114
910,ATOM/USDT:USDT,2020-02-21 01:15:00+00:00,second_buy,short-exit-profit,4.531,4.6530000000000005,4.4920267235981175,4.448310580018282,4.527,0,4.647,116013.69,0,False,4.508999999999993,4.494571428571424,4.467759999999994,8.67415328,0.14156946509465207,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,4.057,go_long,4.049599999999999,4.074679999999992,1,go_long,go_long,go_long,go_long,4.06042857142857,4.021,4.0841791097446025,22488.57,go_short,go_long,4.065669623743442,go_short,4.056,1,4.014
670,LTC/USDT:USDT,2020-03-13 00:45:00+00:00,second_buy,short-exit-profit,29.23,30.96,31.033712469031148,32.41886186054376,28.42,1,28.66,103859.673,0,False,29.575999999999954,30.26285714285703,32.83280000000009,9.62725104,0.15714565139852496,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,25.99,do_nothing,27.01799999999995,31.006800000000084,1,do_nothing,go_long,go_long,go_long,27.4542857142856,24.23,30.42918978438906,75451.573,go_short,go_long,28.340505591861888,go_short,24.93,0,23.83
27,LINK/USDT:USDT,2020-03-20 08:30:00+00:00,second_buy,short-exit-profit,2.424,2.529,2.3386358320195995,2.302578213307711,2.421,0,2.434,1675758.24,1,False,2.3766000000000154,2.353428571428562,2.2818799999999997,8.59831532,0.14031847939893916,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,2.129,do_nothing,2.1200000000000174,2.182799999999999,1,do_nothing,go_long,go_long,go_long,2.1281428571428487,2.091,2.174255266756099,391495.26,go_short,go_long,2.1387506704708232,go_short,2.119,0,2.072
50,LINK/USDT:USDT,2020-07-15 17:00:00+00:00,second_buy,short-exit-profit,8.479,8.549,8.50387445485398,8.439100104330029,8.403,0,8.544,719013.18,0,False,8.451399999999996,8.45714285714287,8.481919999999977,8.84657579,0.14435240715635564,1,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,7.4879999999999995,do_nothing,7.471199999999992,7.75207999999997,1,do_nothing,go_long,go_long,go_long,7.529571428571448,7.27,7.714972612291638,3359287.6,go_short,go_long,7.592123388166539,go_short,7.482,0,7.116
651,BAL/USDT:USDT,2020-10-23 10:00:00+00:00,second_buy,short-exit-profit,12.548,12.576,12.564882143118009,12.591473174981138,12.53,0,12.57,1637.3,0,False,12.565600000000028,12.568714285714318,12.582319999999983,8.63730249,0.14329667923691392,1,go_short,go_short,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_short,go_short,go_short,go_short,1,False,go_short,go_short,10.777,go_long,10.81140000000006,10.940879999999984,1,go_long,do_nothing,go_long,do_nothing,10.834285714285754,10.694,10.97632303867445,6748.6,go_short,go_long,10.855082116256465,go_short,10.768,0,10.673
598,EOS/USDT:USDT,2020-03-02 17:15:00+00:00,second_buy,short-exit-profit,3.735,3.754,3.694923534211465,3.661246192492844,3.725,1,3.737,252103.2,1,False,3.7252000000000067,3.711142857142838,3.65099999999999,9.42938585,0.15392834713003142,0,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,3.311,do_nothing,3.322400000000009,3.49527999999999,1,do_nothing,go_long,go_long,go_long,3.3591428571428383,3.178,3.4619917648720087,3336517.7,go_short,go_long,3.3858950733800737,go_short,3.306,0,3.05
947,NEO/USDT:USDT,2020-02-17 15:30:00+00:00,second_buy,short-exit-profit,14.153,14.357,13.929893255380787,13.910605413105413,14.141,0,14.26,6908.3,0,False,14.002999999999997,13.89571428571428,13.867600000000003,8.79334196,0.14353904051387675,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,12.405,go_short,12.417199999999989,12.537240000000002,1,go_short,go_long,go_long,go_long,12.44428571428571,12.324,12.554583618106314,7240.51,go_short,go_long,12.477078053483135,go_short,12.403,1,12.262
959,NEO/USDT:USDT,2020-05-08 22:30:00+00:00,second_buy,short-exit-profit,11.022,11.746,10.848732182338457,10.568499773932926,11.005,0,11.725999999999999,254027.84,0,False,11.046999999999986,10.938285714285772,10.498920000000007,9.08870344,0.14853909540753452,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,10.737,go_short,10.76039999999999,11.061520000000003,1,go_short,go_long,go_long,go_long,10.829571428571498,9.956,11.000538624699661,206276.61,go_short,go_long,10.847741970847636,go_short,10.737,0,9.478
948,NEO/USDT:USDT,2020-02-26 01:15:00+00:00,second_buy,short-exit-profit,12.316,12.316,12.425527583716498,12.524021868616957,12.11,1,12.142,5007.67,0,False,12.364599999999987,12.385857142857137,12.5144,8.70827545,0.14236249835773346,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,10.584,go_short,10.642599999999991,11.006240000000002,1,go_short,go_long,go_long,go_long,10.751142857142849,10.413,10.957259642244642,7630.42,go_short,go_long,10.804965783487727,go_short,10.581,0,10.348
652,BAL/USDT:USDT,2020-10-28 21:15:00+00:00,second_buy,short-exit-profit,10.522,10.533,10.565250560684678,10.677078220153101,10.444,1,10.456,6710.1,0,False,10.514800000000065,10.524000000000035,10.66675999999998,8.87618855,0.14651006555588647,1,go_short,go_short,go_long,go_long,go_long,go_long,do_nothing,do_nothing,go_short,go_short,go_short,go_short,1,False,go_short,go_short,8.956,go_long,9.009400000000053,9.15923999999998,1,go_long,do_nothing,go_long,do_nothing,9.073285714285749,8.793,9.128729801975705,27795.6,go_short,go_long,9.070652322177118,go_short,8.899000000000001,0,8.694
949,NEO/USDT:USDT,2020-02-27 01:30:00+00:00,second_buy,short-exit-profit,10.402,10.63,10.772509509105,10.93035152059689,10.397,0,10.594,3871.46,0,False,10.599599999999992,10.686714285714276,10.984200000000003,9.27320731,0.15138747897860105,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,9.178,go_short,9.195199999999986,9.439439999999987,1,go_short,go_long,go_long,go_long,9.229285714285725,9.014,9.401070824786908,9196.42,go_short,go_long,9.271047942680088,go_short,9.178,0,8.968
951,NEO/USDT:USDT,2020-03-12 11:00:00+00:00,second_buy,short-exit-profit,6.899,7.242,7.744046665886749,8.112503174262335,6.409,1,6.703,38618.44,0,False,7.507799999999989,7.692285714285722,8.183839999999982,9.98591901,0.16294428491896606,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,5.938,go_short,6.022599999999988,6.392999999999983,1,go_short,go_long,go_long,go_long,6.129000000000007,5.564,6.326553751215974,24282.19,go_short,go_long,6.139008167306925,go_short,5.764,0,5.46
