,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),sma-07 (exit),mean-grad-hist (exit),long-small-rl (exit),sma-05 (exit),sma-25 (exit),long-bid-rl (exit),long-large-rl (exit),ema-12 (exit),short-large-rl (exit),low (exit),short-small-rl (exit),volume (exit),high (exit),short_kdj (exit),long_jcrosk (exit),sma-compare (exit),ema-26 (exit),close (exit),short-bid-rl (exit),open (exit)
135,ACH/USDT:USDT,2024-07-15 22:00:00+00:00,first_buy,roi,0.02509,0.02509,0.025061745700075088,0.024931521569744916,0.025050000000000003,1,0.025050000000000003,216.0,0,False,0.025129999999999996,0.025165714285714198,0.024895600000000212,0.07364845,0.007825149762918577,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.02544428571428563,1,do_nothing,0.025417999999999996,0.025294800000000214,do_nothing,go_long,0.025266697606038096,go_long,0.025460000000000003,do_nothing,0.0,0.025460000000000003,False,0,0,0.0253986780155195,0.025460000000000003,do_nothing,0.025460000000000003
134,ACH/USDT:USDT,2024-07-13 02:15:00+00:00,first_buy,roi,0.02372,0.02375,0.023558148054507826,0.02339547693754889,0.023710000000000002,1,0.02375,98.0,0,False,0.02369799999999998,0.023695714285714185,0.02327880000000022,0.50144394,0.05182392313492792,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.025172857142857052,1,do_nothing,0.025159999999999995,0.02487360000000021,do_nothing,go_long,0.02492204329532451,go_long,0.025050000000000003,do_nothing,0.0,0.025050000000000003,False,0,0,0.02506388128190692,0.025050000000000003,do_nothing,0.025050000000000003
133,ACH/USDT:USDT,2024-07-12 22:30:00+00:00,first_buy,roi,0.023170000000000003,0.02322,0.023102187819750607,0.023117701524367224,0.023170000000000003,0,0.02322,59.0,0,False,0.023019999999999985,0.023042857142857035,0.023230400000000217,0.22605942,0.023368154750499415,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.023669999999999903,1,do_nothing,0.023683999999999983,0.023256000000000217,do_nothing,go_long,0.023367115092552803,go_long,0.023610000000000003,do_nothing,0.0,0.023610000000000003,False,0,0,0.023523265882600158,0.023610000000000003,do_nothing,0.023610000000000003
132,ACH/USDT:USDT,2024-07-12 03:00:00+00:00,first_buy,roi,0.023030000000000002,0.023030000000000002,0.022883215046076603,0.022967589216115143,0.023030000000000002,0,0.023030000000000002,71.0,0,False,0.022885999999999972,0.0228242857142856,0.0229140000000002,0.07075695,0.007368448544919133,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.023015714285714178,0,do_nothing,0.022997999999999984,0.023231200000000216,do_nothing,go_long,0.0231095176463166,go_long,0.02297,do_nothing,0.0,0.02297,False,0,1,0.023080767423341628,0.02297,do_nothing,0.02297
131,ACH/USDT:USDT,2024-07-11 22:00:00+00:00,first_buy,roi,0.023030000000000002,0.023030000000000002,0.023209803579861948,0.02332158327658528,0.023030000000000002,0,0.023030000000000002,23.0,0,False,0.02304399999999997,0.023101428571428467,0.0233940000000002,0.02581652,0.00269198556981317,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.022784285714285597,0,do_nothing,0.02284199999999997,0.022925600000000202,do_nothing,go_long,0.022962596353404356,go_long,0.022860000000000002,do_nothing,0.0,0.022860000000000002,False,0,0,0.022856526872635983,0.022860000000000002,do_nothing,0.022860000000000002
130,ACH/USDT:USDT,2024-07-11 09:15:00+00:00,first_buy,roi,0.022160000000000003,0.022180000000000002,0.022182895068413377,0.022200261560175905,0.022160000000000003,1,0.022170000000000002,227.0,1,False,0.022185999999999977,0.022187142857142766,0.022164800000000207,0.34855092,0.03661079592455388,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.023121428571428466,1,do_nothing,0.023101999999999973,0.023413600000000197,do_nothing,go_long,0.0233449099387121,go_long,0.022930000000000002,do_nothing,0.0,0.022930000000000002,False,0,1,0.023242495139836845,0.022930000000000002,do_nothing,0.022930000000000002
129,ACH/USDT:USDT,2024-07-11 03:30:00+00:00,first_buy,roi,0.022150000000000003,0.022180000000000002,0.022435215710019173,0.02237435243537084,0.02213,1,0.02213,2088.0,1,False,0.022513999999999982,0.02253571428571419,0.02231360000000019,0.01102101,0.0011602321728904008,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.02218428571428562,0,do_nothing,0.02218599999999998,0.022260800000000195,do_nothing,go_long,0.022210125509781714,go_long,0.02219,do_nothing,0.0,0.02219,False,0,0,0.022177029848486105,0.02219,do_nothing,0.02219
128,ACH/USDT:USDT,2024-07-10 16:00:00+00:00,first_buy,roi,0.02253,0.02255,0.02236437805939734,0.022393176373276556,0.022480000000000003,0,0.022480000000000003,707.0,0,False,0.022363999999999988,0.0223499999999999,0.02239520000000019,0.03450533,0.0035743617886563905,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.02244857142857134,0,do_nothing,0.022497999999999983,0.02226120000000019,do_nothing,go_long,0.02233777703067114,go_long,0.02261,do_nothing,0.0,0.02261,False,0,0,0.022413094453511206,0.02261,do_nothing,0.02261
127,ACH/USDT:USDT,2024-07-10 04:15:00+00:00,first_buy,roi,0.022340000000000002,0.022590000000000002,0.022034003919485252,0.022073323967774623,0.022340000000000002,0,0.02256,7317.0,0,False,0.022023999999999995,0.02198571428571417,0.022045600000000186,-0.00097426,-0.0001010571758309544,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.02232571428571419,0,do_nothing,0.02232399999999999,0.02239480000000019,do_nothing,go_long,0.022386230483138682,go_long,0.022350000000000002,do_nothing,0.0,0.022350000000000002,False,0,1,0.02234335588837867,0.022350000000000002,do_nothing,0.022350000000000002
238,ATOM/USDT:USDT,2023-12-31 15:15:00+00:00,first_buy,roi,10.907,10.942,10.903069820975276,10.897393497116063,10.906,0,10.94,696.0,0,False,10.901600000000055,10.900285714285767,10.914079999999947,0.10101657,0.009227839643896703,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,11.285857142857273,0,do_nothing,11.274000000000024,11.265999999999917,do_nothing,go_long,11.25421669576265,go_long,11.296,do_nothing,0.0,11.296,False,0,0,11.291013335737025,11.296,do_nothing,11.296
72,ACH/USDT:USDT,2023-06-14 17:15:00+00:00,first_buy,roi,0.02014,0.02023,0.02016943530781284,0.020116086270677333,0.020130000000000002,1,0.02016,13309.0,0,False,0.02024000000000001,0.020217142857142805,0.020094799999999937,0.03103214,0.003180334647256279,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.02030999999999996,1,do_nothing,0.020290000000000002,0.02016119999999992,do_nothing,go_long,0.02015193071333522,go_long,0.02026,do_nothing,0.0,0.02026,False,0,0,0.020271117848578216,0.02026,do_nothing,0.02026
125,ACH/USDT:USDT,2024-07-09 01:15:00+00:00,first_buy,roi,0.021840000000000002,0.02236,0.02209539352999303,0.02211901272553184,0.021830000000000002,0,0.022330000000000003,5780.0,0,False,0.022033999999999984,0.0220542857142856,0.02216160000000018,0.07325776,0.007653360964921544,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.022368571428571318,0,do_nothing,0.022377999999999995,0.02228480000000018,do_nothing,go_long,0.022297563158676547,go_long,0.02236,do_nothing,0.0,0.02236,False,0,0,0.02233775616405328,0.02236,do_nothing,0.02236
123,ACH/USDT:USDT,2024-07-06 22:00:00+00:00,first_buy,roi,0.021920000000000002,0.02193,0.021960935648747286,0.02179521805282732,0.021890000000000003,0,0.021920000000000002,759.0,1,False,0.021989999999999964,0.02197999999999988,0.021851200000000234,-0.00094852,-0.000100399706248403,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.022132857142857027,1,do_nothing,0.022055999999999965,0.02206880000000022,do_nothing,go_long,0.021980080502826325,go_long,0.02196,do_nothing,0.0,0.02196,False,0,0,0.022072709264891008,0.02196,do_nothing,0.02196
122,ACH/USDT:USDT,2024-07-06 08:15:00+00:00,first_buy,roi,0.020970000000000003,0.020970000000000003,0.020939913035541956,0.02088817720972378,0.020870000000000003,1,0.02093,8061.0,0,False,0.02102599999999997,0.021028571428571317,0.020827200000000223,0.40367116,0.04268085157966566,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.02199142857142845,1,do_nothing,0.02199799999999997,0.021817200000000234,do_nothing,go_long,0.021785235497053506,go_long,0.022010000000000002,do_nothing,0.0,0.022010000000000002,False,0,0,0.021968378493974063,0.022010000000000002,do_nothing,0.022010000000000002
121,ACH/USDT:USDT,2024-07-05 09:00:00+00:00,first_buy,roi,0.01801,0.01804,0.01835939189039332,0.01877330963831849,0.017920000000000002,1,0.017980000000000003,18076.0,0,False,0.018231999999999977,0.01828142857142846,0.01852880000000023,1.50205229,0.15806196049711568,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.021029999999999886,1,do_nothing,0.021037999999999966,0.020811200000000224,do_nothing,go_long,0.020884831386501684,go_long,0.02099,do_nothing,0.0,0.02099,False,0,0,0.020941715405640493,0.02099,do_nothing,0.02099
119,ACH/USDT:USDT,2024-06-17 00:00:00+00:00,first_buy,roi,0.024620000000000003,0.024620000000000003,0.024525398367699184,0.024402173803674543,0.024620000000000003,1,0.024620000000000003,1324.0,0,False,0.02462000000000003,0.024608571428571285,0.024346000000000246,0.00115923,0.00012207707118315987,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.024899999999999884,1,do_nothing,0.024871999999999988,0.02488720000000023,do_nothing,go_long,0.02489848759037659,go_long,0.024780000000000003,do_nothing,0.0,0.024780000000000003,False,0,0,0.024860200693275495,0.024780000000000003,do_nothing,0.024780000000000003
118,ACH/USDT:USDT,2024-06-16 20:45:00+00:00,first_buy,roi,0.02434,0.024360000000000003,0.024212034324232367,0.02417227472424196,0.02433,0,0.024360000000000003,544.0,0,False,0.024264000000000036,0.024232857142856997,0.024169200000000255,0.07959996,0.008240016036487106,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.024602857142857,1,do_nothing,0.024610000000000028,0.02432680000000025,do_nothing,go_long,0.024384747707968505,go_long,0.0246,do_nothing,0.0,0.0246,False,0,0,0.024508198070917215,0.0246,do_nothing,0.0246
117,ACH/USDT:USDT,2024-06-16 13:45:00+00:00,first_buy,roi,0.02424,0.02426,0.024099674640929374,0.0240596183118412,0.024180000000000004,0,0.024180000000000004,3294.0,0,False,0.024108000000000036,0.024102857142857002,0.02405360000000026,0.03923132,0.004093052931311446,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.024191428571428426,0,do_nothing,0.024232000000000035,0.024161600000000255,do_nothing,go_long,0.024157256702181315,go_long,0.02424,do_nothing,0.0,0.02424,False,1,0,0.024185131474092795,0.02424,do_nothing,0.02424
116,ACH/USDT:USDT,2024-06-16 01:30:00+00:00,first_buy,roi,0.02409,0.024130000000000002,0.024088000766479174,0.024003283268859147,0.02409,1,0.024130000000000002,996.0,0,False,0.024152000000000028,0.024131428571428425,0.023984000000000238,0.01953983,0.0020470810356796464,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.024089999999999858,0,do_nothing,0.024090000000000035,0.02404600000000026,do_nothing,go_long,0.024049987776788496,go_long,0.02409,do_nothing,0.0,0.02409,False,0,0,0.02408507003018926,0.02409,do_nothing,0.02409
115,ACH/USDT:USDT,2024-06-15 21:45:00+00:00,first_buy,roi,0.02391,0.023930000000000003,0.02384782388645106,0.023820434724991735,0.02391,0,0.023930000000000003,933.0,0,False,0.023854000000000024,0.023841428571428427,0.02381920000000024,0.07108358,0.007493717728113503,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.02410714285714271,1,do_nothing,0.02412600000000003,0.02395520000000024,do_nothing,go_long,0.023979797604797307,go_long,0.02416,do_nothing,0.0,0.02416,False,0,0,0.02406588536805769,0.02416,do_nothing,0.02416
114,ACH/USDT:USDT,2024-06-15 07:15:00+00:00,first_buy,roi,0.023860000000000003,0.023860000000000003,0.02369018107720742,0.023649695385466362,0.023860000000000003,0,0.023860000000000003,41.0,0,False,0.023724000000000037,0.023708571428571298,0.023630400000000246,-0.0009999,-0.00010571992969310654,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.023838571428571285,0,do_nothing,0.023824000000000022,0.023822000000000242,do_nothing,go_long,0.023811669502991073,go_long,0.02389,do_nothing,0.0,0.02389,False,0,0,0.023832882774896706,0.02389,do_nothing,0.02389
113,ACH/USDT:USDT,2024-06-14 22:15:00+00:00,first_buy,roi,0.023760000000000003,0.023760000000000003,0.023442746986816358,0.0235357407615042,0.02366,0,0.02366,3221.0,0,False,0.02358800000000004,0.023462857142857,0.023299200000000256,0.06109884,0.006338547336011411,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.023672857142857013,0,do_nothing,0.023690000000000037,0.023621200000000248,do_nothing,go_long,0.02363287101630367,go_long,0.023690000000000003,do_nothing,0.0,0.023690000000000003,False,0,0,0.02365930490942695,0.023690000000000003,do_nothing,0.023690000000000003
112,ACH/USDT:USDT,2024-06-14 16:15:00+00:00,first_buy,roi,0.02423,0.02426,0.024307714737939412,0.024574472716857455,0.022820000000000003,1,0.02346,217232.0,0,False,0.024048000000000035,0.024135714285714142,0.024737600000000252,0.06629623,0.006939329327389028,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.023407142857142713,0,do_nothing,0.02348400000000004,0.02331680000000026,do_nothing,go_long,0.023525800022424534,go_long,0.02375,do_nothing,0.0,0.02375,False,0,0,0.023403246438964787,0.02375,do_nothing,0.02375
110,ACH/USDT:USDT,2024-05-19 14:30:00+00:00,first_buy,roi,0.029910000000000003,0.029910000000000003,0.03006994042072255,0.030234569372986717,0.0298,1,0.0298,615.0,1,False,0.029948000000000047,0.029974285714285516,0.030262000000000212,0.812315,0.08525127708315787,1,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.032342857142856965,0,do_nothing,0.03231400000000001,0.032536800000000206,do_nothing,go_long,0.032443287695585576,go_long,0.032240000000000005,do_nothing,0.0,0.032240000000000005,False,0,1,0.03241392569777839,0.032240000000000005,do_nothing,0.032240000000000005
124,ACH/USDT:USDT,2024-07-07 01:00:00+00:00,first_buy,roi,0.02204,0.022080000000000002,0.02205383091644624,0.02197785231743178,0.02195,1,0.02195,1400.0,0,False,0.022005999999999963,0.02208857142857131,0.02207000000000022,-0.0054646,-0.0005794749575558929,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.022028571428571314,0,do_nothing,0.021985999999999985,0.022156400000000184,do_nothing,go_long,0.022102133743574386,go_long,0.02196,do_nothing,0.0,0.02196,False,0,1,0.02205273780817358,0.02196,do_nothing,0.02196
71,ACH/USDT:USDT,2023-06-13 04:15:00+00:00,first_buy,roi,0.020210000000000002,0.020210000000000002,0.020174525709464073,0.020102496608439713,0.020050000000000002,1,0.02014,5911.0,0,False,0.020222000000000007,0.020235714285714267,0.020129599999999935,0.00466047,0.00047621043550181915,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.02015714285714281,0,do_nothing,0.02017600000000001,0.020071599999999936,do_nothing,go_long,0.020088041348207485,go_long,0.02026,do_nothing,0.0,0.02026,False,0,0,0.020135904861957033,0.02026,do_nothing,0.02026
70,ACH/USDT:USDT,2023-06-12 21:30:00+00:00,first_buy,roi,0.020120000000000002,0.02023,0.01990550653951499,0.019755396375754616,0.020110000000000003,1,0.02023,426.0,0,False,0.020062000000000003,0.02004857142857142,0.019656399999999935,-0.00097042,-9.955253494020888e-05,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.020224285714285695,1,do_nothing,0.020254000000000005,0.020135199999999936,do_nothing,go_long,0.02009949633711489,go_long,0.02024,do_nothing,0.0,0.02024,False,0,0,0.020180803111184812,0.02024,do_nothing,0.02024
69,ACH/USDT:USDT,2023-06-11 22:15:00+00:00,first_buy,roi,0.01938,0.01938,0.01940890690824858,0.01930738825978308,0.019370000000000002,1,0.019370000000000002,167.0,0,False,0.019424000000000007,0.01947857142857141,0.01928359999999993,0.36056086,0.03676957699145984,0,do_nothing,do_nothing,go_long,go_long,do_nothing,do_nothing,0.019982857142857136,1,do_nothing,0.020026000000000006,0.019632399999999932,do_nothing,go_long,0.019717428085814986,go_long,0.02001,do_nothing,0.0,0.02001,False,0,0,0.019846507728517718,0.02001,do_nothing,0.02001
28,AAVE/USDT:USDT,2023-09-23 06:15:00+00:00,first_buy,roi,64.041,64.045,63.94036994330401,63.93882678775002,63.834,1,63.857,1510.0,1,False,64.00400000000096,63.98128571428568,63.99800000000007,0.13801964,0.014402063793368142,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,65.6631428571428,1,do_nothing,65.71820000000106,66.03108000000009,go_short,go_long,65.8780379538187,go_long,65.633,do_nothing,0.0,65.633,False,1,0,65.71850945952254,65.633,go_short,65.633
27,AAVE/USDT:USDT,2023-09-18 21:15:00+00:00,first_buy,roi,60.429,60.429,60.66565335904296,60.890757744409726,60.381,0,60.381,1214.0,0,False,60.57860000000105,60.62614285714282,61.00184000000006,0.49993188,0.05157124584404972,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,63.98199999999998,1,do_nothing,64.01300000000094,64.01608000000006,go_short,go_long,63.94537293077002,go_long,64.032,do_nothing,0.0,64.032,False,0,0,63.95552811481383,64.032,go_short,64.032
26,AAVE/USDT:USDT,2023-08-29 17:00:00+00:00,first_buy,roi,59.708,59.978,59.316028850299574,58.58992387900436,59.572,1,59.978,17974.0,0,False,59.70960000000112,59.623142857142625,58.162919999999986,0.01862271,0.001943499061278362,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,60.6428571428571,0,do_nothing,60.65040000000105,61.051320000000054,go_short,go_long,60.9315383639625,go_long,60.534,do_nothing,0.0,60.534,False,0,0,60.71740851523259,60.534,go_short,60.534
25,AAVE/USDT:USDT,2023-08-17 19:30:00+00:00,first_buy,roi,59.355,59.355,59.29362385856943,59.34986298730209,59.355,1,59.355,207.0,0,False,59.39180000000115,59.36614285714274,59.280199999999965,-0.0169847,-0.0017866789094992278,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,59.60714285714262,1,do_nothing,59.595400000001106,58.03087999999998,go_short,go_long,58.478877789324706,go_long,59.983,do_nothing,0.0,59.983,False,0,0,59.195670459444955,59.983,go_short,59.983
24,AAVE/USDT:USDT,2023-08-17 16:15:00+00:00,first_buy,roi,58.542,58.542,59.135045446020335,59.4876153829584,57.902,1,58.108,10963.0,0,False,58.82880000000116,59.015142857142735,59.53547999999994,0.13810864,0.01476064161788229,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,59.318714285714165,0,do_nothing,59.31100000000115,59.348839999999974,go_short,go_long,59.340874443460294,go_long,59.401,do_nothing,0.0,59.401,False,0,1,59.23544223687231,59.401,go_short,59.401
22,AAVE/USDT:USDT,2023-07-12 11:30:00+00:00,first_buy,roi,75.933,76.109,75.98499187273224,75.77195137163523,75.889,0,76.109,1361.0,0,False,75.9716000000009,75.9737142857144,75.97628,0.48170677,0.05269869864072001,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,80.86200000000004,1,do_nothing,81.00040000000091,80.67956000000002,go_short,go_long,80.43372065347583,go_long,80.676,do_nothing,0.0,80.676,False,1,0,80.81793072778316,80.676,go_short,80.676
21,AAVE/USDT:USDT,2023-07-08 12:45:00+00:00,first_buy,roi,75.231,75.459,75.43871626920642,75.35929898424106,74.897,1,74.897,3992.0,1,False,75.33920000000089,75.31314285714294,75.40616000000007,0.09656784,0.009906387011220505,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,75.97185714285725,0,do_nothing,75.95760000000091,75.95192,go_short,go_long,75.74498748136604,go_long,75.932,do_nothing,0.0,75.932,False,0,0,75.96244494050174,75.932,go_short,75.932
20,AAVE/USDT:USDT,2023-07-08 02:45:00+00:00,first_buy,roi,74.653,74.862,74.54504493827626,74.23765635678501,74.653,0,74.862,10528.0,0,False,74.6172000000009,74.67457142857153,74.19568000000002,-0.00149218,-0.00015308716292128908,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,75.37300000000008,0,do_nothing,75.3960000000009,75.37664000000008,go_short,go_long,75.39628290298035,go_long,75.487,do_nothing,0.0,75.487,False,0,0,75.53721013633486,75.487,go_short,75.487
19,AAVE/USDT:USDT,2023-07-07 23:00:00+00:00,first_buy,roi,74.25,74.289,73.69768848744407,73.48235673669987,74.138,0,74.138,1084.0,0,False,73.94800000000093,73.93185714285724,73.41392000000002,0.04025797,0.004170101567427037,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,74.60214285714297,1,do_nothing,74.7010000000009,74.11720000000003,go_short,go_long,74.1877088653278,go_long,74.553,do_nothing,0.0,74.553,False,0,0,74.48741674523559,74.553,go_short,74.553
18,AAVE/USDT:USDT,2023-07-07 14:45:00+00:00,first_buy,roi,73.458,73.458,73.16676792079582,72.82223199495267,73.458,1,73.458,6.0,0,False,73.52160000000097,73.41242857142869,72.86652000000005,0.01334065,0.001387626783278776,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,73.77528571428581,0,do_nothing,73.93340000000094,73.37424000000003,go_short,go_long,73.42990527563586,go_long,73.989,do_nothing,0.0,73.989,False,0,0,73.61763184879753,73.989,go_short,73.989
17,AAVE/USDT:USDT,2023-07-07 08:45:00+00:00,first_buy,roi,72.025,72.74,71.96343540928201,71.82925129728017,72.0,0,72.74,2243.0,0,False,72.039400000001,71.95385714285727,71.80104000000004,0.09957948,0.010548214501568237,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,73.34771428571442,1,do_nothing,73.52220000000096,72.80480000000006,go_short,go_long,72.77137055454888,go_long,73.601,do_nothing,0.0,73.601,False,1,0,73.1138166336678,73.601,go_short,73.601
16,AAVE/USDT:USDT,2023-07-07 03:45:00+00:00,first_buy,roi,71.915,71.931,71.46761755924275,71.5369671130827,71.915,0,71.931,67.0,0,False,71.592600000001,71.57400000000014,71.33784000000004,-0.00158326,-0.00016913541837217593,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,71.83314285714299,0,do_nothing,71.839400000001,71.75344000000004,go_short,go_long,71.75639140106257,go_long,71.915,do_nothing,0.0,71.915,False,0,0,71.82224184733329,71.915,go_short,71.915
29,AAVE/USDT:USDT,2023-09-29 14:15:00+00:00,first_buy,roi,65.596,65.597,65.63350800421138,65.82529440168399,64.958,1,65.166,6853.0,0,False,65.59600000000106,65.6191428571428,65.94608000000008,0.25567645,0.027936299649679752,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,67.31399999999998,1,do_nothing,67.35280000000107,66.93916000000007,go_short,go_long,66.9377574256856,go_long,67.371,do_nothing,0.0,67.371,False,0,0,67.17937513252852,67.371,go_short,67.371
15,AAVE/USDT:USDT,2023-07-06 22:45:00+00:00,first_buy,roi,71.929,71.929,72.0910101545833,72.37290543367122,71.737,1,71.737,753.0,1,False,72.000200000001,71.99314285714297,72.24936000000008,0.03361132,0.003612148981338011,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,71.513142857143,1,do_nothing,71.516400000001,71.33032000000004,go_short,go_long,71.5054444821293,go_long,71.389,do_nothing,0.0,71.389,False,0,0,71.3833662063778,71.389,go_short,71.389
13,AAVE/USDT:USDT,2023-07-02 21:45:00+00:00,first_buy,roi,69.333,69.333,69.33731293397203,69.51047162419079,68.981,1,69.225,8009.0,0,False,69.30540000000096,69.32271428571438,69.42424000000007,0.08534898,0.008793718250627197,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,69.96528571428578,0,do_nothing,70.04240000000098,69.88068000000004,go_short,go_long,70.08720343961187,go_long,70.274,do_nothing,0.0,70.274,False,0,0,70.0438783030833,70.274,go_short,70.274
12,AAVE/USDT:USDT,2023-07-02 08:15:00+00:00,first_buy,roi,68.109,68.109,68.03302658247539,67.97789546658225,67.802,1,67.917,3000.0,1,False,68.13680000000099,68.07714285714299,67.97324000000005,0.11956106,0.012549525866930847,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,69.3710000000001,0,do_nothing,69.33680000000098,69.47620000000006,go_short,go_long,69.53330935412605,go_long,69.364,do_nothing,0.0,69.364,False,0,1,69.35773346742148,69.364,go_short,69.364
11,AAVE/USDT:USDT,2023-07-01 22:00:00+00:00,first_buy,roi,67.676,67.676,67.64531233059193,67.56151061037991,67.676,1,67.676,18.0,0,False,67.70220000000101,67.66171428571442,67.44192000000004,-0.00246938,-0.0002599936223871235,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,68.10928571428583,0,do_nothing,68.12100000000098,68.00332000000004,go_short,go_long,67.98276710390883,go_long,68.336,do_nothing,0.0,68.336,False,0,0,68.05412232474363,68.336,go_short,68.336
10,AAVE/USDT:USDT,2023-07-01 16:00:00+00:00,first_buy,roi,67.105,67.105,67.33164507657985,67.47426535581009,67.0,1,67.091,12473.0,0,False,67.18980000000101,67.22471428571443,67.49752000000004,0.05788856,0.006154208632887863,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,67.66085714285728,1,do_nothing,67.71160000000103,67.41976000000004,go_short,go_long,67.5523514592103,go_long,67.629,do_nothing,0.0,67.629,False,1,0,67.63973275433592,67.629,go_short,67.629
9,AAVE/USDT:USDT,2023-06-06 23:30:00+00:00,first_buy,roi,61.874,62.459,61.9232346631596,61.76607653629241,61.836,0,62.108,22394.0,0,False,61.92200000000086,61.89142857142863,61.993480000000034,0.6920671,0.0743618652722762,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,67.28685714285727,1,do_nothing,67.23000000000101,67.51448000000005,go_short,go_long,67.5049265842749,go_long,67.122,do_nothing,0.0,67.122,False,0,1,67.37539872686709,67.122,go_short,67.122
8,AAVE/USDT:USDT,2023-06-06 19:30:00+00:00,first_buy,roi,61.932,62.108,61.75489884160833,61.29362742411993,61.932,1,62.108,843.0,0,False,62.02800000000087,62.02957142857149,61.13964000000004,-0.00015015,-1.6071744266405232e-05,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,61.853285714285775,0,do_nothing,61.87260000000085,61.96668000000004,go_short,go_long,61.7387226591958,go_long,61.89,do_nothing,0.0,61.89,False,0,0,61.88964096555225,61.89,go_short,61.89
7,AAVE/USDT:USDT,2023-06-06 14:15:00+00:00,first_buy,roi,60.644,60.885,60.080313583080006,60.0955395494865,60.539,0,60.765,8552.0,0,False,59.99360000000089,59.97557142857149,60.14372000000003,0.23095142,0.02386002334087912,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,61.75714285714292,1,do_nothing,61.91880000000087,60.792360000000045,go_short,go_long,61.026026301188395,go_long,62.008,do_nothing,0.0,62.008,False,0,0,61.48425010690359,62.008,go_short,62.008
6,AAVE/USDT:USDT,2023-06-06 09:45:00+00:00,first_buy,roi,60.488,60.488,60.264720270594154,60.166574380972904,60.488,0,60.488,16.0,0,False,60.312800000000905,60.25542857142863,60.23452000000003,0.00705392,0.0007295020545757618,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,59.86400000000007,0,do_nothing,59.8348000000009,60.11800000000003,go_short,go_long,60.04198271344542,go_long,59.967,do_nothing,0.0,59.967,False,0,1,59.955825143640006,59.967,go_short,59.967
