,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),ema-26 (exit),sma-25 (exit),open (exit),long-large-rl (exit),short-bid-rl (exit),long-small-rl (exit),high (exit),long-bid-rl (exit),short-small-rl (exit),volume (exit),sma-05 (exit),mean-grad-hist (exit),short_kdj (exit),long_jcrosk (exit),low (exit),short-large-rl (exit),ema-12 (exit),sma-07 (exit),close (exit),sma-compare (exit)
180,ACH/USDT:USDT,2024-12-11 23:15:00+00:00,second_buy,roi,0.031735,0.031735,0.03161316556748204,0.03143429638447936,0.031717999999999996,0,0.031717999999999996,420.0,0,False,0.0316823999999999,0.03164871428571388,0.03148944000000122,0.33359798,0.04147073176513589,0,go_short,go_short,go_short,go_short,go_long,go_long,0.030153641305471754,0.030125880000001225,0.030406,go_short,go_long,go_short,0.030406,go_long,go_short,0.0,0.030301199999999938,0,False,0,0.030406,go_short,0.030162905458683244,0.030205142857142396,0.030406,0
179,ACH/USDT:USDT,2024-12-04 04:15:00+00:00,second_buy,roi,0.035449,0.036069,0.03482712881181124,0.03451686469801139,0.035393,0,0.035571,21988.0,0,False,0.03514239999999985,0.03484042857142812,0.034494080000001245,0.84701593,0.10833852459523614,0,go_short,go_short,go_short,go_short,go_long,go_long,0.03159410476156969,0.031480760000001225,0.031720000000000005,go_short,go_long,go_short,0.031720000000000005,go_long,go_short,0.0,0.031647999999999905,0,False,0,0.031720000000000005,go_short,0.031411600095237704,0.031618857142856734,0.031720000000000005,0
176,ACH/USDT:USDT,2024-10-26 16:15:00+00:00,second_buy,roi,0.017877,0.017976,0.017914250801751425,0.017971453397199,0.017825,0,0.017876,2680.0,0,False,0.017936999999999998,0.017880714285713806,0.017979760000001285,0.32705724,0.037875273738016746,0,go_short,go_short,go_short,go_short,go_long,go_long,0.017276205768155917,0.017360520000001305,0.017235999999999998,go_short,go_long,go_short,0.017235999999999998,go_long,go_short,0.0,0.0172364,0,False,1,0.017235999999999998,go_short,0.01735274884017152,0.017247428571428088,0.017235999999999998,1
175,ACH/USDT:USDT,2024-10-03 19:15:00+00:00,second_buy,roi,0.018373,0.018404999999999998,0.01835868549998511,0.018494410816545185,0.018337,0,0.018404999999999998,123.0,0,False,0.01836459999999998,0.018342571428570896,0.018469480000001284,0.28299537,0.03334369721883997,0,go_short,go_short,go_short,go_short,go_long,go_long,0.01792120549297896,0.017985320000001286,0.017897,go_short,go_long,go_short,0.017897,go_long,go_short,0.0,0.0179322,0,False,1,0.017897,go_short,0.01797908966897492,0.01786385714285666,0.017897,0
174,ACH/USDT:USDT,2024-10-02 22:15:00+00:00,second_buy,roi,0.019157,0.019157999999999998,0.019280162145641183,0.01946077660337176,0.018986,1,0.019024,1234.0,1,False,0.019262399999999992,0.019329142857142333,0.019453360000001283,0.26486053,0.03090105993498883,1,go_short,go_short,go_short,go_short,go_long,go_long,0.018350264681800583,0.018491160000001283,0.0183,go_short,go_long,go_short,0.0183,go_long,go_short,0.0,0.01835279999999998,0,False,0,0.0183,go_short,0.0185015636818688,0.01834671428571375,0.0183,0
173,ACH/USDT:USDT,2024-09-28 13:45:00+00:00,second_buy,roi,0.020780000000000003,0.020780000000000003,0.020858994743831114,0.0210158430860668,0.020768,0,0.020768,214.0,0,False,0.020767999999999977,0.02079671428571378,0.02099068000000132,0.6580597,0.07785610797223527,1,go_short,go_short,go_short,go_short,go_long,go_long,0.019326737081212308,0.019503040000001283,0.019306,go_short,go_long,go_short,0.019306,go_long,go_short,0.0,0.01936479999999999,1,False,0,0.019306,go_short,0.019495718731641503,0.019337714285713764,0.019306,0
183,ACH/USDT:USDT,2024-12-22 23:00:00+00:00,second_buy,roi,0.02304,0.02307,0.022951400802679524,0.023020633412690054,0.02304,0,0.02307,1190.0,0,False,0.02290959999999991,0.023016999999999514,0.02300432000000122,0.22750573,0.02777291550365171,0,go_short,go_short,go_short,go_short,go_long,go_long,0.022502960137272862,0.02268308000000124,0.022382,go_short,go_long,go_short,0.022382,go_long,go_short,0.0,0.02247019999999981,0,False,0,0.022382,go_short,0.022634673385249337,0.02249885714285656,0.022382,1
199,AR/USDT:USDT,2021-03-22 20:45:00+00:00,second_buy,roi,23.8,26.378,21.993622074682527,20.794811283778902,23.469,0,26.378,179.0,0,False,24.40539999999999,22.747571428571387,19.763479999999962,1.1481366,0.14523838772236997,0,go_short,go_short,go_short,go_short,go_long,go_long,22.157043023885123,20.080759999999962,22.569,go_short,go_long,go_short,22.569,go_long,go_short,0.0,23.75799999999999,1,False,0,22.569,go_short,21.047919139042268,23.88071428571424,22.569,0
200,AR/USDT:USDT,2021-03-22 21:30:00+00:00,second_buy,roi,22.501,22.501,22.20995948174895,21.15555475837247,22.501,1,22.501,10.0,0,False,23.530799999999992,23.62614285714281,20.236679999999964,0.2340104,0.02602602602602603,0,go_short,go_short,go_short,go_short,go_long,go_long,23.283431950614723,23.822920000000003,22.535,go_short,go_long,go_short,22.535,go_long,go_short,0.0,22.95979999999998,1,False,0,22.535,go_short,23.360932961825004,23.165857142857107,22.535,1
201,AR/USDT:USDT,2021-03-23 06:30:00+00:00,second_buy,roi,22.354,22.354,22.848288573597074,23.145678668356485,20.455,1,20.455,549.0,0,False,22.31459999999998,22.70499999999996,23.687600000000007,0.2218216,0.02602602602602603,1,go_short,go_short,go_short,go_short,go_long,go_long,23.49332271600297,23.49599999999998,23.496,go_short,go_long,go_short,23.496,go_long,go_short,0.0,23.495999999999977,1,False,0,23.496,go_short,23.40011542377853,23.49599999999996,23.496,0
222,AR/USDT:USDT,2021-05-13 18:15:00+00:00,second_buy,roi,26.684,26.684,27.483689447121552,27.508420224181922,24.736,1,24.736,72.0,0,False,27.416000000000047,27.607428571428613,27.398400000000024,0.544317,0.07342360147987574,0,go_short,go_short,go_short,go_short,go_long,go_long,23.401166297401392,25.107000000000017,22.874,go_short,go_long,go_short,22.874,go_long,go_short,0.0,22.93640000000004,0,False,0,22.874,go_short,24.52660011857381,22.96314285714291,22.874,1
221,AR/USDT:USDT,2021-05-13 11:30:00+00:00,second_buy,roi,26.111,26.111,27.270360217395165,27.44582670619121,26.111,1,26.111,1.0,0,False,27.206200000000045,27.284428571428602,27.425240000000034,0.2036658,0.02602602602602603,1,go_short,go_short,go_short,go_short,go_long,go_long,27.9832693465982,27.453400000000023,28.086,go_short,go_long,go_short,28.086,go_long,go_short,0.0,28.08600000000005,1,False,0,28.086,go_short,27.730213842116477,28.086000000000045,28.086,0
220,AR/USDT:USDT,2021-05-13 00:00:00+00:00,second_buy,roi,27.48,27.48,29.601306269333485,29.79783457005995,27.48,1,27.48,55.0,0,False,29.48560000000005,29.62885714285718,29.886719999999986,0.3946227,0.04791578332335246,1,go_short,go_short,go_short,go_short,go_long,go_long,27.481152984194285,27.480000000000036,27.48,go_short,go_long,go_short,27.48,go_long,go_short,0.0,27.480000000000047,1,False,0,27.48,go_short,27.552612842686507,27.48000000000003,27.48,0
219,AR/USDT:USDT,2021-05-12 03:45:00+00:00,second_buy,roi,29.977,29.987,28.9159714036553,28.222519293281803,29.977,0,29.987,2.0,0,False,29.131800000000062,29.07071428571433,28.049080000000007,0.7348599,0.0817682657479903,0,go_short,go_short,go_short,go_short,go_long,go_long,29.986998318303208,29.986999999999984,29.987,go_short,go_long,go_short,29.987,go_long,go_short,0.0,29.98700000000005,1,False,0,29.987,go_short,29.983261335664746,29.987000000000034,29.987,0
217,AR/USDT:USDT,2021-04-18 11:15:00+00:00,second_buy,roi,21.642,21.642,22.740883035851102,23.013943809620493,20.797,1,20.797,6.0,0,False,22.632200000000104,22.763285714285722,22.999240000000164,0.479458,0.05769316944005601,1,go_short,go_short,go_short,go_short,go_long,go_long,21.293476785478553,21.569720000000064,20.909,go_short,go_long,go_short,20.909,go_long,go_short,0.0,20.909000000000113,1,False,0,20.909,go_short,21.476604165080552,21.167000000000026,20.909,1
216,AR/USDT:USDT,2021-04-14 20:00:00+00:00,second_buy,roi,23.092,23.102,23.61097348384077,24.214880755822215,22.576,1,22.576,5.0,0,False,23.16900000000008,23.32328571428571,24.36968000000015,0.3595092,0.039834964475212425,1,go_short,go_short,go_short,go_short,go_long,go_long,23.09431631509676,23.091000000000165,23.091,go_short,go_long,go_short,23.091,go_long,go_short,0.0,23.091000000000104,1,False,0,23.091,go_short,23.191299314390132,23.091000000000008,23.091,0
215,AR/USDT:USDT,2021-04-14 16:15:00+00:00,second_buy,roi,24.728,24.758,25.121115062095548,25.360201906371472,24.255,1,24.303,120.0,0,False,24.96780000000008,25.01528571428571,25.487680000000164,0.3460785,0.047514699820999456,1,go_short,go_short,go_short,go_short,go_long,go_long,23.79915048090273,24.48768000000015,23.091,go_short,go_long,go_short,23.091,go_long,go_short,0.0,23.39560000000008,1,False,0,23.091,go_short,24.34599121628799,23.485142857142854,23.091,1
214,AR/USDT:USDT,2021-04-07 11:30:00+00:00,second_buy,roi,25.589,25.589,26.672535752459087,26.802107333708268,25.589,1,25.589,50.0,0,False,26.613000000000046,26.68614285714284,26.817800000000215,0.2341959,0.03053790435087086,1,go_short,go_short,go_short,go_short,go_long,go_long,25.26986325520383,25.558960000000166,25.134,go_short,go_long,go_short,25.134,go_long,go_short,0.0,25.13400000000008,1,False,1,25.134,go_short,25.44477805888119,25.10628571428571,25.134,0
213,AR/USDT:USDT,2021-04-07 01:00:00+00:00,second_buy,roi,27.14,27.14,27.380421805818408,27.57653277638007,26.869,1,26.869,50.0,0,False,27.302600000000048,27.333571428571414,27.74292000000015,0.3682626,0.04573191301391086,1,go_short,go_short,go_short,go_short,go_long,go_long,26.869542252906193,26.86900000000022,26.869,go_short,go_long,go_short,26.869,go_long,go_short,0.0,26.869000000000046,1,False,0,26.869,go_short,26.89915592040493,26.868999999999982,26.869,0
212,AR/USDT:USDT,2021-04-06 16:45:00+00:00,second_buy,roi,29.621,29.621,26.30265368965332,26.6630656501323,29.621,0,29.621,1.0,0,False,26.164200000000033,25.917285714285708,26.592840000000095,0.6458904,0.07275659576392164,0,go_short,go_short,go_short,go_short,go_long,go_long,28.673261718622626,27.71580000000012,27.411,go_short,go_long,go_short,27.411,go_long,go_short,0.0,28.737000000000034,1,False,0,27.411,go_short,28.298657383827116,28.98957142857142,27.411,0
211,AR/USDT:USDT,2021-04-06 10:45:00+00:00,second_buy,roi,28.239,28.239,28.373769170319253,28.474550638875133,25.3,1,27.3,514.0,0,False,28.31520000000004,28.38771428571426,28.5182400000001,0.58422,0.07140473807140472,1,go_short,go_short,go_short,go_short,go_long,go_long,26.819582281684607,27.596840000000096,25.3,go_short,go_long,go_short,25.3,go_long,go_short,0.0,26.500000000000036,1,False,0,25.3,go_short,27.38494498657134,26.728571428571424,25.3,1
210,AR/USDT:USDT,2021-04-03 14:30:00+00:00,second_buy,roi,27.821,27.821,27.918564017300252,28.080261846620047,26.296,1,26.555,124.0,0,False,27.84380000000005,27.935857142857124,28.10156000000019,0.2044458,0.026026026026026022,1,go_short,go_short,go_short,go_short,go_long,go_long,28.56899992855912,28.569000000000102,28.569,go_short,go_long,go_short,28.569,go_long,go_short,0.0,28.569000000000038,1,False,0,28.569,go_short,28.568514689985143,28.56899999999997,28.569,0
209,AR/USDT:USDT,2021-04-03 01:00:00+00:00,second_buy,roi,28.666,28.666,29.402395517392062,29.730216573024265,28.666,1,28.666,2.0,0,False,29.201200000000046,29.35971428571427,29.697200000000127,0.2365539,0.027534441578954245,1,go_short,go_short,go_short,go_short,go_long,go_long,28.166484747718478,28.166000000000196,28.166,go_short,go_long,go_short,28.166,go_long,go_short,0.0,28.166000000000047,1,False,0,28.166,go_short,28.20228279434965,28.16599999999998,28.166,0
208,AR/USDT:USDT,2021-04-02 15:15:00+00:00,second_buy,roi,29.715,29.715,30.123390682530207,30.70142417641645,29.715,0,29.715,114.0,0,False,29.827000000000044,29.834999999999976,30.961480000000133,0.2693136,0.030335919607407016,1,go_short,go_short,go_short,go_short,go_long,go_long,29.536285611463345,29.719400000000125,28.914,go_short,go_long,go_short,28.914,go_long,go_short,0.0,29.419200000000046,1,False,0,28.914,go_short,29.815353898866206,29.515428571428554,28.914,1
207,AR/USDT:USDT,2021-04-01 03:30:00+00:00,second_buy,roi,31.751,31.751,31.660482368129504,31.771014037393105,30.903,1,30.903,157.0,0,False,31.580600000000054,31.628999999999973,32.12872000000012,0.2961726,0.03197845614439473,1,go_short,go_short,go_short,go_short,go_long,go_long,30.95830912639,31.67268000000011,29.855,go_short,go_long,go_short,29.855,go_long,go_short,0.0,30.36040000000005,1,False,0,29.855,go_short,31.4408669106525,30.676714285714265,29.855,1
206,AR/USDT:USDT,2021-03-31 21:15:00+00:00,second_buy,roi,34.965,34.965,31.829598075467718,31.370155510695692,32.447,0,32.447,2.0,0,False,31.210200000000054,31.121857142857127,31.554160000000095,0.1687244,0.026026026026026022,0,go_short,go_short,go_short,go_short,go_long,go_long,31.79820643506214,32.19048000000012,31.75,go_short,go_long,go_short,31.75,go_long,go_short,0.0,31.750000000000057,1,False,1,31.75,go_short,31.840455160384554,31.749999999999975,31.75,0
205,AR/USDT:USDT,2021-03-31 17:45:00+00:00,second_buy,roi,32.186,34.97,30.28953970722635,29.53379664943703,29.754,0,34.97,190.0,0,False,30.196600000000025,30.95457142857139,29.29444000000011,0.8006258,0.11458782202276628,0,go_short,go_short,go_short,go_short,go_long,go_long,32.49348531977222,31.156240000000103,30.901,go_short,go_long,go_short,30.901,go_long,go_short,0.0,33.340400000000045,1,False,0,30.901,go_short,31.42207808967783,33.494857142857114,30.901,0
204,AR/USDT:USDT,2021-03-31 16:30:00+00:00,second_buy,roi,30.733,34.97,30.001078940926746,29.160316568543593,30.512,0,34.898,183.0,0,False,30.417400000000022,29.890857142857104,28.72512000000012,1.3137384,0.18802594415977317,0,go_short,go_short,go_short,go_short,go_long,go_long,29.63864636794424,28.950120000000116,28.338,go_short,go_long,go_short,28.338,go_long,go_short,0.0,30.674800000000022,1,False,0,28.338,go_short,29.15977241190335,30.13799999999996,28.338,0
202,AR/USDT:USDT,2021-03-24 03:45:00+00:00,second_buy,roi,21.483,21.483,23.026042298156362,23.182032799794936,20.456,1,20.456,440.0,0,False,22.88799999999998,23.061714285714242,23.374399999999984,0.2127424,0.026026026026026022,1,go_short,go_short,go_short,go_short,go_long,go_long,20.533353880189726,21.120520000000035,20.101,go_short,go_long,go_short,20.101,go_long,go_short,0.0,20.10099999999998,0,False,0,20.101,go_short,20.839167763401463,20.21157142857138,20.101,1
172,ACH/USDT:USDT,2024-09-27 09:15:00+00:00,second_buy,roi,0.021567,0.021977999999999998,0.02160075774549737,0.021430843529643393,0.021564999999999997,0,0.021941,19445.0,0,False,0.02166419999999997,0.02161799999999951,0.02145408000000131,0.39918224,0.047493472835531146,0,go_short,go_short,go_short,go_short,go_long,go_long,0.020875539242709497,0.021017800000001318,0.02069,go_short,go_long,go_short,0.02069,go_long,go_short,0.0,0.02079619999999998,1,False,0,0.02069,go_short,0.021035670532952144,0.02082199999999949,0.02069,1
170,ACH/USDT:USDT,2024-09-06 08:30:00+00:00,second_buy,roi,0.016411,0.016411,0.016455014969171122,0.01654500200564151,0.016409,0,0.016409,274.0,0,False,0.01631359999999995,0.016386714285713803,0.0166095200000013,0.2271485,0.02612607708261817,1,go_short,go_short,go_short,go_short,go_long,go_long,0.0162406673386989,0.016387120000001292,0.01607,go_short,go_long,go_short,0.01607,go_long,go_short,0.0,0.01614399999999995,1,False,1,0.01607,go_short,0.01635472016241363,0.016184571428570944,0.01607,1
169,ACH/USDT:USDT,2024-09-01 22:30:00+00:00,second_buy,roi,0.016915,0.016915,0.017212189345715827,0.01725948639784254,0.016812,1,0.016870000000000003,11509.0,0,False,0.01713359999999996,0.017181999999999524,0.0172588800000013,0.26548879,0.031234410334334058,1,go_short,go_short,go_short,go_short,go_long,go_long,0.016496541568511734,0.0166405600000013,0.016281,go_short,go_long,go_short,0.016281,go_long,go_short,0.0,0.01640339999999995,1,False,0,0.016281,go_short,0.01657787273938026,0.016466142857142374,0.016281,1
168,ACH/USDT:USDT,2024-08-30 14:45:00+00:00,second_buy,roi,0.017310000000000002,0.017310000000000002,0.01761291662171979,0.01765460657921175,0.017206,1,0.017206,190.0,0,False,0.01755439999999995,0.017617142857142356,0.017693880000001307,0.22284667,0.026073011968766553,1,go_short,go_short,go_short,go_short,go_long,go_long,0.01727440559039143,0.017284360000001296,0.017228999999999998,go_short,go_long,go_short,0.017228999999999998,go_long,go_short,0.0,0.017212799999999962,1,False,0,0.017228999999999998,go_short,0.017290645309669943,0.017253857142856665,0.017228999999999998,1
136,ACH/USDT:USDT,2023-12-18 19:15:00+00:00,second_buy,roi,0.01922,0.019280000000000002,0.019151644524361723,0.019186699207736302,0.01922,0,0.019270000000000002,5423.0,0,False,0.01911799999999992,0.01913714285714237,0.019194800000001143,0.39910471,0.04840152050824261,1,go_short,go_short,go_short,go_short,go_long,go_long,0.01850832915439253,0.018577600000001103,0.01838,go_short,go_long,go_short,0.01838,go_long,go_short,0.0,0.01843799999999992,1,False,0,0.01838,go_short,0.018612075807205752,0.018479999999999514,0.01838,1
135,ACH/USDT:USDT,2023-12-12 00:15:00+00:00,second_buy,roi,0.02016,0.020220000000000002,0.020125906726107805,0.020079981995290132,0.02016,0,0.020200000000000003,1437.0,0,False,0.020151999999999927,0.020157142857142367,0.019983200000001134,0.45644555,0.054192764901738626,0,go_short,go_short,go_short,go_short,go_long,go_long,0.019150009782135765,0.019180800000001143,0.019080000000000003,go_short,go_long,go_short,0.019080000000000003,go_long,go_short,0.0,0.019143999999999918,1,False,0,0.019080000000000003,go_short,0.01919668099237591,0.019144285714285225,0.019080000000000003,1
134,ACH/USDT:USDT,2023-12-08 00:00:00+00:00,second_buy,roi,0.022840000000000003,0.022840000000000003,0.02275034246767672,0.022737229432627286,0.022840000000000003,0,0.022840000000000003,155.0,0,False,0.02274599999999993,0.02274571428571376,0.022715600000001133,0.93854013,0.11341358887371156,0,go_short,go_short,go_short,go_short,go_long,go_long,0.02011243522176377,0.019974400000001134,0.02018,go_short,go_long,go_short,0.02018,go_long,go_short,0.0,0.02015399999999993,1,False,0,0.02018,go_short,0.020070380554913343,0.020151428571428077,0.02018,0
133,ACH/USDT:USDT,2023-12-06 16:30:00+00:00,second_buy,roi,0.0239,0.024970000000000003,0.023134667827268807,0.02283650782291021,0.023680000000000003,0,0.024520000000000004,413354.0,0,False,0.023465999999999942,0.023141428571428056,0.02271720000000112,0.55228871,0.06617290700240008,0,go_short,go_short,go_short,go_short,go_long,go_long,0.022734041098163398,0.022720400000001133,0.02272,go_short,go_long,go_short,0.02272,go_long,go_short,0.0,0.02271799999999993,1,False,0,0.02272,go_short,0.02272900778723747,0.0227485714285709,0.02272,0
131,ACH/USDT:USDT,2023-11-18 10:15:00+00:00,second_buy,roi,0.01897,0.01906,0.019024857924894643,0.019078815778098366,0.018930000000000002,0,0.01906,13944.0,0,False,0.019039999999999842,0.019044285714285205,0.019049600000001093,0.23283867,0.02714226808559664,1,go_short,go_short,go_short,go_short,go_long,go_long,0.018347033190536467,0.018235600000001115,0.018500000000000003,go_short,go_long,go_short,0.018500000000000003,go_long,go_short,0.0,0.01844799999999986,0,False,0,0.018500000000000003,go_short,0.018301070302256552,0.01837714285714235,0.018500000000000003,0
130,ACH/USDT:USDT,2023-11-14 07:45:00+00:00,second_buy,roi,0.019850000000000003,0.0199,0.019738469071778474,0.01967901760804406,0.0198,1,0.019850000000000003,12332.0,0,False,0.01977399999999981,0.01978142857142804,0.01962360000000106,0.35031925,0.04109665162120333,0,go_short,go_short,go_short,go_short,go_long,go_long,0.01901846845669367,0.019056000000001093,0.019020000000000002,go_short,go_long,go_short,0.019020000000000002,go_long,go_short,0.0,0.019029999999999842,1,False,1,0.019020000000000002,go_short,0.019080321040346234,0.019042857142856633,0.019020000000000002,1
129,ACH/USDT:USDT,2023-11-09 17:00:00+00:00,second_buy,roi,0.01887,0.02212,0.02016213970297552,0.02036675453817106,0.01844,0,0.02144,2075030.0,0,False,0.019631999999999813,0.019924285714285207,0.020424000000001063,0.59660568,0.07040560635331877,1,go_short,go_short,go_short,go_short,go_long,go_long,0.01971819072119274,0.01960600000000106,0.019760000000000003,go_short,go_long,go_short,0.019760000000000003,go_long,go_short,0.0,0.019761999999999807,1,False,0,0.019760000000000003,go_short,0.019665339016687582,0.019771428571428044,0.019760000000000003,0
126,ACH/USDT:USDT,2023-10-12 12:30:00+00:00,second_buy,roi,0.01323,0.01323,0.013149423870728452,0.013179549117676439,0.0132,0,0.0132,7187.0,0,False,0.013143999999999883,0.013137142857142394,0.01319120000000103,0.2381959,0.02736849567657648,0,go_short,go_short,go_short,go_short,go_long,go_long,0.012887873258908788,0.01292840000000103,0.01289,go_short,go_long,go_short,0.01289,go_long,go_short,0.0,0.012895999999999871,0,False,0,0.01289,go_short,0.012922555348196554,0.01287857142857095,0.01289,0
125,ACH/USDT:USDT,2023-10-09 15:00:00+00:00,second_buy,roi,0.013630000000000001,0.013630000000000001,0.01365996367964419,0.013728166727527339,0.013620000000000002,1,0.013620000000000002,2383.0,0,False,0.013669999999999882,0.013672857142856692,0.013683200000001039,0.28595926,0.03296551557211822,1,go_short,go_short,go_short,go_short,go_long,go_long,0.013144285682937946,0.013208000000001031,0.013130000000000001,go_short,go_long,go_short,0.013130000000000001,go_long,go_short,0.0,0.013123999999999886,0,False,0,0.013130000000000001,go_short,0.013185885778126422,0.013117142857142395,0.013130000000000001,0
124,ACH/USDT:USDT,2023-10-04 04:30:00+00:00,second_buy,roi,0.014230000000000001,0.01425,0.014242224952882123,0.014329359990070466,0.014230000000000001,0,0.014230000000000001,752.0,0,False,0.014239999999999853,0.014234285714285247,0.01433640000000104,0.37003489,0.04219700333735422,0,go_short,go_short,go_short,go_short,go_long,go_long,0.013667229803215861,0.013699200000001037,0.01369,go_short,go_long,go_short,0.01369,go_long,go_short,0.0,0.01368799999999988,1,False,0,0.01369,go_short,0.013736820065729526,0.013669999999999547,0.01369,0
123,ACH/USDT:USDT,2023-09-28 01:00:00+00:00,second_buy,roi,0.015150000000000002,0.015170000000000001,0.015081577544284953,0.01509846701729339,0.015150000000000002,1,0.015170000000000001,945.0,0,False,0.015125999999999865,0.015087142857142372,0.015054000000001042,0.51194862,0.058096959691941535,0,go_short,go_short,go_short,go_short,go_long,go_long,0.014244447671587964,0.014358000000001038,0.014260000000000002,go_short,go_long,go_short,0.014260000000000002,go_long,go_short,0.0,0.014239999999999853,0,False,0,0.014260000000000002,go_short,0.014337308789276105,0.014225714285713818,0.014260000000000002,0
122,ACH/USDT:USDT,2023-09-19 22:00:00+00:00,second_buy,roi,0.015590000000000001,0.015690000000000003,0.01558861525156978,0.01563504038688686,0.015590000000000001,0,0.015600000000000001,7459.0,0,False,0.015585999999999878,0.015585714285713783,0.015635200000001036,0.22782548,0.026058495993136515,0,go_short,go_short,go_short,go_short,go_long,go_long,0.015065500734154944,0.015054400000001043,0.015170000000000001,go_short,go_long,go_short,0.015170000000000001,go_long,go_short,0.0,0.015091999999999864,0,False,0,0.015170000000000001,go_short,0.01509274437867686,0.015064285714285228,0.015170000000000001,0
121,ACH/USDT:USDT,2023-09-19 09:45:00+00:00,second_buy,roi,0.015780000000000002,0.01627,0.015583533403819362,0.015415944628812695,0.015710000000000002,0,0.01609,202682.0,0,False,0.01571999999999988,0.015654285714285204,0.015349600000001034,0.22620429,0.026125255069817967,0,go_short,go_short,go_short,go_short,go_long,go_long,0.015586545297309741,0.01564040000000104,0.01557,go_short,go_long,go_short,0.01557,go_long,go_short,0.0,0.015591999999999879,0,False,0,0.01557,go_short,0.015637843617837807,0.015582857142856638,0.01557,0
119,ACH/USDT:USDT,2023-08-24 22:00:00+00:00,second_buy,roi,0.013430000000000001,0.01344,0.013445112329025139,0.01349431288206006,0.013430000000000001,0,0.01344,69.0,0,False,0.013399999999999867,0.01342142857142802,0.013473600000001043,0.2343857,0.026918131717657192,1,go_short,go_short,go_short,go_short,go_long,go_long,0.013162030122504902,0.013261600000001044,0.013070000000000002,go_short,go_long,go_short,0.013070000000000002,go_long,go_short,0.0,0.013083999999999874,0,False,0,0.013070000000000002,go_short,0.013246380167751589,0.013125714285713751,0.013070000000000002,1
118,ACH/USDT:USDT,2023-08-23 09:00:00+00:00,second_buy,roi,0.014,0.014,0.014054180492969628,0.0140322145136116,0.013980000000000001,1,0.014,2891.0,0,False,0.014039999999999877,0.014067142857142308,0.014058000000001035,0.34378529,0.03984676568485413,0,go_short,go_short,go_short,go_short,go_long,go_long,0.013446041843393345,0.013477200000001043,0.013430000000000001,go_short,go_long,go_short,0.013430000000000001,go_long,go_short,0.0,0.01340399999999987,0,False,0,0.013430000000000001,go_short,0.013498657912624865,0.013422857142856594,0.013430000000000001,1
117,ACH/USDT:USDT,2023-08-18 09:00:00+00:00,second_buy,roi,0.01429,0.014430000000000002,0.01416546388375809,0.01409809155443886,0.014270000000000001,0,0.01442,2463.0,0,False,0.014251999999999893,0.01422285714285658,0.014008800000001036,0.24942238,0.02861866003966622,0,go_short,go_short,go_short,go_short,go_long,go_long,0.014064031491691378,0.014062400000001035,0.014020000000000001,go_short,go_long,go_short,0.014020000000000001,go_long,go_short,0.0,0.014059999999999878,1,False,0,0.014020000000000001,go_short,0.01403479167470053,0.014084285714285166,0.014020000000000001,0
116,ACH/USDT:USDT,2023-08-17 11:30:00+00:00,second_buy,roi,0.01561,0.01561,0.015603074496392947,0.01561051036289945,0.015560000000000001,1,0.015560000000000001,2044.0,0,False,0.015581999999999905,0.015607142857142297,0.015630000000001032,0.74825241,0.08574941428468194,1,go_short,go_short,go_short,go_short,go_long,go_long,0.014083158642086044,0.01397400000000104,0.01421,go_short,go_long,go_short,0.01421,go_long,go_short,0.0,0.014169999999999894,1,False,0,0.01421,go_short,0.014049432068225285,0.014142857142856579,0.01421,0
115,ACH/USDT:USDT,2023-08-11 00:15:00+00:00,second_buy,roi,0.01685,0.01691,0.016823224272603257,0.016810733990679064,0.01685,0,0.016890000000000002,2424.0,0,False,0.01682399999999991,0.01681857142857089,0.01682120000000104,0.67176653,0.07691635990389088,0,go_short,go_short,go_short,go_short,go_long,go_long,0.015610906223009847,0.015631200000001032,0.015590000000000001,go_short,go_long,go_short,0.015590000000000001,go_long,go_short,0.0,0.015599999999999902,1,False,0,0.015590000000000001,go_short,0.015614551191931406,0.015617142857142299,0.015590000000000001,1
114,ACH/USDT:USDT,2023-07-24 19:45:00+00:00,second_buy,roi,0.01728,0.01729,0.01736956987229159,0.0174499599907898,0.01728,1,0.01729,78.0,1,False,0.017349999999999942,0.01732999999999945,0.01743120000000107,0.26173551,0.029964215011014532,0,go_short,go_short,go_short,go_short,go_long,go_long,0.016811280182396283,0.016815600000001037,0.016810000000000002,go_short,go_long,go_short,0.016810000000000002,go_long,go_short,0.0,0.01680599999999991,0,False,0,0.016810000000000002,go_short,0.01680394412672806,0.016805714285713747,0.016810000000000002,0
137,ACH/USDT:USDT,2024-01-07 22:15:00+00:00,second_buy,roi,0.0184,0.0184,0.01846858620756291,0.018585255377042365,0.018240000000000003,1,0.018250000000000002,3847.0,0,False,0.01838999999999992,0.018424285714285227,0.018557600000001104,0.30566345,0.03715358342291796,1,go_short,go_short,go_short,go_short,go_long,go_long,0.01757402878004946,0.017354000000001098,0.0177,go_short,go_long,go_short,0.0177,go_long,go_short,0.0,0.017639999999999916,1,False,0,0.0177,go_short,0.01753272224384014,0.017638571428570938,0.0177,0
