,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),close_date,ema-12 (exit),high (exit),volume (exit),sma-05 (exit),mean-grad-hist (exit),close (exit),sma-25 (exit),short-small-rl (exit),ema-26 (exit),sma-compare (exit),low (exit),short_kdj (exit),long-small-rl (exit),open (exit),long_jcrosk (exit),sma-07 (exit)
1530,BSV/USDT:USDT,2024-07-30 09:30:00+00:00,first_buy,stop_loss,56.63,56.8,55.19968346716111,54.25927630590671,56.24,1,56.37,153832.0,0,False,55.896000000000086,55.72714285714192,53.955599999997375,-4.68004032,-0.39502559693171063,0,go_long,go_long,2024-08-05 01:00:00+00:00,39.90667588250323,38.54,529871.0,38.66800000000004,1,37.58,40.19559999999737,go_long,39.331252872339974,1,37.08,False,go_long,38.18,0,39.061428571427655
1064,BAL/USDT:USDT,2022-08-12 10:15:00+00:00,first_buy,stop_loss,6.578,22.7,6.898115121791285,6.613332228660004,6.578,0,9.571,142510.0,0,False,7.066599999999857,6.873999999999996,6.500560000000032,-3.776379,-0.39421174436848416,0,go_long,go_long,2022-08-12 10:15:00+00:00,6.613332228660004,22.7,142510.0,7.066599999999857,0,9.571,6.500560000000032,go_long,6.898115121791285,0,6.578,False,go_long,6.578,0,6.873999999999996
956,BAIDOGE/USDT:USDT,2024-12-07 16:15:00+00:00,first_buy,stop_loss,0.5005000000000001,0.5169,0.46338290236736296,0.4524628763113847,0.46230000000000004,1,0.4645,43597.0,0,False,0.4678799999999958,0.46792857142856875,0.45584399999999775,-5.77376836,-0.4140109359489204,0,go_long,go_long,2024-12-18 20:00:00+00:00,0.33527616464332183,0.3332,580.0,0.33423999999999515,1,0.326,0.33557199999999754,go_long,0.33470684635836473,1,0.326,False,go_long,0.3332,0,0.33525714285713865
959,BAKE/USDT:USDT,2021-05-18 16:15:00+00:00,first_buy,stop_loss,6.276,6.298,6.366622230023796,6.608327635327634,6.276,0,6.298,187.0,0,False,6.209800000000003,6.212428571428574,6.606159999999999,-4.22675386,-0.3941980571404472,1,go_long,go_long,2021-05-19 12:45:00+00:00,5.408388347788138,4.936,1571.0,5.037400000000002,1,4.605,5.473399999999997,go_long,5.189165666752048,1,4.605,False,go_long,4.936,1,5.042142857142857
961,BAKE/USDT:USDT,2021-05-21 04:45:00+00:00,first_buy,stop_loss,4.777,4.777,4.9016694601410915,4.914987452128851,2.36,1,4.442,30142.0,0,False,4.8740000000000006,4.9048571428571455,4.949599999999997,-3.99585362,-0.3941956587839708,1,go_long,go_long,2021-05-23 06:15:00+00:00,3.0560685966874006,3.014,0.0,2.9535999999999993,0,3.014,3.0502799999999994,go_long,3.015872636309966,1,3.014,False,go_long,3.014,0,2.989142857142859
161,ACH/USDT:USDT,2023-02-20 07:15:00+00:00,first_buy,stop_loss,0.039540000000000006,0.040810000000000006,0.033642085583418746,0.03156421256041697,0.0368,0,0.03864,4500130.0,1,False,0.03640599999999993,0.034938571428570965,0.03062000000000106,-4.18963793,-0.3941939184405808,0,go_long,go_long,2023-03-10 10:15:00+00:00,0.024821053734157366,0.024180000000000004,1543688.0,0.024227999999999937,1,0.02382,0.024899600000001073,go_long,0.024508228233839226,1,0.023620000000000002,False,go_long,0.024010000000000004,0,0.02438285714285669
964,BAKE/USDT:USDT,2021-05-27 15:30:00+00:00,first_buy,stop_loss,5.05,5.05,4.603326367384303,4.4033828752195,4.77,1,4.868,26122.0,0,False,4.8245999999999984,4.7580000000000044,4.344959999999997,-4.07273685,-0.3941934972453792,0,go_long,go_long,2021-06-01 03:45:00+00:00,4.195377469145119,4.231,3007.0,4.19920000000001,1,4.167,4.211319999999997,go_long,4.210933260094715,0,4.156,False,go_long,4.227,1,4.186857142857145
1059,BAL/USDT:USDT,2022-06-12 02:00:00+00:00,first_buy,stop_loss,6.064,6.08,6.158810618225562,6.228484034065173,5.984,1,6.009,3793.0,0,False,6.099599999999908,6.13771428571429,6.241520000000019,-3.7914464,-0.3940880161955574,1,go_long,go_long,2022-06-18 20:00:00+00:00,3.884207561840318,3.755,6544.0,3.7929999999999047,1,3.715,3.898080000000011,go_long,3.829704257543836,1,3.706,False,go_long,3.748,0,3.8117142857142836
1450,BNB/USDT:USDT,2021-05-10 01:15:00+00:00,first_buy,stop_loss,683.466,684.5,670.7597328913349,666.9050509802247,680.156,0,682.064,159803.0,1,False,675.6040000000004,671.9665714285729,664.7142000000005,-4.03797603,-0.39417909002461343,0,go_long,go_long,2021-05-19 04:30:00+00:00,479.80729549350866,454.154,1963549.0,450.53880000000015,1,423.486,486.9283600000007,go_long,462.84788031495987,1,415.727,False,go_long,452.748,0,453.9281428571453
1057,BAL/USDT:USDT,2022-05-09 17:00:00+00:00,first_buy,stop_loss,11.234,11.395,11.65593651005974,11.826716371495419,11.05,1,11.115,3461.0,0,False,11.48799999999993,11.571714285714284,11.844880000000012,-3.9481821,-0.3941439440135366,1,go_long,go_long,2022-05-26 11:00:00+00:00,7.0793300576635625,6.8629999999999995,1807.0,6.863399999999906,0,6.859,7.108600000000016,go_long,6.93856012723836,1,6.844,False,go_long,6.857,0,6.866571428571435
133,ACH/USDT:USDT,2021-11-28 14:00:00+00:00,first_buy,stop_loss,0.09873000000000001,0.10044,0.09320377275576291,0.09137648204913205,0.09494000000000001,0,0.09636,109483.0,0,False,0.09530799999999964,0.09418999999999966,0.09060240000000068,-4.59468968,-0.3942087423484867,0,go_long,go_long,2021-12-04 05:15:00+00:00,0.07621428319963829,0.07387,128685.0,0.07438199999999953,1,0.06922,0.07631760000000065,go_long,0.074986509217036,1,0.06829,False,go_long,0.07386000000000001,0,0.07482999999999963
309,ALGO/USDT:USDT,2024-12-03 06:30:00+00:00,first_buy,stop_loss,0.6022700000000001,0.60414,0.5650169659493983,0.5481753756216959,0.5858500000000001,1,0.5893400000000001,32311.0,0,False,0.5801699999999927,0.574757142857144,0.5434403999999922,-4.74014185,-0.40163919556550715,0,go_long,go_long,2024-12-09 21:00:00+00:00,0.45679341090326436,0.43758,106548.0,0.44275999999999377,1,0.42342,0.4581323999999921,go_long,0.449494152403258,1,0.42128000000000004,False,go_long,0.43737000000000004,0,0.4483014285714292
1457,BNB/USDT:USDT,2021-11-07 01:45:00+00:00,first_buy,stop_loss,638.203,639.238,633.8781016396904,629.3534266000854,637.5,0,639.192,91925.0,0,False,635.9220000000015,634.8382857142868,629.6443199999981,-4.53992744,-0.3941955141518339,0,go_long,go_long,2022-01-21 21:45:00+00:00,413.93103563563574,406.67,3031955.0,406.7974000000015,1,394.583,416.07983999999954,go_long,409.49551456574636,1,393.921,False,go_long,405.743,0,407.0469999999991
1458,BNB/USDT:USDT,2022-01-21 22:00:00+00:00,first_buy,stop_loss,394.412,394.412,406.2105123248623,412.0208107737368,378.726,1,388.143,5102761.0,0,False,402.2428000000015,404.2742857142848,414.7531599999995,-4.2853559,-0.3941368292080414,1,go_long,go_long,2022-05-12 04:15:00+00:00,266.92897181611875,255.634,985318.0,255.94540000000507,1,249.679,268.5437199999996,go_long,261.61439315262544,1,249.33,False,go_long,254.438,0,258.15642857142814
1460,BNB/USDT:USDT,2022-05-23 07:45:00+00:00,first_buy,stop_loss,328.939,330.269,325.04881027593785,322.8329932152578,328.149,0,328.373,226106.0,1,False,327.0062000000051,326.16757142857097,321.8418399999991,-3.88528746,-0.39411299370115266,0,go_long,go_long,2022-06-15 09:15:00+00:00,209.95281757822542,202.69,1966895.0,201.71380000000482,1,199.837,210.54091999999937,go_long,205.80503609788613,1,199.583,False,go_long,200.362,0,203.7662857142847
1041,BAKE/USDT:USDT,2024-06-12 14:15:00+00:00,first_buy,stop_loss,0.3758,0.3935,0.35488293556655137,0.33718819157426805,0.3758,0,0.3869,3554848.0,0,False,0.36964000000003866,0.3638000000000118,0.3335480000000001,-5.55183536,-0.4000110398251374,0,go_long,go_long,2024-07-04 23:15:00+00:00,0.2520132510122629,0.24730000000000002,10432898.0,0.24906000000003936,1,0.2434,0.2515320000000001,go_long,0.24985300845493896,1,0.2431,False,go_long,0.24730000000000002,0,0.2502000000000113
987,BAKE/USDT:USDT,2022-04-01 00:00:00+00:00,first_buy,stop_loss,1.6059999999999999,1.6059999999999999,1.4327363449724997,1.3513422872651883,1.5190000000000001,0,1.561,5668926.0,1,False,1.5112000000000265,1.4645714285714444,1.3355199999999994,-4.37295106,-0.39416611575484095,0,go_long,go_long,2022-04-06 14:00:00+00:00,1.001972575739632,0.991,828971.0,0.9956000000000295,1,0.961,1.0032799999999986,go_long,0.997533654472979,1,0.9500000000000001,False,go_long,0.987,0,0.9997142857143021
990,BAKE/USDT:USDT,2022-05-09 10:45:00+00:00,first_buy,stop_loss,0.47300000000000003,0.47300000000000003,0.47973618118698397,0.48462284291038177,0.463,1,0.464,32257.0,0,False,0.4766000000000262,0.47971428571429925,0.4845600000000008,-4.14590898,-0.3941162063742709,1,go_long,go_long,2022-05-11 12:45:00+00:00,0.37299048379176747,0.357,344960.0,0.3532000000000265,1,0.326,0.37056000000000083,go_long,0.362001068453116,1,0.318,False,go_long,0.357,0,0.3580000000000133
992,BAKE/USDT:USDT,2022-06-01 09:30:00+00:00,first_buy,stop_loss,0.392,0.403,0.37087267321677586,0.3624561687849317,0.389,0,0.399,2235503.0,0,False,0.3796000000000271,0.37357142857144165,0.35716000000000164,-3.99900648,-0.3941952784058047,0,go_long,go_long,2022-06-13 01:45:00+00:00,0.2606640605715236,0.247,1079.0,0.2474000000000271,0,0.245,0.2634000000000009,go_long,0.2540904966041323,1,0.244,False,go_long,0.244,0,0.25057142857144205
1031,BAKE/USDT:USDT,2023-12-31 23:00:00+00:00,first_buy,stop_loss,0.48160000000000003,0.48160000000000003,0.490570508718857,0.49955256731023695,0.4515,1,0.4723,4516365.0,0,False,0.4854600000000387,0.48821428571429637,0.5005960000000003,-4.92012729,-0.399580525856344,1,go_long,go_long,2024-01-23 09:15:00+00:00,0.3163723141541674,0.30560000000000004,1246458.0,0.30556000000003924,1,0.2964,0.31926799999999994,go_long,0.31245197094719446,1,0.29610000000000003,False,go_long,0.3013,1,0.30967142857144
1030,BAKE/USDT:USDT,2023-12-26 10:30:00+00:00,first_buy,stop_loss,0.7697,0.7999,0.7181350729599777,0.706444715680565,0.7672,0,0.7898000000000001,10591506.0,0,False,0.7292200000000404,0.7147714285714394,0.7055440000000012,-4.08397333,-0.3358622530823935,0,go_long,go_long,2023-12-31 22:45:00+00:00,0.5017327726950559,0.49250000000000005,892001.0,0.48982000000003867,1,0.481,0.5024440000000002,go_long,0.4938924193950128,1,0.48050000000000004,False,go_long,0.49010000000000004,0,0.4912714285714392
147,ACH/USDT:USDT,2022-05-26 09:00:00+00:00,first_buy,stop_loss,0.018500000000000003,0.01854,0.019367016711866202,0.020015632149054358,0.01805,1,0.01822,184521.0,0,False,0.018979999999999716,0.019188571428571104,0.020180400000001115,-3.954104,-0.3941875906749672,1,go_long,go_long,2022-06-13 02:45:00+00:00,0.011957389656936343,0.011460000000000001,99650.0,0.011309999999999756,0,0.01128,0.012145200000001122,go_long,0.011602916262429533,0,0.01122,False,go_long,0.01135,0,0.011309999999999655
136,ACH/USDT:USDT,2022-01-10 06:45:00+00:00,first_buy,stop_loss,0.07847000000000001,0.08406000000000001,0.07024528988023565,0.0670516959251185,0.07666,0,0.083,170306.0,0,False,0.0734879999999999,0.07090571428571378,0.06569680000000075,-4.34929242,-0.39420681115291895,0,go_long,go_long,2022-01-18 09:00:00+00:00,0.05258729533351793,0.051800000000000006,202568.0,0.051873999999999865,1,0.051800000000000006,0.052562400000000835,go_long,0.05216776890934592,1,0.050980000000000004,False,go_long,0.05131,0,0.052155714285713806
1494,BSV/USDT:USDT,2021-12-04 05:00:00+00:00,first_buy,stop_loss,133.54,134.44,135.44545520712515,137.81025970602238,126.4,1,129.9,255384.0,0,False,133.1099999999978,134.0628571428554,138.49959999999794,-4.1007,-0.3942074092189566,1,go_long,go_long,2021-12-04 05:15:00+00:00,135.85912935742812,130.94,1243403.0,128.80599999999782,1,111.47,137.30679999999793,go_long,131.7569236367982,1,104.72,False,go_long,129.9,0,130.40857142856967
146,ACH/USDT:USDT,2022-05-24 10:15:00+00:00,first_buy,stop_loss,0.03207,0.034550000000000004,0.026184738166120644,0.024245405338217917,0.029500000000000002,0,0.030350000000000002,1041625.0,1,False,0.027983999999999714,0.026771428571428224,0.02343720000000114,-3.94405341,-0.39418082742612287,0,go_long,go_long,2022-05-26 08:45:00+00:00,0.020159282720978704,0.01895,230601.0,0.019289999999999717,1,0.018500000000000003,0.020306800000001117,go_long,0.019575565204932786,1,0.01844,False,go_long,0.01882,0,0.01937428571428539
1478,BSV/USDT:USDT,2021-04-16 17:00:00+00:00,first_buy,stop_loss,465.9,478.59,406.73824119119075,381.9125884145042,450.54,0,478.37,261049.0,0,False,442.59199999999885,422.6499999999993,365.49440000000027,-3.7773832,-0.394209471868624,0,go_long,go_long,2021-04-18 03:30:00+00:00,363.8129744136855,346.35,278583.0,344.0579999999989,1,333.36,369.7196000000001,go_long,350.451445853083,0,318.04,False,go_long,345.75,1,342.614285714285
1415,BLUR/USDT:USDT,2023-08-15 19:15:00+00:00,first_buy,stop_loss,0.278,0.278,0.2759456634762772,0.2781883685855011,0.2449,1,0.2586,3741185.0,0,False,0.2741599999999978,0.2757142857142786,0.2790600000000001,-3.86891271,-0.3939263384501674,1,go_long,go_long,2023-08-17 21:30:00+00:00,0.2333975912000404,0.2277,82632.0,0.2286999999999976,1,0.22610000000000002,0.23284000000000005,go_long,0.23037124620202254,1,0.2253,False,go_long,0.2272,1,0.22972857142856415
1481,BSV/USDT:USDT,2021-05-19 11:30:00+00:00,first_buy,stop_loss,261.2,261.49,260.58383857462985,264.33482324505064,229.97,1,236.14,210290.0,0,False,257.43599999999935,260.12571428571283,263.89599999999933,-3.7275812,-0.3941924612204495,1,go_long,go_long,2021-05-19 12:45:00+00:00,252.94306672922525,237.32,158653.0,229.7659999999993,1,199.22,257.0667999999994,go_long,241.71743805103438,1,198.89,False,go_long,235.85,1,235.10999999999854
1104,BBL/USDT:USDT,2024-04-12 17:30:00+00:00,first_buy,stop_loss,0.11285,0.11367000000000001,0.11546426559030139,0.11840041679688787,0.11077000000000001,1,0.11077000000000001,10507.0,0,False,0.11296799999999993,0.11384714285714359,0.1190323999999997,-5.24001972,-0.3942093601320061,1,go_long,go_long,2024-04-16 02:15:00+00:00,0.0710430786484465,0.07050000000000001,1843.0,0.06923400000000005,1,0.06855,0.07046759999999981,go_long,0.06968987261639496,0,0.06855,False,go_long,0.07049000000000001,0,0.06907428571428657
123,ACH/USDT:USDT,2021-08-07 14:30:00+00:00,first_buy,stop_loss,0.11685000000000001,0.12336000000000001,0.12463373579734432,0.12939687778098516,0.094,1,0.105,230103.0,0,False,0.121134,0.12397999999999998,0.13164240000000005,-4.10193977,-0.3942127876933072,1,go_long,go_long,2021-08-18 01:00:00+00:00,0.06910681391704522,0.06637000000000001,67109.0,0.06619399999999996,1,0.065,0.06940240000000011,go_long,0.06746737899123789,1,0.06485,False,go_long,0.06553,0,0.06671142857142857
117,AAVE/USDT:USDT,2024-11-07 01:30:00+00:00,second_buy,stop_loss,179.27,184.81,176.53811765842536,173.5855669741377,178.95,0,183.5,50606.0,0,False,178.45399999999793,177.2728571428567,173.09599999999784,-4.24890681,-0.3865735916425779,0,go_short,go_short,2024-12-04 10:00:00+00:00,246.52138971790532,253.4,41259.0,249.9499999999975,0,251.47,245.9047999999984,go_short,248.76598386379172,0,251.05,False,go_short,252.94,0,249.3971428571419
275,ALGO/USDT:USDT,2022-11-04 07:15:00+00:00,first_buy,stop_loss,0.3902,0.3902,0.3827663657660673,0.3789002347191111,0.387,1,0.3881,886.0,1,False,0.3865999999999919,0.38500000000000395,0.3764799999999922,-3.060464,-0.3941988903309171,0,go_long,go_long,2022-11-22 02:15:00+00:00,0.24336828317048878,0.2391,1579.0,0.24023999999999157,1,0.2369,0.24407999999999197,go_long,0.24190450707256572,1,0.2363,False,go_long,0.2391,0,0.24080000000000348
1158,BCH/USDT:USDT,2022-06-10 12:45:00+00:00,first_buy,stop_loss,175.3,175.3,173.8664663750503,174.22271854077923,165.95,1,169.9,291928.0,1,False,173.90000000000134,173.97142857144695,174.26999999999822,-3.3461275,-0.394196310764707,1,go_long,go_long,2022-06-28 22:30:00+00:00,106.75013458801003,105.65,33496.0,105.86000000000118,1,105.35,106.57999999999817,go_long,105.9328545610881,1,105.35,False,go_long,105.5,1,105.93571428573242
1383,BIGTIME/USDT:USDT,2024-07-25 10:30:00+00:00,first_buy,stop_loss,0.0955,0.0955,0.09753628600933023,0.09929504189027213,0.09232000000000001,1,0.09240000000000001,13042.0,0,False,0.09607400000001151,0.09680999999999677,0.10018879999999934,-3.6809962,-0.3975479871479872,1,go_long,go_long,2024-08-05 11:15:00+00:00,0.060720375779321684,0.057600000000000005,8493.0,0.058232000000011684,1,0.05727,0.06041279999999952,go_long,0.059224214123536414,1,0.056490000000000005,False,go_long,0.0572,0,0.05878428571428235
358,APT/USDT:USDT,2022-11-08 19:45:00+00:00,first_buy,stop_loss,4.932,5.265,5.623810949515969,5.891833997184004,4.468,0,5.193,5146220.0,0,False,5.3137999999999845,5.39728571428573,6.0072399999999995,-3.9013973,-0.3940291364417373,1,go_long,go_long,2022-12-28 05:30:00+00:00,3.497791233557204,3.439,305330.0,3.435799999999978,1,3.396,3.5165199999999857,go_long,3.4605412314283064,1,3.379,False,go_long,3.433,0,3.4450000000000145
357,APT/USDT:USDT,2022-10-19 08:00:00+00:00,first_buy,stop_loss,7.461,7.594,7.587305670065456,7.486957264957265,7.427,0,7.572,2445077.0,0,False,7.604599999999998,7.643,7.398040000000001,-3.8807041,-0.3942068506510013,0,go_long,go_long,2022-11-08 19:30:00+00:00,5.947740716958724,5.485,4377732.0,5.3869999999999845,1,4.929,6.046639999999999,go_long,5.702140213064327,1,4.864,False,go_long,5.421,0,5.523714285714303
1145,BCH/USDT:USDT,2021-05-24 11:45:00+00:00,first_buy,stop_loss,642.7,650.65,623.3835883170775,610.5812980615017,637.65,0,645.25,54224.0,0,False,628.2699999999984,626.3714285714335,611.7900000000012,-2.5480773,-0.39419771865764897,0,go_long,go_long,2021-06-22 13:45:00+00:00,425.30517673832605,407.45,40701.0,404.61999999999983,0,401.95,427.2000000000008,go_long,412.5714002427429,1,397.9,False,go_long,406.8,1,405.1000000000078
933,BAIDOGE/USDT:USDT,2024-03-09 16:45:00+00:00,first_buy,stop_loss,0.7485600000000001,0.8266,0.7099019247168091,0.6849247361295342,0.7485600000000001,0,0.81632,30338.0,0,False,0.7369999999999961,0.7192842857142844,0.6742867999999992,-3.35894018,-0.4123606261633911,0,go_long,go_long,2024-03-16 14:00:00+00:00,0.5467825302458124,0.52292,3336.0,0.5239819999999956,1,0.51117,0.5508835999999988,go_long,0.5327259681197003,1,0.5030600000000001,False,go_long,0.52241,0,0.5266628571428555
118,AAVE/USDT:USDT,2024-12-04 10:15:00+00:00,second_buy,stop_loss,251.1,255.96,249.4496786539776,247.0168423313938,250.63,0,253.21,114689.0,1,False,251.3359999999975,250.08999999999904,246.3887999999984,-4.92595454,-0.38927018437083966,0,go_short,go_short,2024-12-12 04:00:00+00:00,312.10194748972054,345.29,223648.0,333.36199999999764,0,344.97,309.252399999998,go_short,322.82168624457705,0,335.83,False,go_short,335.83,0,328.57428571428454
1143,BCH/USDT:USDT,2021-05-19 16:00:00+00:00,first_buy,stop_loss,820.3,826.0,755.5637620913161,792.6015265251406,783.65,0,792.4,84251.0,0,False,769.7499999999995,750.900000000005,792.6820000000013,-3.1272355,-0.3942096389415002,0,go_long,go_long,2021-05-23 16:30:00+00:00,541.5220102634851,512.3,81126.0,516.6399999999987,1,487.85,541.6740000000012,go_long,524.5138825657219,1,484.05,False,go_long,507.65,0,522.4571428571477
1141,BCH/USDT:USDT,2021-05-19 11:45:00+00:00,first_buy,stop_loss,876.75,876.75,919.7867836592228,945.5663214964253,778.7,1,840.8,235047.0,0,False,899.4299999999994,912.4714285714336,944.1540000000008,-3.3298607,-0.39420918004789546,1,go_long,go_long,2021-05-19 12:45:00+00:00,908.937853185097,837.7,192638.0,817.8099999999995,1,697.8,920.8580000000009,go_long,862.1709533823985,1,697.8,False,go_long,837.7,1,840.3714285714337
1140,BCH/USDT:USDT,2021-05-12 23:30:00+00:00,first_buy,stop_loss,1380.05,1382.55,1394.3713105519566,1412.4084507472285,1325.0,1,1334.45,48654.0,1,False,1372.7999999999997,1383.6642857142865,1411.6160000000018,-5.2661463,-0.39420669248701173,1,go_long,go_long,2021-05-19 11:30:00+00:00,953.9476272161394,918.95,145663.0,920.4699999999993,1,876.95,949.4020000000008,go_long,934.1480170518088,1,863.25,False,go_long,917.5,0,930.3357142857194
1393,BLAST/USDT:USDT,2024-06-26 22:00:00+00:00,first_buy,stop_loss,0.02569,0.02749,0.024373545894552696,0.022793518518518522,0.02562,0,0.0274,216194.0,0,False,0.025328000000000007,0.024950000000000007,0.022846400000000003,-4.31535327,-0.3939183322160296,0,go_long,go_long,2024-07-03 19:30:00+00:00,0.017854368097632602,0.01691,21092.0,0.01706600000000002,0,0.01683,0.017986800000000025,go_long,0.017424349582593705,1,0.016620000000000003,False,go_long,0.01676,0,0.017201428571428576
1543,BTC/USDT:USDT,2022-05-09 16:45:00+00:00,first_buy,stop_loss,32296.2,32386.2,32432.262304776577,32719.33642537866,31811.0,1,31852.2,13742581.0,1,False,32238.559999999714,32288.828571429163,32729.4159999998,-3.77069592,-0.3942104278848167,1,go_long,go_long,2022-06-18 06:45:00+00:00,20451.448707684565,20419.0,1720077.0,20411.079999999656,1,20393.6,20448.111999999805,go_long,20424.81271900115,1,20383.0,False,go_long,20394.2,0,20415.900000000605
1132,BBL/USDT:USDT,2024-12-15 13:00:00+00:00,first_buy,stop_loss,0.008860000000000002,0.00965,0.008297789945156127,0.007947794365468351,0.008716999999999999,0,0.009061,676635.0,1,False,0.008552000000000348,0.008412000000000806,0.007827800000000011,-5.72842296,-0.3946907594722647,0,go_long,go_long,2024-12-20 05:30:00+00:00,0.005791763779083722,0.005750000000000001,24350.0,0.005751200000000342,1,0.0056289999999999995,0.005787200000000012,go_long,0.005763597215254652,1,0.005627,False,go_long,0.005750000000000001,0,0.00576600000000082
937,BAIDOGE/USDT:USDT,2024-04-09 12:30:00+00:00,first_buy,stop_loss,0.65351,0.6667200000000001,0.6225506266572727,0.6129593122703003,0.6369800000000001,0,0.6391500000000001,8312.0,0,False,0.6306999999999938,0.6279414285714264,0.6118495999999976,-5.06539598,-0.39498693697454174,0,go_long,go_long,2024-04-12 18:30:00+00:00,0.4878551878671101,0.45453000000000005,6059.0,0.4478319999999938,1,0.44804000000000005,0.49247959999999763,go_long,0.4690068749310052,1,0.44322000000000006,False,go_long,0.4545,0,0.45829571428571214
1130,BBL/USDT:USDT,2024-12-08 02:45:00+00:00,first_buy,stop_loss,0.011557,0.011863,0.01019902701776988,0.009724027956150723,0.01042,1,0.010498,71300.0,1,False,0.010640400000000336,0.010409857142857946,0.009597040000000006,-5.7976761,-0.3941376444214129,0,go_long,go_long,2024-12-14 07:15:00+00:00,0.006722539669934292,0.006601,16866.0,0.006596000000000342,1,0.0065379999999999995,0.006756160000000011,go_long,0.006660260830015468,1,0.006536999999999999,False,go_long,0.006545,0,0.00664071428571509
1542,BTC/USDT:USDT,2021-09-06 22:30:00+00:00,first_buy,stop_loss,52305.0,52638.0,52072.86954969299,51918.32411337245,52305.0,0,52525.9,4010344.0,0,False,52191.139999999206,52123.87142857185,51865.975999999995,-4.14542186,-0.3942124452100464,0,go_long,go_long,2022-05-09 16:30:00+00:00,32788.70733940895,32581.6,7562801.0,32323.61999999971,1,32295.0,32785.6559999998,go_long,32537.72817837232,1,32275.1,False,go_long,32430.0,0,32374.37142857202
1395,BLAST/USDT:USDT,2024-08-01 00:15:00+00:00,first_buy,stop_loss,0.013992,0.014051,0.01399575967243732,0.014077160780241085,0.013708999999999999,1,0.013781999999999999,40894.0,1,False,0.013967000000000063,0.01398571428571428,0.014083800000000058,-4.35380018,-0.39462970251784946,1,go_long,go_long,2024-08-05 01:00:00+00:00,0.009907635848386045,0.009557999999999999,89979.0,0.00955020000000008,1,0.009245999999999999,0.00997140000000006,go_long,0.009732488963939615,1,0.009188,False,go_long,0.009469,0,0.009669142857142857
294,ALGO/USDT:USDT,2024-04-12 16:30:00+00:00,first_buy,stop_loss,0.2195,0.2199,0.2221515637765717,0.2245362998546713,0.21730000000000002,1,0.2192,9295.0,0,False,0.22087999999999228,0.2210571428571448,0.22577999999999332,-5.187126,-0.39418409066971366,1,go_long,go_long,2024-04-12 17:15:00+00:00,0.2232230292754783,0.2187,2493.0,0.21863999999999226,1,0.2174,0.22427999999999326,go_long,0.22056501201029446,1,0.2169,False,go_long,0.21830000000000002,1,0.21950000000000194
1123,BBL/USDT:USDT,2024-10-19 14:00:00+00:00,first_buy,stop_loss,0.00996,0.01009,0.008027904306617671,0.0073714738684766065,0.009130000000000001,0,0.0092,676195.0,0,False,0.00893400000000032,0.008400000000000827,0.007055200000000001,-4.81540066,-0.3948673597145212,0,go_long,go_long,2024-10-25 23:45:00+00:00,0.006227324857334489,0.0059,95051.0,0.006024000000000344,1,0.005860000000000001,0.006254800000000004,go_long,0.006116345931720342,1,0.005690000000000001,False,go_long,0.005880000000000001,0,0.0060728571428579564
1121,BBL/USDT:USDT,2024-09-26 15:45:00+00:00,first_buy,stop_loss,0.011980000000000001,0.012100000000000001,0.01138820159775351,0.011110206604515189,0.011710000000000002,1,0.01178,52119.0,1,False,0.011672000000000314,0.011498571428572244,0.010995999999999983,-4.70336275,-0.39491873169107616,0,go_long,go_long,2024-10-08 14:30:00+00:00,0.007431071194821982,0.007410000000000001,28946.0,0.007416000000000311,1,0.0073,0.007408800000000004,go_long,0.007418954242151091,0,0.00721,False,go_long,0.007410000000000001,1,0.007434285714286539
1404,BLAST/USDT:USDT,2024-12-06 17:45:00+00:00,first_buy,stop_loss,0.015186,0.015323999999999999,0.01449164576313398,0.014208484409641715,0.014997,0,0.015040999999999999,3707.0,1,False,0.014814000000000063,0.014590571428571373,0.014068400000000035,-5.37884951,-0.3946152628307288,0,go_long,go_long,2024-12-09 21:00:00+00:00,0.012354841240398364,0.011840000000000002,19811.0,0.0119880000000001,1,0.011604,0.012450200000000031,go_long,0.012160115258674203,1,0.011430000000000001,False,go_long,0.011824,0,0.01209399999999993
1114,BBL/USDT:USDT,2024-07-15 11:30:00+00:00,first_buy,stop_loss,0.03,0.03193,0.02715568663864738,0.025426214195010996,0.029580000000000002,0,0.031120000000000002,142442.0,0,False,0.02859600000000041,0.027800000000000852,0.02478439999999991,-4.80312944,-0.395480973954381,0,go_long,go_long,2024-07-30 16:45:00+00:00,0.019472159074573725,0.019190000000000002,2873.0,0.01915800000000035,1,0.019020000000000002,0.019422799999999997,go_long,0.019274245851145667,0,0.019020000000000002,False,go_long,0.019100000000000002,0,0.019137142857143657
1540,BTC/USDT:USDT,2021-04-14 05:00:00+00:00,first_buy,stop_loss,63928.4,64320.0,63689.16388252475,63500.385296196924,63817.8,0,64300.0,1016571.0,0,False,63856.359999999484,63805.89999999999,63470.876000000004,-2.53743348,-0.3942121710558281,0,go_long,go_long,2021-05-19 04:30:00+00:00,41578.73234763423,40568.6,5935071.0,40508.19999999951,1,39658.7,41844.703999999976,go_long,40846.35970595377,0,39522.1,False,go_long,40487.6,0,40506.98571428573
