,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),high (exit),long-large-rl (exit),long_jcrosk (exit),sma-07 (exit),short-large-rl (exit),volume (exit),long-small-rl (exit),sma-05 (exit),mean-grad-hist (exit),low (exit),sma-compare (exit),sma-25 (exit),close (exit),ema-12 (exit),ema-26 (exit),open (exit),short_kdj (exit),short-small-rl (exit)
16,STMX/USDT:USDT,2021-04-02 14:30:00+00:00,second_buy,short-exit-profit,0.07505,0.07994000000000001,0.07298325325283858,0.07076868941785461,0.07485,0,0.07938,68472062.0,0,False,0.07443399999999999,0.07387571428571427,0.06999720000000001,26.98184003,0.4407351416299978,0,go_short,go_long,do_nothing,do_nothing,0.05507000000000001,do_nothing,0,0.058457142857142534,do_nothing,48682434.0,go_short,0.057076000000000085,1,0.036750000000000005,1,0.06321559999999991,0.04916,0.06184840241659647,0.059172269368044005,0.05473000000000001,False,go_long
318,CRV/USDT:USDT,2021-07-07 07:45:00+00:00,second_buy,short-exit-profit,2.034,2.065,2.0206127956655835,2.0018252300114816,2.033,0,2.052,757033.7,0,False,2.0286000000000093,2.0242857142857207,1.9969200000000114,24.1050383,0.3944001979010495,0,go_short,do_nothing,do_nothing,do_nothing,1.244,do_nothing,0,1.2454285714285755,do_nothing,565874.5,go_short,1.2416000000000091,1,1.219,1,1.257200000000011,1.227,1.2625139142406938,1.2498427476996903,1.235,False,do_nothing
316,CRV/USDT:USDT,2021-06-02 12:00:00+00:00,second_buy,short-exit-profit,2.443,2.479,2.3670025289148438,2.3072833286921473,2.431,0,2.444,2237123.5,0,False,2.394600000000005,2.3738571428571498,2.306600000000003,24.99012335,0.4079488593067516,0,go_short,do_nothing,do_nothing,do_nothing,1.504,do_nothing,0,1.5168571428571496,do_nothing,1855454.3,go_short,1.5020000000000053,1,1.415,1,1.558400000000009,1.448,1.5577356193409013,1.5303462311290825,1.5,False,do_nothing
314,CRV/USDT:USDT,2021-04-30 16:30:00+00:00,second_buy,short-exit-profit,3.226,3.331,3.232969042286195,3.204130564029804,3.221,0,3.328,2386908.8,0,False,3.2360000000000104,3.2324285714285863,3.1973599999999993,24.44076849,0.3995289265606011,0,go_short,do_nothing,do_nothing,do_nothing,2.659,do_nothing,1,2.6461428571428676,do_nothing,5047252.8,go_short,2.575000000000009,1,2.032,1,2.9731600000000014,2.049,2.912530411011577,2.731350575611152,2.659,False,do_nothing
312,CRV/USDT:USDT,2021-04-15 20:15:00+00:00,second_buy,short-exit-profit,4.096,4.166,3.931438912846,3.8459899535386475,4.017,0,4.031,2318650.9,0,False,3.9822000000000015,3.9577142857143,3.875759999999993,26.34456529,0.4303969275324496,0,go_short,do_nothing,do_nothing,do_nothing,2.594,do_nothing,0,2.6342857142857254,do_nothing,5159793.2,go_short,2.595400000000007,1,2.226,1,2.776999999999993,2.342,2.7740519484408956,2.664452679856609,2.54,False,do_nothing
309,CRV/USDT:USDT,2020-09-01 13:45:00+00:00,second_buy,short-exit-profit,4.883,5.035,4.924089053044258,4.983418803418803,4.88,0,4.88,238695.7,0,False,4.931199999999999,4.92742857142857,4.9977599999999995,38.37891159,0.6295342715103469,0,go_short,do_nothing,do_nothing,do_nothing,2.021,do_nothing,0,2.0337142857142867,do_nothing,0.0,go_short,2.0383999999999958,1,2.021,0,1.9360800000000014,2.021,1.958555170665518,1.9984083651540094,2.021,False,do_nothing
276,XRP/USDT:USDT,2023-07-13 18:30:00+00:00,second_buy,short-exit-profit,0.8017000000000001,0.965,0.6846801778866597,0.6063712548245186,0.8016000000000001,0,0.8528,1431821159.6,1,False,0.7555599999999915,0.7172428571428604,0.5704079999999953,31.2559873,0.5104397126111874,0,go_short,go_long,do_nothing,do_nothing,0.5603,do_nothing,0,0.5472142857142904,do_nothing,307001138.1,go_short,0.5365199999999892,1,0.4082,1,0.5682999999999927,0.4227,0.5632417096295965,0.5474825304351236,0.5578000000000001,False,go_long
335,CRV/USDT:USDT,2022-11-09 13:45:00+00:00,second_buy,short-exit-profit,0.687,0.6930000000000001,0.7039530504733944,0.7148514874645033,0.68,1,0.6910000000000001,3690280.3,0,False,0.6981999999999944,0.7027142857143082,0.7147199999999958,24.94505012,0.4073964360613287,1,go_short,do_nothing,do_nothing,do_nothing,0.426,do_nothing,0,0.4298571428571677,do_nothing,42729461.6,go_short,0.4283999999999952,1,0.403,1,0.47079999999999567,0.406,0.4601360314303378,0.43892961574241496,0.425,False,do_nothing
401,LQTY/USDT:USDT,2023-05-08 18:30:00+00:00,second_buy,short-exit-profit,1.2612,1.2711000000000001,1.3152132558689262,1.3364940741939495,1.2586,1,1.2625,543176.3,0,False,1.2911399999999924,1.306257142857136,1.3506439999999955,24.36400475,0.3982366887375709,1,go_short,go_long,do_nothing,do_nothing,0.7845000000000001,do_nothing,0,0.7937714285714224,do_nothing,779507.2,go_short,0.7864199999999943,0,0.7604000000000001,1,0.8966360000000015,0.7641,0.8772267685171108,0.8217120861666802,0.7834,False,go_long
72,LDO/USDT:USDT,2023-01-24 13:30:00+00:00,second_buy,short-exit-profit,2.7036,2.7765,2.678283618395359,2.646751231481297,2.6852,0,2.7533000000000003,2349621.0,0,False,2.694479999999993,2.6928000000000045,2.639296000000001,23.80156551,0.39329325743656074,0,do_nothing,go_long,do_nothing,do_nothing,1.8099,do_nothing,0,1.8044571428571434,do_nothing,2710756.0,do_nothing,1.7941999999999712,1,1.7063000000000001,1,1.8221640000000037,1.7173,1.8186073552372215,1.805858917464111,1.7986,False,go_long
340,CRV/USDT:USDT,2023-06-10 04:45:00+00:00,second_buy,short-exit-profit,0.635,0.659,0.7137399320661615,0.731763897536883,0.63,1,0.657,17728493.3,0,False,0.69799999999998,0.7091428571428813,0.7397999999999904,24.08886358,0.39337233220208384,1,go_short,do_nothing,do_nothing,do_nothing,0.394,do_nothing,0,0.3965714285714515,do_nothing,6751560.4,go_short,0.39539999999998154,1,0.389,1,0.4005999999999906,0.389,0.39981480003486725,0.39727237081627387,0.394,False,do_nothing
68,LDO/USDT:USDT,2022-09-22 18:45:00+00:00,second_buy,short-exit-profit,1.7389999999999999,1.772,1.7700684249537104,1.8160811965811965,1.737,0,1.7570000000000001,142097.0,0,False,1.747800000000001,1.7524285714285717,1.8109599999999997,23.92610852,0.4009183196387321,1,do_nothing,go_long,do_nothing,do_nothing,1.11,do_nothing,1,1.124857142857144,do_nothing,822280.0,do_nothing,1.1061999999999919,1,1.043,1,1.195999999999999,1.05,1.1870984312616661,1.1429041206820054,1.104,False,go_long
262,XRP/USDT:USDT,2021-04-13 07:15:00+00:00,second_buy,short-exit-profit,1.5591,1.6344,1.5318558498072439,1.4927966211361097,1.5591,0,1.6155,179445074.1,0,False,1.569699999999995,1.5617285714285738,1.4793079999999983,25.39671593,0.41520817979628527,0,go_short,go_long,do_nothing,do_nothing,1.0814,do_nothing,0,1.1077857142857175,do_nothing,202564838.3,go_short,1.0833199999999914,1,0.9925,1,1.175356000000002,0.9978,1.172394305941339,1.120325711093565,1.0611,False,go_long
513,NEAR/USDT:USDT,2024-04-21 01:45:00+00:00,second_buy,short-exit-profit,6.284,6.324,6.22415080895339,6.162626955318817,6.257,0,6.261,904332.0,0,False,6.241399999999917,6.248571428571447,6.172480000000011,24.54006612,0.43593729703722783,0,go_short,go_short,do_nothing,do_nothing,3.988,do_nothing,0,4.032714285714318,do_nothing,12007718.0,go_short,3.9891999999998573,1,3.408,1,4.154039999999975,3.6870000000000003,4.1142529288848015,4.047558487545694,3.975,False,go_short
265,XRP/USDT:USDT,2021-05-22 05:45:00+00:00,second_buy,short-exit-profit,0.8365,0.8596,0.9069441464604828,0.9400106916986275,0.8152,1,0.8577,101999797.3,1,False,0.8761999999999898,0.8908428571428565,0.954336000000003,24.39152519,0.3981829455943262,1,go_short,go_long,do_nothing,do_nothing,0.528,do_nothing,0,0.5347571428571416,do_nothing,108716923.7,go_short,0.5334199999999869,0,0.5085000000000001,1,0.5684800000000032,0.5215000000000001,0.5659398122225994,0.5458009113784271,0.5278,False,go_long
77,LDO/USDT:USDT,2023-12-28 19:30:00+00:00,second_buy,short-exit-profit,3.0017,3.0075,2.9504759097464963,2.9199319433144306,2.9676,0,2.9994,1217087.0,0,False,2.975619999999995,2.954885714285722,2.917536000000017,26.21259337,0.4374013503067647,0,do_nothing,go_long,do_nothing,do_nothing,2.3056,do_nothing,0,2.295700000000019,do_nothing,10640885.0,do_nothing,2.266940000000017,1,1.8216999999999999,1,2.3978760000000086,1.996,2.379308106987192,2.3127219474876033,2.3038,False,go_long
339,CRV/USDT:USDT,2023-01-22 15:15:00+00:00,second_buy,short-exit-profit,1.092,1.141,1.0737582045662701,1.0532432676306969,1.087,0,1.137,23686681.1,0,False,1.0879999999999879,1.0827142857143102,1.0466799999999918,28.09534159,0.45890162823194613,0,go_short,do_nothing,do_nothing,do_nothing,0.732,do_nothing,0,0.7215714285714527,do_nothing,23961610.5,go_short,0.7133999999999799,1,0.6000000000000001,1,0.7437199999999904,0.636,0.7377450093398336,0.7240562833509181,0.732,False,do_nothing
78,LDO/USDT:USDT,2024-04-12 19:00:00+00:00,second_buy,short-exit-profit,1.998,2.0294,2.2636416478741257,2.3507445435066594,1.9727000000000001,1,1.9937,6325393.0,0,False,2.1932600000000173,2.2359000000000195,2.3789160000000082,23.50164049,0.3931278831512785,1,do_nothing,go_long,do_nothing,do_nothing,1.2886,do_nothing,0,1.2932142857143059,do_nothing,518567.0,do_nothing,1.288220000000028,1,1.2675,1,1.3248560000000063,1.2730000000000001,1.3173299852418103,1.3044406329202998,1.2879,False,go_long
270,XRP/USDT:USDT,2021-11-28 03:00:00+00:00,second_buy,short-exit-profit,0.9011,0.9198000000000001,0.9292218914731867,0.9369119200991864,0.901,1,0.9198000000000001,33495616.6,0,False,0.921759999999989,0.9259571428571542,0.9380760000000019,24.08739298,0.3930540625819169,1,go_short,go_long,do_nothing,do_nothing,0.5672,do_nothing,0,0.5667000000000119,do_nothing,25127598.6,go_short,0.5650999999999902,0,0.5562,1,0.582124000000002,0.5608000000000001,0.5795643032612493,0.5696164096075693,0.5631,False,go_long
269,XRP/USDT:USDT,2021-09-06 22:00:00+00:00,second_buy,short-exit-profit,1.3969,1.418,1.3938938468007274,1.386689781125747,1.3969,0,1.4107,59645810.2,0,False,1.396679999999987,1.394300000000006,1.388400000000004,24.8356194,0.406055232897089,0,go_short,go_long,do_nothing,do_nothing,0.9272,do_nothing,0,0.9287428571428685,do_nothing,93664414.5,go_short,0.9243599999999891,1,0.8779,1,0.9390520000000019,0.9015000000000001,0.9382808737071213,0.9309349626501298,0.9264,False,go_long
343,CRV/USDT:USDT,2024-03-04 11:15:00+00:00,second_buy,short-exit-profit,0.73,0.741,0.7115326914279538,0.6990695155504225,0.727,0,0.737,10011832.1,0,False,0.7235999999999772,0.7194285714285974,0.6957199999999942,25.4939761,0.4161162734615557,0,go_short,do_nothing,do_nothing,do_nothing,0.538,do_nothing,0,0.5390000000000292,do_nothing,42896280.8,go_short,0.526799999999976,1,0.405,1,0.5772799999999934,0.455,0.5693182362253488,0.5479414231980765,0.536,False,do_nothing
74,LDO/USDT:USDT,2023-05-17 18:45:00+00:00,second_buy,short-exit-profit,2.3735,2.45,2.265964759796026,2.2282682940418943,2.3717,0,2.4393000000000002,19631778.0,0,False,2.2985199999999737,2.2737428571428593,2.2072160000000047,27.20660391,0.4465661678732106,0,do_nothing,go_long,do_nothing,do_nothing,1.6583,do_nothing,1,1.6230714285714412,do_nothing,8026046.0,do_nothing,1.6025999999999834,1,1.3774,1,1.6548600000000027,1.3816,1.6499624925588312,1.6209244974315749,1.6556000000000002,False,go_long
511,NEAR/USDT:USDT,2024-03-11 04:15:00+00:00,second_buy,short-exit-profit,6.699,6.98,6.433034177702154,6.219459466493909,6.691,0,6.943,4017863.0,0,False,6.688999999999922,6.5518571428571715,6.102119999999998,22.89621889,0.4125708890414031,0,go_short,go_short,do_nothing,do_nothing,4.532,do_nothing,1,4.551428571428594,do_nothing,2787930.0,go_short,4.4735999999999265,0,4.285,1,5.179200000000013,4.286,5.071847509529002,4.761675547479217,4.501,False,go_short
264,XRP/USDT:USDT,2021-04-26 18:45:00+00:00,second_buy,short-exit-profit,1.2973,1.3383,1.279507281080773,1.2556803427158474,1.2944,0,1.322,91109587.3,0,False,1.2965599999999913,1.2916571428571442,1.2567080000000013,25.38322523,0.41418944690695614,0,go_short,go_long,do_nothing,do_nothing,0.8864000000000001,do_nothing,0,0.901814285714285,do_nothing,115487483.7,go_short,0.8873999999999898,1,0.8302,1,0.9599360000000029,0.8364,0.9465955470345176,0.9158976276351161,0.8819,False,go_long
272,XRP/USDT:USDT,2022-02-07 16:15:00+00:00,second_buy,short-exit-profit,0.7727,0.7927000000000001,0.772989077762692,0.7675010263426183,0.7713,0,0.7864,61559088.4,0,False,0.7734799999999921,0.7732428571428657,0.7703440000000011,25.36683399,0.41401673883551027,0,go_short,go_long,do_nothing,do_nothing,0.5038,do_nothing,0,0.5069571428571521,do_nothing,99205483.1,go_short,0.5038599999999962,1,0.4676,1,0.5239519999999992,0.4727,0.5209106157676909,0.5100647606956518,0.502,False,go_long
391,APE/USDT:USDT,2023-06-05 16:00:00+00:00,first_buy,stop_loss,3.041,3.044,3.10119935309896,3.148409627893449,2.87,1,2.872,5080346.0,0,False,3.0553999999999655,3.0907142857142653,3.167840000000015,-22.82324792,-0.3768606712703504,1,go_long,do_nothing,go_long,go_long,1.849,go_long,0,1.8557142857142572,go_long,908378.0,go_long,1.8537999999999748,1,1.8359999999999999,0,1.8507200000000126,1.845,1.8573248749653235,1.8538133698874668,1.8479999999999999,False,do_nothing
388,APE/USDT:USDT,2022-07-31 17:15:00+00:00,first_buy,stop_loss,7.227,7.2780000000000005,6.91122314056912,6.838081671974536,7.136,0,7.15,2021588.0,1,False,7.00819999999996,6.934285714285672,6.803960000000026,-22.44089521,-0.3919862346703513,0,go_long,do_nothing,go_long,go_long,4.395,go_long,1,4.378857142857117,go_long,326071.0,go_long,4.383799999999976,0,4.37,0,4.5652000000000275,4.383,4.527064608731043,4.435231399057931,4.385,False,do_nothing
389,APE/USDT:USDT,2022-09-19 19:45:00+00:00,first_buy,stop_loss,6.05,6.15,5.75636310726512,5.610382401174011,6.05,0,6.081,4251443.0,0,False,5.876199999999958,5.772285714285694,5.6045200000000275,-24.31149671,-0.39939499260811545,0,go_long,do_nothing,go_long,go_long,4.014,go_long,1,4.06071428571427,go_long,1535071.0,go_long,3.9865999999999233,1,3.926,1,4.24352000000002,3.95,4.209898770220491,4.128174848466925,3.941,False,do_nothing
385,APE/USDT:USDT,2022-05-09 16:45:00+00:00,first_buy,stop_loss,9.714,9.774000000000001,10.08696912989826,10.449723566026064,8.838,1,8.992,10264204.0,0,False,9.7738,9.933285714285649,10.531760000000034,-21.1944763,-0.39253435292923616,1,go_long,do_nothing,go_long,go_long,7.272,go_long,0,7.227428571428504,go_long,8384662.0,go_long,7.104599999999988,1,6.084,1,7.578200000000037,6.273,7.673468909342513,7.338758142424883,7.272,False,do_nothing
390,APE/USDT:USDT,2023-01-09 02:15:00+00:00,first_buy,stop_loss,4.674,4.754,4.5099487787300525,4.4225376455173215,4.612,0,4.747,2091569.0,0,False,4.573199999999923,4.5261428571428395,4.417200000000018,-12.99241227,-0.22790126487503223,0,go_long,do_nothing,go_long,go_long,3.075,go_long,0,3.1359999999999792,go_long,2730941.0,go_long,3.1175999999999653,1,3.038,1,3.181000000000015,3.041,3.1705223981249246,3.1428719627533166,3.072,False,do_nothing
384,APE/USDT:USDT,2022-05-01 23:00:00+00:00,first_buy,stop_loss,16.31,16.344,16.369594009216286,16.589661001545846,15.59,1,15.839,3143727.0,1,False,16.224600000000017,16.265714285714235,16.701160000000034,-18.77784425,-0.3948865417289794,1,go_long,do_nothing,go_long,go_long,10.047,go_long,1,10.142571428571364,go_long,3850518.0,go_long,10.0154,1,9.694,1,10.619520000000033,9.714,10.56634145130815,10.286054426243396,9.989,False,do_nothing
321,CRV/USDT:USDT,2021-08-22 23:00:00+00:00,second_buy,stop_loss,2.37,2.392,2.3125009112417487,2.288585461900139,2.3609999999999998,0,2.387,1403293.2,0,False,2.3448000000000118,2.3244285714285686,2.271880000000015,-23.41808383,-0.38228064088759256,0,go_short,do_nothing,do_nothing,do_nothing,3.305,do_nothing,0,3.110142857142859,do_nothing,3223848.3,go_short,3.1640000000000095,0,3.246,0,3.0694000000000212,3.281,3.080964341774195,3.109920179642313,3.25,False,do_nothing
387,APE/USDT:USDT,2022-05-28 17:30:00+00:00,first_buy,stop_loss,6.346,6.349,6.313435540030089,6.29396233939131,6.208,1,6.25,2382330.0,1,False,6.3259999999999845,6.327142857142794,6.302920000000024,-22.0581529,-0.391878588405477,0,go_long,do_nothing,go_long,go_long,3.987,go_long,0,3.9425714285714006,go_long,1207649.0,go_long,3.9153999999999796,1,3.838,1,4.14280000000003,3.846,4.107353864949073,4.006274316702595,3.964,False,do_nothing
350,API3/USDT:USDT,2022-03-26 19:45:00+00:00,first_buy,stop_loss,6.288,6.39,6.114538182154704,5.976773658900251,6.259,1,6.265,785866.9,0,False,6.241600000000021,6.1952857142857,5.946840000000004,-24.42088013,-0.4013886700990396,0,go_long,go_long,go_long,go_long,3.941,go_long,0,3.9407142857142987,go_long,72510.0,go_long,3.9394000000000036,1,3.877,0,3.931199999999995,3.886,3.944424008256406,3.931019443218003,3.936,False,go_long
364,RUNE/USDT:USDT,2021-06-15 06:00:00+00:00,first_buy,stop_loss,9.56,9.77,9.407498679533779,9.243658866499633,9.54,0,9.712,271096.0,0,False,9.517000000000044,9.475285714285773,9.19828000000001,-22.93055274,-0.3930753473850354,0,go_long,go_short,go_short,go_short,6.099,go_short,1,6.104000000000042,go_short,295847.0,go_long,6.060200000000025,1,5.939,1,6.4114400000000105,5.965,6.366467564142751,6.189183615690642,6.04,False,go_short
320,CRV/USDT:USDT,2021-07-31 00:15:00+00:00,second_buy,stop_loss,1.697,1.718,1.6698354953995338,1.6414155398102759,1.679,0,1.717,1173297.4,0,False,1.696400000000013,1.6871428571428608,1.6323600000000136,-23.46983785,-0.3832711145454531,0,go_short,do_nothing,do_nothing,do_nothing,2.372,do_nothing,0,2.304714285714283,do_nothing,985432.6,go_short,2.3252000000000117,0,2.329,0,2.266640000000015,2.37,2.28071229885215,2.298955622376612,2.331,False,do_nothing
393,APE/USDT:USDT,2024-03-02 06:45:00+00:00,first_buy,stop_loss,2.2309,2.3522,2.183154668898101,2.1458633261364963,2.23,0,2.3376,4891559.0,0,False,2.210759999999964,2.1862857142856873,2.139940000000017,-26.57034809,-0.4368113766261122,0,go_long,do_nothing,go_long,go_long,1.5182,go_long,0,1.5171428571428376,go_long,934386.0,go_long,1.512959999999962,1,1.5035,1,1.555224000000019,1.5105,1.5504223774979655,1.5258949697604798,1.5146000000000002,False,do_nothing
322,CRV/USDT:USDT,2021-09-16 02:45:00+00:00,second_buy,stop_loss,3.281,3.356,3.1456247673896494,3.100300316457588,3.252,0,3.342,3030348.0,0,False,3.2216000000000093,3.168142857142859,3.078240000000021,-23.56631197,-0.3858322885538978,0,go_short,do_nothing,do_nothing,do_nothing,4.65,do_nothing,0,4.4537142857143,do_nothing,3827764.2,go_short,4.471400000000014,0,4.526,0,4.313320000000014,4.644,4.346588829136054,4.4326856130893795,4.533,False,do_nothing
394,APE/USDT:USDT,2024-04-12 17:30:00+00:00,first_buy,stop_loss,1.5104000000000002,1.5105,1.506403435951175,1.5392207199055237,1.3229,1,1.3992,8474335.0,0,False,1.491179999999962,1.4984428571428374,1.546312000000019,-24.04696365,-0.4002529300407986,1,go_long,do_nothing,go_long,go_long,0.8914000000000001,go_long,1,0.8855571428571215,go_long,499671.0,go_long,0.8882999999999722,1,0.8826,0,0.887104000000027,0.8845000000000001,0.8889017617303543,0.88623878143513,0.8897,False,do_nothing
395,APE/USDT:USDT,2024-06-24 09:45:00+00:00,first_buy,stop_loss,0.8845000000000001,0.8848,0.8847558919835715,0.8879905201206985,0.84,1,0.8766,5359449.0,0,False,0.8866399999999721,0.8850142857142644,0.886296000000027,-23.79352831,-0.3928937663877961,0,go_long,do_nothing,go_long,go_long,0.5975,go_long,0,0.6012714285714081,go_long,5950427.0,go_long,0.5974799999999746,1,0.5709000000000001,1,0.6112240000000259,0.579,0.6077765008481535,0.6031036616055399,0.5911000000000001,False,do_nothing
349,API3/USDT:USDT,2022-02-28 18:30:00+00:00,first_buy,stop_loss,7.471,7.474,7.233393169969275,7.013929068377657,7.332,1,7.369,324289.4,0,False,7.3758000000000035,7.3115714285714235,6.899119999999999,-24.35562382,-0.3978665889530848,0,go_long,go_long,go_long,go_long,4.5760000000000005,go_long,0,4.62,go_long,140750.8,go_long,4.594800000000017,1,4.508,1,4.673119999999996,4.518,4.663058871996485,4.634709743719787,4.575,False,go_long
317,CRV/USDT:USDT,2021-06-21 23:15:00+00:00,second_buy,stop_loss,1.448,1.4849999999999999,1.5226006571092237,1.5519774253156493,1.448,1,1.48,1008348.0,0,False,1.4970000000000052,1.504428571428578,1.5556000000000088,-24.83781043,-0.4057754456048946,1,go_short,do_nothing,do_nothing,do_nothing,2.044,do_nothing,0,2.020714285714292,do_nothing,323286.5,go_short,2.0206000000000097,0,2.03,0,1.9941600000000113,2.034,1.9978112484124002,2.014906031241144,2.038,False,do_nothing
315,CRV/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,stop_loss,2.049,2.201,2.5860658716709746,2.8291577879736827,1.5110000000000001,1,1.787,8767536.0,0,False,2.3932000000000087,2.483714285714296,2.919440000000002,-26.01189186,-0.4249564203843483,1,go_short,do_nothing,do_nothing,do_nothing,2.466,do_nothing,0,2.357000000000007,do_nothing,3368039.7,go_short,2.370400000000005,0,2.414,0,2.298920000000003,2.443,2.296345994987519,2.3530029887175425,2.44,False,do_nothing
313,CRV/USDT:USDT,2021-04-23 02:45:00+00:00,second_buy,stop_loss,2.344,2.432,2.6200753444940537,2.744566618926755,2.304,1,2.376,2751691.1,0,False,2.518800000000007,2.5811428571428685,2.755239999999993,-24.13204072,-0.3952606564866156,1,go_short,do_nothing,do_nothing,do_nothing,3.25,do_nothing,0,3.223714285714301,do_nothing,631987.0,go_short,3.2168000000000108,0,3.19,0,3.1907999999999994,3.227,3.194221009152188,3.2156906863382306,3.193,False,do_nothing
311,CRV/USDT:USDT,2021-03-20 01:45:00+00:00,second_buy,stop_loss,2.835,2.98,2.809062694323843,2.7646989310684242,2.832,0,2.9619999999999997,2543539.7,0,False,2.856799999999999,2.833142857142865,2.7446799999999985,-18.96009485,-0.3095420238304176,0,go_short,do_nothing,do_nothing,do_nothing,4.121,do_nothing,0,3.928142857142871,do_nothing,3112207.2,go_short,3.9618000000000015,0,3.954,0,3.8701199999999925,4.096,3.831189149821739,3.9133368969998186,3.955,False,do_nothing
397,LQTY/USDT:USDT,2023-03-10 18:45:00+00:00,second_buy,stop_loss,1.7479,1.7895,1.7387876968906997,1.7173977207977211,1.7304,0,1.7666,1409560.3,0,False,1.7418600000000009,1.7442857142857142,1.7195880000000003,-27.62172287,-0.4508384520651192,0,go_short,go_long,do_nothing,do_nothing,2.44,do_nothing,0,2.394885714285714,do_nothing,1137979.4,go_short,2.403359999999999,1,2.41,0,2.2687400000000024,2.4339,2.2758368222020033,2.346607587887164,2.4201,False,go_long
398,LQTY/USDT:USDT,2023-03-13 08:15:00+00:00,second_buy,stop_loss,2.4321,2.497,2.3599448820583695,2.2875007612981513,2.4136,1,2.4333,4311525.6,0,False,2.4116399999999993,2.4056285714285712,2.279588000000002,-24.65237858,-0.40233708842160754,0,go_short,go_long,do_nothing,do_nothing,3.1096,do_nothing,0,3.077871428571428,do_nothing,1254179.6,go_short,3.0707000000000013,0,3.03,0,3.0738320000000012,3.0516,3.0671048890360093,3.073643462842646,3.0876,False,go_long
310,CRV/USDT:USDT,2021-03-02 02:15:00+00:00,second_buy,stop_loss,2.021,2.087,2.0170057050614414,1.9760959478559528,2.02,0,2.084,663173.8,0,False,2.033599999999996,2.0334285714285727,1.9572800000000015,-22.97167671,-0.3749432788297327,0,go_short,do_nothing,do_nothing,do_nothing,2.8449999999999998,do_nothing,0,2.8030000000000084,do_nothing,525830.3,go_short,2.8251999999999993,0,2.814,0,2.735799999999998,2.834,2.748914845553898,2.7812559114736324,2.843,False,do_nothing
347,CRV/USDT:USDT,2024-08-05 06:15:00+00:00,second_buy,stop_loss,0.20700000000000002,0.209,0.2110915338666581,0.21791912280999393,0.203,1,0.20500000000000002,38840856.7,1,False,0.20819999999997366,0.20914285714288813,0.21739999999999338,-24.00388391,-0.3917423995992862,1,go_short,do_nothing,do_nothing,do_nothing,0.28,do_nothing,1,0.2734285714286025,do_nothing,17518725.2,go_short,0.2745999999999764,0,0.274,0,0.2682799999999935,0.277,0.2675522630392786,0.27237734840443,0.276,False,do_nothing
392,APE/USDT:USDT,2023-08-01 02:15:00+00:00,first_buy,stop_loss,1.845,1.846,1.8435343899047796,1.852115624967892,1.717,1,1.787,10388108.0,0,False,1.838799999999975,1.845428571428543,1.8484800000000123,-23.24336883,-0.3823883255602181,1,go_long,do_nothing,go_long,go_long,1.102,go_long,0,1.1075714285713965,go_long,2163338.0,go_long,1.1059999999999746,1,1.095,1,1.1240400000000113,1.097,1.1225510516635402,1.1128416173869822,1.098,False,do_nothing
319,CRV/USDT:USDT,2021-07-20 10:15:00+00:00,second_buy,stop_loss,1.228,1.245,1.2466361711305072,1.2600314020747165,1.221,1,1.229,770583.6,0,False,1.238000000000009,1.2410000000000043,1.256280000000011,-24.4035726,-0.3983231002379144,1,go_short,do_nothing,do_nothing,do_nothing,1.7069999999999999,do_nothing,1,1.6757142857142893,do_nothing,894132.7,go_short,1.6872000000000131,0,1.6920000000000002,0,1.6274400000000135,1.695,1.635368782995098,1.6612601309267216,1.698,False,do_nothing
381,RUNE/USDT:USDT,2024-07-20 22:45:00+00:00,first_buy,stop_loss,4.93,4.948,4.856894379278845,4.808010843278057,4.87,1,4.872,300060.0,1,False,4.877400000000011,4.867428571428541,4.800400000000136,-23.24307522,-0.39708351057930374,0,go_long,go_short,go_short,go_short,3.162,go_short,0,3.172285714285688,go_short,1007926.0,go_long,3.1512000000000215,1,3.031,1,3.2558000000001353,3.065,3.2361453420379993,3.192501829735082,3.133,False,go_short
342,CRV/USDT:USDT,2023-09-24 16:45:00+00:00,second_buy,stop_loss,0.52,0.544,0.5191611318676616,0.5086886420138523,0.518,0,0.532,83659104.8,0,False,0.5221999999999801,0.5234285714285946,0.5061599999999907,-19.92785548,-0.32525094827668594,0,go_short,do_nothing,do_nothing,do_nothing,0.73,do_nothing,0,0.7141428571428831,do_nothing,5671199.2,go_short,0.718599999999977,0,0.713,0,0.6934399999999943,0.73,0.6960350767944563,0.7069022716875818,0.714,False,do_nothing
337,CRV/USDT:USDT,2022-11-22 13:15:00+00:00,second_buy,stop_loss,0.547,0.604,0.4923410714631786,0.4738848330040016,0.545,0,0.584,163546721.4,0,False,0.5257999999999952,0.5068571428571677,0.45179999999999565,-26.12629633,-0.42649133690115426,0,go_short,do_nothing,do_nothing,do_nothing,0.804,do_nothing,0,0.794428571428596,do_nothing,4118547.0,go_short,0.7971999999999915,1,0.792,0,0.7435199999999921,0.802,0.7513266534475048,0.7770269192663405,0.792,False,do_nothing
