,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short_kdj (exit),long-large-rl (exit),open (exit),ema-26 (exit),short-large-rl (exit),long_jcrosk (exit),sma-07 (exit),sma-25 (exit),short-small-rl (exit),close (exit),mean-grad-hist (exit),sma-05 (exit),long-bid-rl (exit),long-small-rl (exit),short-bid-rl (exit),sma-compare (exit),low (exit),volume (exit),ema-12 (exit),high (exit)
251,ALGO/USDT:USDT,2021-01-29 21:30:00+00:00,second_buy,trailing_stop_loss,0.61,0.6277,0.5914491639190248,0.5834854125964041,0.61,0,0.6166,5248.0,0,False,0.5996999999999991,0.5924285714285702,0.5818760000000037,-0.991438,-0.1592986244671638,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.7188,0.7054667460725798,go_long,0,0.7092857142857129,0.6995080000000031,do_nothing,0.7147,0,0.7104600000000011,go_short,go_long,go_short,0,0.7145,1017.0,0.6980043814099756,0.7188
252,ALGO/USDT:USDT,2021-02-03 19:15:00+00:00,second_buy,trailing_stop_loss,0.72,0.7351000000000001,0.7100257082152598,0.7007522050092366,0.72,0,0.7351000000000001,1208.0,0,False,0.7157800000000012,0.71342857142857,0.7017840000000031,-0.711462,-0.0964613536738689,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.7944,0.7855725883718389,go_long,0,0.7895999999999991,0.7651800000000035,do_nothing,0.8013,0,0.7888400000000008,go_short,go_long,go_short,0,0.7944,1476.0,0.7688441677741613,0.8054
253,ALGO/USDT:USDT,2021-02-05 09:45:00+00:00,second_buy,trailing_stop_loss,0.8079000000000001,0.8196,0.7908075747761714,0.7726038590501494,0.8079000000000001,0,0.8196,831.0,0,False,0.7975600000000008,0.7932999999999991,0.7691240000000036,-0.483901,-0.058949176753728294,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.8456,0.8302359766844977,go_long,0,0.8397999999999988,0.8123880000000037,do_nothing,0.8603000000000001,0,0.8420600000000007,go_short,go_long,go_short,0,0.8456,480.0,0.8198938975548368,0.862
254,ALGO/USDT:USDT,2021-02-07 09:15:00+00:00,second_buy,trailing_stop_loss,0.869,0.8705,0.8359227495022673,0.8233980532915155,0.8672000000000001,0,0.8672000000000001,474.0,0,False,0.8488400000000007,0.8446571428571418,0.8151000000000037,-0.65208,-0.07482892728794367,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.9199,0.8899808119382999,go_long,0,0.8934714285714281,0.8750760000000042,do_nothing,0.9293,0,0.9006400000000013,go_short,go_long,go_short,0,0.9098,1665.0,0.8770807035516668,0.93
255,ALGO/USDT:USDT,2021-02-08 08:45:00+00:00,second_buy,trailing_stop_loss,0.929,0.9388000000000001,0.8947837639477922,0.8803487995848767,0.9159,0,0.9212,2850.0,0,False,0.9096600000000012,0.9005428571428568,0.8775320000000042,-2.14073,-0.23029262470423137,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.101,1.0825474267171695,go_long,0,1.088814285714286,1.064400000000003,do_nothing,1.1033,0,1.0932600000000021,go_short,go_long,go_short,0,1.0996,1480.0,1.064187690174238,1.1033
245,ALGO/USDT:USDT,2021-01-13 16:15:00+00:00,second_buy,trailing_stop_loss,0.43720000000000003,0.4469,0.4296746948646732,0.4239335799656744,0.4358,0,0.44630000000000003,9108.0,0,False,0.4339799999999995,0.4305857142857158,0.42347600000000374,-1.086908,-0.12197264529103094,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.49710000000000004,0.48557101808637737,go_long,0,0.4887142857142875,0.4742760000000036,do_nothing,0.49610000000000004,0,0.49131999999999926,go_short,go_long,go_short,0,0.496,167.0,0.4782055195140068,0.49710000000000004
256,ALGO/USDT:USDT,2021-02-22 13:30:00+00:00,second_buy,trailing_stop_loss,1.1309,1.1309,1.155743965911601,1.187997115476615,1.1,0,1.1159,254.0,1,False,1.1319200000000005,1.1371857142857145,1.1995480000000023,0.094963,0.008581570647111859,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.0405,1.0083036086858468,go_long,0,1.0079571428571428,0.9815720000000024,do_nothing,1.0548,0,1.0218999999999994,go_short,go_long,go_short,0,1.034,321.0,0.9942445704808689,1.0548
232,ALGO/USDT:USDT,2020-11-23 19:45:00+00:00,second_buy,trailing_stop_loss,0.3376,0.3387,0.3267526367784334,0.3225057322221152,0.3366,0,0.33840000000000003,1366.0,0,False,0.3336399999999992,0.3299714285714282,0.3204880000000048,-1.034568,-0.15287918565155056,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3674,0.361146690718981,go_long,0,0.3610714285714286,0.3582000000000044,do_nothing,0.38780000000000003,0,0.3642599999999995,go_short,go_long,go_short,0,0.3674,2209.0,0.35803188313148876,0.38780000000000003
230,ALGO/USDT:USDT,2020-11-10 22:30:00+00:00,second_buy,trailing_stop_loss,0.2907,0.2924,0.28378164830006997,0.2803547601882588,0.2894,0,0.2918,8085.0,0,False,0.28581999999999835,0.2856428571428554,0.2797360000000042,-0.050385,-0.005813212936311138,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2869,0.286144981086147,go_long,0,0.286799999999999,0.28462400000000476,do_nothing,0.2869,0,0.28691999999999906,go_short,go_long,go_short,0,0.2869,0.0,0.28479112895475595,0.2869
207,ALGO/USDT:USDT,2020-05-20 06:00:00+00:00,second_buy,trailing_stop_loss,0.2049,0.2083,0.20364454503312882,0.20233474084767444,0.2048,0,0.20750000000000002,5998.0,0,False,0.20481999999999956,0.20445714285714423,0.2018359999999987,-0.408968,-0.04939398858317777,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2112,0.21112146813479335,go_long,0,0.21114285714285883,0.20993599999999865,do_nothing,0.2134,0,0.21136000000000013,go_short,go_long,go_short,0,0.2112,4442.0,0.2099479560647106,0.2134
208,ALGO/USDT:USDT,2020-05-26 01:15:00+00:00,second_buy,trailing_stop_loss,0.21350000000000002,0.2185,0.21225662688328667,0.21058144080065797,0.21350000000000002,0,0.2185,7504.0,0,False,0.21292000000000014,0.2122428571428588,0.21037199999999864,-1.022428,-0.11747606192050634,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2373,0.23371624895242446,go_long,1,0.23425714285714458,0.23173199999999874,do_nothing,0.23900000000000002,0,0.23476000000000039,go_short,go_long,go_short,0,0.2373,3682.0,0.23226923995636686,0.24
209,ALGO/USDT:USDT,2020-05-30 16:30:00+00:00,second_buy,trailing_stop_loss,0.2399,0.243,0.23471374911358994,0.23285670366330266,0.2396,0,0.24020000000000002,25936.0,0,False,0.2363000000000004,0.2353000000000017,0.23211599999999874,-0.483664,-0.050432098765432094,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.24960000000000002,0.24910487820173738,go_long,0,0.24895714285714396,0.2490639999999987,do_nothing,0.24960000000000002,0,0.24893999999999966,go_short,go_long,go_short,1,0.24960000000000002,0.0,0.24889267944742216,0.24960000000000002
210,ALGO/USDT:USDT,2020-06-24 05:45:00+00:00,second_buy,trailing_stop_loss,0.251,0.25220000000000004,0.24956566617070086,0.2491302587476131,0.251,0,0.2521,3652.0,0,False,0.24973999999999968,0.2494000000000011,0.2492679999999987,0.576507,0.07651605463856856,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2291,0.22805609641372115,go_long,0,0.22818571428571546,0.22658399999999873,do_nothing,0.23040000000000002,0,0.22846000000000138,go_short,go_long,go_short,0,0.2291,3623.0,0.22708079597651407,0.23040000000000002
211,ALGO/USDT:USDT,2020-07-07 14:30:00+00:00,second_buy,trailing_stop_loss,0.2308,0.2325,0.22873977388853328,0.22748221849677228,0.2308,0,0.2325,5933.0,0,False,0.22946000000000139,0.22890000000000116,0.2269239999999987,-1.419992,-0.1529059179661589,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2592,0.2515727622530183,go_long,0,0.25305714285714404,0.24638799999999883,do_nothing,0.2614,0,0.2540200000000012,go_short,go_long,go_short,0,0.2571,17045.0,0.24754157549879022,0.2615
212,ALGO/USDT:USDT,2020-07-11 01:00:00+00:00,second_buy,trailing_stop_loss,0.2635,0.2712,0.25446926036793854,0.24923479212850946,0.2635,0,0.27040000000000003,26488.0,0,False,0.2583800000000012,0.2559428571428583,0.24767199999999887,-0.815088,-0.10017236389243755,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2943,0.28978609667016014,go_long,0,0.29130000000000117,0.287835999999999,do_nothing,0.2954,0,0.29294000000000053,go_short,go_long,go_short,0,0.2943,10272.0,0.2870293307653267,0.298
213,ALGO/USDT:USDT,2020-07-16 03:15:00+00:00,second_buy,trailing_stop_loss,0.2958,0.302,0.29134208179782783,0.28798271367159883,0.2957,0,0.2999,13950.0,0,False,0.2947600000000006,0.29321428571428687,0.28835999999999895,-0.693531,-0.07775820175013722,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2828,0.283104553768702,go_long,0,0.28282857142857265,0.27876799999999896,do_nothing,0.30820000000000003,0,0.2838000000000008,go_short,go_long,go_short,0,0.2828,41696.0,0.28070405371415386,0.30820000000000003
214,ALGO/USDT:USDT,2020-07-16 18:00:00+00:00,second_buy,trailing_stop_loss,0.30920000000000003,0.3367,0.291011545496594,0.2846889386242165,0.30920000000000003,0,0.3345,75488.0,0,False,0.29516000000000076,0.29047142857142977,0.281119999999999,-1.202572,-0.17988281168197487,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3781,0.37496037173758445,go_long,0,0.37862857142857237,0.3649959999999993,do_nothing,0.383,1,0.379520000000001,go_short,go_long,go_short,0,0.3781,6301.0,0.36729951525088905,0.383
215,ALGO/USDT:USDT,2020-07-19 23:45:00+00:00,second_buy,trailing_stop_loss,0.383,0.3966,0.37672031454718685,0.3687143659730454,0.383,0,0.3864,45864.0,1,False,0.38094000000000106,0.3800000000000009,0.3665199999999993,0.9575,0.1238958710520241,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3295,0.3309685897581341,go_long,0,0.33168571428571403,0.33069199999999943,do_nothing,0.3295,0,0.331180000000001,go_short,go_long,go_short,0,0.3295,0.0,0.32884298361565273,0.3295
216,ALGO/USDT:USDT,2020-07-30 08:15:00+00:00,second_buy,trailing_stop_loss,0.3305,0.3433,0.33238880671842114,0.32968424408856734,0.3304,0,0.3402,14196.0,0,False,0.332640000000001,0.33254285714285686,0.33144399999999946,-0.141728,-0.020863216157333803,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.34240000000000004,0.3376398280490686,go_long,0,0.3385428571428561,0.33547599999999994,do_nothing,0.3428,0,0.3397000000000011,go_short,go_long,go_short,0,0.3421,2695.0,0.3359285720909058,0.3458
231,ALGO/USDT:USDT,2020-11-21 02:15:00+00:00,second_buy,trailing_stop_loss,0.2903,0.2909,0.286876522457509,0.2852436379210703,0.2903,0,0.2909,379.0,0,False,0.28769999999999907,0.28757142857142753,0.2849680000000047,-1.431867,-0.1642374584966541,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.33030000000000004,0.32463493437451224,go_long,0,0.32709999999999967,0.31956400000000484,do_nothing,0.3365,0,0.3302199999999992,go_short,go_long,go_short,0,0.33030000000000004,71.0,0.3212341907998844,0.3365
217,ALGO/USDT:USDT,2020-08-06 01:15:00+00:00,second_buy,trailing_stop_loss,0.3421,0.3467,0.3390337006569042,0.3367264556397276,0.3421,0,0.3467,1653.0,0,False,0.3418800000000011,0.34028571428571325,0.33611199999999997,-1.335192,-0.19269442452833457,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.39780000000000004,0.39435332035735043,go_long,0,0.3950999999999986,0.3899200000000002,do_nothing,0.4011,0,0.3954000000000013,go_short,go_long,go_short,0,0.39780000000000004,15603.0,0.3912097409458828,0.4066
60,AAVE/USDT:USDT,2021-12-27 15:00:00+00:00,second_buy,trailing_stop_loss,288.652,291.8,286.9495508385688,285.97601517430326,288.652,0,290.41,16711.0,0,False,287.0197999999959,286.7258571428574,286.75191999999583,0.38082674,0.06558235781001262,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,269.4,264.18206581851393,go_long,0,263.55642857142885,263.4130799999958,go_long,268.907,0,265.33919999999574,go_short,go_long,go_short,0,267.443,20216.0,263.3491763660934,269.705
220,ALGO/USDT:USDT,2020-08-13 18:00:00+00:00,second_buy,trailing_stop_loss,0.657,0.6925,0.6296311951613074,0.6059044711866723,0.657,0,0.6813,47897.0,0,False,0.639380000000003,0.6318428571428562,0.6006560000000003,0.578914,0.0847336589404143,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.5979,0.5912877594604876,go_long,0,0.5925285714285685,0.5824920000000012,do_nothing,0.6211,0,0.5955000000000021,go_short,go_long,go_short,0,0.5979,5289.0,0.5837597735750084,0.6228
222,ALGO/USDT:USDT,2020-09-03 23:45:00+00:00,second_buy,trailing_stop_loss,0.3486,0.3602,0.38608411912331836,0.394274048246812,0.3254,1,0.3541,42203.0,0,False,0.3782200000000009,0.3858999999999965,0.39637200000000194,-0.502528,-0.07165684202721238,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3529,0.35251444059486353,go_long,0,0.3530857142857108,0.3500400000000022,do_nothing,0.3627,0,0.3536600000000008,go_short,go_long,go_short,0,0.3529,6337.0,0.3502929878148291,0.36360000000000003
223,ALGO/USDT:USDT,2020-09-06 19:00:00+00:00,second_buy,trailing_stop_loss,0.3672,0.3771,0.35595837281103837,0.3521157294581751,0.3672,0,0.3749,9396.0,0,False,0.3581400000000008,0.35622857142856795,0.35089600000000215,-0.285346,-0.03789223025094609,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3885,0.37896544901228774,go_long,1,0.3824857142857113,0.3686880000000018,do_nothing,0.3874,0,0.38364000000000054,go_short,go_long,go_short,0,0.38680000000000003,1150.0,0.37099660518398836,0.3885
224,ALGO/USDT:USDT,2020-09-09 19:00:00+00:00,second_buy,trailing_stop_loss,0.39230000000000004,0.3927,0.380724610702705,0.37243389368887814,0.3904,1,0.3904,3985.0,0,False,0.3852600000000005,0.3839857142857113,0.3702040000000018,-1.27491,-0.163070046790977,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.4046,0.4018996481860931,go_long,0,0.40148571428571117,0.4019080000000017,do_nothing,0.4046,0,0.4019400000000003,go_short,go_long,go_short,0,0.4046,200.0,0.402128155929076,0.4046
225,ALGO/USDT:USDT,2020-09-12 10:45:00+00:00,second_buy,trailing_stop_loss,0.40390000000000004,20.4621,0.40191508692669414,0.40211866289729264,0.402,0,0.402,1643.0,1,False,0.40226000000000023,0.40194285714285405,0.4018720000000017,1.8257,0.22645942100712857,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3055,0.3013697536135875,go_long,0,0.3016999999999966,0.2985760000000014,do_nothing,0.3055,0,0.30309999999999954,go_short,go_long,go_short,0,0.3055,0.0,0.30019922192746784,0.3055
226,ALGO/USDT:USDT,2020-09-25 16:15:00+00:00,second_buy,trailing_stop_loss,0.307,0.3115,0.3029282530576509,0.30103631659950725,0.307,0,0.3115,954.0,0,False,0.30521999999999955,0.3037142857142823,0.2992160000000014,-1.391061,-0.14900518496024118,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.352,0.3484648783701325,go_long,1,0.34958571428571034,0.3448920000000025,do_nothing,0.3519,0,0.350539999999999,go_short,go_long,go_short,0,0.3518,928.0,0.3460562828360876,0.35350000000000004
227,ALGO/USDT:USDT,2020-10-01 02:00:00+00:00,second_buy,trailing_stop_loss,0.35450000000000004,0.3665,0.3509318201593429,0.3474224841074885,0.35450000000000004,0,0.3645,2187.0,0,False,0.353979999999999,0.3520571428571389,0.34580800000000245,0.816274,0.11226863026808068,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3176,0.3173986170762725,go_long,0,0.3180999999999973,0.3135920000000026,do_nothing,0.32,0,0.31863999999999904,go_short,go_long,go_short,0,0.317,239.0,0.31434069726336544,0.32
228,ALGO/USDT:USDT,2020-10-09 15:00:00+00:00,second_buy,trailing_stop_loss,0.3199,0.3225,0.31813729137223057,0.31492286783644946,0.3199,0,0.32220000000000004,3011.0,0,False,0.31975999999999904,0.3187428571428544,0.3142200000000026,1.860558,0.192797144971058,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2566,0.2546673403831901,go_long,0,0.2544999999999981,0.25462400000000435,do_nothing,0.2566,0,0.25489999999999885,go_short,go_long,go_short,0,0.2566,0.0,0.2536634222433584,0.2566
229,ALGO/USDT:USDT,2020-11-06 07:45:00+00:00,second_buy,trailing_stop_loss,0.2594,0.26,0.255487749555007,0.25413279837348,0.2594,0,0.26,7.0,0,False,0.2563199999999988,0.2554285714285695,0.2549240000000043,-0.958536,-0.12305957361748052,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2849,0.28232376617280996,go_long,0,0.284714285714284,0.2787320000000042,do_nothing,0.2874,0,0.28449999999999837,go_short,go_long,go_short,0,0.2849,1545.0,0.27943914100331946,0.2874
218,ALGO/USDT:USDT,2020-08-08 16:00:00+00:00,second_buy,trailing_stop_loss,0.4033,0.4141,0.39692973261006576,0.39268309346841,0.4033,0,0.4111,6630.0,0,False,0.3992000000000013,0.3975142857142844,0.39104400000000017,-1.631946,-0.2000464829267181,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.4867,0.47549059499615604,go_long,0,0.4769857142857132,0.4720800000000001,do_nothing,0.4829,0,0.47720000000000196,go_short,go_long,go_short,0,0.48140000000000005,959.0,0.4705009079780029,0.4879
206,ALGO/USDT:USDT,2020-05-09 20:15:00+00:00,second_buy,trailing_stop_loss,0.2232,0.2232,0.22054702804586865,0.2194510617608724,0.2232,0,0.2232,1800.0,0,False,0.22096000000000013,0.22080000000000136,0.21943599999999883,0.642804,0.07207072664061911,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.20400000000000001,0.2029435532209704,go_long,0,0.20381428571428709,0.20154399999999867,do_nothing,0.20470000000000002,0,0.20401999999999956,go_short,go_long,go_short,0,0.20400000000000001,1786.0,0.2019215201154884,0.2048
257,ALGO/USDT:USDT,2021-02-24 02:15:00+00:00,second_buy,trailing_stop_loss,1.0605,1.1098,1.0189030535034087,1.0003894171119156,1.054,0,1.0772,2122.0,1,False,1.0368599999999994,1.0250714285714284,0.9878840000000025,-0.158449,-0.014884347560773987,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.0509,1.0363144402305213,go_long,0,1.041728571428571,1.0165840000000028,do_nothing,1.0672,0,1.0437799999999986,go_short,go_long,go_short,0,1.0509,356.0,1.0239195654124527,1.0672
259,ALGO/USDT:USDT,2021-03-02 11:15:00+00:00,second_buy,trailing_stop_loss,1.1047,1.1064,1.109119163605427,1.0988774666338834,1.1047,1,1.1064,222.0,0,False,1.1215199999999987,1.1201000000000005,1.0922280000000022,-1.008361,-0.09021901773063731,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.1792,1.1505805130698983,go_long,0,1.1567999999999998,1.1341280000000022,do_nothing,1.1931,0,1.164619999999998,go_short,go_long,go_short,0,1.1792,73.0,1.140199111653749,1.1931
286,ALGO/USDT:USDT,2022-03-21 11:30:00+00:00,second_buy,trailing_stop_loss,0.7694000000000001,0.7822,0.7626570956203605,0.7559439460858051,0.7694000000000001,0,0.7822,8964.0,0,False,0.7684199999999944,0.7649428571428614,0.7541119999999951,-1.596223,-0.2042726694989543,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.9222,0.9134656179856528,go_long,0,0.9172142857142902,0.9041919999999958,do_nothing,0.933,0,0.9195199999999938,go_short,go_long,go_short,0,0.9222,4375.0,0.9079660252885284,0.9334
58,AAVE/USDT:USDT,2021-12-18 00:15:00+00:00,second_buy,trailing_stop_loss,187.394,191.65,178.0794037923667,174.0589539213345,182.986,0,185.688,41644.0,1,False,182.55359999999573,180.65285714285756,172.2618399999959,-0.85366128,-0.11467424739062812,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,202.251,199.225703030582,go_long,0,199.89614285714308,196.688959999996,go_long,204.971,0,200.89279999999565,go_short,go_long,go_short,0,202.251,6101.0,196.84382542221718,204.971
288,ALGO/USDT:USDT,2022-04-30 23:30:00+00:00,second_buy,trailing_stop_loss,0.5595,0.5661,0.5895007735658035,0.5995777469799685,0.5571,1,0.5653,3874.0,0,False,0.5823599999999943,0.5870000000000056,0.6008479999999945,-0.940238,-0.16643309976643308,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.6352,0.6252486544536682,go_long,0,0.6266000000000062,0.6175839999999942,do_nothing,0.6444000000000001,0,0.630699999999994,go_short,go_long,go_short,0,0.6329,7567.0,0.6174851934548856,0.6444000000000001
57,AAVE/USDT:USDT,2021-12-04 05:15:00+00:00,second_buy,trailing_stop_loss,201.359,203.432,209.4684518368327,215.88369630636913,180.262,1,184.942,199759.0,0,False,205.5567999999958,207.81357142857155,217.62663999999597,-0.24874864,-0.03375122503709114,1,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,182.724,176.6960226637061,go_long,0,178.44857142857185,171.5281199999959,go_long,186.534,0,180.58899999999574,go_short,go_long,go_short,0,181.273,59088.0,173.12863023504127,189.36
290,ALGO/USDT:USDT,2022-05-12 04:30:00+00:00,second_buy,trailing_stop_loss,0.3924,0.4058,0.4229680744196872,0.435301379200786,0.3804,0,0.404,29923.0,0,False,0.4065399999999936,0.4119571428571501,0.44193599999999367,1.335246,0.16599386271517416,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3249,0.3220719278078506,go_long,0,0.3223714285714351,0.3196679999999943,do_nothing,0.332,0,0.32383999999999225,go_short,go_long,go_short,0,0.3246,3089.0,0.3198912304162906,0.332
291,ALGO/USDT:USDT,2022-06-21 06:00:00+00:00,second_buy,trailing_stop_loss,0.3317,0.3421,0.3250762466066428,0.3214992874224913,0.3315,0,0.3416,8928.0,0,False,0.32843999999999224,0.3256428571428636,0.32047199999999426,-0.179834,-0.026340944397719345,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3483,0.34372452571350226,go_long,1,0.34462857142857806,0.3414559999999943,do_nothing,0.3483,0,0.34657999999999245,go_short,go_long,go_short,0,0.3481,938.0,0.34172064426539517,0.3486
292,ALGO/USDT:USDT,2022-07-18 02:45:00+00:00,second_buy,trailing_stop_loss,0.34840000000000004,0.3507,0.34465921406527117,0.34231911506055107,0.34840000000000004,0,0.3498,1849.0,0,False,0.3480399999999924,0.3463428571428638,0.3418479999999943,-0.003982,-0.0005697521420791861,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3446,0.3397681249401887,go_long,0,0.34117142857143506,0.3357519999999946,do_nothing,0.3448,0,0.34197999999999246,go_short,go_long,go_short,0,0.34440000000000004,3165.0,0.3377694518053295,0.3448
293,ALGO/USDT:USDT,2022-07-30 09:45:00+00:00,second_buy,trailing_stop_loss,0.3441,0.3493,0.3411268749493904,0.33857171463456437,0.34390000000000004,0,0.3486,6401.0,1,False,0.34389999999999243,0.34250000000000647,0.3362839999999946,-0.542488,-0.07779814198152306,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3685,0.36416977270248196,go_long,0,0.36435714285714826,0.3633559999999944,do_nothing,0.3677,0,0.36479999999999285,go_short,go_long,go_short,0,0.36760000000000004,1268.0,0.3637734740798989,0.3685
294,ALGO/USDT:USDT,2022-08-09 01:00:00+00:00,second_buy,trailing_stop_loss,0.3694,0.37620000000000003,0.36577442305594626,0.36457543896286937,0.3694,0,0.37460000000000004,9425.0,0,False,0.36729999999999285,0.36581428571429114,0.3638079999999944,0.952022,0.1275394773788778,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3204,0.3196433697176081,go_long,0,0.32024285714286077,0.3186159999999938,do_nothing,0.3242,0,0.32023999999999264,go_short,go_long,go_short,0,0.3204,2013.0,0.3188038528099834,0.3242
295,ALGO/USDT:USDT,2022-09-09 19:15:00+00:00,second_buy,trailing_stop_loss,0.3229,0.3255,0.32025208206874534,0.3191591229722069,0.3229,0,0.3236,5248.0,0,False,0.3208799999999926,0.3205571428571465,0.3186759999999938,-0.265212,-0.04096874652430208,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3285,0.325341516916035,go_long,0,0.3291714285714332,0.31976799999999406,do_nothing,0.3307,0,0.3291399999999923,go_short,go_long,go_short,0,0.328,825.0,0.3212997530732302,0.3307
285,ALGO/USDT:USDT,2022-03-01 14:30:00+00:00,second_buy,trailing_stop_loss,0.8936000000000001,0.8936000000000001,0.8725617911080024,0.8662667002862718,0.8841,1,0.8841,1961.0,1,False,0.8786399999999942,0.8770142857142897,0.8636359999999966,1.010365,0.11452569090435696,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.7655000000000001,0.7591038402786079,go_long,0,0.7612714285714329,0.7525639999999951,do_nothing,0.7694000000000001,0,0.7636199999999944,go_short,go_long,go_short,0,0.7655000000000001,1465.0,0.7538434617726695,0.7694000000000001
296,ALGO/USDT:USDT,2022-09-20 02:15:00+00:00,second_buy,trailing_stop_loss,0.33130000000000004,0.3387,0.32728897585202965,0.3225368084011391,0.33130000000000004,0,0.338,14129.0,0,False,0.3302399999999924,0.33081428571429033,0.32073999999999403,-0.714192,-0.10597493431765594,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3584,0.3567972824638434,go_long,0,0.3578714285714331,0.352711999999994,do_nothing,0.3675,0,0.35897999999999247,go_short,go_long,go_short,0,0.3584,23673.0,0.3523083783645351,0.3677
298,ALGO/USDT:USDT,2022-10-30 14:30:00+00:00,second_buy,trailing_stop_loss,0.34040000000000004,0.3563,0.3410339655320134,0.34059982004591527,0.3403,0,0.3553,41344.0,0,False,0.34091999999999134,0.34028571428571847,0.34051599999999466,-1.029258,-0.14466277566530306,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3977,0.39677186582196133,go_long,0,0.39787142857143254,0.3939559999999948,do_nothing,0.4017,0,0.39817999999999115,go_short,go_long,go_short,0,0.3977,10519.0,0.39392749764310453,0.4041
55,AAVE/USDT:USDT,2021-10-17 09:15:00+00:00,second_buy,trailing_stop_loss,314.652,321.916,313.9463170549513,312.07623608777504,314.652,0,319.304,24731.0,0,False,315.31299999999675,314.4164285714278,311.76443999999634,-0.46147098,-0.07216145782829841,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,337.426,337.13483794816244,go_long,0,336.7145714285711,337.1712399999965,go_long,341.0,0,337.64159999999663,go_short,go_long,go_short,0,337.426,4288.0,336.01924813333994,341.956
