,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),close_date,grads-ratio (entry),close (exit),long_jcrosk (exit),nlp-enter-short (exit),nlp-exit-short (exit),open (exit),imit-exit-short (exit),short_kdj (exit),ema-26 (exit),mean-grad-hist (exit),sma-25 (exit),low (exit),ema-12 (exit),grads-ratio (exit),volume (exit),sma-05 (exit),imit-enter-short (exit),sma-07 (exit),high (exit),nlp-enter-long (exit)
71,ARB/USDT:USDT,2024-04-01 06:00:00+00:00,first_buy,stop_loss,1.6227,1.6229,1.6305289942071157,1.6405340795625454,1.55,1,1.5732,11953093.1,0,False,1.6231599999999993,1.6294142857142937,1.645147999999999,-91.94973885,-0.40240657901759613,go_short,go_short,go_short,go_short,go_short,2024-04-12 18:30:00+00:00,-0.7455197132616204,1.2309,0,go_short,go_short,1.25,go_short,False,1.3036391309816546,1,1.354003999999997,1.2152,1.3422965776152957,-0.7455197132616204,3997792.4,1.2536199999999988,go_short,1.2859857142857238,1.2514,go_short
484,SUI/USDT:USDT,2024-03-28 00:45:00+00:00,first_buy,stop_loss,2.0861,2.0861,2.0994023689592933,2.110435291480576,2.0141,1,2.0319,6270530.0,0,False,2.0836999999999977,2.0896999999999992,2.121867999999996,-82.11560058,-0.4037283676016882,go_short,go_short,go_short,go_short,go_short,2024-04-12 17:15:00+00:00,-0.11111111111107899,1.3881000000000001,1,go_short,go_short,1.3952,go_short,False,1.4091063184646422,1,1.432039999999998,1.3829,1.4277903697024845,-0.11111111111107899,1137540.0,1.3974399999999902,go_short,1.4016571428571465,1.3952,go_short
271,CTC/USDT:USDT,2024-03-26 00:15:00+00:00,first_buy,stop_loss,1.02315,1.0454,1.0192566728455,0.9945714846009353,1.0069,1,1.021,627382.0,0,False,1.0357999999999958,1.0448928571428584,0.9918300000000015,-85.68701783,-0.40115196384811974,go_short,go_short,go_short,go_short,go_short,2024-04-12 18:30:00+00:00,-1.2467836257308866,0.7249500000000001,1,go_short,go_short,0.7349500000000001,go_short,False,0.7457912910447294,1,0.760608000000001,0.7229,0.7590890789596044,-1.2467836257308866,52913.0,0.7313099999999934,go_short,0.7392000000000009,0.7349500000000001,go_short
279,CVC/USDT:USDT,2024-03-26 04:00:00+00:00,second_buy,trailing_stop_loss,0.26494,0.28201000000000004,0.2606140928796187,0.2384018504320086,0.2631,1,0.27384000000000003,10119302.0,0,False,0.26775999999999983,0.2670999999999995,0.23430880000000012,67.89382408,0.3198204095865007,go_short,go_short,go_short,go_short,go_short,2024-04-14 08:30:00+00:00,2.0809233891425647,0.16931000000000002,1,go_short,go_short,0.16756000000000001,go_short,False,0.16315787380143382,1,0.15626839999999997,0.16695000000000002,0.15899861704078827,2.0809233891425647,1617397.0,0.1662759999999997,go_short,0.16573857142857049,0.17037000000000002,go_short
329,ENS/USDT:USDT,2024-03-06 00:30:00+00:00,second_buy,trailing_stop_loss,26.378,27.28,25.390796196039084,25.48426393589577,26.081,0,26.33,152336.5,1,False,25.666600000000006,25.514714285714287,25.128720000000026,24.73770028,0.11064302737982948,go_short,go_short,go_short,go_short,go_short,2024-03-25 08:30:00+00:00,0.3192982456140451,22.219,0,go_short,go_short,22.272,go_short,False,22.30919312831641,0,22.360640000000043,22.182,22.31970913426495,0.3192982456140451,778.7,22.251200000000022,go_short,22.284571428571393,22.304,go_short
328,ENS/USDT:USDT,2024-03-05 04:15:00+00:00,second_buy,trailing_stop_loss,22.244,25.262,22.112870018815613,21.84155860278985,22.228,0,24.914,360817.5,0,False,22.27140000000002,21.983428571428565,21.76956000000001,-18.09080649,-0.08076188936789401,go_short,go_short,go_short,go_short,go_short,2024-03-06 00:15:00+00:00,0.3192982456140451,26.378,0,go_short,go_short,25.258,go_short,False,25.220031868046192,0,25.154360000000025,24.985,25.41660505076743,0.3192982456140451,95598.4,25.424600000000005,go_short,25.241285714285716,26.42,go_short
334,ENS/USDT:USDT,2024-05-20 20:45:00+00:00,second_buy,trailing_stop_loss,16.781,17.701,16.057832035445244,15.494325288921308,16.755,0,17.309,155708.8,0,False,16.718199999999918,16.370142857142913,15.257400000000043,-79.58387943,-0.3741816864527593,go_short,go_short,go_short,go_short,go_short,2024-05-23 09:30:00+00:00,0.3192982456140451,23.476,0,go_short,go_short,22.917,go_short,False,22.81352234199216,0,22.32336000000004,22.898,22.503483964112572,0.3192982456140451,101460.1,23.02739999999993,go_short,22.93442857142861,23.596,go_short
330,ENS/USDT:USDT,2024-03-25 08:45:00+00:00,second_buy,trailing_stop_loss,22.219,24.382,22.510855723960038,22.41602697617125,22.095,0,23.62,247805.0,0,False,22.506800000000023,22.464999999999968,22.416640000000044,67.19466922,0.3199627584276853,go_short,go_short,go_short,go_short,go_short,2024-04-12 18:30:00+00:00,0.3192982456140451,16.702,1,go_short,go_short,17.037,go_short,False,17.627931821783683,1,18.402520000000074,16.519,18.23253483537165,0.3192982456140451,21609.1,16.899799999999992,go_short,17.304142857142875,17.037,go_short
327,ENS/USDT:USDT,2024-02-28 00:15:00+00:00,second_buy,trailing_stop_loss,22.202,22.268,22.230323351751082,22.18945156695156,22.196,0,22.235,2146.8,0,False,22.221400000000003,22.238714285714277,22.214919999999996,-29.60245998,-0.12572432579976356,go_short,go_short,go_short,go_short,go_short,2024-03-05 04:00:00+00:00,0.3192982456140451,22.244,0,go_short,go_short,21.492,go_short,False,21.60357365860027,0,21.64016000000001,21.445,21.595763291013036,0.3192982456140451,42563.8,21.55200000000002,go_short,21.47728571428571,22.258,go_short
331,ENS/USDT:USDT,2024-04-12 18:45:00+00:00,second_buy,trailing_stop_loss,16.702,16.707,17.167480772278502,17.966050773492267,12.61,1,14.635,329034.6,0,False,16.503999999999994,16.772714285714304,18.212920000000075,9.41959955,0.041566410961696235,go_short,go_short,go_short,go_short,go_short,2024-04-14 23:15:00+00:00,0.3192982456140451,13.975999999999999,1,go_short,go_short,13.911,go_short,False,13.571986798915061,0,13.320640000000072,13.818,13.385166800142166,0.3192982456140451,10859.9,13.865200000000002,go_short,13.669142857142875,14.006,go_short
332,ENS/USDT:USDT,2024-04-14 23:30:00+00:00,second_buy,trailing_stop_loss,13.975999999999999,14.104,13.640758060620437,13.432117407539042,13.934,0,14.019,13442.0,0,False,13.926800000000004,13.797142857142875,13.35452000000007,-45.254978,-0.20195929755277783,go_short,go_short,go_short,go_short,go_short,2024-04-28 00:15:00+00:00,0.3192982456140451,16.801,0,go_short,go_short,16.587,go_short,False,16.078410189530004,0,15.686920000000065,16.439,15.754120249139893,0.3192982456140451,62282.0,16.413799999999956,go_short,16.221428571428582,16.856,go_short
489,XMR/USDT:USDT,2024-02-28 00:15:00+00:00,first_buy,trailing_stop_loss,137.36,138.57,138.6846778435101,137.65722222222226,137.36,0,138.56,371.75,0,False,138.99200000000002,139.03142857142865,137.79160000000005,-26.18459461,-0.11105164114007172,go_short,go_short,go_short,go_short,go_short,2024-03-29 18:15:00+00:00,-0.8002554278416398,131.09,0,go_short,go_short,131.49,go_short,False,132.25356887932057,1,133.574,131.09,133.2858360290264,-0.8002554278416398,395.53,131.71200000000056,go_short,131.8085714285714,131.92,go_short
333,ENS/USDT:USDT,2024-04-28 00:30:00+00:00,second_buy,trailing_stop_loss,16.801,16.88,16.191116314217695,15.832407638092494,16.627,1,16.811,29464.8,0,False,16.567999999999955,16.375285714285727,15.726080000000064,-4.25706704,-0.01905898692526496,go_short,go_short,go_short,go_short,go_short,2024-05-20 20:30:00+00:00,0.3192982456140451,16.781,0,go_short,go_short,16.36,go_short,False,15.830346950980744,0,15.144080000000042,16.342,15.349151312035012,0.3192982456140451,84323.3,16.45839999999992,go_short,16.05271428571434,17.101,go_short
476,SOL/USDT:USDT,2024-05-13 03:00:00+00:00,first_buy,trailing_stop_loss,140.5,140.92,142.444686188819,143.28461417080814,139.66,1,140.44,206665.5,0,False,141.43000000000043,141.94714285714375,143.42080000000078,16.29692727,0.07728399612350055,go_short,go_short,go_short,go_short,go_short,2024-06-07 18:00:00+00:00,-0.30721393034828814,165.38,1,go_short,go_short,167.63,go_short,False,168.69042846027503,1,170.406000000001,165.26,169.85158178169476,-0.30721393034828814,263178.1,167.53000000000057,go_short,168.2357142857161,167.72,go_short
335,ENS/USDT:USDT,2024-05-23 09:45:00+00:00,second_buy,trailing_stop_loss,23.476,23.76,22.840365058608754,22.539374040844976,22.94,1,22.988,82144.4,1,False,23.052399999999928,22.963285714285753,22.37168000000004,-54.76296101,-0.25919846076964914,go_short,go_short,go_short,go_short,go_short,2024-06-01 22:45:00+00:00,0.3192982456140451,28.838,0,go_short,go_short,28.372,go_short,False,28.22894147625426,0,27.720280000000013,28.271,27.82092732531451,0.3192982456140451,36279.5,28.51599999999998,go_short,28.43057142857145,28.912,go_short
300,DOT/USDT:USDT,2024-03-05 08:00:00+00:00,second_buy,trailing_stop_loss,10.59,10.704,10.301097257848006,10.154593686515636,10.535,0,10.547,599347.2,1,False,10.431399999999991,10.36671428571428,10.074519999999994,-10.88646331,-0.04873674473592004,go_short,go_short,go_short,go_short,go_short,2024-03-11 18:00:00+00:00,0.12602535421326483,10.977,0,go_short,go_short,10.931000000000001,go_short,False,10.89676854221351,0,10.841520000000026,10.91,10.840874667736404,0.12602535421326483,53297.6,10.937399999999986,go_short,10.901999999999997,10.984,go_short
337,ETC/USDT:USDT,2024-02-28 00:15:00+00:00,first_buy,trailing_stop_loss,28.161,28.207,28.116604973560296,28.049997150997147,27.91,0,27.974,40532.4,0,False,28.095999999999993,28.129857142857137,28.074279999999998,32.32726884,0.13743618166755978,go_short,go_short,go_short,go_short,go_short,2024-03-30 21:30:00+00:00,-0.17167577413480872,33.085,0,go_short,go_short,33.053,go_short,False,33.25897407733527,1,33.38868,33.053,33.37847841249893,-0.17167577413480872,2323.3,33.175800000000045,go_short,33.226571428571525,33.183,go_short
281,CVX/USDT:USDT,2024-02-28 00:15:00+00:00,second_buy,trailing_stop_loss,5.046,5.053,5.099298138591256,5.190750712250712,5.027,0,5.041,3926.44,0,False,5.059799999999997,5.068142857142858,5.1876,116.41176586,0.49351209981717026,go_short,go_short,go_short,go_short,go_short,2024-04-12 18:30:00+00:00,0.9357092941998619,3.103,1,go_short,go_short,3.159,go_short,False,3.2371055935048223,1,3.336799999999997,3.085,3.3228228604734933,0.9357092941998619,23643.52,3.1488000000000413,go_short,3.1988571428571384,3.159,go_short
338,ETC/USDT:USDT,2024-03-30 21:45:00+00:00,first_buy,trailing_stop_loss,33.085,33.087,33.22913191159138,33.35525778935086,32.93,1,33.065,9410.7,0,False,33.127400000000044,33.184285714285814,33.36876,-38.85806495,-0.1726512204316618,go_short,go_short,go_short,go_short,go_short,2024-04-29 02:30:00+00:00,-0.17167577413480872,28.203,0,go_short,go_short,28.244,go_short,False,28.272490437800972,1,28.406039999999997,28.079,28.396411090744948,-0.17167577413480872,17854.3,28.258400000000034,go_short,28.28457142857146,28.274,go_short
339,ETC/USDT:USDT,2024-04-29 02:45:00+00:00,first_buy,trailing_stop_loss,28.203,28.224,28.217491908908514,28.360751009949027,27.693,1,27.915,60201.1,1,False,28.20320000000003,28.2224285714286,28.369199999999996,16.31013034,0.07296183281164474,go_short,go_short,go_short,go_short,go_short,2024-05-29 16:00:00+00:00,-0.17167577413480872,30.344,0,go_short,go_short,30.4,go_short,False,30.487972610608555,1,30.637880000000038,30.265,30.632577279439584,-0.17167577413480872,10646.8,30.412399999999945,go_short,30.4180000000001,30.454,go_short
473,SOL/USDT:USDT,2024-02-28 00:15:00+00:00,first_buy,trailing_stop_loss,108.512,108.837,108.52063647790078,108.31471509971513,108.36,0,108.465,62967.6,0,False,108.36560000000009,108.481,108.39604000000003,169.9979675,0.7455911358750326,go_short,go_short,go_short,go_short,go_short,2024-04-01 05:45:00+00:00,-0.30721393034828814,199.51,0,go_short,go_short,200.2,go_short,False,201.61785305757257,1,202.4558800000003,198.836,201.73182071872287,-0.30721393034828814,144119.7,200.9554000000004,go_short,201.59628571428655,200.269,go_short
490,XMR/USDT:USDT,2024-03-29 18:30:00+00:00,first_buy,trailing_stop_loss,131.09,131.16,131.9914813594251,133.08318150835777,130.3,1,130.55,1720.64,0,False,131.37000000000057,131.58285714285714,133.38720000000004,-20.5412111,-0.09138746808934656,go_short,go_short,go_short,go_short,go_short,2024-04-29 15:15:00+00:00,-0.8002554278416398,123.21,1,go_short,go_short,125.42,go_short,False,124.95960731688088,1,125.06320000000005,123.07,125.00136323519992,-0.8002554278416398,1619.23,125.02600000000078,go_short,124.90857142857114,125.42,go_short
341,ETH/USDT:USDT,2024-02-28 00:15:00+00:00,first_buy,trailing_stop_loss,3244.39,3247.1,3247.3820547348328,3246.1143447293443,3238.36,0,3242.01,2656.6,0,False,3244.4619999999995,3247.2928571428574,3247.9343999999996,9.76709344,0.04299509124584574,go_short,go_short,go_short,go_short,go_short,2024-04-01 05:45:00+00:00,-0.15981087470449903,3573.31,0,go_short,go_short,3595.26,go_short,False,3603.2649951926237,1,3616.5283999999992,3567.61,3613.0768505750125,-0.15981087470449903,18283.97,3596.9100000000035,go_short,3601.5142857142932,3595.58,go_short
342,ETH/USDT:USDT,2024-04-01 06:00:00+00:00,first_buy,trailing_stop_loss,3573.31,3573.31,3589.168842086066,3605.5630097916783,3501.0,1,3511.64,72667.58,1,False,3577.4200000000033,3586.9028571428644,3610.979599999999,-27.98555087,-0.13269010717083413,go_short,go_short,go_short,go_short,go_short,2024-04-30 08:45:00+00:00,-0.15981087470449903,3094.98,0,go_short,go_short,3138.32,go_short,False,3149.5602101218487,1,3167.2724000000003,3091.64,3164.202469587382,-0.15981087470449903,62716.37,3137.7180000000008,go_short,3146.9642857142853,3138.82,go_short
343,ETH/USDT:USDT,2024-04-30 09:00:00+00:00,first_buy,trailing_stop_loss,3094.98,3096.61,3136.424793180026,3156.7933977660946,3045.94,1,3064.18,62339.36,0,False,3118.542000000001,3131.5299999999993,3162.27,47.92938601,0.22323149845493273,go_short,go_short,go_short,go_short,go_short,2024-06-06 19:30:00+00:00,-0.15981087470449903,3822.33,0,go_short,go_short,3821.88,go_short,False,3832.028711944974,1,3838.250399999999,3818.77,3837.4725475446876,-0.15981087470449903,4157.67,3829.2379999999816,go_short,3830.7085714285818,3825.86,go_short
277,CVC/USDT:USDT,2024-03-21 15:00:00+00:00,second_buy,trailing_stop_loss,0.14784,0.15246,0.14323486714887107,0.14083120032566662,0.14718,0,0.14718,1997062.0,1,False,0.1452799999999999,0.14418428571428524,0.14002200000000029,-62.27509649,-0.2963929665151735,go_short,go_short,go_short,go_short,go_short,2024-03-25 23:15:00+00:00,2.0809233891425647,0.18452000000000002,0,go_short,go_short,0.1733,go_short,False,0.16847671103056366,0,0.16454720000000017,0.17232,0.1652527762602279,2.0809233891425647,5642714.0,0.17110399999999978,go_short,0.16861857142857084,0.18824000000000002,go_short
471,SNT/USDT:USDT,2024-04-25 02:15:00+00:00,first_buy,trailing_stop_loss,0.040810000000000006,0.041100000000000005,0.041357793948963925,0.041660237916658294,0.04055,1,0.041030000000000004,272920.0,0,False,0.04125800000000006,0.041367142857142714,0.04155760000000014,-27.44880922,-0.12129316131469396,go_short,go_short,go_short,go_short,go_short,2024-05-26 18:15:00+00:00,-0.4126984126983981,0.0366,0,go_short,go_short,0.03662,go_short,False,0.03675383955847545,0,0.03700680000000021,0.0366,0.03690198264101299,-0.4126984126983981,36210.0,0.03661200000000006,go_short,0.03663714285714267,0.03663,go_short
470,SNT/USDT:USDT,2024-03-31 03:30:00+00:00,first_buy,trailing_stop_loss,0.04984,0.04984,0.049954290274938695,0.05007211867376058,0.049530000000000005,1,0.049780000000000005,67500.0,0,False,0.049909999999999934,0.04992285714285714,0.050054800000000135,-44.070494,-0.19523638017195097,go_short,go_short,go_short,go_short,go_short,2024-04-25 02:00:00+00:00,-0.4126984126983981,0.040810000000000006,0,go_short,go_short,0.04136,go_short,False,0.04141739284877555,1,0.04160880000000014,0.04077,0.04171065694999096,-0.4126984126983981,297470.0,0.04136200000000005,go_short,0.041434285714285576,0.041420000000000005,go_short
276,CVC/USDT:USDT,2024-03-07 00:15:00+00:00,second_buy,trailing_stop_loss,0.13165000000000002,0.15297000000000002,0.13333747219230282,0.13098987461861428,0.13163,0,0.14889000000000002,12688628.0,1,False,0.134864,0.13344285714285717,0.13009920000000008,2.34193947,0.010524780675365587,go_short,go_short,go_short,go_short,go_short,2024-03-21 14:45:00+00:00,2.0809233891425647,0.14784,0,go_short,go_short,0.14573,go_short,False,0.14251757026684764,0,0.13956200000000027,0.14563,0.14032329635171994,2.0809233891425647,717374.0,0.14408199999999993,go_short,0.14331857142857096,0.14846,go_short
346,ETHW/USDT:USDT,2024-02-28 00:15:00+00:00,first_buy,trailing_stop_loss,3.335,3.38,3.3193171415687663,3.3030113960113963,3.331,0,3.357,20912.51,0,False,3.3253999999999997,3.3229999999999995,3.3057600000000003,66.28733719,0.2804817040612366,go_short,go_short,go_short,go_short,go_short,2024-03-27 08:00:00+00:00,-0.7103825136612191,4.462,0,go_short,go_short,4.48,go_short,False,4.519389227548001,1,4.5753999999999975,4.441,4.537539639576075,-0.7103825136612191,37947.86,4.493199999999998,go_short,4.503000000000023,4.486,go_short
475,SOL/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,trailing_stop_loss,133.57,134.46,138.7274120217136,142.66465606683659,112.29,1,126.41,2619273.9,0,False,136.7000000000004,138.42714285714376,143.9832000000006,21.81129755,0.10139512437101514,go_short,go_short,go_short,go_short,go_short,2024-05-13 02:45:00+00:00,-0.30721393034828814,140.5,0,go_short,go_short,141.31,go_short,False,142.80917458678607,1,143.5960000000008,140.39,143.51218330447279,-0.30721393034828814,188589.0,141.8420000000004,go_short,142.54714285714374,141.61,go_short
282,CVX/USDT:USDT,2024-04-12 18:45:00+00:00,second_buy,trailing_stop_loss,3.103,3.107,3.1640124252733113,3.281280426364346,2.457,1,2.762,361725.68,0,False,3.071600000000042,3.117857142857138,3.3077999999999976,-6.06304968,-0.02666703633394437,go_short,go_short,go_short,go_short,go_short,2024-04-24 04:45:00+00:00,0.9357092941998619,2.815,0,go_short,go_short,2.814,go_short,False,2.789490832364251,0,2.7646399999999938,2.805,2.7759938689099757,0.9357092941998619,5241.75,2.8042000000000376,go_short,2.7982857142857087,2.815,go_short
322,ENA/USDT:USDT,2024-04-06 16:00:00+00:00,second_buy,trailing_stop_loss,1.1746,1.1949,1.1240140462911603,1.1056295538271392,1.151,0,1.1519,8907548.0,1,False,1.1425999999999992,1.1335714285714293,1.1022160000000005,-62.91188419,-0.2803611382266937,go_short,go_short,go_short,go_short,go_short,2024-04-10 16:00:00+00:00,0.1990376202974528,1.4398,0,go_short,go_short,1.4381,go_short,False,1.4075483372431932,0,1.384464000000001,1.4197,1.3919512921934547,0.1990376202974528,4695638.0,1.4200799999999982,go_short,1.416742857142855,1.4413,go_short
324,ENA/USDT:USDT,2024-04-20 18:15:00+00:00,second_buy,trailing_stop_loss,1.0776,1.111,1.0407892089263238,1.016605010445479,1.071,0,1.0909,8358126.0,1,False,1.0717799999999982,1.0549857142857098,1.0033440000000002,23.42986609,0.10189125727054972,go_short,go_short,go_short,go_short,go_short,2024-05-07 14:45:00+00:00,0.1990376202974528,0.9531000000000001,0,go_short,go_short,0.9375,go_short,False,0.913302457980776,0,0.9051319999999988,0.933,0.9041408567297695,0.1990376202974528,11009058.0,0.9251199999999983,go_short,0.9141285714285673,0.9573,go_short
303,DYDX/USDT:USDT,2024-02-28 00:15:00+00:00,second_buy,trailing_stop_loss,3.442,3.459,3.4521776390414884,3.4642450142450154,3.439,0,3.45,98598.7,0,False,3.4423999999999992,3.445428571428572,3.4664800000000007,-44.27531285,-0.1878109690756949,go_short,go_short,go_short,go_short,go_short,2024-03-06 12:15:00+00:00,0.32828282828283223,4.063,0,go_short,go_short,4.077,go_short,False,4.058011437885377,0,4.021080000000001,4.038,4.001984375691366,0.32828282828283223,219437.9,4.071599999999994,go_short,4.071285714285719,4.091,go_short
299,DOT/USDT:USDT,2024-02-28 00:15:00+00:00,second_buy,trailing_stop_loss,8.376,8.383,8.347391260546559,8.281864672364673,8.309,0,8.322,75402.9,1,False,8.362600000000004,8.367,8.295359999999999,-63.45258003,-0.2696929851147078,go_short,go_short,go_short,go_short,go_short,2024-03-05 07:45:00+00:00,0.12602535421326483,10.59,0,go_short,go_short,10.353,go_short,False,10.256387668365825,0,10.052599999999995,10.351,10.123201181436887,0.12602535421326483,442472.6,10.36339999999999,go_short,10.317428571428566,10.607,go_short
304,DYDX/USDT:USDT,2024-03-06 12:30:00+00:00,second_buy,trailing_stop_loss,4.063,4.264,4.089394293595319,4.02124479230682,4.016,0,4.2620000000000005,2233549.0,0,False,4.106199999999994,4.097000000000004,4.037680000000002,110.48689564,0.4933397320254023,go_short,go_short,go_short,go_short,go_short,2024-04-12 18:30:00+00:00,0.32828282828283223,2.576,0,go_short,go_short,2.62,go_short,False,2.712404795159702,1,2.8162800000000034,2.549,2.792924527858262,0.32828282828283223,422548.5,2.6064000000000016,go_short,2.673142857142859,2.62,go_short
305,DYDX/USDT:USDT,2024-04-12 18:45:00+00:00,second_buy,trailing_stop_loss,2.576,2.577,2.628804057442825,2.7467078961650575,1.891,1,2.169,9525650.0,0,False,2.517000000000002,2.5771428571428587,2.7855600000000034,-2.0399594,-0.008974721809751856,go_short,go_short,go_short,go_short,go_short,2024-04-14 23:00:00+00:00,0.32828282828283223,2.177,0,go_short,go_short,2.164,go_short,False,2.1088898815373507,0,2.0778400000000046,2.163,2.086526753596331,0.32828282828283223,79049.9,2.1382000000000003,go_short,2.1107142857142875,2.184,go_short
297,DEGEN/USDT:USDT,2024-05-06 13:00:00+00:00,first_buy,trailing_stop_loss,0.020790000000000003,0.020790000000000003,0.021173643568495378,0.021240926705366103,0.02014,1,0.02058,92208550.0,0,False,0.02109200000000003,0.02119857142857143,0.02134119999999995,-0.33106491,-0.0015033357961682571,go_short,go_short,go_long,go_short,go_short,2024-05-29 08:00:00+00:00,-0.28224776500638993,0.02094,0,go_short,go_short,0.02111,go_short,False,0.021497836345057964,1,0.021979999999999996,0.02092,0.021822845592064846,-0.28224776500638993,19322680.0,0.021166000000000056,go_short,0.02131285714285719,0.021150000000000002,go_long
306,DYDX/USDT:USDT,2024-04-14 23:15:00+00:00,second_buy,trailing_stop_loss,2.177,2.186,2.119368361300835,2.0932284755521584,2.163,0,2.177,132814.5,1,False,2.1628,2.1295714285714302,2.0822800000000043,0.87245516,0.003879704598046255,go_short,go_short,go_short,go_short,go_short,2024-06-06 07:45:00+00:00,0.32828282828283223,2.184,0,go_short,go_short,2.149,go_short,False,2.141746169344048,0,2.118200000000005,2.147,2.12405458971616,0.32828282828283223,537716.0,2.151800000000023,go_short,2.1480000000000046,2.185,go_short
483,SUI/USDT:USDT,2024-02-28 00:15:00+00:00,first_buy,trailing_stop_loss,1.6183,1.6194000000000002,1.612886020207737,1.609275213675214,1.6043,0,1.6080999999999999,551700.0,0,False,1.6126999999999996,1.6140142857142856,1.6100120000000004,48.43757045,0.21493502211452412,go_short,go_short,go_short,go_short,go_short,2024-03-28 00:30:00+00:00,-0.11111111111107899,2.0861,0,go_short,go_short,2.1258,go_short,False,2.1116755269518923,1,2.125155999999996,2.0704,2.116718114799022,-0.11111111111107899,3569080.0,2.0937999999999977,go_short,2.105757142857142,2.1277,go_short
296,DEGEN/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,trailing_stop_loss,0.021640000000000003,0.021720000000000003,0.02317333373596796,0.024315172785950318,0.01895,1,0.02007,172222160.0,0,False,0.02257400000000006,0.02307428571428576,0.024651999999999938,-0.82651066,-0.003819893950675769,go_short,go_short,go_long,go_short,go_short,2024-05-06 12:45:00+00:00,-0.28224776500638993,0.020790000000000003,0,go_short,go_short,0.02101,go_short,False,0.021281578762767265,1,0.021357999999999946,0.02075,0.021293800841795392,-0.28224776500638993,44448990.0,0.02127800000000003,go_short,0.021312857142857144,0.021130000000000003,go_long
308,EDU/USDT:USDT,2024-02-28 00:15:00+00:00,first_buy,trailing_stop_loss,0.8221,0.8248000000000001,0.8232117888278618,0.8251102564102563,0.8200000000000001,0,0.8212,3236.6,0,False,0.8216999999999997,0.822057142857143,0.825412,26.34182614,0.1114615329819379,go_short,go_short,go_short,go_short,go_short,2024-03-19 07:00:00+00:00,-0.07282913165265427,0.9878,0,go_short,go_short,0.9843000000000001,go_short,False,1.010399693151818,1,1.0337960000000015,0.9722000000000001,1.0289879837169251,-0.07282913165265427,121031.5,0.9977800000000044,go_short,0.9976999999999995,0.9893000000000001,go_short
481,SSV/USDT:USDT,2024-05-10 14:45:00+00:00,first_buy,trailing_stop_loss,41.38,41.5,42.2338773033951,42.706643802219936,39.94,1,40.34,23326.71,0,False,41.83500000000003,42.07857142857148,42.90839999999994,2.5465908,0.01167872506494222,go_short,go_short,go_short,go_short,go_short,2024-06-07 17:45:00+00:00,-0.1295465869457101,41.945,0,go_short,go_short,42.07,go_short,False,42.486384998839135,1,42.78419999999989,41.64,42.72405609027791,-0.1295465869457101,13668.54,42.238999999999756,go_short,42.34714285714298,42.155,go_short
309,EDU/USDT:USDT,2024-03-19 07:15:00+00:00,first_buy,trailing_stop_loss,0.9878,0.9882000000000001,1.001861278820769,1.0234999849230788,0.9524,1,0.9549000000000001,246962.7,0,False,0.9858200000000045,0.9921571428571424,1.0296880000000015,-43.82083804,-0.20962347926712369,go_short,go_short,go_short,go_short,go_short,2024-04-12 16:15:00+00:00,-0.07282913165265427,0.779,1,go_short,go_short,0.7835000000000001,go_short,False,0.7898240596431904,0,0.8040840000000031,0.7769,0.8001396329284698,-0.07282913165265427,63350.2,0.7838000000000042,go_short,0.7851857142857128,0.7866000000000001,go_short
311,EDU/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,trailing_stop_loss,0.5333,0.5395,0.5773979369784434,0.6031458444521438,0.4581,1,0.4829,1450318.4,0,False,0.5604600000000043,0.5741571428571411,0.6134120000000032,2.46823201,0.011407871473177318,go_short,go_short,go_short,go_short,go_short,2024-05-13 02:15:00+00:00,-0.07282913165265427,0.4984,0,go_short,go_short,0.49960000000000004,go_short,False,0.5037723900649289,1,0.5064560000000028,0.49820000000000003,0.5063843535231599,-0.07282913165265427,11505.5,0.5010400000000029,go_short,0.5031571428571394,0.5014000000000001,go_short
480,SSV/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,trailing_stop_loss,43.335,43.35,43.85422885863039,45.723256508477924,34.875,1,37.895,39078.75,0,False,42.47300000000001,43.05571428571437,46.160399999999974,11.59213063,0.05093262118977912,go_short,go_short,go_short,go_short,go_short,2024-05-10 14:30:00+00:00,-0.1295465869457101,41.38,1,go_short,go_short,42.2,go_short,False,42.57821863128511,1,43.031599999999955,41.345,42.89597530639753,-0.1295465869457101,6606.56,42.28600000000003,go_short,42.44428571428576,42.21,go_short
485,SUI/USDT:USDT,2024-04-12 17:30:00+00:00,first_buy,trailing_stop_loss,1.3881000000000001,1.3881000000000001,1.3919515002393126,1.4181466386134116,1.2329,1,1.2976,17627620.0,0,False,1.3763399999999903,1.384771428571432,1.4250399999999983,-49.99205359,-0.22640037480290073,go_short,go_short,go_short,go_short,go_short,2024-05-08 22:30:00+00:00,-0.11111111111107899,1.0162,0,go_short,go_short,1.0163,go_short,False,1.0249152393194818,0,1.0385319999999985,1.0154,1.0345051739382294,-0.11111111111107899,249200.0,1.0207999999999937,go_short,1.0202285714285755,1.0211,go_short
