,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,low (exit),short-bid-rl (exit),sma-05 (exit),sma-07 (exit),mean-grad-hist (exit),sma-compare (exit),open (exit),short_kdj (exit),short-small-rl (exit),ema-12 (exit),close (exit),long-small-rl (exit),short-large-rl (exit),high (exit),sma-25 (exit),long_jcrosk (exit),long-bid-rl (exit),long-large-rl (exit),ema-26 (exit),volume (exit)
1712,AAVE/USDT:USDT,2024-12-31 07:30:00+00:00,second_buy,roi,310.26,311.02,311.151876327973,313.4080234863817,309.68,0,309.92,8431.0,0,False,310.22599999999795,310.61142857142755,312.4799999999983,0.00116272,0.0001878262085472491,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-12-31 17:30:00+00:00,312.76,go_short,314.8019999999979,315.55999999999915,1,1,314.27,False,do_nothing,316.90354062951644,312.91,do_nothing,go_long,315.21,317.40119999999825,0,go_short,go_long,316.63588828368796,18654.0
1713,AAVE/USDT:USDT,2024-12-31 17:45:00+00:00,second_buy,roi,312.77,313.26,315.4272900861975,316.3017968791819,305.14,1,308.78,127344.0,0,False,313.5099999999979,314.27285714285637,317.2239999999982,0.0,0.0,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-12-31 20:45:00+00:00,308.7,go_short,309.349999999998,309.77142857142786,0,1,309.82,False,do_nothing,312.7113390934116,308.78,do_nothing,go_long,310.02,314.0183999999982,0,go_short,go_long,310.7441003635504,4701.0
1714,AAVE/USDT:USDT,2024-12-31 21:00:00+00:00,second_buy,roi,308.53,309.52,310.4788541537734,312.4379065679737,307.99,0,309.02,13217.0,0,False,309.16599999999795,309.4514285714279,313.4715999999982,0.00124404,0.00020164604010708035,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2025-01-01 09:15:00+00:00,309.0,go_short,311.001999999998,311.77285714285665,1,0,310.0,False,do_nothing,311.4325162051176,309.64,do_nothing,go_long,310.62,311.3091999999982,0,go_short,go_long,311.2021921651521,10468.0
1692,AAVE/USDT:USDT,2024-12-19 17:45:00+00:00,second_buy,roi,318.48,318.52,325.14514547700514,330.74815843461994,314.5,1,316.92,92128.0,0,False,322.0199999999973,322.14285714285586,334.1351999999978,0.2728866,0.04304304304304304,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-12-19 19:45:00+00:00,303.58,go_short,310.7919999999973,311.8699999999988,1,1,310.0,False,do_nothing,322.12753558540203,304.66,do_nothing,go_long,310.0,323.7267999999978,1,go_short,go_long,314.9875808138321,52220.0
1691,AAVE/USDT:USDT,2024-12-12 02:45:00+00:00,second_buy,roi,315.19,318.43,307.0042456787461,301.7846080009096,312.72,0,317.98,190165.0,0,False,311.52199999999755,309.0071428571417,301.7283999999979,0.01683204,0.0026510304123747385,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-12-19 17:30:00+00:00,318.14,go_short,322.99799999999726,323.3814285714273,0,1,325.12,False,do_nothing,331.85441110938956,318.49,do_nothing,go_long,325.12,335.3955999999978,1,go_short,go_long,326.64062647282424,99751.0
1689,AAVE/USDT:USDT,2024-12-04 00:45:00+00:00,second_buy,roi,239.24,239.39,239.37745393548198,239.29312304036438,236.8,1,237.29,43914.0,0,False,240.0959999999976,240.2685714285705,238.86639999999835,0.04560354,0.006431546724881185,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-12-09 21:00:00+00:00,255.14,go_short,262.11999999999745,264.58714285714166,1,1,259.98,False,do_nothing,268.0788341922842,257.02,do_nothing,go_long,260.45,269.9595999999981,0,go_short,go_long,265.4954376231293,190961.0
1688,AAVE/USDT:USDT,2024-12-03 20:45:00+00:00,second_buy,roi,237.59,238.13,238.8426895276849,239.34311122647463,237.0,0,237.78,27731.0,0,False,237.21399999999753,237.11428571428482,240.99559999999838,0.00189167,0.00026562909457166395,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-12-04 00:30:00+00:00,238.66,go_short,240.7739999999976,240.7842857142848,1,0,240.74,False,do_nothing,239.45337288359352,239.28,do_nothing,go_long,240.9,239.08319999999836,0,go_short,go_long,239.7569910146605,9901.0
1663,AAVE/USDT:USDT,2024-11-03 08:30:00+00:00,second_buy,roi,135.03,135.05,135.11965918006877,135.53224447581184,134.56,1,134.85,17020.0,0,False,135.08799999999775,135.168571428571,135.1735999999978,0.0,0.0,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-03 11:30:00+00:00,134.64,go_short,134.9119999999978,134.49999999999957,1,0,135.03,False,do_nothing,134.8760212091053,134.65,do_nothing,go_long,135.18,134.70439999999783,1,go_short,go_long,134.61321721065158,21539.0
1664,AAVE/USDT:USDT,2024-11-03 11:45:00+00:00,second_buy,roi,134.59,134.59,134.59887610132057,134.8496492676901,134.1,1,134.52,10611.0,0,False,134.8359999999978,134.6828571428567,134.67839999999782,0.0739536,0.009175234578670288,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-03 14:15:00+00:00,131.8,go_short,133.0279999999978,133.348571428571,1,1,132.11,False,do_nothing,134.1213668580149,132.81,do_nothing,go_long,132.99,134.13239999999777,0,go_short,go_long,133.56118470706588,30194.0
1665,AAVE/USDT:USDT,2024-11-03 14:30:00+00:00,second_buy,roi,132.66,132.97,133.3040793675173,133.95608042408787,131.59,1,131.89,8327.0,0,False,132.63599999999778,133.008571428571,134.00679999999775,0.0193981,0.0024502217743687564,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-03 17:00:00+00:00,130.21,go_short,131.54199999999776,131.54999999999956,1,1,130.78,False,do_nothing,132.6403296668237,130.28,do_nothing,go_long,130.98,132.92639999999773,0,go_short,go_long,131.77037989309622,13560.0
1666,AAVE/USDT:USDT,2024-11-03 17:15:00+00:00,second_buy,roi,130.29,131.5,131.72109067877372,132.55215709891084,130.26,0,131.45,9200.0,0,False,131.35799999999776,131.4928571428567,132.78479999999774,0.00014332,1.8200941800951952e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-04 00:30:00+00:00,131.76,go_short,132.45999999999776,132.61999999999964,1,0,132.0,False,do_nothing,132.41071910865145,131.76,do_nothing,go_long,132.24,132.1247999999977,0,go_short,go_long,132.53568587919762,3323.0
1667,AAVE/USDT:USDT,2024-11-04 00:45:00+00:00,second_buy,roi,131.76,131.76,132.28711882085952,132.30029547097357,130.83,1,130.92,3884.0,0,False,132.07599999999775,132.31428571428535,132.13919999999771,0.0058968,0.0007507507507507507,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-04 07:30:00+00:00,130.84,go_short,131.39599999999783,131.5314285714282,1,1,131.24,False,do_nothing,132.24462329708288,130.84,do_nothing,go_long,131.24,132.6827999999978,0,go_short,go_long,131.8254441554233,5630.0
1668,AAVE/USDT:USDT,2024-11-04 07:45:00+00:00,second_buy,roi,130.68,130.68,131.5599912084351,132.0857623121138,130.1,1,130.1,9904.0,0,False,131.05399999999784,131.31428571428532,132.5587999999978,0.0002643,3.391853391853391e-05,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-04 11:00:00+00:00,129.96,go_short,129.92599999999783,129.66714285714244,0,0,130.24,False,do_nothing,130.46307203100497,130.0,do_nothing,go_long,130.26,130.49559999999784,0,go_short,go_long,129.86108085643644,2303.0
1669,AAVE/USDT:USDT,2024-11-04 11:15:00+00:00,second_buy,roi,130.23,130.57,129.9701453400616,130.4709926213009,129.74,0,130.57,1991.0,0,False,130.16199999999785,129.83142857142818,130.40599999999785,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-04 13:45:00+00:00,130.73,go_short,131.0219999999979,131.07714285714246,1,0,131.61,False,do_nothing,130.74262005227175,130.78,do_nothing,go_long,131.61,130.10319999999783,1,go_short,go_long,130.81304922819444,4140.0
1670,AAVE/USDT:USDT,2024-11-04 14:00:00+00:00,second_buy,roi,131.0,131.0,130.68796473154916,130.68761115951088,129.91,1,130.0,11448.0,0,False,130.88399999999788,130.89428571428533,130.09919999999784,0.04585452,0.005890559844513798,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-04 16:30:00+00:00,128.76,go_short,129.53599999999787,129.50714285714247,1,0,129.12,False,do_nothing,130.06973700426403,128.92,do_nothing,go_long,129.18,130.23959999999786,1,go_short,go_long,129.7257019831012,11154.0
1671,AAVE/USDT:USDT,2024-11-04 16:45:00+00:00,second_buy,roi,128.74,128.86,129.3925170626241,129.88383055950374,127.56,1,127.56,17470.0,0,False,129.08399999999787,129.20142857142815,130.13999999999785,0.0,0.0,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-04 21:30:00+00:00,127.73,go_short,129.33199999999792,129.36714285714245,1,0,129.12,False,do_nothing,129.2812868993506,128.47,do_nothing,go_long,129.13,129.02279999999783,0,go_short,go_long,129.1832941437595,17639.0
1673,AAVE/USDT:USDT,2024-11-06 10:00:00+00:00,second_buy,roi,159.92,162.25,156.83901440801415,153.65557472084166,159.75,0,161.13,49233.0,0,False,158.0899999999979,156.97999999999962,154.07119999999787,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-06 12:30:00+00:00,160.43,go_short,160.65399999999792,160.83714285714242,1,0,160.64,False,do_nothing,157.51371795281977,160.61,do_nothing,go_long,161.64,158.37439999999785,0,go_short,go_long,160.06012842192007,18773.0
1821,APT/USDT:USDT,2023-01-10 08:45:00+00:00,first_buy,roi,5.423,5.577,5.374940869880675,5.289721692443025,5.395,0,5.5600000000000005,1917596.0,0,False,5.411399999999986,5.418714285714293,5.233039999999992,0.133943,0.014156706602749768,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-01-10 11:15:00+00:00,5.65,go_long,5.6947999999999865,5.7162857142857195,1,0,5.699,False,do_nothing,5.526777713378342,5.664,do_nothing,go_long,5.719,5.505559999999991,1,go_long,go_long,5.6564808673956914,548624.0
1674,AAVE/USDT:USDT,2024-11-06 12:45:00+00:00,second_buy,roi,160.51,162.65,160.404724049317,157.86825736372202,160.13,0,162.3,42695.0,0,False,160.93999999999792,161.0328571428567,158.62559999999786,0.0087774,0.0010825092325739156,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-14 15:30:00+00:00,163.01,go_short,166.1679999999979,166.9485714285709,1,1,165.95,False,do_nothing,169.51540183394545,164.12,do_nothing,go_long,166.3,170.0999999999978,0,go_short,go_long,167.6382691966785,17065.0
1676,AAVE/USDT:USDT,2024-11-14 20:15:00+00:00,second_buy,roi,163.91,163.91,164.0249291760273,165.36782794470554,161.82,1,162.15,38756.0,1,False,163.68999999999784,163.6042857142851,164.89119999999784,0.010832,0.0013390358558620368,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-14 22:45:00+00:00,159.22,go_short,161.9059999999979,161.8928571428565,1,0,160.79,False,do_nothing,163.45773038433418,160.98,do_nothing,go_long,161.08,163.39679999999782,0,go_short,go_long,162.18457811947516,35095.0
1677,AAVE/USDT:USDT,2024-11-14 23:00:00+00:00,second_buy,roi,160.8,161.41,161.8823353318636,163.21789850401314,160.22,1,160.22,1761.0,0,False,161.47999999999791,161.80428571428507,163.15319999999784,0.09392445,0.011770700277742532,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-15 01:30:00+00:00,155.43,go_short,157.42199999999792,157.76285714285646,1,1,156.53,False,do_nothing,160.17830921822153,156.16,do_nothing,go_long,157.44,160.39799999999784,0,go_short,go_long,158.25560683759247,13601.0
1678,AAVE/USDT:USDT,2024-11-15 01:45:00+00:00,second_buy,roi,156.17,157.57,158.119359631809,159.9702863131681,155.87,0,157.37,8387.0,0,False,157.0719999999979,157.65999999999931,160.10119999999785,0.087356,0.01110604476324931,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-15 04:15:00+00:00,155.21,go_short,156.0519999999979,156.41571428571362,1,1,155.75,False,do_nothing,158.06435722312122,155.5,do_nothing,go_long,156.05,157.7439999999978,0,go_short,go_long,156.63502993609416,8458.0
1679,AAVE/USDT:USDT,2024-11-15 04:30:00+00:00,second_buy,roi,155.19,155.41,156.3019484074643,157.79810853992706,153.82,1,154.47,16099.0,0,False,155.63599999999786,156.00999999999934,157.43759999999781,0.0007826,0.00010146795976729272,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-15 15:00:00+00:00,155.21,go_short,156.67599999999783,157.371428571428,1,1,156.05,False,do_nothing,158.3950443416136,155.26,do_nothing,go_long,157.0,159.67599999999783,0,go_short,go_long,157.82231320349388,20165.0
1680,AAVE/USDT:USDT,2024-11-15 15:15:00+00:00,second_buy,roi,155.29,155.29,157.28811117218712,158.09541142742,153.2,1,154.35,25075.0,0,False,155.73799999999784,156.67428571428513,159.49359999999785,0.0052844,0.0006843950950562414,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-20 18:15:00+00:00,155.09,go_short,157.78799999999785,158.4128571428568,1,1,156.2,False,do_nothing,160.34934984805912,156.36,do_nothing,go_long,156.84,160.8551999999981,0,go_short,go_long,158.99274310346294,62266.0
1681,AAVE/USDT:USDT,2024-11-20 18:30:00+00:00,second_buy,roi,156.39,156.5,158.50924416446864,160.0160646741288,154.43,1,155.85,12187.0,0,False,157.11399999999784,157.82571428571393,160.5927999999981,0.0007834,0.00010084673150516772,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-21 02:15:00+00:00,155.53,go_short,157.51199999999787,157.69857142857109,1,0,157.28,False,do_nothing,157.67574568956408,155.58,do_nothing,go_long,157.28,157.57279999999807,0,go_short,go_long,157.5024787034757,4097.0
1683,AAVE/USDT:USDT,2024-11-27 05:45:00+00:00,second_buy,roi,194.38,195.22,191.36268916491014,187.82970931898845,192.69,1,194.64,42517.0,0,False,193.35799999999807,193.02285714285668,187.89599999999842,0.07007976,0.009008823895555289,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-27 08:15:00+00:00,191.98,go_short,192.70599999999803,193.49428571428524,1,0,192.05,False,do_nothing,190.93820687577596,191.98,do_nothing,go_long,192.92,191.78159999999832,0,go_short,go_long,192.93934868664124,2151.0
1684,AAVE/USDT:USDT,2024-11-27 08:30:00+00:00,second_buy,roi,191.94,192.55,192.87944888869643,191.05759895905183,191.45,1,192.55,7451.0,0,False,192.225999999998,192.9757142857138,192.02759999999836,0.0045944,0.0005962813762834507,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-27 11:00:00+00:00,191.24,go_short,190.77599999999808,190.3742857142852,0,0,193.57,False,do_nothing,190.87582686842904,191.34,do_nothing,go_long,193.73,192.48919999999833,0,go_short,go_long,191.20321020936834,73042.0
1686,AAVE/USDT:USDT,2024-12-03 15:15:00+00:00,second_buy,roi,239.1,247.32,236.32458918619648,235.9781611900541,238.88,0,245.79,124746.0,0,False,234.3379999999976,233.65714285714196,236.70799999999838,0.04697634,0.006375357705382923,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-12-03 17:45:00+00:00,237.45,go_short,241.87399999999758,243.5514285714277,1,0,237.98,False,do_nothing,239.8788748779447,244.0,do_nothing,go_long,244.63,239.64679999999836,0,go_short,go_long,241.64769788137298,134203.0
1687,AAVE/USDT:USDT,2024-12-03 18:00:00+00:00,second_buy,roi,243.85,243.85,241.9095905150079,240.1359952573562,242.19,0,243.35,22553.0,0,False,241.48999999999756,243.14285714285623,239.84079999999838,0.1250727,0.01718948539114945,0,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-12-03 20:30:00+00:00,236.91,go_short,237.20799999999753,237.63428571428486,0,1,237.79,False,do_nothing,239.4681601245926,237.34,do_nothing,go_long,238.54,240.6015999999984,0,go_short,go_long,239.0359058054458,22404.0
1675,AAVE/USDT:USDT,2024-11-14 15:45:00+00:00,second_buy,roi,164.0,164.07,166.93545855103565,169.03796466106058,162.27,1,163.07,29734.0,0,False,164.88599999999786,166.19714285714232,169.6515999999978,0.000818,0.00010040696735975704,1,do_nothing,do_nothing,go_long,go_long,go_short,go_short,2024-11-14 20:00:00+00:00,163.16,go_short,163.92799999999787,163.88714285714224,1,0,163.74,False,do_nothing,165.62525418028198,164.09,do_nothing,go_long,164.7,165.13839999999786,0,go_short,go_long,164.36582538985047,7136.0
2440,APT/USDT:USDT,2024-12-11 21:30:00+00:00,first_buy,roi,12.798,12.81,12.792620508487673,12.662790711419301,12.774000000000001,1,12.78,3622.0,0,False,12.821799999999792,12.836428571428488,12.74427999999994,0.02525238,0.00329044097239433,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-12-12 00:00:00+00:00,12.871,go_long,12.89979999999979,12.881857142857063,0,0,12.915,False,do_nothing,12.774874438464769,12.873,do_nothing,go_long,12.93,12.813279999999938,1,go_long,go_long,12.86258934461358,177342.0
1822,APT/USDT:USDT,2023-01-10 11:30:00+00:00,first_buy,roi,5.665,5.742,5.666868426257893,5.541386771646613,5.65,1,5.724,845550.0,0,False,5.712399999999986,5.704142857142863,5.5278399999999905,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-01-10 14:00:00+00:00,5.469,go_long,5.506799999999987,5.501571428571432,0,0,5.508,False,do_nothing,5.52775860396127,5.501,do_nothing,go_long,5.541,5.60023999999999,0,go_long,go_long,5.541673424931301,346177.0
1824,APT/USDT:USDT,2023-01-10 17:15:00+00:00,first_buy,roi,5.61,5.66,5.628360594550234,5.597605994000951,5.58,1,5.65,463138.0,0,False,5.635799999999987,5.658857142857149,5.5940399999999935,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-01-10 19:45:00+00:00,5.615,go_long,5.640399999999988,5.638428571428577,0,0,5.629,False,do_nothing,5.614550439370279,5.647,do_nothing,go_long,5.651,5.620879999999994,0,go_long,go_long,5.632151597574643,387591.0
1956,APT/USDT:USDT,2023-05-15 07:15:00+00:00,first_buy,roi,8.654,8.662,8.571070519707837,8.53228210572105,8.632,0,8.638,60056.0,0,False,8.60339999999989,8.582714285714266,8.523399999999993,0.1442547,0.01666403670335215,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-05-15 09:45:00+00:00,8.803,go_long,8.85139999999989,8.81514285714284,1,0,8.808,False,do_nothing,8.666895472642837,8.808,do_nothing,go_long,8.839,8.635999999999994,0,go_long,go_long,8.755304599074163,12906.0
1957,APT/USDT:USDT,2023-05-15 10:00:00+00:00,first_buy,roi,8.816,8.849,8.768488506908907,8.679792104298922,8.81,1,8.841,33788.0,0,False,8.84459999999989,8.836428571428554,8.649919999999995,-0.00339147,-0.0003830505277650558,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-05-17 19:45:00+00:00,8.811,go_long,8.775199999999893,8.750285714285695,1,0,8.811,False,do_nothing,8.577015446347529,8.842,do_nothing,go_long,8.855,8.525479999999993,0,go_long,go_long,8.6775527839116,22504.0
1958,APT/USDT:USDT,2023-05-17 20:00:00+00:00,first_buy,roi,8.847,8.869,8.69839081715597,8.59449578365512,8.803,1,8.813,78378.0,0,False,8.794399999999893,8.770714285714266,8.541079999999992,-0.03549943,-0.0040226821726368,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-02 04:30:00+00:00,8.74,go_long,8.754999999999896,8.736571428571406,0,0,8.758,False,do_nothing,8.653091577525995,8.831,do_nothing,go_long,8.848,8.627880000000006,0,go_long,go_long,8.71122712692455,44489.0
1959,APT/USDT:USDT,2023-06-02 04:45:00+00:00,first_buy,roi,8.826,8.892,8.739038338166926,8.670788497709255,8.807,0,8.892,104551.0,0,False,8.788799999999895,8.76685714285712,8.641480000000007,0.051149,0.005747149038117433,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-02 07:15:00+00:00,8.928,go_long,8.941199999999899,8.916999999999977,1,0,8.929,False,do_nothing,8.796742059230166,8.961,do_nothing,go_long,8.981,8.780280000000008,0,go_long,go_long,8.882744705571648,28622.0
1960,APT/USDT:USDT,2023-06-02 07:30:00+00:00,first_buy,roi,8.96,9.045,8.897399366252932,8.810168573361265,8.96,1,8.978,59170.0,0,False,8.9559999999999,8.934999999999977,8.798680000000008,-0.00043845,-4.870588101990304e-05,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-02 10:15:00+00:00,8.925,go_long,8.953799999999902,8.953142857142836,0,0,8.925,False,do_nothing,8.889961820987125,8.956,do_nothing,go_long,8.988,8.914840000000005,0,go_long,go_long,8.941076623954721,25561.0
1961,APT/USDT:USDT,2023-06-02 10:30:00+00:00,first_buy,roi,8.956,9.012,8.948757143346302,8.897446130543635,8.951,0,8.991,9835.0,0,False,8.9527999999999,8.959285714285693,8.924160000000006,0.015984,0.0017760017760017762,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-02 13:00:00+00:00,9.029,go_long,9.0891999999999,9.09199999999998,1,0,9.075,False,do_nothing,8.99989237560487,9.049,do_nothing,go_long,9.075,9.007560000000007,0,go_long,go_long,9.060839711362457,31947.0
1962,APT/USDT:USDT,2023-06-02 13:15:00+00:00,first_buy,roi,9.058,9.059,9.05763360192208,9.002863310745251,9.025,1,9.04,10775.0,0,False,9.0739999999999,9.084142857142837,9.012240000000006,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-02 15:45:00+00:00,8.983,go_long,9.008199999999901,9.005857142857124,0,0,8.997,False,do_nothing,9.010675901449392,9.006,do_nothing,go_long,9.032,9.037840000000006,0,go_long,go_long,9.02232336148684,16835.0
1963,APT/USDT:USDT,2023-06-02 16:00:00+00:00,first_buy,roi,9.002,9.065,9.028427459719634,9.014477686527215,8.992,0,9.062,19317.0,0,False,9.0249999999999,9.01299999999998,9.042800000000007,-9.063e-05,-9.992215046844778e-06,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-02 23:00:00+00:00,8.981,go_long,8.981799999999904,8.972857142857125,0,0,8.989,False,do_nothing,8.990326454146624,9.018,do_nothing,go_long,9.021,8.988960000000004,0,go_long,go_long,8.984616473443197,20618.0
1964,APT/USDT:USDT,2023-06-02 23:15:00+00:00,first_buy,roi,9.018,9.117,8.997598554451935,8.996154124209838,9.002,0,9.069,138595.0,0,False,9.001599999999906,8.989857142857124,8.990160000000005,-0.00138745,-0.00015305476325794346,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-03 09:45:00+00:00,9.026,go_long,9.017999999999903,9.007285714285697,0,0,9.026,False,do_nothing,8.97833307286143,9.058,do_nothing,go_long,9.059,8.962440000000004,0,go_long,go_long,8.997685294896964,20089.0
1965,APT/USDT:USDT,2023-06-03 10:00:00+00:00,first_buy,roi,9.054,9.078,9.010041403374354,8.985715808205027,9.054,0,9.078,4763.0,0,False,9.033599999999902,9.02314285714284,8.969400000000004,-0.0018025,-0.00019833674421184056,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-04 04:30:00+00:00,9.041,go_long,9.017599999999899,9.003142857142839,0,0,9.047,False,do_nothing,8.973891247935839,9.081,do_nothing,go_long,9.082,8.964360000000005,0,go_long,go_long,8.991069046805114,16148.0
1966,APT/USDT:USDT,2023-06-04 04:45:00+00:00,first_buy,roi,9.081,9.144,9.003212270373558,8.981010414755406,9.063,0,9.07,33826.0,0,False,9.034199999999899,9.019285714285697,8.967480000000005,-0.0008974,-9.90502150594958e-05,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-04 10:00:00+00:00,9.037,go_long,9.031599999999901,9.010285714285697,0,0,9.04,False,do_nothing,8.996993409691271,9.044,do_nothing,go_long,9.056,9.005640000000009,0,go_long,go_long,9.008023588151024,15151.0
1967,APT/USDT:USDT,2023-06-04 10:15:00+00:00,first_buy,roi,9.051,9.076,9.01848149766625,9.00284574971414,9.04,0,9.076,16006.0,0,False,9.040599999999902,9.028714285714267,9.008640000000009,0.045784,0.005039473527794373,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-04 12:45:00+00:00,9.147,go_long,9.159799999999901,9.145714285714268,1,0,9.183,False,do_nothing,9.074204707568663,9.155,do_nothing,go_long,9.193,9.05100000000001,1,go_long,go_long,9.120253625876686,9101.0
1968,APT/USDT:USDT,2023-06-04 13:00:00+00:00,first_buy,roi,9.145,9.174,9.126829991126426,9.080782136637652,9.14,1,9.163,8659.0,0,False,9.1743999999999,9.150857142857125,9.058120000000013,0.071582,0.007803414394422689,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-04 15:30:00+00:00,9.253,go_long,9.2897999999999,9.279142857142839,1,0,9.268,False,do_nothing,9.17434455711415,9.253,do_nothing,go_long,9.291,9.16360000000001,0,go_long,go_long,9.237952387448443,11284.0
1969,APT/USDT:USDT,2023-06-04 15:45:00+00:00,first_buy,roi,9.256,9.306,9.243190481687144,9.181578293624213,9.254,1,9.272,11328.0,0,False,9.2895999999999,9.28357142857141,9.17320000000001,0.00544594,0.000587019799363347,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-04 18:15:00+00:00,9.265,go_long,9.329199999999902,9.321571428571412,1,0,9.285,False,do_nothing,9.250145771697422,9.304,do_nothing,go_long,9.304,9.259400000000007,0,go_long,go_long,9.29839363224886,12528.0
1970,APT/USDT:USDT,2023-06-04 18:30:00+00:00,first_buy,roi,9.291,9.32,9.299102304210574,9.254060899719835,9.291,1,9.303,11900.0,0,False,9.314999999999902,9.322571428571411,9.263880000000007,0.0,0.0,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-04 22:15:00+00:00,9.241,go_long,9.269399999999901,9.273285714285697,0,1,9.241,False,do_nothing,9.281760188269475,9.274000000000001,do_nothing,go_long,9.278,9.306320000000005,0,go_long,go_long,9.28436534426385,9029.0
1972,APT/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,roi,6.961,6.961,6.854909835061861,7.067125531487044,5.327,1,5.801,2860221.0,0,False,6.719799999999911,6.801714285714259,7.149960000000002,0.3989024,0.04295704295704295,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-10 06:00:00+00:00,5.998,go_long,6.122399999999911,6.079714285714259,0,0,6.122,False,do_nothing,6.7177035643891925,6.008,do_nothing,go_long,6.122,6.848360000000003,1,go_long,go_long,6.387888630420641,165478.0
1973,APT/USDT:USDT,2023-06-10 06:15:00+00:00,first_buy,roi,6.012,6.085,6.335751918048235,6.66816996702703,5.997,0,6.049,63740.0,0,False,6.11159999999991,6.11514285714283,6.792880000000004,0.00173635,0.000191173790115764,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-10 08:45:00+00:00,6.043,go_long,6.05419999999991,6.061428571428545,0,1,6.06,False,do_nothing,6.335525344298944,6.063,do_nothing,go_long,6.071,6.313439999999999,0,go_long,go_long,6.105566391806533,9641.0
1974,APT/USDT:USDT,2023-06-10 09:00:00+00:00,first_buy,roi,6.067,6.083,6.101479254605527,6.316523466943466,6.029,0,6.079,34694.0,0,False,6.06059999999991,6.062428571428545,6.27788,0.00213743,0.0002344802838955367,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-06-11 17:30:00+00:00,5.992,go_long,5.991999999999909,5.962571428571404,0,0,6.033,False,do_nothing,5.9421572689415765,6.028,do_nothing,go_long,6.036,5.940960000000002,1,go_long,go_long,5.957405976255704,20355.0
