,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,long-bid-rl (exit),volume (exit),sma-compare (exit),long_jcrosk (exit),sma-07 (exit),close (exit),long-large-rl (exit),nlp-exit-short (exit),short-bid-rl (exit),sma-25 (exit),imit-exit-short (exit),open (exit),ema-12 (exit),nlp-enter-long (exit),low (exit),imit-enter-short (exit),short-large-rl (exit),high (exit),short_kdj (exit),nlp-enter-short (exit),sma-05 (exit),short-small-rl (exit),ema-26 (exit),long-small-rl (exit),mean-grad-hist (exit)
389,BCH/USDT:USDT,2021-05-19 04:45:00+00:00,second_buy,roi,952.3,971.65,999.1044146503444,1030.0428933640537,925.5,1,943.25,59219.0,0,False,978.7799999999986,988.885714285723,1042.1680000000017,0.037794,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-19 10:15:00+00:00,go_short,7774.0,0,0,960.9071428571516,944.15,do_nothing,go_short,go_short,957.6840000000016,go_short,968.55,970.7665178516534,go_short,941.85,go_short,do_nothing,969.55,False,go_short,958.8899999999985,go_short,958.7607962398074,go_short,1
390,BCH/USDT:USDT,2021-05-19 10:30:00+00:00,second_buy,roi,942.6,950.6,956.7975968182985,968.9319609737531,938.1,1,946.0,9818.0,0,False,954.6499999999985,958.535714285723,955.9040000000016,3.715422,0.39339339339339335,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-19 12:45:00+00:00,go_short,192638.0,1,1,840.3714285714374,697.8,do_nothing,go_short,go_short,920.8580000000015,go_short,837.7,908.937853185097,go_short,697.8,go_short,do_nothing,837.7,False,go_short,817.8099999999988,go_short,862.1709533823985,go_short,1
391,BCH/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,roi,698.0,727.75,823.4908067081833,886.849864060275,466.7,1,610.75,857416.0,0,False,771.7999999999987,796.6785714285801,907.2880000000015,0.024452,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-21 21:15:00+00:00,go_short,27587.0,1,1,649.2857142857231,619.1,do_nothing,go_short,go_short,682.9000000000018,go_short,636.8,686.5600231856021,go_short,618.5,go_short,do_nothing,645.85,False,go_short,644.9299999999982,go_short,659.4873354181009,go_short,1
392,BCH/USDT:USDT,2021-05-21 21:30:00+00:00,second_buy,roi,620.1,651.75,658.0815915076238,683.8777992459278,604.5,0,650.35,40598.0,0,False,646.0799999999982,648.5000000000089,679.7720000000018,0.026006,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-22 04:15:00+00:00,go_short,21509.0,1,0,666.5642857142944,663.45,do_nothing,go_short,go_short,676.6400000000017,go_short,658.1,675.4662410337202,go_short,656.2,go_short,do_nothing,665.6,False,go_short,663.0399999999984,go_short,670.505193853177,go_short,1
393,BCH/USDT:USDT,2021-05-22 04:30:00+00:00,second_buy,roi,663.45,663.45,666.4736255680729,673.1576305867779,641.75,1,644.3,13226.0,0,False,656.9299999999982,662.0285714285801,675.4460000000018,0.02576,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-22 17:30:00+00:00,go_short,14560.0,1,0,662.5357142857231,649.95,do_nothing,go_short,go_short,679.7060000000021,go_short,659.5,671.3450316619702,go_short,649.15,go_short,do_nothing,659.5,False,go_short,661.1199999999983,go_short,665.33182998553,go_short,1
394,BCH/USDT:USDT,2021-05-22 17:45:00+00:00,second_buy,roi,649.55,652.25,661.7115484492946,669.1565107981205,640.0,1,641.8,22275.0,0,False,655.2499999999982,658.742857142866,677.558000000002,0.025674,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-22 22:15:00+00:00,go_short,5328.0,0,1,652.3571428571516,651.9,do_nothing,go_short,go_short,651.7040000000018,go_short,653.15,654.6309191327958,go_short,646.6,go_short,do_nothing,657.1,False,go_short,652.4499999999981,go_short,651.224804714415,go_short,1
643,BEER/USDT:USDT,2024-11-20 22:30:00+00:00,first_buy,roi,3.4293000000000005e-05,3.6385000000000005e-05,3.390826889529289e-05,3.391307558937916e-05,3.3918e-05,0,3.6379000000000005e-05,316837.0,0,False,3.4135199999999205e-05,3.376057142857186e-05,3.407096000000017e-05,0.0348624,0.003996003996003996,0,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,go_long,go_long,go_long,2024-11-21 03:00:00+00:00,go_long,322788.0,0,0,3.573071428571472e-05,3.5982e-05,go_short,go_long,go_long,3.539008000000017e-05,go_long,3.5e-05,3.537156903050297e-05,go_long,3.4946e-05,go_long,go_short,3.6e-05,False,go_long,3.5636599999999184e-05,go_short,3.564628868278946e-05,go_short,0
395,BCH/USDT:USDT,2021-05-22 22:30:00+00:00,second_buy,roi,651.6,651.6,650.6517578352742,654.1027029007369,637.1,1,647.5,12502.0,0,False,651.5699999999981,651.8857142857231,651.0520000000018,0.0496145,0.007671325944418313,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-23 02:30:00+00:00,go_short,20062.0,0,0,650.0928571428659,641.05,do_nothing,go_short,go_short,647.1520000000017,go_short,641.0,648.2293311312122,go_short,640.85,go_short,do_nothing,655.2,False,go_short,647.3099999999982,go_short,646.6446657011239,go_short,1
396,BCH/USDT:USDT,2021-05-23 02:45:00+00:00,second_buy,roi,641.15,646.85,645.2685632855664,647.4493806770483,637.4,1,637.7,11812.0,0,False,643.4299999999982,647.2642857142945,646.7420000000017,0.2231775,0.035035035035035036,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-23 06:30:00+00:00,go_short,7350.0,1,1,629.2357142857229,618.25,do_nothing,go_short,go_short,640.2740000000017,go_short,625.75,637.548279258185,go_short,617.85,go_short,do_nothing,625.75,False,go_short,627.8799999999983,go_short,631.9093175060997,go_short,1
397,BCH/USDT:USDT,2021-05-23 06:45:00+00:00,second_buy,roi,618.0,621.65,629.5848071205459,636.0113696835045,612.55,1,616.8,19161.0,0,False,625.4799999999983,626.3714285714371,639.3280000000017,0.6378325,0.10367312997823674,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-23 09:15:00+00:00,go_short,32998.0,1,1,579.371428571437,550.8,do_nothing,go_short,go_short,616.1280000000015,go_short,562.2,608.7375288429885,go_short,550.4,go_short,do_nothing,571.55,False,go_short,571.5499999999984,go_short,589.319630885896,go_short,1
398,BCH/USDT:USDT,2021-05-23 09:30:00+00:00,second_buy,roi,550.9,578.25,587.4319953649889,606.3903044842485,550.9,0,577.05,41337.0,0,False,571.0099999999984,576.4785714285799,613.6260000000016,0.20202,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-23 12:15:00+00:00,go_short,61856.0,1,0,571.6357142857227,559.5,do_nothing,go_short,go_short,584.2140000000016,go_short,561.5,585.4325325569428,go_short,557.55,go_short,do_nothing,567.25,False,go_short,569.3199999999982,go_short,572.0087562944595,go_short,1
399,BCH/USDT:USDT,2021-05-23 12:30:00+00:00,second_buy,roi,559.95,569.95,567.1458707106965,582.0967894045766,538.65,1,540.4,47089.0,0,False,562.6099999999983,565.6142857142942,580.7900000000016,0.1892275,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-23 15:45:00+00:00,go_short,16227.0,1,0,538.1714285714371,524.25,do_nothing,go_short,go_short,548.5820000000017,go_short,538.7,550.8668753930352,go_short,523.9,go_short,do_nothing,538.7,False,go_short,537.2499999999982,go_short,537.5613824168979,go_short,1
400,BCH/USDT:USDT,2021-05-23 16:00:00+00:00,second_buy,roi,524.6,525.85,535.467323583529,548.8730327713289,518.8,1,523.95,15990.0,0,False,532.3499999999982,536.1642857142942,546.8580000000018,0.1831025,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-23 19:00:00+00:00,go_short,13353.0,1,0,514.5214285714371,509.35,do_nothing,go_short,go_short,521.5540000000018,go_short,508.05,525.9886091080392,go_short,506.2,go_short,do_nothing,513.8,False,go_short,510.0999999999979,go_short,514.6770294279646,go_short,1
477,BCH/USDT:USDT,2022-01-24 09:30:00+00:00,second_buy,roi,284.5,284.8,287.3014091544603,289.1185619209745,279.85,1,282.7,62282.0,0,False,286.33000000000334,286.3857142857352,289.46799999999945,0.343416,0.040575986751624146,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-24 12:00:00+00:00,go_short,52848.0,0,1,271.1357142857352,270.6,do_nothing,go_short,go_short,282.3559999999996,go_short,272.5,280.2415255776432,go_short,269.75,go_short,do_nothing,273.65,False,go_short,271.47000000000327,go_short,275.05511864583787,go_short,0
402,BCH/USDT:USDT,2021-06-21 06:45:00+00:00,second_buy,roi,516.25,517.5,525.6668040234597,533.388441374033,498.15,1,499.25,55787.0,0,False,523.0499999999994,523.9428571428687,536.3380000000012,0.1146425,0.022992838560861,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-06-21 10:45:00+00:00,go_short,30084.0,1,0,497.1214285714401,486.65,do_nothing,go_short,go_short,509.54600000000113,go_short,487.4,509.29083748389604,go_short,481.25,go_short,do_nothing,489.1,False,go_short,494.7299999999992,go_short,499.24993394501456,go_short,1
388,BCH/USDT:USDT,2021-05-19 02:00:00+00:00,second_buy,roi,1024.4,1032.95,1063.6740141367854,1078.397957294301,1009.45,1,1026.0,29442.0,0,False,1045.1099999999988,1059.5571428571516,1084.7820000000017,0.698236,0.06824869982764718,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-19 04:30:00+00:00,go_short,54798.0,1,0,997.1928571428658,953.65,do_nothing,go_short,go_short,1048.5580000000016,go_short,992.2,1036.986324833178,go_short,951.65,go_short,do_nothing,994.05,False,go_short,993.7899999999987,go_short,1009.2597627685889,go_short,1
387,BCH/USDT:USDT,2021-05-17 17:30:00+00:00,second_buy,roi,1014.6,1025.5,1045.8069261680823,1067.493569024113,1001.2,0,1014.6,18339.0,0,False,1029.6799999999992,1033.285714285722,1080.9420000000018,0.04072,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-19 01:45:00+00:00,go_short,41351.0,1,0,1070.535714285723,1025.15,do_nothing,go_short,go_short,1087.6840000000018,go_short,1036.25,1082.589793877845,go_short,1018.65,go_short,do_nothing,1044.9,False,go_short,1057.8799999999987,go_short,1070.5238348889284,go_short,1
386,BCH/USDT:USDT,2021-05-17 04:00:00+00:00,second_buy,roi,1042.4,1047.85,1071.0378097007497,1101.0381803298442,1014.85,1,1017.2,22882.0,0,False,1046.9199999999996,1057.3857142857216,1114.2620000000022,0.040704,0.004004004004004003,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-17 17:15:00+00:00,go_short,10810.0,1,1,1038.6214285714361,1013.0,do_nothing,go_short,go_short,1084.6100000000017,go_short,1022.9,1071.725054546042,go_short,1011.85,go_short,do_nothing,1033.6,False,go_short,1033.9399999999991,go_short,1051.4809127440974,go_short,1
385,BCH/USDT:USDT,2021-05-17 01:15:00+00:00,second_buy,roi,1130.35,1131.25,1140.9832065084147,1148.7910419086054,1104.1,1,1104.2,17382.0,0,False,1135.3199999999993,1145.0357142857215,1139.4380000000017,0.5940365,0.05386395499172346,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-05-17 03:45:00+00:00,go_short,64394.0,1,0,1069.7214285714358,1041.55,do_nothing,go_short,go_short,1119.174000000002,go_short,1030.1,1107.7452347562316,go_short,1002.85,go_short,do_nothing,1048.5,False,go_short,1058.4599999999996,go_short,1080.8265023736133,go_short,1
368,BCH/USDT:USDT,2021-02-26 00:45:00+00:00,second_buy,roi,491.6,491.9,502.3875831747961,512.3138974081544,473.95,1,476.0,18686.0,0,False,494.5,498.8428571428612,514.2840000000002,0.0194,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-02-26 05:30:00+00:00,go_short,332.0,1,0,488.90000000000407,482.15,do_nothing,go_short,go_short,490.46600000000007,go_short,484.15,493.73282879558013,go_short,482.15,go_short,do_nothing,485.0,False,go_short,487.71000000000004,go_short,488.3216242989205,go_short,1
369,BCH/USDT:USDT,2021-02-26 05:45:00+00:00,second_buy,roi,482.2,482.2,486.5798359452404,492.49335999590755,476.5,1,477.0,5901.0,0,False,483.96000000000004,486.85000000000406,489.01400000000007,0.019024,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-02-28 02:30:00+00:00,go_short,3456.0,1,0,481.3428571428612,474.0,do_nothing,go_short,go_short,485.8580000000001,go_short,477.0,484.60383964976296,go_short,474.0,go_short,do_nothing,477.0,False,go_short,480.2499999999997,go_short,481.545855230866,go_short,1
370,BCH/USDT:USDT,2021-02-28 02:45:00+00:00,second_buy,roi,475.0,475.05,480.1388005799635,483.6998515275583,472.4,1,472.4,5261.0,0,False,477.77999999999975,479.68571428571835,484.90800000000013,0.16492,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-02-28 06:00:00+00:00,go_short,600.0,1,0,460.4857142857183,458.0,do_nothing,go_short,go_short,470.9120000000001,go_short,459.0,469.35147107991304,go_short,458.0,go_short,do_nothing,459.0,False,go_short,458.8199999999997,go_short,462.6798005827103,go_short,1
371,BCH/USDT:USDT,2021-02-28 06:15:00+00:00,second_buy,roi,456.9,456.95,460.1213697238318,467.62543618510466,440.7,1,446.05,31336.0,1,False,457.0399999999997,457.87857142857547,469.3580000000001,0.03594,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-02-28 14:00:00+00:00,go_short,5040.0,1,0,453.150000000004,447.85,do_nothing,go_short,go_short,458.00800000000015,go_short,451.45,457.689952316641,go_short,447.85,go_short,do_nothing,451.45,False,go_short,452.4999999999997,go_short,455.21836260651855,go_short,1
373,BCH/USDT:USDT,2021-04-15 16:15:00+00:00,second_buy,roi,840.65,863.5,833.0833161727379,826.2615115170656,840.6,0,853.7,66572.0,0,False,838.3999999999984,837.1214285714332,822.1479999999996,0.0654885,0.007669831994156318,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-04-15 20:15:00+00:00,go_short,5645.0,0,0,844.7571428571473,849.4,do_nothing,go_short,go_short,839.2039999999994,go_short,853.5,838.1904286338737,go_short,849.4,go_short,do_nothing,859.95,False,go_short,845.7699999999988,go_short,843.5171729961653,go_short,0
374,BCH/USDT:USDT,2021-04-15 20:30:00+00:00,second_buy,roi,846.45,851.85,844.7991463813706,839.2022487350682,846.4,0,851.85,1374.0,0,False,848.0999999999989,846.2142857142902,840.4499999999992,0.03402,0.004004004004004005,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-04-16 13:45:00+00:00,go_short,45941.0,1,0,885.1785714285759,866.9,do_nothing,go_short,go_short,897.1379999999996,go_short,881.6,894.1532350975541,go_short,865.3,go_short,do_nothing,889.05,False,go_short,880.7999999999995,go_short,886.4015784425018,go_short,1
375,BCH/USDT:USDT,2021-04-16 14:00:00+00:00,second_buy,roi,865.0,865.0,878.5859509898092,889.8159584236612,815.55,1,835.6,129704.0,0,False,870.0999999999995,876.6571428571473,894.2379999999996,0.033296,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-04-18 03:30:00+00:00,go_short,476259.0,1,0,958.1428571428617,913.55,do_nothing,go_short,go_short,998.5239999999997,go_short,950.9,989.9966462466454,go_short,863.3,go_short,do_nothing,952.0,False,go_short,955.0199999999993,go_short,964.8790926417271,go_short,1
366,BCH/USDT:USDT,2021-02-23 11:15:00+00:00,second_buy,roi,489.0,496.15,501.8682996765081,526.1425976594452,485.45,0,495.4,7956.0,0,False,491.8699999999993,492.27857142857516,530.8320000000001,0.01977,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-02-23 19:30:00+00:00,go_short,1743.0,0,0,498.35714285714664,493.8,do_nothing,go_short,go_short,504.9000000000003,go_short,500.8,503.7652010595193,go_short,492.1,go_short,do_nothing,500.8,False,go_short,499.0399999999992,go_short,500.8965423251396,go_short,1
376,BCH/USDT:USDT,2021-04-18 03:45:00+00:00,second_buy,roi,915.15,915.15,947.6130783891537,979.8228205987457,795.2,1,852.65,409005.0,0,False,930.3599999999993,941.3928571428617,990.2699999999998,0.034108,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-04-18 11:30:00+00:00,go_short,20470.0,1,0,888.9071428571473,872.9,do_nothing,go_short,go_short,899.8539999999998,go_short,878.25,902.608059189744,go_short,872.7,go_short,do_nothing,890.05,False,go_short,883.689999999999,go_short,889.4388808185039,go_short,1
378,BCH/USDT:USDT,2021-04-20 00:45:00+00:00,second_buy,roi,855.0,863.45,886.7438781912766,902.466175458207,828.4,1,842.0,123356.0,0,False,871.899999999998,879.0857142857188,910.8659999999998,0.033678,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-04-23 01:15:00+00:00,go_short,19279.0,1,0,861.8571428571474,860.4,do_nothing,go_short,go_short,882.5999999999996,go_short,856.0,882.8212598242657,go_short,855.6,go_short,do_nothing,876.0,False,go_short,861.6899999999996,go_short,867.4295646165027,go_short,1
644,BEER/USDT:USDT,2024-11-21 03:15:00+00:00,first_buy,roi,3.6e-05,3.7654e-05,3.59471673469757e-05,3.55367861393546e-05,3.5952000000000004e-05,0,3.7602000000000004e-05,1058030.0,0,False,3.595719999999919e-05,3.5969285714286154e-05,3.5576360000000174e-05,0.53369154,0.0616477825668826,0,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,go_long,go_long,go_long,2024-11-21 05:45:00+00:00,go_long,553838.0,0,0,3.859314285714329e-05,3.9996e-05,go_short,go_long,go_long,3.670308000000017e-05,go_long,3.9345000000000004e-05,3.698783767933255e-05,go_long,3.8812e-05,go_long,go_short,4e-05,False,go_long,3.896339999999919e-05,go_short,3.803306012693069e-05,go_short,0
379,BCH/USDT:USDT,2021-04-23 01:30:00+00:00,second_buy,roi,862.7,863.6,863.0173239062715,879.5567220595052,811.25,1,838.75,101809.0,0,False,856.0799999999996,857.5714285714331,879.5979999999996,0.5492655,0.0654542042042042,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-04-23 04:00:00+00:00,go_short,22968.0,0,0,765.2785714285761,782.25,do_nothing,go_short,go_short,830.7399999999996,go_short,792.0,824.4500608044891,go_short,782.1,go_short,do_nothing,792.0,False,go_short,777.2199999999995,go_short,792.8528987335252,go_short,0
380,BCH/USDT:USDT,2021-04-23 04:15:00+00:00,second_buy,roi,783.45,789.4,788.9755296975983,820.2426488930455,765.0,0,767.65,35757.0,1,False,777.8099999999994,770.6928571428617,826.4399999999996,0.2693075,0.03503503503503503,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-04-23 08:00:00+00:00,go_short,28770.0,0,0,763.7214285714332,752.15,do_nothing,go_short,go_short,768.8919999999994,go_short,758.0,782.4953228666236,go_short,744.7,go_short,do_nothing,760.0,False,go_short,764.7099999999995,go_short,765.9966130801547,go_short,1
381,BCH/USDT:USDT,2021-04-23 08:15:00+00:00,second_buy,roi,751.9,761.1,765.2202110678232,780.8993730246515,740.0,1,760.95,30346.0,0,False,762.6299999999995,764.0000000000045,766.7559999999995,0.03037,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-04-24 11:00:00+00:00,go_short,8257.0,1,0,781.8071428571475,764.0,do_nothing,go_short,go_short,798.4799999999996,go_short,768.3,794.6759908352411,go_short,764.0,go_short,do_nothing,777.55,False,go_short,776.2799999999995,go_short,785.2212335603147,go_short,1
382,BCH/USDT:USDT,2021-04-24 11:15:00+00:00,second_buy,roi,763.0,768.05,782.0333514741124,792.440732254853,753.15,1,764.5,33931.0,0,False,770.0599999999996,777.6000000000047,796.3879999999996,0.030518,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-04-25 07:15:00+00:00,go_short,7118.0,1,0,770.2142857142904,766.1,do_nothing,go_short,go_short,775.5299999999997,go_short,763.15,774.2412557735213,go_short,762.7,go_short,do_nothing,766.55,False,go_short,768.6899999999994,go_short,770.5918515456566,go_short,1
383,BCH/USDT:USDT,2021-04-25 07:30:00+00:00,second_buy,roi,765.55,769.0,769.0469513078633,773.2270886791864,757.0,1,760.55,7727.0,0,False,765.7899999999994,768.3857142857189,774.8959999999996,0.03046,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-04-25 20:45:00+00:00,go_short,933.0,1,0,772.7928571428617,770.0,do_nothing,go_short,go_short,786.2539999999997,go_short,772.45,780.3661507854976,go_short,770.0,go_short,do_nothing,774.0,False,go_short,771.2599999999991,go_short,776.21684096643,go_short,1
377,BCH/USDT:USDT,2021-04-18 11:45:00+00:00,second_buy,roi,872.95,876.85,882.4098222310417,898.2482029534667,840.6,1,843.75,55293.0,0,False,872.569999999999,881.1571428571473,898.5019999999998,0.033746,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-04-20 00:30:00+00:00,go_short,51519.0,1,1,888.6642857142904,855.0,do_nothing,go_short,go_short,914.1779999999998,go_short,874.8,907.3034694948635,go_short,854.85,go_short,do_nothing,879.25,False,go_short,880.8599999999981,go_short,894.8791287715087,go_short,1
478,BCH/USDT:USDT,2022-01-24 12:15:00+00:00,second_buy,roi,270.4,271.4,274.36202346955514,279.52363479411406,268.45,0,270.55,38155.0,0,False,272.11000000000325,271.2714285714495,281.5779999999996,0.032472,0.004004004004004004,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-02-24 03:30:00+00:00,go_short,57555.0,1,0,283.10000000002094,275.1,do_nothing,go_short,go_short,287.2979999999997,go_short,278.2,286.86494544030955,go_short,274.55,go_short,do_nothing,278.25,False,go_short,281.70000000000226,go_short,283.46672134346164,go_short,1
480,BCH/USDT:USDT,2022-02-24 07:45:00+00:00,second_buy,roi,261.5,263.9,265.4903407915102,271.04526550802666,259.45,0,263.9,22635.0,0,False,263.3800000000022,263.75000000002103,271.6239999999996,0.03171,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-02-24 12:00:00+00:00,go_short,9842.0,0,0,263.4357142857354,265.2,do_nothing,go_short,go_short,265.0439999999997,go_short,264.75,266.665111969635,go_short,263.9,go_short,do_nothing,265.45,False,go_short,263.7000000000022,go_short,264.57563393299824,go_short,0
641,BEER/USDT:USDT,2024-11-20 13:45:00+00:00,first_buy,roi,3.4031e-05,3.794e-05,3.345851926820254e-05,3.257350836156808e-05,3.3998e-05,0,3.4819e-05,661442.0,0,False,3.3532599999999205e-05,3.347371428571472e-05,3.322140000000017e-05,0.30615375,0.03496503496503497,0,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,go_long,go_long,go_long,2024-11-20 16:15:00+00:00,go_long,14976.0,0,0,3.614557142857186e-05,3.5395e-05,go_short,go_long,go_long,3.433368000000017e-05,go_long,3.6302e-05,3.4337309195740856e-05,go_long,3.5395e-05,go_long,go_short,3.6596e-05,False,go_long,3.59107999999992e-05,go_short,3.5435865322175956e-05,go_short,1
583,BCH/USDT:USDT,2024-06-24 14:45:00+00:00,second_buy,roi,354.0,355.85,353.95624610961363,356.80153339207016,353.85,0,354.05,83879.0,0,False,353.9599999999993,353.621428571449,354.94400000000047,0.07489693,0.010586261211790723,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-06-24 18:45:00+00:00,go_short,35394.0,1,1,350.3071428571632,349.75,do_nothing,go_short,go_short,351.73000000000036,go_short,351.25,352.38095485009836,go_short,349.6,go_short,do_nothing,351.55,False,go_short,350.2099999999993,go_short,350.58215252919797,go_short,0
584,BCH/USDT:USDT,2024-06-24 19:00:00+00:00,second_buy,roi,349.6,350.65,350.4772059862444,352.19718041675776,348.55,1,349.9,15817.0,0,False,350.0499999999993,350.00000000002035,351.67800000000034,0.04095169,0.005858608358251062,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-07-04 09:00:00+00:00,go_short,18049.0,0,0,357.4642857143061,357.25,do_nothing,go_short,go_short,360.36600000000044,go_short,356.85,360.74158896606804,go_short,356.35,go_short,do_nothing,358.35,False,go_short,357.5599999999993,go_short,358.59764211040726,go_short,1
585,BCH/USDT:USDT,2024-07-04 09:15:00+00:00,second_buy,roi,357.15,357.5,357.2133894780369,359.9162860796926,346.6,1,349.6,251786.0,1,False,356.26999999999936,356.31428571430604,359.88000000000045,0.144176,0.02064373055647551,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-07-04 13:15:00+00:00,go_short,40214.0,1,0,343.71428571430613,341.65,do_nothing,go_short,go_short,349.91600000000034,go_short,341.25,349.57011203118924,go_short,338.9,go_short,do_nothing,342.55,False,go_short,342.87999999999937,go_short,345.2811958729066,go_short,1
586,BCH/USDT:USDT,2024-07-04 13:30:00+00:00,second_buy,roi,341.65,341.65,344.16870420015175,348.7167703992493,336.95,1,338.05,103127.0,0,False,341.5499999999994,342.57142857144896,349.1160000000003,0.02773878,0.004106262429243795,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-07-04 23:15:00+00:00,go_short,31905.0,1,0,342.1714285714489,339.05,do_nothing,go_short,go_short,343.04800000000046,go_short,340.8,343.01297868110004,go_short,337.55,go_short,do_nothing,340.8,False,go_short,341.9099999999995,go_short,342.22046904704536,go_short,1
