,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,mean-grad-hist (exit),high (exit),long_jcrosk (exit),sma-05 (exit),long-small-rl (exit),short_kdj (exit),close (exit),ema-26 (exit),long-large-rl (exit),sma-07 (exit),sma-25 (exit),short-large-rl (exit),long-bid-rl (exit),short-bid-rl (exit),volume (exit),ema-12 (exit),short-small-rl (exit),sma-compare (exit),low (exit),open (exit)
94,OP/USDT:USDT,2022-09-09 17:15:00+00:00,second_buy,short-exit-profit,1.3777,1.4363000000000001,1.3313803131269393,1.3007347257590511,1.3709,0,1.412,17531322.9,1,False,1.3626400000000083,1.3420714285714364,1.2865240000000027,24.11183746,0.3938586544795994,0,do_nothing,go_short,go_long,go_long,do_nothing,do_nothing,2022-10-02 21:30:00+00:00,1,0.8608,0,0.8625600000000115,do_nothing,False,0.8554,0.8631829614251766,go_long,0.8633571428571493,0.8645559999999998,go_long,do_nothing,do_nothing,1229259.2,0.8657856612379793,go_short,1,0.8547,0.8608
414,LEVER/USDT:USDT,2023-03-30 19:00:00+00:00,second_buy,short-exit-profit,0.001976,0.001984,0.0019747048960318046,0.0019770498575498573,0.001976,0,0.001982,14599251.0,0,False,0.0019736,0.0019728571428571425,0.0019762399999999993,30.03854663,0.4901251972244962,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,2023-06-10 04:30:00+00:00,1,0.00125,0,0.0012106000000000005,go_short,False,0.001045,0.001237912616294572,go_short,0.001228285714285728,0.001291960000000001,go_short,do_nothing,do_nothing,2045569546.0,0.00127708775962343,go_short,1,0.0009500000000000001,0.00125
325,ADA/USDT:USDT,2023-12-14 00:15:00+00:00,second_buy,short-exit-profit,0.6683,0.6815,0.6584212542738264,0.6454946291279088,0.6649,1,0.666,83740509.0,0,False,0.6648000000000089,0.6642142857142825,0.6434119999999924,24.75944861,0.4044952481205582,0,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,2024-04-13 20:00:00+00:00,1,0.47300000000000003,0,0.47282000000000834,go_short,False,0.4506,0.4766058140753016,do_nothing,0.47461428571428427,0.4897319999999948,do_nothing,do_nothing,do_nothing,108559265.0,0.48620493843177937,go_short,1,0.4315,0.4728
311,ADA/USDT:USDT,2021-05-19 16:45:00+00:00,second_buy,short-exit-profit,1.6432,1.7824,1.5766602642579552,1.5636617083989306,1.6352,0,1.7662,48677199.0,0,False,1.6489400000000127,1.62595714285715,1.504776,23.77259095,0.3962933838490482,0,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,2021-05-23 16:45:00+00:00,1,1.1283,0,1.1276200000000127,go_short,False,1.0641,1.1525556404586095,do_nothing,1.1454714285714354,1.195368,do_nothing,do_nothing,do_nothing,46869454.0,1.1991479013087343,go_short,1,1.05,1.1161
315,ADA/USDT:USDT,2021-09-02 02:45:00+00:00,second_buy,short-exit-profit,2.985,3.0457,2.933824201825227,2.8981992496971167,2.9833,0,3.0334,30389998.0,0,False,2.9847600000000165,2.949057142857145,2.8808920000000025,24.084921,0.3974059610000665,0,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,2021-10-27 08:15:00+00:00,1,2.1012,0,2.0758200000000224,go_short,False,1.9332,2.097594241387429,do_nothing,2.093042857142845,2.132840000000002,do_nothing,do_nothing,do_nothing,145641937.0,2.1228714765356878,go_short,1,1.7831000000000001,2.0998
316,ADA/USDT:USDT,2021-10-27 08:30:00+00:00,second_buy,short-exit-profit,1.9331,1.9654,2.0770720504047477,2.1111180338293405,1.9,1,1.9642,85849133.0,0,False,2.0429600000000225,2.0681857142857023,2.1256080000000015,24.34296301,0.4001847643847506,1,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,2021-12-04 05:30:00+00:00,1,1.3043,0,1.3861800000000057,go_short,False,1.2306,1.426901292627083,do_nothing,1.4165999999999817,1.4959559999999996,do_nothing,do_nothing,do_nothing,123371321.0,1.480761340096121,go_short,1,1.1766,1.2952
317,ADA/USDT:USDT,2021-12-04 05:45:00+00:00,second_buy,short-exit-profit,1.2315,1.3328,1.3959934014536857,1.4618901297186306,1.2175,1,1.226,84193153.0,0,False,1.3307600000000057,1.3806714285714103,1.4822879999999996,24.12810136,0.3941616256811687,1,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,2022-02-24 11:30:00+00:00,1,0.7608,1,0.7573400000000018,go_short,False,0.75,0.7633639230506218,do_nothing,0.7589571428571354,0.768343999999993,do_nothing,do_nothing,do_nothing,17541000.0,0.7762849208897936,go_short,1,0.7496,0.7567
319,ADA/USDT:USDT,2022-03-23 14:15:00+00:00,second_buy,short-exit-profit,1.0392,1.078,1.0119693282958024,0.9945998441264525,1.0308,0,1.0753,105769587.0,0,False,1.030700000000007,1.018085714285711,0.9869159999999928,24.13915306,0.39437885493022407,0,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,2022-05-09 11:00:00+00:00,1,0.6642,0,0.6715200000000111,go_short,False,0.6554,0.6790494764465496,do_nothing,0.6762571428571376,0.6909719999999929,do_nothing,do_nothing,do_nothing,49429376.0,0.6911741236822642,go_short,1,0.65,0.6596000000000001
321,ADA/USDT:USDT,2022-10-11 00:30:00+00:00,second_buy,short-exit-profit,0.387,0.3926,0.40161555439786845,0.40651717124652953,0.3866,1,0.39230000000000004,33632246.0,0,False,0.3980200000000061,0.39997142857142387,0.40847599999999046,26.42414433,0.4322077381406976,1,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,2023-06-10 04:30:00+00:00,1,0.2738,0,0.26800000000000646,go_short,False,0.23470000000000002,0.2743985018878164,do_nothing,0.2723428571428496,0.28550799999999177,do_nothing,do_nothing,do_nothing,487105001.0,0.283591565861706,go_short,1,0.2167,0.2735
308,ADA/USDT:USDT,2021-05-15 03:00:00+00:00,second_buy,short-exit-profit,2.0798,2.1328,2.0519331038305415,2.0160704213794696,2.0797,0,2.1218,25587318.0,0,False,2.0851000000000104,2.066842857142867,2.014007999999999,24.93594655,0.4200249626005846,0,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,2021-05-19 13:00:00+00:00,1,1.4104,0,1.459380000000013,go_short,False,1.2385,1.5337378629036629,do_nothing,1.4836000000000074,1.6700839999999997,do_nothing,do_nothing,do_nothing,135294656.0,1.6357256017869537,go_short,1,1.0051,1.307
219,EOS/USDT:USDT,2023-02-19 11:15:00+00:00,second_buy,short-exit-profit,1.262,1.29,1.2537032828132442,1.2488237880365223,1.2570000000000001,0,1.2730000000000001,22230962.7,0,False,1.256000000000035,1.254571428571378,1.2490799999999909,31.60232622,0.515964015569629,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2023-06-10 04:30:00+00:00,1,0.855,0,0.8130000000000418,go_long,False,0.646,0.8298026220395435,go_long,0.8268571428571041,0.8666399999999882,go_long,do_nothing,do_nothing,68648932.4,0.8559566098583227,go_short,1,0.5740000000000001,0.854
208,EOS/USDT:USDT,2021-08-16 00:15:00+00:00,second_buy,short-exit-profit,5.703,5.946,5.6467900557401745,5.538315044696945,5.6850000000000005,0,5.89,11750079.2,0,False,5.720600000000042,5.692857142857146,5.5057200000000055,24.07840269,0.3934717447302337,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2021-09-26 08:00:00+00:00,1,3.761,0,3.8230000000000155,go_long,False,3.7279999999999998,3.854411738657907,go_long,3.8475714285714133,3.895519999999998,go_long,do_nothing,do_nothing,6569878.1,3.8923943911195944,go_short,1,3.67,3.749
217,EOS/USDT:USDT,2022-08-17 02:30:00+00:00,second_buy,short-exit-profit,1.464,1.659,1.4553025241216802,1.4126637431501192,1.464,0,1.57,59532907.1,0,False,1.4900000000000286,1.4785714285713678,1.3981999999999828,25.90762075,0.4235432680761768,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2022-11-08 19:30:00+00:00,1,1.029,0,1.0102000000000244,go_long,False,0.892,1.042570071348679,go_long,1.0284285714285233,1.0838399999999893,go_long,do_nothing,do_nothing,35732210.1,1.0703766532855306,go_short,1,0.866,1.02
222,EOS/USDT:USDT,2024-03-07 19:15:00+00:00,second_buy,short-exit-profit,1.24,1.3639999999999999,1.1528185518938232,1.1222020668818946,1.237,0,1.333,72973459.5,0,False,1.1818000000000333,1.1557142857142668,1.1067199999999877,24.31573913,0.3969483546301121,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2024-04-13 17:30:00+00:00,1,0.844,0,0.847000000000034,go_long,False,0.8300000000000001,0.8608717864650086,go_long,0.8541428571428387,0.8794399999999902,go_long,do_nothing,do_nothing,9132346.8,0.8744404183171214,go_short,1,0.8240000000000001,0.838
223,EOS/USDT:USDT,2024-04-13 17:45:00+00:00,second_buy,short-exit-profit,0.8300000000000001,0.839,0.8551992039319304,0.8707040910343716,0.808,1,0.8240000000000001,11893633.4,0,False,0.8400000000000339,0.8464285714285529,0.8765199999999903,24.09044507,0.3934020087218831,1,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2024-07-04 13:30:00+00:00,1,0.523,0,0.5234000000000364,go_long,False,0.516,0.5288840743112811,go_long,0.5267142857142674,0.5365999999999889,go_long,do_nothing,do_nothing,8942125.6,0.5350865311504449,go_short,1,0.514,0.523
215,EOS/USDT:USDT,2022-05-09 11:00:00+00:00,second_buy,short-exit-profit,1.846,1.8559999999999999,1.8904589184834848,1.9057474731221655,1.823,1,1.8399999999999999,4657777.4,0,False,1.8788000000000107,1.8887142857142263,1.907199999999985,24.43950702,0.3992683606050234,1,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2022-06-11 15:45:00+00:00,1,1.12,0,1.1210000000000164,go_long,False,1.102,1.1350555655619934,go_long,1.1288571428570855,1.1579199999999799,go_long,do_nothing,do_nothing,3004306.6,1.1530273983097146,go_short,1,1.096,1.118
214,EOS/USDT:USDT,2022-03-28 06:15:00+00:00,second_buy,short-exit-profit,3.062,3.136,2.8415012712102525,2.752822964421852,3.023,0,3.067,22041915.6,1,False,2.932800000000007,2.8714285714284986,2.7223199999999816,24.76456084,0.4042620709424362,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2022-05-09 10:45:00+00:00,1,1.8940000000000001,0,1.8936000000000106,go_long,False,1.847,1.899633267298664,go_long,1.9005714285713693,1.9109199999999849,go_long,do_nothing,do_nothing,6322465.2,1.9110072709719388,go_short,1,1.816,1.891
212,EOS/USDT:USDT,2021-12-08 07:30:00+00:00,second_buy,short-exit-profit,3.593,3.7119999999999997,3.3750445495840626,3.2948012211914928,3.578,0,3.654,16038955.7,1,False,3.486400000000006,3.4008571428571,3.2577199999999875,24.52131933,0.4023575929749348,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2022-01-22 07:30:00+00:00,1,2.269,1,2.259000000000003,go_long,False,2.214,2.2959759982218957,go_long,2.267714285714225,2.3557199999999843,go_long,do_nothing,do_nothing,3191458.4,2.3401682031676847,go_short,1,2.198,2.261
210,EOS/USDT:USDT,2021-11-09 04:00:00+00:00,second_buy,short-exit-profit,5.124,5.173,5.039324859490222,4.9595111622884,5.106,1,5.15,2795831.2,0,False,5.117399999999989,5.079285714285656,4.938320000000001,24.1665509,0.394801987195713,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2021-12-04 05:15:00+00:00,1,3.347,0,3.4636000000000116,go_long,False,3.157,3.537855253543052,go_long,3.508571428571384,3.6777599999999877,go_long,do_nothing,do_nothing,19096630.1,3.646012014921633,go_short,1,2.982,3.3
206,EOS/USDT:USDT,2021-05-27 11:30:00+00:00,second_buy,short-exit-profit,6.873,7.132,6.829430038630102,6.688084109341773,6.851,0,7.051,4475800.9,0,False,6.890800000000001,6.884000000000033,6.651959999999992,24.08792439,0.3975787245977791,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2021-06-20 10:15:00+00:00,1,4.377,1,4.3778000000000254,go_long,False,4.279,4.398048235365902,go_long,4.3854285714285846,4.4406,go_long,do_nothing,do_nothing,5029811.1,4.425682253258947,go_short,1,4.255,4.373
204,EOS/USDT:USDT,2021-05-19 02:00:00+00:00,second_buy,short-exit-profit,8.658,8.778,9.06545938556205,9.183536037790471,8.5,1,8.693,4678423.1,0,False,8.900399999999998,9.039714285714314,9.244959999999987,26.97309386,0.4437083031331277,1,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2021-05-19 13:15:00+00:00,1,5.797,0,6.1136,go_long,False,4.833,6.670913705993113,go_long,6.430571428571456,7.563199999999983,go_long,do_nothing,do_nothing,6154503.2,7.313281299431452,go_short,1,3.992,5.277
203,EOS/USDT:USDT,2021-05-11 23:45:00+00:00,second_buy,short-exit-profit,13.696,14.558,13.310300917733795,12.964201650489223,13.692,0,14.232,14577474.7,0,False,13.419799999999999,13.345285714285765,13.053039999999992,24.08234545,0.39393940025953655,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2021-05-19 01:45:00+00:00,1,8.899000000000001,0,9.032999999999998,go_long,False,8.658,9.13317927384606,go_long,9.144142857142885,9.268599999999985,go_long,do_nothing,do_nothing,4740419.4,9.22277892081371,go_short,1,8.555,8.84
198,EOS/USDT:USDT,2021-02-14 00:00:00+00:00,second_buy,short-exit-profit,5.437,5.58,5.410406813041568,5.326905306006969,5.425,0,5.571,1858269.8,0,False,5.45759999999999,5.4252857142857405,5.331999999999974,25.20288289,0.4116052829243784,0,go_long,go_short,go_long,go_long,do_nothing,do_nothing,2021-03-24 22:30:00+00:00,1,4.045,0,3.9688000000000003,go_long,False,3.571,4.019348611523516,go_long,4.005857142857176,4.1455199999999675,go_long,do_nothing,do_nothing,15372424.8,4.100670701846192,go_short,1,3.443,4.041
426,LEVER/USDT:USDT,2024-04-07 14:45:00+00:00,second_buy,short-exit-profit,0.0040567,0.0042016,0.004080499855965657,0.0040203009357731665,0.0040193,0,0.0041683,1989059956.0,0,False,0.004109439999999992,0.004103242857142884,0.0040139600000000065,25.38196008,0.4141544390660967,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,2024-04-13 20:00:00+00:00,1,0.0026099,0,0.002632460000000003,go_short,False,0.002443,0.002686135853722674,go_short,0.002660957142857172,0.0028271440000000063,go_short,do_nothing,do_nothing,1213650742.0,0.0027759109327996027,go_short,1,0.0023212,0.0026083
442,NEAR/USDT:USDT,2021-03-10 07:30:00+00:00,first_buy,stop_loss,5.9087,5.999,5.4206808556972135,5.311696573285796,5.7595,0,5.9337,725137.0,0,False,5.605600000000024,5.486142857142864,5.1782,-31.10441671,-0.5237551133804168,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2021-05-19 12:45:00+00:00,1,4.7526,0,4.716660000000003,go_long,False,4.1022,4.83276892746647,do_nothing,4.75395714285712,5.0473880000000015,do_nothing,go_long,go_long,613042.0,4.997791946674871,do_nothing,1,4.0798,4.7526
21,STMX/USDT:USDT,2023-02-16 06:15:00+00:00,first_buy,stop_loss,0.008060000000000001,0.008190000000000001,0.0076737038161227645,0.007524532666952615,0.00782,0,0.00787,1250344877.0,0,False,0.007714000000000792,0.0076671428571421524,0.007605199999999942,-23.28342621,-0.379155497372436,0,go_short,go_long,go_short,go_short,go_long,go_long,2023-05-08 17:30:00+00:00,1,0.0048400000000000006,0,0.004818000000000827,go_short,False,0.0048000000000000004,0.004834443992558152,go_short,0.004828571428570724,0.004857599999999971,go_short,go_long,go_long,194759585.0,0.004859654229364555,go_long,1,0.00479,0.00483
390,APE/USDT:USDT,2022-04-28 20:00:00+00:00,first_buy,stop_loss,23.794,24.301,22.787862392336635,22.12270276921443,23.555,0,23.63,7085551.0,1,False,23.282400000000017,23.002285714285666,21.981960000000008,-17.53147741,-0.3705874618398952,0,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-05-02 17:45:00+00:00,1,14.619,0,14.696400000000025,do_nothing,False,14.398,14.894573949627933,do_nothing,14.82228571428567,15.138160000000036,do_nothing,go_long,go_long,4288050.0,15.166655718982048,do_nothing,1,14.358,14.591
391,APE/USDT:USDT,2022-05-02 18:00:00+00:00,first_buy,stop_loss,14.399000000000001,14.501,14.826024111223635,15.113496036094489,14.294,1,14.449,3973437.0,0,False,14.573000000000025,14.722428571428527,15.103680000000038,-22.83342593,-0.3946746369071443,1,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-05-09 16:45:00+00:00,1,9.774000000000001,0,9.7738,do_nothing,False,8.992,10.08696912989826,do_nothing,9.933285714285649,10.531760000000034,do_nothing,go_long,go_long,10264204.0,10.449723566026064,do_nothing,1,8.838,9.714
37,OGN/USDT:USDT,2021-04-18 03:30:00+00:00,first_buy,stop_loss,2.1992,2.2068,2.1636818425324784,2.2289932551754617,1.5863,1,1.7544,2556303.0,0,False,2.119299999999999,2.1540714285714366,2.263088000000005,-24.69603259,-0.4136048058791883,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,2021-05-17 03:15:00+00:00,1,1.1306,0,1.1269800000000028,go_short,False,1.1081,1.1415594403887301,do_nothing,1.131628571428579,1.1640120000000058,do_nothing,go_long,go_long,335069.0,1.1617024173662005,go_long,1,1.105,1.1225
392,APE/USDT:USDT,2022-05-09 17:00:00+00:00,first_buy,stop_loss,8.99,9.244,9.916820032990834,10.340929227801912,8.654,1,8.981,13174670.0,0,False,9.5516,9.721428571428506,10.457280000000035,-21.1806181,-0.39253967500294307,1,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-05-11 12:45:00+00:00,1,7.272,0,7.104599999999988,do_nothing,False,6.273,7.338758142424883,do_nothing,7.227428571428504,7.578200000000037,do_nothing,go_long,go_long,8384662.0,7.673468909342513,do_nothing,1,6.084,7.272
59,OGN/USDT:USDT,2022-11-08 19:30:00+00:00,first_buy,stop_loss,0.1268,0.1279,0.13048964426456852,0.1341905643534429,0.1149,1,0.1163,11098916.0,0,False,0.12608000000001265,0.1280571428571439,0.13561599999999893,-27.52230754,-0.4486012052072476,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,2023-06-10 04:15:00+00:00,1,0.07740000000000001,0,0.07736000000001106,go_short,False,0.077,0.07818168010160223,do_nothing,0.07744285714285801,0.07985999999999914,do_nothing,go_long,go_long,4734011.0,0.07941256221571187,go_long,1,0.0766,0.07680000000000001
38,OGN/USDT:USDT,2021-05-17 03:30:00+00:00,first_buy,stop_loss,1.1084,1.1111,1.1297502957135408,1.1545244605242597,1.0634,1,1.0648,759586.0,0,False,1.1111000000000029,1.1203571428571504,1.1604560000000057,-24.00810137,-0.3949446094333609,1,go_short,go_long,do_nothing,do_nothing,go_long,go_long,2021-05-19 12:45:00+00:00,1,0.8286,1,0.8126000000000027,go_short,False,0.7010000000000001,0.8642256160073268,do_nothing,0.8349571428571506,0.9366600000000056,do_nothing,go_long,go_long,1476984.0,0.9215724789248714,go_long,1,0.6967,0.8286
394,APE/USDT:USDT,2022-05-12 15:15:00+00:00,first_buy,stop_loss,7.921,8.696,7.30974691374487,6.8874967359622925,7.714,0,8.624,9534450.0,0,False,7.631599999999986,7.4262857142856475,6.776480000000036,-23.32534564,-0.3863134932012069,0,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-06-10 13:30:00+00:00,1,5.354,0,5.427599999999982,do_nothing,False,5.289,5.4922900080701424,do_nothing,5.483285714285674,5.583640000000026,do_nothing,go_long,go_long,1656314.0,5.562205130246674,do_nothing,1,5.232,5.338
395,APE/USDT:USDT,2022-06-10 13:45:00+00:00,first_buy,stop_loss,5.287,5.322,5.4659376991362745,5.544338083561736,5.218,1,5.321,1758430.0,0,False,5.358999999999982,5.442571428571388,5.569360000000025,-23.05554042,-0.3935835254970594,1,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-06-13 14:45:00+00:00,1,3.356,0,3.3611999999999815,do_nothing,False,3.257,3.397506167552488,do_nothing,3.375571428571402,3.456640000000028,do_nothing,go_long,go_long,5093721.0,3.470501354234092,do_nothing,1,3.235,3.341
501,IOTA/USDT:USDT,2022-01-21 21:45:00+00:00,first_buy,stop_loss,0.9057000000000001,0.9103,0.9074016272454999,0.9179147782831885,0.875,1,0.8765000000000001,2655419.9,1,False,0.9039999999999949,0.9020571428571262,0.9201920000000062,-23.93512611,-0.389763560264473,0,do_nothing,go_long,go_short,go_short,go_long,go_long,2022-04-30 23:00:00+00:00,1,0.5447000000000001,0,0.5420999999999943,do_nothing,False,0.5401,0.5447740382740228,go_short,0.5432857142856969,0.546724000000004,go_short,go_long,go_long,388072.4,0.5483784083826022,go_long,1,0.5376000000000001,0.5446
58,OGN/USDT:USDT,2022-07-13 12:45:00+00:00,first_buy,stop_loss,0.2129,0.2129,0.2084920599970995,0.20807389200645998,0.1883,1,0.1965,61831755.0,0,False,0.2085800000000119,0.20940000000000142,0.20849199999999854,-25.32665369,-0.412692508932967,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,2022-11-08 19:15:00+00:00,1,0.12890000000000001,1,0.12914000000001263,go_short,False,0.12660000000000002,0.13306957958539917,do_nothing,0.13130000000000105,0.13649599999999895,do_nothing,go_long,go_long,3411205.0,0.13562180950171834,go_long,1,0.12610000000000002,0.1278
398,APE/USDT:USDT,2022-07-19 16:45:00+00:00,first_buy,stop_loss,6.296,6.35,6.137193347626409,6.037998579756217,6.236,0,6.254,1951950.0,0,False,6.192399999999982,6.18899999999996,6.016240000000027,-22.46452959,-0.3985878002006519,0,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-11-08 19:15:00+00:00,1,4.014,1,3.9865999999999233,do_nothing,False,3.95,4.128174848466925,do_nothing,4.06071428571427,4.24352000000002,do_nothing,go_long,go_long,1535071.0,4.209898770220491,do_nothing,1,3.926,3.941
500,IOTA/USDT:USDT,2021-12-28 09:15:00+00:00,first_buy,stop_loss,1.4747,1.4782,1.3983842594620643,1.372487032004362,1.4401000000000002,0,1.4574,5490300.9,1,False,1.438059999999999,1.4147714285714135,1.3498360000000065,-24.04422313,-0.392444653469935,0,do_nothing,go_long,go_short,go_short,go_long,go_long,2022-01-21 21:30:00+00:00,1,0.9182,0,0.9083799999999949,do_nothing,False,0.9059,0.9130201049264999,go_short,0.9070142857142691,0.9224120000000062,go_short,go_long,go_long,548040.1,0.9212279605458435,go_long,0,0.904,0.9143
400,APE/USDT:USDT,2023-01-09 02:15:00+00:00,first_buy,stop_loss,4.674,4.754,4.5099487787300525,4.4225376455173215,4.612,0,4.747,2091569.0,0,False,4.573199999999923,4.5261428571428395,4.417200000000018,-12.99241227,-0.22790126487503223,0,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,2023-06-05 15:45:00+00:00,1,3.075,0,3.1175999999999653,do_nothing,False,3.041,3.1428719627533166,do_nothing,3.1359999999999792,3.181000000000015,do_nothing,go_long,go_long,2730941.0,3.1705223981249246,do_nothing,1,3.038,3.072
401,APE/USDT:USDT,2023-06-05 16:00:00+00:00,first_buy,stop_loss,3.041,3.044,3.10119935309896,3.148409627893449,2.87,1,2.872,5080346.0,0,False,3.0553999999999655,3.0907142857142653,3.167840000000015,-22.82324792,-0.3768606712703504,1,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,2023-08-01 02:00:00+00:00,1,1.849,0,1.8537999999999748,do_nothing,False,1.845,1.8538133698874668,do_nothing,1.8557142857142572,1.8507200000000126,do_nothing,go_long,go_long,908378.0,1.8573248749653235,do_nothing,0,1.8359999999999999,1.8479999999999999
402,APE/USDT:USDT,2023-08-01 02:15:00+00:00,first_buy,stop_loss,1.845,1.846,1.8435343899047796,1.852115624967892,1.717,1,1.787,10388108.0,0,False,1.838799999999975,1.845428571428543,1.8484800000000123,-23.24336883,-0.3823883255602181,1,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,2023-09-15 01:00:00+00:00,1,1.102,0,1.1059999999999746,do_nothing,False,1.097,1.1128416173869822,do_nothing,1.1075714285713965,1.1240400000000113,do_nothing,go_long,go_long,2163338.0,1.1225510516635402,do_nothing,1,1.095,1.098
55,OGN/USDT:USDT,2022-05-31 15:45:00+00:00,first_buy,stop_loss,0.3668,0.3774,0.3150151529302531,0.2917960000313915,0.3561,0,0.37110000000000004,133933678.0,0,False,0.3419600000000119,0.32932857142857336,0.28027199999999824,-24.17157087,-0.39404421348466,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,2022-06-11 12:45:00+00:00,0,0.2318,0,0.23110000000001224,go_short,False,0.2301,0.23435858630246448,do_nothing,0.2315285714285725,0.24091999999999797,do_nothing,go_long,go_long,2809098.0,0.23903254078796893,go_long,1,0.22840000000000002,0.2313
472,NEAR/USDT:USDT,2024-03-13 00:30:00+00:00,first_buy,stop_loss,8.283,8.403,8.014747992729513,7.85554277737143,8.15,0,8.361,3766131.0,0,False,8.138799999999915,8.057571428571453,7.874239999999998,-24.35855215,-0.415727917655857,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2024-04-12 18:30:00+00:00,1,6.208,1,6.168199999999923,go_long,False,6.053,6.328831020008893,do_nothing,6.263857142857167,6.498440000000012,do_nothing,go_long,go_long,3355687.0,6.470856508055252,do_nothing,1,6.007,6.207
479,IOTA/USDT:USDT,2020-02-12 14:45:00+00:00,first_buy,stop_loss,0.3448,0.3466,0.3490937936830566,0.3493505698005698,0.3442,0,0.3458,387873.9,0,False,0.34750000000000003,0.34872857142857133,0.3498760000000001,-25.33669564,-0.4126076658954687,1,do_nothing,go_long,go_short,go_short,go_long,go_long,2020-02-16 07:45:00+00:00,1,0.2931,1,0.29284000000000027,do_nothing,False,0.29250000000000004,0.2929884446974951,go_short,0.2929428571428572,0.2935920000000003,go_short,go_long,go_long,33202.3,0.2931411396201857,go_long,1,0.2923,0.2926
405,APE/USDT:USDT,2024-03-02 06:45:00+00:00,first_buy,stop_loss,2.2309,2.3522,2.183154668898101,2.1458633261364963,2.23,0,2.3376,4891559.0,0,False,2.210759999999964,2.1862857142856873,2.139940000000017,-26.57034809,-0.4368113766261122,0,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,2024-04-12 17:15:00+00:00,1,1.5182,0,1.512959999999962,do_nothing,False,1.5105,1.5258949697604798,do_nothing,1.5171428571428376,1.555224000000019,do_nothing,go_long,go_long,934386.0,1.5504223774979655,do_nothing,1,1.5035,1.5146000000000002
57,OGN/USDT:USDT,2022-07-04 01:00:00+00:00,first_buy,stop_loss,0.3183,0.326,0.3070115904078184,0.29738482473099476,0.31770000000000004,0,0.322,40424521.0,0,False,0.31410000000001104,0.3132571428571435,0.29415599999999853,-17.55184354,-0.28651300234920885,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,2022-07-13 12:30:00+00:00,1,0.2142,0,0.21152000000001187,go_short,False,0.21280000000000002,0.21067243454202667,do_nothing,0.21137142857142996,0.20875199999999855,do_nothing,go_long,go_long,13822711.0,0.2089998033669768,go_long,0,0.2086,0.2094
62,OGN/USDT:USDT,2023-07-23 18:45:00+00:00,first_buy,stop_loss,0.13870000000000002,0.146,0.11711176290293039,0.10816625275914335,0.11860000000000001,1,0.1217,1035677819.0,1,False,0.12274000000001091,0.12070000000000115,0.10796400000000002,-19.7667887,-0.3219444388742428,0,go_short,go_long,do_nothing,do_nothing,go_long,go_long,2023-08-17 21:30:00+00:00,1,0.0821,0,0.08224000000001046,go_short,False,0.0816,0.0825162526239913,do_nothing,0.08252857142857255,0.08265600000000005,do_nothing,go_long,go_long,4973126.0,0.08283031678402956,go_long,1,0.0813,0.0816
