,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),mean-grad-hist (exit),ema-26 (exit),imit-exit-short (exit),ema-12 (exit),volume (exit),sma-05 (exit),sma-25 (exit),open (exit),nlp-exit-short (exit),high (exit),close (exit),nlp-enter-long (exit),nlp-enter-short (exit),long_jcrosk (exit),low (exit),short_kdj (exit),imit-enter-short (exit),sma-07 (exit)
370,ADA/USDT:USDT,2023-12-07 00:45:00+00:00,second_buy,trailing_stop_loss,0.44830000000000003,0.45520000000000005,0.44733921134681753,0.4465513245628281,0.448,0,0.4539,28803.0,0,False,0.4465199999999919,0.44571428571428445,0.44711200000002227,-1.4683932,-0.3237583839345954,go_short,go_short,go_short,go_short,go_short,1,0.5810986488358837,go_short,0.5686162628830153,108046.0,0.5917599999999916,0.5650960000000221,0.5968,go_short,0.5997,0.598,go_short,go_short,0,0.593,False,go_short,0.5881142857142849
369,ADA/USDT:USDT,2023-11-06 11:30:00+00:00,second_buy,trailing_stop_loss,0.35253,0.35437,0.3501297441169278,0.347656231602906,0.35226,1,0.35329000000000005,23058.0,0,False,0.35230599999999074,0.3519942857142852,0.3458628000000229,-1.98509174,-0.28133637531060723,go_short,go_short,go_short,go_short,go_short,0,0.44614634068260256,go_short,0.4459634305278543,32612.0,0.4447399999999919,0.4467520000000223,0.445,go_short,0.45020000000000004,0.44830000000000003,go_short,go_short,0,0.445,False,go_short,0.4446571428571416
368,ADA/USDT:USDT,2023-10-21 14:30:00+00:00,second_buy,trailing_stop_loss,0.25903000000000004,0.25945,0.2572572046766052,0.2556994566192079,0.25885,0,0.25914000000000004,11120.0,0,False,0.25816799999999107,0.2575328571428569,0.2554316000000222,-2.83411941,-0.3651166494680008,go_short,go_short,go_short,go_short,go_short,1,0.3495551521381874,go_short,0.3472055301311385,6389.0,0.3521319999999907,0.34544920000002294,0.35306000000000004,go_short,0.3539,0.35236,go_short,go_short,0,0.35125,False,go_short,0.3513871428571424
367,ADA/USDT:USDT,2023-07-13 17:30:00+00:00,second_buy,trailing_stop_loss,0.3199,0.32757000000000003,0.30983993116105907,0.30137710376834864,0.31886000000000003,0,0.32402000000000003,52100.0,0,False,0.3182679999999906,0.3167014285714277,0.2974480000000224,1.33071435,0.2054232305836155,go_short,go_short,go_short,go_short,go_short,0,0.25691487825416975,go_short,0.25542421314874453,51456.0,0.25744799999999113,0.25516840000002217,0.25868,go_short,0.25903000000000004,0.25892000000000004,go_short,go_short,0,0.25827,False,go_short,0.2573142857142855
378,ADA/USDT:USDT,2024-07-13 16:00:00+00:00,second_buy,trailing_stop_loss,0.4318,0.4373,0.42669072620596715,0.42399281498857855,0.43170000000000003,0,0.43360000000000004,24928.0,1,False,0.42895999999999124,0.42777142857142375,0.42304800000002296,1.65798358,0.1913795229731577,go_short,go_short,go_short,go_short,go_short,0,0.3440884453857072,go_short,0.34184713923133914,19758.0,0.3465999999999887,0.3418000000000225,0.3471,go_short,0.3487,0.34840000000000004,go_short,go_short,0,0.3467,False,go_short,0.34508571428570967
233,BNB/USDT:USDT,2023-02-13 08:30:00+00:00,first_buy,trailing_stop_loss,305.126,306.334,309.04947619090547,310.73454923446104,297.349,1,299.423,2525713.0,0,False,307.09480000000724,308.89685714285594,310.9833199999995,0.34814057,0.03747089047388702,go_long,go_long,go_long,go_long,go_long,0,311.58536884186026,go_long,313.0186230221957,499415.0,309.945000000007,314.9511199999998,310.722,go_long,311.016,309.656,go_long,go_long,0,309.135,False,go_long,309.8681428571413
0,BTC/USDT:USDT,2021-03-03 00:15:00+00:00,first_buy,trailing_stop_loss,48460.1,48460.1,48048.67425859604,47811.66851851852,48166.2,0,48366.9,238966.0,0,False,48304.31999999999,48165.71428571428,47784.848,1.6744577,0.1729262632667847,go_long,go_long,go_long,go_long,go_long,1,57724.05690044699,go_long,58083.29216788293,1386299.0,57544.419999999765,58115.91200000001,57333.0,go_long,57333.1,57244.7,go_long,go_long,0,57152.9,False,go_long,57557.15714285715
231,BNB/USDT:USDT,2022-12-12 12:30:00+00:00,first_buy,trailing_stop_loss,283.598,283.617,282.09114168744816,282.2914212476502,274.26,1,276.869,3218061.0,0,False,282.15800000000706,282.57728571428567,281.9484399999987,0.82080828,0.08708808253819629,go_long,go_long,go_long,go_long,go_long,1,310.9545289543863,go_long,308.7011191314242,1057511.0,311.9146000000072,309.1532399999989,313.779,go_long,313.913,307.691,go_long,go_long,1,307.563,False,go_long,311.59485714285563
86,AAVE/USDT:USDT,2024-02-21 10:00:00+00:00,first_buy,trailing_stop_loss,90.2,90.2,90.86217131655457,91.55307139734624,89.49,1,89.61,37912.0,0,False,90.49399999999801,90.61857142857127,91.72159999999705,2.57195841,0.31819847191001893,go_long,go_long,go_long,go_long,go_long,1,124.71510322224069,go_long,125.90823728974249,2923.0,123.48399999999745,126.63959999999724,124.28,go_long,124.28,122.7,go_long,go_long,0,122.65,False,go_long,123.99571428571396
85,AAVE/USDT:USDT,2024-01-23 09:30:00+00:00,first_buy,trailing_stop_loss,89.05,89.29,90.2818934128674,91.36632341437901,86.51,1,86.61,89408.0,0,False,89.12399999999825,89.67714285714283,92.01799999999717,0.18806819,0.024091852239572956,go_long,go_long,go_long,go_long,go_long,1,91.08983882865539,go_long,91.70851710913394,15478.0,90.737999999998,91.85359999999704,90.52,go_long,90.65,90.32,go_long,go_long,0,90.21,False,go_long,90.82142857142841
84,AAVE/USDT:USDT,2023-12-26 17:45:00+00:00,first_buy,trailing_stop_loss,102.88,102.91,103.9170130468153,103.9791117904789,92.34,1,100.42,417140.0,0,False,103.35399999999811,103.60428571428541,104.82999999999718,-1.09657525,-0.1363758303741871,go_long,go_long,go_long,go_long,go_long,1,90.94951039702512,go_long,91.74682928752934,28357.0,89.96799999999824,92.27199999999716,89.56,go_long,89.8,88.74,go_long,go_long,1,88.52,False,go_long,90.39714285714282
83,AAVE/USDT:USDT,2023-12-03 13:00:00+00:00,first_buy,trailing_stop_loss,102.07,102.07,102.39518071852041,102.81929107131243,101.26,1,101.49,17293.0,0,False,102.1819999999981,102.19285714285691,102.89359999999716,-0.75888107,-0.09345697079055068,go_long,go_long,go_long,go_long,go_long,1,104.55283360078172,go_long,104.2638407337172,164799.0,104.05399999999811,104.84999999999718,104.29,go_long,104.44,102.72,go_long,go_long,1,102.16,False,go_long,104.27714285714255
82,AAVE/USDT:USDT,2023-10-31 15:15:00+00:00,first_buy,trailing_stop_loss,81.75,81.77,81.74488645941454,82.06842006897365,79.95,1,80.69,102669.0,0,False,81.4799999999976,81.54285714285677,82.26999999999714,2.15186323,0.24198675272226536,go_long,go_long,go_long,go_long,go_long,1,102.55975903097867,go_long,102.92563435701743,2285.0,102.34999999999809,102.97039999999717,102.29,go_long,102.36,102.11,go_long,go_long,1,102.11,False,go_long,102.34142857142832
81,AAVE/USDT:USDT,2023-10-02 16:00:00+00:00,first_buy,trailing_stop_loss,69.18,69.18,69.37997042207114,69.68984868451115,68.32,1,68.829,47646.0,1,False,69.28079999999761,69.28742857142814,69.6875199999971,1.38836474,0.155172780695812,go_long,go_long,go_long,go_long,go_long,1,81.93668399748992,go_long,82.17869367449154,13871.0,81.63599999999761,82.33879999999715,81.85,go_long,81.98,81.57,go_long,go_long,1,81.57,False,go_long,81.7514285714282
80,AAVE/USDT:USDT,2023-08-31 15:45:00+00:00,first_buy,trailing_stop_loss,56.71,56.71,56.98221574894222,57.171808403064084,56.076,1,56.425,12344.0,0,False,56.798199999997635,56.822571428570846,57.236599999997054,2.0435813,0.21419500968813648,go_long,go_long,go_long,go_long,go_long,1,69.48014686244771,go_long,69.75871657927205,610.0,69.39339999999761,69.7478799999971,69.516,go_long,69.563,69.264,go_long,go_long,0,69.264,False,go_long,69.31185714285671
79,AAVE/USDT:USDT,2023-07-30 20:00:00+00:00,first_buy,trailing_stop_loss,72.937,72.937,73.45990369077614,73.80617948680916,70.454,1,70.958,129670.0,0,False,73.13079999999772,73.40542857142815,73.97311999999701,-1.93838325,-0.21006253811080663,go_long,go_long,go_long,go_long,go_long,0,57.083527703295346,go_long,57.23155307530921,109.0,56.88279999999763,57.270759999997054,57.043,go_long,57.043,56.974,go_long,go_long,0,56.974,False,go_long,56.91599999999942
78,AAVE/USDT:USDT,2023-06-28 19:45:00+00:00,first_buy,trailing_stop_loss,59.2,59.254,59.81576928665333,60.32565753277653,57.202,1,58.171,278948.0,0,False,59.513799999997595,59.66285714285684,60.53959999999699,2.02884254,0.21827891023750343,go_long,go_long,go_long,go_long,go_long,1,73.91479527091727,go_long,74.03403384575388,844.0,73.74979999999773,74.086719999997,73.49,go_long,73.49,73.0,go_long,go_long,0,73.0,False,go_long,73.923571428571
77,AAVE/USDT:USDT,2023-06-05 16:15:00+00:00,first_buy,trailing_stop_loss,59.365,59.538,60.999476958145664,61.50986758512745,56.64,1,59.173,120921.0,0,False,60.46719999999755,60.9125714285711,61.715439999997024,-0.32255008,-0.03615804616966018,go_long,go_long,go_long,go_long,go_long,1,60.11481824786302,go_long,60.49803013539866,20641.0,59.894999999997594,60.65235999999699,60.074,go_long,60.232,59.217,go_long,go_long,0,59.136,False,go_long,59.90485714285684
76,AAVE/USDT:USDT,2023-05-08 18:15:00+00:00,first_buy,trailing_stop_loss,64.164,64.558,65.30962112511841,65.7391709195489,62.502,1,63.984,158084.0,0,False,64.96579999999724,65.19014285714239,65.85519999999703,-0.87908024,-0.09807951748407276,go_long,go_long,go_long,go_long,go_long,1,61.33156367780851,go_long,61.696816991937645,70594.0,61.037799999997546,61.83659999999703,61.118,go_long,61.118,59.069,go_long,go_long,0,59.069,False,go_long,61.31228571428539
75,AAVE/USDT:USDT,2023-04-12 02:30:00+00:00,first_buy,trailing_stop_loss,77.052,77.094,78.0230107034379,78.48504715696969,76.329,1,76.53,130091.0,0,False,77.56899999999693,77.7875714285709,78.61387999999695,-1.55522153,-0.1694730445499455,go_long,go_long,go_long,go_long,go_long,1,65.5506431478672,go_long,65.87958459311281,44513.0,65.29939999999723,65.95231999999703,65.298,go_long,65.511,64.178,go_long,go_long,0,64.178,False,go_long,65.47299999999954
74,AAVE/USDT:USDT,2023-03-09 20:30:00+00:00,first_buy,trailing_stop_loss,69.757,69.906,70.72656718033576,71.54344926601304,68.538,1,69.082,127007.0,0,False,69.98679999999675,70.22714285714243,71.94799999999708,1.01205143,0.11266618039133938,go_long,go_long,go_long,go_long,go_long,1,78.29446719497207,go_long,78.64145092952727,32965.0,77.92059999999694,78.70943999999696,77.69,go_long,77.712,77.178,go_long,go_long,0,77.086,False,go_long,78.12171428571376
73,AAVE/USDT:USDT,2023-02-09 19:45:00+00:00,first_buy,trailing_stop_loss,81.619,81.619,83.43532982580791,83.98787127713099,79.565,1,81.053,100232.0,0,False,82.79879999999663,83.29085714285664,84.77135999999687,-1.36933709,-0.15370456830615772,go_long,go_long,go_long,go_long,go_long,1,71.02557939494227,go_long,71.74036520729409,47709.0,70.29879999999675,72.13731999999708,70.165,go_long,70.289,69.718,go_long,go_long,0,69.628,False,go_long,70.57228571428529
72,AAVE/USDT:USDT,2023-01-14 09:30:00+00:00,first_buy,trailing_stop_loss,77.67,77.933,77.76604607861647,76.50101356985695,72.847,1,75.707,202544.0,0,False,78.57679999999695,78.59314285714241,76.13443999999683,0.5698278,0.0626123035546912,go_long,go_long,go_long,go_long,go_long,1,83.86848070322753,go_long,84.22266097930147,90896.0,83.51559999999662,84.84659999999687,83.145,go_long,83.4,81.398,go_long,go_long,0,81.182,False,go_long,83.77442857142806
71,AAVE/USDT:USDT,2022-12-16 09:00:00+00:00,first_buy,trailing_stop_loss,60.54,60.54,60.70866660977735,60.76341789831862,59.794,1,59.833,37709.0,0,False,60.747799999997234,60.81942857142816,60.71423999999677,2.48063024,0.25939023880776657,go_long,go_long,go_long,go_long,go_long,1,78.14041809291038,go_long,76.56453465544551,88052.0,79.23939999999695,76.04611999999683,80.294,go_long,80.294,77.453,go_long,go_long,1,77.427,False,go_long,78.8908571428567
70,AAVE/USDT:USDT,2022-11-14 00:30:00+00:00,first_buy,trailing_stop_loss,56.401,56.401,56.194554469150596,56.61240068631442,52.985,1,54.451,26638.0,0,False,55.89599999999715,56.10357142857079,56.6835599999968,0.91064087,0.09835430977153854,go_long,go_long,go_long,go_long,go_long,1,60.86787872064596,go_long,60.837851330184115,826.0,60.975999999997235,60.76587999999677,60.954,go_long,60.954,60.954,go_long,go_long,0,60.954,False,go_long,60.98199999999959
68,AAVE/USDT:USDT,2022-10-08 14:15:00+00:00,first_buy,trailing_stop_loss,75.049,75.136,75.33811790692121,75.47082259790528,74.826,1,74.93,33068.0,0,False,75.19979999999772,75.29128571428484,75.51467999999706,1.84124268,0.20464827758455345,go_long,go_long,go_long,go_long,go_long,0,91.17407291219077,go_long,91.51593491802329,385.0,90.96319999999734,91.55355999999682,91.116,go_long,91.166,91.155,go_long,go_long,0,91.086,False,go_long,90.95314285714213
67,AAVE/USDT:USDT,2022-09-06 18:15:00+00:00,first_buy,trailing_stop_loss,86.153,86.153,88.47666596185285,89.83135788969004,85.234,1,85.46,8592.0,0,False,86.58779999999788,87.87457142857043,90.29739999999691,-1.20248601,-0.12738414610549545,go_long,go_long,go_long,go_long,go_long,1,75.41232116272506,go_long,75.51408840573771,3.0,75.32159999999772,75.54831999999706,75.109,go_long,75.126,75.049,go_long,go_long,0,75.049,False,go_long,75.35428571428483
66,AAVE/USDT:USDT,2022-08-09 10:45:00+00:00,first_buy,trailing_stop_loss,99.45,99.499,100.47720641895522,101.2919722467977,99.0,1,99.029,12389.0,0,False,99.66999999999805,100.01514285714211,101.6990399999972,-1.22649687,-0.1373873923599939,go_long,go_long,go_long,go_long,go_long,1,89.02515068218973,go_long,90.18106652086524,4207.0,87.7287999999979,90.5753999999969,86.073,go_long,86.406,86.406,go_long,go_long,0,85.769,False,go_long,88.68214285714187
65,AAVE/USDT:USDT,2022-07-10 16:15:00+00:00,first_buy,trailing_stop_loss,75.607,75.749,77.01202504006557,78.21296483501165,74.7,0,74.806,94668.0,0,False,75.87619999999777,76.064142857142,79.00127999999721,2.89703472,0.32215535052679745,go_long,go_long,go_long,go_long,go_long,1,100.74051667694708,go_long,101.47301002654152,16718.0,99.95019999999806,101.8558399999972,99.63,go_long,100.127,99.438,go_long,go_long,0,99.438,False,go_long,100.30557142857069
64,AAVE/USDT:USDT,2022-06-13 07:45:00+00:00,first_buy,trailing_stop_loss,63.274,63.274,63.85054009912176,65.34456350343928,61.596,1,61.747,88840.0,1,False,63.00959999999757,63.32785714285645,64.87171999999715,1.96294545,0.2117568033793312,go_long,go_long,go_long,go_long,go_long,0,77.41312050189566,go_long,78.48552202181259,76284.0,76.22879999999778,79.1982399999972,75.4,go_long,75.787,75.607,go_long,go_long,0,75.391,False,go_long,76.35057142857057
62,AAVE/USDT:USDT,2022-05-09 17:15:00+00:00,first_buy,trailing_stop_loss,106.528,107.344,111.08624902099879,113.99780527459093,103.709,1,105.792,59084.0,0,False,108.33299999999738,109.85128571428568,114.51223999999748,-0.28976432,-0.03422206257623437,go_long,go_long,go_long,go_long,go_long,1,105.51780845756798,go_long,105.57203073460771,7217.0,105.54399999999745,105.30883999999725,105.989,go_long,106.041,105.184,go_long,go_long,1,104.804,False,go_long,105.44971428571372
87,AAVE/USDT:USDT,2024-03-16 14:00:00+00:00,first_buy,trailing_stop_loss,122.82,122.92,124.26508734189596,125.60318267568749,121.61,1,121.79,43631.0,0,False,123.00399999999745,123.52142857142825,126.36399999999725,-0.39385265,-0.053702834986104175,go_long,go_long,go_long,go_long,go_long,1,119.52359052652251,go_long,120.98992882020696,83310.0,118.88599999999755,121.05599999999717,118.47,go_long,118.54,117.81,go_long,go_long,0,117.57,False,go_long,119.28428571428587
61,AAVE/USDT:USDT,2022-04-18 04:30:00+00:00,first_buy,trailing_stop_loss,166.855,166.933,167.44787261805016,168.72364803062737,160.326,1,162.475,44459.0,0,False,167.5277999999978,167.95785714285702,168.26419999999752,-2.9058425,-0.3576149751080456,go_long,go_long,go_long,go_long,go_long,1,112.04883975208948,go_long,114.6542696965582,88613.0,109.83379999999738,114.92555999999747,106.91,go_long,108.033,106.632,go_long,go_long,0,104.583,False,go_long,110.98271428571424
89,AAVE/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,trailing_stop_loss,83.77,84.7,87.52833374283817,90.64619190842609,67.55,1,76.85,1226472.0,0,False,85.62399999999761,87.09285714285737,91.56999999999717,0.39976657,0.051926563879495874,go_long,go_long,go_long,go_long,go_long,1,82.87822773578705,go_long,82.99504338957475,2666.0,82.7339999999975,82.96079999999756,82.66,go_long,82.89,82.36,go_long,go_long,0,82.36,False,go_long,82.89142857142879
91,AAVE/USDT:USDT,2024-06-07 18:15:00+00:00,first_buy,trailing_stop_loss,101.03,101.24,100.95327619581494,102.25530713691825,87.76,1,89.05,736095.0,0,False,99.76999999999683,100.8614285714284,102.9239999999977,-0.31328179,-0.039089830782726466,go_long,go_long,go_long,go_long,go_long,1,87.67223244992947,go_long,88.06386572905475,22604.0,87.32599999999658,88.17359999999786,87.12,go_long,87.14,86.59,go_long,go_long,0,86.47,False,go_long,87.37714285714272
115,BAKE/USDT:USDT,2021-10-30 17:45:00+00:00,second_buy,trailing_stop_loss,1.962,2.339,1.9494453375584895,1.9242835899323492,1.9609999999999999,0,2.052,1919237.0,1,False,1.9680000000000366,1.9648571428571568,1.9094399999999974,3.5542268,0.3756344980240075,go_short,go_short,go_short,go_short,go_short,1,1.5713378292930895,go_short,1.6310400455561906,224526.0,1.5250000000000299,1.6528399999999948,1.447,go_short,1.465,1.3719999999999999,go_short,go_short,1,1.329,False,go_short,1.5561428571428666
114,BAKE/USDT:USDT,2021-10-14 04:15:00+00:00,second_buy,trailing_stop_loss,2.195,2.299,2.0607257325840527,1.9968876533927817,2.195,0,2.235,363357.0,1,False,2.119400000000032,2.082714285714297,1.9715199999999982,-0.06333012,-0.0067563534886722,go_short,go_short,go_short,go_short,go_short,0,1.9307990352963966,go_short,1.914066277126937,30940.0,1.9470000000000365,1.9033599999999973,1.948,go_short,1.9609999999999999,1.9609999999999999,go_short,go_short,0,1.948,False,go_short,1.957142857142871
113,BAKE/USDT:USDT,2021-10-02 13:30:00+00:00,second_buy,trailing_stop_loss,1.842,1.867,1.8384644768225966,1.8302993039064883,1.834,0,1.867,47574.0,0,False,1.8436000000000312,1.84000000000001,1.8289599999999993,-1.93040304,-0.20283152531546536,go_short,go_short,go_short,go_short,go_short,0,2.0290395021447893,go_short,1.9778386656642042,151522.0,2.0718000000000325,1.9581999999999982,2.129,go_short,2.2,2.182,go_short,go_short,0,2.129,False,go_short,2.0468571428571543
112,BAKE/USDT:USDT,2021-09-13 14:30:00+00:00,second_buy,trailing_stop_loss,1.8679999999999999,138.116,1.8953198066191832,1.901205209010247,1.788,1,1.842,461520.0,0,False,1.9034000000000177,1.9008571428571572,1.8909199999999948,-0.12696552,-0.013565661469853088,go_short,go_short,go_short,go_short,go_short,0,1.8332761998812506,go_short,1.8273632482190074,1342.0,1.836400000000031,1.8269199999999994,1.834,go_short,1.843,1.843,go_short,go_short,0,1.834,False,go_short,1.835142857142867
111,BAKE/USDT:USDT,2021-09-13 07:45:00+00:00,second_buy,trailing_stop_loss,1.892,13.219,1.930078953989805,1.9498953184243188,1.88,1,1.891,56895.0,0,False,1.923200000000017,1.930000000000014,1.944679999999996,-3.4938515,-0.37048186958144586,go_short,go_short,go_short,go_short,go_short,1,1.9050143169135803,go_short,1.9059416257310666,27193.0,1.9140000000000175,1.8922399999999948,1.9420000000000002,go_short,1.9420000000000002,1.875,go_short,go_short,1,1.866,False,go_short,1.9087142857143
110,BAKE/USDT:USDT,2021-09-07 15:30:00+00:00,second_buy,trailing_stop_loss,1.889,2.2560000000000002,2.356623211675127,2.5137809012873715,1.7850000000000001,1,2.062,84800.0,0,False,2.169000000000013,2.3012857142857266,2.562799999999996,-2.36679154,-0.25062527247442085,go_short,go_short,go_short,go_short,go_short,1,1.9371842183515875,go_short,1.9546069438982643,8269.0,1.9344000000000168,1.9487199999999958,1.9420000000000002,go_short,1.9420000000000002,1.893,go_short,go_short,1,1.8860000000000001,False,go_short,1.9385714285714426
109,BAKE/USDT:USDT,2021-08-22 07:45:00+00:00,second_buy,trailing_stop_loss,3.03,3.111,2.9508550148328325,2.8742515228177012,3.03,0,3.111,86732.0,0,False,3.010200000000024,2.989714285714288,2.873480000000001,2.67358818,0.27759199714183636,go_short,go_short,go_short,go_short,go_short,1,2.410191068343332,go_short,2.5499233733903615,388200.0,2.282600000000013,2.5883199999999964,2.117,go_short,2.172,1.806,go_short,go_short,0,1.718,False,go_short,2.3845714285714408
108,BAKE/USDT:USDT,2021-08-10 10:15:00+00:00,second_buy,trailing_stop_loss,2.46,2.481,2.3815568014809028,2.3568503610583127,2.443,0,2.467,14217.0,0,False,2.4052000000000193,2.3951428571428566,2.343720000000001,-2.34080907,-0.2572235517402049,go_short,go_short,go_short,go_short,go_short,0,2.9217377448024386,go_short,2.8553116446431175,21962.0,2.982400000000024,2.862200000000001,2.967,go_short,3.045,3.029,go_short,go_short,0,2.967,False,go_short,2.9487142857142876
107,BAKE/USDT:USDT,2021-07-24 03:15:00+00:00,second_buy,trailing_stop_loss,1.8679999999999999,1.905,1.835508940375958,1.8038484230671024,1.8679999999999999,0,1.8820000000000001,126313.0,0,False,1.8514000000000146,1.8438571428571457,1.8020400000000025,-2.928757,-0.3110545027786407,go_short,go_short,go_short,go_short,go_short,0,2.3660216744774307,go_short,2.3480383899429778,15174.0,2.386800000000019,2.3382000000000014,2.374,go_short,2.463,2.456,go_short,go_short,0,2.363,False,go_short,2.3784285714285707
106,BAKE/USDT:USDT,2021-07-07 12:30:00+00:00,second_buy,trailing_stop_loss,2.215,2.257,2.1720948758404672,2.1405039885760577,2.209,0,2.257,252141.0,0,False,2.1938000000000155,2.179142857142864,2.140879999999999,1.4714133,0.1552400120350541,go_short,go_short,go_short,go_short,go_short,0,1.8270560204443138,go_short,1.7975962969124706,34165.0,1.8416000000000146,1.7960800000000026,1.8399999999999999,go_short,1.8719999999999999,1.867,go_short,go_short,0,1.83,False,go_short,1.8337142857142885
105,BAKE/USDT:USDT,2021-06-23 02:45:00+00:00,second_buy,trailing_stop_loss,2.07,2.202,2.008350283268501,1.9602313546058356,2.07,0,2.166,44499.0,0,False,2.058800000000013,2.0487142857142966,1.9304800000000015,-0.25310164,-0.02635271427033441,go_short,go_short,go_short,go_short,go_short,0,2.156657580538734,go_short,2.131184307662142,205747.0,2.1724000000000157,2.1328799999999988,2.164,go_short,2.219,2.215,go_short,go_short,0,2.14,False,go_short,2.1608571428571497
104,BAKE/USDT:USDT,2021-06-11 11:30:00+00:00,second_buy,trailing_stop_loss,3.575,3.66,3.3926032285584498,3.2279149166259864,3.575,1,3.606,57499.0,0,False,3.527000000000011,3.488571428571439,3.147759999999997,3.94055298,0.4200206019973462,go_short,go_short,go_short,go_short,go_short,0,1.9796866984082286,go_short,1.9437698629743025,75229.0,2.027200000000013,1.9224000000000014,2.068,go_short,2.079,2.063,go_short,go_short,0,2.051,False,go_short,2.024857142857154
103,BAKE/USDT:USDT,2021-06-01 04:00:00+00:00,second_buy,trailing_stop_loss,4.162,4.181,4.204020450849375,4.193201360319555,2.073,1,4.166,470566.0,0,False,4.19620000000001,4.189142857142859,4.215959999999997,1.32490994,0.1383455912726546,go_short,go_short,go_short,go_short,go_short,1,3.3538038155690773,go_short,3.1976681099560653,43490.0,3.4900000000000104,3.122719999999997,3.504,go_short,3.574,3.5700000000000003,go_short,go_short,0,3.487,False,go_short,3.454571428571439
102,BAKE/USDT:USDT,2021-05-26 07:45:00+00:00,second_buy,trailing_stop_loss,4.015,4.267,4.001819380476484,3.8832477979795956,4.015,0,4.267,1744.0,0,False,4.0600000000000005,4.030571428571434,3.889359999999998,3.05551378,0.3299929171991835,go_short,go_short,go_short,go_short,go_short,1,4.210933260094715,go_short,4.195377469145119,3007.0,4.19920000000001,4.211319999999997,4.227,go_short,4.231,4.167,go_short,go_short,1,4.156,False,go_short,4.186857142857145
101,BAKE/USDT:USDT,2021-05-25 00:45:00+00:00,second_buy,trailing_stop_loss,3.662,3.733,3.3940519532416698,3.327125935679463,3.593,0,3.733,2582.0,0,False,3.443399999999999,3.3690000000000024,3.3401999999999976,-1.21540536,-0.12639965735589723,go_short,go_short,go_short,go_short,go_short,0,3.9536047223813,go_short,3.8525476218179633,5000.0,4.0154000000000005,3.867919999999998,3.998,go_short,4.056,4.056,go_short,go_short,0,3.998,False,go_short,3.9924285714285763
100,BAKE/USDT:USDT,2021-05-24 07:45:00+00:00,second_buy,trailing_stop_loss,2.62,3.08,2.57900382252786,2.4973344893321423,2.62,0,3.036,8066.0,0,False,2.618000000000001,2.586857142857146,2.4870800000000015,-2.08595552,-0.21337920654467415,go_short,go_short,go_short,go_short,go_short,0,3.332425035649246,go_short,3.29465601053382,14333.0,3.333399999999999,3.320599999999997,3.519,go_short,3.69,3.607,go_short,go_short,0,3.519,False,go_short,3.2902857142857163
99,BAKE/USDT:USDT,2021-05-21 04:45:00+00:00,second_buy,trailing_stop_loss,4.777,4.777,4.9016694601410915,4.914987452128851,2.36,1,4.442,30142.0,0,False,4.8740000000000006,4.9048571428571455,4.949599999999997,4.1491317,0.42966646855415047,go_short,go_short,go_short,go_short,go_short,0,2.4959136084420166,go_short,2.4542412484787137,2920.0,2.5126000000000013,2.4600800000000014,2.555,go_short,2.555,2.527,go_short,go_short,0,2.52,False,go_short,2.5115714285714317
98,BAKE/USDT:USDT,2021-05-20 07:45:00+00:00,second_buy,trailing_stop_loss,5.096,5.1,4.673659782086441,4.536494800705658,5.0,0,5.0,402.0,1,False,4.7681999999999976,4.748428571428572,4.413959999999999,3.26158731,0.3436686486486486,go_short,go_short,go_short,go_short,go_short,1,4.98524572562129,go_short,4.952826448299159,0.0,4.982,4.961199999999997,4.982,go_short,4.982,4.982,go_short,go_short,0,4.982,False,go_short,4.986142857142859
97,BAKE/USDT:USDT,2021-05-19 15:30:00+00:00,second_buy,trailing_stop_loss,4.553,5.9719999999999995,4.492972732500705,4.783641625167506,4.553,0,4.589,1522.0,0,False,4.3922000000000025,4.419571428571429,4.856039999999999,-0.547856,-0.056747144495488865,go_short,go_short,go_short,go_short,go_short,1,4.614325197011248,go_short,4.49941438476211,0.0,4.7079999999999975,4.360519999999999,4.721,go_short,4.721,4.721,go_short,go_short,0,4.721,False,go_short,4.7054285714285715
96,BAKE/USDT:USDT,2021-05-18 16:15:00+00:00,second_buy,trailing_stop_loss,6.276,6.298,6.366622230023796,6.608327635327634,6.276,0,6.298,187.0,0,False,6.209800000000003,6.212428571428574,6.606159999999999,2.3570706,0.24963551076866425,go_short,go_short,go_short,go_short,go_short,0,4.475513229319016,go_short,4.799212955180906,2.0,4.361000000000002,4.9089599999999995,4.416,go_short,4.442,4.442,go_short,go_short,0,4.416,False,go_short,4.389285714285715
94,AAVE/USDT:USDT,2024-08-27 21:15:00+00:00,first_buy,trailing_stop_loss,122.08,122.14,122.42310683177254,123.28726050137702,120.61,1,120.96,9024.0,0,False,121.91599999999735,122.16999999999963,123.0603999999981,3.01414617,0.35553529039767573,go_long,go_long,go_long,go_long,go_long,0,166.07551338095712,go_long,166.97287036673634,20682.0,165.55999999999753,167.10599999999772,166.11,go_long,166.29,165.53,go_long,go_long,0,165.48,False,go_long,165.77857142857047
