,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,sma-25 (exit),nlp-exit-short (exit),close (exit),short-large-rl (exit),nlp-enter-long (exit),low (exit),ema-12 (exit),mean-grad-hist (exit),imit-enter-short (exit),sma-05 (exit),imit-exit-short (exit),short_kdj (exit),short-bid-rl (exit),long_jcrosk (exit),open (exit),short-small-rl (exit),volume (exit),long-large-rl (exit),sma-07 (exit),nlp-enter-short (exit),long-small-rl (exit),high (exit),long-bid-rl (exit),sma-compare (exit),ema-26 (exit)
19,ADA/USDT:USDT,2022-01-10 13:00:00+00:00,second_buy,stop_loss,1.13553,1.13814,1.1491968316168493,1.158190821010356,1.12,1,1.12114,17816.0,0,False,1.1394599999999908,1.1444328571428473,1.1630276000000237,-2.8155057,-0.2514631926286414,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2022-01-16 12:15:00+00:00,1.3737656000000238,go_short,1.39579,go_short,go_short,1.389,1.3718246039448263,0,go_short,1.3878679999999912,go_short,False,go_long,0,1.38922,go_long,10945.0,go_short,1.3877828571428499,go_short,go_long,1.39782,go_long,0,1.3826264329889602
387,BLAST/USDT:USDT,2024-06-26 22:00:00+00:00,first_buy,stop_loss,0.02569,0.02749,0.024373545894552696,0.022793518518518522,0.02562,0,0.0274,216194.0,0,False,0.025328000000000007,0.024950000000000007,0.022846400000000003,-2.05572003,-0.2502030170122275,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-06-29 04:30:00+00:00,0.02104040000000002,go_long,0.020710000000000003,go_long,go_long,0.02066,0.021013213945340947,1,go_long,0.020846000000000024,go_long,False,go_long,1,0.020780000000000003,go_long,7127.0,go_long,0.02087571428571428,go_long,go_long,0.02094,go_long,1,0.020906642400316776
77,AMP/USDT:USDT,2024-10-21 18:30:00+00:00,first_buy,stop_loss,0.004902999999999999,0.004998,0.0044908321909919065,0.004266015816602057,0.004813,1,0.004920000000000001,1019.0,1,False,0.004761400000000067,0.0046484285714286045,0.004149199999999996,-1.2360252,-0.25082072102181796,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-10-25 23:15:00+00:00,0.0038527999999999948,go_long,0.003717,go_long,go_long,0.003717,0.0038578323743021213,1,go_long,0.003841800000000062,go_long,False,go_long,0,0.0038079999999999998,go_long,1109.0,go_long,0.003845571428571463,go_long,go_long,0.0038079999999999998,go_long,1,0.0038380777626163968
17,ADA/USDT:USDT,2021-06-22 08:30:00+00:00,second_buy,stop_loss,1.16026,1.16026,1.186950575245707,1.2017052972652398,1.13074,1,1.13421,50428.0,0,False,1.1771779999999825,1.1831100000000043,1.2125652000000071,-2.8427507,-0.25145106756353847,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-06-29 13:45:00+00:00,1.3766224000000093,go_short,1.40665,go_short,go_short,1.4011900000000002,1.3788360790041514,0,go_short,1.3999959999999805,go_short,False,go_long,0,1.40606,go_long,1649.0,go_short,1.3974000000000022,go_short,go_long,1.40999,go_long,0,1.3927502307186714
11,ADA/USDT:USDT,2021-02-10 08:00:00+00:00,second_buy,stop_loss,0.8049900000000001,0.8300000000000001,0.7903343723165874,0.7771810162095443,0.8049900000000001,0,0.8085300000000001,2515.0,1,False,0.7970499999999985,0.7939357142857126,0.783232000000001,-2.0397565,-0.2515304340373635,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-02-20 01:30:00+00:00,0.9346372000000018,go_short,0.9889,go_short,go_short,0.9445,0.9366289283116972,0,go_short,0.9422860000000002,go_short,False,go_long,0,0.9445,go_long,2299.0,go_short,0.9380099999999992,go_short,go_long,0.9946200000000001,go_long,0,0.9412742652583788
9,ADA/USDT:USDT,2021-02-05 10:30:00+00:00,second_buy,stop_loss,0.51968,0.53,0.5074091880736182,0.4972415424052864,0.51968,0,0.52851,1413.0,0,False,0.5114379999999981,0.5094857142857123,0.4976336000000009,-1.3295124,-0.25122574154174565,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-02-06 20:15:00+00:00,0.5642536000000008,go_short,0.62729,go_short,go_short,0.6085200000000001,0.5726349026038117,0,go_short,0.6063239999999982,go_short,False,go_long,0,0.61394,go_long,4880.0,go_short,0.601745714285712,go_short,go_long,0.6287400000000001,go_long,0,0.590721560730722
301,BEER/USDT:USDT,2024-07-06 18:00:00+00:00,first_buy,stop_loss,2.87e-05,2.98e-05,2.81490629380732e-05,2.7658579270404375e-05,2.84e-05,0,2.95e-05,713515.0,0,False,2.8579999999999015e-05,2.842857142857181e-05,2.735600000000018e-05,-2.2130565,-0.2506627726015481,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-08 01:00:00+00:00,2.4428000000000177e-05,go_long,2.34e-05,go_long,go_long,2.33e-05,2.4419761808883464e-05,1,go_long,2.3539999999999012e-05,go_long,False,go_long,0,2.3599999999999998e-05,go_long,312692.0,go_long,2.3614285714286087e-05,go_long,go_long,2.37e-05,go_long,1,2.386689737665615e-05
313,BEER/USDT:USDT,2024-08-04 17:00:00+00:00,first_buy,stop_loss,1.332e-05,1.3330000000000001e-05,1.3633803232176506e-05,1.4022825428536507e-05,1.275e-05,1,1.286e-05,814485.0,1,False,1.329799999999914e-05,1.3444285714286113e-05,1.422400000000016e-05,-2.1842076,-0.2504965760235081,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-08-05 01:00:00+00:00,1.3024800000000169e-05,go_long,1.1760000000000001e-05,go_long,go_long,1.159e-05,1.2936208265038146e-05,1,go_long,1.236199999999915e-05,go_long,False,go_long,0,1.214e-05,go_long,1117584.0,go_long,1.254142857142897e-05,go_long,go_long,1.233e-05,go_long,1,1.2638952920332376e-05
430,BSV/USDT:USDT,2020-01-04 23:45:00+00:00,second_buy,stop_loss,107.63,109.6,107.78491268820622,107.31740229408454,107.63,0,109.6,2362.0,0,False,107.85800000000006,107.78999999999999,107.46919999999996,-2.4746571,-0.25142700021662295,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2020-01-10 12:30:00+00:00,119.32239999999994,go_short,129.5,go_short,go_short,128.5,120.68185932671264,0,go_short,128.01999999999967,go_short,False,go_long,0,128.52,go_long,19989.0,go_short,125.23000000000003,go_short,go_long,130.35,go_long,0,123.56099527907453
323,BEER/USDT:USDT,2024-08-25 13:00:00+00:00,first_buy,stop_loss,2.7210000000000002e-05,2.749e-05,2.4491453310039933e-05,2.370372384063618e-05,2.648e-05,0,2.65e-05,1952890.0,1,False,2.5299999999999168e-05,2.4812857142857507e-05,2.3382000000000167e-05,-2.19198672,-0.25050012275380334,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-08-26 17:00:00+00:00,2.0982800000000147e-05,go_long,2.027e-05,go_long,go_long,2.01e-05,2.1132637835936554e-05,1,go_long,2.0397999999999173e-05,go_long,False,go_long,1,2.042e-05,go_long,452830.0,go_long,2.0458571428571795e-05,go_long,go_long,2.044e-05,go_long,1,2.0594494001290005e-05
46,AMP/USDT:USDT,2024-04-12 15:00:00+00:00,first_buy,stop_loss,0.008577,0.008577,0.00864179764967646,0.008745126565446818,0.008274,1,0.008341,1822.0,0,False,0.008546800000000066,0.008577999999999966,0.008786440000000048,-2.089593,-0.25048062089098805,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-04-13 20:00:00+00:00,0.007401080000000043,go_long,0.006608999999999999,go_long,go_long,0.006608999999999999,0.007303495642458185,1,go_long,0.007025000000000059,go_long,False,go_long,0,0.007061,go_long,1227.0,go_long,0.007055857142857107,go_long,go_long,0.007061,go_long,1,0.007116139405361362
429,BSV/USDT:USDT,2019-12-27 15:15:00+00:00,second_buy,stop_loss,87.37,87.83,87.42764694584346,87.19111111111111,87.3,0,87.83,12.0,0,False,87.63,87.56714285714285,87.1644,-2.4185557,-0.25141511170754943,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2020-01-04 23:30:00+00:00,107.39719999999997,go_short,107.7,go_short,go_short,107.24,107.13479447761131,0,go_short,107.36400000000006,go_short,False,go_long,0,107.7,go_long,10818.0,go_short,107.58285714285714,go_short,go_long,107.78,go_long,0,107.45489681333463
2,ADA/USDT:USDT,2020-11-24 02:45:00+00:00,second_buy,stop_loss,0.17236,0.17639000000000002,0.16640096634904822,0.16131035631734053,0.17236,1,0.17446,4148.0,0,False,0.16985799999999948,0.1688957142857141,0.15902600000000025,-2.134115,-0.25132367661779426,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-01-04 00:00:00+00:00,0.19815880000000025,go_short,0.20481000000000002,go_short,go_short,0.20481000000000002,0.19962035301064587,1,go_short,0.2056199999999992,go_short,False,go_long,1,0.20926000000000003,go_long,106.0,go_short,0.20431142857142692,go_short,go_long,0.20926000000000003,go_long,0,0.20281713556992156
3,ADA/USDT:USDT,2021-01-04 00:15:00+00:00,second_buy,stop_loss,0.20773000000000003,0.21231000000000003,0.20392219163608746,0.20038921575059804,0.20773000000000003,0,0.21,874.0,0,False,0.2076539999999992,0.20541857142856976,0.19882200000000025,-2.1112996,-0.2514890062607707,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-01-05 22:00:00+00:00,0.25051120000000027,go_short,0.25515000000000004,go_short,go_short,0.25331000000000004,0.24869545244486338,0,go_short,0.25457399999999913,go_short,False,go_long,1,0.25523,go_long,103.0,go_short,0.2537157142857126,go_short,go_long,0.25523,go_long,0,0.25254071051209975
4,ADA/USDT:USDT,2021-01-05 22:15:00+00:00,second_buy,stop_loss,0.25577,0.26243,0.25401598581793056,0.24969060411561425,0.25577,0,0.26213000000000003,1742.0,0,False,0.25656999999999913,0.25493857142856974,0.25116920000000026,-1.9727829,-0.25111683231700016,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-01-06 12:45:00+00:00,0.28205000000000013,go_short,0.31476000000000004,go_short,go_short,0.29650000000000004,0.283460046485743,0,go_short,0.29795999999999906,go_short,False,go_long,1,0.29650000000000004,go_long,10985.0,go_short,0.29433285714285545,go_short,go_long,0.32408000000000003,go_long,0,0.29129724913667926
421,BLAST/USDT:USDT,2024-12-09 20:30:00+00:00,first_buy,stop_loss,0.012189,0.012195,0.012344359328230912,0.012463781222800651,0.012024,1,0.012024,520.0,0,False,0.0122500000000001,0.012295285714285644,0.01253232000000003,-2.1260484,-0.2504686992056977,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-09 21:00:00+00:00,0.012450200000000031,go_long,0.011604,go_long,go_long,0.011430000000000001,0.012354841240398364,1,go_long,0.0119880000000001,go_long,False,go_long,0,0.011824,go_long,19811.0,go_long,0.01209399999999993,go_long,go_long,0.011840000000000002,go_long,1,0.012160115258674203
5,ADA/USDT:USDT,2021-01-06 13:00:00+00:00,second_buy,stop_loss,0.31556,0.34897,0.2955853646541132,0.2861052282275398,0.30913,0,0.31917,15114.0,0,False,0.30337999999999904,0.299304285714284,0.2840340000000002,-2.3862651,-0.2514345905573367,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-01-17 22:15:00+00:00,0.3791376000000003,go_short,0.39273,go_short,go_short,0.38376000000000005,0.3789611107314975,0,go_short,0.3840859999999994,go_short,False,go_long,0,0.38376000000000005,go_long,302.0,go_short,0.38369714285714057,go_short,go_long,0.39293000000000006,go_long,0,0.38191847251290895
6,ADA/USDT:USDT,2021-01-17 22:30:00+00:00,second_buy,stop_loss,0.3929,0.3965,0.38374639981861525,0.3800602877143496,0.39224000000000003,0,0.39380000000000004,369.0,0,False,0.38607199999999936,0.38544285714285487,0.37958160000000035,-1.999902,-0.2514954653145608,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-01-22 03:30:00+00:00,0.31059640000000077,go_short,0.31273,go_short,go_short,0.31111000000000005,0.313577128998724,1,go_short,0.3159439999999999,go_short,False,go_long,0,0.31111000000000005,go_long,130.0,go_short,0.3147514285714266,go_short,go_long,0.31302,go_long,0,0.3109390659847478
349,BEER/USDT:USDT,2024-10-21 09:45:00+00:00,first_buy,stop_loss,1.1731e-05,1.3578000000000001e-05,1.1776461498753694e-05,1.1652555282568842e-05,1.173e-05,0,1.3451e-05,1097186.0,0,False,1.1874599999999212e-05,1.1738571428571817e-05,1.1544760000000187e-05,-2.18823345,-0.25045798705316125,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-10-25 23:00:00+00:00,1.0452000000000196e-05,go_long,1.0350000000000001e-05,go_long,go_long,1.0330000000000001e-05,1.047387610395239e-05,1,go_long,1.0419799999999215e-05,go_long,False,go_long,0,1.0428e-05,go_long,36584.0,go_long,1.0401571428571818e-05,go_long,go_long,1.0472e-05,go_long,0,1.0400656639504981e-05
7,ADA/USDT:USDT,2021-01-22 03:45:00+00:00,second_buy,stop_loss,0.31492000000000003,0.55,0.3118069019870943,0.3137995638877074,0.31492000000000003,1,0.31658000000000003,4491.0,0,False,0.31614199999999987,0.31574999999999803,0.3097196000000008,-1.6007256,-0.2515586422896144,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-02-01 22:15:00+00:00,0.3635264000000009,go_short,0.38944,go_short,go_short,0.379,0.36494678834549726,0,go_short,0.374765999999999,go_short,False,go_long,0,0.38246,go_long,514.0,go_short,0.37146142857142694,go_short,go_long,0.38944,go_long,0,0.37107818138346665
8,ADA/USDT:USDT,2021-02-01 22:30:00+00:00,second_buy,stop_loss,0.39562,0.42346000000000006,0.37892307655524105,0.36917813735694194,0.38776000000000005,0,0.42207000000000006,3529.0,0,False,0.38653999999999905,0.379871428571427,0.3661804000000009,-2.1185724,-0.25137417537019263,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-02-05 10:15:00+00:00,0.49567320000000087,go_short,0.5185200000000001,go_short,go_short,0.513,0.4947400657977093,0,go_short,0.5067559999999982,go_short,False,go_long,0,0.513,go_long,13396.0,go_short,0.5051014285714266,go_short,go_long,0.5212,go_long,0,0.5035726768142761
10,ADA/USDT:USDT,2021-02-06 20:30:00+00:00,second_buy,stop_loss,0.6269,0.67068,0.6019582436952263,0.5793849098183441,0.6180800000000001,0,0.66376,9069.0,0,False,0.6219799999999982,0.6126699999999977,0.5692740000000008,-1.6620788,-0.25148017511752807,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-02-10 07:45:00+00:00,0.780928000000001,go_short,0.7994800000000001,go_short,go_short,0.79866,0.7746730975063079,0,go_short,0.7919379999999985,go_short,False,go_long,0,0.79866,go_long,2300.0,go_short,0.7913985714285697,go_short,go_long,0.8082600000000001,go_long,0,0.7870260763741488
134,BBL/USDT:USDT,2024-04-14 10:30:00+00:00,first_buy,stop_loss,0.10767000000000002,0.10981,0.09997206403437188,0.09697923607448737,0.10626000000000001,0,0.10777,3780.0,0,False,0.10203600000000002,0.10098285714285794,0.09711079999999979,-2.13917816,-0.2504971304014815,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-04-15 13:45:00+00:00,0.0935843999999998,go_long,0.08374000000000001,go_long,go_long,0.08288000000000001,0.09202208501679715,1,go_long,0.08864799999999999,go_long,False,go_long,0,0.08756000000000001,go_long,4821.0,go_long,0.08988285714285796,go_long,go_long,0.08773,go_long,1,0.09015339486777475
0,ADA/USDT:USDT,2020-11-09 10:45:00+00:00,second_buy,stop_loss,0.106,0.107,0.10485038252276771,0.10450142450142451,0.105,0,0.105,33.0,0,False,0.1052,0.10514285714285714,0.10452,-2.54178,-0.2642081333670119,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2020-11-22 00:00:00+00:00,0.12926360000000015,go_short,0.13319,go_short,go_short,0.13319,0.12931951559273738,0,go_short,0.13115199999999963,go_short,False,go_long,1,0.13337000000000002,go_long,27.0,go_short,0.12996571428571424,go_short,go_long,0.13337000000000002,go_long,0,0.1301018602494895
215,BBL/USDT:USDT,2024-10-19 13:45:00+00:00,first_buy,stop_loss,0.009370000000000002,0.010100000000000001,0.007814795998729975,0.007225191777954735,0.0089,0,0.00996,635260.0,0,False,0.00853000000000032,0.008017142857143684,0.0069488000000000015,-2.17494606,-0.2507470441205381,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-10-21 12:15:00+00:00,0.007744000000000002,go_long,0.00751,go_long,go_long,0.007500000000000001,0.0077471333572217815,1,go_long,0.007650000000000321,go_long,False,go_long,0,0.0076500000000000005,go_long,47977.0,go_long,0.007668571428572251,go_long,go_long,0.007660000000000001,go_long,1,0.007691678824285834
111,BBL/USDT:USDT,2024-03-04 17:00:00+00:00,first_buy,stop_loss,0.21273000000000003,0.21348000000000003,0.2159222903731729,0.22026842988153889,0.21111000000000002,0,0.21113,1158.0,0,False,0.21265800000000054,0.21381285714285725,0.22113519999999995,-2.1192965,-0.25063681701384133,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-03-05 20:00:00+00:00,0.18647040000000017,go_long,0.16274000000000002,go_long,go_long,0.16274000000000002,0.18463653761912288,1,go_long,0.17491400000000035,go_long,False,go_long,0,0.17468,go_long,7824.0,go_long,0.17626000000000003,go_long,go_long,0.17468,go_long,1,0.17883595677993316
241,BBL/USDT:USDT,2024-12-08 02:30:00+00:00,first_buy,stop_loss,0.010657,0.011706,0.010144668293728041,0.00966211019264278,0.010402999999999999,0,0.011597,87398.0,0,False,0.010473200000000335,0.010345571428572231,0.009542520000000006,-2.23087249,-0.25044065564961987,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-09 00:30:00+00:00,0.008811160000000007,go_long,0.008716999999999999,go_long,go_long,0.008702,0.008884345857075369,1,go_long,0.008785000000000338,go_long,False,go_long,0,0.008777,go_long,1509.0,go_long,0.00877028571428651,go_long,go_long,0.008855,go_long,0,0.008794321401680794
170,BBL/USDT:USDT,2024-07-04 00:15:00+00:00,first_buy,stop_loss,0.03454,0.034910000000000004,0.03561365107526038,0.03620806228385235,0.033600000000000005,1,0.03361,15014.0,0,False,0.034842000000000484,0.035395714285715106,0.03642319999999993,-2.19438414,-0.25049041867223687,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-05 02:45:00+00:00,0.030482399999999913,go_long,0.026070000000000003,go_long,go_long,0.026070000000000003,0.029748450398153627,1,go_long,0.02661400000000045,go_long,False,go_long,1,0.026480000000000004,go_long,1030.0,go_long,0.027391428571429403,go_long,go_long,0.02661,go_long,1,0.028259959151781408
127,BBL/USDT:USDT,2024-03-31 20:30:00+00:00,first_buy,stop_loss,0.18773,0.1903,0.18421441068692562,0.18127372628085486,0.18623,0,0.18926,1449.0,0,False,0.18608400000000028,0.1851471428571436,0.18040639999999997,-1.90912026,-0.25071156890223034,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-04-02 11:15:00+00:00,0.14997399999999983,go_long,0.1477,go_long,go_long,0.14641,0.15007405737538332,1,go_long,0.1474360000000004,go_long,False,go_long,0,0.14742000000000002,go_long,78.0,go_long,0.14773714285714373,go_long,go_long,0.1477,go_long,1,0.14834119463612905
246,BBL/USDT:USDT,2024-12-15 14:00:00+00:00,first_buy,stop_loss,0.010298999999999999,0.01034,0.008969182332097295,0.008397189249627098,0.009498999999999999,0,0.009783,592228.0,1,False,0.009504400000000347,0.009263142857143662,0.00818668000000001,-2.23296228,-0.2505727639728873,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-17 04:45:00+00:00,0.007549920000000007,go_long,0.007470999999999999,go_long,go_long,0.007378999999999999,0.007582894154511149,1,go_long,0.007440400000000344,go_long,False,go_long,0,0.007378999999999999,go_long,491.0,go_long,0.007474285714286531,go_long,go_long,0.007470999999999999,go_long,1,0.007496780276669016
248,BBL/USDT:USDT,2024-12-18 18:30:00+00:00,first_buy,stop_loss,0.007261,0.008400000000000001,0.007341999474211601,0.007156368412322033,0.0071849999999999995,0,0.008355,153131.0,0,False,0.007494800000000345,0.007417428571429395,0.007108880000000011,-2.23429709,-0.25042128619615595,0,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-19 02:30:00+00:00,0.00692164000000001,go_long,0.0062889999999999995,go_long,go_long,0.006281999999999999,0.006854847878846474,1,go_long,0.0065094000000003455,go_long,False,go_long,0,0.006503999999999999,go_long,28078.0,go_long,0.00656414285714368,go_long,go_long,0.006560000000000001,go_long,1,0.006646048104625542
447,BTC/USDT:USDT,2024-03-11 07:15:00+00:00,second_buy,stop_loss,69381.0,70869.6,69054.01376356259,68845.23854079738,69334.4,0,70707.2,20707473.0,0,False,69222.04000000015,69049.87142857203,68632.52399999983,-1.46477291,-0.20736743577383795,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2024-11-11 21:15:00+00:00,85173.08799999981,go_short,87172.0,go_short,go_short,86649.7,85205.8605959342,1,go_short,86991.78000000001,go_short,False,go_long,0,86868.8,go_long,3049523.0,go_short,86764.85714285777,go_short,go_long,87267.3,go_long,0,86263.28745113486
107,BAKE/USDT:USDT,2021-09-13 14:30:00+00:00,second_buy,stop_loss,1.8679999999999999,138.116,1.8953198066191832,1.901205209010247,1.788,1,1.842,461520.0,0,False,1.9034000000000177,1.9008571428571572,1.8909199999999948,-2.26150386,-0.2514934095772419,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-10-14 04:00:00+00:00,1.9581999999999982,go_short,2.182,go_short,go_short,2.129,1.9778386656642042,0,go_short,2.0718000000000325,go_short,False,go_long,0,2.129,go_long,151522.0,go_short,2.0468571428571543,go_short,go_long,2.2,go_long,0,2.0290395021447893
132,BBL/USDT:USDT,2024-04-12 11:45:00+00:00,first_buy,stop_loss,0.12294000000000001,0.12295,0.12444392297865597,0.12528372983723043,0.12187,1,0.12203000000000001,8188.0,0,False,0.12336799999999992,0.12388285714285786,0.12573919999999977,-2.14035619,-0.25050000843833875,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-04-13 18:00:00+00:00,0.10322119999999979,go_long,0.09879,go_long,go_long,0.09766000000000001,0.10343232084144567,1,go_long,0.10170399999999997,go_long,False,go_long,0,0.09824000000000001,go_long,1337.0,go_long,0.10297142857142935,go_long,go_long,0.09895000000000001,go_long,1,0.10267517956245618
106,BAKE/USDT:USDT,2021-09-13 07:45:00+00:00,second_buy,stop_loss,1.892,13.219,1.930078953989805,1.9498953184243188,1.88,1,1.891,56895.0,0,False,1.923200000000017,1.930000000000014,1.944679999999996,-2.27686128,-0.25149413184370806,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-09-13 14:15:00+00:00,1.8922399999999948,go_short,1.875,go_short,go_short,1.866,1.9059416257310666,1,go_short,1.9140000000000175,go_short,False,go_long,1,1.9420000000000002,go_long,27193.0,go_short,1.9087142857143,go_short,go_long,1.9420000000000002,go_long,0,1.9050143169135803
135,BBL/USDT:USDT,2024-04-15 14:00:00+00:00,first_buy,stop_loss,0.08386,0.084,0.08874825719580941,0.09120711575629366,0.07922000000000001,1,0.08102000000000001,19471.0,0,False,0.08642799999999999,0.08807714285714367,0.0929631999999998,-2.20683078,-0.2504943875022615,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-04-17 07:00:00+00:00,0.0652063999999998,go_long,0.06301000000000001,go_long,go_long,0.06301000000000001,0.06514921663481632,1,go_long,0.06360400000000004,go_long,False,go_long,0,0.06354,go_long,866.0,go_long,0.06394571428571515,go_long,go_long,0.06367,go_long,1,0.06422067064586273
105,BAKE/USDT:USDT,2021-05-18 16:15:00+00:00,second_buy,stop_loss,6.276,6.298,6.366622230023796,6.608327635327634,6.276,0,6.298,187.0,0,False,6.209800000000003,6.212428571428574,6.606159999999999,-2.21629926,-0.25149270838843923,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,2021-09-13 07:30:00+00:00,1.9487199999999958,go_short,1.893,go_short,go_short,1.8860000000000001,1.9546069438982643,1,go_short,1.9344000000000168,go_short,False,go_long,1,1.9420000000000002,go_long,8269.0,go_short,1.9385714285714426,go_short,go_long,1.9420000000000002,go_long,1,1.9371842183515875
380,BEER/USDT:USDT,2024-12-02 07:45:00+00:00,first_buy,trailing_stop_loss,1.3554000000000001e-05,1.3577e-05,1.3634744281519405e-05,1.3730958936307504e-05,5.15e-06,1,1.3433000000000002e-05,284693.0,0,False,1.3563799999999213e-05,1.360871428571466e-05,1.3726560000000192e-05,-0.80987155,-0.09124318971394114,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-09 19:30:00+00:00,1.296268000000019e-05,go_long,1.2854000000000001e-05,go_long,go_long,1.2854000000000001e-05,1.2935164438731541e-05,1,go_long,1.290739999999921e-05,go_long,False,go_long,1,1.2854000000000001e-05,go_long,0.0,go_long,1.2880857142857526e-05,go_long,go_long,1.2854000000000001e-05,go_long,0,1.2894389986655039e-05
381,BEER/USDT:USDT,2024-12-09 19:45:00+00:00,first_buy,trailing_stop_loss,1.2847e-05,1.2995e-05,1.285909921947734e-05,1.291515225808476e-05,1.2450000000000001e-05,1,1.2665000000000002e-05,289723.0,0,False,1.285179999999921e-05,1.285957142857181e-05,1.294760000000019e-05,-0.25950274,-0.029237218926963935,1,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,go_long,2024-12-13 08:15:00+00:00,1.2582280000000195e-05,go_long,1.2452e-05,go_long,go_long,1.2452e-05,1.2579927709239779e-05,1,go_long,1.2491399999999196e-05,go_long,False,go_long,0,1.2452e-05,go_long,14.0,go_long,1.2508285714286112e-05,go_long,go_long,1.2452e-05,go_long,1,1.2531232046115701e-05
