,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),exit_reason,action
119,8.803,8.869,8.143410814751398,7.939360398860399,8.426,0,8.653,3662401.0,7.8575599999999985,0,0,8.375800000000002,8.249285714285714,25.5723483,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
120,2.187,2.2,2.2212776906469336,2.2370131768287984,2.145,1,2.164,303704.5,2.239719999999914,0,0,2.2071999999996588,2.219571428571552,24.1787507,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
121,4.129,4.129,4.043350181063707,3.9864114424115153,4.086,1,4.101,91769.7,3.9739999999999,0,0,4.08459999999967,4.074000000000135,24.86724286,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
122,3.847,3.863,3.9637705756714263,4.079401726804697,3.725,1,3.73,2648865.0,4.11952000000003,1,0,3.87339999999998,3.899857142857115,23.94679339,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
123,2.773,2.775,2.659392570654107,2.580004453731661,2.734,1,2.74,921185.7,2.5545199999999184,0,0,2.7077999999996587,2.6962857142858305,24.99542488,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
124,2.346,2.454,2.5573349503370424,2.63012530253572,2.177,1,2.44,622502.4,2.66203999999993,0,0,2.471999999999686,2.499857142857228,24.63458214,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
125,3.348,3.355,3.548504860773234,3.735269761753359,3.179,1,3.192,443847.8,3.8289999999999407,1,0,3.380999999999712,3.450714285714376,24.88727378,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
126,6.652,6.652,6.703879878722206,6.748861539086427,6.468,1,6.5440000000000005,322326.1,6.75127999999996,0,0,6.669599999999735,6.691714285714367,23.99092651,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
127,12.612,12.642,11.986277127132457,11.759578085199951,12.28,1,12.317,341132.9,11.652199999999985,1,0,12.323199999999757,12.095142857142903,24.8619022,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
128,8.923,8.963,9.158649585822316,9.27154884231196,8.761,1,8.882,321644.9,9.268679999999977,0,0,9.077999999999752,9.136714285714325,25.72177213,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
129,55.76,55.83,55.91693474677194,57.481230414175656,53.28,0,54.55,191600.091,57.673200000001486,0,0,55.54999999999848,55.551428571431856,24.2659375,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
130,2.244,2.244,2.2134279131742693,2.2626283579265927,1.838,1,1.93,1458201.5,2.2828399999999225,0,0,2.180799999999656,2.204428571428685,26.19804004,first_buy,go_long,do_nothing,do_nothing,do_nothing,long-exit-profit,go_long
131,0.06936,0.06962,0.0690840563106864,0.0701594453031051,0.06561,1,0.06715,11855482.0,0.070009600000002,0,0,0.0686019999999947,0.0687000000000025,25.16044504,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
132,5.229,5.238,5.143515859641252,5.0447211841023885,5.142,1,5.161,2480624.0,5.059560000000031,0,0,5.170999999999975,5.1627142857142525,22.50791696,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
133,3.95,3.98,4.041532564087398,4.162128490944899,3.542,1,3.565,4059825.0,4.21504000000002,0,0,3.888799999999923,3.9494285714285553,25.43007173,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
134,0.37409,0.37799,0.3641340041219559,0.360973836525027,0.369,0,0.37601,6305268.0,0.3594412000000009,0,0,0.3705039999999984,0.3658457142857134,25.9714971,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
135,0.31413,0.31414,0.3193331495012273,0.3298562462994534,0.26,1,0.2689,31232958.0,0.331844000000001,0,0,0.3105039999999985,0.3178457142857142,24.63266808,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
136,0.24718,0.2495,0.2340850788672796,0.2287714502891076,0.24193,0,0.24414,12935967.0,0.226785200000001,1,0,0.2407039999999981,0.2370371428571427,54.49145637,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
137,0.17319,0.17347,0.1702192503225453,0.1678328655088586,0.17148,1,0.17267,2060329.0,0.1670192000000011,0,0,0.1719019999999976,0.1712871428571427,25.63264722,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
138,0.12513,0.12939,0.132147964369421,0.1372361479540563,0.12192,1,0.12264,3364714.0,0.1394776000000007,0,0,0.1278519999999981,0.1300614285714277,24.13432412,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
139,0.14143,0.14299,0.152169498842509,0.1619633375494488,0.13817,0,0.14238,2543764.0,0.161814400000001,1,0,0.1436859999999983,0.1472128571428563,25.65286272,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
140,4.382,4.391,4.419503491510556,4.512689452528743,4.272,0,4.333,1619256.0,4.550640000000027,0,0,4.377399999999976,4.373428571428546,23.97323373,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
141,0.1819,0.21616,0.2522441247244511,0.2847621108369023,0.13425,1,0.15111,4128237.0,0.297101200000001,0,0,0.225235999999998,0.241031428571428,29.1298194,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
142,0.957,0.9594,0.9820791405147096,0.9891212135280754,0.9285,1,0.9372,20378634.0,0.9942600000000268,0,0,0.9745399999999812,0.9825571428571224,24.09244993,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
143,1.1379,1.1395,1.0143715255746697,0.9487375018050092,1.1105,0,1.1208,36742147.0,0.9341560000000264,0,0,1.0674599999999803,1.049114285714266,23.97775929,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
144,0.7572,0.7685000000000001,0.7437792529384555,0.73496312933452,0.7539,0,0.7608,3327753.0,0.7352880000000266,0,0,0.7503799999999756,0.7459142857142659,30.0361566,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
145,0.5788,0.5801000000000001,0.5934107905893029,0.6027634267112533,0.5022,1,0.5401,18468518.0,0.6086520000000258,0,0,0.5840599999999746,0.5909857142856938,24.63397414,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
146,1.539,1.552,1.4900201841360483,1.475938520875784,1.513,0,1.527,7431004.0,1.4646800000000142,1,0,1.5089999999999753,1.499142857142824,24.48637596,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
147,1.098,1.098,1.1085582916351389,1.1197694922810555,1.074,1,1.085,9022869.0,1.1220400000000113,0,0,1.1001999999999748,1.1035714285713965,24.490505,first_buy,go_long,go_short,go_short,go_short,long-exit-profit,go_long
148,0.32142,0.32385,0.3297419539148786,0.3408753586857527,0.25765,1,0.28801,18003714.0,0.3454687999999999,0,0,0.323003999999997,0.3274942857142857,24.30283936,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
149,62.76,62.79,62.84794530494581,62.92215987263822,62.39,1,62.46,32046.986,62.92560000000116,0,0,62.816000000001154,62.85571428571633,24.28869874,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
150,2.023,2.083,2.0651254289751404,2.097482905982906,2.02,0,2.079,188945.4,2.0948,0,0,2.0494000000000008,2.048857142857144,25.75561729,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
151,263.336,264.788,260.35416379300017,258.75351799881696,261.317,0,263.934,56249.5,258.43379999999985,0,0,261.211400000001,260.4545714285727,23.305792,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
152,2.008,2.038,2.111255564800824,2.2032846518383904,1.732,1,1.759,2259842.5,2.2356800000000083,0,0,2.004000000000011,2.04657142857144,25.03829257,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
153,55.84,57.82,65.70070558495902,71.75181546094012,38.97,1,45.56,122681.4,73.80680000000002,0,0,60.92800000000013,62.80285714285746,23.44758676,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
154,9.686,9.7,10.21312506851362,10.558930753444947,7.888,1,8.368,7723356.6,10.607759999999836,0,0,9.93180000000007,10.108000000000349,24.61914753,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
155,3.5540000000000003,3.834,3.360600062753973,3.305806678051878,3.501,0,3.716,7335434.4,3.2769600000000008,0,0,3.4186000000000343,3.373142857142866,25.30953437,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
156,5.267,5.386,5.021582666488102,4.910433996486924,5.164,1,5.193,3834783.2,4.848279999999998,0,0,5.185000000000015,5.099571428571452,25.79696449,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
157,15.162,15.167,15.616983477211823,15.885570914989524,14.616,1,14.802,1745505.1,15.903719999999858,0,0,15.405200000000187,15.594714285714645,24.36019163,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
158,7.17,7.25,6.914077874209888,6.816088852989774,7.144,0,7.206,859425.3,6.779039999999989,1,0,7.037400000000036,6.948857142857158,25.81565358,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
159,9.66,9.867,9.286019652729658,9.111484026784936,9.529,0,9.733,2587406.0,9.049559999999978,0,0,9.422600000000022,9.341857142857188,24.67002228,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
160,13.321,13.465,12.957497318926412,12.692660114220798,13.171,1,13.222,596098.7,12.622399999999972,1,0,13.183200000000031,13.134714285714406,23.95146944,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
161,16.23,16.46,16.943415841524622,17.589422066461637,16.08,0,16.38,22007.7,17.76440000000009,0,0,16.562000000000097,16.6371428571429,24.21400739,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
162,18.524,18.554,18.229812582769743,17.87307582065091,18.258,1,18.436,184540.1,17.91583999999998,0,0,18.38940000000009,18.366857142857217,24.35118729,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
163,29.272,29.394,28.797876272261984,28.47505206496544,29.052,0,29.375,693803.6,28.292440000000035,0,0,29.05800000000004,28.996857142857326,23.82109007,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
164,20.729,20.786,20.345397790955403,19.993593491155824,20.582,1,20.742,710821.8,19.947280000000003,0,0,20.55279999999993,20.524000000000207,24.02891459,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
165,14.919,14.954,14.185025900232016,13.865865416693012,14.657,0,14.734,898534.8,13.719319999999993,0,0,14.529199999999925,14.346428571428802,24.25921844,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
166,26.112,26.48,24.928704305647287,24.31616814629833,25.7,0,26.227,740978.8,24.14811999999997,0,0,25.473400000000087,25.131285714285724,24.31550245,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
167,10.548,10.619,10.617624440465564,10.704652470813736,10.379,1,10.447,828797.0,10.645719999999988,1,0,10.561999999999944,10.595142857143106,25.81016673,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
168,19.65,19.71,20.253825046101085,20.749957305611712,18.74,1,18.99,61694.7,20.89320000000002,0,0,19.859999999999992,20.077142857142885,24.1633003,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
169,20.122,20.4,19.205389322062867,18.681610328191248,19.701,0,20.377,734178.3,18.52704000000001,0,0,19.690999999999885,19.466000000000207,24.14184538,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
170,15.236,15.493,16.397087194357358,17.387837997785805,13.611,1,14.139,4547204.6,17.47728000000001,0,0,15.75739999999989,16.20357142857163,25.58906081,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
171,39.69,39.94,39.183984002525406,38.82557374920067,39.57,0,39.61,15956.6,38.79080000000003,0,0,39.35200000000045,39.25142857142858,23.63704731,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
172,27.76,28.75,28.29402027692967,28.85458152327151,27.11,0,28.28,70066.3,29.07840000000004,0,0,27.816000000000507,27.8714285714286,23.67951053,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
173,17.01,17.07,17.35021568806185,17.61658864576216,14.363,1,15.873,1358268.1,17.856200000000097,0,0,17.07000000000032,17.24899999999985,24.05946724,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
174,34.272,34.388,34.348340803447705,34.28679991177291,33.883,1,34.261,5944.1,34.27267999999999,0,0,34.38219999999996,34.33671428571433,23.95745811,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
175,48.573,48.722,47.35208672653625,46.84670979798855,48.329,0,48.361,4958.0,46.89800000000008,0,0,47.87540000000002,47.3012857142857,23.06725971,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
176,52.61,53.29,50.99996973056485,50.10068766152365,52.34,0,52.68,7837.5,49.772400000000026,0,0,51.83200000000022,51.46571428571466,26.60768712,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
177,40.77,41.3,42.175961732663616,44.03469025492232,37.57,1,37.63,33331.1,43.973600000000026,0,0,41.48000000000026,42.02000000000033,24.01389828,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
178,68.34,68.706,65.10343008047593,63.21219675530509,67.771,0,68.221,16529.4,63.07784000000002,0,0,66.75579999999992,65.55557142857137,22.6251041,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
179,103.219,103.602,100.23192451476828,99.39721964075534,102.2,0,102.933,16764.5,99.81184000000022,0,0,100.74640000000002,100.12171428571452,20.2941549,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
180,36.508,37.165,34.28852535158575,33.74808201056546,36.25,0,36.398,529996.0,33.629880000000064,0,0,34.84200000000036,34.40857142857215,24.70873624,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
181,8.88,8.92,9.016319511715338,9.02283495419974,8.81,1,8.89,20971.2,9.03360000000019,0,0,8.97600000000016,9.018571428571494,31.93150429,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
182,5.784,5.817,5.8873958997237485,5.94691867164259,5.6850000000000005,1,5.817,2096702.8,5.961479999999809,0,0,5.86620000000006,5.87942857142894,24.63237607,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
183,2.498,2.542,2.362261465465783,2.324532268085788,2.466,0,2.532,4004360.0,2.301040000000003,0,0,2.404000000000029,2.363000000000009,24.49941631,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
184,11.59,11.6,11.413808499533827,11.318253797010268,11.56,0,11.59,43978.1,11.363200000000086,0,0,11.460000000000353,11.410000000000652,23.73683387,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
185,26.692,27.081,26.3638471678112,26.089858643113352,26.622,0,26.913,398278.2,26.050600000000045,0,0,26.54040000000036,26.46214285714354,23.4574948,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
186,109.651,110.321,106.44472043389052,104.52503403050702,108.529,0,110.189,359240.0,104.14004000000004,0,0,107.51640000000052,106.743714285715,33.54923181,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
187,167.359,185.8,143.97610263817495,142.96988840824804,128.551,1,133.397,1935798.3,142.88039999999987,1,0,145.25040000000095,144.48757142857227,21.1113312,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
188,179.09,180.21,221.1816834848659,242.08936258146983,138.62,1,157.0,213374.312,250.47560000000067,0,0,202.74599999999933,213.91428571428733,24.83872946,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
189,186.385,188.173,181.58375387690256,180.42871900218717,185.7,0,187.769,50716.4,180.4987999999998,0,0,183.6222000000009,181.4212857142868,22.5347685,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
190,83.152,83.318,80.69553029159286,79.2886273567275,80.55,1,81.281,879949.9,79.30983999999998,1,0,81.63960000000048,81.27400000000073,22.41495001,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
191,21.998,23.785,21.197659842478,20.429524282738107,21.996,0,22.963,1922991.6,20.20728000000008,1,0,21.86500000000033,21.45700000000067,23.60246382,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
192,16.096,16.3,15.613378924524518,15.393391938227705,15.93,0,16.028,227510.5,15.30812000000009,0,0,15.801800000000345,15.770571428572108,24.08664153,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
193,8.171,8.177,7.911305119735975,7.763815982612277,8.068,0,8.148,2258502.5,7.721959999999771,0,0,8.04340000000002,7.993428571428988,24.12826356,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
194,154.991,157.715,169.29595961666507,212.78121192257876,121.279,1,130.393,1007937.0,199.0534799999997,0,0,152.32140000000132,155.08571428571594,33.6894564,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
195,9.87,9.87,9.77821637434261,10.0739871906458,7.34,1,8.24,316093.5,10.190800000000092,0,0,9.566000000000365,9.704285714286314,24.4024218,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
196,58.275,59.192,60.826405085599234,62.211237501360905,54.187,1,57.18,239592.8,62.74247999999975,0,0,59.36400000000223,60.108000000001255,24.55461445,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
197,114.12,114.64,117.32308791591694,120.76773698678493,111.06,1,112.47,224215.942,122.0428000000011,0,0,114.99600000000028,116.32428571428716,24.4786586,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
198,143.05,145.4,145.95191884616278,151.4988566154699,130.65,1,131.12,266637.383,151.37880000000064,0,0,143.7559999999998,145.5842857142873,24.09432064,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
199,33.54,33.55,32.348113360636695,31.564998885960765,31.659,1,32.765,2978160.5,31.40680000000005,0,0,32.98960000000035,32.849714285714974,25.3643509,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
200,82.016,85.38,76.72678918071202,74.1911200378668,81.648,0,84.503,693925.0,73.05847999999973,0,0,79.46120000000226,77.63314285714435,25.67984219,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
201,28.56,29.6,27.44170672098716,26.66330703121908,28.22,0,29.19,788143.5,26.543200000000184,0,0,27.99000000000018,27.71285714285724,24.88017134,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
202,265.98,268.76,263.30910430175385,259.1616155535536,265.9,1,267.62,93352.881,257.3352000000002,0,0,265.6920000000003,265.2885714285723,24.2213086,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
203,158.58,159.13,155.60134963876334,153.80174007083502,156.16,0,156.56,97896.751,153.62200000000112,1,0,156.62800000000053,156.10142857143003,24.67962188,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
204,64.381,64.45,54.25248239551513,52.95137265768059,59.253,0,59.351,1445364.7,52.49763999999999,0,0,55.3242000000004,54.05657142857217,24.12739057,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
205,175.33,176.52,175.68335421845438,174.7081985163344,173.66,1,176.26,36661.848,174.26240000000013,0,0,175.51600000000025,175.76714285714294,24.11105452,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
206,19.77,19.89,18.75982592735291,18.270509490221844,19.62,0,19.82,86970.9,18.079200000000164,0,0,19.226000000000177,18.94571428571438,25.86035581,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
207,53.365,53.511,54.59412000590948,55.83654974750484,43.14,1,49.195,441965.5,56.23503999999961,0,0,53.613200000003225,54.28914285714412,24.68017714,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
208,15.9,15.93,15.757831942383762,16.007873942653113,12.66,1,14.15,543765.6,16.042400000000075,0,0,15.582000000000225,15.728571428571952,24.03488407,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
209,5.956,6.003,5.816934099261068,5.747648279832544,5.914,0,5.982,2044390.6,5.761199999999701,0,0,5.858000000000258,5.825714285714617,25.68977406,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
210,4.473,4.489,4.5879041310411175,4.664635706694716,3.915,1,4.193,8664898.8,4.708759999999713,0,0,4.515000000000228,4.566714285714625,24.74767406,first_buy,go_long,go_long,go_short,go_short,long-exit-profit,go_long
211,47.981,48.75,46.016495772784005,45.20566118504092,47.501,0,48.15,1181330.2,44.68464000000004,0,0,46.83940000000036,46.38600000000071,30.02167796,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
212,26.121,27.468,27.279840714942925,28.972922081658897,25.524,0,27.204,1363065.2,28.850960000000068,0,0,26.640000000000384,26.824000000000723,24.22233781,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
213,69.94,71.894,63.03184174016018,60.44828964712021,68.36,0,70.23,363392.4,59.310639999999566,1,0,66.56040000000345,63.97242857142971,22.34549913,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
214,13.54,14.62,11.774298249176251,11.327738114362488,13.04,0,13.73,2087734.4,11.21800000000018,0,0,12.094000000000165,11.767142857142904,26.15057818,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
215,0.2217,0.2529,0.2170912635521141,0.2128364106795757,0.2205,0,0.2491,109045653.0,0.2109680000000037,0,0,0.2199999999999852,0.2168714285714501,24.13353624,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
216,0.2109,0.2144,0.2086373968456499,0.207299934337937,0.2097,0,0.213,6642335.0,0.2068560000000046,0,0,0.2093999999999856,0.2088142857143069,24.12813168,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
217,4.0939,4.6035,4.641993312296743,5.199198717948717,3.7,0,4.6,39395.0,5.207255999999998,0,0,4.16654,4.428285714285713,24.35641948,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
218,0.3118,0.3252,0.3105103490335916,0.3062879579383719,0.3117,0,0.3232,16045554.0,0.3072920000000055,0,0,0.3119599999999846,0.311357142857165,25.25778323,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
219,0.4648,0.4682,0.4772327245493826,0.483062328388872,0.4589,1,0.4622,2678631.0,0.4833440000000057,0,0,0.4725599999999838,0.4761571428571646,24.403813,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
220,0.7734000000000001,0.7767000000000001,0.7944250233677307,0.8035450938826567,0.766,1,0.7675000000000001,1229428.0,0.8047120000000058,0,0,0.7862199999999862,0.7923714285714519,24.10491076,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
221,1.2998,1.354,1.252045084099597,1.209079335204711,1.2828,1,1.2882,25032522.0,1.1972920000000062,0,0,1.273099999999986,1.2643428571428827,24.33447733,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
222,1.3652,1.3845,1.502978109101268,1.5929054201716093,1.045,1,1.1267,5081530.0,1.6279040000000038,0,0,1.425339999999982,1.4800285714285877,24.09896036,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
223,1.8959,2.2466,2.37214815319515,2.5244815752070418,1.8835,1,2.1057,2556724.0,2.572264000000008,0,0,2.185879999999964,2.314614285714294,25.15872977,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
224,3.1117,3.2076,3.104078852820548,3.08167783303382,3.1004,0,3.1837,3868090.0,3.0866440000000077,0,0,3.121419999999965,3.113585714285719,25.92894831,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
225,3.6586,3.8358,3.4326360115427623,3.358254504344324,3.5417,0,3.7921,487968.0,3.364911999999997,0,0,3.5046799999999907,3.428828571428572,24.30488019,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
226,0.195,0.2014,0.2170874764089162,0.2243385218360037,0.1818,1,0.2008,4507131.0,0.2274240000000049,0,0,0.2082399999999854,0.2115714285714502,24.37321022,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
227,0.4719,0.5036,0.4729783167910315,0.4703054161305494,0.4696,0,0.4919,14643143.0,0.4702200000000074,0,0,0.474599999999986,0.4729857142857341,24.22058675,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
228,0.6242,0.6696000000000001,0.6015716500511219,0.5778578048708868,0.6235,0,0.6539,71144038.0,0.5728200000000055,0,0,0.617399999999986,0.6100714285714489,24.08244362,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
229,0.5813,0.5823,0.5891953376246801,0.5933726018435131,0.5755,1,0.5799000000000001,1472737.7,0.5945479999999995,0,0,0.5861399999999923,0.5879714285714189,24.21730298,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
230,0.9632,0.9818,1.00597910697317,1.0267146289546465,0.9626,1,0.972,1767982.1,1.0298880000000012,0,0,0.9920799999999932,1.0031428571428478,24.30728155,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
231,0.3541,0.37,0.3492114429139051,0.3432824966096027,0.354,0,0.3666,19726468.0,0.3424880000000069,0,0,0.3547799999999869,0.350842857142877,24.23502163,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
232,1.7923,1.8832,1.7711772382299111,1.728456958461621,1.7726000000000002,0,1.8614,10871356.6,1.718827999999999,0,0,1.7881799999999966,1.7764999999999895,24.46001092,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
233,0.3569,0.3603,0.3549785342820087,0.3534253289046305,0.3553,1,0.358,1447957.1,0.3529560000000002,0,0,0.3571599999999902,0.3559857142857018,25.22618138,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
234,0.213,0.2228,0.2341138169197461,0.2404776236153523,0.2025,1,0.2219,6388325.8,0.242792,0,0,0.2268999999999882,0.2297428571428434,26.46214943,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
235,0.4393,0.4474,0.4316262640951503,0.4188239824022189,0.4371,1,0.4401,16343112.0,0.4185600000000066,0,0,0.4373599999999848,0.4359000000000197,25.17205112,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
236,1.4004,1.5803,1.424055081883561,1.4198790147062268,1.3919,0,1.5428000000000002,27694028.2,1.4122399999999942,0,0,1.434179999999996,1.4235714285714154,24.59034895,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
237,1.3718,1.4261,1.295460348327492,1.3204258965026363,1.3585,0,1.409,3220975.7,1.2531719999999995,0,0,1.324759999999992,1.3198285714285625,24.29614372,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
238,2.5864000000000003,2.6864,2.525775809945196,2.469988716248558,2.5863,0,2.6459,3197568.3,2.4658960000000016,0,0,2.565220000000005,2.5483999999999933,24.40155736,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
239,1.2205,1.2513,1.1962601957368213,1.179754007841136,1.216,0,1.2507,1424128.6,1.1697480000000011,0,0,1.2078999999999922,1.2023571428571305,24.51457904,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
240,0.3817,0.3958,0.3730566155059509,0.3668662914563805,0.381,0,0.392,13419588.2,0.3654319999999995,0,0,0.3760399999999889,0.3738999999999821,24.88701573,second_buy,do_nothing,go_long,do_nothing,do_nothing,short-exit-profit,go_short
