,pair,open_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),imit-enter-short (entry),sma-05 (entry),sma-07 (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),profit_abs,enter_reason,exit_reason,action,nlp-exit-short (entry),grads-ratio (entry)
0,XMR/USDT:USDT,2024-06-03 15:30:00+00:00,153.62,153.67,155.005469417755,155.50479104181915,152.79,1,153.14,1162.03,156.2768000000001,0,0,go_short,154.07600000000133,154.5457142857133,go_short,go_short,go_short,33.15718792,first_buy,force_exit,go_short,go_short,-0.8002554278416398
1,FOXY/USDT:USDT,2024-06-06 19:15:00+00:00,0.02977,0.030285,0.0277539735300723,0.0269431216135581,0.0294,0,0.0299949999999999,94948460.0,0.0266566799999999,0,0,go_short,0.0287339999999999,0.0279504285714285,go_short,go_long,go_short,43.58117599,second_buy,force_exit,go_short,go_short,1.2604735883424516
2,BAND/USDT:USDT,2024-06-07 18:15:00+00:00,1.709,1.712,1.7080957350108004,1.737997103866911,1.479,1,1.487,642686.1,1.7522799999999978,1,0,go_short,1.6812000000000205,1.702142857142863,go_short,go_short,go_short,-3.975862,first_buy,force_exit,do_nothing,go_short,-0.0555555555555493
3,GAS/USDT:USDT,2024-06-07 18:15:00+00:00,4.896,4.901,4.848310415056703,4.937475286416517,4.079,1,4.121,538496.0,4.979119999999995,0,0,go_short,4.780999999999992,4.84242857142859,go_short,go_short,go_short,10.7921772,first_buy,force_exit,go_short,go_short,-1.0399999999999547
4,BAL/USDT:USDT,2024-06-03 21:15:00+00:00,3.987,3.987,3.996126189615584,4.009078719519722,3.963,1,3.968,5868.88,4.006520000000003,0,0,go_short,3.989399999999982,3.993285714285717,go_short,go_short,go_short,-20.87891045,first_buy,force_exit,do_nothing,go_short,-0.4727272727272504
5,BAKE/USDT:USDT,2024-05-23 00:15:00+00:00,0.3284,0.3417,0.3255053836046508,0.3200886340884026,0.3242,0,0.3361,2649658.9,0.3177959999999998,0,0,go_short,0.3311599999999986,0.3282285714285702,go_short,go_short,go_short,17.15635056,second_buy,force_exit,go_short,go_short,2.945533769063206
6,GMX/USDT:USDT,2024-05-30 16:30:00+00:00,35.95,38.05,35.27499995178517,35.067050541016684,35.645,0,36.38,61315.73,35.13640000000002,0,0,go_short,35.320000000000185,35.18857142857146,go_short,go_short,go_short,-5.76109374,second_buy,force_exit,do_nothing,go_short,0.8066378066378059
7,GNO/USDT:USDT,2024-05-14 18:45:00+00:00,271.25,271.64,270.7895819900512,273.02,269.69,0,270.27,70.195,272.6756,0,0,go_short,270.25999999999993,270.1471428571429,go_short,go_short,go_short,65.29400317,first_buy,force_exit,go_short,go_short,-0.6466826538768946
8,GODS/USDT:USDT,2024-06-03 14:45:00+00:00,0.2461,0.2461,0.2471274173529787,0.2473214692668688,0.2422,1,0.2435,62612.0,0.2475760000000003,0,0,go_short,0.2471400000000033,0.2475999999999991,go_short,go_short,go_short,-27.67041363,first_buy,force_exit,do_nothing,go_short,-1.3090277777777932
9,BADGER/USDT:USDT,2024-06-06 20:15:00+00:00,4.8,4.803,4.849576667016863,4.880402946307335,4.734,1,4.791,15296.7,4.892519999999988,0,0,go_short,4.819800000000031,4.837285714285765,go_short,go_short,go_short,-30.27314712,first_buy,force_exit,do_nothing,go_short,-1.8571428571428656
10,AXS/USDT:USDT,2024-06-01 21:30:00+00:00,8.042,8.286,7.908249370623559,7.8092549858074864,8.042,0,8.143,202127.4,7.7945599999999855,1,0,go_short,7.994199999999981,7.95014285714289,go_short,go_short,go_short,24.07333481,second_buy,force_exit,go_short,go_short,0.5923261390887228
11,HIFI/USDT:USDT,2024-05-04 00:15:00+00:00,0.8212,0.8598,0.8257632967950197,0.8159164204376117,0.8205,0,0.8565,1366636.0,0.8158119999999986,0,0,go_short,0.8312399999999988,0.8288285714285742,go_short,go_short,go_short,38.01644181,second_buy,force_exit,go_short,go_short,0.4797979797979687
12,AXL/USDT:USDT,2024-05-29 02:45:00+00:00,1.03,1.0471,1.0229606556370867,1.0126962583629269,1.0295,0,1.0439,154392.0,1.0121119999999977,0,0,go_short,1.0302200000000084,1.0261285714285715,go_short,go_short,go_short,48.03028676,second_buy,force_exit,go_short,go_short,1.0241157556270073
13,INJ/USDT:USDT,2024-05-20 15:15:00+00:00,25.761,26.18,25.662266342383045,25.49233808092896,25.718,0,26.162,92084.3,25.558240000000158,0,0,go_short,25.807399999999927,25.7237142857144,go_short,go_short,go_short,-24.55453308,second_buy,force_exit,do_nothing,go_short,1.3170848267622566
14,AVAX/USDT:USDT,2024-06-07 18:15:00+00:00,35.105,35.175,35.161211135106896,35.71447020056324,30.73,1,31.225,1840674.2,36.04819999999998,0,0,go_short,34.64100000000004,35.03500000000032,go_short,go_short,go_short,6.22915986,first_buy,force_exit,go_short,go_short,-0.3490740740740637
15,BB/USDT:USDT,2024-06-06 00:15:00+00:00,0.852,0.88,0.8463651941054202,0.8352478789882967,0.8473,0,0.8656,3820010.0,0.8388760000000002,0,0,go_short,0.8507199999999993,0.848128571428571,go_short,go_short,go_short,65.12439403,second_buy,force_exit,go_short,go_short,0.2087029995775092
16,AUCTION/USDT:USDT,2024-05-29 09:30:00+00:00,17.999,28.12,19.48583835750775,18.73217845555208,17.968,0,27.586,795290.2,18.4222,0,0,go_short,19.916399999999918,19.318857142857198,go_short,go_short,go_short,50.37325085,second_buy,force_exit,go_short,go_short,4.783751493429111
17,LINK/USDT:USDT,2024-05-30 06:30:00+00:00,18.567,18.609,18.678973922699907,18.70700726276358,18.387,1,18.512,123858.9,18.749520000000064,0,0,go_short,18.630999999999908,18.65900000000005,go_short,go_short,go_short,-30.45125419,first_buy,force_exit,do_nothing,go_short,-4.595959595959194
18,ATOM/USDT:USDT,2024-04-15 06:30:00+00:00,8.46,8.607,8.352145304812053,8.296353954091535,8.451,0,8.6,98986.1,8.26403999999996,0,0,go_short,8.422799999999965,8.371142857142836,go_short,go_short,go_short,22.36717789,second_buy,force_exit,go_short,go_short,0.1877777777777736
19,ASTR/USDT:USDT,2024-06-05 02:15:00+00:00,0.09883,0.1011,0.0964863738817882,0.0948635529849197,0.0986649999999999,0,0.09903,5426384.0,0.0943275999999996,0,0,go_short,0.0982279999999994,0.0974892857142853,go_short,go_short,go_short,25.83331458,second_buy,force_exit,go_short,go_short,0.9521024784182572
20,MANA/USDT:USDT,2024-04-14 22:30:00+00:00,0.4396,0.4438,0.4307865114578326,0.430149590445639,0.438,0,0.4432,208844.6,0.430503999999998,0,0,go_short,0.4303000000000002,0.4288428571428611,go_short,go_short,go_short,17.82526229,second_buy,force_exit,go_short,go_short,0.6091030789826093
21,ARPA/USDT:USDT,2024-06-07 18:15:00+00:00,0.07382,0.07396,0.0735923585757828,0.074831357601812,0.06306,1,0.06394,29511530.0,0.0753771999999997,0,0,go_short,0.072538,0.0734799999999999,go_short,go_short,go_short,-5.62585075,first_buy,force_exit,do_nothing,go_short,-0.286975717439289
22,MKR/USDT:USDT,2024-06-01 00:00:00+00:00,2736.2,2739.4,2738.309135982403,2746.5545695426104,2642.0,1,2708.4,348.084,2750.1160000000023,0,0,go_short,2729.25999999999,2734.0428571428592,go_short,go_short,go_short,-24.14253063,first_buy,force_exit,do_nothing,go_short,-3.10869565217296
23,MON/USDT:USDT,2024-05-30 16:45:00+00:00,0.38797,0.39625,0.3935183480343184,0.3876540598290598,0.38332,0,0.3907,347425.0,0.3901652,0,0,go_short,0.387468,0.3920242857142856,go_short,go_short,go_short,45.74090895,second_buy,force_exit,go_short,go_short,1.5867802108677942
24,ARKM/USDT:USDT,2024-06-05 00:15:00+00:00,2.6979,2.7546,2.6819501417917158,2.655751541027987,2.6979,0,2.7458,135040.0,2.6579760000000063,0,0,go_short,2.698720000000005,2.691271428571458,go_short,go_short,go_short,45.27128142,second_buy,force_exit,go_short,go_short,0.2172096908938885
25,OG/USDT:USDT,2024-05-29 16:15:00+00:00,4.723,5.207,4.62980060788772,4.574721030129314,4.6545000000000005,0,5.0228,167292.1,4.557759999999991,0,0,go_short,4.677599999999982,4.631528571428605,go_short,go_short,go_short,30.19188509,second_buy,force_exit,go_short,go_short,0.752115526122138
26,ONDO/USDT:USDT,2024-06-06 06:30:00+00:00,1.3652,1.3657,1.376834516595676,1.3821453025236845,1.341,1,1.3509,2373320.0,1.3850680000000002,1,0,go_short,1.3714400000000035,1.3755000000000006,go_short,go_short,go_short,-24.03606887,first_buy,force_exit,do_nothing,go_short,-1.9113355780022248
27,ARK/USDT:USDT,2024-06-09 14:15:00+00:00,0.8983000000000001,0.9194,0.8690569495804739,0.8503036357747246,0.8875000000000001,0,0.89,1789571.0,0.853776,1,0,go_short,0.8818199999999956,0.8759285714285684,go_short,go_short,go_short,18.12413673,second_buy,force_exit,go_short,go_short,1.0702811244979935
28,ORBS/USDT:USDT,2024-05-23 20:15:00+00:00,0.03379,0.03379,0.0337929951924379,0.0340616526673724,0.03279,1,0.03312,14577090.0,0.0340348000000001,1,0,go_short,0.0337139999999997,0.0337371428571427,go_short,go_short,go_short,-29.85046764,first_buy,force_exit,do_nothing,go_short,-0.1083333333333161
29,ARB/USDT:USDT,2024-06-07 18:15:00+00:00,1.0592,1.0621,1.0582983249423483,1.0766189208911798,0.8653000000000001,1,0.9135,53298136.5,1.0850799999999985,1,0,go_short,1.043379999999995,1.0565714285714496,go_short,go_short,go_short,9.97608657,first_buy,force_exit,go_short,go_short,-0.7455197132616204
30,ORCA/USDT:USDT,2024-06-08 10:30:00+00:00,2.225,2.229,2.243588084444982,2.2609338192509068,2.216,1,2.221,4463.9,2.263840000000007,0,0,go_short,2.230200000000008,2.2342857142857118,go_short,go_short,go_short,-5.4372307,first_buy,force_exit,do_nothing,go_short,-0.4396135265700434
31,JOE/USDT:USDT,2024-06-07 18:15:00+00:00,0.4606,0.4613,0.4582014012362956,0.467114234572427,0.37775,1,0.38925,3704577.0,0.4709499999999995,0,0,go_short,0.4505800000000052,0.4566214285714274,go_short,go_short,go_short,5.1710642,first_buy,force_exit,go_short,go_short,-0.3611111111110948
32,BCH/USDT:USDT,2024-05-28 03:45:00+00:00,471.95,472.15,477.2520448277153,482.37522050939657,464.6,1,465.4,9475.12,484.1180000000015,0,0,go_short,473.0899999999996,474.5071428571405,go_short,go_short,go_short,0.80568691,first_buy,force_exit,go_short,go_short,-0.0386215092097441
33,FLOW/USDT:USDT,2024-06-07 18:15:00+00:00,0.905,0.906,0.9014510155493124,0.9154562704131228,0.7774000000000001,1,0.7901,2906618.2,0.9237400000000018,0,0,go_short,0.8891400000000009,0.8991428571428511,go_short,go_short,go_short,-2.33628423,first_buy,force_exit,do_nothing,go_short,-0.8038647342994935
34,BEAM/USDT:USDT,2024-05-31 06:30:00+00:00,0.02636,0.037445,0.0277090275595794,0.0269718951748486,0.026352,0,0.035911,191226400.0,0.0265374799999999,0,0,go_short,0.0281713999999999,0.0276252857142857,go_short,go_long,go_short,75.03416266,second_buy,force_exit,go_short,go_short,0.4771593855974363
35,CRO/USDT:USDT,2024-05-29 16:15:00+00:00,0.1172,0.11725,0.1173652632933111,0.1176651035914522,0.11634,1,0.11642,444449.0,0.1176999999999994,0,0,go_short,0.1171540000000005,0.1172585714285722,go_short,go_short,go_short,-18.15047961,first_buy,force_exit,do_nothing,go_short,-4.688109161793226
36,CVC/USDT:USDT,2024-04-14 08:45:00+00:00,0.16931,0.17163,0.1638843547550593,0.1596564972599891,0.16756,1,0.16788,1077883.0,0.1570627999999999,0,0,go_short,0.1672139999999997,0.1661471428571419,go_short,go_short,go_short,28.44514293,second_buy,force_exit,go_short,go_short,2.0809233891425647
37,CORE/USDT:USDT,2024-06-05 13:45:00+00:00,1.9577,1.9619,1.9868759697664429,2.007765642252261,1.9433,1,1.957,148120.5,2.017835999999999,0,0,go_short,1.9722000000000075,1.978257142857155,go_short,go_short,go_short,-29.58394682,first_buy,force_exit,do_nothing,go_short,-0.2888888888887948
38,CVX/USDT:USDT,2024-05-25 15:15:00+00:00,2.844,2.906,2.8399246388277537,2.832045938903607,2.841,0,2.859,19965.95,2.8320799999999964,0,0,go_short,2.841000000000057,2.8417142857142843,go_short,go_short,go_short,43.7728025,second_buy,force_exit,go_short,go_short,0.935709294199862
39,COMP/USDT:USDT,2024-05-25 03:30:00+00:00,63.77,64.99,62.4760605085361,61.558675362151,63.74,0,64.63,5643.85,61.24599999999993,0,0,go_short,63.32999999999968,62.81000000000045,go_short,go_short,go_short,37.13158902,second_buy,force_exit,go_short,go_short,0.1220657276995073
40,CFX/USDT:USDT,2024-05-20 22:45:00+00:00,0.2358,0.23775,0.233306427139329,0.2299319261128977,0.23567,1,0.23747,254093.0,0.2288276000000005,0,0,go_short,0.2354759999999961,0.2346214285714278,go_short,go_short,go_short,43.49782737,second_buy,force_exit,go_short,go_short,3.031903190319098
41,CYBER/USDT:USDT,2024-06-07 18:15:00+00:00,8.719,8.74,8.725170410706097,8.910217584919586,7.283,1,7.53,363515.1,8.989079999999948,0,0,go_short,8.557000000000007,8.689142857142842,go_short,go_short,go_short,9.77302341,first_buy,force_exit,go_short,go_short,-0.2537537537537391
42,DASH/USDT:USDT,2024-06-06 20:15:00+00:00,29.98,29.99,30.09475929085073,30.147495124232663,29.7,1,29.92,4382.32,30.17840000000008,0,0,go_short,30.041999999999984,30.088571428571505,go_short,go_short,go_short,-25.88531719,first_buy,force_exit,do_nothing,go_short,-1.5072463768115358
43,CETUS/USDT:USDT,2024-06-07 09:45:00+00:00,0.12269,0.12577,0.1208315828454865,0.1186248208065171,0.12266,0,0.1237,1293880.0,0.1182739999999996,0,0,go_short,0.1218260000000005,0.1217999999999999,go_short,go_short,go_short,43.41779387,second_buy,force_exit,go_short,go_short,0.1332052513608754
44,DEGEN/USDT:USDT,2024-05-29 08:15:00+00:00,0.02094,0.02105,0.0213673999842798,0.0217359681408007,0.02062,1,0.02065,35731730.0,0.0219171999999999,0,0,go_short,0.021016,0.0211457142857143,go_short,go_long,go_short,-41.03929042,first_buy,force_exit,do_nothing,go_short,-0.2822477650063899
45,DOT/USDT:USDT,2024-04-15 06:30:00+00:00,6.908,7.04,6.8284493662973045,6.779112349445048,6.902,0,7.037,159655.9,6.762200000000025,0,0,go_short,6.883799999999941,6.842285714285703,go_short,go_short,go_short,20.16132607,second_buy,force_exit,go_short,go_short,0.1260253542132648
46,CAKE/USDT:USDT,2024-05-21 07:30:00+00:00,2.885,2.957,2.8265885410551377,2.795370355435089,2.865,0,2.946,276452.4,2.7866000000000146,0,0,go_short,2.8498000000000143,2.835571428571438,go_short,go_short,go_short,25.32676442,second_buy,force_exit,go_short,go_short,1.8439716312057253
47,DYDX/USDT:USDT,2024-06-06 08:00:00+00:00,2.184,2.198,2.1497852202141945,2.1292357312186665,2.175,0,2.194,305546.1,2.122440000000005,0,0,go_short,2.1638000000000224,2.1552857142857187,go_short,go_short,go_short,32.70058293,second_buy,force_exit,go_short,go_short,0.3282828282828322
48,BTC/USDT:USDT,2024-05-06 08:30:00+00:00,64483.2,65494.0,64460.376736931576,64269.04044376156,64420.1,0,65364.9,9288.134,64157.932,0,0,go_short,64616.94000000002,64493.58571428573,go_short,go_short,go_short,-10.94271498,second_buy,force_exit,do_nothing,go_short,0.2028283759895292
49,BSW/USDT:USDT,2024-06-07 18:15:00+00:00,0.09203,0.09216,0.0928656468284972,0.0939012501563051,0.08545,1,0.08587,3643040.0,0.0944499999999994,1,0,go_short,0.0918640000000003,0.0926785714285717,go_short,go_short,go_short,-13.11912492,first_buy,force_exit,do_nothing,go_short,-0.6221122112211266
50,BSV/USDT:USDT,2024-06-07 18:15:00+00:00,61.66,61.74,61.48145412811457,62.613138883479614,52.21,1,53.67,43886.67,63.0571999999999,0,0,go_short,60.57400000000015,61.36857142857205,go_short,go_short,go_short,4.08259071,first_buy,force_exit,go_short,go_short,-0.0077658303464629
51,EDU/USDT:USDT,2024-06-07 18:15:00+00:00,0.8355,0.8381000000000001,0.8284454240979428,0.8447230443086629,0.6805,1,0.6882,4427501.9,0.8525360000000031,0,0,go_short,0.814420000000003,0.8264999999999978,go_short,go_short,go_short,0.87388578,first_buy,force_exit,go_short,go_short,-0.0728291316526542
52,FIL/USDT:USDT,2024-06-07 18:15:00+00:00,6.374,6.39,6.421854676464908,6.452284019128635,5.671,1,5.761,4082411.4,6.533639999999991,0,0,go_short,6.325999999999988,6.397142857142883,go_short,go_short,go_short,0.5168952,first_buy,force_exit,go_short,go_short,-0.6049382716049494
53,ETHW/USDT:USDT,2024-05-23 13:00:00+00:00,4.013,4.021,3.9328719708357216,3.919262880197415,3.747,1,3.861,224301.95,3.9258399999999978,1,0,go_short,3.9723999999999697,3.9421428571429096,go_short,go_short,go_short,-35.3892168,first_buy,force_exit,do_nothing,go_short,-0.7103825136612191
54,BICO/USDT:USDT,2024-06-09 00:15:00+00:00,0.5822,0.5915,0.5749617226364605,0.5693997073442053,0.5773,0,0.5901000000000001,399017.9,0.5697839999999983,0,0,go_short,0.580220000000002,0.5765714285714285,go_short,go_short,go_short,12.6456732,second_buy,force_exit,go_short,go_short,0.7172641749300793
55,ETHBTC/USDT:USDT,2024-06-07 17:15:00+00:00,0.0534469999999999,0.0535,0.053531999507127,0.0535280626780626,0.0534,0,0.0535,210770.0,0.05351892,0,0,go_short,0.0535213999999999,0.0535567142857142,go_short,go_short,go_short,3.89273213,second_buy,force_exit,go_short,go_short,3.9934640522878935
56,BIGTIME/USDT:USDT,2024-06-07 12:45:00+00:00,0.2099,0.2101,0.2102843529968126,0.2121073501474751,0.2016,1,0.2056,12174165.0,0.2126399999999996,0,0,go_short,0.2096000000000003,0.2096857142857136,go_short,go_short,go_short,-43.86180403,first_buy,force_exit,do_nothing,go_short,-0.3801169590643097
57,ETH/USDT:USDT,2024-06-06 19:45:00+00:00,3822.33,3822.33,3827.771987030362,3835.019766245081,3790.66,1,3804.36,30677.38,3836.773599999999,0,0,go_short,3823.407999999981,3826.292857142867,go_short,go_short,go_short,-7.44012365,first_buy,force_exit,do_nothing,go_short,-0.159810874704499
58,AR/USDT:USDT,2024-05-15 18:30:00+00:00,46.159,46.637,44.9216365145093,43.979316932060165,45.954,0,46.571,36341.6,44.05068000000011,0,0,go_short,45.63780000000007,45.30528571428546,go_short,go_short,go_short,46.07247439,second_buy,force_exit,go_short,go_short,0.7939133986927895
59,BLUR/USDT:USDT,2024-05-21 04:30:00+00:00,0.4064,0.4111,0.4027009216804616,0.3974853247848904,0.4063,0,0.4101,317621.0,0.3985119999999977,0,0,go_short,0.4060000000000022,0.4046142857142846,go_short,go_short,go_short,29.62882923,second_buy,force_exit,go_short,go_short,0.4105263157894643
60,BNB/USDT:USDT,2024-06-05 01:30:00+00:00,694.85,718.3,690.812730429483,682.4552715463514,694.5,0,713.25,18742.52,680.6600000000002,1,0,go_short,696.0500000000009,693.4000000000013,go_short,go_short,go_short,-25.59459285,first_buy,force_exit,do_nothing,go_short,-17.333333333334288
61,ENS/USDT:USDT,2024-06-01 23:00:00+00:00,28.838,29.621,28.32402740298437,27.896932708624547,28.824,0,28.847,87391.2,27.80364000000001,1,0,go_short,28.575199999999978,28.517285714285737,go_short,go_short,go_short,61.04142935,second_buy,force_exit,go_short,go_short,0.3192982456140451
62,BNX/USDT:USDT,2024-06-09 13:00:00+00:00,1.2429,1.2563,1.2362493467574325,1.223353347494439,1.2341,0,1.2529,250022.9,1.2250679999999998,0,0,go_short,1.2409800000000026,1.2402571428571478,go_short,go_short,go_short,9.45988229,second_buy,force_exit,go_short,go_short,2.3830523130133843
63,ENA/USDT:USDT,2024-05-21 00:45:00+00:00,0.8649,0.8811,0.8327072315221777,0.8096247822578307,0.8499,0,0.8532000000000001,7596094.0,0.8094359999999987,1,0,go_short,0.8462999999999952,0.8387428571428543,go_short,go_short,go_short,16.33346346,second_buy,force_exit,go_short,go_short,0.1990376202974528
64,EGLD/USDT:USDT,2024-06-07 18:15:00+00:00,38.53,38.59,38.46084809016275,39.039110109182296,32.81,1,33.6,108187.59,39.38040000000018,0,0,go_short,37.93599999999937,38.382857142857176,go_short,go_short,go_short,7.63987668,first_buy,force_exit,go_short,go_short,-6.933333333333388
65,BRETT/USDT:USDT,2024-06-07 07:45:00+00:00,0.17352,0.19,0.1640084467809784,0.1561723447122177,0.17237,0,0.17746,60190920.0,0.1533064,1,0,go_short,0.1696479999999998,0.1676799999999997,go_short,go_short,go_short,13.21575997,second_buy,force_exit,go_short,go_short,17.049603174602964
66,ETC/USDT:USDT,2024-05-29 16:15:00+00:00,30.344,30.346,30.444284516668777,30.60083081429591,30.115,1,30.204,39469.0,30.61520000000004,0,0,go_short,30.367599999999943,30.392285714285816,go_short,go_short,go_short,-25.79530512,first_buy,force_exit,do_nothing,go_short,-0.1716757741348087
67,PAXG/USDT:USDT,2024-04-13 21:00:00+00:00,2575.0,3440.0,2478.382629052785,2430.4316691473887,2575.0,0,2786.0,2258.119,2410.64,1,0,go_short,2515.0,2480.714285714286,go_short,go_short,go_short,38.28856952,second_buy,force_exit,go_short,go_short,
68,CTC/USDT:USDT,2024-06-07 18:15:00+00:00,0.6588,0.6593500000000001,0.6561631615986177,0.6625025329736667,0.585,1,0.6075,874046.0,0.6660219999999992,0,0,go_short,0.6498099999999887,0.6545714285714271,go_short,go_short,go_short,7.442604,first_buy,force_exit,go_short,go_short,-1.2467836257308866
69,AEVO/USDT:USDT,2024-06-07 18:15:00+00:00,0.9264,0.9313,0.9238720026719012,0.9499947198589952,0.7008,1,0.7494000000000001,15895667.6,0.9567960000000189,0,0,go_short,0.9055400000000062,0.9212428571428452,go_short,go_short,go_short,-5.89763858,first_buy,force_exit,do_nothing,go_short,-0.7709611451942439
70,PYTH/USDT:USDT,2024-05-20 09:30:00+00:00,0.4262,0.4411,0.405102527291209,0.3949576182574819,0.4232,0,0.429,28993009.0,0.3922079999999973,0,0,go_short,0.4155200000000055,0.4090285714285703,go_short,go_short,go_short,12.38529409,second_buy,force_exit,go_short,go_short,0.9042457091237512
71,ALT/USDT:USDT,2024-06-07 17:30:00+00:00,0.3446,0.3459,0.3490876123381206,0.3514252987923389,0.3424,1,0.3456,390950.0,0.3517560000000013,0,0,go_short,0.3475200000000042,0.3482285714285741,go_short,go_short,go_short,-35.30283372,first_buy,force_exit,do_nothing,go_short,-0.6226053639846305
72,PEOPLE/USDT:USDT,2024-06-08 17:15:00+00:00,0.13178,0.13519,0.1262300974963058,0.1211403590895,0.13067,1,0.13469,99688210.0,0.1188744,0,0,go_short,0.1303019999999995,0.1286228571428571,go_short,go_short,go_short,11.71952001,second_buy,force_exit,go_short,go_short,0.0538045208532283
73,ALPACA/USDT:USDT,2024-06-05 16:30:00+00:00,0.18957,0.19389,0.1878688372644466,0.186770460397824,0.18827,1,0.18867,234847.0,0.1868363999999988,1,0,go_short,0.1886719999999978,0.1884042857142849,go_short,go_short,go_short,25.7088809,second_buy,force_exit,go_short,go_short,0.123394751535458
74,1INCH/USDT:USDT,2024-05-30 19:45:00+00:00,0.5146000000000001,0.5317000000000001,0.494566152740564,0.4847545183098963,0.5137,0,0.5205000000000001,2660531.3,0.4794039999999996,0,0,go_short,0.5055600000000022,0.4991285714285704,go_short,go_short,go_short,35.06125867,second_buy,force_exit,go_short,go_short,0.3724668064290793
75,SUI/USDT:USDT,2024-06-07 18:15:00+00:00,1.1188,1.1229,1.1217762819958543,1.1381591777753823,0.966,1,0.9941,31821950.0,1.1457520000000014,0,0,go_short,1.1064599999999891,1.1193000000000022,go_short,go_short,go_short,7.2967698,first_buy,force_exit,go_short,go_short,-0.1111111111110789
76,SOL/USDT:USDT,2024-06-07 18:15:00+00:00,165.38,165.69,166.36113177407887,168.64405720527293,152.2,1,153.55,2008725.7,169.65520000000097,0,0,go_short,164.47600000000057,165.85428571428753,go_short,go_short,go_short,6.54783051,first_buy,force_exit,go_short,go_short,-0.3072139303482881
77,VELO/USDT:USDT,2024-05-20 16:30:00+00:00,0.019396,0.019476,0.0194159779502587,0.0194866595441595,0.019365,0,0.019405,6208930.0,0.01948492,0,0,go_short,0.019394,0.0194151428571428,go_short,go_short,go_short,49.11849412,second_buy,force_exit,go_short,go_short,2.124367317425903
78,SSV/USDT:USDT,2024-06-07 18:00:00+00:00,41.945,42.03,42.28309499901773,42.60857045396103,41.06,1,41.165,5806.79,42.706399999999896,0,0,go_short,41.94499999999975,42.153571428571546,go_short,go_short,go_short,-17.75499768,first_buy,force_exit,do_nothing,go_short,-0.1295465869457101
79,ALGO/USDT:USDT,2024-04-24 04:45:00+00:00,0.2097,0.2284,0.2086425360161807,0.2036722403761111,0.2096,0,0.2274,21362191.1,0.2019599999999998,0,0,go_short,0.2122399999999984,0.2097571428571426,go_short,go_short,go_short,62.35566439,second_buy,force_exit,go_short,go_short,0.1561561561561796
80,AGI/USDT:USDT,2024-06-07 18:15:00+00:00,0.28778,0.28843,0.2845674576622125,0.2915540513226038,0.2107,1,0.22973,11885590.0,0.294895999999998,0,0,go_short,0.2790400000000014,0.2837614285714274,go_short,go_short,go_short,-11.70433877,second_buy,force_exit,do_nothing,go_short,1.1031720828481697
81,SAGA/USDT:USDT,2024-05-29 06:45:00+00:00,2.8335,2.8667,2.7960386459011786,2.7472961792723987,2.8271,1,2.8546,93993.4,2.730787999999991,0,0,go_short,2.83244,2.825328571428575,go_short,go_short,go_short,55.1879438,second_buy,force_exit,go_short,go_short,0.5183124710245687
82,SNT/USDT:USDT,2024-05-26 18:30:00+00:00,0.0366,0.03663,0.0367009411648638,0.0368655394824194,0.03641,1,0.03641,187410.0,0.0369332000000002,1,0,go_short,0.036568,0.0365857142857141,go_short,go_short,go_short,-23.04848448,first_buy,force_exit,do_nothing,go_short,-0.4126984126983981
83,ANKR/USDT:USDT,2024-04-23 02:15:00+00:00,0.05438,0.05542,0.0539740929937021,0.0533708272539017,0.05429,0,0.0552,5666549.0,0.0530659999999998,0,0,go_short,0.0544220000000001,0.0542642857142856,go_short,go_short,go_short,68.70110388,second_buy,force_exit,go_short,go_short,0.4875000000000059
84,AI/USDT:USDT,2024-06-07 17:00:00+00:00,1.1911,1.1911,1.1983644930699109,1.207145621624394,1.1745,1,1.1807,115292.1,1.2116240000000014,0,0,go_short,1.1900600000000057,1.1913857142857116,go_short,go_short,go_short,-35.83308986,first_buy,force_exit,do_nothing,go_short,-0.7543209876543352
85,REN/USDT:USDT,2024-06-06 19:45:00+00:00,0.07564,0.07564,0.0759751020056852,0.0769241228755288,0.07482,1,0.07513,1791732.9,0.0766444000000001,0,0,go_short,0.0756639999999999,0.075787142857143,go_short,go_short,go_short,-39.96859975,first_buy,force_exit,do_nothing,go_short,-1.1978319783198017
86,APE/USDT:USDT,2024-04-22 06:00:00+00:00,1.3287,1.333,1.3178172872621363,1.3064177699785424,1.326,1,1.3319,153866.3,1.3018360000000044,0,0,go_short,1.3268600000000057,1.324871428571439,go_short,go_short,go_short,36.53537711,second_buy,force_exit,go_short,go_short,0.594328703703692
87,AVAX/USDT:USDT,2024-03-27 09:15:00+00:00,54.465,54.575,55.11418943628906,55.51851821936847,54.08,0,54.46,76374.5,55.69740000000004,0,0,go_short,54.74900000000012,54.862142857142864,go_short,go_short,go_short,-86.60447694,first_buy,stop_loss,do_nothing,go_short,-0.3490740740740637
88,BSV/USDT:USDT,2024-03-29 08:00:00+00:00,93.28,93.32,93.6093411199237,93.83033472921473,91.87,1,92.34,4791.36,94.21879999999996,0,0,go_short,93.50799999999984,93.6128571428573,go_short,go_short,go_short,-90.23639805,first_buy,stop_loss,do_nothing,go_short,-0.0077658303464629
