,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),exit_reason,action
873,10.208,10.387,10.033287721820344,9.884582669233044,10.192,0,10.347,24690.0,9.858800000000103,0,0,10.156400000000334,10.091142857143035,-4.13842426,first_buy,go_long,go_long,stop_loss,go_long
874,0.55025,0.5655,0.4147944213802063,0.3702113515821249,0.45188,0,0.49998,26809.0,0.3579035999999999,1,0,0.4558,0.4251528571428573,-2.84839422,first_buy,go_long,go_long,stop_loss,go_long
875,269.277,270.09,263.168064203397,259.8176007044124,268.023,0,269.525,16030.0,257.0744399999983,0,0,266.9855999999993,265.96042857143084,-3.19676718,second_buy,go_short,go_short,stop_loss,go_short
876,0.04102,0.04107,0.042069572128872,0.0433258927591191,0.03916,1,0.03953,22474.0,0.0437731999999998,0,0,0.0412619999999997,0.0414842857142863,-4.0621516,first_buy,go_long,go_long,stop_loss,go_long
877,12.967,14.196,11.280723545125095,10.696636316053478,12.813,0,13.777,394901.0,10.429519999999805,1,0,11.89019999999935,11.443999999999964,-3.805298,first_buy,go_long,go_long,stop_loss,go_long
878,0.2425,0.2425,0.2467616296172873,0.2516297937337838,0.2306,1,0.235,983.0,0.2514160000000063,0,0,0.2441400000000098,0.2454714285714227,-0.1681975,first_buy,go_long,go_long,trailing_stop_loss,go_long
879,1.7499,1.7624,1.789395688615839,1.808093592084649,1.7451,1,1.7611,3349.0,1.808296000000022,0,0,1.7738800000000183,1.7837285714285234,-2.9786004,first_buy,go_long,go_long,trailing_stop_loss,go_long
880,2.1695,2.1695,2.1875992835259144,2.202486222157966,2.148,1,2.1679,1345.0,2.200704000000018,0,0,2.173200000000021,2.181585714285671,-2.115586,first_buy,go_long,go_long,trailing_stop_loss,go_long
881,0.021619,0.021668,0.0214626363166625,0.0212874190325244,0.021619,0,0.021668,2044.0,0.0212955600000012,0,0,0.0215219999999999,0.0215035714285709,-1.37902347,first_buy,go_long,go_long,trailing_stop_loss,go_long
882,0.175,0.175,0.177013716730069,0.1774555640380555,0.175,1,0.175,3.0,0.1767680000000038,0,0,0.1770800000000102,0.1775142857142793,0.0406308,first_buy,go_long,go_long,trailing_stop_loss,go_long
883,0.3308,0.3317,0.3185946426411258,0.3109481031901667,0.3279,0,0.3279,747.0,0.313064000000004,0,0,0.3226800000000097,0.3208999999999941,-3.3558804,first_buy,go_long,go_long,trailing_stop_loss,go_long
884,0.2831,0.2831,0.2958136140006441,0.3032947295781182,0.2384,1,0.2709,2710.0,0.3061520000000046,0,0,0.2887800000000104,0.2937571428571371,-1.8424795,first_buy,go_long,go_long,trailing_stop_loss,go_long
885,151.276,153.777,150.28041733125153,148.24468721674577,150.555,0,153.062,23361.0,147.45047999999767,0,0,151.72759999999758,151.5197142857146,-3.52036626,second_buy,go_short,go_short,trailing_stop_loss,go_short
886,0.019428,0.019428,0.0201358024499284,0.020670970504353,0.0182489999999999,1,0.01911,281409.0,0.0208396000000012,0,0,0.0197863999999999,0.0199717142857137,-0.42515497,first_buy,go_long,go_long,trailing_stop_loss,go_long
887,0.315,0.315,0.321758420356778,0.3236434847830814,0.313,1,0.313,32527.0,0.3244000000000103,0,0,0.3196000000000701,0.3212857142857613,-3.48350317,first_buy,go_long,go_long,trailing_stop_loss,go_long
888,0.226,0.226,0.233441093347076,0.2371001453814636,0.2252,1,0.226,913.0,0.2386480000000106,0,0,0.2285800000000694,0.2310000000000485,1.47295524,first_buy,go_long,go_long,trailing_stop_loss,go_long
889,0.2548,0.2548,0.2600778139487473,0.2607249149061807,0.2525,1,0.2532,26153.0,0.2603880000000108,0,0,0.2594000000000692,0.2604428571429059,-1.18544105,first_buy,go_long,go_long,trailing_stop_loss,go_long
890,0.2311,0.233,0.2394119592757166,0.2420688973955055,0.2311,1,0.233,19630.0,0.2437680000000104,0,0,0.2355000000000692,0.2371428571429067,-1.90433303,first_buy,go_long,go_long,trailing_stop_loss,go_long
891,18.7,18.78,19.20408762224977,19.3916913892054,18.16,1,18.16,273.0,19.555999999999987,0,0,18.87999999999992,19.10142857142846,-0.4661696,first_buy,go_long,go_long,trailing_stop_loss,go_long
892,0.2721,0.2721,0.2565220373297397,0.2464615945001068,0.2634,1,0.2635,413223.0,0.24547600000001,1,0,0.2620400000000704,0.2598857142857632,1.37279123,first_buy,go_long,go_long,trailing_stop_loss,go_long
893,20.13,20.25,20.663948550338773,20.97458197754555,19.91,1,20.11,13529.0,21.014399999999974,0,0,20.36199999999993,20.579999999999945,-0.8910552,first_buy,go_long,go_long,trailing_stop_loss,go_long
894,0.403,0.403,0.389880303252803,0.3852223763803108,0.3967,0,0.3978,108331.0,0.3813320000000104,0,0,0.3953000000000709,0.393685714285763,-1.96563079,first_buy,go_long,go_long,trailing_stop_loss,go_long
895,0.3544,0.3604,0.3792528328725892,0.3871623566402219,0.3067,1,0.3522,249912.0,0.3895760000000103,0,0,0.3710800000000709,0.3772285714286196,-3.18664997,first_buy,go_long,go_long,trailing_stop_loss,go_long
896,0.2835,0.2899,0.2969580664784007,0.302070078345842,0.2746,1,0.2899,335312.0,0.304380000000011,0,0,0.2925200000000704,0.2959428571429057,0.54601371,first_buy,go_long,go_long,trailing_stop_loss,go_long
897,28.21,28.21,25.87082348378026,25.343331544954548,26.78,0,26.86,7627.0,25.25039999999997,1,0,26.30999999999999,26.08428571428569,-2.5518049,first_buy,go_long,go_long,trailing_stop_loss,go_long
898,1.23712,1.25,1.1766719367897789,1.143769941583614,1.21519,1,1.22024,10308.0,1.1344052000000002,0,0,1.2126219999999996,1.1960628571428569,-1.1131299,first_buy,go_long,go_long,trailing_stop_loss,go_long
899,3.1589,3.1724,3.2386437849410377,3.297602838904336,2.9538,1,3.1213,348391.0,3.3087800000000174,0,0,3.1986800000000213,3.2252285714285382,-2.0269581,first_buy,go_long,go_long,trailing_stop_loss,go_long
900,0.021998,0.022195,0.0227066750393612,0.0233431973125182,0.021345,1,0.0213949999999999,270372.0,0.0236342400000012,0,0,0.0220833999999999,0.0222909999999995,1.38335575,first_buy,go_long,go_long,trailing_stop_loss,go_long
901,0.030101,0.030181,0.0314922807466981,0.0322001778553198,0.0249789999999999,1,0.0290719999999999,182912.0,0.0324513200000012,0,0,0.0307715999999999,0.0313017142857138,-3.85826597,first_buy,go_long,go_long,trailing_stop_loss,go_long
902,0.1975,0.1986,0.198333179609081,0.2040755834050592,0.157,1,0.1611,98501.0,0.2057479999999994,1,0,0.1936400000000111,0.1975714285714259,-5.120082,first_buy,go_long,go_long,trailing_stop_loss,go_long
903,0.117,0.117,0.120923377328739,0.1251209212988398,0.1014,1,0.1042,43501.0,0.1266439999999995,1,0,0.117620000000011,0.1195571428571392,-0.7227,first_buy,go_long,go_long,trailing_stop_loss,go_long
904,0.098,0.0992,0.0998332274380005,0.1007935834929448,0.0976,0,0.0991,391.0,0.1004159999999995,0,0,0.0988200000000113,0.0993142857142823,-0.590347,first_buy,go_long,go_long,trailing_stop_loss,go_long
905,2.5051,2.5077,2.5028416010077605,2.5196093974270304,2.44,1,2.452,8912.0,2.521504000000022,0,0,2.4884000000000204,2.4937428571428097,-1.2028484,first_buy,go_long,go_long,trailing_stop_loss,go_long
906,0.031696,0.0317169999999999,0.0308832145981318,0.0304125948592077,0.031602,0,0.031625,8483.0,0.0302028800000012,0,0,0.0311411999999998,0.0310582857142852,-2.01424463,first_buy,go_long,go_long,trailing_stop_loss,go_long
907,38.11,38.2,38.04146177983025,38.08561552950066,37.14,1,37.56,1849.0,38.07559999999993,0,0,38.02799999999995,38.07428571428563,-3.3916596,first_buy,go_long,go_long,trailing_stop_loss,go_long
908,0.13281,0.13396,0.1281489025939833,0.1262386112641251,0.1316,0,0.13212,9909.0,0.1255627999999991,0,0,0.1298520000000118,0.1289557142857109,-1.7820263,first_buy,go_long,go_long,trailing_stop_loss,go_long
909,43.37,43.37,43.77420409170862,44.27691635870769,41.73,1,41.74,2892.0,44.51280000000006,0,0,43.04399999999994,43.5685714285713,-1.107418,first_buy,go_long,go_long,trailing_stop_loss,go_long
910,52.29,53.78,51.42812150932547,52.15384238231485,52.29,0,53.78,160.0,51.97039999999997,0,0,51.37999999999997,51.2085714285714,-1.6404486,first_buy,go_long,go_long,trailing_stop_loss,go_long
911,0.18391,0.18437,0.1897605008552874,0.1946468143657033,0.13826,1,0.16854,32252.0,0.1965267999999985,0,0,0.1854480000000121,0.1886628571428532,-3.93136768,first_buy,go_long,go_long,trailing_stop_loss,go_long
912,0.3407,0.3407,0.3349348995417354,0.3392442644382679,0.283,1,0.283,10715.0,0.3411640000000038,1,0,0.3325000000000082,0.3357999999999934,-2.7228828,first_buy,go_long,go_long,trailing_stop_loss,go_long
913,0.2025,0.2025,0.2047146663162633,0.2060624595416425,0.2008,1,0.2015,587.0,0.2055840000000038,1,0,0.2040200000000102,0.203971428571422,-1.6997064,first_buy,go_long,go_long,trailing_stop_loss,go_long
914,0.3215,0.3218,0.3213753520493768,0.3242490242956757,0.2886,1,0.3052,1916541.0,0.3250879999999999,0,0,0.3195199999999971,0.3210571428571372,-1.75441021,first_buy,go_long,go_long,trailing_stop_loss,go_long
915,0.2948,0.2956,0.2859993897484684,0.2827010896820485,0.2909,1,0.2909,687.0,0.281340000000005,0,0,0.2903200000000099,0.2883714285714261,-1.9398848,first_buy,go_long,go_long,trailing_stop_loss,go_long
916,0.03896,0.03905,0.0376425148197409,0.0370752439127434,0.0386,0,0.03899,60559.0,0.0369544000000011,1,0,0.038218,0.0378699999999994,-2.91367761,first_buy,go_long,go_long,trailing_stop_loss,go_long
917,0.2032,0.2068,0.2073732859793629,0.2174358869567522,0.2016,0,0.2053,269635.0,0.2208120000000001,0,0,0.2010199999999976,0.1931999999999927,-1.87184623,first_buy,go_long,go_long,trailing_stop_loss,go_long
918,0.169,0.1693,0.1709812048808803,0.1729428331364387,0.1638,1,0.1665,823964.0,0.173836,0,0,0.169299999999998,0.169985714285707,-0.59412968,first_buy,go_long,go_long,trailing_stop_loss,go_long
919,0.6166,0.6223000000000001,0.6311896870125485,0.644401576146535,0.6097,0,0.6189,9817.0,0.6482400000000232,0,0,0.6222600000000102,0.624242857142813,0.0398625,first_buy,go_long,go_long,trailing_stop_loss,go_long
920,0.6428,0.6428,0.6447448364565911,0.6491999216009119,0.62,1,0.6238,38010.0,0.650972000000024,1,0,0.6416400000000105,0.6426857142856723,0.265992,first_buy,go_long,go_long,trailing_stop_loss,go_long
921,0.15,0.1535,0.1452208191590806,0.1430279626930094,0.15,0,0.1517,4673.0,0.1428240000000046,0,0,0.1465600000000096,0.1456714285714273,0.2825466,first_buy,go_long,go_long,trailing_stop_loss,go_long
922,0.09862,0.10073,0.1097880522955074,0.1114023362937454,0.09862,1,0.09875,206.0,0.1121400000000043,0,0,0.1086220000000105,0.1093271428571413,0.9149301,first_buy,go_long,go_long,trailing_stop_loss,go_long
923,0.12263,0.12263,0.1247853678772974,0.1254193211333134,0.11849,1,0.12182,1731.0,0.1257220000000043,0,0,0.1242140000000109,0.1245014285714275,-2.06991768,first_buy,go_long,go_long,trailing_stop_loss,go_long
924,0.02187,0.02187,0.0218811516588419,0.0221292887860114,0.01766,1,0.01903,1114742.0,0.0222412000000011,0,0,0.0215959999999999,0.0219142857142852,-1.62414757,first_buy,go_long,go_long,trailing_stop_loss,go_long
925,0.3448,0.3448,0.351481381838018,0.3559887631508033,0.3126,1,0.3339,1335329.0,0.3576680000000011,0,0,0.3482999999999966,0.3504999999999938,-1.19608271,first_buy,go_long,go_long,trailing_stop_loss,go_long
926,0.0239,0.02497,0.0231346678272688,0.0228365078229102,0.02368,0,0.02452,413354.0,0.0227172000000011,0,0,0.0234659999999999,0.023141428571428,-1.9835374,first_buy,go_long,go_long,trailing_stop_loss,go_long
927,0.13403,0.13403,0.1383028786878582,0.1390897055219905,0.12896,1,0.13192,4221.0,0.1398392000000039,0,0,0.1374980000000106,0.1383357142857132,0.91227647,first_buy,go_long,go_long,trailing_stop_loss,go_long
928,0.01889,0.01914,0.0181638110560713,0.0173351650817226,0.01873,1,0.0189,527573.0,0.016954400000001,0,0,0.0186599999999998,0.0184914285714281,-0.68896112,first_buy,go_long,go_long,trailing_stop_loss,go_long
929,0.7054,0.714,0.6857973629557815,0.6755891525746138,0.6969000000000001,0,0.7019000000000001,385078.0,0.676156,1,0,0.6931599999999964,0.6888714285714224,-3.01372814,first_buy,go_long,go_long,trailing_stop_loss,go_long
930,0.5522,0.5537000000000001,0.5625370181475713,0.5704286386552292,0.5454,0,0.5487000000000001,78269.0,0.5744120000000008,0,0,0.556119999999994,0.5594285714285651,-2.13455018,first_buy,go_long,go_long,trailing_stop_loss,go_long
931,0.481,0.481,0.4814843415452393,0.4902214907230815,0.4256,1,0.4523,909590.0,0.4923560000000004,0,0,0.4766399999999903,0.4789857142857086,-2.66503746,first_buy,go_long,go_long,trailing_stop_loss,go_long
932,0.18294,0.18294,0.1834202547581595,0.1847570879864741,0.17118,1,0.17703,7073.0,0.1852316000000036,0,0,0.1824060000000104,0.1829499999999981,-2.63088942,first_buy,go_long,go_long,trailing_stop_loss,go_long
933,0.14896,0.14896,0.1518849606993631,0.1533084975436737,0.14537,1,0.1455,1630.0,0.1539188000000038,0,0,0.1506360000000104,0.1519385714285693,1.7522267,first_buy,go_long,go_long,trailing_stop_loss,go_long
934,0.4721,0.4721,0.462409350226344,0.4580887730312557,0.4682,1,0.469,62107.0,0.4560200000000012,1,0,0.4686399999999899,0.4657571428571372,-3.83721992,first_buy,go_long,go_long,trailing_stop_loss,go_long
935,0.3949,0.3954,0.3934171001625516,0.401116532450156,0.3321,1,0.3329,2812346.0,0.4053120000000013,0,0,0.3869199999999907,0.3922285714285653,-3.88558343,first_buy,go_long,go_long,trailing_stop_loss,go_long
936,0.2618,0.2619,0.2677388142931968,0.2745668315157042,0.2342,1,0.2401,1280898.0,0.2773960000000007,1,0,0.2616799999999906,0.2651142857142802,-3.71684743,first_buy,go_long,go_long,trailing_stop_loss,go_long
937,0.1713,0.1722,0.1746434168875971,0.1764381131387181,0.1696,1,0.1722,218725.0,0.1767320000000006,0,0,0.1734799999999912,0.1739999999999946,0.7475052,first_buy,go_long,go_long,trailing_stop_loss,go_long
938,0.14999,0.14999,0.153559065208131,0.1557377576242666,0.14197,1,0.14197,2247.0,0.1566944000000044,0,0,0.1513160000000102,0.1531857142857126,-1.40938224,first_buy,go_long,go_long,trailing_stop_loss,go_long
939,0.9238,0.9283,0.9592617344333132,0.9824928748449112,0.8933000000000001,1,0.8962,44745.0,1.000684000000024,0,0,0.929320000000012,0.9415857142856726,-2.887084,first_buy,go_long,go_long,trailing_stop_loss,go_long
940,0.4697,0.4697,0.4716071596012969,0.4775894625653812,0.4349,1,0.4388,799227.0,0.4797160000000006,0,0,0.4673999999999967,0.4713999999999951,-2.79050113,first_buy,go_long,go_long,trailing_stop_loss,go_long
941,0.5091,0.5139,0.5106203032881106,0.5149733637037427,0.4802,1,0.4802,901073.0,0.516028,0,0,0.5073999999999947,0.5105571428571392,-0.70412745,first_buy,go_long,go_long,trailing_stop_loss,go_long
942,0.2283,0.2283,0.2313410568930975,0.2320590529158173,0.2258,1,0.2269,1647.0,0.2316560000000039,0,0,0.2312600000000095,0.2317999999999937,-1.362078,first_buy,go_long,go_long,trailing_stop_loss,go_long
943,0.2064,0.2065,0.2090472942979711,0.2101006733750364,0.2046,1,0.2051,2764.0,0.2099520000000043,0,0,0.2083200000000092,0.2090857142857088,1.3130382,first_buy,go_long,go_long,trailing_stop_loss,go_long
944,0.2383,0.2383,0.240838561525763,0.2447029359922665,0.2358,0,0.2361,4161.0,0.2456960000000046,1,0,0.2380600000000087,0.2385285714285655,-1.6679395,first_buy,go_long,go_long,trailing_stop_loss,go_long
945,0.2187,0.2187,0.2191728340260346,0.2208364935991498,0.2156,0,0.2184,1040.0,0.220972000000004,0,0,0.2181600000000084,0.2181428571428507,0.816212,first_buy,go_long,go_long,trailing_stop_loss,go_long
946,0.01683,0.017,0.0173575265698869,0.0177903408311413,0.0165,0,0.01699,13540.0,0.017924,0,0,0.016992,0.0171185714285714,-2.34748323,first_buy,go_long,go_long,trailing_stop_loss,go_long
947,0.022,0.02211,0.022218249535727,0.0223836089324648,0.02187,1,0.02193,31672.0,0.0223156000000013,0,0,0.0222079999999998,0.0222328571428564,0.47392551,first_buy,go_long,go_long,trailing_stop_loss,go_long
948,0.367,0.3671,0.3557426796766781,0.3500581593951327,0.3611,1,0.3612,1748.0,0.3476360000000063,1,0,0.3596000000000086,0.3576571428571375,-1.5272181,first_buy,go_long,go_long,trailing_stop_loss,go_long
949,0.011405,0.011405,0.0111145721149424,0.0109216029858146,0.0112839999999999,0,0.011319,9058.0,0.0109374,0,0,0.0112192,0.0112068571428571,-1.0112913,first_buy,go_long,go_long,trailing_stop_loss,go_long
950,1.7158,1.7381000000000002,1.631399339184672,1.610495390841319,1.6882,0,1.707,44062.0,1.606172000000024,0,0,1.6454800000000191,1.6308571428570942,-0.1563954,first_buy,go_long,go_long,trailing_stop_loss,go_long
951,0.010277,0.010277,0.0103374298036555,0.0103694914498629,0.010228,1,0.010242,5088.0,0.01036676,0,0,0.0103258,0.0103364285714285,-1.81265491,first_buy,go_long,go_long,trailing_stop_loss,go_long
952,0.3647,0.3647,0.3692494826552991,0.3767369571878007,0.3405,1,0.3468,2888.0,0.3789520000000053,1,0,0.3646200000000074,0.3666142857142809,-2.9362444,first_buy,go_long,go_long,trailing_stop_loss,go_long
953,0.03043,0.03046,0.0302641790185312,0.0308299726170219,0.02564,1,0.02589,562691.0,0.0310540000000013,0,0,0.0297939999999998,0.0301957142857135,-2.29551802,first_buy,go_long,go_long,trailing_stop_loss,go_long
954,0.011462,0.011462,0.0112720638924823,0.0112103082647751,0.011314,0,0.011314,2289.0,0.01119596,0,0,0.0113198,0.0112988571428571,-3.22208175,first_buy,go_long,go_long,trailing_stop_loss,go_long
955,0.00819,0.0082139999999999,0.0083117774856073,0.0083457592359091,0.008175,1,0.0082139999999999,2799.0,0.00836464,0,0,0.0082906,0.0083025714285714,0.23838843,first_buy,go_long,go_long,trailing_stop_loss,go_long
956,0.02605,0.02606,0.0262023895475162,0.0262325478815082,0.02593,1,0.02604,20551.0,0.0262176000000012,0,0,0.0261619999999998,0.0262042857142849,0.83988106,first_buy,go_long,go_long,trailing_stop_loss,go_long
957,0.03459,0.03517,0.0337647105148782,0.033207806066415,0.03453,0,0.03457,157900.0,0.0332036000000012,0,0,0.0342139999999999,0.0339499999999993,-3.35862951,first_buy,go_long,go_long,trailing_stop_loss,go_long
958,0.4343,0.4343,0.4394484220463654,0.442903726652404,0.4096,1,0.4228,8792.0,0.4448200000000051,0,0,0.4354800000000082,0.4377999999999961,-2.1841617,first_buy,go_long,go_long,trailing_stop_loss,go_long
959,0.4767,0.4774,0.4660587429885032,0.458930400042829,0.4709,1,0.4725,4373.0,0.4583480000000058,0,0,0.4731800000000112,0.4709142857142829,-1.8195533,first_buy,go_long,go_long,trailing_stop_loss,go_long
960,0.011571,0.011571,0.0118371744496474,0.0121849270744429,0.006873,1,0.0100609999999999,162667.0,0.01233404,0,0,0.0115320000000001,0.0117657142857142,-2.92008703,first_buy,go_long,go_long,trailing_stop_loss,go_long
961,0.0082259999999999,0.008227,0.0083417890479381,0.0085164100102458,0.0080039999999999,0,0.0080039999999999,849.0,0.00860328,0,0,0.0081684000000001,0.0082001428571427,1.35753118,first_buy,go_long,go_long,trailing_stop_loss,go_long
962,1.6936,1.7018,1.7169285147561084,1.732381144255655,1.6622,1,1.6796,18033.0,1.7353360000000269,0,0,1.7094800000000177,1.7154571428570995,-2.0838258,first_buy,go_long,go_long,trailing_stop_loss,go_long
963,0.03219,0.03228,0.032727021456789,0.0329279493135735,0.03144,1,0.03197,149620.0,0.0330076000000011,0,0,0.032506,0.0326799999999994,-2.94007648,first_buy,go_long,go_long,trailing_stop_loss,go_long
964,0.4407,0.4546,0.4220929637673629,0.4122816807027761,0.4384,0,0.4545,4240.0,0.4097800000000055,0,0,0.4292000000000096,0.4238999999999973,-1.97547121,first_buy,go_long,go_long,trailing_stop_loss,go_long
965,1.3454000000000002,1.3471,1.3547192399811885,1.3669232503374074,1.3244,1,1.3267,6452.0,1.3615480000000255,0,0,1.346040000000013,1.3518999999999564,-3.464168,first_buy,go_long,go_long,trailing_stop_loss,go_long
966,0.6602,0.6602,0.6606656728170726,0.6657240609918266,0.612,1,0.6368,2002546.0,0.6663759999999987,0,0,0.6577599999999941,0.6601142857142844,-2.417936,first_buy,go_long,go_long,trailing_stop_loss,go_long
967,0.02309,0.0231,0.0233587237021199,0.0236158765078656,0.02276,1,0.02278,2700.0,0.0236980000000012,1,0,0.0230959999999998,0.0231728571428565,-3.70481285,first_buy,go_long,go_long,trailing_stop_loss,go_long
968,0.321,0.325,0.3312543179454159,0.3353140583353752,0.318,0,0.325,64792.0,0.3359200000000091,0,0,0.3266000000000702,0.3297142857143332,-0.612304,first_buy,go_long,go_long,trailing_stop_loss,go_long
969,13.1,13.17,13.235553355477506,13.28987412551249,12.97,1,13.17,12866.0,13.238000000000188,0,0,13.225999999999818,13.229999999999832,-0.7484836,first_buy,go_long,go_long,trailing_stop_loss,go_long
970,0.398,0.398,0.4089860989029967,0.4176351304789036,0.356,1,0.371,1554913.0,0.4197200000000097,1,0,0.4026000000000703,0.4068571428571896,-1.86567392,first_buy,go_long,go_long,trailing_stop_loss,go_long
971,1.293,1.293,1.3079260117826337,1.3234860725974584,1.218,1,1.246,658181.0,1.3244000000000105,0,0,1.2981999999999985,1.3068571428571705,-2.58368691,first_buy,go_long,go_long,trailing_stop_loss,go_long
972,0.4589,0.4599,0.4654527090259925,0.4724938934647106,0.4554,1,0.4587,464.0,0.4696719999999976,0,0,0.4623400000000011,0.4644142857142869,-2.38096482,first_buy,go_long,go_long,trailing_stop_loss,go_long
973,0.722,0.7444000000000001,0.6219646526951916,0.5806436032939538,0.7082,0,0.7424000000000001,24544.0,0.5589759999999979,0,0,0.6759800000000018,0.640142857142859,-5.32295181,first_buy,go_long,go_long,trailing_stop_loss,go_long
974,0.3522,0.36853,0.3773873240167193,0.3840065143304335,0.3422,0,0.365,180653.0,0.3883804000000208,0,0,0.3670919999999925,0.3707985714285682,-1.526081,first_buy,go_long,go_long,trailing_stop_loss,go_long
975,0.41195,0.41195,0.4126432454234412,0.4137560501569836,0.40694,1,0.40982,14562.0,0.4138424000000213,0,0,0.4116259999999928,0.4122742857142828,-1.2625354,first_buy,go_long,go_long,trailing_stop_loss,go_long
976,0.4948,0.4959,0.4982580070635114,0.5040710920513937,0.4781,1,0.4795,11228.0,0.5033159999999991,0,0,0.4959600000000002,0.4971285714285712,0.46894977,first_buy,go_long,go_long,trailing_stop_loss,go_long
977,0.54881,0.5498200000000001,0.5448629494749442,0.5396258996747381,0.54784,1,0.5490900000000001,4071.0,0.5389604000000214,0,0,0.5470959999999907,0.5467899999999971,-1.4129674,first_buy,go_long,go_long,trailing_stop_loss,go_long
978,0.7151000000000001,0.716,0.7095126940515981,0.7272795187947378,0.614,1,0.6252,44359.0,0.7322959999999985,1,0,0.6981599999999987,0.7058142857142834,-3.07368567,first_buy,go_long,go_long,trailing_stop_loss,go_long
979,0.8322,0.8339000000000001,0.8392092504265111,0.8431228047472453,0.8201,1,0.8289000000000001,9165.0,0.8469599999999989,0,0,0.8337800000000014,0.8352714285714283,-3.12538761,first_buy,go_long,go_long,trailing_stop_loss,go_long
980,0.7784000000000001,0.7784000000000001,0.7444402344353996,0.7302008266248434,0.7483000000000001,0,0.7554000000000001,9559.0,0.7374319999999998,0,0,0.748799999999998,0.7456857142857135,0.90667304,first_buy,go_long,go_long,trailing_stop_loss,go_long
981,6.3731,6.4524,6.135717788675443,6.062270015831915,6.3485,0,6.397,10436.0,6.078536000000003,0,0,6.180919999999963,6.116042857142836,-1.8649043,first_buy,go_long,go_long,trailing_stop_loss,go_long
982,0.7029000000000001,0.7462000000000001,0.645671819718158,0.609260926201457,0.6861,0,0.7059000000000001,602583.0,0.5948080000000001,1,0,0.6802399999999968,0.6683142857142859,-3.08301152,first_buy,go_long,go_long,trailing_stop_loss,go_long
983,0.577,0.581,0.5952401558480943,0.6089787641549861,0.5640000000000001,1,0.5700000000000001,217891.0,0.6153600000000126,0,0,0.5851999999999989,0.5890000000000264,-1.55324928,first_buy,go_long,go_long,trailing_stop_loss,go_long
984,15.84,15.91,16.1836612379338,16.56167688446937,15.06,1,15.22,50569.0,16.555999999999816,0,0,15.923999999999108,16.09999999999972,-2.55558075,first_buy,go_long,go_long,trailing_stop_loss,go_long
985,21.12,21.25,21.507288158247576,21.73745734258305,20.88,1,21.06,13594.0,21.767599999999856,0,0,21.38199999999912,21.441428571428247,-3.7492599,first_buy,go_long,go_long,trailing_stop_loss,go_long
986,19.03,20.13,16.719197178963704,15.736689421288563,19.03,0,19.49,276173.0,15.350799999999902,0,0,17.929999999999083,17.035714285714,1.00772086,first_buy,go_long,go_long,trailing_stop_loss,go_long
987,0.655,0.7000000000000001,0.6251533337404026,0.6070076023138996,0.653,0,0.686,2201697.0,0.5987200000000115,1,0,0.6443999999999963,0.6324285714285974,-1.42250394,first_buy,go_long,go_long,trailing_stop_loss,go_long
988,0.592,0.592,0.6046142249451091,0.6104446444452202,0.584,1,0.588,162792.0,0.6152400000000134,0,0,0.5951999999999961,0.5992857142857424,-1.9020848,first_buy,go_long,go_long,trailing_stop_loss,go_long
989,0.483,0.483,0.4865339708827862,0.487432529601222,0.483,1,0.483,22948.0,0.4873200000000133,1,0,0.4861999999999984,0.4864285714286016,-2.42636576,first_buy,go_long,go_long,trailing_stop_loss,go_long
990,15.61,15.61,15.715612076669457,15.865203395721096,15.26,1,15.3,29742.0,15.865199999999902,0,0,15.71399999999917,15.717142857142573,-0.93521268,first_buy,go_long,go_long,trailing_stop_loss,go_long
991,18.24,18.27,18.151000477325475,18.23691402900701,17.21,1,17.57,6351.0,18.215599999999903,0,0,18.13799999999917,18.17857142857113,-1.44371659,first_buy,go_long,go_long,trailing_stop_loss,go_long
992,25.49,27.0,23.797728508052906,22.291177215308604,25.23,0,26.6,178859.0,21.802799999999905,0,0,24.67599999999918,24.40857142857108,-3.14191837,first_buy,go_long,go_long,trailing_stop_loss,go_long
993,31.05,31.05,31.03102489849544,31.25210948863752,30.06,1,30.06,2997.0,31.26999999999993,1,0,31.0439999999992,31.031428571428112,-4.55650912,first_buy,go_long,go_long,trailing_stop_loss,go_long
994,1.82,1.834,1.7679904532107442,1.7521371439784934,1.802,0,1.808,513418.0,1.7469600000000125,1,0,1.7800000000000007,1.770571428571457,-3.462264,first_buy,go_long,go_long,trailing_stop_loss,go_long
995,41.13,41.15,41.44776815564372,41.51692370336131,41.13,1,41.15,186.0,41.53119999999979,0,0,41.38199999999918,41.39857142857108,-3.17339252,first_buy,go_long,go_long,trailing_stop_loss,go_long
996,0.3885,0.3931,0.4065532983155172,0.4143016253287946,0.3726,1,0.3774,60427.0,0.417039999999998,0,0,0.3984200000000005,0.4040285714285722,-0.27203502,first_buy,go_long,go_long,trailing_stop_loss,go_long
997,0.2573,0.2579,0.2624929974080479,0.2632514057729769,0.2554,1,0.2566,376.0,0.262519999999998,0,0,0.2627799999999979,0.2634428571428587,-1.56941949,first_buy,go_long,go_long,trailing_stop_loss,go_long
998,0.5943,0.5966,0.6060810093724557,0.6218059202495178,0.52,1,0.5346000000000001,65714.0,0.6281759999999944,1,0,0.5923999999999877,0.6008000000000001,-0.7532448,first_buy,go_long,go_long,trailing_stop_loss,go_long
