,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),imit-enter-short (entry),sma-05 (entry),sma-07 (entry),imit-exit-short (entry),exit_reason,action
535,2.001,2.008,1.985720770130619,1.9814282943849737,1.998,0,2.008,293475.2,1.9851599999999952,1,0,go_short,1.9988000000000208,1.9917142857142915,go_short,roi,go_short
536,2.03,2.031,2.047331631222058,2.051055224107793,2.021,1,2.025,365742.9,2.052919999999994,0,0,go_short,2.0332000000000248,2.0422857142857174,go_short,roi,go_short
537,2.078,2.089,2.081969623337826,2.06948065054601,2.075,1,2.088,215106.6,2.0692399999999944,0,0,go_short,2.083400000000025,2.086000000000003,go_short,roi,go_short
538,2.041,2.051,2.0519314378017275,2.060586381716497,2.027,1,2.034,551695.9,2.064959999999993,0,0,go_short,2.0468000000000246,2.045857142857145,go_short,roi,go_short
539,2.08,2.08,2.067468614317106,2.055282301118891,2.055,1,2.065,538820.6,2.0488799999999943,1,0,go_short,2.075600000000023,2.073571428571432,go_short,roi,go_short
540,2.091,2.098,2.0954515669440856,2.090803882313643,2.088,1,2.095,228995.8,2.089079999999993,0,0,go_short,2.096200000000022,2.0970000000000044,go_short,roi,go_short
541,2.099,2.105,2.08846495565484,2.08557880779084,2.094,0,2.101,191972.8,2.0827599999999937,0,0,go_short,2.094600000000021,2.09071428571429,go_short,roi,go_short
542,2.093,2.112,2.0998690089463663,2.0973666903333164,2.085,0,2.109,487941.0,2.093119999999994,0,0,go_short,2.099000000000021,2.0995714285714326,go_short,roi,go_short
543,2.07,2.073,2.0685097548558438,2.072760339915208,2.061,1,2.064,287028.3,2.0713199999999947,0,0,go_short,2.06980000000002,2.0715714285714326,go_short,roi,go_short
544,2.039,2.045,2.0491716746894184,2.0490412457284664,2.037,1,2.041,151827.6,2.0467999999999926,0,0,go_short,2.0486000000000195,2.050857142857148,go_short,roi,go_short
545,2.0,2.003,1.999365542593456,2.0008984104395973,1.992,1,1.995,169474.7,1.9980399999999927,1,0,go_short,2.0012000000000194,2.000857142857148,go_short,roi,go_short
546,2.006,2.009,2.011114053539838,2.0107458561155385,2.005,1,2.007,52179.2,2.009199999999994,0,0,go_short,2.0082000000000177,2.01071428571429,go_short,roi,go_short
547,1.984,1.993,1.999088155477924,2.006922109983622,1.977,1,1.991,374208.3,2.0043999999999937,0,0,go_short,1.9952000000000156,1.9981428571428608,go_short,roi,go_short
548,1.988,1.993,1.9791369602606976,1.9678080267376556,1.983,0,1.992,177642.7,1.964799999999995,0,0,go_short,1.9838000000000209,1.9835714285714343,go_short,roi,go_short
549,1.999,2.0,1.9983000709770296,1.998926551703302,1.991,1,1.993,119541.4,1.9957999999999936,0,0,go_short,1.9998000000000145,1.9985714285714336,go_short,roi,go_short
550,116.722,116.999,116.72167997375468,116.7409147570125,116.461,1,116.646,10735.1,116.82604,0,0,go_short,116.77780000000014,116.7384285714286,go_short,roi,go_short
551,118.078,118.281,117.51633494471017,117.34880671674549,115.0,1,115.393,86176.3,117.23224,0,0,go_short,117.98140000000008,117.86957142857148,go_short,roi,go_short
552,124.744,124.885,124.5423819241866,124.30072978544771,122.645,1,123.397,19682.6,124.39252,1,0,go_short,124.35820000000017,124.4805714285714,go_short,roi,go_short
553,115.533,116.963,116.70715421697923,117.47754677798709,115.379,0,115.851,16001.6,118.19856000000004,0,0,go_short,115.97420000000018,116.07085714285712,go_short,roi,go_short
554,112.501,112.645,113.56641053817724,114.8961866870674,107.985,1,109.927,81998.2,114.99900000000004,0,0,go_short,112.7518000000002,113.41628571428568,go_short,roi,go_short
555,97.974,98.719,98.40648625966834,100.3015859921038,97.674,1,98.699,16349.2,97.41640000000002,0,0,go_short,98.88920000000022,98.7307142857142,go_short,roi,go_short
556,103.391,104.05,104.746492299404,105.13890357854108,102.075,1,103.282,36484.3,105.21528000000004,0,0,go_short,104.31260000000034,104.49685714285702,go_short,roi,go_short
557,104.853,104.954,105.22080366832932,105.37375992272976,103.001,1,103.995,36607.5,105.51212,0,0,go_short,105.04720000000056,105.25685714285692,go_short,roi,go_short
558,105.314,105.678,105.35010937233184,105.39511381888506,103.781,1,103.94,13003.6,105.33812000000002,0,0,go_short,105.4384000000006,105.58628571428552,go_short,roi,go_short
559,107.564,107.978,106.92461045676684,106.24382347430392,105.384,1,105.73,29518.5,106.28856000000007,0,0,go_short,107.0474000000006,107.42114285714273,go_short,roi,go_short
560,100.536,101.322,101.42989686195352,102.9138634517433,99.474,0,99.711,20288.0,104.14244000000008,0,0,go_short,100.08700000000064,100.52814285714268,go_short,roi,go_short
561,97.458,97.843,100.09080865265972,101.35368693729843,95.373,1,95.799,71707.4,100.92116000000006,0,0,go_short,99.20420000000064,100.1494285714284,go_short,roi,go_short
562,95.124,95.799,95.78413017153572,96.63469390490434,94.094,0,94.247,15295.5,97.22731999999996,0,0,go_short,94.71600000000066,95.16628571428556,go_short,roi,go_short
563,1.992,1.997,1.9876164295775605,1.9881360595422333,1.987,0,1.991,201372.2,1.9859599999999933,0,0,go_short,1.9890000000000136,1.989571428571433,go_short,roi,go_short
564,1.87,1.871,1.8789405303969495,1.882887841206189,1.857,1,1.86,368874.8,1.8867599999999964,0,0,go_short,1.87480000000002,1.8768571428571488,go_short,roi,go_short
565,1.878,1.886,1.8754604110174249,1.8803593418948812,1.877,0,1.883,158877.0,1.881959999999996,0,0,go_short,1.87500000000002,1.8740000000000057,go_short,roi,go_short
566,1.902,1.913,1.9009682883908308,1.913007866560814,1.884,0,1.89,873080.3,1.9147999999999965,0,0,go_short,1.8924000000000187,1.895857142857148,go_short,roi,go_short
567,3.141,3.178,3.18093663090234,3.2225899189900558,3.124,1,3.132,602144.6,3.2295999999999934,0,0,go_short,3.1542000000000097,3.1735714285714325,go_short,roi,go_short
568,3.109,3.109,3.0938261064172567,3.1296210037614145,3.068,0,3.082,610926.8,3.127119999999995,0,0,go_short,3.0700000000000096,3.0714285714285765,go_short,roi,go_short
569,3.094,3.139,3.119795944447223,3.137106338693856,3.079,0,3.138,353718.4,3.133359999999994,0,0,go_short,3.112000000000009,3.12414285714286,go_short,roi,go_short
570,3.078,3.112,3.0909550681216724,3.1103609621328068,3.07,0,3.112,445887.9,3.116999999999994,0,0,go_short,3.06720000000001,3.065285714285717,go_short,roi,go_short
571,3.592,3.626,3.577513903525245,3.560906092953223,3.587,0,3.618,769971.4,3.560679999999995,0,0,go_short,3.588400000000004,3.5841428571428597,go_short,roi,go_short
572,3.633,3.648,3.638972293975987,3.646735318187088,3.593,1,3.606,377135.2,3.658239999999995,1,0,go_short,3.643000000000005,3.635428571428573,go_short,roi,go_short
573,3.541,3.549,3.5398120853102526,3.559296382023116,3.528,0,3.543,160916.6,3.559719999999997,0,0,go_short,3.5400000000000085,3.5370000000000004,go_short,roi,go_short
574,3.409,3.447,3.4484455593241887,3.4731709440721183,3.409,0,3.444,263066.9,3.476039999999995,0,0,go_short,3.432000000000008,3.440000000000001,go_short,roi,go_short
575,3.415,3.416,3.420389107697752,3.4343734192400923,3.388,1,3.396,209569.9,3.439559999999993,0,0,go_short,3.410200000000008,3.415285714285716,go_short,roi,go_short
576,3.436,3.443,3.430696404962097,3.4228828218750174,3.434,1,3.442,148185.0,3.4206399999999983,0,0,go_short,3.434600000000014,3.435000000000002,go_short,roi,go_short
577,3.381,3.382,3.388519581891295,3.401233780789408,3.35,1,3.365,503639.1,3.4083599999999983,0,0,go_short,3.376800000000016,3.383285714285716,go_short,roi,go_short
578,3.306,3.311,3.287414323316255,3.2908734823505945,3.296,1,3.298,227027.4,3.2771600000000007,0,0,go_short,3.295800000000014,3.293000000000001,go_short,roi,go_short
579,3.249,3.251,3.251782127010651,3.249938563638034,3.202,1,3.203,360271.0,3.254159999999999,0,0,go_short,3.251200000000014,3.254000000000001,go_short,roi,go_short
580,3.143,3.147,3.140015468432447,3.1665903997228315,3.135,0,3.142,149176.6,3.17712,0,0,go_short,3.127000000000013,3.126000000000001,go_short,roi,go_short
581,3.081,3.081,3.0891196040175983,3.116591742872361,3.039,1,3.046,480629.4,3.1160799999999984,0,0,go_short,3.070600000000013,3.0790000000000006,go_short,roi,go_short
582,3.069,3.07,3.066461389368251,3.0746735210338207,3.026,1,3.034,619878.4,3.0628399999999987,0,0,go_short,3.0704000000000136,3.075857142857143,go_short,roi,go_short
583,3.06,3.069,3.0677433076732044,3.070072390063232,3.011,1,3.017,685035.1,3.0704799999999977,0,0,go_short,3.065000000000013,3.074428571428573,go_short,roi,go_short
584,3.008,3.008,3.0207569966598955,3.0402043363178164,2.977,1,2.994,321441.8,3.043399999999999,0,0,go_short,3.0094000000000145,3.0154285714285707,go_short,roi,go_short
585,2.989,3.003,3.011886259221493,3.025411825015329,2.988,0,3.0,183585.7,3.0348400000000004,0,0,go_short,2.9962000000000133,2.998285714285714,go_short,roi,go_short
586,2.966,2.972,2.984345756266096,3.0144329647651653,2.961,0,2.97,140992.4,3.027399999999998,0,0,go_short,2.962200000000016,2.9662857142857155,go_short,roi,go_short
587,2.897,2.904,2.907588541258999,2.9331215929819927,2.879,1,2.88,329482.4,2.9369199999999984,0,0,go_short,2.8962000000000168,2.90357142857143,go_short,roi,go_short
588,2.866,2.875,2.876698907478388,2.891743518945515,2.855,1,2.857,531097.2,2.889199999999999,0,0,go_short,2.865600000000016,2.8684285714285727,go_short,roi,go_short
589,2.872,2.882,2.8976016323806504,2.923685774305274,2.863,0,2.874,207404.6,2.929479999999996,0,0,go_short,2.869000000000013,2.879285714285715,go_short,roi,go_short
590,2.836,2.839,2.8180090459469134,2.8612859541087508,2.486,1,2.624,7149378.6,2.8720799999999955,0,0,go_short,2.7952000000000146,2.808857142857144,go_short,roi,go_short
591,2.316,2.321,2.3604731720070657,2.5103622393276543,2.29,0,2.312,669237.0,2.5626799999999963,0,0,go_short,2.3034000000000145,2.291285714285715,go_short,roi,go_short
592,2.264,2.276,2.294300620951557,2.3509780074888456,2.262,1,2.274,567888.6,2.300679999999997,0,0,go_short,2.280800000000015,2.286142857142859,go_short,roi,go_short
593,2.266,2.287,2.30710934050802,2.323347108011019,2.259,1,2.263,566556.7,2.336999999999997,0,0,go_short,2.288000000000015,2.299714285714287,go_short,roi,go_short
594,2.167,2.169,2.187100137542742,2.23294468122154,2.15,0,2.157,639283.8,2.2521599999999977,0,0,go_short,2.1680000000000144,2.159142857142858,go_short,roi,go_short
595,1.873,1.874,1.8722439618785944,1.9963717681351487,1.845,0,1.862,1340408.8,2.030639999999998,0,0,go_short,1.7920000000000147,1.788428571428573,go_short,roi,go_short
596,90.545,90.552,90.24513365346706,91.4326238221806,88.712,0,89.289,23106.3,91.54864000000002,0,0,go_short,90.13720000000066,89.82499999999986,go_short,roi,go_short
597,3.277,3.279,3.3206068292342708,3.3373007367178427,3.212,1,3.231,1142131.2,3.333799999999994,0,0,go_short,3.31220000000001,3.323428571428576,go_short,roi,go_short
598,87.843,88.55,88.69182163440306,89.62245208693572,87.6,0,88.314,10925.4,89.72383999999998,0,0,go_short,87.95760000000064,88.47928571428557,go_short,roi,go_short
599,84.169,84.586,85.24548135235558,86.44097079685294,83.605,1,83.63,11422.8,87.01783999999999,0,0,go_short,84.57120000000063,84.63171428571415,go_short,roi,go_short
600,118.085,118.132,119.08512112143218,120.38607865811883,117.509,0,117.836,33604.4,121.25919999999992,0,0,go_short,118.5308000000014,118.4631428571426,go_short,roi,go_short
601,116.398,117.16,116.87459009360258,117.20315845710569,116.296,1,116.63,17063.6,117.15727999999991,0,0,go_short,116.74820000000136,116.8314285714283,go_short,roi,go_short
602,115.164,115.433,115.30852494684255,115.94663195728096,114.715,0,115.178,12724.2,115.76699999999988,1,0,go_short,115.04720000000148,115.19657142857108,go_short,roi,go_short
603,113.603,114.007,113.7178432794829,113.86962864177198,113.391,0,113.847,7435.0,113.7673599999999,0,0,go_short,113.46620000000152,113.61885714285684,go_short,roi,go_short
604,108.777,109.465,111.15230539746348,112.08335744906336,108.443,1,109.307,45972.2,112.58803999999988,0,0,go_short,109.9238000000015,110.76914285714244,go_short,roi,go_short
605,105.851,106.626,106.11310873235054,106.44469714802877,105.788,0,106.174,17471.4,106.5776799999998,0,0,go_short,105.64260000000152,105.78428571428528,go_short,roi,go_short
606,105.054,105.305,105.46993064708506,106.1890132240718,104.897,0,105.257,4791.0,106.35447999999984,0,0,go_short,105.2880000000018,105.2405714285711,go_short,roi,go_short
607,101.326,101.652,102.07180240835643,103.22500168285552,101.064,0,101.597,8791.8,103.77707999999988,0,0,go_short,101.50800000000186,101.62085714285682,go_short,roi,go_short
608,102.481,102.846,102.63629005227598,102.73355740266965,102.338,0,102.817,6618.6,102.77591999999991,0,0,go_short,102.57400000000185,102.62357142857108,go_short,roi,go_short
609,105.113,105.225,103.25784016227584,102.88021477934228,103.781,0,104.236,39260.5,102.64215999999988,1,0,go_short,103.9408000000018,103.36042857142824,go_short,roi,go_short
610,105.72,105.796,105.36523224038147,105.10831423274767,105.292,1,105.39,5548.1,104.98051999999988,0,0,go_short,105.46200000000177,105.5082857142854,go_short,roi,go_short
611,105.36,105.577,105.36459442919774,105.1911207090264,105.109,1,105.575,5386.8,104.97651999999992,0,0,go_short,105.56220000000177,105.55314285714256,go_short,roi,go_short
612,105.608,105.616,105.33433513145616,105.42635316849103,105.328,1,105.416,3380.8,105.36747999999996,1,0,go_short,105.51540000000176,105.38814285714253,go_short,roi,go_short
613,124.954,126.491,122.8927302210794,121.28422056282416,123.544,0,126.087,162791.6,120.81283999999992,0,0,go_short,124.67120000000136,123.75085714285692,go_short,roi,go_short
614,104.51,104.531,104.78903053135603,105.01298982705896,104.148,1,104.291,5364.1,105.19195999999998,1,0,go_short,104.60560000000184,104.7052857142854,go_short,roi,go_short
615,3.7084,3.7167,3.711326007992797,3.710667236467237,3.6988,0,3.7042,494981.6,3.711848,0,0,go_short,3.7069800000000015,3.712628571428572,go_short,roi,go_short
616,3.6632,3.6768,3.707470651856361,3.750679527796555,3.6458,0,3.6663,644809.3,3.780908,0,0,go_short,3.670360000000005,3.662699999999997,go_short,roi,go_short
617,3.6417,3.6758,3.7161701990321183,3.763831229730064,3.6091,1,3.6161,1647879.0,3.7680359999999977,0,0,go_short,3.67292,3.689842857142856,go_short,roi,go_short
618,4.333,4.3649,4.279141782177212,4.307376352778877,4.2869,0,4.3039,1749239.1,4.329219999999999,1,0,go_short,4.328880000000007,4.247885714285718,go_short,roi,go_short
619,4.4817,4.4856,4.48012550790825,4.503536507711913,4.4531,1,4.4615,599235.1,4.501716000000002,1,0,go_short,4.478520000000009,4.4808,go_short,roi,go_short
620,4.5157,4.5226,4.529410915926446,4.559160265615287,4.501,1,4.5056,386188.5,4.547796000000004,1,0,go_short,4.523500000000011,4.533128571428577,go_short,roi,go_short
621,4.5488,4.5659,4.522006965949383,4.525453964947509,4.5,1,4.5048,1003425.6,4.520976000000004,1,0,go_short,4.53612000000001,4.526714285714292,go_short,roi,go_short
622,4.4726,4.4839,4.489430616909175,4.518577014844691,4.4705,0,4.4759,493557.1,4.523384000000002,0,0,go_short,4.478540000000011,4.476457142857149,go_short,roi,go_short
623,444.56,446.2,446.0089986151965,447.27547452076095,444.28,1,444.96,4835.58,446.4043999999999,0,0,go_short,446.4499999999997,446.7485714285718,go_short,roi,go_short
624,4.345,4.3549,4.357986646164097,4.376447797399984,4.3079,1,4.3155,868502.7,4.361224000000004,0,0,go_short,4.350600000000013,4.360314285714292,go_short,roi,go_short
625,4.3142,4.3309,4.3299253258810175,4.3500560296455335,4.3057,0,4.3299,533881.4,4.354520000000003,0,0,go_short,4.322220000000014,4.319871428571436,go_short,roi,go_short
626,4.1086,4.1397,4.140950525560183,4.187388141492069,4.0907,0,4.1097,871652.8,4.191008000000004,0,0,go_short,4.112340000000015,4.126600000000008,go_short,roi,go_short
627,4.0105,4.0327,4.1117478339849205,4.144099440180909,3.99,1,4.0109,1667313.7,4.167208000000001,0,0,go_short,4.060580000000014,4.095871428571434,go_short,roi,go_short
628,104.226,104.337,104.00019044692804,104.1871008065158,102.453,1,102.511,15415.9,104.1185999999999,0,0,go_short,103.75300000000183,104.10571428571396,go_short,roi,go_short
629,108.908,109.112,108.42076931343884,108.21252728346236,108.481,1,108.729,21651.7,108.00659999999988,0,0,go_short,108.66360000000115,108.49828571428554,go_short,roi,go_short
630,106.734,107.931,107.57880670842133,107.7868073584545,106.656,0,107.647,32970.6,108.0895999999999,0,0,go_short,106.9176000000011,107.36757142857128,go_short,roi,go_short
631,115.205,115.299,116.23296488687753,116.78102353659293,114.352,1,114.609,32078.3,117.12251999999992,0,0,go_short,115.5532000000012,115.66014285714274,go_short,roi,go_short
632,80.054,80.213,81.08091732657407,82.46000143195465,78.294,1,78.856,41528.6,82.4164,0,0,go_short,80.6910000000006,80.80585714285701,go_short,roi,go_short
633,79.656,79.656,80.62048161762742,81.99252866243269,78.778,1,79.281,16549.5,82.25396000000008,0,0,go_short,79.7924000000008,80.19828571428546,go_short,roi,go_short
634,65.096,65.897,69.41022052623796,74.10909967436874,64.146,0,65.471,30996.1,75.62176000000007,0,0,go_short,65.1268000000008,66.119714285714,go_short,roi,go_short
635,63.687,64.106,64.94854819763106,67.02806402285856,63.591,1,63.776,8299.8,65.3333200000001,0,0,go_short,64.3696000000008,64.78914285714258,go_short,roi,go_short
636,63.833,63.856,63.804921318418685,64.02215932673332,63.21,1,63.283,15302.8,64.02012000000008,1,0,go_short,63.633400000000776,63.74328571428547,go_short,roi,go_short
637,57.336,58.179,59.458156198876914,61.20677305079328,57.328,0,57.591,41003.2,61.95948000000008,0,0,go_short,57.47540000000076,58.19071428571405,go_short,roi,go_short
638,46.599,48.039,49.22493774665647,53.37616779701885,46.453,0,47.924,31896.8,54.61680000000007,0,0,go_short,46.12160000000077,46.30228571428547,go_short,roi,go_short
639,52.158,52.443,51.55489534658459,51.792383084214045,51.988,0,52.442,5842.1,51.42300000000009,0,0,go_short,51.77220000000077,51.470571428571255,go_short,roi,go_short
640,52.09,52.188,51.76475972775298,51.77025992912435,51.717,1,51.795,11659.5,51.68484000000008,0,0,go_short,51.74340000000076,51.69971428571411,go_short,roi,go_short
641,52.091,52.518,50.88870471959593,50.99227467219202,51.751,0,51.944,19878.3,51.05776000000008,0,0,go_short,51.18140000000076,50.63514285714268,go_short,roi,go_short
642,51.243,51.716,51.87601785429886,52.110512395080974,50.868,0,51.584,18442.5,52.66148000000009,0,0,go_short,51.543800000000736,51.62814285714269,go_short,roi,go_short
643,51.955,52.083,51.03175391808529,51.16936381275944,51.229,0,51.541,13699.3,51.106320000000096,0,0,go_short,51.62840000000074,50.97742857142841,go_short,roi,go_short
644,51.434,51.444,51.26977895569683,51.34392380910858,51.068,0,51.273,5473.4,51.39948000000008,0,0,go_short,51.31200000000079,51.26028571428558,go_short,roi,go_short
645,51.352,51.353,51.463665158938696,51.49976188602402,50.84,1,51.013,12721.7,51.48972000000007,0,0,go_short,51.34160000000077,51.49614285714271,go_short,roi,go_short
646,49.856,50.194,50.35764366889171,50.6914944612342,49.645,0,49.775,23451.0,50.80144000000009,0,0,go_short,50.156000000000766,50.22914285714271,go_short,roi,go_short
647,48.907,49.444,50.96073059864322,52.34674638038472,48.747,0,49.248,34136.8,52.8392800000001,0,0,go_short,48.87420000000073,49.59514285714284,go_short,roi,go_short
648,48.725,48.885,48.77766374005471,49.11834420996309,48.534,0,48.753,10352.6,49.1879200000001,0,0,go_short,48.66080000000072,48.66557142857143,go_short,roi,go_short
649,46.55,46.675,46.63235163319308,47.08736417942817,46.327,1,46.559,9903.7,47.05336000000007,0,0,go_short,46.58900000000073,46.59742857142856,go_short,roi,go_short
650,92.692,92.961,93.26018583682806,93.2055458827236,92.068,1,92.257,135974.0,93.96996000000009,0,0,go_short,93.51540000000082,93.28271428571432,go_short,roi,go_short
651,132.965,134.729,132.7527156808741,132.30627888612162,132.965,0,134.001,75729.4,132.76804,0,0,go_short,133.4116000000009,132.9167142857141,go_short,roi,go_short
652,131.05,131.969,129.7568390264851,127.99579952596444,130.481,1,131.813,42978.3,127.15188,0,0,go_short,131.43300000000085,130.98485714285692,go_short,roi,go_short
653,133.68,134.424,133.3897464768011,133.38572204157393,133.552,0,134.108,50083.5,133.74964,0,0,go_short,133.62920000000094,133.41971428571406,go_short,roi,go_short
654,134.138,134.345,134.2712696119474,134.5431204592374,133.563,0,133.609,22543.8,134.76295999999994,0,0,go_short,134.0706000000011,134.01699999999985,go_short,roi,go_short
655,133.679,134.0,132.78353630299426,132.9087298233655,132.675,1,133.021,48288.6,132.46447999999998,0,0,go_short,132.79060000000112,132.88585714285705,go_short,roi,go_short
656,130.627,131.998,133.86028373943932,135.39887024668622,129.587,0,131.955,86789.2,137.57503999999994,0,0,go_short,131.88560000000112,132.53828571428565,go_short,roi,go_short
657,127.718,128.15,129.55505098559527,131.73423028821625,125.23,1,126.895,167850.5,132.23903999999993,0,0,go_short,128.3996000000011,128.60328571428562,go_short,roi,go_short
658,126.281,126.608,125.72840759474346,126.68682284096018,117.0,1,120.92,387754.7,126.82891999999993,0,0,go_short,125.43720000000113,125.61257142857134,go_short,roi,go_short
659,122.303,122.396,121.53971928367768,122.35052075108486,117.4,1,120.445,134038.8,121.9148799999999,0,0,go_short,121.1676000000011,121.1967142857142,go_short,roi,go_short
660,120.279,120.749,119.79569970825932,120.65988456999858,111.85,1,113.689,511638.3,120.62395999999995,0,0,go_short,119.52560000000112,119.79085714285702,go_short,roi,go_short
661,88.949,89.331,88.61810379965904,88.68490243788942,87.914,1,88.112,11687.7,88.42227999999999,0,0,go_short,88.65220000000063,88.75557142857132,go_short,roi,go_short
662,3.8295,3.8436,3.87223940469859,3.922726504519344,3.7874,1,3.794,1321299.5,3.8949760000000015,0,0,go_short,3.8638800000000137,3.872814285714292,go_short,roi,go_short
663,3.348,3.348,3.329265498673316,3.355668911827869,3.329,0,3.339,174336.5,3.3357199999999945,0,0,go_short,3.33060000000001,3.3281428571428613,go_short,roi,go_short
664,3.551,3.5700000000000003,3.558473385888224,3.5614256621700213,3.539,1,3.567,162442.5,3.5626399999999934,0,0,go_short,3.5572000000000115,3.563000000000004,go_short,roi,go_short
665,0.1329,0.1333,0.1331803381779202,0.1341005744219973,0.1325,0,0.1333,236405.0,0.1343359999999999,0,0,go_short,0.1328600000000002,0.133085714285713,go_short,roi,go_short
666,0.1369,0.1371,0.1368142401730593,0.1369913709967876,0.1364,1,0.1365,215289.0,0.1373519999999999,0,0,go_short,0.1368200000000003,0.1368714285714273,go_short,roi,go_short
667,0.1366,0.1367,0.1366838528207566,0.1371970434411769,0.1355,1,0.1359,427340.0,0.1370799999999999,1,0,go_short,0.1367000000000003,0.1365857142857127,go_short,roi,go_short
668,0.1292,0.1292,0.1293159193442554,0.1314670186824827,0.1284,0,0.1286,199072.0,0.1320999999999999,0,0,go_short,0.1282600000000002,0.1283857142857127,go_short,roi,go_short
669,0.1277,0.1282,0.1291986080782799,0.1299744675357928,0.1275,1,0.1277,542620.0,0.1299679999999999,0,0,go_short,0.1285800000000004,0.1290142857142842,go_short,roi,go_short
670,0.1563,0.1564,0.1559753458051331,0.1557634107402632,0.1552,1,0.1555,862892.0,0.1555799999999999,0,0,go_short,0.1563000000000008,0.1563285714285705,go_short,roi,go_short
671,0.1598,0.1598,0.1594900741808581,0.1589960145810796,0.158,1,0.1583,1687222.0,0.159072,0,0,go_short,0.1597000000000009,0.1596999999999995,go_short,roi,go_short
672,0.1593,0.1601,0.1599473290461715,0.1593245209887873,0.1592,1,0.1597,898503.0,0.15908,0,0,go_short,0.1604800000000009,0.1604285714285711,go_short,roi,go_short
673,0.157,0.1572,0.1575137297875439,0.1580213445371231,0.1564,0,0.1568,492201.0,0.158536,1,0,go_short,0.1571200000000009,0.1572714285714282,go_short,roi,go_short
674,0.1576,0.1577,0.1572279730545752,0.1571383067627491,0.1573,1,0.1575,149075.0,0.1567520000000007,1,0,go_short,0.1574600000000007,0.1574142857142849,go_short,roi,go_short
675,0.1584,0.1585,0.158533451771356,0.1584187170018673,0.1572,1,0.1577,1355237.0,0.1585000000000006,0,0,go_short,0.1584200000000008,0.1584857142857135,go_short,roi,go_short
676,0.1401,0.141,0.143109760950034,0.1479206367397861,0.1399,0,0.141,776973.0,0.1504000000000007,0,0,go_short,0.1406600000000008,0.1402428571428564,go_short,roi,go_short
677,0.1399,0.1403,0.140885409528576,0.1417293214622285,0.1398,0,0.14,181326.0,0.1419960000000007,0,0,go_short,0.1402800000000008,0.1404714285714279,go_short,roi,go_short
678,0.1378,0.138,0.1374435101844497,0.1372816832808353,0.1373,0,0.1378,341196.0,0.137984,0,0,go_short,0.1373600000000003,0.1372428571428559,go_short,roi,go_short
679,0.1364,0.1374,0.137311049231906,0.1388799725371171,0.1363,0,0.1373,644598.0,0.1392360000000007,0,0,go_short,0.1362000000000008,0.1364428571428564,go_short,roi,go_short
680,0.1351,0.1354,0.1349501706107915,0.1352287059293992,0.135,0,0.1353,285121.0,0.1351280000000007,0,0,go_short,0.1350600000000008,0.134914285714285,go_short,roi,go_short
681,0.1344,0.1344,0.1345290833957076,0.1347850799325093,0.1335,1,0.1338,370199.0,0.1348920000000007,0,0,go_short,0.1345400000000008,0.1345857142857136,go_short,roi,go_short
682,0.1335,0.1335,0.133996047719174,0.1346721399941482,0.1328,1,0.133,385387.0,0.1349880000000007,0,0,go_short,0.1334600000000008,0.1336714285714278,go_short,roi,go_short
683,0.1329,0.1329,0.1343190782401475,0.134850784322746,0.1318,1,0.1322,1904133.0,0.1352480000000007,0,0,go_short,0.1334600000000008,0.1339571428571421,go_short,roi,go_short
684,0.12304,0.12359,0.1224760681620215,0.1220887464387464,0.12247,0,0.12265,10395675.0,0.1222216,0,0,go_short,0.122624,0.12261,go_short,roi,go_short
685,0.12248,0.12288,0.1220373936460734,0.1218519661524846,0.12227,1,0.1226,6582658.0,0.1215908,0,0,go_short,0.122482,0.1222299999999999,go_short,roi,go_short
686,0.11945,0.11954,0.1201100132809113,0.121152534019125,0.11898,0,0.11932,6860532.0,0.1218896,0,0,go_short,0.1194079999999999,0.1190542857142856,go_short,roi,go_short
687,0.13147,0.13154,0.1318009700403223,0.1354038914070404,0.13,0,0.13047,14680330.0,0.1354836,1,0,go_short,0.1308979999999996,0.1298014285714285,go_short,roi,go_short
688,0.13578,0.13592,0.136193756798626,0.1358828458979686,0.13347,1,0.13367,14311445.0,0.1365728,0,0,go_short,0.1360459999999998,0.1363885714285714,go_short,roi,go_short
689,0.14105,0.1412,0.1407104946791537,0.1406312870309263,0.14059,0,0.1411,2170143.0,0.1404008,1,0,go_short,0.1410219999999997,0.1408514285714286,go_short,roi,go_short
690,0.14114,0.14118,0.141124206354659,0.1411703860491495,0.14075,1,0.1408,2495739.0,0.1409792000000001,0,0,go_short,0.1413259999999996,0.1413228571428572,go_short,roi,go_short
691,0.14034,0.14049,0.1406501940346846,0.141019536436397,0.13974,1,0.14031,6292863.0,0.1411408000000001,0,0,go_short,0.1404779999999996,0.1406900000000002,go_short,roi,go_short
692,0.13983,0.14026,0.1413132989030311,0.1421268804629397,0.13979,1,0.13989,4282012.0,0.1425148000000002,0,0,go_short,0.1406079999999998,0.1409814285714287,go_short,roi,go_short
693,0.1369,0.1369,0.1360230894589219,0.1367178306709217,0.1363,0,0.1364,251488.0,0.1361960000000008,0,0,go_short,0.1358400000000008,0.1357571428571422,go_short,roi,go_short
694,0.1336,0.1341,0.1349751367552364,0.1366115744309307,0.1333,1,0.134,336527.0,0.1361919999999999,0,0,go_short,0.1344800000000004,0.1347999999999987,go_short,roi,go_short
