,pair,open_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,exit_reason,action,regbot_long_-1 (entry),regbot_short_1 (entry),long_signal,short_signal
453,LINK/USDT:USDT,2021-02-24 00:15:00+00:00,26.003,26.132,25.43735856690019,25.014086894586885,25.269,0,25.332,10959.8,24.97447999999999,0,0,25.640199999999997,25.62357142857142,-54.15770165,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
454,LINK/USDT:USDT,2021-03-03 13:00:00+00:00,31.159,31.245,30.836550664549176,30.607326997865705,31.01,0,31.21,6605.7,30.7706,0,0,30.87439999999994,30.81257142857137,21.54303554,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
455,LINK/USDT:USDT,2021-04-01 07:30:00+00:00,29.761,30.3,29.777086483508967,29.61003626317933,29.761,0,30.188,7612.6,29.72192000000004,0,0,29.875599999999945,29.8131428571427,-53.52665552,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
456,LEVER/USDT:USDT,2023-12-26 15:30:00+00:00,0.0018269999999999,0.001924,0.0018084097416988,0.0017791366699604,0.0018239999999999,0,0.001887,1235735400.0,0.0017724,0,0,0.0018241999999999,0.0018111428571428,-71.69462409,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
457,LEVER/USDT:USDT,2023-08-22 09:15:00+00:00,0.0013729999999999,0.00149,0.0013596208743196,0.0013342100863916,0.001372,0,0.0014759999999999,2708029100.0,0.00132608,0,0,0.0013875999999999,0.0013749999999999,-10.23392339,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
458,ORBS/USDT:USDT,2023-10-13 15:15:00+00:00,0.03062,0.03066,0.030569615204579,0.0307636039886039,0.02992,0,0.03015,9044010.0,0.0310124,0,0,0.030388,0.0303985714285714,-68.5022097,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
459,ORBS/USDT:USDT,2023-10-14 07:00:00+00:00,0.03876,0.04031,0.037357090316642,0.0354573171993179,0.03866,1,0.03966,100244150.0,0.0347472,1,0,0.038784,0.0381628571428571,-51.032958,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
460,HIFI/USDT:USDT,2024-01-06 01:30:00+00:00,0.8124,0.842,0.7960935092443442,0.7735282285905466,0.8009000000000001,0,0.8399000000000001,881047.0,0.7636320000000006,0,0,0.8146999999999934,0.8113000000000037,43.66293109,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
461,SC/USDT:USDT,2024-02-24 00:45:00+00:00,0.021082,0.021331,0.0205136262825812,0.0201840768972465,0.020863,0,0.0212949999999999,25163920.0,0.02010864,0,0,0.0208390000000001,0.0206030000000001,70.82727206,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
462,LEVER/USDT:USDT,2023-06-11 21:45:00+00:00,0.001147,0.001147,0.001146686969535,0.001145038988341,0.001137,1,0.0011409999999999,1494800.0,0.00114352,0,0,0.0011469999999999,0.0011495714285714,-55.43233878,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
463,SC/USDT:USDT,2023-11-16 13:30:00+00:00,0.0045969999999999,0.004846,0.0045350009109629,0.0045335702305532,0.004532,0,0.004556,105466700.0,0.00454292,0,0,0.0045352000000002,0.0045231428571429,-42.74181624,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
464,ORBS/USDT:USDT,2024-01-03 12:15:00+00:00,0.03977,0.03977,0.0393040231745876,0.0400642164938782,0.02622,1,0.03214,123840870.0,0.0404136000000002,0,0,0.0385340000000002,0.039274285714286,-55.71207708,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
465,ORBS/USDT:USDT,2023-12-11 02:15:00+00:00,0.04482,0.04482,0.0442983554763557,0.0447362289010449,0.03465,1,0.04027,83541310.0,0.0450108000000001,0,0,0.0438800000000001,0.0442057142857144,38.06121296,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
466,ORBS/USDT:USDT,2023-11-11 00:15:00+00:00,0.04535,0.04722,0.0454669810742623,0.0450517284063451,0.04534,0,0.04661,25115360.0,0.0450172,0,0,0.0457539999999999,0.0456157142857143,13.37203482,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
467,ORBS/USDT:USDT,2023-10-31 00:15:00+00:00,0.04886,0.05093,0.0481669999095831,0.0474088912211539,0.04801,0,0.05015,93721630.0,0.0471088,1,0,0.0489319999999999,0.0485142857142857,17.82410455,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
468,ORBS/USDT:USDT,2023-10-19 15:45:00+00:00,0.04765,0.04955,0.0457937506708072,0.0439648833773611,0.04759,0,0.04934,173929570.0,0.042644,0,0,0.047388,0.046992857142857,-12.7711503,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
469,ORBS/USDT:USDT,2023-10-18 00:30:00+00:00,0.06153,0.06493,0.0606466726783561,0.0598669993325858,0.06068,0,0.06373,166239310.0,0.0599519999999999,0,0,0.060816,0.0605085714285714,44.70966462,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
470,SC/USDT:USDT,2023-12-01 10:45:00+00:00,0.0051389999999999,0.005645,0.0051497573152566,0.0050762977983869,0.005137,0,0.005613,162063850.0,0.00506952,0,0,0.0051886000000002,0.0051515714285715,-69.43079333,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
471,ORBS/USDT:USDT,2023-10-17 02:00:00+00:00,0.04516,0.04868,0.0400501670135338,0.0382471286660442,0.04469,0,0.04807,101898870.0,0.0372347999999999,0,0,0.041738,0.0404628571428571,-72.18016495,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
472,LEVER/USDT:USDT,2023-08-14 07:30:00+00:00,0.0014449999999999,0.001527,0.0014315575663669,0.0014196355335442,0.001444,0,0.00149,367281400.0,0.00141768,1,0,0.0014407999999999,0.0014325714285714,-34.51321723,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
473,ORBS/USDT:USDT,2023-10-15 10:15:00+00:00,0.04523,0.05,0.0440963201636797,0.0433845196355958,0.04485,0,0.04894,197869070.0,0.043274,0,0,0.044652,0.0439485714285714,8.69586004,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
474,LEVER/USDT:USDT,2023-08-16 13:15:00+00:00,0.001498,0.001756,0.0014995804884899,0.0014865578278515,0.001495,0,0.0015589999999999,4765387000.0,0.0014858,0,0,0.0015003999999999,0.0014965714285714,56.700208,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
475,LEVER/USDT:USDT,2023-08-17 21:45:00+00:00,0.001201,0.001202,0.0011543898347786,0.0011817152616322,0.000815,1,0.000856,1904785600.0,0.00119264,0,0,0.0011357999999999,0.0011582857142857,-76.61742706,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
476,LEVER/USDT:USDT,2023-08-18 00:30:00+00:00,0.0010609999999999,0.0013319999999999,0.0011039225752302,0.0011274158217554,0.001058,0,0.001218,2151392700.0,0.00113992,0,0,0.0010943999999999,0.0010921428571428,-47.1595243,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
477,LINK/USDT:USDT,2021-04-19 01:00:00+00:00,39.894,40.891,39.22403884617764,38.67001803316241,39.707,0,40.814,29459.3,38.76028000000005,0,0,39.32119999999999,39.33328571428552,3.62323898,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
478,LEVER/USDT:USDT,2023-08-02 23:30:00+00:00,0.0011359999999999,0.0011359999999999,0.0011373759963152,0.0011412203234296,0.001133,1,0.001133,2500.0,0.00114076,0,0,0.0011361999999999,0.0011372857142857,-71.92774336,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
479,1INCH/USDT:USDT,2021-12-06 16:00:00+00:00,2.4685,2.5045,2.462293336962492,2.460434472934473,2.4605,0,2.5,5435.6,2.4569400000000003,0,0,2.4605999999999995,2.4602142857142857,-44.72708312,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,1.0
480,DASH/USDT:USDT,2023-07-29 17:00:00+00:00,32.25,32.3,32.27681536902535,32.27776458557817,32.2,0,32.3,114.27,32.27200000000051,0,0,32.25999999999601,32.264285714286935,-37.78706974,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,1.0
481,ARKM/USDT:USDT,2023-09-01 22:30:00+00:00,0.5426,0.582,0.5117386084570553,0.4979367578981873,0.5241,0,0.5256000000000001,7469264.0,0.4968199999999993,1,0,0.523109999999998,0.5177214285714282,39.47614792,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
482,ARKM/USDT:USDT,2023-09-30 13:45:00+00:00,0.42265,0.433,0.4219185773049222,0.4181061669643725,0.42215,0,0.4318,743403.0,0.4169659999999999,0,0,0.423829999999997,0.4235142857142852,34.98177297,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
483,ARKM/USDT:USDT,2023-10-24 11:45:00+00:00,0.3489,0.3635,0.3498019229951623,0.3487949651077965,0.3486,0,0.3556,781957.0,0.3479899999999994,0,0,0.3502999999999961,0.3499571428571429,-46.24723272,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
484,ARKM/USDT:USDT,2023-11-11 02:30:00+00:00,0.42745,0.44785,0.4196129336370725,0.414012249181522,0.42535,0,0.43315,1447170.0,0.4122779999999992,1,0,0.4240599999999965,0.4210499999999997,-63.46078186,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
485,ARKM/USDT:USDT,2023-11-15 11:15:00+00:00,0.5612,0.5689500000000001,0.5313552061436827,0.5171998772788753,0.55315,0,0.55905,1717658.0,0.5168859999999992,0,0,0.5445599999999959,0.5334499999999998,21.94762771,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
486,ARKM/USDT:USDT,2023-11-26 01:00:00+00:00,0.5014000000000001,0.5052500000000001,0.4946770036122509,0.4895168080130139,0.4996,0,0.505,204530.0,0.4895579999999991,0,0,0.4970599999999953,0.4961714285714294,-27.06828562,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
487,ARKM/USDT:USDT,2023-12-06 04:45:00+00:00,0.5672,0.5711,0.5477243180785855,0.5381773875503824,0.55855,0,0.5596500000000001,439963.0,0.5365439999999992,1,0,0.5550499999999948,0.5518357142857154,-2.82512583,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
488,ARKM/USDT:USDT,2023-12-16 18:30:00+00:00,0.55705,0.6099,0.5209212640458956,0.5034813132217814,0.5557,0,0.58265,2636925.0,0.4974639999999993,0,0,0.5395799999999952,0.5262000000000011,-45.51003648,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
489,ARKM/USDT:USDT,2023-12-20 13:30:00+00:00,0.69115,0.7098,0.668965904686277,0.6526543506090209,0.68735,0,0.69725,911554.0,0.6499079999999994,0,0,0.6798099999999951,0.6768142857142854,54.33177772,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
490,ARKM/USDT:USDT,2024-01-03 12:15:00+00:00,0.632,0.6323000000000001,0.6302356353034327,0.6425356934506239,0.39585,1,0.5096,6926134.0,0.6508839999999992,0,0,0.6148299999999965,0.6297928571428555,-50.17366799,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
491,ARKM/USDT:USDT,2024-01-12 11:30:00+00:00,0.61875,0.6223000000000001,0.6033192845433206,0.5956967555704228,0.6110500000000001,0,0.6187,350427.0,0.5947199999999992,0,0,0.6107799999999972,0.6069928571428552,3.28214014,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
492,ARKM/USDT:USDT,2024-02-11 15:45:00+00:00,0.6109,0.6206,0.6047671731729013,0.6023475328111026,0.6098,0,0.6186,690119.0,0.6010579999999992,0,0,0.6069899999999968,0.6040999999999973,-70.50791743,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
493,ARKM/USDT:USDT,2024-02-16 11:30:00+00:00,0.7667,0.8405,0.7533518591084313,0.7288281323272601,0.7614000000000001,0,0.838,2317479.0,0.7251039999999981,0,0,0.7730999999999961,0.7607142857142815,-50.85547686,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
494,ARKM/USDT:USDT,2024-02-18 02:45:00+00:00,0.96555,1.04855,0.920855391232553,0.8872973530026863,0.96555,0,1.03915,2960310.0,0.8764219999999984,0,0,0.960009999999996,0.9339714285714243,-58.69482098,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
495,ARKM/USDT:USDT,2024-02-22 04:15:00+00:00,1.2677,1.3524500000000002,1.2127000405517243,1.1759844101343302,1.2669,0,1.33365,2296040.0,1.181793999999998,0,0,1.2396399999999974,1.213642857142852,-66.94297488,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
496,ARPA/USDT:USDT,2022-04-20 19:15:00+00:00,0.06903,0.06936,0.0697760280750037,0.0702952706552706,0.06898,0,0.06914,250930.0,0.0702564,0,0,0.069354,0.0696557142857142,-115.03503629,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,1.0
497,ARPA/USDT:USDT,2022-05-26 05:45:00+00:00,0.0336,0.0336,0.0341293461995384,0.0343766386253458,0.03282,1,0.03324,1664160.0,0.0344807999999998,0,0,0.033932,0.0340871428571427,58.53490699,first_buy,trailing_stop_loss,,-1,-1,0.0,1.0
498,ARPA/USDT:USDT,2022-06-30 09:15:00+00:00,0.0411,0.04114,0.0418219246081351,0.0426468350123244,0.04055,1,0.04078,1716260.0,0.0428515999999998,1,0,0.041252,0.0414757142857142,0.58334014,first_buy,trailing_stop_loss,,-1,-1,0.0,0.0
499,ARPA/USDT:USDT,2022-08-18 08:45:00+00:00,0.04124,0.04124,0.0415784488412066,0.0420305965046069,0.04091,1,0.041,911230.0,0.04208,0,0,0.041358,0.0414128571428568,-42.02229421,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,0.0
500,ARKM/USDT:USDT,2023-08-30 08:30:00+00:00,0.44755,0.4798,0.4439139349383647,0.4371498067690078,0.446,0,0.47425,3694859.0,0.4365099999999995,0,0,0.4499499999999974,0.4454214285714279,-37.68811786,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
501,ARPA/USDT:USDT,2022-10-22 22:30:00+00:00,0.03309,0.03309,0.033054184304691,0.033047905732433,0.03303,1,0.03303,68430.0,0.0329784000000001,0,0,0.0330820000000001,0.033088571428571,-52.52293749,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,0.0
502,ARKM/USDT:USDT,2023-08-18 17:45:00+00:00,0.40565,0.41775,0.4019826327732069,0.3980833865830411,0.4051,0,0.41505,622608.0,0.3967299999999996,0,0,0.4037699999999984,0.4031785714285708,-32.23379697,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
503,ARB/USDT:USDT,2024-01-10 21:15:00+00:00,2.1324,2.2326,2.0706598282466646,2.034243028855443,2.1164,0,2.2034,12246207.7,2.0277000000000034,0,0,2.0861799999999944,2.081699999999976,18.12142952,second_buy,trailing_stop_loss,,1,1,0.0,0.0
504,APE/USDT:USDT,2023-03-13 00:15:00+00:00,4.514,4.593,4.316380393531771,4.176692894448197,4.48,0,4.578,620204.4,4.135120000000071,0,0,4.440799999999898,4.383857142857119,90.41695049,second_buy,trailing_stop_loss,,1,1,0.0,0.0
505,APE/USDT:USDT,2023-06-25 16:15:00+00:00,2.39,2.483,2.3646351149691496,2.3347556290285207,2.38,0,2.445,1577787.5,2.3267200000000714,0,0,2.3965999999998906,2.3788571428571355,66.68762105,second_buy,trailing_stop_loss,,1,1,0.0,0.0
506,APE/USDT:USDT,2023-08-17 21:45:00+00:00,1.724,1.73,1.7040078308107756,1.7453696179280564,1.339,1,1.363,9044295.2,1.765040000000073,0,0,1.67719999999988,1.70442857142856,13.72393662,second_buy,trailing_stop_loss,,1,1,0.0,0.0
507,APE/USDT:USDT,2023-10-24 09:45:00+00:00,1.251,1.264,1.2318215245964428,1.221008131206887,1.247,0,1.262,793687.6,1.2201200000000805,0,0,1.2425999999998734,1.2377142857142758,-35.64583218,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
508,APE/USDT:USDT,2023-11-09 16:15:00+00:00,1.4777,1.4912,1.4709372941503762,1.4835318147004937,1.1343,1,1.3226,7357449.6,1.486400000000075,0,0,1.4648999999998775,1.4809999999999917,-59.24417788,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
509,APE/USDT:USDT,2023-11-25 06:45:00+00:00,1.6649,1.7223000000000002,1.6391562331209162,1.5951563838900114,1.6641,0,1.7045,2506097.8,1.5822160000000765,0,0,1.6658199999998822,1.6558999999999915,27.86312592,second_buy,trailing_stop_loss,,1,1,0.0,0.0
510,APE/USDT:USDT,2024-01-03 12:15:00+00:00,1.6646,1.6663,1.671083373231938,1.702440693136006,1.2066,1,1.4174,9284314.3,1.7183360000000796,0,0,1.6387399999998935,1.6672857142857025,-25.33527022,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
511,ARB/USDT:USDT,2023-03-23 21:30:00+00:00,1.4235,1.4535,1.4085640789681355,1.3575235042735043,1.392,0,1.4345,8599349.3,1.3577,0,0,1.4361000000000008,1.4417142857142855,-2.07804513,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
512,ARB/USDT:USDT,2023-04-14 00:45:00+00:00,1.4306,1.4985,1.3917686969292178,1.372992459714819,1.4235,0,1.4728,18646974.2,1.3711519999999993,0,0,1.405879999999999,1.3912285714285708,33.03985674,second_buy,trailing_stop_loss,,1,1,0.0,0.0
513,ARB/USDT:USDT,2023-05-29 00:30:00+00:00,1.2509,1.2691,1.243493459087803,1.229965087797808,1.2484,0,1.262,2428859.6,1.2268720000000022,0,0,1.249959999999995,1.2496999999999958,15.57317771,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
514,ARB/USDT:USDT,2023-06-27 01:45:00+00:00,1.1747,1.1948,1.1554343438585697,1.148326551606425,1.1733,0,1.1886,4459768.1,1.1460000000000017,0,0,1.162639999999997,1.157342857142854,49.83403403,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
515,ARB/USDT:USDT,2023-10-01 05:30:00+00:00,0.9258,0.946,0.92276847498063,0.9188236244161296,0.9239,0,0.936,3470311.0,0.9163439999999988,0,0,0.9255399999999934,0.9249428571428449,-11.22343484,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
516,ARB/USDT:USDT,2023-10-26 07:45:00+00:00,0.9815,0.9954,0.9673174290227065,0.9545318223788136,0.978,0,0.9883,3085624.2,0.953296,0,0,0.9759999999999912,0.9685428571428448,-43.80565062,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
517,ARB/USDT:USDT,2023-11-09 23:15:00+00:00,1.1704,1.2028,1.142697577844933,1.1248765302223618,1.1616,0,1.2015,4517386.6,1.1166439999999995,0,0,1.1610399999999956,1.1507428571428426,-4.55773308,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
518,ARB/USDT:USDT,2023-12-12 23:30:00+00:00,1.2403,1.2582,1.1959522442340025,1.1733224311376125,1.2317,0,1.2477,4897680.5,1.157336000000001,0,0,1.217799999999997,1.2064857142856944,-26.4914749,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
519,ARB/USDT:USDT,2023-12-22 21:30:00+00:00,1.3832,1.4065,1.3744330890858891,1.364048832634172,1.38,0,1.4048,2947507.3,1.3661720000000015,0,0,1.378159999999996,1.372799999999975,-40.63117712,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
520,ARB/USDT:USDT,2023-12-28 03:00:00+00:00,1.6371,1.6721,1.601374778492679,1.5616762921082763,1.6348,1,1.6455000000000002,3035254.9,1.546944000000002,0,0,1.6267799999999937,1.6258999999999753,-40.64328194,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
521,ARB/USDT:USDT,2024-01-03 06:45:00+00:00,1.9422,1.9838,1.917205181971672,1.885881690287042,1.9417,0,1.9663,2896093.1,1.8928760000000024,0,0,1.936959999999991,1.9240714285714036,3.58618398,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
522,ARB/USDT:USDT,2024-01-03 12:45:00+00:00,1.8086,1.9516,1.8705318676857063,1.8929279324596893,1.7875,0,1.8597,15550709.6,1.9156200000000023,0,0,1.8245599999999904,1.8443999999999745,-34.94325173,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
523,ARKM/USDT:USDT,2023-07-28 09:15:00+00:00,0.5568500000000001,0.5596,0.563002666354527,0.5671987179487181,0.5445,0,0.5505,141456.0,0.5679340000000002,0,0,0.5580100000000002,0.5618785714285714,54.32018982,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
524,ARPA/USDT:USDT,2022-12-16 22:45:00+00:00,0.02778,0.02781,0.0275438293035615,0.027867495892493,0.02532,1,0.02598,11805730.0,0.0278308000000001,0,0,0.0274119999999999,0.0275371428571425,142.20632226,first_buy,trailing_stop_loss,,-1,-1,0.0,1.0
525,ARPA/USDT:USDT,2023-02-08 10:30:00+00:00,0.04342,0.04353,0.0442382403203869,0.0450934132487688,0.04318,0,0.04352,586840.0,0.0453132,0,0,0.043702,0.0438442857142857,55.64943436,first_buy,trailing_stop_loss,,-1,-1,0.0,1.0
526,ARPA/USDT:USDT,2023-03-18 07:45:00+00:00,0.05367,0.06484,0.054451606711402,0.0529369692967215,0.05365,0,0.06334,41151900.0,0.0528148,0,0,0.0552539999999998,0.054545714285714,-88.42757546,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,0.0
527,AUCTION/USDT:USDT,2023-11-21 17:45:00+00:00,9.294,9.297,9.291263628695528,9.413542952958537,8.877,1,8.91,15968.6,9.43175999999998,1,0,9.228600000000124,9.275000000000016,701.1832554,first_buy,trailing_stop_loss,,-1,-1,0.0,0.0
528,AUCTION/USDT:USDT,2023-12-22 13:00:00+00:00,38.429,38.502,38.62634969741706,39.2789721734126,37.755,1,38.033,12711.7,39.264600000000016,0,0,38.36160000000005,38.458285714285736,-88.30290077,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,0.0
529,AUCTION/USDT:USDT,2024-01-22 10:00:00+00:00,21.839,21.9,22.06196128928316,22.303372233533057,21.577,1,21.705,11466.2,22.34768000000001,1,0,21.871800000000064,21.907999999999884,57.83931816,first_buy,trailing_stop_loss,,-1,-1,0.0,0.0
530,AXS/USDT:USDT,2021-08-31 20:30:00+00:00,71.945,72.025,72.03259522267028,72.38448005698005,71.82,0,72.015,4902.4,72.25099999999999,0,0,71.979,71.97214285714283,43.62125084,second_buy,trailing_stop_loss,,1,1,0.0,0.0
531,AXS/USDT:USDT,2021-09-22 10:00:00+00:00,60.185,62.79,58.3877000525309,57.22600175260328,60.175,0,62.285,51621.8,57.04900000000008,0,0,59.124999999999815,58.47142857142818,-66.78236444,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
532,AXS/USDT:USDT,2021-10-01 09:45:00+00:00,78.685,79.74,77.95215677353808,77.02655685092445,78.58,1,78.745,15883.5,76.76140000000011,0,0,78.61899999999977,78.36357142857098,-87.6299151,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
533,AXS/USDT:USDT,2021-10-01 20:45:00+00:00,103.165,119.185,99.71648182986549,95.73222428447352,102.29,0,111.88,206805.0,96.1016000000001,1,0,101.90199999999976,100.1392857142852,-64.32764159,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
534,AXS/USDT:USDT,2021-10-04 03:00:00+00:00,137.035,143.275,136.54211149046907,133.35842929381167,136.735,0,142.46,61702.9,133.7388000000001,0,0,138.09499999999986,137.42357142857097,-14.87376784,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
535,AXS/USDT:USDT,2021-10-29 05:15:00+00:00,144.505,148.115,141.82089735978042,137.61733766412416,144.5,1,145.44,52128.4,136.05620000000002,1,0,143.84699999999967,143.6949999999991,26.93414854,second_buy,trailing_stop_loss,,1,1,0.0,0.0
536,AXS/USDT:USDT,2021-12-08 03:15:00+00:00,113.955,121.315,108.5590926490226,107.42432156419794,113.75,0,115.34,59490.4,106.64059999999996,1,0,109.76099999999956,108.65071428571272,50.12904049,second_buy,trailing_stop_loss,,1,1,0.0,0.0
537,AXS/USDT:USDT,2022-01-17 06:45:00+00:00,81.815,83.51,81.22536920826624,80.73034022066126,81.63,0,82.84,15576.4,80.40779999999991,1,0,81.73399999999921,81.31357142856983,57.75969648,second_buy,trailing_stop_loss,,1,1,0.0,0.0
538,AXS/USDT:USDT,2022-02-05 12:00:00+00:00,57.745,59.27,56.23485784412881,55.03158929824833,57.705,0,59.07,39336.7,54.739399999999904,0,0,57.72399999999917,56.732857142855735,11.5148001,second_buy,trailing_stop_loss,,1,1,0.0,0.0
539,AXS/USDT:USDT,2022-02-28 22:15:00+00:00,54.05,54.965,52.33470341065725,51.30369596147364,54.035,0,54.24,37419.7,51.10439999999992,1,0,53.35899999999898,52.91642857142732,-26.85590816,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
540,AXS/USDT:USDT,2022-04-06 09:00:00+00:00,58.425,58.52,58.52555558547049,58.69379193017964,58.425,1,58.52,1333.6,58.361199999999926,0,0,58.44099999999937,58.55642857142738,90.71336458,second_buy,trailing_stop_loss,,1,1,0.0,0.0
541,AXS/USDT:USDT,2022-05-04 20:30:00+00:00,32.855,33.81,31.89393054680728,30.952418477371445,32.815,1,33.635,39074.8,30.42079999999995,1,0,33.00599999999932,32.717142857141674,75.23546782,second_buy,trailing_stop_loss,,1,1,0.0,0.0
542,AXS/USDT:USDT,2022-05-11 13:45:00+00:00,20.29,23.35,20.68177033550481,21.339075324587604,20.09,0,23.28,184362.7,21.329199999999965,0,0,19.547999999999263,20.0142857142845,-7.39456105,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
543,AXS/USDT:USDT,2022-05-12 08:15:00+00:00,22.435,24.17,21.008739742922387,20.27416418913433,22.05,0,23.17,118328.4,19.724999999999977,0,0,21.898999999999248,21.302857142855945,-16.50786792,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
544,AXS/USDT:USDT,2022-05-30 21:30:00+00:00,22.225,23.21,21.3382626434141,20.806216440693344,22.195,0,22.66,114191.7,20.614999999999966,0,0,21.89199999999925,21.576428571427403,60.75672324,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
545,AXS/USDT:USDT,2022-06-16 00:15:00+00:00,15.795,16.195,15.404024804443642,14.919740567198913,15.75,1,15.87,43613.7,14.83380000000001,0,0,15.688999999999274,15.603571428570309,-7.73582145,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
546,AUCTION/USDT:USDT,2023-10-19 02:15:00+00:00,5.478,5.479,5.553237493460904,5.589050187268567,5.427,1,5.443,8064.8,5.581439999999979,0,0,5.519600000000037,5.539999999999999,130.59773676,first_buy,trailing_stop_loss,,-1,-1,0.0,1.0
547,AUCTION/USDT:USDT,2023-09-03 18:45:00+00:00,5.02,5.187,4.799533617171923,4.658934718529782,4.583,1,4.683,270120.5,4.575960000000007,0,0,5.02800000000003,4.922857142857163,29.58600139,first_buy,trailing_stop_loss,,-1,-1,0.0,1.0
548,AUCTION/USDT:USDT,2023-07-28 17:00:00+00:00,6.893,6.95,6.975770871112512,6.980163817663818,6.877,0,6.9,3657.4,6.99564,0,0,6.956799999999999,6.971142857142854,-70.34625914,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,0.0
