,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),imit-enter-short (entry),sma-05 (entry),sma-07 (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),profit_abs,enter_reason,long-bid-rl (entry),short-bid-rl (entry),exit_reason,action,nlp-exit-short (entry)
210,8.864,8.911,8.80538867368161,8.818372704599268,7.911,1,8.343,85687.0,8.820360000000043,0,0,go_short,8.798000000000176,8.852571428571448,go_short,go_short,go_short,2.18368848,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
211,10.789,10.8,10.79808176633108,10.86158957770714,10.604,0,10.689,8584.0,10.911080000000045,0,0,go_short,10.747800000000204,10.741857142857173,go_short,go_short,go_short,-0.93311762,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
212,10.89,10.904,10.90981720698923,11.064985618214653,8.604,1,9.477,150140.0,11.15832000000002,0,0,go_short,10.740400000000216,10.90557142857148,go_short,go_short,go_short,-0.14112108,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
213,9.532,9.544,9.531843124889775,9.556052425451234,9.446,1,9.479,43059.0,9.559880000000014,1,0,go_short,9.526200000000191,9.520142857142927,go_short,go_short,go_short,1.86139158,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
214,12.112,12.119,12.382309834872752,12.510484248315624,10.59,1,11.427,80744.0,12.539680000000017,0,0,go_short,12.282800000000176,12.42471428571443,go_short,go_short,go_short,-0.62086914,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
215,6.546,6.553,6.559890612051607,6.584379050094304,6.452,1,6.489,4766.0,6.588680000000039,0,0,go_short,6.532400000000115,6.547000000000053,go_short,go_short,go_short,0.28740875,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
216,11.414,11.439,11.479928566152568,11.546187639338577,11.027,1,11.162,150316.0,11.589080000000006,0,0,go_short,11.428200000000253,11.46000000000015,go_short,go_short,go_short,-2.68157109,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
217,8.606,8.628,8.61664504305941,8.627970733114163,8.513,1,8.533,41227.0,8.64072,0,0,go_short,8.597600000000241,8.606000000000122,go_short,go_short,go_short,-2.42676741,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
218,6.202,6.213,6.297744631774186,6.333398043465608,6.119,1,6.17,16565.0,6.322400000000004,0,0,go_short,6.267000000000243,6.299285714285829,go_short,go_short,go_short,-0.56464752,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
219,5.64,5.649,5.698908624339475,5.7363847698648325,5.5760000000000005,1,5.618,10307.0,5.758640000000003,0,0,go_short,5.651200000000239,5.66685714285728,go_short,go_short,go_short,-1.02949271,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
220,4.663,4.663,4.723497939020705,4.79438591187608,4.507,1,4.519,13386.0,4.814800000000039,0,0,go_short,4.661600000000253,4.695142857142978,go_short,go_short,go_short,0.36109024,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
221,4.933,4.9350000000000005,4.9693442091102105,5.000831023565598,4.872,1,4.915,5652.0,5.011480000000046,1,0,go_short,4.943600000000248,4.953285714285833,go_short,go_short,go_short,-0.63501159,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
222,4.319,4.327,4.3376404178531365,4.355249276671838,4.285,1,4.303,12573.0,4.353400000000048,0,0,go_short,4.326800000000238,4.331857142857275,go_short,go_short,go_short,7.61719,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
223,8.549,8.56,8.595257249615647,8.623338722036742,8.531,0,8.56,2189.0,8.63831999999999,0,0,go_short,8.57420000000024,8.5757142857144,go_short,go_short,go_short,-0.11771184,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
224,8.402,8.402,8.417619783114183,8.425710784946792,8.376,1,8.387,3874.0,8.421760000000045,0,0,go_short,8.41520000000012,8.425428571428629,go_short,go_short,go_short,-1.96499812,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
225,9.353,9.354,9.41803120701689,9.51212290756288,9.249,1,9.249,1635.0,9.528840000000043,0,0,go_short,9.381800000000156,9.401285714285804,go_short,go_short,go_short,-0.91766168,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
226,10.175,10.221,10.44640076166806,10.526872356100048,9.832,1,10.164,60895.0,10.551200000000057,0,0,go_short,10.357600000000172,10.43500000000004,go_short,go_short,go_short,-0.86163066,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
227,12.4,12.414,12.546409151561004,12.242686218523083,11.906,1,12.023,3048.0,12.287079999999996,0,0,go_short,12.754999999999924,12.872999999999925,go_short,go_short,go_short,4.743234,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
228,14.037,14.74,16.55592040870801,18.008630444162698,9.804,1,11.829,58616.0,18.46456,0,0,go_short,15.399399999999696,15.913999999999984,go_short,go_short,go_short,-0.238806,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
229,11.3,11.331,11.629891579941004,11.800378536293836,11.279,1,11.324,159.0,11.813800000000004,0,0,go_short,11.541599999999749,11.563714285714289,go_short,go_short,go_short,0.691637,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
230,12.054,12.072,12.152518094246012,12.31539022058527,11.813,1,11.876,4899.0,12.285320000000034,0,0,go_short,12.081999999999775,12.141142857142862,go_short,go_short,go_short,1.66869,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
231,11.774,11.774,11.881239563792676,12.260069739590566,10.25,1,10.283,88329.0,12.178680000000028,0,0,go_short,11.564400000000186,11.784428571428544,go_short,go_short,go_short,-1.595959,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
232,8.806000000000001,8.806000000000001,8.801191545373287,8.864144448336852,8.576,1,8.595,19385.0,8.860760000000054,1,0,go_short,8.764200000000194,8.779571428571387,go_short,go_short,go_short,-0.103124,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
233,8.586,8.586,8.747862001653306,8.838540924071017,8.458,1,8.486,5519.0,8.918960000000052,0,0,go_short,8.643000000000177,8.720142857142838,go_short,go_short,go_short,1.475552,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
234,9.99,9.998,10.122597535844813,10.179140616163464,9.905,1,9.905,3004.0,10.208160000000088,0,0,go_short,10.040600000000197,10.066714285714252,go_short,go_short,go_short,1.441711,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
235,11.189,11.189,11.364998848989424,11.596530154401838,11.111,0,11.126,1216.0,11.644280000000078,0,0,go_short,11.19000000000021,11.263285714285686,go_short,go_short,go_short,2.491242,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
236,10.98,10.984,11.040726459133296,11.180785749800174,10.69,1,10.733,42719.0,11.205800000000089,0,0,go_short,10.9626000000002,11.002999999999968,go_short,go_short,go_short,2.622909,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
237,11.0,11.059,11.393680987389752,11.516480676023813,10.773,1,10.889,22813.0,11.489880000000076,0,0,go_short,11.32720000000017,11.387142857142791,go_short,go_short,go_short,-1.089691,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
238,9.824,9.824,9.838298321205556,9.858286724796358,9.808,1,9.808,180.0,9.856360000000103,0,0,go_short,9.825600000000188,9.825142857142806,go_short,go_short,go_short,2.718627,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
239,11.657,11.661,11.65453106062881,11.737152452697808,11.418,1,11.5,12038.0,11.746360000000086,0,0,go_short,11.60760000000017,11.621857142857152,go_short,go_short,go_short,-0.620392,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
240,10.963,10.966,10.987925520831215,11.004354456346734,10.861,1,10.912,4741.0,11.009080000000088,0,0,go_short,10.95700000000016,10.978428571428616,go_short,go_short,go_short,-0.49222701,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
241,10.62,10.631,10.743870520871292,10.835813928636792,10.425,1,10.527,20268.0,10.88916000000006,0,0,go_short,10.647000000000142,10.677142857142917,go_short,go_short,go_short,-0.75628777,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
242,4.881,4.881,4.942593345371937,5.000864149058836,4.818,1,4.833,5917.0,5.026159999999989,0,0,go_short,4.900399999999911,4.914857142857078,go_short,go_short,go_short,1.01757,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
243,326.21,326.93,331.55552351913786,334.5855770360985,314.89,1,317.28,194588.0,335.4100000000024,1,0,go_short,328.42999999999887,330.9357142857342,go_short,go_short,go_short,0.58743944,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
244,6.796,6.815,7.0133361287490885,7.127092327656349,6.7010000000000005,1,6.712,95426.0,7.237639999999927,0,0,go_short,6.8907999999997,6.945714285714241,go_short,go_short,go_short,1.65006711,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
245,6.263,6.273,6.31962315319361,6.37250607384599,6.176,0,6.269,142973.0,6.367319999999929,0,0,go_short,6.281599999999759,6.290571428571374,go_short,go_short,go_short,-0.18225408,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
246,0.5210600000000001,0.5225700000000001,0.5271258643439118,0.5299734942771707,0.519,1,0.5198400000000001,16433.0,0.5317280000000227,0,0,go_short,0.5236319999999897,0.5256214285714244,go_short,go_short,go_short,-0.5112954,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
247,0.47414,0.4773,0.489016422014747,0.4930907457219638,0.46956,1,0.4731,28689.0,0.4939744000000223,0,0,go_short,0.4864379999999924,0.4890599999999963,go_short,go_short,go_short,-0.6369281,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
248,0.41195,0.41195,0.4126432454234412,0.4137560501569836,0.40694,1,0.40982,14562.0,0.4138424000000225,0,0,go_short,0.4116259999999914,0.4122742857142817,go_short,go_short,go_short,-0.4133854,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
249,0.3961,0.39703,0.3998291459715699,0.4024638941834855,0.38874,1,0.39191,16868.0,0.4023324000000219,0,0,go_short,0.3983239999999911,0.3998214285714243,go_short,go_short,go_short,-1.7884986,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
250,0.30641,0.30641,0.3061835266753591,0.30743568954623,0.30001,1,0.30237,22356.0,0.307187200000021,0,0,go_short,0.3058159999999897,0.3061785714285664,go_short,go_short,go_short,0.3109914,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
251,0.32464,0.32464,0.3232379740170912,0.3237193438776453,0.31761,1,0.31928,23052.0,0.3242960000000207,1,0,go_short,0.3233139999999886,0.3230842857142799,go_short,go_short,go_short,1.1316696,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
252,0.46755,0.46756,0.4732697750300361,0.4762463265111217,0.46437,1,0.46466,16170.0,0.4781136000000225,0,0,go_short,0.4711159999999896,0.4724399999999971,go_short,go_short,go_short,0.5390549,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
253,0.38044,0.38075,0.3823304626063801,0.3839438452683307,0.37683,1,0.37783,15396.0,0.3848664000000209,0,0,go_short,0.3812319999999889,0.3815842857142802,go_short,go_short,go_short,-1.6067252,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
254,0.39596,0.39596,0.3986005431361292,0.3998877377062153,0.39316,1,0.39394,22002.0,0.399794800000021,0,0,go_short,0.397335999999989,0.3981842857142809,go_short,go_short,go_short,-0.58883234,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
255,0.36628,0.36634,0.368567442846326,0.3695828512205315,0.36436,1,0.3647,3732.0,0.3710876000000215,0,0,go_short,0.3675979999999881,0.3679399999999959,go_short,go_short,go_short,-1.82604624,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
256,0.27808,0.27991,0.2841995859866744,0.2895029944140831,0.27314,1,0.27723,61417.0,0.290132800000022,0,0,go_short,0.2806859999999896,0.2824271428571384,go_short,go_short,go_short,0.51425137,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
257,0.29369,0.30603,0.2919689449083472,0.2900476763444099,0.29287,0,0.30589,315676.0,0.2895644000000223,0,0,go_short,0.2931199999999878,0.2918471428571389,go_short,go_short,go_short,-0.86308909,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
258,0.287,0.287,0.2863112201382621,0.2875251569945105,0.2736,1,0.27741,317419.0,0.2880100000000222,0,0,go_short,0.285359999999989,0.286262857142853,go_short,go_short,go_short,-0.85746566,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
259,0.24976,0.24995,0.2504786125985913,0.2509863368533383,0.24934,1,0.24944,624.0,0.2510780000000222,0,0,go_short,0.2500699999999879,0.250314285714282,go_short,go_short,go_short,0.81482797,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
260,0.2996,0.30058,0.302515183001295,0.3044858026920192,0.29731,1,0.29759,71382.0,0.3052356000000207,0,0,go_short,0.3001839999999883,0.3015642857142808,go_short,go_short,go_short,2.8634622,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
261,0.5908,0.59169,0.601899419712722,0.6043682378469498,0.56377,1,0.5805800000000001,187356.0,0.6041636000000227,0,0,go_short,0.5990879999999894,0.6024457142857118,go_short,go_short,go_short,-1.1525681,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
262,0.51924,0.5226000000000001,0.5355286640592493,0.5540201751521976,0.50997,0,0.52188,17044.0,0.5557404000000238,0,0,go_short,0.5231259999999888,0.5271885714285695,go_short,go_short,go_short,0.4745655,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
263,1.1504,1.15854,1.1707029126503723,1.1799440466799969,1.11992,1,1.14281,32903.0,1.1834268000000236,0,0,go_short,1.1618799999999898,1.1670971428571442,go_short,go_short,go_short,-3.0317379,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
264,369.31,369.31,372.0005529035672,372.7896555687621,363.18,1,366.06,83526.0,373.6036000000026,0,0,go_short,370.9739999999968,371.925714285736,go_short,go_short,go_short,3.27438968,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
265,543.58,546.03,546.31123901967,542.7097702573766,528.98,1,533.24,162193.0,542.8788000000027,0,0,go_short,545.8419999999993,546.9357142857365,go_short,go_short,go_short,-0.77213509,first_buy,go_long,go_long,trailing_stop_loss,go_long,go_short
266,0.106,0.107,0.1048503825227677,0.1045014245014245,0.105,0,0.105,33.0,0.10452,0,0,go_short,0.1052,0.1051428571428571,go_short,go_short,go_short,3.208509,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
267,0.16408,0.16636,0.1657720667079446,0.1683288368818638,0.14039,1,0.14634,27574.0,0.1692532000000003,0,0,go_short,0.1625619999999993,0.1654085714285709,go_short,go_short,go_short,-1.1425902,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
268,0.4039,20.4621,0.4019150869266941,0.4021186628972926,0.402,0,0.402,1643.0,0.4018720000000017,1,0,go_short,0.4022600000000002,0.401942857142854,go_short,go_short,go_short,1.080956,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
269,0.352,0.35729,0.3624450125237984,0.3664139589097945,0.34878,0,0.35711,2446.0,0.368099600000001,0,0,go_short,0.3582839999999995,0.3612128571428548,go_short,go_short,go_short,9.2562438,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
270,0.8939,0.8955200000000001,0.9013161677208876,0.9127912882015832,0.8107300000000001,1,0.84596,16917.0,0.9144804000000012,0,0,go_short,0.8917719999999998,0.8992742857142841,go_short,go_short,go_short,2.0747798,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
271,1.07,1.07,1.0790160847567265,1.088768302202413,1.0475,1,1.05452,2819.0,1.088445600000002,0,0,go_short,1.0703959999999948,1.0745014285714265,go_short,go_short,go_short,1.1531756,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
272,1.20895,1.21278,1.219360093428276,1.2349654859998085,1.175,1,1.18373,9240.0,1.2436168000000023,0,0,go_short,1.207471999999993,1.2148642857142824,go_short,go_short,go_short,3.9347243,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
273,1.2474,1.25783,1.2766115700172225,1.3213472570654232,1.19843,1,1.19902,3353.0,1.3225320000000038,0,0,go_short,1.2621419999999903,1.2688171428571542,go_short,go_short,go_short,1.4358453,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
274,1.23802,1.2426,1.256626306793006,1.268188153832834,1.21826,1,1.21826,2837.0,1.2668340000000071,0,0,go_short,1.2525579999999823,1.2567428571428612,go_short,go_short,go_short,-1.2917046,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
275,1.09865,1.10144,1.1068569266829582,1.11567835160524,1.08506,1,1.08674,5029.0,1.1194048000000107,1,0,go_short,1.0960999999999743,1.099989999999999,go_short,go_short,go_short,9.2186817,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
276,1.1777,1.18411,1.198509477414637,1.2126118283601133,1.15105,1,1.15447,24496.0,1.2186252000000235,0,0,go_short,1.1862459999999906,1.1927157142857026,go_short,go_short,go_short,0.3318553,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
277,1.17433,1.17433,1.1765569454552942,1.1849666773697982,1.15346,1,1.15625,19381.0,1.181159200000022,0,0,go_short,1.1744579999999931,1.1761757142857086,go_short,go_short,go_short,-3.6457983,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
278,0.80625,0.80625,0.8142704576402576,0.8207677475735303,0.79,1,0.7916700000000001,27561.0,0.8280324000000217,0,0,go_short,0.8069099999999929,0.8086114285714278,go_short,go_short,go_short,3.4848742,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
279,0.28072,0.28081,0.2817006930987316,0.2810725974617027,0.27726,1,0.27745,67283.0,0.2828508000000219,0,0,go_short,0.2810039999999881,0.2815399999999967,go_short,go_short,go_short,2.47472088,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
280,6.208,6.225,6.275776330698266,6.312339507745362,6.183,1,6.2,42824.0,6.331759999999929,0,0,go_short,6.220799999999749,6.243428571428511,go_short,go_short,go_short,0.80509288,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
281,0.3675,0.3675,0.3706216245189726,0.3735236671994651,0.3601,1,0.3622,122153.0,0.3736080000000228,0,0,go_short,0.3700399999999879,0.3706571428571389,go_short,go_short,go_short,3.86145178,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
282,0.548,0.5491,0.5526470616812572,0.5583888701922732,0.5263,1,0.5332,41041.0,0.5568200000000225,0,0,go_short,0.5476999999999883,0.5519142857142836,go_short,go_short,go_short,-0.0442968,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
283,8.3,8.3,8.275935807849772,8.306146494559158,8.124,1,8.151,63391.0,8.309679999999991,0,0,go_short,8.261599999999897,8.274285714285682,go_short,go_short,go_short,-2.88708548,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
284,6.961,6.961,6.854909835061861,7.067125531487044,5.327,1,5.801,2860221.0,7.149960000000002,0,0,go_short,6.719799999999911,6.801714285714259,go_short,go_short,go_short,1.99461728,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
285,7.266,7.266,7.348757344459619,7.416113455090522,7.117,1,7.126,77861.0,7.470359999999999,0,0,go_short,7.293999999999921,7.315857142857111,go_short,go_short,go_short,0.60299845,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
286,6.727,7.923,6.883751772682346,6.795070427948342,6.727,0,7.737999999999999,3825741.0,6.759200000000001,0,0,go_short,6.929199999999898,6.873428571428562,go_short,go_short,go_short,-2.72649647,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
287,5.458,5.468,5.4665324388373,5.474832569266451,5.292,1,5.402,691428.0,5.477479999999986,0,0,go_short,5.457399999999882,5.465857142857155,go_short,go_short,go_short,-0.83349925,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
288,5.093,5.093,5.119507979040469,5.153064527744821,4.86,1,4.968,850963.0,5.171359999999988,0,0,go_short,5.087799999999886,5.105142857142907,go_short,go_short,go_short,3.90595902,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
289,12.416,12.416,12.400772549592627,12.488760333597986,11.514,1,11.908,1358004.0,12.525760000000009,1,0,go_short,12.342999999999886,12.36999999999999,go_short,go_short,go_short,-2.6104254,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
290,7.241,7.241,7.287845072291733,7.331090235624637,7.103,1,7.172,1078183.0,7.339479999999988,0,0,go_short,7.257199999999891,7.27971428571432,go_short,go_short,go_short,-0.37248694,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
291,9.922,9.926,9.993910787548405,10.07396578127763,9.606,1,9.729,219697.0,10.102559999999974,0,0,go_short,9.909999999999886,9.968428571428587,go_short,go_short,go_short,-1.1658528,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
292,8.722,8.722,8.823148134770708,8.879773032110998,8.586,1,8.668,42291.0,8.903159999999955,0,0,go_short,8.78839999999985,8.815714285714337,go_short,go_short,go_short,2.86400893,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
293,11.528,11.601,11.682807165524668,11.492252559004832,11.324,1,11.371,157740.0,11.67587999999995,0,0,go_short,11.588799999999832,11.70228571428579,go_short,go_short,go_short,4.49134802,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
294,11.181,11.198,11.153596034755232,11.382337222138846,10.123,1,10.495,1129301.0,11.450159999999936,0,0,go_short,11.04119999999978,11.092142857142822,go_short,go_short,go_short,-2.18335744,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
295,8.233,8.237,8.283585570118934,8.329290833430527,8.134,1,8.164,37208.0,8.340319999999933,0,0,go_short,8.225999999999738,8.261285714285634,go_short,go_short,go_short,0.0917507,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
296,9.047,9.051,9.03036212058085,9.149280359834034,7.896,1,7.968,1172051.0,9.223999999999934,0,0,go_short,8.912799999999754,9.00885714285707,go_short,go_short,go_short,-2.1480739,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
297,7.499,7.5,7.482761540081988,7.499141800647495,6.851,1,7.166,724293.0,7.530679999999989,0,0,go_short,7.448399999999907,7.473142857142897,go_short,go_short,go_short,2.87277312,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
298,12.48,12.508,12.540514766849563,12.615366968058384,12.202,1,12.262,398334.0,12.63588000000001,0,0,go_short,12.480999999999884,12.530571428571449,go_short,go_short,go_short,-0.0087766,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
299,12.95,13.097,13.18571621653573,13.281869365827356,12.843,0,13.088,380650.0,13.282279999999997,0,0,go_short,13.079599999999909,13.141285714285768,go_short,go_short,go_short,-0.5847646,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
300,18.027,18.052,18.42206336348097,18.48526605613488,17.503,1,17.741,2941484.0,18.417119999999997,0,0,go_short,18.25659999999998,18.363428571428575,go_short,go_short,go_short,-2.45032,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
301,0.5404,0.544,0.5480941133880733,0.5516315649066769,0.5339,1,0.5401,63016.0,0.5535080000000224,0,0,go_short,0.5443399999999878,0.5467285714285695,go_short,go_short,go_short,0.60145386,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
302,0.6934,0.6948000000000001,0.7078454526014236,0.7287369216017027,0.5458000000000001,1,0.632,666658.0,0.736236000000021,0,0,go_short,0.6937799999999874,0.7036428571428518,go_short,go_short,go_short,-0.65019072,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
303,0.5919,0.5919,0.5945832976798675,0.5984242522284925,0.5842,1,0.5859,12806.0,0.5960280000000219,0,0,go_short,0.5927999999999881,0.5943285714285659,go_short,go_short,go_short,-1.64991475,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
304,0.4313,0.4336,0.4363756521386967,0.4419689257998581,0.425,0,0.4306,25027.0,0.4437520000000218,0,0,go_short,0.432199999999986,0.4337999999999932,go_short,go_short,go_short,0.31145233,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
305,0.4539,0.4539,0.4563035994945326,0.4576417870870277,0.4505,1,0.4527,21587.0,0.4584920000000219,0,0,go_short,0.4548999999999885,0.4557428571428512,go_short,go_short,go_short,-1.52537467,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
306,0.3805,0.3814,0.3869336930532812,0.3900189919240344,0.3779,1,0.3804,29778.0,0.3908240000000221,0,0,go_short,0.384259999999989,0.3858857142857074,go_short,go_short,go_short,-0.21734959,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
307,0.3781,0.3781,0.3813315042189804,0.3845607445862296,0.3698,1,0.3727,63273.0,0.3870520000000227,0,0,go_short,0.3774599999999861,0.3781285714285633,go_short,go_short,go_short,-0.74149417,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
308,0.3419,0.342,0.344229880075261,0.3479285363386183,0.337,0,0.3399,14645.0,0.3490720000000229,0,0,go_short,0.3410599999999852,0.3420999999999916,go_short,go_short,go_short,0.75623541,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
309,0.3807,0.3819,0.3822088321964172,0.3838779567960424,0.3782,1,0.3784,10974.0,0.3834840000000231,1,0,go_short,0.3807599999999845,0.381457142857134,go_short,go_short,go_short,-0.78441993,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
310,0.3436,0.3436,0.3457050264180066,0.3490898968912742,0.3403,1,0.3409,19047.0,0.3506000000000234,0,0,go_short,0.3440399999999851,0.3444714285714206,go_short,go_short,go_short,12.29410389,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
311,1.0109,1.0112,1.0171264428019915,1.035230506605313,0.9393,1,0.9553,576132.0,1.042516000000024,0,0,go_short,1.003939999999984,1.0087714285714218,go_short,go_short,go_short,-0.3809882,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
312,7.461,7.594,7.587305670065456,7.486957264957265,7.427,0,7.572,2445077.0,7.398040000000001,0,0,go_short,7.604599999999998,7.643,go_short,go_short,go_short,-2.1573002,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
313,6.075,6.178,6.177151660835966,6.221234394086815,5.25,1,5.6530000000000005,6001761.0,6.21164,0,0,go_short,6.108199999999985,6.223428571428587,go_short,go_short,go_short,-1.080864,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
314,5.094,5.094,5.082396948515193,5.117744414396312,4.83,1,4.938,742282.0,5.126439999999986,0,0,go_short,5.06039999999997,5.074285714285734,go_short,go_short,go_short,-2.564046,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
315,3.506,3.913,3.556356734180624,3.523263221012216,3.505,0,3.879,1097134.0,3.5034399999999835,0,0,go_short,3.578999999999977,3.5535714285714373,go_short,go_short,go_short,30.2642208,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
316,0.5615,0.5624,0.5671025638684191,0.5711401651543209,0.5529000000000001,1,0.5549000000000001,96363.0,0.5718960000000226,0,0,go_short,0.5644799999999883,0.56481428571428,go_short,go_short,go_short,-0.33776028,first_buy,go_short,go_short,trailing_stop_loss,go_long,go_short
317,0.3999,0.431,0.389976084135321,0.3787705831879652,0.3975,0,0.4221,52152.0,0.3758200000000019,0,0,go_short,0.3969400000000005,0.3931142857142826,go_short,go_short,go_short,-2.303356,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
318,8452.5,8452.5,8449.559861397327,8454.351851851852,8450.5,0,8452.5,15.0,8452.86,0,0,go_short,8451.8,8448.142857142857,go_short,go_short,go_short,0.4658929,second_buy,do_nothing,do_nothing,trailing_stop_loss,go_short,go_short
