,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),exit_reason,action
13,2225.9,2229.4,2195.8834511653267,2187.1522153618776,2219.5,0,2225.8,71.816,2173.084000000013,0,0,2212.5599999999977,2205.1857142856943,1.19369508,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
14,3281.2,3451.5,3154.8290051777494,3053.231331653143,3242.9,0,3401.5,4656.335,3010.332000000007,0,0,3255.379999999974,3218.0285714285565,2.1469356,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
15,3029.4,3225.9,3003.971556956877,2955.237565888216,3022.6,0,3219.7,3747.326,2931.580000000007,0,0,3037.9399999999746,3019.6714285714143,1.0449829,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
16,2995.8,3022.9,2917.488152222101,2868.2667248972984,2968.0,1,2968.3,994.947,2869.576000000007,0,0,2953.939999999974,2937.3428571428426,1.07601874,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
17,2913.3,2923.1,2871.3928225951386,2833.521622390131,2902.2,0,2915.9,407.4,2839.944000000007,1,0,2885.639999999973,2881.971428571415,1.5579585,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
18,2881.7,2885.6,2806.6720242652223,2754.028930292131,2836.7,1,2841.2,565.508,2748.7200000000075,0,0,2833.579999999974,2824.228571428557,1.3419224,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
19,2855.7,2895.0,2707.144409881158,2656.7154130655704,2810.7,0,2823.0,3263.623,2644.8240000000064,0,0,2744.979999999973,2715.428571428557,1.1339223,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
20,2720.2,2729.5,2643.764107176993,2612.23850034882,2683.5,0,2688.3,787.157,2594.2720000000104,0,0,2669.0199999999813,2661.7142857142726,2.46725218,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
21,2181.8,2185.8,2164.835454421805,2175.5886072883936,2162.6,0,2166.7,170.28,2173.232000000013,0,0,2169.199999999998,2159.228571428552,1.5261988,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
22,2512.9,2533.7,2501.3601675356617,2530.972981163199,2493.7,0,2530.8,255.59,2527.7960000000107,0,0,2491.159999999983,2482.3999999999974,1.10108398,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
23,2445.5,2483.7,2497.491820571412,2540.8989421628207,2387.0,0,2448.8,894.57,2544.108000000011,0,0,2463.839999999984,2474.085714285712,1.465945,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
24,3891.9,3909.5,3806.6355791731257,3743.19042313316,3866.9,1,3880.8,277.65,3700.448000000012,1,0,3859.019999999977,3846.942857142852,0.98195777,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
25,2631.7,2648.0,2665.8843431765445,2708.206152396142,2592.2,1,2596.9,272.987,2709.8080000000064,0,0,2641.779999999987,2652.971428571429,1.4223039,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
26,2663.9,2665.6,2633.3994534539715,2663.905193023965,2634.3,0,2635.0,156.863,2656.928000000008,0,0,2630.9599999999864,2622.728571428572,1.1976652,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
27,2692.5,2692.5,2670.269787063532,2668.897454289089,2666.2,0,2688.6,119.116,2644.4000000000083,0,0,2679.259999999986,2674.357142857144,1.00480503,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
28,2743.8,2789.4,2716.8747850990703,2665.106999765405,2742.9,0,2787.2,740.437,2685.632000000004,0,0,2740.5999999999926,2729.65714285714,1.14978475,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
29,2848.0,2849.9,2819.615642374958,2801.239697989329,2838.5,0,2841.9,132.899,2807.804000000005,0,0,2832.419999999993,2823.9428571428507,0.9883944,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
30,2893.2,2894.1,2864.4787658846644,2848.468076631548,2881.0,0,2885.7,88.575,2852.168000000005,0,0,2873.7999999999934,2867.471428571422,1.34735888,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
31,2956.6,2966.9,2878.06114827733,2834.198285786448,2934.8,0,2954.4,214.973,2820.1280000000074,0,0,2924.3799999999915,2900.028571428564,1.070614,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
32,3014.4,3020.0,2980.343972092064,2929.659936916829,2994.3,1,3012.3,141.213,2917.232000000006,0,0,3001.779999999992,2997.899999999993,1.23609985,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
33,2274.3,2274.7,2246.1219616761045,2228.6063062671533,2262.3,1,2262.3,163.573,2228.5960000000136,0,0,2261.6199999999967,2255.628571428552,0.98378023,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
34,3081.1,3103.3,3020.70423080564,2991.3808937923736,3065.6,0,3078.9,533.816,3000.5240000000063,0,0,3051.159999999992,3030.242857142849,2.94754156,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
35,3358.8,3359.7,3315.577602635504,3282.7661839464577,3303.3,1,3324.9,223.922,3275.252000000012,0,0,3333.239999999977,3329.3428571428526,1.03248924,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
36,3390.4,3393.3,3354.937881392092,3338.0732174187606,3371.3,0,3387.8,137.523,3338.832000000013,0,0,3368.4999999999773,3361.914285714281,1.1691432,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
37,3459.7,3481.3,3408.6355196246777,3382.3523178516925,3383.4,1,3409.1,428.256,3373.2560000000126,1,0,3425.499999999977,3418.628571428567,1.15399633,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
38,3489.5,3492.4,3459.585112897402,3440.745568281373,3468.2,1,3482.5,162.719,3437.4640000000136,0,0,3472.339999999976,3468.557142857138,0.95236188,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
39,3550.2,3576.6,3496.503666814748,3432.838708852254,3549.7,0,3574.8,172.887,3418.540000000012,0,0,3545.399999999975,3526.171428571424,1.054404,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
40,3644.3,3655.7,3599.4552231668235,3536.7680318688363,3637.2,1,3641.4,133.199,3537.1480000000115,1,0,3625.459999999976,3617.7857142857097,1.07447519,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
41,3717.7,3722.6,3675.263449073807,3653.752652331575,3695.3,0,3702.0,177.202,3647.448000000012,1,0,3696.959999999976,3683.699999999996,1.26626429,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
42,3788.8,3830.0,3696.528028893969,3666.018696471753,3780.0,0,3818.1,441.403,3642.920000000011,1,0,3758.0799999999776,3712.271428571424,1.04867179,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
43,3264.8,3292.8,3126.502818424709,3079.971244107906,3256.6,0,3290.0,1128.735,3076.648000000012,0,0,3155.7199999999766,3131.9571428571385,1.09035468,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
44,2306.4,2330.0,2283.660149222317,2258.360225002798,2297.6,0,2319.5,836.596,2245.9760000000124,0,0,2294.759999999991,2292.8857142856978,1.41885297,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
45,1550.9,1556.3,1544.919231290901,1553.2622397812916,1547.0,0,1551.6,299.967,1554.9880000000128,0,0,1540.2200000000084,1535.6428571428507,0.97942921,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
46,2441.7,2443.2,2392.091475003048,2367.56834740452,2420.5,0,2432.9,416.93,2351.6600000000126,0,0,2406.68,2397.8857142857028,1.22838581,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
47,844.9,854.8,810.1349702095713,797.287339634986,834.0,0,840.3,1199.158,794.9880000000151,0,0,820.9200000000121,812.7714285714222,1.9192868,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
48,868.2,886.7,841.8359010599836,820.0466009170535,865.9,0,873.0,934.496,812.2760000000148,0,0,859.9200000000122,855.1714285714223,1.744841,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
49,900.2,910.1,863.2203843017015,835.6119971208129,893.1,1,901.6,1445.322,825.992000000015,0,0,885.2600000000123,875.828571428565,1.19023891,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
50,921.1,927.3,898.9127762437637,888.8294823697047,917.2,0,922.2,1419.199,884.340000000015,0,0,906.2400000000124,903.128571428565,1.1771562,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
51,942.0,948.1,914.403871270118,898.96598394689,936.3,0,939.6,2295.08,892.7440000000149,0,0,931.4800000000124,921.4714285714224,1.10038896,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
52,958.6,962.1,937.8356892079498,930.6801946545712,950.8,0,954.8,420.662,930.2280000000148,0,0,949.040000000013,942.2714285714222,1.04258683,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
53,973.2,975.7,952.3422026089872,941.108233972672,964.7,1,974.1,192.268,932.3120000000148,0,0,964.920000000012,961.1999999999936,1.10584569,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
54,821.0,824.4,796.0909987002716,774.823044179003,810.1,1,821.9,330.833,763.3320000000148,0,0,810.4000000000121,804.5999999999937,1.55408837,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
55,994.1,998.9,985.7444184435049,980.9240071870764,989.6,0,997.1,332.006,978.5360000000152,0,0,990.4200000000116,988.4142857142796,1.1276277,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
56,1050.7,1057.1,1012.4479812402344,997.6215732461102,1032.8,0,1036.2,944.574,990.6360000000152,0,0,1027.7200000000116,1020.5428571428508,1.33337817,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
57,1061.2,1061.8,1041.568153892693,1034.0736077390627,1040.8,1,1043.6,321.814,1034.148000000015,1,0,1047.4200000000117,1045.399999999994,1.0551998,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
58,1063.6,1072.9,1050.424395058763,1042.2431544694698,1056.5,0,1060.9,310.841,1040.6200000000144,0,0,1056.7800000000111,1051.157142857137,1.18741159,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
59,1084.5,1097.1,1071.9466603224732,1064.078571430585,1080.0,0,1091.8,404.309,1064.100000000015,0,0,1078.080000000011,1073.9999999999934,1.05376103,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
60,1117.0,1118.6,1081.9673243393,1058.3620610084292,1101.1,1,1108.4,560.99,1048.5520000000151,0,0,1104.6400000000103,1092.7142857142796,1.16203233,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
61,1131.9,1153.5,1118.1641381250622,1108.916062398214,1129.3,0,1152.5,269.173,1105.8440000000153,0,0,1127.34000000001,1121.357142857137,1.01460953,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
62,742.3,742.9,739.6458982286092,744.5257840862932,705.6,1,711.8,1788.274,746.0040000000148,0,0,736.9800000000074,739.8428571428531,2.6440356,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
63,1017.4,1020.4,996.0782981102892,987.317492877004,1008.7,0,1009.7,492.29,982.5600000000152,0,0,1005.4000000000116,1000.885714285708,2.33037,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
64,798.9,806.6,774.4631454746294,770.7748941364571,793.6,0,801.3,654.224,759.6680000000149,0,0,783.900000000012,776.6142857142795,1.3729259,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
65,775.7,778.8,754.0155321008834,771.0069830525407,762.9,0,770.9,802.325,768.0680000000149,0,0,746.6400000000119,745.9142857142793,2.02927534,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
66,751.4,759.4,785.9808824529426,810.4106692140161,727.3,1,751.9,1590.247,811.2760000000148,0,0,769.8800000000119,774.9142857142793,1.7635239,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
67,1528.2,1533.7,1547.5975507366766,1558.7945368610256,1508.9,1,1519.7,382.853,1562.8200000000131,0,0,1538.5800000000086,1543.914285714279,1.10916,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
68,4252.8,4259.0,4070.8781284139336,3972.802146096911,4135.1,0,4188.8,925.181,4012.3280000000073,1,0,4133.199999999992,4093.485714285715,1.65512954,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
69,1347.3,1351.5,1354.086555113057,1363.6130802138398,1336.0,1,1336.6,209.297,1369.524000000013,0,0,1349.9800000000128,1350.2714285714214,1.048491,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
70,1363.1,1381.0,1346.4415786163145,1346.4611161322528,1361.6,0,1372.9,255.482,1340.3680000000134,0,0,1351.2200000000128,1344.1571428571365,5.77031022,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
71,1133.4,1137.6,1226.2461611262656,1300.5414581327177,1074.9,0,1121.0,3777.949,1325.5280000000132,0,0,1160.880000000009,1184.8857142857066,1.0225872,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
72,1142.2,1159.3,1194.9123402146636,1274.3632528572682,1073.5,0,1093.1,2211.386,1301.9400000000132,0,0,1129.520000000009,1148.6285714285636,2.4846416,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
73,1139.0,1222.2,1180.1502554199662,1255.584133108083,1129.3,0,1147.2,3737.68,1278.1520000000137,0,0,1128.4200000000092,1133.2428571428493,1.30006304,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
74,1173.4,1182.2,1149.0276162638722,1186.6383428544157,1155.4,0,1157.7,1384.602,1162.6200000000133,0,0,1147.6600000000092,1142.2999999999922,4.38635153,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
75,1241.7,1257.0,1166.6470076803157,1139.582336523075,1213.8,0,1243.2,1454.429,1139.1120000000133,0,0,1184.0400000000102,1168.9285714285634,1.13748937,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
76,1269.1,1286.3,1244.5327057822478,1218.566301737831,1258.7,0,1278.2,525.524,1222.696000000013,0,0,1254.14000000001,1247.3857142857066,1.6546256,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
77,1316.5,1350.9,1269.6525345275045,1247.8379346566828,1308.3,0,1337.1,972.295,1248.8480000000131,0,0,1289.5400000000104,1269.728571428563,4.9175397,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
78,1449.9,1497.6,1343.3523461369416,1292.2854639090074,1442.4,0,1481.0,2824.774,1277.5760000000132,0,0,1396.2600000000105,1370.5285714285635,2.6309536,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
79,1548.8,1567.1,1396.545762618757,1326.389869606488,1495.4,0,1516.2,1737.581,1301.5440000000133,0,0,1470.9200000000103,1435.028571428564,1.572936,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
80,1559.5,1586.7,1459.2127492241991,1373.2709095463788,1537.1,1,1578.7,2097.716,1335.5760000000134,0,0,1544.1400000000103,1521.4857142857068,1.812353,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
81,1628.7,1706.7,1587.658432509956,1510.481100234798,1625.5,0,1681.3,2044.359,1509.4280000000133,0,0,1610.660000000011,1602.3285714285637,2.2381416,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
82,1160.2,1163.9,1173.9378342145335,1183.180908603988,1153.2,0,1161.2,513.076,1188.924000000015,0,0,1166.2600000000127,1168.5999999999924,1.49285538,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
83,1193.0,1193.7,1174.917539106128,1170.299071130093,1186.6,0,1187.1,165.515,1169.0120000000152,1,0,1181.5000000000134,1176.5999999999935,1.49351156,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
84,2391.6,2395.7,2363.0421479396814,2343.965692748223,2375.5,1,2378.1,375.963,2340.868000000013,0,0,2372.6,2367.499999999988,1.4562465,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
85,4081.4,4161.8,3815.3073677111774,3660.742339233293,4051.3,0,4082.4,2057.506,3629.704000000008,1,0,3953.019999999991,3874.857142857144,2.4024435,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
86,3895.8,4058.1,3709.007811100737,3590.426504481713,3832.7,0,3997.5,1965.676,3580.9960000000083,0,0,3791.459999999991,3740.028571428572,1.135815,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
87,3685.6,3742.0,3561.598017844903,3483.20854247369,3608.2,0,3650.6,1550.756,3483.468000000008,0,0,3614.399999999992,3575.757142857144,3.7944496,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
88,2.6950000000000003,2.699,2.6701767431677315,2.657998500104933,2.684,0,2.6870000000000003,10532.0,2.652680000000108,0,0,2.6783999999998604,2.674285714285868,1.08038687,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
89,2.742,2.746,2.7225097457339995,2.701771780452431,2.741,1,2.743,4255.7,2.704680000000108,0,0,2.7333999999998584,2.730428571428732,1.06927333,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
90,1.826,1.835,1.8695237225715189,1.9133773265473009,1.602,1,1.715,716004.9,1.926520000000106,0,0,1.8351999999998645,1.8567142857144443,1.15528056,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
91,1.753,1.776,1.671554915434478,1.6611325416800644,1.739,0,1.741,130107.7,1.6470400000001066,0,0,1.6951999999998657,1.6718571428573017,1.565344,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
92,1.789,1.793,1.703551152470839,1.6787130844307825,1.771,0,1.781,99434.6,1.6572000000001066,0,0,1.7549999999998658,1.7207142857144446,1.3206848,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
93,1.825,1.839,1.760465614765784,1.7160136545839977,1.82,1,1.829,56614.3,1.6832400000001064,0,0,1.8111999999998656,1.7978571428573018,1.41078885,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
94,1.875,1.877,1.8001992413533263,1.745934021890716,1.849,1,1.857,125347.4,1.7091200000001063,0,0,1.8471999999998656,1.8368571428573013,1.1242605,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
95,1.895,1.901,1.849185245156636,1.8293331142906548,1.881,1,1.881,50888.5,1.8225600000001068,1,0,1.8771999999998656,1.859714285714444,1.74507463,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
96,1.941,1.944,1.912781418378639,1.8971069864125412,1.93,0,1.943,72898.3,1.892640000000106,0,0,1.922399999999865,1.9191428571430136,1.2936735,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
97,1.988,1.994,1.9563894815605936,1.942277347031237,1.978,0,1.987,66498.2,1.943040000000107,0,0,1.9675999999998648,1.964285714285872,1.0565535,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
98,2.031,2.048,2.0179979145279456,2.006720532721102,2.03,0,2.044,13234.2,2.0020000000001072,0,0,2.029199999999865,2.0245714285715914,1.00392852,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
99,2.082,2.087,2.060741705709631,2.0531497169992337,2.082,0,2.083,33228.8,2.051960000000106,0,0,2.0661999999998644,2.059857142857305,1.07374681,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
100,2.124,2.135,2.095174122484349,2.085177612300504,2.113,0,2.121,43725.3,2.079960000000108,1,0,2.107999999999865,2.1015714285715905,1.04866946,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
101,2.162,2.162,2.1536029409640167,2.14939943402501,2.151,0,2.159,27053.6,2.148280000000108,0,0,2.156999999999864,2.154857142857306,1.0974044,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
102,2.201,2.205,2.180744031559634,2.168918216310089,2.188,1,2.192,41123.5,2.1652400000001077,0,0,2.192199999999864,2.1877142857144483,1.01793956,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
103,2.251,2.252,2.236667145949367,2.223989900462979,2.241,0,2.243,37614.9,2.225680000000112,1,0,2.2439999999998466,2.238285714285882,1.53502822,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
104,476.57,476.92,481.1472937958861,484.9303623086325,450.87,1,462.96,2793.984,486.99359999999945,0,0,475.13000000000073,478.2142857142841,175.72932565,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
105,2.628,2.638,2.633371939017749,2.646109755681539,2.623,0,2.634,51359.1,2.6555600000001114,0,0,2.60559999999986,2.615142857143,1.11869602,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
106,2178.44,2191.81,2178.7073281593152,2174.205535292921,2169.03,1,2188.07,700.576,2162.806800000001,0,0,2181.574000000002,2183.878571428563,0.98582743,first_buy,go_short,go_short,go_short,go_short,long-exit-profit,go_long
107,2.581,2.587,2.6384674305199063,2.6516196045491034,2.49,1,2.574,350457.2,2.658320000000112,0,0,2.6147999999998595,2.639000000000143,1.1137448,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
108,3.874,3.906,3.8157425605386495,3.768482792798331,3.855,1,3.901,32237.3,3.728480000000112,0,0,3.86679999999983,3.856142857142992,1.22342825,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
109,4.291,4.319,4.228207228760972,4.175612099617072,4.276,0,4.304,193421.4,4.149800000000142,0,0,4.262599999999852,4.248571428571608,1.16188497,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
110,4.4030000000000005,4.412,4.378199074263,4.363074134174236,4.392,0,4.398,32593.9,4.360760000000142,0,0,4.38639999999985,4.382714285714461,1.06918507,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
111,4.486,4.491,4.454364643173021,4.431453439656422,4.476,0,4.484,19096.9,4.425480000000142,1,0,4.4723999999998485,4.465714285714459,1.50255023,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
112,4.64,4.649,4.546434966900003,4.5157008297344,4.587,0,4.601,107414.2,4.510000000000142,0,0,4.5641999999998415,4.548714285714445,2.6810539,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
113,4.814,4.846,4.661737081108214,4.6124350466696376,4.75,0,4.769,527667.8,4.605360000000141,1,0,4.701799999999842,4.671714285714444,1.21556875,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
114,4.962,4.978,4.913291294885627,4.88774057596223,4.934,0,4.9510000000000005,71769.2,4.8875200000001415,0,0,4.927599999999852,4.920428571428729,1.00923662,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
115,5.045,5.053,4.985399145675618,4.942279568988154,5.031,1,5.032,23942.9,4.921120000000142,1,0,5.022599999999854,5.012857142857297,1.193681,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
116,5.144,5.155,5.09910538446169,5.060152363353399,5.111,0,5.145,20644.7,5.063400000000145,0,0,5.122999999999856,5.112428571428721,1.02176384,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
117,5.272,5.283,5.252212027448629,5.240819241333954,5.252,0,5.266,38015.0,5.243000000000146,0,0,5.26119999999985,5.256142857143009,1.00771015,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
118,5.373,5.385,5.3265992481080895,5.31060563675583,5.352,0,5.366,26215.1,5.317200000000148,0,0,5.345199999999855,5.318571428571585,1.11642004,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
119,5.48,5.502,5.4280102072328456,5.3975415836703045,5.474,0,5.497,40806.3,5.400160000000146,0,0,5.447399999999853,5.4301428571430135,1.0644789,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
120,5.604,5.619,5.540170706866546,5.487212504448567,5.587,1,5.596,29044.7,5.4743600000001456,0,0,5.5773999999998525,5.564142857143013,1.06659964,first_buy,do_nothing,do_nothing,go_short,go_short,long-exit-profit,go_long
