,sma-05 (entry),sma-07 (entry),sma-25 (entry),sma-compare (entry),is_short,action,imit-action,nlpreds,reward
3401,0.3933340000000002,0.3933457142857129,0.3985772000000001,1,1,do_nothing,do_nothing,do_nothing,0.30277527
3402,0.3964819999999999,0.396101428571427,0.3967592,0,1,do_nothing,do_nothing,do_nothing,0.35982535
3403,0.395218,0.3948742857142841,0.3942891999999999,0,1,do_nothing,do_nothing,do_nothing,0.34250022
3404,0.3916239999999998,0.3926128571428555,0.3967379999999998,1,1,do_nothing,do_nothing,do_nothing,2.1404124
3405,0.3643739999999998,0.3647257142857126,0.381026,1,1,do_nothing,go_short,do_nothing,3.48436115
3406,0.3544939999999998,0.3540257142857124,0.3576156,0,1,do_nothing,go_short,do_nothing,0.25082768
3407,22.35279999999989,22.44157142857137,22.973640000000056,1,1,do_nothing,go_short,do_nothing,2.110563
3408,23.019799999999893,23.002142857142804,23.72436000000008,0,1,do_nothing,go_short,do_nothing,0.38571
3409,0.3163459999999988,0.3174999999999968,0.3208304000000009,1,1,do_nothing,go_short,do_nothing,2.14025175
3410,0.2267000000000006,0.2265285714285732,0.2242360000000008,0,1,do_nothing,go_short,do_nothing,2.1413476
3411,19.932599999999923,19.91442857142853,19.72832000000007,0,1,do_nothing,go_short,do_nothing,2.43727795
3412,0.2155280000000005,0.2154171428571446,0.2187404000000007,0,1,do_nothing,go_short,do_nothing,3.34672251
3413,0.2047640000000004,0.2049742857142874,0.2049824000000007,1,1,do_nothing,go_short,do_nothing,3.23290396
3414,0.1868500000000003,0.1875814285714303,0.1847108000000009,0,1,do_nothing,go_short,do_nothing,0.23437769
3415,0.2490700000000012,0.2499614285714304,0.2505316000000007,1,1,do_nothing,go_short,do_nothing,2.40997766
3416,0.2064660000000011,0.2065657142857163,0.2090992000000006,1,1,do_nothing,go_short,do_nothing,0.23962557
3417,0.2030820000000012,0.2033385714285734,0.2050340000000004,1,1,do_nothing,go_short,do_nothing,1.59349392
3418,19.616599999999927,19.602857142857093,19.82632000000007,0,1,do_nothing,go_short,do_nothing,0.242172
3419,0.1678300000000014,0.1678657142857161,0.1658108000000004,0,1,do_nothing,go_short,do_nothing,0.27345153
